movieId,fight scenes,chase,good,weird,original,weapons,first contact,catastrophe,predictable,greed,vengeance,dialogue,drama,surveillance,mentor,fantasy world,culture clash,runaway,light,fun movie,sacrifice,survival,alter ego,melancholic,betrayal,very funny,adaptation,awesome soundtrack,family,pornography,life & death,islam,independent film,unlikely friendships,computer animation,mad scientist,trilogy,transformation,childhood,life philosophy,creativity,prejudice,wartime,good music,teen movie,not funny,death,drinking,too long,period piece,stereotypes,dysfunctional family,absurd,graphic novel,classic car,immortality,underrated,rebellion,british,alternate history,sexy,ensemble cast,quirky,80s,simple,pulp,multiple storylines,desert,tokyo,nudity (full frontal - brief),island,too short,irish accent,california,robert downey jr,farce,ghosts/afterlife,queer,internet,camp,best of 2005,doctors,brothers,foul language,snakes,memory,writers,time,race,no plot,women,indians,father daughter relationship,hospital,new jersey,new york city,dreams,prison,film noir,hotel,buddy movie,1930s,god,road movie,nudity (topless - brief),small town,san francisco,bollywood,blindness,unlikeable characters,censorship,atheism,nudity (rear),oil,hip hop,directorial debut,kidnapping,kick-butt women,remake,cancer,wilderness,divorce,hunting,addiction,interracial romance,made for tv,russian,fashion,goth,notable nudity,reality tv,stand-up comedy,los angeles,workplace,single father,stoner movie,radio,adoption,australia,shopping,potential oscar nom,wine,texas,documentary,homeless,french,prostitution,finnish,lawyer
Star Trek Into Darkness (2013),0.9745,0.9745,0.90725,0.96425,0.8045,0.9745,0.99275,0.93175,0.981,0.8045,0.676,0.77275,0.667,0.745,0.7922499999999999,0.72775,0.667,0.418,0.58175,0.707,0.724,0.9625,0.65925,0.4705,0.58175,0.51025,0.27925,0.5115,0.293,0.3125,0.3565,0.36775,0.3125,0.64025,0.29325,0.5885,0.529,0.4982499999999999,0.4365,0.41,0.54425,0.31,0.36775,0.2085,0.236,0.33475,0.23925,0.25425,0.26775,0.1897499999999999,0.16325,0.27875,0.2264999999999999,0.0835,0.27925,0.394,0.2915,0.276,0.424,0.2945,0.1272499999999999,0.413,0.17775,0.129,0.185,0.2175,0.14825,0.23325,0.23875,0.1255,0.1704999999999999,0.3702499999999999,0.16575,0.1295,0.178,0.0944999999999999,0.1255,0.1825,0.1694999999999999,0.10075,0.14975,0.25425,0.12025,0.05825,0.0727499999999999,0.16275,0.295,0.18575,0.193,0.32325,0.178,0.1709999999999999,0.0994999999999999,0.147,0.0905,0.0645,0.0855,0.0802499999999999,0.091,0.16575,0.0574999999999999,0.0647499999999999,0.0822499999999999,0.0825,0.0642499999999999,0.061,0.4044999999999999,0.092,0.0857499999999999,0.192,0.064,0.0815,0.1104999999999999,0.20525,0.0374999999999999,0.0845,0.04475,0.09875,0.2214999999999999,0.09875,0.0712499999999999,0.0915,0.0742499999999999,0.1089999999999999,0.0782499999999999,0.1335,0.09025,0.04075,0.0265,0.0667499999999999,0.10025,0.05525,0.0534999999999999,0.05725,0.078,0.063,0.071,0.05225,0.04175,0.0652499999999999,0.026,0.05225,0.04125,0.0195,0.028,0.0389999999999999,0.0389999999999999,0.0449999999999999,0.0187499999999999
Logorama (2009),0.79175,0.90475,0.90275,0.76,0.90275,0.79175,0.80525,0.80525,0.74475,0.7285,0.83175,0.7847500000000001,0.76,0.502,0.4469999999999999,0.52375,0.5635,0.76,0.8122499999999999,0.8887499999999999,0.25275,0.8895,0.53525,0.4775,0.83175,0.72275,0.292,0.29725,0.9475,0.64925,0.45825,0.32125,0.55725,0.2165,0.98725,0.56925,0.3117499999999999,0.58075,0.6855,0.4335,0.7055,0.1099999999999999,0.25275,0.1917499999999999,0.1295,0.3117499999999999,0.1312499999999999,0.32225,0.1044999999999999,0.0687499999999999,0.72025,0.1892499999999999,0.7635000000000001,0.43525,0.1987499999999999,0.0499999999999999,0.199,0.083,0.18025,0.2035,0.60675,0.0627499999999999,0.305,0.28225,0.2905,0.38,0.268,0.4755,0.10075,0.2249999999999999,0.14075,0.8534999999999999,0.12,0.4619999999999999,0.072,0.3199999999999999,0.40225,0.178,0.7557499999999999,0.1205,0.2985,0.27375,0.05975,0.0524999999999999,0.03275,0.1154999999999999,0.1525,0.05175,0.1957499999999999,0.143,0.0569999999999999,0.175,0.05025,0.1265,0.22575,0.0625,0.0725,0.14725,0.1402499999999999,0.1579999999999999,0.26575,0.05475,0.26825,0.38,0.26775,0.0845,0.1385,0.17125,0.1377499999999999,0.0242499999999999,0.2027499999999999,0.26825,0.04025,0.66475,0.0712499999999999,0.07,0.6605,0.385,0.0125,0.2574999999999999,0.249,0.1164999999999999,0.4435,0.0822499999999999,0.10575,0.0837499999999999,0.1094999999999999,0.03775,0.0414999999999999,0.132,0.09175,0.33875,0.1987499999999999,0.1942499999999999,0.0374999999999999,0.08625,0.1262499999999999,0.05475,0.1465,0.2027499999999999,0.03,0.03125,0.0217499999999999,0.2425,0.0762499999999999,0.15575,0.03925,0.0285,0.0247499999999999
The Hunger Games: Catching Fire (2013),0.93375,0.93375,0.9605,0.94725,0.7935000000000001,0.93375,0.961,0.9605,0.79525,0.59675,0.7145,0.7502500000000001,0.7935000000000001,0.509,0.8925000000000001,0.547,0.67275,0.67275,0.20775,0.571,0.8002499999999999,0.983,0.4024999999999999,0.39175,0.47275,0.275,0.98725,0.5855,0.46275,0.20925,0.37375,0.96975,0.2967499999999999,0.2554999999999999,0.218,0.1535,0.8592500000000001,0.42025,0.198,0.3512499999999999,0.31725,0.63475,0.68125,0.1285,0.71475,0.40075,0.24325,0.1755,0.3125,0.2085,0.2475,0.2017499999999999,0.24675,0.09625,0.21325,0.3115,0.216,0.9365,0.1679999999999999,0.1297499999999999,0.1094999999999999,0.1725,0.1574999999999999,0.0459999999999999,0.18,0.1215,0.18725,0.05475,0.09,0.174,0.198,0.2995,0.14,0.10225,0.12125,0.0747499999999999,0.04975,0.1735,0.18025,0.11075,0.10525,0.1034999999999999,0.1185,0.0939999999999999,0.0999999999999999,0.1555,0.1937499999999999,0.0579999999999999,0.1114999999999999,0.1594999999999999,0.4975,0.0595,0.074,0.10925,0.18425,0.061,0.0765,0.08,0.0827499999999999,0.123,0.0282499999999999,0.05975,0.0715,0.0974999999999999,0.0409999999999999,0.0722499999999999,0.0685,0.14725,0.09475,0.04875,0.0544999999999999,0.1024999999999999,0.0544999999999999,0.06125,0.0737499999999999,0.0747499999999999,0.03825,0.0605,0.0795,0.09425,0.09225,0.0615,0.078,0.1332499999999999,0.0685,0.11175,0.0519999999999999,0.244,0.05875,0.04075,0.8467499999999999,0.0745,0.0439999999999999,0.09175,0.04825,0.0615,0.04475,0.0652499999999999,0.03825,0.0772499999999999,0.0584999999999999,0.0479999999999999,0.03325,0.021,0.04975,0.031,0.03475,0.028,0.0305
"Hobbit: The Desolation of Smaug, The (2013)",0.96925,0.96925,0.8665,0.91625,0.88575,0.96925,0.91975,0.94425,0.957,0.8025,0.4882499999999999,0.8265,0.67775,0.902,0.62975,0.99775,0.8234999999999999,0.33925,0.24825,0.77275,0.7405,0.2135,0.35775,0.5375,0.414,0.54925,0.98275,0.65525,0.3355,0.20625,0.7677499999999999,0.38475,0.20625,0.3742499999999999,0.2764999999999999,0.61025,0.9755,0.4125,0.26725,0.47475,0.45775,0.7405,0.269,0.1505,0.21375,0.3235,0.1352499999999999,0.174,0.8740000000000001,0.1795,0.17925,0.134,0.1332499999999999,0.15275,0.28425,0.3097499999999999,0.2264999999999999,0.1679999999999999,0.2185,0.15425,0.0994999999999999,0.24475,0.1312499999999999,0.0647499999999999,0.1825,0.1495,0.31825,0.11075,0.0939999999999999,0.16475,0.14525,0.399,0.2304999999999999,0.063,0.1059999999999999,0.0677499999999999,0.2199999999999999,0.1765,0.12425,0.0855,0.0905,0.11225,0.0974999999999999,0.0434999999999999,0.1317499999999999,0.0745,0.17125,0.08,0.083,0.12425,0.1275,0.0792499999999999,0.04825,0.0915,0.0765,0.0549999999999999,0.064,0.0895,0.0772499999999999,0.08625,0.0404999999999999,0.08,0.0584999999999999,0.10075,0.03075,0.077,0.0519999999999999,0.0852499999999999,0.1104999999999999,0.067,0.0334999999999999,0.0969999999999999,0.062,0.0757499999999999,0.03725,0.0409999999999999,0.03725,0.0414999999999999,0.0705,0.0632499999999999,0.0712499999999999,0.0595,0.05025,0.0782499999999999,0.06025,0.0825,0.067,0.0449999999999999,0.066,0.0444999999999999,0.0687499999999999,0.06025,0.04125,0.0752499999999999,0.04075,0.0672499999999999,0.0295,0.0449999999999999,0.0285,0.0615,0.03875,0.0379999999999999,0.0285,0.019,0.03025,0.0424999999999999,0.03575,0.03125,0.0282499999999999
Interstellar (2014),0.82175,0.628,0.918,0.9765,0.943,0.628,0.9895,0.96575,0.869,0.943,0.918,0.927,0.9085,0.638,0.64,0.547,0.927,0.927,0.4317499999999999,0.5195,0.7562500000000001,0.96225,0.3455,0.927,0.3195,0.3279999999999999,0.35875,0.65675,0.348,0.36,0.8714999999999999,0.4559999999999999,0.62775,0.6415,0.21425,0.4882499999999999,0.348,0.4195,0.43,0.5645,0.57325,0.386,0.142,0.65675,0.1287499999999999,0.38825,0.21475,0.64725,0.744,0.23775,0.17825,0.4605,0.40825,0.0747499999999999,0.27175,0.348,0.354,0.2244999999999999,0.2304999999999999,0.34775,0.1367499999999999,0.24175,0.1985,0.0579999999999999,0.3249999999999999,0.14375,0.22625,0.24275,0.3834999999999999,0.2465,0.1915,0.15025,0.1935,0.1185,0.0524999999999999,0.0642499999999999,0.0474999999999999,0.11825,0.312,0.04575,0.1367499999999999,0.3365,0.215,0.1922499999999999,0.086,0.51725,0.2334999999999999,0.6775,0.243,0.1942499999999999,0.1322499999999999,0.278,0.96875,0.1689999999999999,0.093,0.075,0.50175,0.09475,0.16275,0.2634999999999999,0.04425,0.0939999999999999,0.2365,0.121,0.1024999999999999,0.0949999999999999,0.0662499999999999,0.3135,0.1347499999999999,0.064,0.09925,0.25475,0.0627499999999999,0.1584999999999999,0.0287499999999999,0.14725,0.05475,0.0429999999999999,0.0374999999999999,0.1255,0.16575,0.10325,0.0549999999999999,0.0727499999999999,0.0805,0.0757499999999999,0.0579999999999999,0.03175,0.029,0.03825,0.04525,0.06225,0.0722499999999999,0.08875,0.7295,0.0959999999999999,0.1317499999999999,0.075,0.0692499999999999,0.0349999999999999,0.0835,0.04775,0.0662499999999999,0.0409999999999999,0.05225,0.04925,0.04525,0.0275,0.0215
Captain America: The Winter Soldier (2014),0.999,0.9875,0.958,0.9155,0.9335,0.9875,0.90575,0.958,0.93775,0.741,0.76925,0.8394999999999999,0.741,0.93925,0.83175,0.6335,0.741,0.5025,0.999,0.69675,0.65175,0.552,0.999,0.5085,0.8109999999999999,0.905,0.52875,0.4034999999999999,0.43225,0.1932499999999999,0.17725,0.6565,0.278,0.50125,0.236,0.344,0.402,0.53375,0.4067499999999999,0.47275,0.39625,0.24525,0.2835,0.26075,0.2204999999999999,0.3482499999999999,0.1982499999999999,0.27675,0.4095,0.2544999999999999,0.205,0.21475,0.28125,0.558,0.3339999999999999,0.3065,0.21025,0.11925,0.1895,0.1639999999999999,0.1955,0.45675,0.21575,0.14425,0.1902499999999999,0.4077499999999999,0.2085,0.10525,0.299,0.10525,0.214,0.2105,0.152,0.2465,0.7942499999999999,0.1039999999999999,0.1315,0.16925,0.22025,0.1659999999999999,0.23075,0.1124999999999999,0.4455,0.1084999999999999,0.08625,0.11375,0.1937499999999999,0.0479999999999999,0.18175,0.4852499999999999,0.1694999999999999,0.0885,0.15025,0.1322499999999999,0.201,0.2885,0.0652499999999999,0.0752499999999999,0.08,0.18425,0.136,0.10525,0.05225,0.1295,0.04075,0.10325,0.1332499999999999,0.1094999999999999,0.0994999999999999,0.12475,0.0772499999999999,0.0424999999999999,0.0989999999999999,0.14375,0.1425,0.05725,0.09025,0.0775,0.022,0.0817499999999999,0.0647499999999999,0.079,0.05625,0.0615,0.06025,0.0389999999999999,0.10725,0.2345,0.0359999999999999,0.0625,0.0529999999999999,0.078,0.04475,0.1134999999999999,0.0434999999999999,0.0574999999999999,0.03425,0.04475,0.0615,0.1352499999999999,0.05075,0.10725,0.0354999999999999,0.0195,0.0369999999999999,0.05025,0.0364999999999999,0.03575,0.0334999999999999
X-Men: Days of Future Past (2014),0.99525,0.97225,0.93325,0.8572500000000001,0.8887499999999999,0.97225,0.95075,0.947,0.99025,0.8287500000000001,0.66125,0.82175,0.8287500000000001,0.87825,0.8855,0.6625,0.812,0.66125,0.99525,0.66325,0.6755,0.89825,0.99525,0.43125,0.4812499999999999,0.739,0.51075,0.3185,0.378,0.247,0.2319999999999999,0.403,0.247,0.44275,0.1917499999999999,0.589,0.77,0.6245,0.4902499999999999,0.544,0.5255,0.3017499999999999,0.403,0.1965,0.25325,0.40525,0.1982499999999999,0.2339999999999999,0.1659999999999999,0.28325,0.1297499999999999,0.1877499999999999,0.15025,0.55775,0.279,0.308,0.25525,0.20825,0.206,0.5765,0.16875,0.8202499999999999,0.188,0.10275,0.24475,0.2125,0.27325,0.1277499999999999,0.38525,0.1875,0.1755,0.2815,0.1579999999999999,0.18025,0.50225,0.0702499999999999,0.197,0.2095,0.1684999999999999,0.146,0.29825,0.18125,0.17175,0.1139999999999999,0.0662499999999999,0.537,0.25825,0.23275,0.1825,0.299,0.121,0.0737499999999999,0.12325,0.0974999999999999,0.11175,0.15425,0.127,0.28125,0.08925,0.14225,0.03025,0.075,0.0519999999999999,0.0979999999999999,0.05275,0.10675,0.151,0.1054999999999999,0.1159999999999999,0.17525,0.0964999999999999,0.0489999999999999,0.24175,0.09675,0.064,0.075,0.05875,0.0529999999999999,0.04975,0.0627499999999999,0.0399999999999999,0.0757499999999999,0.089,0.0852499999999999,0.03425,0.0642499999999999,0.0637499999999999,0.081,0.0374999999999999,0.05025,0.0489999999999999,0.0685,0.03625,0.0534999999999999,0.04525,0.0707499999999999,0.0439999999999999,0.0494999999999999,0.0479999999999999,0.04425,0.0439999999999999,0.066,0.0419999999999999,0.0225,0.02975,0.05575,0.0364999999999999,0.0295,0.03
Edge of Tomorrow (2014),0.97575,0.97575,0.8807499999999999,0.8140000000000001,0.948,0.97575,0.98925,0.88775,0.85375,0.8089999999999999,0.7825,0.83925,0.7825,0.66725,0.776,0.4545,0.7425,0.778,0.66775,0.8807499999999999,0.8494999999999999,0.98575,0.6845,0.7425,0.382,0.7135,0.504,0.1917499999999999,0.3169999999999999,0.3085,0.64075,0.8494999999999999,0.4935,0.3662499999999999,0.2945,0.59925,0.18225,0.5645,0.3145,0.593,0.6705,0.5865,0.8494999999999999,0.1992499999999999,0.1342499999999999,0.3555,0.3642499999999999,0.31475,0.17875,0.23225,0.27475,0.1985,0.40375,0.1154999999999999,0.31625,0.58625,0.411,0.18725,0.28925,0.3764999999999999,0.2965,0.1385,0.29325,0.1337499999999999,0.3067499999999999,0.20575,0.1644999999999999,0.3319999999999999,0.3135,0.16725,0.199,0.17175,0.2015,0.1915,0.11625,0.1545,0.1044999999999999,0.1302499999999999,0.307,0.1315,0.20625,0.27475,0.1375,0.3415,0.09,0.34975,0.1962499999999999,0.489,0.2175,0.187,0.17925,0.1024999999999999,0.149,0.14825,0.1109999999999999,0.091,0.1995,0.10575,0.09625,0.2027499999999999,0.1099999999999999,0.09975,0.08,0.08925,0.10775,0.1574999999999999,0.1205,0.1054999999999999,0.12,0.1689999999999999,0.11125,0.1372499999999999,0.27675,0.129,0.0439999999999999,0.1325,0.0727499999999999,0.0434999999999999,0.0449999999999999,0.073,0.0695,0.1327499999999999,0.0807499999999999,0.0549999999999999,0.0805,0.061,0.0807499999999999,0.0999999999999999,0.0524999999999999,0.05175,0.04325,0.061,0.11725,0.1495,0.1392499999999999,0.0692499999999999,0.12025,0.0564999999999999,0.06175,0.085,0.0559999999999999,0.126,0.0424999999999999,0.023,0.04825,0.0959999999999999,0.0479999999999999,0.03925,0.021
Dawn of the Planet of the Apes (2014),0.94125,0.94125,0.89225,0.91125,0.946,0.94125,0.93275,0.93275,0.849,0.90725,0.7947500000000001,0.704,0.946,0.62025,0.5855,0.44625,0.89225,0.89225,0.427,0.62975,0.65525,0.9275,0.55775,0.686,0.654,0.24525,0.37825,0.1932499999999999,0.5735,0.4107499999999999,0.5965,0.67875,0.8069999999999999,0.622,0.553,0.476,0.43625,0.39575,0.28125,0.56475,0.3672499999999999,0.62125,0.58525,0.1932499999999999,0.14475,0.39275,0.243,0.38125,0.25375,0.2234999999999999,0.383,0.3185,0.3442499999999999,0.20425,0.17825,0.2514999999999999,0.24325,0.609,0.146,0.3585,0.0875,0.2017499999999999,0.1425,0.05475,0.33975,0.1195,0.18025,0.276,0.2897499999999999,0.1699999999999999,0.3219999999999999,0.16175,0.149,0.208,0.0935,0.10075,0.0797499999999999,0.1337499999999999,0.14125,0.1555,0.1775,0.31575,0.1619999999999999,0.0865,0.2274999999999999,0.205,0.20525,0.14175,0.38775,0.15975,0.17775,0.35275,0.17025,0.2219999999999999,0.17075,0.1225,0.1455,0.0815,0.0837499999999999,0.1495,0.0692499999999999,0.1039999999999999,0.1987499999999999,0.17225,0.0647499999999999,0.12325,0.8085,0.1897499999999999,0.1054999999999999,0.0885,0.05325,0.176,0.0984999999999999,0.1305,0.05375,0.0905,0.0504999999999999,0.0429999999999999,0.1272499999999999,0.08975,0.188,0.093,0.22375,0.0564999999999999,0.1104999999999999,0.0579999999999999,0.05925,0.04075,0.0364999999999999,0.061,0.09,0.0805,0.062,0.10725,0.1282499999999999,0.0722499999999999,0.16775,0.089,0.0712499999999999,0.0807499999999999,0.085,0.0605,0.0645,0.03325,0.14825,0.04125,0.0504999999999999,0.0295,0.0207499999999999
Guardians of the Galaxy (2014),0.9975,0.96575,0.902,0.921,0.8895,0.96575,0.9865,0.9455,0.9455,0.8895,0.7835000000000001,0.7947500000000001,0.8895,0.68125,0.7842499999999999,0.746,0.8895,0.7835000000000001,0.99525,0.8825000000000001,0.69025,0.8002499999999999,0.9975,0.53025,0.4855,0.93175,0.46025,0.94875,0.5285,0.2897499999999999,0.33275,0.2289999999999999,0.3125,0.75525,0.4287499999999999,0.64275,0.39,0.542,0.597,0.60625,0.6355,0.2355,0.2289999999999999,0.7782500000000001,0.43925,0.3027499999999999,0.20375,0.35,0.1664999999999999,0.15475,0.28,0.3065,0.659,0.54625,0.376,0.15525,0.31225,0.16325,0.2199999999999999,0.31825,0.26925,0.58425,0.659,0.362,0.2504999999999999,0.33075,0.3452499999999999,0.1392499999999999,0.2734999999999999,0.1295,0.17975,0.2594999999999999,0.22225,0.1905,0.676,0.659,0.092,0.2269999999999999,0.211,0.1725,0.2564999999999999,0.151,0.21825,0.20825,0.065,0.11475,0.2495,0.0999999999999999,0.17425,0.2175,0.1535,0.09425,0.11875,0.12075,0.1114999999999999,0.1175,0.1205,0.41325,0.092,0.1594999999999999,0.1525,0.0785,0.06125,0.1325,0.11725,0.1659999999999999,0.1089999999999999,0.089,0.0772499999999999,0.2694999999999999,0.1069999999999999,0.0702499999999999,0.0569999999999999,0.11225,0.1044999999999999,0.118,0.0697499999999999,0.0454999999999999,0.023,0.3115,0.0742499999999999,0.09275,0.0459999999999999,0.084,0.04125,0.0474999999999999,0.0722499999999999,0.0959999999999999,0.0627499999999999,0.04125,0.0464999999999999,0.0707499999999999,0.0484999999999999,0.12125,0.0414999999999999,0.079,0.10275,0.0755,0.082,0.078,0.0675,0.1089999999999999,0.0454999999999999,0.022,0.03475,0.063,0.03675,0.04625,0.022
Big Hero 6 (2014),0.98525,0.90225,0.93025,0.8225,0.841,0.90225,0.95175,0.95175,0.5395,0.57775,0.6,0.58375,0.857,0.38325,0.8434999999999999,0.52325,0.5725,0.8167500000000001,0.98,0.865,0.6925,0.8660000000000001,0.98525,0.6195,0.3754999999999999,0.8500000000000001,0.36675,0.24625,0.955,0.17675,0.46075,0.263,0.5,0.93025,0.98125,0.26575,0.04975,0.407,0.955,0.603,0.6895,0.42125,0.1385,0.24625,0.284,0.3325,0.611,0.3275,0.0554999999999999,0.1455,0.554,0.2485,0.14575,0.23625,0.3874999999999999,0.12275,0.3155,0.11175,0.22125,0.26375,0.1352499999999999,0.1317499999999999,0.3642499999999999,0.0762499999999999,0.3502499999999999,0.17625,0.1775,0.0675,0.59525,0.184,0.304,0.2219999999999999,0.2355,0.17825,0.18375,0.2194999999999999,0.145,0.1569999999999999,0.1382499999999999,0.1159999999999999,0.092,0.189,0.5915,0.0974999999999999,0.0662499999999999,0.236,0.15,0.0647499999999999,0.1942499999999999,0.132,0.1895,0.1335,0.10625,0.15475,0.1144999999999999,0.0837499999999999,0.19,0.09475,0.1079999999999999,0.18575,0.1465,0.0827499999999999,0.027,0.155,0.05225,0.187,0.67025,0.1375,0.1315,0.1805,0.0964999999999999,0.0775,0.0459999999999999,0.09525,0.10175,0.1175,0.0852499999999999,0.0509999999999999,0.0235,0.12075,0.11625,0.17225,0.05825,0.0755,0.0777499999999999,0.0464999999999999,0.0712499999999999,0.14125,0.0715,0.031,0.0324999999999999,0.0782499999999999,0.04225,0.10375,0.084,0.127,0.0757499999999999,0.20875,0.10875,0.0925,0.0787499999999999,0.1049999999999999,0.04625,0.03725,0.0959999999999999,0.0677499999999999,0.03875,0.0394999999999999,0.0324999999999999
The Hobbit: The Battle of the Five Armies (2014),0.9545,0.9545,0.86825,0.8207500000000001,0.8002499999999999,0.9545,0.8999999999999999,0.93925,0.967,0.60575,0.4722499999999999,0.75475,0.3385,0.8720000000000001,0.52825,0.996,0.69475,0.3385,0.3045,0.583,0.5715,0.2907499999999999,0.50875,0.52175,0.4439999999999999,0.5285,0.966,0.6345,0.2967499999999999,0.1325,0.56875,0.4752499999999999,0.12325,0.39625,0.2847499999999999,0.2847499999999999,0.98125,0.4415,0.20525,0.4217499999999999,0.3105,0.5715,0.4752499999999999,0.09,0.2319999999999999,0.3117499999999999,0.302,0.145,0.60775,0.14925,0.173,0.14,0.16925,0.131,0.21075,0.26475,0.21475,0.1367499999999999,0.216,0.132,0.073,0.1629999999999999,0.125,0.05825,0.1825,0.123,0.31125,0.089,0.0692499999999999,0.15775,0.1124999999999999,0.4952499999999999,0.2249999999999999,0.04925,0.081,0.05425,0.31275,0.17525,0.10175,0.0775,0.05925,0.09675,0.11575,0.0237499999999999,0.072,0.0735,0.1564999999999999,0.07,0.08725,0.09925,0.15625,0.0827499999999999,0.04175,0.0964999999999999,0.1014999999999999,0.0474999999999999,0.0605,0.1505,0.074,0.07,0.0414999999999999,0.0494999999999999,0.0695,0.0707499999999999,0.0287499999999999,0.0637499999999999,0.0419999999999999,0.09625,0.11125,0.075,0.0295,0.0787499999999999,0.06125,0.0682499999999999,0.0364999999999999,0.03225,0.0287499999999999,0.0379999999999999,0.0812499999999999,0.0727499999999999,0.0642499999999999,0.0439999999999999,0.0262499999999999,0.075,0.0514999999999999,0.0944999999999999,0.11975,0.0559999999999999,0.0697499999999999,0.03975,0.09725,0.06125,0.029,0.0645,0.04275,0.0595,0.0282499999999999,0.0379999999999999,0.026,0.0369999999999999,0.03175,0.027,0.0252499999999999,0.017,0.0637499999999999,0.03125,0.0329999999999999,0.0404999999999999,0.0329999999999999
V (1983),0.90875,0.7557499999999999,0.817,0.947,0.947,0.8512500000000001,0.9665,0.81375,0.81375,0.947,0.686,0.71475,0.69775,0.607,0.48475,0.71175,0.6755,0.6755,0.8532500000000001,0.62975,0.6835,0.70775,0.60875,0.50675,0.35575,0.55875,0.38575,0.5365,0.7235,0.4429999999999999,0.5405,0.67475,0.4205,0.50975,0.628,0.73275,0.24,0.541,0.67875,0.186,0.64925,0.4715,0.67475,0.24475,0.6305,0.3512499999999999,0.4872499999999999,0.46675,0.2075,0.44325,0.2835,0.3409999999999999,0.3097499999999999,0.064,0.25375,0.1327499999999999,0.2594999999999999,0.18675,0.3834999999999999,0.39725,0.7685,0.418,0.3097499999999999,0.853,0.238,0.3562499999999999,0.3185,0.38775,0.37,0.2855,0.32775,0.34675,0.1897499999999999,0.5405,0.0369999999999999,0.494,0.2194999999999999,0.17325,0.09825,0.51425,0.1387499999999999,0.62025,0.16075,0.135,0.2987499999999999,0.23025,0.23875,0.23475,0.3219999999999999,0.1185,0.1402499999999999,0.1669999999999999,0.11125,0.28625,0.1267499999999999,0.132,0.0787499999999999,0.09025,0.17325,0.1367499999999999,0.3179999999999999,0.635,0.156,0.14175,0.509,0.1965,0.1435,0.3135,0.11525,0.0842499999999999,0.1402499999999999,0.156,0.078,0.22675,0.05775,0.09725,0.11275,0.1445,0.0539999999999999,0.31475,0.0782499999999999,0.12025,0.14575,0.0842499999999999,0.063,0.67475,0.1004999999999999,0.0494999999999999,0.0662499999999999,0.3944999999999999,0.517,0.1257499999999999,0.2395,0.0504999999999999,0.062,0.0837499999999999,0.3552499999999999,0.14075,0.06225,0.21625,0.275,0.15225,0.066,0.082,0.0177499999999999,0.0277499999999999,0.0662499999999999,0.0464999999999999,0.0339999999999999
Mad Max: Fury Road (2015),0.9685,0.9685,0.7925,0.97425,0.965,0.9685,0.9365,0.68675,0.74775,0.965,0.9045,0.88025,0.86575,0.739,0.523,0.59175,0.7925,0.7697499999999999,0.504,0.55425,0.61975,0.964,0.5015,0.8772500000000001,0.9045,0.504,0.4875,0.75875,0.2975,0.899,0.61125,0.36875,0.7155,0.27525,0.2085,0.3735,0.6465,0.403,0.45525,0.50075,0.578,0.17425,0.24725,0.62775,0.1164999999999999,0.34075,0.273,0.57275,0.4489999999999999,0.1377499999999999,0.2229999999999999,0.305,0.53925,0.42425,0.4975,0.3994999999999999,0.24475,0.27625,0.23875,0.24425,0.29825,0.195,0.59925,0.26025,0.3139999999999999,0.262,0.284,0.95325,0.3745,0.16975,0.2145,0.0635,0.187,0.2524999999999999,0.0845,0.17925,0.025,0.2544999999999999,0.1515,0.16475,0.191,0.1385,0.1352499999999999,0.3095,0.1815,0.1855,0.15525,0.069,0.091,0.3685,0.5665,0.1175,0.1134999999999999,0.12225,0.079,0.0647499999999999,0.123,0.1385,0.1594999999999999,0.1674999999999999,0.1327499999999999,0.0935,0.0745,0.97125,0.1215,0.1305,0.04775,0.1139999999999999,0.12225,0.16375,0.16925,0.09025,0.05775,0.4117499999999999,0.0802499999999999,0.1365,0.09425,0.20625,0.05375,0.0595,0.37275,0.17975,0.24575,0.10625,0.0705,0.03575,0.0549999999999999,0.0529999999999999,0.0805,0.0544999999999999,0.0969999999999999,0.0812499999999999,0.0672499999999999,0.1445,0.027,0.10775,0.03975,0.05325,0.46975,0.0625,0.14925,0.0999999999999999,0.10625,0.0409999999999999,0.03475,0.0944999999999999,0.0725,0.0504999999999999,0.02
