movieId,fight scenes,weapons,chase,predictable,catastrophe,first contact,alter ego,light,good,original,fantasy world,weird,surveillance,vengeance,dialogue,mentor,very funny,fun movie,greed,adaptation,transformation,betrayal,mad scientist,graphic novel,immortality,sacrifice,family,computer animation,life philosophy,melancholic,survival,runaway,creativity,culture clash,drama,not funny,pulp,teen movie,pornography,camp,absurd,sexy,death,stereotypes,childhood,life & death,unlikeable characters,quirky,robert downey jr,internet,writers,too short,awesome soundtrack,trilogy,nudity (full frontal - brief),independent film,islam,god,no plot,remake,underrated,dysfunctional family,multiple storylines,unlikely friendships,women,alternate history,classic car,drinking,simple,queer,island,goth,too long,prejudice,ghosts/afterlife,period piece,farce,irish accent,tokyo,new jersey,british,blindness,california,brothers,nudity (rear),new york city,best of 2005,hospital,wartime,doctors,race,kick-butt women,desert,memory,film noir,ensemble cast,bollywood,80s,indians,hip hop,prison,stand-up comedy,fashion,snakes,russian,single father,road movie,san francisco,1930s,good music,dreams,notable nudity,father daughter relationship,atheism,buddy movie,hotel,kidnapping,small town,workplace,divorce,cancer,foul language,shopping,adoption,stoner movie,los angeles,censorship,interracial romance,reality tv,rebellion,finnish,addiction,made for tv,wilderness,nudity (topless - brief),oil,time,directorial debut,hunting,wine,homeless,australia,french,radio,prostitution,texas,potential oscar nom,lawyer,documentary
Ghost Rider: Spirit of Vengeance (2012),0.99425,0.9535,0.9535,0.96375,0.90425,0.881,0.99425,0.99425,0.7175,0.683,0.48775,0.4147499999999999,0.7085,0.75875,0.53125,0.5025,0.56925,0.3275,0.3934999999999999,0.50825,0.4965,0.2415,0.312,0.7985,0.27925,0.24625,0.25025,0.21875,0.3189999999999999,0.26875,0.0959999999999999,0.2375,0.22025,0.196,0.2055,0.3339999999999999,0.387,0.274,0.1892499999999999,0.312,0.3455,0.18275,0.215,0.118,0.1235,0.212,0.33475,0.24475,0.4165,0.18425,0.3385,0.1689999999999999,0.0524999999999999,0.0489999999999999,0.31525,0.1634999999999999,0.0737499999999999,0.469,0.18475,0.188,0.073,0.1945,0.16925,0.1325,0.1745,0.12175,0.149,0.14525,0.1455,0.1395,0.08,0.09675,0.121,0.1024999999999999,0.0954999999999999,0.069,0.3107499999999999,0.0885,0.086,0.1295,0.0705,0.14475,0.0822499999999999,0.11625,0.14175,0.0687499999999999,0.11125,0.17675,0.05975,0.0825,0.11475,0.11275,0.03425,0.0852499999999999,0.1159999999999999,0.04625,0.09275,0.05775,0.0675,0.1312499999999999,0.0827499999999999,0.0805,0.03475,0.0444999999999999,0.0647499999999999,0.09325,0.24175,0.0855,0.04775,0.0494999999999999,0.066,0.079,0.05025,0.0559999999999999,0.04425,0.0595,0.05425,0.0484999999999999,0.0775,0.0685,0.10325,0.0207499999999999,0.06225,0.0554999999999999,0.0999999999999999,0.0424999999999999,0.05375,0.0642499999999999,0.03325,0.0217499999999999,0.0695,0.0554999999999999,0.074,0.0429999999999999,0.0344999999999999,0.0559999999999999,0.0324999999999999,0.04375,0.03275,0.0707499999999999,0.04525,0.0237499999999999,0.0354999999999999,0.026,0.05775,0.03925,0.0275,0.0267499999999999,0.014
John Carter (2012),0.973,0.93575,0.93575,0.973,0.973,0.985,0.55775,0.408,0.704,0.71425,0.9435,0.91175,0.5485,0.3199999999999999,0.51725,0.4439999999999999,0.4932499999999999,0.524,0.71425,0.9765,0.516,0.2045,0.7015,0.0855,0.57675,0.387,0.27875,0.57825,0.357,0.2445,0.74025,0.373,0.4125,0.5725,0.2534999999999999,0.35675,0.578,0.1972499999999999,0.151,0.16575,0.2234999999999999,0.15325,0.141,0.17375,0.143,0.3745,0.0785,0.195,0.0717499999999999,0.17125,0.247,0.2975,0.11475,0.29225,0.155,0.0915,0.18075,0.2204999999999999,0.186,0.0944999999999999,0.282,0.14325,0.1272499999999999,0.1367499999999999,0.1485,0.21575,0.1395,0.17425,0.32325,0.119,0.206,0.0504999999999999,0.17625,0.151,0.1114999999999999,0.11825,0.084,0.16625,0.0787499999999999,0.1089999999999999,0.1154999999999999,0.12025,0.0715,0.0747499999999999,0.1175,0.0712499999999999,0.04875,0.10875,0.0915,0.17425,0.2209999999999999,0.04325,0.3552499999999999,0.174,0.0842499999999999,0.0539999999999999,0.077,0.06025,0.23125,0.0524999999999999,0.0782499999999999,0.0727499999999999,0.09275,0.04975,0.11825,0.04175,0.05825,0.08825,0.0777499999999999,0.11475,0.08725,0.03075,0.04375,0.1579999999999999,0.05425,0.0637499999999999,0.0374999999999999,0.0655,0.0509999999999999,0.0509999999999999,0.04825,0.05825,0.03775,0.0755,0.0777499999999999,0.0399999999999999,0.0419999999999999,0.0439999999999999,0.0252499999999999,0.09025,0.0564999999999999,0.05675,0.0935,0.0519999999999999,0.04225,0.069,0.1465,0.05025,0.03875,0.0404999999999999,0.03625,0.0369999999999999,0.03025,0.04225,0.0349999999999999,0.0272499999999999,0.0262499999999999,0.021,0.0167499999999999
Wrath of the Titans (2012),0.98325,0.98325,0.98325,0.9405,0.9405,0.9575,0.5895,0.44725,0.7475,0.74475,0.9995,0.64125,0.796,0.4277499999999999,0.71375,0.4367499999999999,0.61675,0.4265,0.6065,0.3179999999999999,0.5315,0.617,0.93725,0.217,0.9805,0.53775,0.25225,0.26425,0.32725,0.1815,0.2784999999999999,0.2045,0.3245,0.2425,0.2294999999999999,0.347,0.14875,0.23125,0.268,0.2105,0.18125,0.173,0.23725,0.1624999999999999,0.1282499999999999,0.1912499999999999,0.18575,0.15225,0.072,0.1699999999999999,0.21075,0.2544999999999999,0.1305,0.1654999999999999,0.2035,0.0655,0.126,0.91925,0.35375,0.709,0.1225,0.3087499999999999,0.154,0.131,0.15025,0.1589999999999999,0.1285,0.0964999999999999,0.31125,0.128,0.244,0.03675,0.1267499999999999,0.1257499999999999,0.148,0.0954999999999999,0.142,0.1064999999999999,0.1312499999999999,0.14675,0.05775,0.12425,0.0782499999999999,0.21425,0.09075,0.06075,0.0474999999999999,0.09575,0.0805,0.0625,0.0969999999999999,0.1382499999999999,0.087,0.0742499999999999,0.093,0.04475,0.0817499999999999,0.06175,0.1054999999999999,0.076,0.15625,0.0792499999999999,0.06075,0.08725,0.0837499999999999,0.19,0.079,0.04525,0.03825,0.0489999999999999,0.0822499999999999,0.0605,0.0692499999999999,0.1694999999999999,0.05425,0.05125,0.11125,0.05075,0.066,0.03875,0.08825,0.0424999999999999,0.05075,0.06075,0.0484999999999999,0.1535,0.0349999999999999,0.06125,0.05275,0.0235,0.06225,0.0329999999999999,0.0615,0.0675,0.03175,0.04725,0.071,0.0354999999999999,0.0319999999999999,0.0277499999999999,0.04775,0.0285,0.0235,0.016,0.0235,0.0319999999999999,0.03375,0.0212499999999999,0.0102499999999999
Battleship (2012),0.97775,0.954,0.954,0.97775,0.97775,0.9575,0.77,0.63775,0.8340000000000001,0.66125,0.5475,0.6735,0.59175,0.32275,0.70375,0.50575,0.7725,0.53925,0.3442499999999999,0.25025,0.525,0.24925,0.77475,0.11425,0.21225,0.411,0.3105,0.265,0.38425,0.17275,0.509,0.2704999999999999,0.34675,0.23725,0.26475,0.3185,0.24875,0.3145,0.1322499999999999,0.33825,0.3455,0.182,0.15475,0.2634999999999999,0.11575,0.23525,0.40375,0.1689999999999999,0.1297499999999999,0.29725,0.20475,0.26675,0.0695,0.0717499999999999,0.10575,0.0697499999999999,0.3235,0.3289999999999999,0.2967499999999999,0.18725,0.11675,0.1382499999999999,0.1579999999999999,0.1252499999999999,0.1579999999999999,0.2007499999999999,0.14075,0.1505,0.258,0.1245,0.2704999999999999,0.04725,0.1377499999999999,0.17675,0.0504999999999999,0.0915,0.14625,0.092,0.0954999999999999,0.22675,0.0655,0.1397499999999999,0.09975,0.174,0.10375,0.0687499999999999,0.0662499999999999,0.10275,0.3235,0.127,0.1689999999999999,0.093,0.16225,0.0675,0.0979999999999999,0.07,0.0852499999999999,0.08875,0.124,0.0832499999999999,0.077,0.0715,0.073,0.0885,0.08925,0.2654999999999999,0.0837499999999999,0.0687499999999999,0.03875,0.0782499999999999,0.064,0.0657499999999999,0.0685,0.10875,0.0389999999999999,0.069,0.0534999999999999,0.0605,0.0647499999999999,0.0519999999999999,0.04125,0.03675,0.0815,0.066,0.0737499999999999,0.1064999999999999,0.05125,0.0655,0.05575,0.03975,0.05025,0.04375,0.064,0.0489999999999999,0.0187499999999999,0.0742499999999999,0.0655,0.03375,0.0285,0.03125,0.04525,0.0262499999999999,0.023,0.147,0.0364999999999999,0.0267499999999999,0.0187499999999999,0.0242499999999999,0.011
The Scorpion King: Rise of a Warrior (2008),0.92675,0.741,0.741,0.97525,0.8775,0.92675,0.4525,0.4525,0.71475,0.8035000000000001,0.96775,0.32075,0.7737499999999999,0.629,0.69225,0.501,0.483,0.423,0.45525,0.379,0.33025,0.25975,0.6,0.218,0.3555,0.276,0.6275,0.3435,0.289,0.277,0.1402499999999999,0.45525,0.24225,0.45525,0.45525,0.33125,0.33125,0.46775,0.4054999999999999,0.364,0.3007499999999999,0.4247499999999999,0.249,0.4004999999999999,0.2365,0.16225,0.10375,0.35475,0.0469999999999999,0.1287499999999999,0.29425,0.23875,0.3309999999999999,0.14325,0.3379999999999999,0.16925,0.1265,0.33625,0.09775,0.2534999999999999,0.0969999999999999,0.17225,0.2734999999999999,0.1912499999999999,0.1485,0.17375,0.11575,0.10875,0.2055,0.181,0.0795,0.0807499999999999,0.16075,0.3129999999999999,0.1962499999999999,0.1265,0.1604999999999999,0.1252499999999999,0.081,0.31625,0.09025,0.11825,0.20625,0.091,0.16825,0.09175,0.0424999999999999,0.12475,0.0895,0.0742499999999999,0.10925,0.26525,0.20675,0.084,0.12025,0.0499999999999999,0.1704999999999999,0.1267499999999999,0.11725,0.1014999999999999,0.10825,0.11025,0.09175,0.181,0.064,0.0842499999999999,0.11625,0.0645,0.0564999999999999,0.10425,0.12375,0.0732499999999999,0.05975,0.1064999999999999,0.0374999999999999,0.087,0.0287499999999999,0.0685,0.1355,0.0539999999999999,0.04075,0.081,0.08975,0.04675,0.0732499999999999,0.077,0.0657499999999999,0.175,0.12325,0.06025,0.05325,0.05325,0.11425,0.029,0.063,0.09825,0.1317499999999999,0.0895,0.013,0.0394999999999999,0.0354999999999999,0.0429999999999999,0.0369999999999999,0.0232499999999999,0.04075,0.05475,0.0344999999999999,0.03575,0.0127499999999999
"Largo Winch (Heir Apparent: Largo Winch, The) (2008)",0.972,0.95525,0.95525,0.61925,0.70225,0.70225,0.972,0.972,0.7565,0.8302499999999999,0.22025,0.37275,0.43425,0.705,0.3179999999999999,0.717,0.41425,0.585,0.8302499999999999,0.5115,0.3675,0.8302499999999999,0.1175,0.66125,0.1877499999999999,0.52175,0.27525,0.1569999999999999,0.61425,0.35,0.236,0.4825,0.3974999999999999,0.378,0.3239999999999999,0.3622499999999999,0.265,0.3784999999999999,0.1825,0.1679999999999999,0.1395,0.1825,0.179,0.303,0.1882499999999999,0.26925,0.4215,0.22325,0.2269999999999999,0.489,0.1315,0.2395,0.05025,0.028,0.1285,0.2857499999999999,0.17325,0.0262499999999999,0.22775,0.0262499999999999,0.1664999999999999,0.0944999999999999,0.0885,0.1902499999999999,0.1362499999999999,0.139,0.288,0.09075,0.2279999999999999,0.133,0.1887499999999999,0.04225,0.0999999999999999,0.1159999999999999,0.10025,0.11675,0.0842499999999999,0.0625,0.091,0.0509999999999999,0.10475,0.191,0.04625,0.12425,0.3305,0.134,0.0292499999999999,0.207,0.1674999999999999,0.14675,0.0895,0.0707499999999999,0.0855,0.0529999999999999,0.0755,0.05125,0.138,0.0605,0.04325,0.0735,0.187,0.64625,0.1967499999999999,0.04525,0.14325,0.2495,0.0404999999999999,0.1089999999999999,0.078,0.05025,0.0625,0.3035,0.17775,0.0595,0.0687499999999999,0.0414999999999999,0.30025,0.0652499999999999,0.1485,0.0807499999999999,0.1905,0.0329999999999999,0.0255,0.25425,0.0329999999999999,0.0217499999999999,0.20675,0.05175,0.0652499999999999,0.0687499999999999,0.23175,0.092,0.1357499999999999,0.0434999999999999,0.14875,0.1039999999999999,0.0257499999999999,0.0324999999999999,0.03525,0.16275,0.03175,0.3299999999999999,0.31025,0.0287499999999999,0.05575,0.019,0.08825,0.0727499999999999,0.0242499999999999
Snow White and the Huntsman (2012),0.8835,0.6185,0.6185,0.7862499999999999,0.7862499999999999,0.8835,0.365,0.34125,0.7575000000000001,0.7545,0.99625,0.934,0.5525,0.42725,0.6115,0.63675,0.29525,0.19,0.7545,0.66625,0.4679999999999999,0.5545,0.3715,0.1372499999999999,0.97525,0.3385,0.2564999999999999,0.18625,0.31675,0.535,0.1312499999999999,0.38075,0.2105,0.4505,0.3784999999999999,0.30625,0.20725,0.434,0.435,0.126,0.155,0.3239999999999999,0.2209999999999999,0.17725,0.28,0.2664999999999999,0.22525,0.17975,0.11625,0.14925,0.24625,0.1912499999999999,0.16975,0.16575,0.24375,0.435,0.22275,0.2319999999999999,0.0944999999999999,0.2125,0.24625,0.17375,0.1205,0.1387499999999999,0.511,0.3465,0.15975,0.1845,0.1545,0.14875,0.0895,0.366,0.24525,0.2554999999999999,0.1195,0.253,0.0807499999999999,0.3077499999999999,0.0747499999999999,0.091,0.0989999999999999,0.1327499999999999,0.0785,0.10325,0.0737499999999999,0.05575,0.05275,0.09275,0.1064999999999999,0.131,0.0662499999999999,0.0642499999999999,0.0469999999999999,0.088,0.1004999999999999,0.03575,0.10425,0.073,0.1307499999999999,0.09025,0.08625,0.0712499999999999,0.0802499999999999,0.10375,0.0805,0.05875,0.10825,0.04475,0.0852499999999999,0.05225,0.0657499999999999,0.0439999999999999,0.05575,0.0847499999999999,0.0285,0.05625,0.0514999999999999,0.05775,0.0845,0.05625,0.05325,0.0404999999999999,0.04325,0.05375,0.0722499999999999,0.03975,0.04725,0.0752499999999999,0.09925,0.15025,0.0707499999999999,0.065,0.06025,0.0827499999999999,0.027,0.04425,0.065,0.2115,0.03475,0.04525,0.0499999999999999,0.027,0.0242499999999999,0.03175,0.0419999999999999,0.0349999999999999,0.03975,0.0267499999999999,0.0112499999999999
Abraham Lincoln: Vampire Hunter (2012),0.96675,0.96675,0.96675,0.64825,0.531,0.64825,0.4425,0.4425,0.52875,0.68375,0.6705,0.6275,0.246,0.68075,0.3715,0.78775,0.576,0.52875,0.31725,0.92425,0.4105,0.33875,0.39475,0.265,0.6925,0.57825,0.1992499999999999,0.177,0.39625,0.3139999999999999,0.21425,0.2694999999999999,0.37725,0.24625,0.2345,0.364,0.26825,0.2279999999999999,0.14475,0.2455,0.37925,0.18125,0.3015,0.1805,0.2455,0.3055,0.08625,0.2249999999999999,0.1342499999999999,0.1387499999999999,0.173,0.0692499999999999,0.074,0.0414999999999999,0.15425,0.10275,0.57825,0.06025,0.11475,0.1674999999999999,0.151,0.1594999999999999,0.147,0.21525,0.18625,0.6355,0.25125,0.2684999999999999,0.11625,0.1365,0.0949999999999999,0.288,0.11225,0.27175,0.2015,0.62375,0.1302499999999999,0.1235,0.0647499999999999,0.15375,0.1129999999999999,0.1049999999999999,0.0645,0.0974999999999999,0.0905,0.0627499999999999,0.04325,0.1307499999999999,0.059,0.11325,0.0825,0.063,0.02975,0.091,0.10825,0.03925,0.08975,0.05925,0.1004999999999999,0.0812499999999999,0.0685,0.0842499999999999,0.09725,0.2957499999999999,0.0817499999999999,0.0504999999999999,0.0677499999999999,0.0474999999999999,0.068,0.06125,0.08825,0.0682499999999999,0.04775,0.0677499999999999,0.0529999999999999,0.0875,0.05375,0.09725,0.072,0.05775,0.06175,0.0265,0.0667499999999999,0.066,0.0827499999999999,0.0354999999999999,0.0544999999999999,0.06075,0.03825,0.0539999999999999,0.12175,0.069,0.0825,0.0444999999999999,0.029,0.03525,0.03325,0.0777499999999999,0.17125,0.04175,0.0554999999999999,0.03425,0.0295,0.0379999999999999,0.0329999999999999,0.0489999999999999,0.0364999999999999,0.05225,0.027
"Amazing Spider-Man, The (2012)",0.99825,0.97225,0.97225,0.98125,0.98125,0.9305,0.99825,0.99825,0.92575,0.8620000000000001,0.6705,0.82775,0.8947499999999999,0.985,0.73275,0.7915000000000001,0.64025,0.5385,0.4752499999999999,0.6095,0.61825,0.33075,0.406,0.6715,0.367,0.59125,0.45025,0.37675,0.3462499999999999,0.281,0.1709999999999999,0.2995,0.3944999999999999,0.31225,0.3954999999999999,0.3545,0.1555,0.4912499999999999,0.16525,0.1275,0.1455,0.1367499999999999,0.3369999999999999,0.2055,0.271,0.261,0.16625,0.2165,0.629,0.21575,0.1495,0.32975,0.1195,0.68725,0.218,0.15225,0.201,0.0885,0.15275,0.6815,0.1619999999999999,0.15325,0.1709999999999999,0.2514999999999999,0.1574999999999999,0.12075,0.15075,0.11675,0.1709999999999999,0.1397499999999999,0.11875,0.0514999999999999,0.123,0.21525,0.2022499999999999,0.1257499999999999,0.0712499999999999,0.122,0.305,0.1855,0.1397499999999999,0.1297499999999999,0.1415,0.20825,0.12325,0.2937499999999999,0.33525,0.14775,0.0895,0.146,0.1372499999999999,0.05125,0.0444999999999999,0.14075,0.0855,0.1109999999999999,0.18675,0.0399999999999999,0.0969999999999999,0.069,0.0722499999999999,0.0752499999999999,0.10325,0.0652499999999999,0.06075,0.11075,0.0519999999999999,0.09775,0.0549999999999999,0.0905,0.0725,0.0479999999999999,0.11325,0.061,0.0529999999999999,0.0797499999999999,0.0374999999999999,0.0655,0.0994999999999999,0.0682499999999999,0.1054999999999999,0.0627499999999999,0.05775,0.076,0.0554999999999999,0.0449999999999999,0.0544999999999999,0.069,0.0414999999999999,0.0742499999999999,0.0285,0.0494999999999999,0.073,0.04075,0.04675,0.0374999999999999,0.05175,0.0489999999999999,0.0192499999999999,0.0529999999999999,0.0524999999999999,0.0319999999999999,0.03125,0.0222499999999999,0.03025,0.0295,0.0292499999999999,0.03675,0.0215
Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté) (2012),0.903,0.5825,0.5825,0.69225,0.64775,0.6375,0.903,0.86625,0.54425,0.65525,0.399,0.3662499999999999,0.47075,0.489,0.44775,0.43225,0.76125,0.68125,0.489,0.75125,0.4645,0.2007499999999999,0.2224999999999999,0.66675,0.4882499999999999,0.17875,0.5325,0.5325,0.592,0.2815,0.0707499999999999,0.489,0.22075,0.489,0.489,0.2837499999999999,0.23775,0.22025,0.2694999999999999,0.278,0.46525,0.1435,0.11175,0.4569999999999999,0.298,0.181,0.46875,0.24225,0.1287499999999999,0.1704999999999999,0.14775,0.087,0.0762499999999999,0.0647499999999999,0.173,0.1044999999999999,0.0635,0.1885,0.119,0.1895,0.0827499999999999,0.1925,0.17725,0.3235,0.4177499999999999,0.1654999999999999,0.1947499999999999,0.3349999999999999,0.12125,0.21275,0.10875,0.04925,0.11675,0.11175,0.0692499999999999,0.2135,0.417,0.0712499999999999,0.05275,0.09375,0.3205,0.0765,0.0767499999999999,0.082,0.1569999999999999,0.05225,0.09525,0.10125,0.0845,0.0707499999999999,0.05575,0.0757499999999999,0.0187499999999999,0.1054999999999999,0.0984999999999999,0.086,0.0707499999999999,0.0252499999999999,0.1385,0.03625,0.0875,0.1114999999999999,0.03825,0.022,0.04275,0.071,0.08925,0.0605,0.02975,0.06175,0.0549999999999999,0.1982499999999999,0.0469999999999999,0.06,0.09275,0.0394999999999999,0.0409999999999999,0.05075,0.11975,0.09325,0.0569999999999999,0.017,0.09275,0.10675,0.0499999999999999,0.0212499999999999,0.06225,0.05075,0.062,0.0354999999999999,0.507,0.0857499999999999,0.0514999999999999,0.0364999999999999,0.0277499999999999,0.03875,0.0287499999999999,0.05525,0.0187499999999999,0.069,0.03275,0.0434999999999999,0.25175,0.019,0.03125,0.0344999999999999,0.03275,0.0359999999999999,0.0077499999999999
Hansel & Gretel: Witch Hunters (2013),0.97025,0.97025,0.97025,0.667,0.67,0.7445,0.5345,0.3515,0.67,0.74,0.98175,0.52725,0.23925,0.74,0.52275,0.4962499999999999,0.667,0.51525,0.33775,0.434,0.4065,0.32425,0.32325,0.3149999999999999,0.62,0.4365,0.2224999999999999,0.25075,0.32625,0.32775,0.21525,0.256,0.488,0.2007499999999999,0.1885,0.32525,0.242,0.22825,0.2375,0.1765,0.3495,0.30025,0.1594999999999999,0.2145,0.26575,0.1704999999999999,0.0974999999999999,0.25875,0.05675,0.1059999999999999,0.18325,0.10025,0.0682499999999999,0.0499999999999999,0.1977499999999999,0.2375,0.08925,0.05475,0.137,0.12325,0.16525,0.1342499999999999,0.126,0.11675,0.26475,0.1285,0.15575,0.16475,0.1835,0.2594999999999999,0.09025,0.2209999999999999,0.07,0.16225,0.1609999999999999,0.28825,0.1094999999999999,0.20625,0.081,0.0984999999999999,0.08,0.16275,0.06025,0.12025,0.11875,0.06025,0.05925,0.149,0.0765,0.1034999999999999,0.0865,0.0787499999999999,0.04775,0.063,0.0939999999999999,0.031,0.075,0.06125,0.0657499999999999,0.0755,0.0979999999999999,0.089,0.0574999999999999,0.0949999999999999,0.08,0.0605,0.06225,0.0479999999999999,0.05925,0.0469999999999999,0.06025,0.1292499999999999,0.04075,0.0702499999999999,0.08,0.0747499999999999,0.388,0.1134999999999999,0.0524999999999999,0.05125,0.04175,0.03325,0.04175,0.093,0.06025,0.04075,0.0409999999999999,0.0354999999999999,0.05175,0.027,0.16975,0.0705,0.0534999999999999,0.0534999999999999,0.03875,0.0242499999999999,0.0364999999999999,0.0595,0.2794999999999999,0.0439999999999999,0.05175,0.03,0.03175,0.0212499999999999,0.03725,0.03225,0.025,0.019,0.0172499999999999
Jack the Giant Slayer (2013),0.934,0.80725,0.80725,0.927,0.90675,0.934,0.54825,0.4135,0.77675,0.73075,0.997,0.6915,0.3269999999999999,0.3675,0.4425,0.45175,0.68275,0.71625,0.661,0.39,0.437,0.46775,0.50425,0.1445,0.22475,0.28075,0.53775,0.738,0.37825,0.25425,0.17325,0.3615,0.53875,0.30525,0.25075,0.308,0.20875,0.3445,0.16625,0.11275,0.1584999999999999,0.1195,0.1084999999999999,0.3067499999999999,0.34575,0.38,0.14225,0.17875,0.04325,0.1624999999999999,0.1639999999999999,0.1604999999999999,0.072,0.1725,0.09125,0.0767499999999999,0.12025,0.08975,0.0657499999999999,0.21325,0.1302499999999999,0.1069999999999999,0.1485,0.14975,0.1599999999999999,0.17825,0.12175,0.14175,0.3455,0.265,0.1475,0.0685,0.1332499999999999,0.1877499999999999,0.2005,0.09575,0.0845,0.39975,0.0837499999999999,0.09925,0.1205,0.10275,0.0389999999999999,0.10525,0.10625,0.04325,0.0334999999999999,0.078,0.0534999999999999,0.0815,0.1385,0.0642499999999999,0.05925,0.0722499999999999,0.0885,0.0579999999999999,0.15025,0.09225,0.16325,0.0559999999999999,0.0655,0.0755,0.11825,0.04975,0.1089999999999999,0.8049999999999999,0.0574999999999999,0.0554999999999999,0.0765,0.0944999999999999,0.0742499999999999,0.12125,0.0479999999999999,0.077,0.0414999999999999,0.0675,0.0915,0.086,0.06075,0.0464999999999999,0.04675,0.0379999999999999,0.05625,0.0569999999999999,0.0584999999999999,0.0265,0.0364999999999999,0.0857499999999999,0.0489999999999999,0.03925,0.0574999999999999,0.04425,0.0469999999999999,0.072,0.0207499999999999,0.0287499999999999,0.0712499999999999,0.0369999999999999,0.0185,0.05075,0.03875,0.0419999999999999,0.03225,0.04725,0.03325,0.03975,0.0252499999999999,0.0222499999999999,0.018
G.I. Joe: Retaliation (2013),0.98825,0.98825,0.98825,0.9315,0.88775,0.8879999999999999,0.7915000000000001,0.7745,0.8734999999999999,0.711,0.508,0.3065,0.6445,0.58625,0.817,0.57,0.73075,0.6275,0.3492499999999999,0.27925,0.4327499999999999,0.8322499999999999,0.35475,0.2005,0.1277499999999999,0.1372499999999999,0.3299999999999999,0.3984999999999999,0.3355,0.2284999999999999,0.29525,0.2294999999999999,0.26225,0.2284999999999999,0.2027499999999999,0.389,0.1985,0.24425,0.142,0.2239999999999999,0.273,0.2925,0.1932499999999999,0.1902499999999999,0.176,0.15025,0.23875,0.15525,0.15775,0.153,0.2007499999999999,0.241,0.12425,0.12225,0.1317499999999999,0.0772499999999999,0.43,0.10225,0.4535,0.132,0.093,0.1594999999999999,0.214,0.134,0.15925,0.118,0.14375,0.1292499999999999,0.191,0.121,0.172,0.0202499999999999,0.10325,0.068,0.0459999999999999,0.0627499999999999,0.12425,0.1402499999999999,0.2185,0.1342499999999999,0.30825,0.12075,0.1054999999999999,0.0852499999999999,0.09975,0.0905,0.0364999999999999,0.11325,0.05525,0.0642499999999999,0.1277499999999999,0.23425,0.10375,0.1134999999999999,0.0999999999999999,0.29725,0.0822499999999999,0.1119999999999999,0.03675,0.263,0.155,0.08825,0.09,0.0994999999999999,0.1405,0.10675,0.05175,0.065,0.0329999999999999,0.05175,0.0584999999999999,0.07,0.05025,0.0479999999999999,0.1325,0.0782499999999999,0.18725,0.05325,0.0595,0.08825,0.065,0.08,0.05175,0.0742499999999999,0.05875,0.03775,0.03,0.0459999999999999,0.0449999999999999,0.06075,0.0449999999999999,0.0444999999999999,0.03925,0.0339999999999999,0.022,0.14225,0.03275,0.03625,0.0267499999999999,0.0449999999999999,0.0595,0.0187499999999999,0.0232499999999999,0.0147499999999999,0.03225,0.0255,0.0295,0.03525,0.0145
