movieId,drama,melancholic,original,greed,culture clash,weird,independent film,good,runaway,life & death,vengeance,drinking,unlikely friendships,mentor,dialogue,pornography,life philosophy,dysfunctional family,quirky,death,betrayal,catastrophe,adaptation,childhood,light,hospital,family,sacrifice,prejudice,addiction,cancer,very funny,writers,queer,teen movie,creativity,not funny,nudity (full frontal - brief),transformation,women,small town,doctors,predictable,good music,sexy,surveillance,dreams,absurd,islam,nudity (topless - brief),divorce,fantasy world,british,stereotypes,chase,multiple storylines,classic car,underrated,road movie,first contact,fight scenes,new jersey,awesome soundtrack,survival,irish accent,period piece,fun movie,california,alter ego,simple,memory,workplace,brothers,film noir,censorship,adoption,weapons,directorial debut,tokyo,bollywood,father daughter relationship,hotel,foul language,computer animation,blindness,atheism,potential oscar nom,single father,too long,farce,prison,homeless,wilderness,wartime,stoner movie,texas,best of 2005,new york city,ensemble cast,stand-up comedy,interracial romance,1930s,god,pulp,rebellion,alternate history,internet,indians,documentary,race,wine,80s,hunting,lawyer,prostitution,mad scientist,nudity (rear),camp,australia,unlikeable characters,radio,immortality,french,made for tv,island,hip hop,notable nudity,los angeles,ghosts/afterlife,goth,finnish,russian,shopping,robert downey jr,san francisco,reality tv,oil,kick-butt women,desert,graphic novel,kidnapping,no plot,buddy movie,snakes,time,fashion,trilogy,too short,remake
Time to Leave (2005),0.66075,0.953,0.70175,0.933,0.69675,0.933,0.6835,0.59175,0.70175,0.97125,0.69675,0.66075,0.51425,0.38125,0.46975,0.72425,0.673,0.419,0.3097499999999999,0.97925,0.2324999999999999,0.397,0.25725,0.7375,0.23275,0.56575,0.2604999999999999,0.11475,0.15525,0.2965,0.9745,0.17875,0.2927499999999999,0.857,0.0857499999999999,0.294,0.34075,0.2125,0.25675,0.71475,0.1084999999999999,0.3087499999999999,0.28325,0.0825,0.72425,0.09575,0.24925,0.11775,0.1064999999999999,0.0777499999999999,0.20325,0.2,0.2264999999999999,0.10675,0.1912499999999999,0.1664999999999999,0.11425,0.10475,0.1639999999999999,0.346,0.2584999999999999,0.1674999999999999,0.0459999999999999,0.10725,0.092,0.05575,0.0842499999999999,0.09025,0.1885,0.24525,0.43825,0.09625,0.0665,0.23275,0.1865,0.36575,0.1322499999999999,0.17175,0.308,0.05925,0.0242499999999999,0.08925,0.025,0.11975,0.0772499999999999,0.0732499999999999,0.11375,0.0805,0.1357499999999999,0.0752499999999999,0.064,0.10025,0.0252499999999999,0.05525,0.1024999999999999,0.03475,0.24575,0.0584999999999999,0.03975,0.1059999999999999,0.1044999999999999,0.0747499999999999,0.0732499999999999,0.10975,0.0275,0.089,0.0847499999999999,0.0677499999999999,0.1024999999999999,0.023,0.04975,0.0329999999999999,0.03075,0.071,0.0775,0.0529999999999999,0.0787499999999999,0.1709999999999999,0.03325,0.1345,0.0349999999999999,0.04575,0.7742500000000001,0.06075,0.0374999999999999,0.08925,0.03625,0.0232499999999999,0.06025,0.0404999999999999,0.0195,0.0732499999999999,0.05575,0.03825,0.0795,0.0212499999999999,0.027,0.05475,0.03825,0.0747499999999999,0.017,0.0554999999999999,0.015,0.0155,0.0409999999999999,0.3355,0.177,0.03675,0.021
"Elementary Particles, The (Elementarteilchen) (2006)",0.93125,0.93975,0.91025,0.93125,0.91025,0.91025,0.93125,0.74825,0.91025,0.82775,0.82775,0.93125,0.4415,0.76475,0.8242499999999999,0.90425,0.7827500000000001,0.3285,0.68025,0.57775,0.70025,0.576,0.91325,0.5035,0.528,0.56925,0.07,0.2744999999999999,0.46375,0.62875,0.35575,0.40125,0.4575,0.3425,0.244,0.4519999999999999,0.31275,0.37925,0.194,0.72925,0.31625,0.0792499999999999,0.379,0.18025,0.829,0.31675,0.136,0.62375,0.55575,0.7305,0.263,0.1875,0.477,0.2684999999999999,0.2544999999999999,0.2977499999999999,0.4569999999999999,0.17775,0.37575,0.29025,0.271,0.0657499999999999,0.18025,0.3635,0.196,0.25175,0.4385,0.18275,0.3095,0.27625,0.1009999999999999,0.25625,0.7185,0.3369999999999999,0.18125,0.134,0.2065,0.11025,0.1074999999999999,0.4167499999999999,0.05375,0.1317499999999999,0.2125,0.131,0.0772499999999999,0.16725,0.2055,0.0152499999999999,0.2065,0.3685,0.0979999999999999,0.09125,0.0742499999999999,0.90175,0.1609999999999999,0.05725,0.3075,0.0625,0.071,0.1265,0.21075,0.125,0.09325,0.1109999999999999,0.3027499999999999,0.10425,0.23175,0.09125,0.081,0.1154999999999999,0.0569999999999999,0.04475,0.0745,0.03875,0.1164999999999999,0.1465,0.1594999999999999,0.15975,0.0374999999999999,0.2022499999999999,0.05225,0.0242499999999999,0.261,0.1235,0.178,0.04425,0.3482499999999999,0.04425,0.0314999999999999,0.10825,0.03975,0.11075,0.0695,0.028,0.093,0.0439999999999999,0.0785,0.06225,0.0374999999999999,0.1397499999999999,0.04375,0.03125,0.0509999999999999,0.0319999999999999,0.0675,0.0267499999999999,0.0795,0.064,0.0085
Little Children (2006),0.94425,0.94975,0.86975,0.90275,0.90275,0.9485,0.97225,0.8605,0.8692500000000001,0.8605,0.8367500000000001,0.81175,0.71875,0.6785,0.7869999999999999,0.8955,0.7235,0.96975,0.77525,0.2855,0.58175,0.48875,0.71075,0.8514999999999999,0.4575,0.3695,0.8514999999999999,0.4675,0.39,0.6035,0.1405,0.301,0.5935,0.4792499999999999,0.31025,0.46875,0.3702499999999999,0.57625,0.396,0.5075,0.89025,0.3515,0.3642499999999999,0.181,0.7987500000000001,0.52575,0.5035,0.732,0.2794999999999999,0.6725,0.81975,0.2684999999999999,0.254,0.34275,0.29525,0.377,0.34475,0.3305,0.15875,0.21,0.184,0.305,0.181,0.16375,0.10525,0.18675,0.23525,0.21225,0.3652499999999999,0.1397499999999999,0.155,0.37925,0.1995,0.1962499999999999,0.4247499999999999,0.381,0.27175,0.3185,0.1877499999999999,0.087,0.1114999999999999,0.29025,0.17325,0.2229999999999999,0.17875,0.16025,0.5635,0.5845,0.17975,0.432,0.2564999999999999,0.1305,0.0852499999999999,0.11925,0.093,0.22275,0.27525,0.1475,0.32225,0.09225,0.0757499999999999,0.0857499999999999,0.0642499999999999,0.1654999999999999,0.39225,0.1139999999999999,0.22025,0.05275,0.11275,0.06225,0.18625,0.09425,0.1297499999999999,0.1619999999999999,0.1385,0.0905,0.2209999999999999,0.0685,0.03525,0.39775,0.0832499999999999,0.031,0.0999999999999999,0.0514999999999999,0.09175,0.05725,0.10575,0.0857499999999999,0.0232499999999999,0.10225,0.04675,0.04475,0.0685,0.081,0.09675,0.1104999999999999,0.1405,0.0509999999999999,0.0642499999999999,0.21275,0.0652499999999999,0.076,0.0554999999999999,0.0409999999999999,0.0369999999999999,0.0364999999999999,0.04725,0.03775,0.0192499999999999
Snow Cake (2006),0.90725,0.9485,0.8552500000000001,0.738,0.78575,0.8865000000000001,0.9425,0.90725,0.78575,0.558,0.6395,0.67825,0.9485,0.7597499999999999,0.5565,0.3725,0.7689999999999999,0.45825,0.8180000000000001,0.5805,0.26875,0.496,0.4445,0.22775,0.3415,0.3585,0.2214999999999999,0.153,0.23675,0.24975,0.23225,0.4095,0.4782499999999999,0.3645,0.289,0.57825,0.349,0.194,0.4,0.24925,0.953,0.34175,0.2995,0.2194999999999999,0.31225,0.152,0.1455,0.53975,0.12075,0.26375,0.14225,0.1922499999999999,0.2875,0.46425,0.23875,0.2254999999999999,0.1535,0.189,0.1932499999999999,0.3225,0.26075,0.3585,0.09825,0.3205,0.23225,0.22425,0.14625,0.1034999999999999,0.2185,0.212,0.15325,0.485,0.1312499999999999,0.089,0.138,0.22475,0.14475,0.1654999999999999,0.0559999999999999,0.22375,0.2945,0.1292499999999999,0.2105,0.1775,0.1755,0.23775,0.1262499999999999,0.295,0.05925,0.0667499999999999,0.19,0.146,0.04775,0.075,0.06075,0.10075,0.0742499999999999,0.0384999999999999,0.128,0.0797499999999999,0.15425,0.0655,0.05925,0.10175,0.0374999999999999,0.10925,0.23025,0.0667499999999999,0.0504999999999999,0.0439999999999999,0.1465,0.1669999999999999,0.0349999999999999,0.0439999999999999,0.0845,0.11825,0.0645,0.0772499999999999,0.0802499999999999,0.0564999999999999,0.21625,0.0349999999999999,0.0514999999999999,0.082,0.0399999999999999,0.11725,0.0275,0.04025,0.133,0.04775,0.0875,0.0615,0.08825,0.1104999999999999,0.05875,0.09625,0.05575,0.04875,0.0394999999999999,0.0197499999999999,0.028,0.0295,0.0277499999999999,0.0344999999999999,0.05675,0.0267499999999999,0.0207499999999999,0.10475,0.0165
Notes on a Scandal (2006),0.89175,0.98,0.8767499999999999,0.973,0.8472500000000001,0.98,0.8262499999999999,0.8472500000000001,0.84625,0.5385,0.9355,0.8262499999999999,0.8959999999999999,0.8999999999999999,0.78725,0.617,0.52225,0.4995,0.45725,0.2754999999999999,0.8705,0.55475,0.669,0.4455,0.53275,0.2324999999999999,0.37275,0.2234999999999999,0.4379999999999999,0.3655,0.0665,0.2405,0.3482499999999999,0.58825,0.75325,0.415,0.3615,0.2324999999999999,0.39175,0.6965,0.2135,0.256,0.30025,0.21,0.64,0.516,0.23325,0.258,0.25575,0.17675,0.5955,0.3964999999999999,0.835,0.33175,0.25775,0.2355,0.28025,0.22325,0.1169999999999999,0.2355,0.24625,0.1669999999999999,0.21,0.1195,0.4902499999999999,0.7935000000000001,0.2664999999999999,0.148,0.31625,0.1215,0.11125,0.18175,0.09275,0.26975,0.40475,0.12225,0.23975,0.1915,0.13,0.1335,0.12275,0.18275,0.18475,0.154,0.15325,0.1395,0.2734999999999999,0.0989999999999999,0.09925,0.10975,0.1205,0.03525,0.1129999999999999,0.0857499999999999,0.06075,0.0755,0.2025,0.10775,0.09325,0.08875,0.09575,0.1347499999999999,0.0632499999999999,0.15175,0.32575,0.1175,0.1745,0.0835,0.0564999999999999,0.0832499999999999,0.1955,0.0675,0.1119999999999999,0.0735,0.0775,0.204,0.0792499999999999,0.196,0.0564999999999999,0.242,0.10875,0.0459999999999999,0.0574999999999999,0.119,0.1327499999999999,0.0409999999999999,0.129,0.0647499999999999,0.0277499999999999,0.12475,0.0314999999999999,0.04575,0.089,0.1024999999999999,0.12275,0.05725,0.03675,0.0584999999999999,0.0282499999999999,0.0732499999999999,0.0712499999999999,0.1315,0.0474999999999999,0.1154999999999999,0.0295,0.1139999999999999,0.0384999999999999,0.0642499999999999,0.0344999999999999
Venus (2006),0.87575,0.93975,0.8799999999999999,0.7562500000000001,0.8147500000000001,0.93975,0.709,0.8109999999999999,0.8147500000000001,0.70325,0.654,0.709,0.81925,0.915,0.70725,0.52025,0.5465,0.1855,0.51025,0.59675,0.4852499999999999,0.51225,0.5105,0.537,0.69125,0.2734999999999999,0.2189999999999999,0.3442499999999999,0.3017499999999999,0.1689999999999999,0.5015,0.4167499999999999,0.36075,0.24125,0.3954999999999999,0.24,0.33625,0.40925,0.40475,0.25325,0.27875,0.42625,0.47875,0.5075,0.59075,0.39075,0.2385,0.3742499999999999,0.2145,0.73725,0.31325,0.346,0.6205,0.31475,0.2977499999999999,0.3502499999999999,0.2095,0.26875,0.1579999999999999,0.239,0.38775,0.1942499999999999,0.5075,0.123,0.17075,0.73225,0.22825,0.11325,0.33525,0.28025,0.3455,0.2025,0.10175,0.1362499999999999,0.2244999999999999,0.17375,0.1942499999999999,0.22775,0.29025,0.1564999999999999,0.08675,0.15125,0.52875,0.1689999999999999,0.267,0.1297499999999999,0.2055,0.05825,0.20475,0.276,0.1114999999999999,0.1019999999999999,0.1347499999999999,0.0905,0.08825,0.06075,0.15025,0.1765,0.0682499999999999,0.16325,0.237,0.10775,0.0999999999999999,0.10125,0.15925,0.11825,0.092,0.0712499999999999,0.03975,0.04325,0.0847499999999999,0.0662499999999999,0.092,0.0827499999999999,0.3255,0.10775,0.15,0.06,0.05075,0.21125,0.067,0.1029999999999999,0.0667499999999999,0.08925,0.1335,0.0635,0.1882499999999999,0.0835,0.02975,0.12075,0.0757499999999999,0.0782499999999999,0.077,0.26875,0.0399999999999999,0.0579999999999999,0.03825,0.09825,0.11075,0.1495,0.0695,0.0842499999999999,0.09975,0.1144999999999999,0.10075,0.0677499999999999,0.04525,0.0905,0.0479999999999999
After the Wedding (Efter brylluppet) (2006),0.9575,0.976,0.959,0.8985000000000001,0.93,0.959,0.9225,0.93,0.93,0.9225,0.8985000000000001,0.51825,0.60875,0.482,0.53375,0.4107499999999999,0.589,0.93575,0.362,0.609,0.58875,0.534,0.273,0.46325,0.4357499999999999,0.3485,0.7235,0.4579999999999999,0.2754999999999999,0.40625,0.20475,0.3279999999999999,0.3229999999999999,0.183,0.18425,0.38125,0.3692499999999999,0.25625,0.301,0.3515,0.1694999999999999,0.3542499999999999,0.239,0.22675,0.21725,0.21775,0.177,0.21825,0.2299999999999999,0.66175,0.74325,0.17675,0.285,0.1887499999999999,0.24075,0.3255,0.2734999999999999,0.128,0.123,0.25225,0.18225,0.10975,0.13,0.17925,0.1297499999999999,0.1967499999999999,0.193,0.1875,0.1272499999999999,0.2754999999999999,0.18425,0.131,0.4679999999999999,0.1215,0.078,0.35875,0.24375,0.128,0.23725,0.2314999999999999,0.66225,0.4965,0.0544999999999999,0.1634999999999999,0.14675,0.0964999999999999,0.1977499999999999,0.21825,0.1277499999999999,0.0707499999999999,0.08825,0.28825,0.1267499999999999,0.10825,0.0685,0.0787499999999999,0.24075,0.0554999999999999,0.1589999999999999,0.0735,0.1169999999999999,0.0717499999999999,0.0782499999999999,0.0984999999999999,0.064,0.128,0.0665,0.46875,0.0979999999999999,0.11225,0.1825,0.0842499999999999,0.119,0.065,0.1104999999999999,0.073,0.14525,0.0439999999999999,0.078,0.0625,0.0579999999999999,0.025,0.126,0.05125,0.076,0.083,0.0885,0.0459999999999999,0.0329999999999999,0.0275,0.0419999999999999,0.09875,0.0732499999999999,0.078,0.04375,0.0835,0.1014999999999999,0.09975,0.0807499999999999,0.03,0.1074999999999999,0.20425,0.0247499999999999,0.03375,0.0177499999999999,0.0177499999999999,0.05425,0.05675,0.0195
Waitress (2007),0.731,0.95575,0.7545,0.56825,0.76,0.8300000000000001,0.7585,0.915,0.76,0.6595,0.47275,0.65875,0.95575,0.7677499999999999,0.5315,0.294,0.742,0.35475,0.7709999999999999,0.4519999999999999,0.3645,0.62875,0.27025,0.24775,0.582,0.5615,0.46225,0.2997499999999999,0.2239999999999999,0.15325,0.33975,0.427,0.63225,0.3389999999999999,0.27125,0.569,0.2877499999999999,0.16225,0.30325,0.6215,0.95675,0.9195,0.3914999999999999,0.11825,0.32425,0.20425,0.3864999999999999,0.2724999999999999,0.0792499999999999,0.16975,0.8999999999999999,0.33125,0.2324999999999999,0.3562499999999999,0.3085,0.14775,0.24075,0.26025,0.22775,0.2055,0.2175,0.2574999999999999,0.11825,0.2005,0.11675,0.1465,0.39625,0.26125,0.3665,0.33375,0.15975,0.5695,0.11075,0.10275,0.0807499999999999,0.11875,0.16125,0.1275,0.14125,0.14475,0.1367499999999999,0.3085,0.0935,0.44275,0.1495,0.118,0.1664999999999999,0.1054999999999999,0.0852499999999999,0.2385,0.071,0.10175,0.10225,0.0974999999999999,0.062,0.1362499999999999,0.16525,0.17825,0.10425,0.0662499999999999,0.1679999999999999,0.0777499999999999,0.03925,0.152,0.0384999999999999,0.0905,0.0765,0.0757499999999999,0.0324999999999999,0.10425,0.3295,0.05625,0.1267499999999999,0.11475,0.05875,0.1644999999999999,0.11225,0.09575,0.0827499999999999,0.18175,0.1455,0.08875,0.05575,0.0642499999999999,0.1205,0.05375,0.0657499999999999,0.064,0.27125,0.0439999999999999,0.0474999999999999,0.05125,0.3612499999999999,0.09525,0.10925,0.05975,0.0782499999999999,0.0727499999999999,0.073,0.05475,0.0267499999999999,0.0605,0.0657499999999999,0.05525,0.05275,0.09675,0.0364999999999999,0.132,0.0232499999999999
My Father and My Son (Babam ve oglum) (2005),0.97225,0.9075,0.96375,0.96375,0.9195,0.9075,0.92175,0.97225,0.9195,0.92175,0.74975,0.50925,0.97225,0.5515,0.8082499999999999,0.3582499999999999,0.29,0.8967499999999999,0.419,0.16225,0.33625,0.552,0.5055,0.5595,0.2634999999999999,0.6985,0.372,0.504,0.4075,0.23675,0.7565,0.2365,0.4285,0.11275,0.1465,0.2264999999999999,0.38325,0.44275,0.2554999999999999,0.0767499999999999,0.1064999999999999,0.2224999999999999,0.20625,0.283,0.0974999999999999,0.26725,0.272,0.16425,0.504,0.127,0.118,0.2415,0.10775,0.0672499999999999,0.10575,0.211,0.11725,0.32175,0.138,0.2865,0.1059999999999999,0.0782499999999999,0.12125,0.0672499999999999,0.18,0.504,0.14625,0.05675,0.09175,0.20975,0.1952499999999999,0.0642499999999999,0.156,0.08875,0.04775,0.20375,0.0954999999999999,0.0832499999999999,0.1064999999999999,0.80975,0.11125,0.0964999999999999,0.04675,0.15725,0.0429999999999999,0.0865,0.24175,0.4147499999999999,0.1255,0.05625,0.432,0.08875,0.0424999999999999,0.1945,0.16275,0.10275,0.3512499999999999,0.027,0.06175,0.38975,0.1525,0.08975,0.1997499999999999,0.1094999999999999,0.11125,0.20625,0.11025,0.22675,0.1987499999999999,0.11125,0.0157499999999999,0.06075,0.0832499999999999,0.064,0.0369999999999999,0.084,0.0374999999999999,0.03025,0.1054999999999999,0.0155,0.17875,0.03875,0.04625,0.31675,0.05675,0.008,0.10325,0.0135,0.0192499999999999,0.0062499999999999,0.1564999999999999,0.22725,0.0207499999999999,0.0195,0.0687499999999999,0.0667499999999999,0.05325,0.0255,0.0172499999999999,0.017,0.0175,0.0275,0.012,0.0222499999999999,0.03425,0.0145,0.02975,0.0775,0.0107499999999999
Reign Over Me (2007),0.961,0.8795,0.961,0.961,0.907,0.7542500000000001,0.8795,0.961,0.907,0.7905,0.6645,0.8795,0.9135,0.76725,0.6965,0.31575,0.67925,0.6785,0.4485,0.4245,0.39525,0.61825,0.3279999999999999,0.23875,0.23425,0.4752499999999999,0.75725,0.469,0.469,0.3245,0.43,0.7105,0.353,0.1992499999999999,0.1599999999999999,0.2845,0.3642499999999999,0.3482499999999999,0.359,0.17125,0.187,0.3065,0.35975,0.31875,0.1375,0.302,0.139,0.21375,0.1564999999999999,0.3027499999999999,0.24825,0.25475,0.14825,0.384,0.308,0.25975,0.21225,0.44925,0.2189999999999999,0.26025,0.3097499999999999,0.35075,0.3735,0.2015,0.32025,0.1159999999999999,0.20725,0.146,0.33025,0.16475,0.281,0.25725,0.2234999999999999,0.0835,0.0762499999999999,0.2065,0.155,0.17275,0.0762499999999999,0.1985,0.17775,0.18125,0.2329999999999999,0.1815,0.1855,0.15975,0.261,0.23225,0.09275,0.11425,0.15675,0.35975,0.088,0.09625,0.16025,0.0564999999999999,0.2724999999999999,0.8514999999999999,0.27,0.08675,0.082,0.06075,0.1104999999999999,0.11525,0.04975,0.1109999999999999,0.1385,0.064,0.0232499999999999,0.188,0.04875,0.0554999999999999,0.04175,0.15775,0.0449999999999999,0.1225,0.1059999999999999,0.0797499999999999,0.03875,0.1235,0.172,0.1362499999999999,0.0379999999999999,0.091,0.0647499999999999,0.128,0.10775,0.154,0.0767499999999999,0.04775,0.0439999999999999,0.08775,0.10725,0.1257499999999999,0.1129999999999999,0.0795,0.0519999999999999,0.0399999999999999,0.015,0.0652499999999999,0.04675,0.0787499999999999,0.2224999999999999,0.0257499999999999,0.05925,0.062,0.03725,0.0777499999999999,0.0682499999999999
"Vie en Rose, La (Môme, La) (2007)",0.9515,0.7535000000000001,0.8165,0.9515,0.9515,0.736,0.916,0.8165,0.9515,0.916,0.6075,0.75325,0.7975000000000001,0.9225,0.302,0.3522499999999999,0.69825,0.1735,0.255,0.61375,0.4405,0.5145,0.351,0.8087500000000001,0.22325,0.3239999999999999,0.20925,0.29025,0.26025,0.8085,0.49775,0.237,0.2937499999999999,0.22175,0.1957499999999999,0.73225,0.3804999999999999,0.31625,0.48975,0.36475,0.1704999999999999,0.298,0.203,0.6655,0.1285,0.153,0.374,0.1955,0.2244999999999999,0.2025,0.18325,0.22725,0.191,0.1405,0.23375,0.202,0.2554999999999999,0.32425,0.1609999999999999,0.1815,0.27275,0.1709999999999999,0.3077499999999999,0.265,0.1485,0.23775,0.1694999999999999,0.09925,0.2744999999999999,0.24325,0.41725,0.089,0.15,0.10225,0.148,0.0805,0.14475,0.10925,0.25575,0.3235,0.09275,0.1735,0.0584999999999999,0.1674999999999999,0.636,0.1282499999999999,0.1649999999999999,0.0489999999999999,0.2385,0.065,0.1669999999999999,0.123,0.1205,0.184,0.189,0.06125,0.1164999999999999,0.1287499999999999,0.0419999999999999,0.2897499999999999,0.04875,0.2175,0.09525,0.0979999999999999,0.10025,0.0984999999999999,0.084,0.0842499999999999,0.065,0.073,0.0855,0.04275,0.0645,0.0449999999999999,0.34675,0.0722499999999999,0.1129999999999999,0.0935,0.0822499999999999,0.03625,0.1835,0.3175,0.8634999999999999,0.0434999999999999,0.0682499999999999,0.089,0.04725,0.06175,0.1332499999999999,0.0687499999999999,0.093,0.074,0.0775,0.0524999999999999,0.0772499999999999,0.0252499999999999,0.0262499999999999,0.0625,0.03025,0.0479999999999999,0.03525,0.04575,0.0242499999999999,0.04125,0.135,0.0705,0.067,0.0999999999999999,0.0202499999999999
Away from Her (2006),0.956,0.96675,0.933,0.83725,0.8474999999999999,0.94925,0.956,0.956,0.8474999999999999,0.956,0.66125,0.71325,0.869,0.7335,0.7725,0.4195,0.71475,0.6075,0.4455,0.4595,0.597,0.52275,0.5265,0.5125,0.4922499999999999,0.48775,0.51525,0.34075,0.2299999999999999,0.1295,0.32275,0.26725,0.40225,0.2674999999999999,0.1159999999999999,0.4379999999999999,0.38575,0.2965,0.4205,0.4317499999999999,0.21825,0.61625,0.1825,0.10075,0.38225,0.61375,0.33875,0.24175,0.16475,0.34025,0.92425,0.16775,0.40725,0.0999999999999999,0.22525,0.26975,0.15975,0.18025,0.211,0.293,0.21175,0.1084999999999999,0.08625,0.10675,0.10575,0.24625,0.1624999999999999,0.16225,0.265,0.3462499999999999,0.9575,0.2135,0.1059999999999999,0.2279999999999999,0.118,0.2185,0.17825,0.7697499999999999,0.2007499999999999,0.1975,0.15325,0.3115,0.09875,0.197,0.279,0.1845,0.1619999999999999,0.1099999999999999,0.22125,0.1377499999999999,0.10075,0.0655,0.14375,0.14625,0.064,0.071,0.121,0.1024999999999999,0.0579999999999999,0.0979999999999999,0.183,0.1569999999999999,0.0697499999999999,0.1094999999999999,0.0424999999999999,0.11975,0.0815,0.05525,0.10375,0.0944999999999999,0.3994999999999999,0.0409999999999999,0.1604999999999999,0.079,0.06025,0.14325,0.0665,0.0772499999999999,0.0514999999999999,0.0339999999999999,0.1305,0.0464999999999999,0.1392499999999999,0.1094999999999999,0.1535,0.05275,0.06,0.0662499999999999,0.086,0.0192499999999999,0.03925,0.04225,0.10075,0.0702499999999999,0.1337499999999999,0.0242499999999999,0.06,0.05525,0.093,0.0285,0.026,0.0725,0.0409999999999999,0.0419999999999999,0.21325,0.03775,0.03575,0.21025,0.0212499999999999
Once (2006),0.8925000000000001,0.98525,0.889,0.758,0.8552500000000001,0.8925000000000001,0.8105,0.951,0.8925000000000001,0.7782500000000001,0.8925000000000001,0.6305,0.98525,0.7245,0.56175,0.32625,0.36375,0.3522499999999999,0.8009999999999999,0.24075,0.3655,0.54375,0.32025,0.4692499999999999,0.60925,0.2314999999999999,0.275,0.26275,0.244,0.1992499999999999,0.1932499999999999,0.34375,0.3315,0.22425,0.3199999999999999,0.60625,0.39025,0.31675,0.2334999999999999,0.1372499999999999,0.1855,0.1292499999999999,0.2895,0.99,0.27325,0.2085,0.46275,0.24075,0.17825,0.31875,0.09475,0.22675,0.6655,0.45325,0.38625,0.27925,0.28225,0.25075,0.2002499999999999,0.1745,0.3205,0.3515,0.869,0.1614999999999999,0.6855,0.16275,0.2385,0.1485,0.1669999999999999,0.6375,0.185,0.11775,0.235,0.23925,0.0944999999999999,0.0925,0.14875,0.1865,0.1887499999999999,0.435,0.17375,0.122,0.3665,0.139,0.17825,0.1545,0.24025,0.08725,0.12425,0.15225,0.10225,0.0775,0.1395,0.11125,0.156,0.09525,0.21,0.0944999999999999,0.0727499999999999,0.09875,0.0827499999999999,0.0875,0.04075,0.16825,0.09425,0.1185,0.09125,0.14575,0.12175,0.0802499999999999,0.1215,0.1019999999999999,0.0632499999999999,0.0305,0.067,0.0725,0.0762499999999999,0.091,0.075,0.03475,0.1745,0.0434999999999999,0.0767499999999999,0.067,0.0707499999999999,0.34125,0.05075,0.086,0.0384999999999999,0.08925,0.08775,0.074,0.21175,0.03475,0.0925,0.09975,0.0647499999999999,0.10975,0.04775,0.03225,0.05875,0.10775,0.0444999999999999,0.0474999999999999,0.0685,0.03575,0.04525,0.083,0.0212499999999999
"Hunting and Gathering (Ensemble, c'est tout) (2007)",0.796,0.8327500000000001,0.86175,0.796,0.69375,0.7742500000000001,0.7889999999999999,0.935,0.796,0.67125,0.796,0.7889999999999999,0.74,0.79975,0.59725,0.32575,0.837,0.637,0.5245,0.3615,0.47075,0.7777499999999999,0.60975,0.195,0.5815,0.5685,0.22825,0.1795,0.42,0.17375,0.2012499999999999,0.3399999999999999,0.374,0.5625,0.36475,0.46875,0.3672499999999999,0.14225,0.3335,0.50975,0.204,0.20375,0.5385,0.1619999999999999,0.2395,0.286,0.4895,0.4669999999999999,0.48,0.28825,0.40275,0.4965,0.551,0.44525,0.483,0.27025,0.3612499999999999,0.08925,0.2199999999999999,0.1905,0.37525,0.2684999999999999,0.1619999999999999,0.3129999999999999,0.514,0.3462499999999999,0.416,0.03925,0.3105,0.11525,0.4835,0.3505,0.1215,0.09325,0.0615,0.421,0.2075,0.0677499999999999,0.09175,0.3804999999999999,0.23125,0.209,0.3047499999999999,0.1347499999999999,0.0675,0.0647499999999999,0.1347499999999999,0.263,0.3615,0.238,0.0725,0.27275,0.0275,0.26275,0.04825,0.0787499999999999,0.1709999999999999,0.1074999999999999,0.24475,0.37525,0.12175,0.24225,0.0349999999999999,0.1054999999999999,0.406,0.1069999999999999,0.1069999999999999,0.03125,0.0285,0.0825,0.741,0.03775,0.0702499999999999,0.1079999999999999,0.09975,0.0579999999999999,0.0777499999999999,0.0847499999999999,0.0329999999999999,0.11775,0.09475,0.0979999999999999,0.9835,0.059,0.0857499999999999,0.03475,0.16475,0.0519999999999999,0.0845,0.03775,0.0895,0.28325,0.1079999999999999,0.18725,0.071,0.08725,0.02,0.0677499999999999,0.0334999999999999,0.2105,0.0187499999999999,0.03875,0.015,0.0152499999999999,0.0414999999999999,0.154,0.124,0.12075,0.13
