movieId,original,greed,drama,good,islam,weird,culture clash,vengeance,sacrifice,runaway,wartime,melancholic,betrayal,mentor,independent film,dialogue,period piece,surveillance,prejudice,adaptation,catastrophe,chase,weapons,pornography,fight scenes,survival,light,drinking,unlikely friendships,british,life & death,fun movie,very funny,death,predictable,first contact,life philosophy,not funny,stereotypes,nudity (full frontal - brief),fantasy world,transformation,absurd,family,underrated,childhood,quirky,camp,good music,film noir,irish accent,too long,alternate history,classic car,awesome soundtrack,censorship,desert,ensemble cast,alter ego,rebellion,russian,doctors,sexy,dysfunctional family,multiple storylines,brothers,1930s,hospital,prison,california,nudity (topless - brief),indians,foul language,teen movie,creativity,queer,farce,computer animation,women,small town,hotel,simple,tokyo,radio,island,race,bollywood,80s,writers,memory,blindness,oil,mad scientist,wilderness,pulp,new jersey,best of 2005,road movie,directorial debut,addiction,finnish,hunting,interracial romance,atheism,nudity (rear),internet,potential oscar nom,kidnapping,lawyer,texas,graphic novel,new york city,god,australia,stoner movie,notable nudity,dreams,divorce,time,workplace,made for tv,buddy movie,san francisco,french,trilogy,snakes,stand-up comedy,immortality,adoption,cancer,documentary,robert downey jr,father daughter relationship,no plot,unlikeable characters,too short,hip hop,ghosts/afterlife,wine,kick-butt women,los angeles,fashion,prostitution,goth,homeless,reality tv,remake,single father,shopping
Alexander the Great (1956),0.99275,0.8945000000000001,0.8945000000000001,0.94075,0.99275,0.94075,0.8685,0.7925,0.923,0.8685,0.77075,0.7075,0.745,0.8672500000000001,0.80775,0.857,0.99275,0.506,0.71325,0.782,0.68775,0.52925,0.63025,0.699,0.69475,0.68,0.3642499999999999,0.60575,0.4705,0.69525,0.76475,0.38825,0.3642499999999999,0.47075,0.68775,0.68,0.22325,0.37775,0.378,0.5715,0.89825,0.593,0.11025,0.1292499999999999,0.357,0.3994999999999999,0.261,0.155,0.18025,0.374,0.4589999999999999,0.47575,0.41925,0.2455,0.146,0.205,0.05375,0.1397499999999999,0.41825,0.3804999999999999,0.3285,0.4795,0.4115,0.869,0.2794999999999999,0.1689999999999999,0.3399999999999999,0.37875,0.18375,0.14225,0.21175,0.6435,0.2299999999999999,0.28525,0.3165,0.623,0.2857499999999999,0.1579999999999999,0.43825,0.20675,0.12125,0.0825,0.1629999999999999,0.1485,0.15975,0.0925,0.33525,0.45675,0.3065,0.27575,0.1937499999999999,0.0574999999999999,0.285,0.36875,0.18325,0.082,0.44375,0.10225,0.2365,0.2269999999999999,0.42225,0.1679999999999999,0.5665,0.28025,0.6015,0.1365,0.1265,0.3017499999999999,0.0285,0.1297499999999999,0.376,0.17475,0.6435,0.20975,0.14175,0.4255,0.4669999999999999,0.10725,0.4842499999999999,0.11975,0.10125,0.03475,0.2594999999999999,0.0725,0.16975,0.1599999999999999,0.0959999999999999,0.61375,0.062,0.0989999999999999,0.0165,0.5265,0.27675,0.10425,0.0935,0.52425,0.15375,0.32375,0.0329999999999999,0.0807499999999999,0.11575,0.08775,0.0439999999999999,0.181,0.03775,0.04975,0.29325,0.11725,0.0685
"Roaring Twenties, The (1939)",0.998,0.92625,0.7802500000000001,0.84625,0.8460000000000001,0.92625,0.92625,0.7557499999999999,0.8460000000000001,0.845,0.8460000000000001,0.92625,0.99675,0.6685,0.73175,0.5675,0.6515,0.9965,0.37825,0.516,0.44425,0.64375,0.4509999999999999,0.2997499999999999,0.4509999999999999,0.3924999999999999,0.845,0.8029999999999999,0.8294999999999999,0.43625,0.44175,0.54475,0.4275,0.47375,0.24925,0.36475,0.26025,0.3622499999999999,0.4004999999999999,0.14875,0.366,0.26825,0.11075,0.3159999999999999,0.2855,0.70825,0.34075,0.21925,0.4732499999999999,0.5955,0.38,0.1915,0.074,0.3335,0.4685,0.7325,0.12025,0.2035,0.216,0.0857499999999999,0.18725,0.1352499999999999,0.3575,0.1957499999999999,0.27425,0.46075,0.9335,0.25575,0.214,0.28825,0.40375,0.074,0.34675,0.293,0.1094999999999999,0.22975,0.4595,0.357,0.1579999999999999,0.47175,0.477,0.2025,0.21925,0.156,0.2189999999999999,0.0837499999999999,0.04525,0.21875,0.21925,0.1345,0.09125,0.2734999999999999,0.16475,0.0637499999999999,0.2967499999999999,0.651,0.1195,0.16775,0.22175,0.30225,0.40525,0.087,0.1285,0.0725,0.06225,0.12,0.23625,0.1495,0.7677499999999999,0.61725,0.0142499999999999,0.8002499999999999,0.0725,0.12225,0.0715,0.0762499999999999,0.30525,0.3309999999999999,0.1865,0.1485,0.141,0.38975,0.184,0.1345,0.09825,0.16875,0.10525,0.0989999999999999,0.0974999999999999,0.03975,0.1932499999999999,0.05575,0.11625,0.09025,0.0647499999999999,0.0745,0.1205,0.16075,0.1124999999999999,0.04975,0.0915,0.08725,0.071,0.0725,0.0642499999999999,0.0237499999999999,0.03375,0.0232499999999999,0.0295
They Were Expendable (1945),0.76875,0.893,0.893,0.893,0.9895,0.893,0.893,0.7615000000000001,0.9895,0.893,0.9895,0.61725,0.57825,0.428,0.61725,0.6965,0.66475,0.433,0.524,0.46575,0.528,0.49875,0.72575,0.3572499999999999,0.40525,0.40325,0.4347499999999999,0.6965,0.1887499999999999,0.43025,0.202,0.1159999999999999,0.188,0.36775,0.30325,0.528,0.1855,0.3655,0.2634999999999999,0.3419999999999999,0.33575,0.18425,0.139,0.17325,0.3984999999999999,0.1392499999999999,0.1955,0.14975,0.0827499999999999,0.4347499999999999,0.1664999999999999,0.1352499999999999,0.05825,0.14775,0.1159999999999999,0.0727499999999999,0.62775,0.2345,0.408,0.04375,0.27275,0.2857499999999999,0.128,0.124,0.119,0.1604999999999999,0.31975,0.33675,0.088,0.14575,0.0569999999999999,0.2744999999999999,0.1034999999999999,0.1594999999999999,0.1099999999999999,0.2504999999999999,0.1307499999999999,0.21225,0.1402499999999999,0.1149999999999999,0.1415,0.1357499999999999,0.152,0.1445,0.23825,0.071,0.288,0.17125,0.09625,0.2065,0.082,0.2085,0.076,0.08725,0.20675,0.0979999999999999,0.03275,0.11425,0.1245,0.077,0.0795,0.30425,0.2135,0.0815,0.16225,0.1272499999999999,0.0559999999999999,0.0742499999999999,0.0212499999999999,0.1674999999999999,0.04625,0.0454999999999999,0.0815,0.44175,0.09575,0.121,0.0444999999999999,0.17475,0.0645,0.072,0.07,0.04275,0.1915,0.0662499999999999,0.0539999999999999,0.17525,0.05075,0.081,0.0812499999999999,0.0349999999999999,0.0399999999999999,0.0564999999999999,0.0554999999999999,0.0207499999999999,0.0534999999999999,0.081,0.10375,0.0265,0.0215,0.08825,0.03975,0.0379999999999999,0.11125,0.05825,0.02975,0.04425,0.03375,0.03175,0.02
Fort Apache (1948),0.7509999999999999,0.855,0.855,0.855,0.52825,0.855,0.855,0.55225,0.52825,0.855,0.52825,0.727,0.59425,0.46975,0.60025,0.59,0.5645,0.4085,0.61625,0.3349999999999999,0.4375,0.56125,0.3289999999999999,0.276,0.476,0.19,0.72275,0.68375,0.24625,0.2855,0.20875,0.2485,0.407,0.44425,0.24225,0.44675,0.23075,0.359,0.486,0.3924999999999999,0.45475,0.31525,0.146,0.2465,0.22175,0.26575,0.1865,0.14825,0.17725,0.72275,0.2815,0.1709999999999999,0.083,0.3169999999999999,0.12125,0.05925,0.7325,0.32775,0.4285,0.1327499999999999,0.0647499999999999,0.17675,0.152,0.32375,0.15425,0.31425,0.151,0.0657499999999999,0.09675,0.4539999999999999,0.1342499999999999,0.9845,0.0685,0.18675,0.2279999999999999,0.3159999999999999,0.26325,0.18325,0.1425,0.33375,0.134,0.29225,0.15625,0.08875,0.197,0.147,0.1175,0.1912499999999999,0.16725,0.05575,0.14625,0.152,0.256,0.1325,0.2314999999999999,0.156,0.1104999999999999,0.1907499999999999,0.0765,0.0549999999999999,0.08675,0.33075,0.216,0.0579999999999999,0.1342499999999999,0.066,0.066,0.12325,0.20625,0.24525,0.05725,0.6465,0.0579999999999999,0.1139999999999999,0.0865,0.069,0.0647499999999999,0.155,0.06125,0.05725,0.08975,0.064,0.1515,0.0394999999999999,0.4345,0.2145,0.0637499999999999,0.14875,0.062,0.0439999999999999,0.03275,0.05625,0.10875,0.0667499999999999,0.064,0.0474999999999999,0.03,0.05125,0.03375,0.22825,0.0354999999999999,0.0822499999999999,0.065,0.05175,0.05275,0.04375,0.03375,0.0584999999999999,0.0147499999999999
"Unknown Soldier, The (Tuntematon sotilas) (1955)",0.821,0.73025,0.73025,0.73025,0.9895,0.73025,0.73025,0.7065,0.9895,0.73025,0.9895,0.52025,0.55625,0.54,0.73025,0.7717499999999999,0.7765,0.24975,0.689,0.8592500000000001,0.57725,0.5895,0.396,0.56625,0.5895,0.7365,0.6485,0.63775,0.4077499999999999,0.28025,0.4659999999999999,0.4175,0.4982499999999999,0.8055000000000001,0.24975,0.24475,0.569,0.3085,0.61725,0.25725,0.52,0.3369999999999999,0.35275,0.405,0.2075,0.3145,0.26,0.382,0.3097499999999999,0.51575,0.2724999999999999,0.125,0.2754999999999999,0.29,0.18275,0.1962499999999999,0.1689999999999999,0.1315,0.191,0.139,0.5475,0.1205,0.28,0.1962499999999999,0.1965,0.186,0.16625,0.23175,0.198,0.1564999999999999,0.126,0.1785,0.2584999999999999,0.2584999999999999,0.22075,0.20325,0.39775,0.247,0.181,0.1252499999999999,0.1525,0.2524999999999999,0.18275,0.05775,0.21025,0.119,0.09875,0.04675,0.11975,0.086,0.0777499999999999,0.067,0.0857499999999999,0.20375,0.14225,0.12075,0.17475,0.1372499999999999,0.15775,0.0645,0.99875,0.0805,0.20925,0.15125,0.0959999999999999,0.12025,0.0895,0.0625,0.05025,0.085,0.0579999999999999,0.072,0.0474999999999999,0.12175,0.1144999999999999,0.22525,0.0677499999999999,0.1185,0.05625,0.0735,0.10375,0.124,0.04925,0.06175,0.27175,0.11025,0.08,0.0752499999999999,0.0949999999999999,0.1169999999999999,0.05275,0.05725,0.0469999999999999,0.09825,0.1144999999999999,0.133,0.08,0.087,0.10625,0.072,0.05475,0.0925,0.0534999999999999,0.09,0.0334999999999999,0.04425,0.1355,0.0252499999999999,0.061
Fires on the Plain (Nobi) (1959),0.979,0.979,0.93775,0.93775,0.991,0.979,0.979,0.9355,0.991,0.979,0.991,0.995,0.71175,0.5345,0.926,0.91175,0.72,0.52625,0.381,0.55025,0.528,0.21175,0.29025,0.9355,0.352,0.52,0.91975,0.8265,0.565,0.67975,0.738,0.1659999999999999,0.5105,0.8912500000000001,0.30225,0.1755,0.4605,0.3087499999999999,0.235,0.247,0.279,0.18675,0.56575,0.1932499999999999,0.151,0.2027499999999999,0.4297499999999999,0.4955,0.27525,0.91975,0.1039999999999999,0.36575,0.1024999999999999,0.2304999999999999,0.27525,0.2744999999999999,0.43725,0.16175,0.3685,0.18275,0.29,0.125,0.4405,0.209,0.2887499999999999,0.3562499999999999,0.4695,0.58575,0.26075,0.15725,0.3135,0.0615,0.0845,0.1252499999999999,0.1644999999999999,0.24,0.37175,0.12025,0.3814999999999999,0.17925,0.50325,0.136,0.85775,0.118,0.1709999999999999,0.074,0.28725,0.1079999999999999,0.1624999999999999,0.2425,0.1347499999999999,0.08825,0.1805,0.543,0.1664999999999999,0.1019999999999999,0.08,0.5725,0.18425,0.10325,0.36075,0.3522499999999999,0.09675,0.27025,0.04875,0.05825,0.0237499999999999,0.027,0.0389999999999999,0.179,0.24725,0.10375,0.27025,0.14975,0.1114999999999999,0.018,0.1405,0.25925,0.25175,0.0994999999999999,0.0682499999999999,0.023,0.0257499999999999,0.27825,0.44775,0.11925,0.0685,0.2405,0.05325,0.10075,0.37,0.019,0.05825,0.1714999999999999,0.04125,0.0265,0.05575,0.08625,0.20625,0.1805,0.04375,0.1074999999999999,0.1775,0.252,0.0775,0.03,0.0135,0.0102499999999999,0.018
"Hill, The (1965)",0.89025,0.92525,0.92525,0.92525,0.58175,0.92525,0.92525,0.90575,0.58175,0.92525,0.601,0.90575,0.89025,0.4529999999999999,0.71225,0.8467499999999999,0.31575,0.37375,0.91775,0.4145,0.397,0.3135,0.3209999999999999,0.69575,0.1985,0.517,0.7215,0.8467499999999999,0.3239999999999999,0.716,0.37075,0.2304999999999999,0.4752499999999999,0.542,0.2214999999999999,0.282,0.23075,0.3804999999999999,0.1252499999999999,0.29,0.2674999999999999,0.40925,0.35975,0.088,0.492,0.1912499999999999,0.53375,0.764,0.32475,0.7215,0.15,0.23325,0.25125,0.46825,0.32475,0.47775,0.7825,0.4389999999999999,0.33925,0.3934999999999999,0.25725,0.1255,0.27375,0.363,0.4445,0.09675,0.2269999999999999,0.2405,0.93925,0.10725,0.21675,0.142,0.03875,0.09925,0.075,0.3864999999999999,0.3249999999999999,0.1292499999999999,0.0847499999999999,0.197,0.22275,0.1765,0.089,0.22375,0.1972499999999999,0.11875,0.062,0.2165,0.063,0.0645,0.1104999999999999,0.03275,0.206,0.3482499999999999,0.2189999999999999,0.087,0.0379999999999999,0.1277499999999999,0.297,0.1609999999999999,0.17875,0.0712499999999999,0.1292499999999999,0.04625,0.16525,0.0484999999999999,0.1305,0.03375,0.11925,0.1014999999999999,0.03675,0.1114999999999999,0.04625,0.09425,0.191,0.0389999999999999,0.1922499999999999,0.03725,0.0242499999999999,0.08625,0.14325,0.0389999999999999,0.0305,0.0727499999999999,0.0539999999999999,0.0474999999999999,0.087,0.025,0.0237499999999999,0.0242499999999999,0.08825,0.03725,0.084,0.025,0.03675,0.0285,0.0504999999999999,0.02975,0.0715,0.0384999999999999,0.0509999999999999,0.02,0.084,0.0745,0.0712499999999999,0.0359999999999999,0.0569999999999999,0.0225,0.0175
In Harm's Way (1965),0.79325,0.7785,0.79525,0.7785,0.95075,0.77125,0.77125,0.79325,0.95075,0.77125,0.9835,0.418,0.496,0.699,0.6175,0.66,0.6685,0.5525,0.64775,0.4034999999999999,0.827,0.7657499999999999,0.7657499999999999,0.56475,0.827,0.34675,0.5865,0.691,0.44625,0.37775,0.2204999999999999,0.399,0.61175,0.3472499999999999,0.827,0.7915000000000001,0.483,0.3545,0.30625,0.55025,0.4245,0.382,0.207,0.541,0.4862499999999999,0.3275,0.21225,0.18225,0.1302499999999999,0.4205,0.1649999999999999,0.4395,0.1255,0.175,0.3015,0.1644999999999999,0.3712499999999999,0.44075,0.3722499999999999,0.18525,0.32325,0.2475,0.39825,0.52325,0.3492499999999999,0.1475,0.262,0.46825,0.1372499999999999,0.1315,0.656,0.5685,0.481,0.1485,0.195,0.17275,0.3804999999999999,0.39475,0.1785,0.1154999999999999,0.12075,0.08975,0.24175,0.11025,0.28625,0.174,0.31325,0.4145,0.1714999999999999,0.11675,0.2935,0.17425,0.5885,0.12075,0.245,0.0762499999999999,0.27775,0.0812499999999999,0.0949999999999999,0.18,0.0727499999999999,0.0722499999999999,0.4469999999999999,0.1425,0.23175,0.28525,0.0915,0.2465,0.1059999999999999,0.269,0.1079999999999999,0.09475,0.1425,0.1689999999999999,0.21725,0.40475,0.05775,0.3369999999999999,0.1515,0.0875,0.09475,0.25925,0.4347499999999999,0.0595,0.0949999999999999,0.309,0.076,0.08,0.0885,0.1505,0.0379999999999999,0.0755,0.04325,0.0379999999999999,0.1599999999999999,0.0935,0.0235,0.05525,0.0215,0.1574999999999999,0.0514999999999999,0.0742499999999999,0.04725,0.03475,0.03,0.086,0.1044999999999999,0.1014999999999999,0.0534999999999999
Khartoum (1966),0.899,0.8572500000000001,0.8572500000000001,0.8572500000000001,0.9865,0.8572500000000001,0.8572500000000001,0.58725,0.85425,0.8572500000000001,0.499,0.58725,0.536,0.526,0.436,0.53475,0.96375,0.51325,0.6965,0.47075,0.45375,0.59225,0.598,0.414,0.3732499999999999,0.25925,0.47875,0.386,0.1745,0.8967499999999999,0.1935,0.58925,0.2644999999999999,0.4692499999999999,0.3722499999999999,0.32375,0.31275,0.33575,0.078,0.1937499999999999,0.63025,0.32875,0.1704999999999999,0.29225,0.1387499999999999,0.3139999999999999,0.1634999999999999,0.3145,0.1405,0.2319999999999999,0.148,0.2514999999999999,0.32425,0.089,0.2794999999999999,0.197,0.986,0.0389999999999999,0.2704999999999999,0.7145,0.1312499999999999,0.17525,0.134,0.14725,0.1609999999999999,0.1987499999999999,0.3179999999999999,0.0549999999999999,0.1044999999999999,0.31325,0.3495,0.352,0.0235,0.14275,0.18475,0.1387499999999999,0.3814999999999999,0.192,0.21775,0.2825,0.1629999999999999,0.271,0.1887499999999999,0.0514999999999999,0.2987499999999999,0.1029999999999999,0.064,0.2744999999999999,0.1134999999999999,0.04825,0.18225,0.4832499999999999,0.35775,0.1297499999999999,0.172,0.20575,0.04075,0.21325,0.1925,0.05825,0.22325,0.1965,0.14275,0.49,0.072,0.0282499999999999,0.03275,0.0135,0.059,0.3159999999999999,0.08975,0.0745,0.49,0.34375,0.09775,0.3562499999999999,0.0632499999999999,0.1225,0.031,0.05075,0.2835,0.03375,0.187,0.1342499999999999,0.05375,0.4165,0.09575,0.10225,0.0529999999999999,0.0247499999999999,0.0135,0.1634999999999999,0.021,0.03375,0.3395,0.1805,0.025,0.3185,0.0292499999999999,0.09675,0.05325,0.29725,0.04825,0.0444999999999999,0.0414999999999999,0.0549999999999999,0.16875,0.0162499999999999,0.0277499999999999
Dracula (1973),0.78075,0.8979999999999999,0.8979999999999999,0.8979999999999999,0.62475,0.8979999999999999,0.8979999999999999,0.8105,0.62475,0.8979999999999999,0.211,0.8105,0.76325,0.4659999999999999,0.52425,0.704,0.62475,0.73075,0.52675,0.8162499999999999,0.418,0.45525,0.4945,0.4755,0.5115,0.26925,0.4125,0.704,0.2017499999999999,0.54275,0.3492499999999999,0.1915,0.8005,0.43,0.67,0.4599999999999999,0.34975,0.355,0.17775,0.1614999999999999,0.66075,0.50925,0.6535,0.05325,0.2115,0.086,0.428,0.296,0.10325,0.65275,0.26025,0.1725,0.492,0.4925,0.17325,0.4745,0.0717499999999999,0.1654999999999999,0.5995,0.1699999999999999,0.059,0.60525,0.24425,0.15,0.43225,0.17975,0.3117499999999999,0.26975,0.1079999999999999,0.0712499999999999,0.33175,0.1255,0.0579999999999999,0.1069999999999999,0.10225,0.3525,0.2925,0.1262499999999999,0.15025,0.08675,0.6545,0.26975,0.18525,0.0524999999999999,0.10525,0.23475,0.0705,0.10125,0.15325,0.087,0.14175,0.0272499999999999,0.43325,0.09925,0.2734999999999999,0.14575,0.3209999999999999,0.0925,0.3329999999999999,0.2827499999999999,0.05225,0.14775,0.0615,0.0745,0.25025,0.0559999999999999,0.2674999999999999,0.025,0.0185,0.1887499999999999,0.5235,0.08675,0.03925,0.10125,0.09425,0.0217499999999999,0.09225,0.0697499999999999,0.0277499999999999,0.2299999999999999,0.1614999999999999,0.03075,0.1225,0.1119999999999999,0.04325,0.26325,0.1352499999999999,0.6945,0.0339999999999999,0.05375,0.065,0.3595,0.0185,0.0225,0.1144999999999999,0.0235,0.0265,0.34475,0.0175,0.0885,0.0255,0.0147499999999999,0.12025,0.57175,0.0242499999999999,0.14775,0.21475,0.0504999999999999,0.04175
Guilty by Suspicion (1991),0.85775,0.8234999999999999,0.8234999999999999,0.8234999999999999,0.9905,0.699,0.76325,0.76725,0.73275,0.72675,0.73275,0.74925,0.8694999999999999,0.5555,0.74925,0.8160000000000001,0.721,0.8160000000000001,0.44525,0.396,0.3914999999999999,0.3345,0.24425,0.42,0.22775,0.14,0.72325,0.74925,0.8035000000000001,0.70575,0.31975,0.502,0.2855,0.56475,0.23225,0.25075,0.36,0.36075,0.274,0.17075,0.34325,0.1875,0.46175,0.1639999999999999,0.3555,0.26,0.566,0.04775,0.14525,0.3065,0.3165,0.23325,0.1084999999999999,0.21525,0.085,0.1285,0.1875,0.06225,0.3419999999999999,0.4235,0.12075,0.4157499999999999,0.191,0.401,0.2714999999999999,0.1029999999999999,0.3532499999999999,0.1699999999999999,0.1927499999999999,0.46275,0.1952499999999999,0.18675,0.14175,0.2857499999999999,0.23575,0.491,0.29625,0.1684999999999999,0.0717499999999999,0.46375,0.21325,0.1347499999999999,0.1372499999999999,0.1982499999999999,0.23375,0.1975,0.0999999999999999,0.0915,0.44175,0.18725,0.04025,0.42725,0.25075,0.1965,0.1475,0.5455,0.12475,0.40125,0.601,0.17425,0.0409999999999999,0.32775,0.028,0.08925,0.1129999999999999,0.0712499999999999,0.26325,0.2935,0.46725,0.25625,0.2857499999999999,0.021,0.08925,0.014,0.10375,0.0474999999999999,0.138,0.1265,0.1584999999999999,0.3085,0.0635,0.27775,0.15825,0.0524999999999999,0.0687499999999999,0.10975,0.17825,0.04525,0.03325,0.0855,0.09,0.0677499999999999,0.27375,0.0489999999999999,0.027,0.0272499999999999,0.066,0.08625,0.0235,0.1144999999999999,0.12225,0.0187499999999999,0.0524999999999999,0.16825,0.18125,0.10725,0.0222499999999999,0.10175,0.04075
Barbarians at the Gate (1993),0.8042499999999999,0.98375,0.79925,0.79925,0.7145,0.79925,0.79925,0.711,0.60425,0.79925,0.53575,0.54575,0.8042499999999999,0.98025,0.79925,0.646,0.7145,0.7525,0.499,0.63475,0.69,0.61075,0.25125,0.2189999999999999,0.43775,0.606,0.57475,0.41525,0.3225,0.3692499999999999,0.45425,0.58825,0.67275,0.47175,0.42525,0.519,0.2294999999999999,0.27225,0.54825,0.1965,0.26875,0.36,0.70175,0.31875,0.2319999999999999,0.3285,0.211,0.10275,0.33775,0.1425,0.30925,0.1185,0.24525,0.16675,0.18175,0.1129999999999999,0.0404999999999999,0.348,0.2764999999999999,0.06075,0.4127499999999999,0.412,0.1659999999999999,0.1315,0.23575,0.1564999999999999,0.34025,0.2714999999999999,0.1745,0.51575,0.2314999999999999,0.1034999999999999,0.059,0.246,0.2355,0.11225,0.14075,0.352,0.124,0.136,0.1139999999999999,0.1355,0.09225,0.3465,0.1679999999999999,0.2065,0.0812499999999999,0.351,0.3015,0.13,0.25325,0.25175,0.12125,0.21175,0.1639999999999999,0.28225,0.0632499999999999,0.068,0.0935,0.1885,0.3037499999999999,0.3485,0.0687499999999999,0.1564999999999999,0.26625,0.22475,0.21525,0.03075,0.2764999999999999,0.137,0.0514999999999999,0.1987499999999999,0.0434999999999999,0.1292499999999999,0.1272499999999999,0.16125,0.0837499999999999,0.0802499999999999,0.14375,0.1664999999999999,0.505,0.1129999999999999,0.22425,0.065,0.05225,0.065,0.1262499999999999,0.03725,0.09125,0.57125,0.1987499999999999,0.1679999999999999,0.16125,0.076,0.0905,0.10175,0.1982499999999999,0.10375,0.09125,0.04675,0.0787499999999999,0.16425,0.04025,0.0267499999999999,0.81975,0.0662499999999999,0.0275,0.0554999999999999,0.0474999999999999
Trinity and Beyond (1995),0.994,0.95975,0.8585,0.8222499999999999,0.994,0.95975,0.95975,0.8585,0.97675,0.8585,0.8005,0.95975,0.475,0.582,0.69,0.7675000000000001,0.994,0.7675000000000001,0.4842499999999999,0.616,0.8340000000000001,0.28225,0.97125,0.474,0.4955,0.274,0.3045,0.34125,0.2284999999999999,0.28225,0.57475,0.4295,0.284,0.4187499999999999,0.6795,0.8340000000000001,0.3315,0.371,0.0625,0.2845,0.3429999999999999,0.22475,0.3195,0.10525,0.21375,0.2734999999999999,0.4105,0.05325,0.3705,0.21175,0.24875,0.2194999999999999,0.50075,0.43725,0.1555,0.15925,0.428,0.10725,0.262,0.1119999999999999,0.083,0.37775,0.25275,0.32925,0.5845,0.1669999999999999,0.1515,0.0747499999999999,0.1104999999999999,0.27125,0.10175,0.16975,0.17325,0.14175,0.398,0.22875,0.1614999999999999,0.1674999999999999,0.09925,0.426,0.371,0.1425,0.42425,0.1815,0.1785,0.51325,0.0695,0.307,0.1765,0.5865,0.2857499999999999,0.71125,0.1892499999999999,0.16025,0.1877499999999999,0.1327499999999999,0.21625,0.295,0.14825,0.23175,0.3924999999999999,0.04225,0.05675,0.31475,0.0292499999999999,0.588,0.14475,0.0837499999999999,0.0559999999999999,0.299,0.119,0.14825,0.15675,0.58525,0.1267499999999999,0.10475,0.2,0.0504999999999999,0.3189999999999999,0.1134999999999999,0.629,0.03,0.0682499999999999,0.21125,0.0474999999999999,0.0895,0.18575,0.0489999999999999,0.1034999999999999,0.6305,0.955,0.0444999999999999,0.12175,0.0645,0.0267499999999999,0.03025,0.0314999999999999,0.0454999999999999,0.15125,0.2915,0.26575,0.0399999999999999,0.079,0.10075,0.0314999999999999,0.1099999999999999,0.012,0.016,0.0095
"Pentagon Wars, The (1998)",0.8467499999999999,0.831,0.831,0.831,0.701,0.831,0.831,0.675,0.701,0.831,0.701,0.6585,0.65825,0.8015000000000001,0.676,0.33625,0.645,0.39575,0.4882499999999999,0.4945,0.51175,0.32025,0.93,0.31575,0.59975,0.32475,0.7275,0.1599999999999999,0.2365,0.512,0.26325,0.392,0.88175,0.58125,0.3492499999999999,0.49475,0.29425,0.21475,0.281,0.247,0.23825,0.375,0.7635000000000001,0.41525,0.538,0.1285,0.676,0.25425,0.23875,0.1574999999999999,0.27525,0.1054999999999999,0.2259999999999999,0.121,0.11825,0.152,0.2279999999999999,0.1305,0.29925,0.0885,0.1164999999999999,0.425,0.0954999999999999,0.3984999999999999,0.373,0.145,0.206,0.2985,0.1624999999999999,0.1295,0.09675,0.0837499999999999,0.2927499999999999,0.1305,0.197,0.15025,0.52475,0.30425,0.14075,0.1897499999999999,0.2329999999999999,0.1584999999999999,0.44975,0.18275,0.0707499999999999,0.062,0.3655,0.14425,0.1342499999999999,0.1195,0.26,0.2012499999999999,0.2002499999999999,0.0705,0.1267499999999999,0.387,0.1325,0.1942499999999999,0.24975,0.0632499999999999,0.1564999999999999,0.2185,0.06125,0.16675,0.09425,0.16725,0.0247499999999999,0.11075,0.0974999999999999,0.1305,0.353,0.0439999999999999,0.1149999999999999,0.11975,0.077,0.09075,0.11875,0.2135,0.084,0.38725,0.39625,0.02,0.0672499999999999,0.2065,0.03925,0.04125,0.55125,0.20325,0.1292499999999999,0.0579999999999999,0.3165,0.088,0.06025,0.08925,0.0692499999999999,0.1059999999999999,0.12075,0.075,0.1604999999999999,0.04725,0.0399999999999999,0.0625,0.0705,0.0755,0.02975,0.1262499999999999,0.022,0.0569999999999999,0.0245
