movieId,pornography,sexy,original,melancholic,women,predictable,weird,good,vengeance,teen movie,mentor,independent film,greed,catastrophe,dialogue,runaway,drama,queer,betrayal,very funny,culture clash,unlikely friendships,adaptation,stereotypes,fantasy world,life philosophy,nudity (full frontal - brief),chase,drinking,quirky,not funny,fight scenes,light,fun movie,first contact,writers,notable nudity,life & death,family,dysfunctional family,absurd,transformation,multiple storylines,death,nudity (rear),divorce,camp,censorship,farce,addiction,weapons,internet,surveillance,prejudice,new jersey,pulp,classic car,interracial romance,computer animation,creativity,underrated,childhood,sacrifice,alter ego,california,doctors,awesome soundtrack,islam,hospital,irish accent,road movie,nudity (topless - brief),period piece,hotel,mad scientist,hip hop,unlikeable characters,80s,british,fashion,small town,new york city,too long,stand-up comedy,dreams,kick-butt women,shopping,foul language,good music,los angeles,alternate history,blindness,workplace,film noir,bollywood,memory,stoner movie,reality tv,prostitution,no plot,tokyo,graphic novel,directorial debut,wartime,island,simple,atheism,goth,prison,survival,indians,ensemble cast,san francisco,adoption,remake,wilderness,kidnapping,god,cancer,robert downey jr,immortality,brothers,texas,race,single father,wine,1930s,australia,too short,made for tv,finnish,father daughter relationship,buddy movie,potential oscar nom,rebellion,lawyer,russian,ghosts/afterlife,radio,documentary,snakes,desert,best of 2005,french,trilogy,homeless,time,hunting,oil
Breaking Up (1997),0.5435,0.65125,0.56725,0.9555,0.3389999999999999,0.68775,0.36975,0.83375,0.675,0.8634999999999999,0.45925,0.31775,0.3455,0.73225,0.44375,0.36975,0.4065,0.251,0.46425,0.3542499999999999,0.308,0.182,0.3289999999999999,0.4285,0.4875,0.45775,0.1465,0.47675,0.1564999999999999,0.21425,0.3005,0.47675,0.254,0.2095,0.4962499999999999,0.32075,0.60425,0.16075,0.3512499999999999,0.4054999999999999,0.0895,0.2214999999999999,0.28025,0.06175,0.22425,0.44975,0.237,0.085,0.1955,0.0645,0.47675,0.4792499999999999,0.20975,0.082,0.26,0.20375,0.1877499999999999,0.271,0.3512499999999999,0.2209999999999999,0.152,0.256,0.1019999999999999,0.299,0.05575,0.184,0.1024999999999999,0.0857499999999999,0.1084999999999999,0.20725,0.06075,0.0707499999999999,0.14875,0.11725,0.237,0.185,0.09525,0.10875,0.0772499999999999,0.25425,0.0969999999999999,0.142,0.1415,0.17625,0.1975,0.238,0.122,0.0232499999999999,0.3027499999999999,0.1525,0.1392499999999999,0.2274999999999999,0.09375,0.10275,0.2614999999999999,0.0857499999999999,0.077,0.25575,0.03175,0.2,0.0569999999999999,0.03475,0.0449999999999999,0.09325,0.2155,0.05825,0.1305,0.0404999999999999,0.0677499999999999,0.1589999999999999,0.09725,0.0449999999999999,0.0737499999999999,0.11575,0.283,0.0752499999999999,0.0379999999999999,0.0539999999999999,0.0265,0.0349999999999999,0.0489999999999999,0.0534999999999999,0.0459999999999999,0.0344999999999999,0.1245,0.0295,0.0544999999999999,0.0137499999999999,0.05475,0.08725,0.059,0.148,0.24325,0.03275,0.0349999999999999,0.017,0.0185,0.1144999999999999,0.11275,0.0329999999999999,0.0705,0.0632499999999999,0.11625,0.0257499999999999,0.0255,0.0285,0.03275,0.0187499999999999,0.05825
Summer Lovers (1982),0.91375,0.93725,0.5415,0.9515,0.7335,0.4702499999999999,0.38775,0.7969999999999999,0.28925,0.534,0.4942499999999999,0.122,0.38775,0.4379999999999999,0.2937499999999999,0.4685,0.26575,0.43225,0.2704999999999999,0.24225,0.4802499999999999,0.261,0.2175,0.09075,0.64325,0.561,0.34675,0.26675,0.355,0.1825,0.31225,0.218,0.33275,0.70175,0.2835,0.3585,0.85575,0.17675,0.18025,0.17275,0.12125,0.26125,0.2259999999999999,0.0984999999999999,0.6755,0.899,0.3482499999999999,0.21275,0.15875,0.0692499999999999,0.24125,0.142,0.1912499999999999,0.18,0.0735,0.2012499999999999,0.37875,0.3355,0.18025,0.21975,0.1265,0.134,0.1292499999999999,0.1392499999999999,0.21175,0.39225,0.1357499999999999,0.1669999999999999,0.0647499999999999,0.05525,0.09125,0.27875,0.1089999999999999,0.26075,0.3275,0.0895,0.0285,0.4725,0.0762499999999999,0.3379999999999999,0.1059999999999999,0.11125,0.1709999999999999,0.09925,0.21375,0.08675,0.2279999999999999,0.04675,0.05775,0.0845,0.1144999999999999,0.2115,0.0655,0.1064999999999999,0.2239999999999999,0.08725,0.0534999999999999,0.062,0.0832499999999999,0.0747499999999999,0.081,0.0439999999999999,0.0569999999999999,0.0762499999999999,0.917,0.1947499999999999,0.1402499999999999,0.024,0.06175,0.12275,0.0742499999999999,0.0569999999999999,0.1337499999999999,0.08725,0.03,0.1887499999999999,0.0354999999999999,0.0464999999999999,0.0742499999999999,0.0677499999999999,0.0579999999999999,0.05875,0.05775,0.04075,0.0439999999999999,0.24225,0.05825,0.1312499999999999,0.1064999999999999,0.0324999999999999,0.1362499999999999,0.063,0.1089999999999999,0.11475,0.0262499999999999,0.05075,0.05975,0.0305,0.0519999999999999,0.0187499999999999,0.04275,0.153,0.0267499999999999,0.173,0.026,0.0187499999999999,0.031,0.0534999999999999,0.0655
"Last American Virgin, The (1982)",0.91875,0.91875,0.666,0.46125,0.623,0.4167499999999999,0.46125,0.4855,0.46125,0.984,0.52075,0.4177499999999999,0.3339999999999999,0.40825,0.31275,0.523,0.4177499999999999,0.15425,0.23825,0.43025,0.26825,0.8254999999999999,0.297,0.20725,0.32475,0.23975,0.346,0.3389999999999999,0.4735,0.1967499999999999,0.32275,0.2915,0.1649999999999999,0.2885,0.241,0.138,0.3612499999999999,0.4177499999999999,0.253,0.15,0.1495,0.20725,0.16825,0.193,0.145,0.0439999999999999,0.4275,0.0509999999999999,0.1965,0.24225,0.15525,0.1405,0.1325,0.142,0.2987499999999999,0.21925,0.22575,0.089,0.182,0.1555,0.18625,0.2865,0.17675,0.2254999999999999,0.251,0.10075,0.96575,0.1004999999999999,0.2055,0.0782499999999999,0.2445,0.173,0.0822499999999999,0.0807499999999999,0.0949999999999999,0.0655,0.27075,0.83525,0.0715,0.10625,0.128,0.0449999999999999,0.0832499999999999,0.0785,0.24875,0.04075,0.071,0.10925,0.4855,0.0835,0.1252499999999999,0.128,0.0695,0.10375,0.0732499999999999,0.184,0.1614999999999999,0.173,0.2855,0.0389999999999999,0.0672499999999999,0.0424999999999999,0.0635,0.0745,0.1287499999999999,0.0847499999999999,0.04875,0.082,0.09525,0.09975,0.0697499999999999,0.05675,0.0657499999999999,0.15775,0.4065,0.1609999999999999,0.1159999999999999,0.0399999999999999,0.0524999999999999,0.0429999999999999,0.0494999999999999,0.1039999999999999,0.0852499999999999,0.10475,0.04025,0.0414999999999999,0.0364999999999999,0.1004999999999999,0.0454999999999999,0.04675,0.21,0.0359999999999999,0.11925,0.03825,0.0915,0.024,0.0775,0.0287499999999999,0.028,0.03575,0.03475,0.0979999999999999,0.0282499999999999,0.0339999999999999,0.05425,0.079,0.0652499999999999,0.0579999999999999,0.0185
Making Love (1982),0.8294999999999999,0.59625,0.63625,0.89175,0.8005,0.50975,0.43525,0.8720000000000001,0.6545,0.8592500000000001,0.51025,0.367,0.59175,0.58725,0.45625,0.43525,0.79125,0.999,0.38625,0.218,0.4165,0.46725,0.31375,0.8887499999999999,0.2935,0.58475,0.45675,0.202,0.182,0.24125,0.31725,0.11025,0.1495,0.10175,0.2754999999999999,0.50025,0.255,0.5935,0.34675,0.242,0.1644999999999999,0.20825,0.192,0.16625,0.3645,0.71875,0.37875,0.4469999999999999,0.076,0.1114999999999999,0.1887499999999999,0.192,0.11225,0.81925,0.0637499999999999,0.147,0.11775,0.45875,0.16325,0.15925,0.536,0.1982499999999999,0.207,0.1039999999999999,0.3705,0.4077499999999999,0.0949999999999999,0.10975,0.1295,0.0434999999999999,0.09425,0.15525,0.37675,0.21225,0.0529999999999999,0.09625,0.2915,0.21975,0.3429999999999999,0.4215,0.05875,0.24775,0.1947499999999999,0.185,0.0959999999999999,0.0657499999999999,0.27975,0.078,0.0905,0.1297499999999999,0.12025,0.1124999999999999,0.075,0.0939999999999999,0.1905,0.1154999999999999,0.0534999999999999,0.14275,0.0394999999999999,0.0725,0.063,0.05025,0.05025,0.1402499999999999,0.0805,0.123,0.2845,0.0265,0.0755,0.0374999999999999,0.1357499999999999,0.0389999999999999,0.41025,0.2224999999999999,0.1945,0.0225,0.0514999999999999,0.026,0.45375,0.35275,0.05025,0.0737499999999999,0.063,0.12225,0.26925,0.03325,0.09975,0.0349999999999999,0.16275,0.04525,0.0449999999999999,0.0404999999999999,0.0112499999999999,0.3415,0.0329999999999999,0.119,0.0319999999999999,0.0242499999999999,0.071,0.0852499999999999,0.0765,0.0157499999999999,0.259,0.0449999999999999,0.018,0.04525,0.15825,0.04375,0.04625
Personal Best (1982),0.853,0.853,0.5945,0.93475,0.93575,0.36375,0.56525,0.48975,0.535,0.2395,0.63275,0.156,0.535,0.62125,0.294,0.31575,0.36475,0.37975,0.1922499999999999,0.1775,0.251,0.418,0.1967499999999999,0.18375,0.38375,0.3562499999999999,0.3395,0.2304999999999999,0.12375,0.21775,0.31825,0.241,0.23625,0.14425,0.2684999999999999,0.2764999999999999,0.145,0.144,0.0857499999999999,0.16425,0.1164999999999999,0.25225,0.17875,0.08875,0.1815,0.16825,0.1039999999999999,0.305,0.10575,0.0747499999999999,0.17725,0.10225,0.09475,0.1205,0.0905,0.1965,0.126,0.258,0.15275,0.16575,0.20775,0.4115,0.46625,0.18175,0.2115,0.146,0.0979999999999999,0.217,0.0827499999999999,0.0539999999999999,0.0682499999999999,0.10875,0.1044999999999999,0.09425,0.09475,0.09725,0.0305,0.2895,0.0857499999999999,0.15175,0.09525,0.03775,0.14075,0.087,0.074,0.0797499999999999,0.0529999999999999,0.0647499999999999,0.06125,0.14475,0.1669999999999999,0.0847499999999999,0.0722499999999999,0.1044999999999999,0.08775,0.1367499999999999,0.05975,0.14075,0.0444999999999999,0.0765,0.1515,0.0469999999999999,0.2977499999999999,0.1335,0.0192499999999999,0.0755,0.0615,0.0504999999999999,0.06,0.07,0.15925,0.0364999999999999,0.0765,0.0737499999999999,0.0454999999999999,0.071,0.0245,0.027,0.0847499999999999,0.0287499999999999,0.0685,0.0845,0.0969999999999999,0.14175,0.04725,0.09625,0.04425,0.0454999999999999,0.04575,0.0767499999999999,0.019,0.14525,0.03425,0.127,0.0252499999999999,0.022,0.0539999999999999,0.05775,0.03625,0.131,0.0369999999999999,0.0172499999999999,0.0287499999999999,0.0319999999999999,0.0359999999999999,0.0217499999999999,0.0534999999999999,0.0212499999999999,0.05475
Gaudi Afternoon (2001),0.6305,0.7829999999999999,0.7005,0.49,0.8527499999999999,0.4325,0.64675,0.65175,0.6305,0.15225,0.25725,0.32925,0.4639999999999999,0.45775,0.43775,0.4217499999999999,0.4639999999999999,0.8734999999999999,0.404,0.621,0.43775,0.1044999999999999,0.60875,0.7245,0.5895,0.28425,0.2294999999999999,0.3097499999999999,0.206,0.53975,0.24675,0.34975,0.2214999999999999,0.31275,0.26625,0.59725,0.289,0.3169999999999999,0.4155,0.23725,0.3215,0.289,0.34375,0.0812499999999999,0.1674999999999999,0.1195,0.27275,0.0875,0.3944999999999999,0.14175,0.2284999999999999,0.088,0.17275,0.0795,0.152,0.1987499999999999,0.259,0.1525,0.20925,0.3419999999999999,0.149,0.10825,0.0642499999999999,0.4317499999999999,0.1134999999999999,0.0474999999999999,0.118,0.248,0.0707499999999999,0.08,0.0792499999999999,0.02,0.31625,0.21025,0.27275,0.185,0.134,0.0742499999999999,0.084,0.10675,0.05475,0.0747499999999999,0.073,0.09925,0.09675,0.50525,0.09925,0.0334999999999999,0.073,0.0655,0.1039999999999999,0.10875,0.0569999999999999,0.12175,0.084,0.068,0.0735,0.093,0.0635,0.3209999999999999,0.27775,0.194,0.073,0.0939999999999999,0.04425,0.085,0.077,0.39925,0.10475,0.092,0.0777499999999999,0.3305,0.0489999999999999,0.0632499999999999,0.0202499999999999,0.04225,0.03175,0.077,0.0419999999999999,0.1995,0.0275,0.177,0.03125,0.1342499999999999,0.023,0.03725,0.251,0.0277499999999999,0.03425,0.059,0.0742499999999999,0.04575,0.0595,0.10325,0.0212499999999999,0.04125,0.03125,0.1694999999999999,0.0255,0.0454999999999999,0.0632499999999999,0.141,0.2534999999999999,0.03725,0.0354999999999999,0.0227499999999999,0.011,0.04875,0.04425
"Trip, The (2002)",0.63075,0.1775,0.5635,0.72425,0.8182499999999999,0.3329999999999999,0.66325,0.95425,0.44225,0.5075,0.4985,0.934,0.3652499999999999,0.4187499999999999,0.4075,0.66325,0.506,0.9985,0.1975,0.2915,0.66325,0.4992499999999999,0.243,0.487,0.2365,0.23375,0.2917499999999999,0.29225,0.11775,0.4425,0.24125,0.55925,0.31575,0.39475,0.2574999999999999,0.3349999999999999,0.0202499999999999,0.1604999999999999,0.2254999999999999,0.3635,0.1925,0.2985,0.1594999999999999,0.3037499999999999,0.209,0.1634999999999999,0.4285,0.20775,0.1139999999999999,0.0685,0.132,0.1962499999999999,0.1169999999999999,0.3645,0.1927499999999999,0.2214999999999999,0.24125,0.372,0.10725,0.151,0.4125,0.1755,0.407,0.1367499999999999,0.2355,0.1297499999999999,0.7545,0.407,0.073,0.3712499999999999,0.90875,0.24675,0.407,0.12275,0.282,0.3165,0.1714999999999999,0.55175,0.254,0.1972499999999999,0.187,0.0969999999999999,0.135,0.2845,0.0875,0.1912499999999999,0.0287499999999999,0.0449999999999999,0.22675,0.86025,0.26025,0.0237499999999999,0.0697499999999999,0.08925,0.1074999999999999,0.15375,0.1925,0.0697499999999999,0.03375,0.075,0.0747499999999999,0.24175,0.15725,0.05725,0.05075,0.1079999999999999,0.148,0.0755,0.09375,0.074,0.1515,0.0519999999999999,0.3435,0.067,0.0202499999999999,0.066,0.03575,0.018,0.1014999999999999,0.0685,0.0414999999999999,0.09425,0.4975,0.0404999999999999,0.03675,0.024,0.0795,0.27075,0.0685,0.2754999999999999,0.0414999999999999,0.0205,0.018,0.0275,0.028,0.11175,0.0354999999999999,0.0202499999999999,0.029,0.10075,0.03725,0.1069999999999999,0.04925,0.0252499999999999,0.031,0.04075,0.0329999999999999,0.022,0.0369999999999999
"Carpetbaggers, The (1964)",0.77125,0.38225,0.6485,0.557,0.53225,0.3645,0.6485,0.69675,0.557,0.57075,0.72975,0.704,0.7435,0.4155,0.563,0.6575,0.55,0.46975,0.2674999999999999,0.3645,0.5135,0.32175,0.59925,0.59775,0.3722499999999999,0.36575,0.2885,0.491,0.3435,0.0944999999999999,0.3239999999999999,0.5555,0.5225,0.33475,0.4127499999999999,0.154,0.2095,0.704,0.3435,0.3405,0.119,0.53075,0.2125,0.238,0.406,0.089,0.202,0.1649999999999999,0.26,0.085,0.27,0.0875,0.18125,0.27325,0.05725,0.3419999999999999,0.285,0.16375,0.21975,0.191,0.15975,0.523,0.33675,0.5555,0.1594999999999999,0.2514999999999999,0.0765,0.33675,0.078,0.09775,0.2189999999999999,0.1455,0.29825,0.1907499999999999,0.4127499999999999,0.0835,0.48175,0.2249999999999999,0.0692499999999999,0.05975,0.0715,0.0464999999999999,0.869,0.10675,0.2965,0.23025,0.1977499999999999,0.028,0.1385,0.03925,0.0479999999999999,0.0717499999999999,0.5385,0.11675,0.0469999999999999,0.1755,0.0772499999999999,0.0434999999999999,0.1322499999999999,0.0652499999999999,0.16125,0.12,0.08875,0.285,0.024,0.02,0.067,0.0162499999999999,0.10475,0.0895,0.12325,0.37525,0.10575,0.0205,0.0267499999999999,0.0295,0.081,0.0665,0.04975,0.33825,0.26825,0.1875,0.3455,0.04775,0.0319999999999999,0.0539999999999999,0.25875,0.0202499999999999,0.17625,0.0364999999999999,0.0272499999999999,0.04025,0.17375,0.352,0.09425,0.0847499999999999,0.4752499999999999,0.06125,0.0147499999999999,0.1185,0.0192499999999999,0.14425,0.17725,0.0835,0.05075,0.05125,0.013,0.0645,0.148
"Anarchist Cookbook, The (2002)",0.72775,0.418,0.7475,0.55825,0.0642499999999999,0.90675,0.55825,0.71375,0.8220000000000001,0.91625,0.4862499999999999,0.982,0.649,0.71375,0.3605,0.4225,0.4225,0.35175,0.54075,0.48875,0.36375,0.3305,0.59475,0.76725,0.41125,0.7995000000000001,0.44175,0.2329999999999999,0.4034999999999999,0.3612499999999999,0.30525,0.3984999999999999,0.58,0.4147499999999999,0.25675,0.15675,0.09825,0.2365,0.25375,0.27475,0.416,0.1735,0.36675,0.084,0.0655,0.0812499999999999,0.28225,0.0702499999999999,0.48875,0.4197499999999999,0.51625,0.41825,0.1684999999999999,0.33075,0.425,0.238,0.3695,0.0414999999999999,0.23325,0.1387499999999999,0.1397499999999999,0.197,0.251,0.38875,0.2002499999999999,0.1134999999999999,0.1225,0.291,0.0662499999999999,0.14425,0.20825,0.09925,0.2244999999999999,0.03525,0.0732499999999999,0.26075,0.3305,0.0579999999999999,0.0777499999999999,0.062,0.1525,0.05375,0.15075,0.074,0.10925,0.22625,0.3399999999999999,0.23675,0.1039999999999999,0.03075,0.3502499999999999,0.11625,0.09875,0.10775,0.0777499999999999,0.151,0.3005,0.0615,0.03775,0.06175,0.0677499999999999,0.41825,0.16475,0.251,0.0579999999999999,0.212,0.1215,0.11525,0.1297499999999999,0.1897499999999999,0.04425,0.09325,0.03475,0.0539999999999999,0.0667499999999999,0.36675,0.0379999999999999,0.09975,0.0632499999999999,0.0287499999999999,0.0682499999999999,0.067,0.1257499999999999,0.0454999999999999,0.079,0.03925,0.0737499999999999,0.0544999999999999,0.1495,0.23875,0.56775,0.0489999999999999,0.0394999999999999,0.0509999999999999,0.1897499999999999,0.03675,0.04575,0.0662499999999999,0.04025,0.0885,0.04925,0.0207499999999999,0.0627499999999999,0.0359999999999999,0.05125,0.0295,0.0245,0.0419999999999999,0.018
Hot Dog... The Movie (1984),0.8500000000000001,0.8500000000000001,0.71075,0.3037499999999999,0.1977499999999999,0.7642500000000001,0.38275,0.40025,0.53475,0.5155,0.435,0.1277499999999999,0.40025,0.4245,0.4175,0.45575,0.3465,0.1902499999999999,0.31575,0.74875,0.2065,0.1375,0.2794999999999999,0.485,0.32225,0.3532499999999999,0.4117499999999999,0.4115,0.5085,0.23325,0.21925,0.29425,0.3389999999999999,0.4905,0.3715,0.39875,0.59675,0.2614999999999999,0.16425,0.16175,0.23325,0.16325,0.2955,0.2865,0.5245,0.0489999999999999,0.4425,0.2294999999999999,0.29625,0.0939999999999999,0.2544999999999999,0.1084999999999999,0.1362499999999999,0.1345,0.12225,0.355,0.1649999999999999,0.08825,0.2012499999999999,0.1282499999999999,0.064,0.1735,0.10225,0.151,0.3984999999999999,0.1257499999999999,0.1322499999999999,0.10225,0.179,0.1119999999999999,0.12375,0.1195,0.0755,0.1515,0.3395,0.10825,0.17175,0.901,0.0732499999999999,0.11775,0.09275,0.063,0.26375,0.142,0.0855,0.1235,0.0559999999999999,0.0662499999999999,0.2754999999999999,0.17025,0.18525,0.10075,0.078,0.1205,0.08675,0.22075,0.283,0.04975,0.0652499999999999,0.1277499999999999,0.078,0.0509999999999999,0.0827499999999999,0.0782499999999999,0.1094999999999999,0.1307499999999999,0.0579999999999999,0.03675,0.11025,0.0705,0.05325,0.10075,0.0454999999999999,0.0635,0.1089999999999999,0.1257499999999999,0.1084999999999999,0.0579999999999999,0.0339999999999999,0.10575,0.0969999999999999,0.0414999999999999,0.05375,0.11525,0.04425,0.0459999999999999,0.0999999999999999,0.0379999999999999,0.0349999999999999,0.0344999999999999,0.0287499999999999,0.0544999999999999,0.25175,0.05975,0.04475,0.03675,0.10075,0.1292499999999999,0.0695,0.0265,0.16425,0.127,0.0524999999999999,0.0349999999999999,0.03825,0.0235,0.0265,0.0584999999999999,0.0305
"Rachel Papers, The (1989)",0.959,0.959,0.649,0.492,0.2764999999999999,0.65375,0.45425,0.37675,0.51325,0.91425,0.62,0.21425,0.4575,0.515,0.44825,0.31975,0.34325,0.354,0.36375,0.3844999999999999,0.2485,0.492,0.7835000000000001,0.24175,0.3665,0.17875,0.15,0.4217499999999999,0.1699999999999999,0.21425,0.3235,0.2847499999999999,0.1905,0.3249999999999999,0.27575,0.14575,0.259,0.2304999999999999,0.1704999999999999,0.2015,0.0994999999999999,0.2219999999999999,0.27775,0.1955,0.181,0.09375,0.2007499999999999,0.0842499999999999,0.10025,0.241,0.25925,0.685,0.1845,0.09475,0.09775,0.424,0.257,0.082,0.1704999999999999,0.144,0.2085,0.251,0.24325,0.16925,0.15475,0.08625,0.1905,0.195,0.079,0.35875,0.075,0.3005,0.20975,0.1347499999999999,0.1175,0.14725,0.0539999999999999,0.658,0.1887499999999999,0.1435,0.0935,0.1205,0.05125,0.0647499999999999,0.0672499999999999,0.09375,0.22475,0.08825,0.138,0.0852499999999999,0.20675,0.089,0.10125,0.088,0.04425,0.132,0.09075,0.0732499999999999,0.04875,0.03675,0.0504999999999999,0.09725,0.0469999999999999,0.076,0.0954999999999999,0.0685,0.04925,0.0672499999999999,0.084,0.0964999999999999,0.0595,0.05525,0.03175,0.031,0.081,0.05525,0.0182499999999999,0.0875,0.05825,0.1074999999999999,0.04075,0.0705,0.0847499999999999,0.04025,0.0424999999999999,0.0707499999999999,0.05525,0.024,0.0344999999999999,0.0434999999999999,0.0295,0.027,0.03525,0.0285,0.03375,0.022,0.03675,0.03625,0.09525,0.024,0.09275,0.0242499999999999,0.026,0.0394999999999999,0.17775,0.0252499999999999,0.03725,0.0177499999999999,0.04025
Valley of the Dolls (1967),0.7782500000000001,0.69625,0.62175,0.61875,0.64975,0.71075,0.685,0.2395,0.4505,0.2249999999999999,0.40475,0.194,0.27575,0.409,0.4822499999999999,0.57175,0.3027499999999999,0.25675,0.22725,0.3964999999999999,0.26475,0.2055,0.6055,0.1302499999999999,0.2915,0.20525,0.242,0.24975,0.44125,0.188,0.3335,0.24675,0.1922499999999999,0.2365,0.276,0.16775,0.15825,0.1694999999999999,0.08925,0.216,0.1915,0.24675,0.16725,0.084,0.16375,0.0717499999999999,0.927,0.29325,0.2554999999999999,0.68975,0.127,0.118,0.10675,0.0855,0.069,0.36675,0.20625,0.17425,0.12075,0.16825,0.16175,0.133,0.118,0.15325,0.1604999999999999,0.1069999999999999,0.0632499999999999,0.10125,0.1755,0.1094999999999999,0.0732499999999999,0.0885,0.21525,0.1265,0.58825,0.0712499999999999,0.1215,0.05675,0.21025,0.4105,0.15325,0.1649999999999999,0.0807499999999999,0.1285,0.0762499999999999,0.1154999999999999,0.0852499999999999,0.065,0.4792499999999999,0.09525,0.0835,0.0935,0.06225,0.0925,0.0785,0.059,0.12,0.4297499999999999,0.05975,0.06075,0.0544999999999999,0.0255,0.1252499999999999,0.05575,0.152,0.0424999999999999,0.1302499999999999,0.04575,0.0605,0.076,0.0662499999999999,0.05325,0.15125,0.04725,0.0554999999999999,0.0439999999999999,0.0255,0.11775,0.1795,0.0252499999999999,0.10275,0.04675,0.0305,0.04825,0.0242499999999999,0.0439999999999999,0.0529999999999999,0.0944999999999999,0.0344999999999999,0.0459999999999999,0.0775,0.0339999999999999,0.04425,0.0544999999999999,0.0187499999999999,0.03925,0.03125,0.0324999999999999,0.0559999999999999,0.03325,0.03925,0.0152499999999999,0.0137499999999999,0.0479999999999999,0.0409999999999999,0.0235,0.05275,0.0319999999999999,0.09925
10 (1979),0.601,0.7637499999999999,0.693,0.73,0.65025,0.4107499999999999,0.73,0.63075,0.37825,0.4812499999999999,0.47775,0.3319999999999999,0.36275,0.4495,0.45575,0.57075,0.36275,0.31,0.23825,0.7927500000000001,0.36275,0.22025,0.36375,0.23425,0.7949999999999999,0.4175,0.4459999999999999,0.70775,0.682,0.26725,0.37275,0.3097499999999999,0.44775,0.58775,0.25675,0.1997499999999999,0.30425,0.3319999999999999,0.2664999999999999,0.1619999999999999,0.17375,0.3475,0.25825,0.40275,0.27475,0.46375,0.11575,0.376,0.564,0.2385,0.1892499999999999,0.10125,0.2075,0.1277499999999999,0.1347499999999999,0.2185,0.23825,0.1272499999999999,0.156,0.18,0.179,0.27475,0.1845,0.4014999999999999,0.4217499999999999,0.3067499999999999,0.1975,0.072,0.17725,0.0782499999999999,0.3225,0.2415,0.1315,0.25775,0.1362499999999999,0.04725,0.0994999999999999,0.4107499999999999,0.148,0.17225,0.1397499999999999,0.15275,0.14925,0.11075,0.4479999999999999,0.0865,0.186,0.16425,0.0949999999999999,0.1735,0.1322499999999999,0.16675,0.17225,0.09525,0.09025,0.11075,0.14875,0.062,0.11025,0.0295,0.15375,0.08,0.0802499999999999,0.0805,0.2895,0.28125,0.0672499999999999,0.03375,0.0857499999999999,0.14775,0.1064999999999999,0.079,0.0939999999999999,0.073,0.0757499999999999,0.13,0.08725,0.0474999999999999,0.08,0.05425,0.0847499999999999,0.0732499999999999,0.079,0.08775,0.08925,0.2125,0.1109999999999999,0.04675,0.0509999999999999,0.0499999999999999,0.03275,0.0715,0.09,0.0727499999999999,0.03575,0.0905,0.0424999999999999,0.15625,0.148,0.0235,0.1094999999999999,0.15475,0.04075,0.0255,0.0615,0.069,0.14725,0.0559999999999999,0.0282499999999999
"Die, Mommie, Die (2003)",0.93025,0.75675,0.6425,0.43325,0.5605,0.6185,0.427,0.51525,0.427,0.32675,0.47175,0.8885000000000001,0.36675,0.491,0.505,0.4325,0.498,0.90925,0.36375,0.7797499999999999,0.3702499999999999,0.1104999999999999,0.4327499999999999,0.59425,0.3037499999999999,0.1932499999999999,0.09525,0.2867499999999999,0.81575,0.31925,0.26225,0.4237499999999999,0.2895,0.27,0.38975,0.26875,0.061,0.3622499999999999,0.1815,0.32225,0.36775,0.3185,0.1392499999999999,0.435,0.0762499999999999,0.38825,0.96275,0.1835,0.7797499999999999,0.1159999999999999,0.256,0.10525,0.587,0.17775,0.062,0.16975,0.1995,0.27325,0.1415,0.15525,0.0625,0.20525,0.26075,0.17775,0.4105,0.05475,0.1392499999999999,0.1972499999999999,0.0895,0.11875,0.11125,0.0702499999999999,0.1535,0.10075,0.6185,0.0835,0.05375,0.0404999999999999,0.0725,0.3135,0.0974999999999999,0.11375,0.09775,0.08825,0.063,0.22225,0.04325,0.0275,0.1392499999999999,0.0787499999999999,0.0569999999999999,0.0359999999999999,0.0439999999999999,0.2887499999999999,0.1034999999999999,0.086,0.0574999999999999,0.1009999999999999,0.085,0.09275,0.1094999999999999,0.03275,0.04325,0.11975,0.202,0.0519999999999999,0.06175,0.05125,0.09725,0.1265,0.11175,0.26175,0.1014999999999999,0.04325,0.031,0.0845,0.0994999999999999,0.018,0.0374999999999999,0.10875,0.12125,0.081,0.05125,0.0379999999999999,0.0245,0.0324999999999999,0.09725,0.0429999999999999,0.3067499999999999,0.11575,0.0404999999999999,0.04875,0.03125,0.04375,0.0212499999999999,0.0514999999999999,0.18125,0.1402499999999999,0.0554999999999999,0.0994999999999999,0.1815,0.1215,0.03075,0.12375,0.0252499999999999,0.0255,0.05175,0.05475,0.0544999999999999
