movieId,original,weird,greed,vengeance,drama,good,betrayal,culture clash,melancholic,runaway,surveillance,dialogue,pornography,independent film,mentor,drinking,chase,quirky,light,fight scenes,adaptation,very funny,catastrophe,good music,weapons,life & death,awesome soundtrack,unlikely friendships,fun movie,addiction,foul language,death,absurd,life philosophy,film noir,classic car,underrated,multiple storylines,alter ego,sexy,sacrifice,nudity (full frontal - brief),predictable,irish accent,nudity (topless - brief),not funny,creativity,pulp,fantasy world,british,ensemble cast,islam,dysfunctional family,prejudice,california,survival,childhood,transformation,period piece,first contact,too long,small town,writers,stereotypes,hotel,directorial debut,queer,hospital,kidnapping,family,farce,brothers,prison,road movie,new jersey,dreams,censorship,doctors,stoner movie,80s,memory,new york city,teen movie,wartime,best of 2005,tokyo,wilderness,texas,simple,los angeles,alternate history,women,potential oscar nom,buddy movie,graphic novel,desert,1930s,hunting,lawyer,computer animation,bollywood,indians,blindness,trilogy,unlikeable characters,rebellion,divorce,internet,hip hop,nudity (rear),workplace,robert downey jr,no plot,kick-butt women,prostitution,race,russian,camp,cancer,oil,mad scientist,notable nudity,atheism,father daughter relationship,san francisco,australia,snakes,stand-up comedy,goth,island,homeless,time,french,adoption,documentary,radio,interracial romance,god,made for tv,immortality,wine,finnish,reality tv,ghosts/afterlife,shopping,remake,fashion,too short,single father
"Prestige, The (2006)",0.99,0.99025,0.99325,0.99,0.95825,0.99325,0.823,0.95825,0.97975,0.939,0.7545,0.9135,0.93275,0.93275,0.8759999999999999,0.7095,0.5795,0.35175,0.385,0.4475,0.7867500000000001,0.3682499999999999,0.8425,0.2935,0.27075,0.645,0.2455,0.42825,0.6495,0.0959999999999999,0.35075,0.416,0.2435,0.3405,0.4489999999999999,0.272,0.4265,0.28825,0.4559999999999999,0.24425,0.92775,0.3295,0.51075,0.38775,0.10775,0.384,0.4305,0.1574999999999999,0.8985000000000001,0.643,0.44525,0.22675,0.1895,0.21075,0.09925,0.25575,0.15475,0.34175,0.73,0.85375,0.21475,0.138,0.29925,0.1902499999999999,0.21125,0.1845,0.14625,0.20425,0.1912499999999999,0.1945,0.08675,0.2012499999999999,0.346,0.0605,0.10175,0.31575,0.1589999999999999,0.294,0.077,0.05775,0.67275,0.0969999999999999,0.12375,0.1044999999999999,0.1982499999999999,0.1285,0.0777499999999999,0.0414999999999999,0.25225,0.0627499999999999,0.34675,0.1014999999999999,0.3359999999999999,0.05325,0.1149999999999999,0.03475,0.144,0.03625,0.1154999999999999,0.16775,0.3035,0.12025,0.1952499999999999,0.1907499999999999,0.0959999999999999,0.11625,0.0767499999999999,0.2015,0.04075,0.11375,0.0539999999999999,0.118,0.213,0.0359999999999999,0.05475,0.1377499999999999,0.089,0.04825,0.0717499999999999,0.0579999999999999,0.1475,0.0524999999999999,0.2209999999999999,0.0999999999999999,0.0847499999999999,0.03725,0.0574999999999999,0.0832499999999999,0.15725,0.10425,0.05425,0.4445,0.0667499999999999,0.04475,0.0319999999999999,0.079,0.03425,0.0974999999999999,0.10975,0.079,0.05075,0.023,0.04175,0.1574999999999999,0.027,0.03925,0.06,0.0635,0.059
Zodiac (2007),0.8765000000000001,0.98975,0.8765000000000001,0.8765000000000001,0.86625,0.86625,0.94975,0.86625,0.98975,0.802,0.8402499999999999,0.74625,0.64325,0.679,0.9415,0.59575,0.68075,0.572,0.3924999999999999,0.17475,0.95425,0.2584999999999999,0.4639999999999999,0.4975,0.1995,0.26975,0.4975,0.2324999999999999,0.3844999999999999,0.25225,0.211,0.33825,0.21025,0.25425,0.4087499999999999,0.347,0.33125,0.2234999999999999,0.2504999999999999,0.15475,0.583,0.32075,0.35475,0.256,0.16525,0.3492499999999999,0.299,0.21925,0.3129999999999999,0.2345,0.257,0.583,0.15225,0.14875,0.887,0.18075,0.1897499999999999,0.20475,0.4355,0.25375,0.8765000000000001,0.2075,0.28925,0.093,0.2274999999999999,0.1297499999999999,0.146,0.27,0.39525,0.2304999999999999,0.0842499999999999,0.2012499999999999,0.14825,0.2105,0.1649999999999999,0.1252499999999999,0.1295,0.26675,0.1345,0.46175,0.183,0.1385,0.1282499999999999,0.11375,0.15975,0.0969999999999999,0.24725,0.1775,0.1277499999999999,0.20975,0.14275,0.1599999999999999,0.16775,0.0875,0.0645,0.1195,0.17375,0.4065,0.4625,0.15675,0.10075,0.132,0.1555,0.08775,0.04925,0.05325,0.1245,0.1704999999999999,0.086,0.0925,0.1169999999999999,0.96275,0.0825,0.04725,0.083,0.0944999999999999,0.088,0.0807499999999999,0.0509999999999999,0.0785,0.0707499999999999,0.0687499999999999,0.0865,0.0857499999999999,0.935,0.14125,0.03925,0.08625,0.0349999999999999,0.10075,0.0677499999999999,0.0865,0.08,0.10825,0.1599999999999999,0.11625,0.0359999999999999,0.04175,0.0847499999999999,0.0324999999999999,0.1054999999999999,0.0255,0.0514999999999999,0.017,0.0569999999999999,0.021,0.0695,0.03175,0.1855
"Lookout, The (2007)",0.8827499999999999,0.8879999999999999,0.8879999999999999,0.831,0.8879999999999999,0.875,0.7589999999999999,0.7797499999999999,0.8879999999999999,0.75925,0.831,0.72325,0.4742499999999999,0.8879999999999999,0.92,0.8879999999999999,0.586,0.50025,0.49475,0.64525,0.4435,0.49475,0.671,0.5805,0.35575,0.615,0.5805,0.752,0.5465,0.27075,0.4367499999999999,0.4485,0.248,0.64725,0.381,0.44375,0.35375,0.26225,0.3722499999999999,0.27625,0.44075,0.2925,0.4175,0.188,0.6475,0.38675,0.36475,0.2895,0.2887499999999999,0.45225,0.2917499999999999,0.14875,0.2634999999999999,0.1965,0.4515,0.425,0.371,0.2945,0.2,0.3289999999999999,0.1564999999999999,0.601,0.5195,0.368,0.236,0.66725,0.24175,0.28525,0.3495,0.3595,0.10625,0.10825,0.148,0.56625,0.39625,0.2847499999999999,0.0662499999999999,0.2987499999999999,0.1185,0.15625,0.8580000000000001,0.1392499999999999,0.4265,0.0954999999999999,0.27375,0.1375,0.20975,0.1327499999999999,0.24275,0.11725,0.11675,0.1975,0.352,0.38975,0.085,0.0675,0.124,0.14175,0.1129999999999999,0.1337499999999999,0.149,0.10275,0.4125,0.069,0.244,0.156,0.1275,0.1709999999999999,0.0675,0.413,0.304,0.22675,0.2035,0.09325,0.0895,0.10925,0.0807499999999999,0.1312499999999999,0.1009999999999999,0.1725,0.2604999999999999,0.12275,0.0875,0.0845,0.123,0.12,0.0825,0.085,0.0272499999999999,0.132,0.0857499999999999,0.0675,0.05875,0.10675,0.0534999999999999,0.1049999999999999,0.0682499999999999,0.0752499999999999,0.0777499999999999,0.128,0.1609999999999999,0.0354999999999999,0.0369999999999999,0.0702499999999999,0.16225,0.0374999999999999,0.04125,0.11675,0.03275
Death Proof (2007),0.9205,0.90075,0.9865,0.9205,0.48075,0.7689999999999999,0.919,0.9865,0.8254999999999999,0.74025,0.9075,0.92325,0.9075,0.4195,0.5005,0.3735,0.8107500000000001,0.4629999999999999,0.721,0.8107500000000001,0.3742499999999999,0.44525,0.4237499999999999,0.7649999999999999,0.5545,0.23325,0.85775,0.2319999999999999,0.51325,0.22525,0.55275,0.2975,0.54075,0.27375,0.11625,0.8847499999999999,0.3612499999999999,0.50225,0.2274999999999999,0.67025,0.175,0.264,0.70975,0.1917499999999999,0.195,0.3329999999999999,0.29325,0.50975,0.33925,0.124,0.1614999999999999,0.076,0.2022499999999999,0.09425,0.2847499999999999,0.1295,0.16825,0.25175,0.0857499999999999,0.18175,0.4315,0.1272499999999999,0.2075,0.2985,0.15475,0.14125,0.2897499999999999,0.198,0.1619999999999999,0.10625,0.15825,0.078,0.08975,0.3675,0.26825,0.075,0.17625,0.0807499999999999,0.1034999999999999,0.1694999999999999,0.06225,0.06,0.43425,0.0852499999999999,0.1455,0.3662499999999999,0.1335,0.3199999999999999,0.08725,0.0707499999999999,0.1392499999999999,0.887,0.1709999999999999,0.0574999999999999,0.2694999999999999,0.2005,0.06,0.151,0.03575,0.09675,0.0737499999999999,0.0857499999999999,0.10625,0.0697499999999999,0.3229999999999999,0.06175,0.0667499999999999,0.15275,0.089,0.0845,0.10925,0.0549999999999999,0.11925,0.57925,0.0695,0.04525,0.0667499999999999,0.2279999999999999,0.03875,0.09375,0.2279999999999999,0.0519999999999999,0.061,0.09425,0.0409999999999999,0.0979999999999999,0.23625,0.09675,0.0755,0.0797499999999999,0.0207499999999999,0.0237499999999999,0.05075,0.0399999999999999,0.0369999999999999,0.0895,0.1064999999999999,0.04975,0.05025,0.0732499999999999,0.0544999999999999,0.0277499999999999,0.1292499999999999,0.0085,0.05825,0.024,0.06225,0.0484999999999999,0.0167499999999999
First Snow (2006),0.93125,0.9065,0.93125,0.93125,0.8367500000000001,0.8560000000000001,0.8325,0.8367500000000001,0.8445,0.65975,0.93675,0.93675,0.70975,0.8327500000000001,0.806,0.7829999999999999,0.7597499999999999,0.58425,0.27425,0.27,0.587,0.2314999999999999,0.6185,0.1357499999999999,0.3199999999999999,0.73,0.11125,0.3435,0.308,0.34275,0.44275,0.7865,0.2334999999999999,0.75475,0.702,0.39575,0.376,0.3269999999999999,0.39725,0.26925,0.51325,0.5155,0.652,0.2875,0.62225,0.351,0.29825,0.27375,0.24425,0.50475,0.3269999999999999,0.11775,0.1957499999999999,0.18525,0.486,0.65475,0.31675,0.20775,0.21225,0.53025,0.1922499999999999,0.54975,0.4822499999999999,0.1395,0.18525,0.64375,0.1382499999999999,0.36575,0.32325,0.2035,0.09225,0.1024999999999999,0.4024999999999999,0.75325,0.48675,0.24475,0.04575,0.5145,0.0777499999999999,0.1315,0.4355,0.29025,0.187,0.1054999999999999,0.15275,0.066,0.24325,0.188,0.2,0.1877499999999999,0.12075,0.1977499999999999,0.14,0.0944999999999999,0.0424999999999999,0.564,0.10825,0.139,0.2554999999999999,0.1277499999999999,0.0404999999999999,0.0835,0.1745,0.0499999999999999,0.1937499999999999,0.05725,0.1945,0.24325,0.07,0.359,0.25475,0.70375,0.1684999999999999,0.0742499999999999,0.08725,0.077,0.0549999999999999,0.062,0.1397499999999999,0.1654999999999999,0.217,0.1555,0.1134999999999999,0.0999999999999999,0.2584999999999999,0.1327499999999999,0.0584999999999999,0.0539999999999999,0.03275,0.06075,0.26025,0.1297499999999999,0.03875,0.082,0.0212499999999999,0.24225,0.10925,0.08625,0.0484999999999999,0.1079999999999999,0.03875,0.0329999999999999,0.023,0.23025,0.10075,0.0677499999999999,0.0314999999999999,0.11525,0.1564999999999999
Eastern Promises (2007),0.98625,0.94625,0.94625,0.98625,0.91925,0.8795,0.98025,0.8795,0.7737499999999999,0.79175,0.995,0.7035,0.951,0.8274999999999999,0.51,0.7035,0.4357499999999999,0.58925,0.26275,0.4425,0.38975,0.29725,0.4895,0.2865,0.3007499999999999,0.2445,0.2845,0.3409999999999999,0.413,0.42825,0.479,0.506,0.2485,0.2734999999999999,0.3712499999999999,0.27575,0.35775,0.377,0.992,0.398,0.4569999999999999,0.40475,0.279,0.40275,0.65075,0.3495,0.1907499999999999,0.3389999999999999,0.3482499999999999,0.78925,0.25025,0.29125,0.4972499999999999,0.3515,0.25,0.33425,0.1584999999999999,0.24475,0.3764999999999999,0.2495,0.1785,0.26675,0.18625,0.405,0.294,0.2085,0.44925,0.41925,0.2837499999999999,0.5655,0.1104999999999999,0.26475,0.2329999999999999,0.147,0.22875,0.09075,0.1935,0.26125,0.09375,0.2234999999999999,0.0959999999999999,0.09425,0.1574999999999999,0.22925,0.51525,0.20475,0.1385,0.1307499999999999,0.10975,0.132,0.2135,0.24325,0.245,0.0645,0.3225,0.08725,0.178,0.075,0.1357499999999999,0.14075,0.1905,0.18075,0.126,0.083,0.191,0.0984999999999999,0.1014999999999999,0.09,0.0795,0.2857499999999999,0.087,0.16825,0.10725,0.075,0.6645,0.123,0.94275,0.0865,0.09925,0.1302499999999999,0.0747499999999999,0.1704999999999999,0.0777499999999999,0.126,0.086,0.10275,0.0464999999999999,0.0835,0.293,0.0735,0.0404999999999999,0.025,0.1044999999999999,0.15475,0.0494999999999999,0.0414999999999999,0.10925,0.0777499999999999,0.086,0.0414999999999999,0.0747499999999999,0.1099999999999999,0.0444999999999999,0.0277499999999999,0.05125,0.0235,0.0645,0.04375,0.07
Gone Baby Gone (2007),0.94425,0.91725,0.94425,0.91725,0.94525,0.944,0.94425,0.92425,0.7677499999999999,0.91725,0.913,0.72375,0.73275,0.75325,0.7529999999999999,0.518,0.597,0.391,0.41125,0.2855,0.91175,0.3269999999999999,0.578,0.3682499999999999,0.269,0.39575,0.3472499999999999,0.4599999999999999,0.3742499999999999,0.77075,0.87975,0.3159999999999999,0.362,0.3007499999999999,0.4365,0.37575,0.38575,0.28,0.32275,0.309,0.517,0.48975,0.3319999999999999,0.25175,0.1704999999999999,0.3725,0.25425,0.2204999999999999,0.2887499999999999,0.3015,0.56225,0.279,0.3725,0.33275,0.39875,0.2475,0.4715,0.2564999999999999,0.27175,0.239,0.1545,0.2937499999999999,0.38975,0.40325,0.20825,0.8587499999999999,0.17925,0.24075,0.955,0.4842499999999999,0.11325,0.2314999999999999,0.192,0.1887499999999999,0.30225,0.148,0.1995,0.24025,0.1415,0.236,0.3025,0.17925,0.2624999999999999,0.174,0.1654999999999999,0.133,0.1882499999999999,0.1629999999999999,0.1922499999999999,0.18275,0.2794999999999999,0.154,0.21275,0.1195,0.0627499999999999,0.0939999999999999,0.1154999999999999,0.1902499999999999,0.204,0.177,0.27975,0.1382499999999999,0.1609999999999999,0.0605,0.24675,0.1372499999999999,0.11625,0.25025,0.08825,0.10625,0.09,0.21525,0.183,0.0762499999999999,0.15,0.142,0.1124999999999999,0.0524999999999999,0.0665,0.05725,0.0835,0.10525,0.1664999999999999,0.1975,0.11425,0.1285,0.08725,0.0815,0.05825,0.1382499999999999,0.066,0.05925,0.0524999999999999,0.24375,0.0625,0.0695,0.0645,0.11325,0.124,0.02975,0.079,0.0489999999999999,0.0409999999999999,0.0305,0.0399999999999999,0.03,0.0449999999999999,0.069,0.0885
American Gangster (2007),0.994,0.7975000000000001,0.9795,0.8552500000000001,0.8712500000000001,0.8712500000000001,0.992,0.8712500000000001,0.54275,0.851,0.99925,0.504,0.4835,0.65475,0.9535,0.52525,0.74125,0.2875,0.25975,0.62125,0.3622499999999999,0.3035,0.6285,0.39475,0.59275,0.32025,0.39475,0.384,0.5815,0.94525,0.577,0.3605,0.132,0.402,0.1709999999999999,0.37075,0.3515,0.3545,0.209,0.1515,0.54625,0.2724999999999999,0.296,0.42225,0.65925,0.33825,0.25575,0.1987499999999999,0.26625,0.17725,0.4745,0.54625,0.288,0.3672499999999999,0.3057499999999999,0.408,0.1922499999999999,0.2754999999999999,0.52375,0.2027499999999999,0.6805,0.183,0.14175,0.3265,0.1725,0.1574999999999999,0.1425,0.24875,0.16525,0.41625,0.06025,0.533,0.248,0.118,0.8022499999999999,0.15775,0.09075,0.20825,0.15,0.1574999999999999,0.1564999999999999,0.7562500000000001,0.1049999999999999,0.2415,0.2475,0.087,0.1395,0.1925,0.118,0.14075,0.16575,0.1347499999999999,0.264,0.2075,0.09925,0.05125,0.373,0.1317499999999999,0.493,0.1555,0.1669999999999999,0.086,0.126,0.0845,0.10475,0.0647499999999999,0.185,0.135,0.385,0.1119999999999999,0.13,0.20575,0.09975,0.0444999999999999,0.0757499999999999,0.209,0.1795,0.059,0.14875,0.1985,0.0647499999999999,0.1335,0.0732499999999999,0.1069999999999999,0.1252499999999999,0.0672499999999999,0.0314999999999999,0.089,0.03075,0.05325,0.11125,0.061,0.04275,0.1342499999999999,0.0925,0.1322499999999999,0.0509999999999999,0.0459999999999999,0.0767499999999999,0.0494999999999999,0.04175,0.0677499999999999,0.03225,0.04725,0.03575,0.05375,0.063,0.06,0.05075
No Country for Old Men (2007),0.9755,0.9755,0.9755,0.9725,0.97925,0.97925,0.9595,0.97925,0.9235,0.97925,0.8965000000000001,0.9235,0.8965000000000001,0.8647499999999999,0.5655,0.841,0.77125,0.83925,0.6345,0.45425,0.926,0.42,0.45225,0.4945,0.56525,0.68375,0.4439999999999999,0.26175,0.31775,0.7245,0.2877499999999999,0.4952499999999999,0.61775,0.5395,0.63275,0.4619999999999999,0.2975,0.302,0.27525,0.2294999999999999,0.3349999999999999,0.3495,0.543,0.3,0.3502499999999999,0.33725,0.2857499999999999,0.3027499999999999,0.237,0.21475,0.15675,0.1614999999999999,0.1945,0.1392499999999999,0.2877499999999999,0.398,0.1327499999999999,0.23525,0.11675,0.23025,0.34575,0.25725,0.31575,0.2022499999999999,0.4615,0.1347499999999999,0.1905,0.33775,0.2319999999999999,0.10975,0.14775,0.2764999999999999,0.136,0.3055,0.1385,0.2955,0.14975,0.1977499999999999,0.376,0.4762499999999999,0.1375,0.086,0.10375,0.1252499999999999,0.24625,0.10975,0.24925,0.71825,0.22425,0.08825,0.1345,0.10525,0.2199999999999999,0.1327499999999999,0.0855,0.73775,0.1154999999999999,0.57275,0.1877499999999999,0.1159999999999999,0.0969999999999999,0.0827499999999999,0.1525,0.1297499999999999,0.2027499999999999,0.06,0.1139999999999999,0.082,0.0757499999999999,0.0827499999999999,0.0984999999999999,0.09175,0.1325,0.0979999999999999,0.1185,0.0534999999999999,0.091,0.0677499999999999,0.0812499999999999,0.25775,0.0675,0.03875,0.1099999999999999,0.0469999999999999,0.0655,0.082,0.0685,0.0637499999999999,0.0815,0.04825,0.091,0.0275,0.07,0.078,0.0434999999999999,0.0605,0.0364999999999999,0.0554999999999999,0.0519999999999999,0.03775,0.0949999999999999,0.0379999999999999,0.08925,0.0137499999999999,0.10375,0.016,0.0295,0.0247499999999999,0.0152499999999999
There Will Be Blood (2007),0.9625,0.9905,0.9795,0.86825,0.96575,0.9625,0.78075,0.9625,0.96575,0.9485,0.76725,0.9485,0.7867500000000001,0.96575,0.53925,0.96575,0.22825,0.609,0.48675,0.2015,0.8162499999999999,0.32475,0.5225,0.51125,0.36,0.557,0.4395,0.25825,0.1845,0.3285,0.14225,0.3005,0.4177499999999999,0.45875,0.26675,0.39325,0.31325,0.53625,0.34575,0.16825,0.57125,0.32075,0.48475,0.52775,0.3515,0.3255,0.3615,0.196,0.2269999999999999,0.182,0.277,0.25425,0.4405,0.156,0.8187500000000001,0.3834999999999999,0.1594999999999999,0.31475,0.40425,0.261,0.83325,0.2634999999999999,0.271,0.1579999999999999,0.296,0.1555,0.15025,0.24725,0.0855,0.1825,0.18425,0.2239999999999999,0.1144999999999999,0.22125,0.1255,0.26975,0.1495,0.2405,0.2564999999999999,0.1962499999999999,0.1292499999999999,0.0954999999999999,0.0979999999999999,0.16275,0.17075,0.172,0.32125,0.3565,0.18475,0.375,0.22425,0.145,0.1877499999999999,0.086,0.04425,0.4419999999999999,0.18575,0.1525,0.0905,0.1114999999999999,0.0815,0.1362499999999999,0.1034999999999999,0.0772499999999999,0.33225,0.12175,0.09475,0.068,0.05575,0.06125,0.0979999999999999,0.1267499999999999,0.1252499999999999,0.0519999999999999,0.0755,0.0524999999999999,0.0722499999999999,0.0994999999999999,0.0845,0.90475,0.1084999999999999,0.0329999999999999,0.5025,0.0935,0.0695,0.066,0.1277499999999999,0.0732499999999999,0.0514999999999999,0.0805,0.0747499999999999,0.027,0.04675,0.3105,0.04775,0.0832499999999999,0.04125,0.5025,0.0735,0.0785,0.0745,0.03225,0.061,0.0117499999999999,0.0655,0.0147499999999999,0.03125,0.0275,0.08
In Bruges (2008),0.9555,0.99225,0.92275,0.9555,0.9345,0.92275,0.9995,0.92275,0.85225,0.84175,0.9995,0.90425,0.9125,0.9125,0.81975,0.7847500000000001,0.557,0.99225,0.84175,0.481,0.4195,0.87175,0.45825,0.57875,0.3475,0.6545,0.58975,0.743,0.43225,0.68875,0.9485,0.67475,0.7605,0.49775,0.37825,0.383,0.40375,0.49775,0.278,0.2957499999999999,0.45525,0.23825,0.25975,0.974,0.3239999999999999,0.2289999999999999,0.44675,0.356,0.35675,0.5765,0.32425,0.1992499999999999,0.3532499999999999,0.124,0.1905,0.195,0.16875,0.25575,0.2895,0.1845,0.1124999999999999,0.4972499999999999,0.43025,0.27325,0.55375,0.513,0.25,0.2965,0.0815,0.141,0.53075,0.14125,0.1387499999999999,0.23075,0.2674999999999999,0.15725,0.1074999999999999,0.217,0.2465,0.1245,0.10525,0.1694999999999999,0.1185,0.1815,0.207,0.1619999999999999,0.16475,0.10375,0.2085,0.197,0.218,0.11425,0.259,0.2002499999999999,0.1064999999999999,0.0802499999999999,0.0944999999999999,0.0657499999999999,0.0657499999999999,0.1292499999999999,0.09625,0.065,0.1024999999999999,0.0792499999999999,0.26925,0.0667499999999999,0.1332499999999999,0.119,0.1295,0.0742499999999999,0.21575,0.1475,0.11425,0.0319999999999999,0.174,0.074,0.10775,0.08625,0.10225,0.11075,0.05525,0.05725,0.0745,0.06075,0.04425,0.09975,0.0464999999999999,0.0767499999999999,0.1397499999999999,0.0765,0.0925,0.04225,0.1297499999999999,0.0672499999999999,0.04225,0.0404999999999999,0.0419999999999999,0.0464999999999999,0.04625,0.0489999999999999,0.1895,0.12,0.04125,0.0707499999999999,0.14175,0.0165,0.05125,0.0469999999999999,0.0187499999999999
"Art of Negative Thinking, The (Kunsten å tenke negativt) (2006)",0.92975,0.959,0.9355,0.8879999999999999,0.9355,0.8905000000000001,0.8879999999999999,0.8905000000000001,0.9355,0.8627499999999999,0.81,0.542,0.8939999999999999,0.9425,0.745,0.9355,0.43625,0.959,0.48275,0.551,0.56975,0.43225,0.53875,0.43125,0.51275,0.67225,0.39425,0.46275,0.54225,0.38125,0.2704999999999999,0.42525,0.57225,0.686,0.18075,0.51,0.3482499999999999,0.6845,0.49475,0.2554999999999999,0.407,0.2324999999999999,0.27225,0.70375,0.64175,0.21725,0.2204999999999999,0.1185,0.25425,0.15025,0.91875,0.51175,0.52225,0.23875,0.2385,0.2319999999999999,0.16475,0.2194999999999999,0.1315,0.264,0.263,0.28625,0.42625,0.1124999999999999,0.2724999999999999,0.2495,0.3047499999999999,0.4077499999999999,0.11275,0.2614999999999999,0.43225,0.1325,0.3285,0.1977499999999999,0.2244999999999999,0.1992499999999999,0.0579999999999999,0.45575,0.428,0.05625,0.2045,0.09875,0.0949999999999999,0.4367499999999999,0.345,0.1435,0.1129999999999999,0.1154999999999999,0.05675,0.11225,0.1094999999999999,0.09975,0.33575,0.0182499999999999,0.09725,0.11325,0.14375,0.0554999999999999,0.1699999999999999,0.1129999999999999,0.0414999999999999,0.04675,0.085,0.09475,0.1175,0.09425,0.32125,0.05225,0.0364999999999999,0.22175,0.26625,0.2877499999999999,0.0369999999999999,0.05475,0.0414999999999999,0.14325,0.10875,0.0702499999999999,0.2634999999999999,0.05225,0.0439999999999999,0.07,0.35175,0.3804999999999999,0.241,0.022,0.0182499999999999,0.11325,0.21325,0.0319999999999999,0.1435,0.0935,0.12375,0.0697499999999999,0.6195,0.1069999999999999,0.0265,0.199,0.083,0.0835,0.089,0.4679999999999999,0.0777499999999999,0.17075,0.0414999999999999,0.008,0.0145,0.0265,0.03875
Next Door (Naboer) (2005),0.99275,0.98475,0.9835,0.99275,0.87825,0.8382499999999999,0.96625,0.83325,0.8812500000000001,0.8434999999999999,0.8382499999999999,0.9835,0.99175,0.96675,0.33325,0.75075,0.3675,0.8340000000000001,0.37875,0.28825,0.4822499999999999,0.57975,0.423,0.2764999999999999,0.2395,0.8945000000000001,0.15325,0.129,0.201,0.44225,0.36575,0.63875,0.59425,0.25375,0.3732499999999999,0.36175,0.62,0.391,0.54475,0.9695,0.33825,0.80125,0.59975,0.37575,0.554,0.39,0.14075,0.37975,0.355,0.27975,0.05675,0.145,0.4095,0.15125,0.3205,0.26225,0.0875,0.21275,0.121,0.1922499999999999,0.1285,0.4287499999999999,0.2279999999999999,0.2259999999999999,0.14925,0.296,0.52675,0.3007499999999999,0.51275,0.10775,0.3565,0.0812499999999999,0.20575,0.16125,0.10575,0.3475,0.745,0.11925,0.14,0.1352499999999999,0.354,0.0765,0.27225,0.1124999999999999,0.4695,0.1124999999999999,0.1725,0.34225,0.0434999999999999,0.0935,0.126,0.3555,0.1134999999999999,0.0584999999999999,0.4305,0.243,0.0707499999999999,0.27275,0.06025,0.15925,0.295,0.1669999999999999,0.4645,0.0785,0.059,0.079,0.12,0.16425,0.2175,0.45275,0.0687499999999999,0.0222499999999999,0.1297499999999999,0.149,0.2284999999999999,0.0852499999999999,0.0845,0.2867499999999999,0.0509999999999999,0.0519999999999999,0.3199999999999999,0.517,0.235,0.0429999999999999,0.0205,0.23175,0.0225,0.3695,0.4127499999999999,0.0825,0.03925,0.0632499999999999,0.208,0.0489999999999999,0.137,0.0202499999999999,0.0394999999999999,0.191,0.05925,0.0742499999999999,0.0949999999999999,0.0782499999999999,0.022,0.0805,0.0287499999999999,0.0275,0.0202499999999999,0.0369999999999999,0.0155
RocknRolla (2008),0.954,0.875,0.8254999999999999,0.7842499999999999,0.6535,0.8254999999999999,0.912,0.5715,0.5715,0.6045,0.93475,0.734,0.28725,0.3572499999999999,0.6485,0.4167499999999999,0.8787499999999999,0.58275,0.608,0.8505,0.27475,0.419,0.50625,0.72325,0.8505,0.385,0.72325,0.2554999999999999,0.766,0.71825,0.55,0.28,0.2684999999999999,0.46825,0.14975,0.33125,0.3642499999999999,0.70975,0.17975,0.3419999999999999,0.23975,0.25725,0.28075,0.34125,0.1907499999999999,0.31125,0.4054999999999999,0.33775,0.274,0.938,0.7285,0.1139999999999999,0.16975,0.1765,0.088,0.09125,0.153,0.2022499999999999,0.576,0.21575,0.0747499999999999,0.1365,0.20375,0.33475,0.2185,0.18225,0.704,0.145,0.18375,0.1049999999999999,0.298,0.22125,0.175,0.1144999999999999,0.198,0.093,0.0449999999999999,0.0959999999999999,0.192,0.0267499999999999,0.2085,0.059,0.1205,0.1515,0.1957499999999999,0.085,0.15875,0.077,0.123,0.04425,0.1745,0.1159999999999999,0.1465,0.311,0.0787499999999999,0.0484999999999999,0.0762499999999999,0.0369999999999999,0.141,0.1315,0.0935,0.0635,0.0944999999999999,0.1925,0.11325,0.05025,0.1382499999999999,0.15675,0.1725,0.0782499999999999,0.04625,0.2294999999999999,0.268,0.10975,0.04125,0.0707499999999999,0.48075,0.0835,0.0595,0.09225,0.05425,0.1355,0.0855,0.0627499999999999,0.0489999999999999,0.074,0.0479999999999999,0.072,0.03,0.0825,0.06025,0.0534999999999999,0.0579999999999999,0.04575,0.03975,0.1064999999999999,0.04425,0.03225,0.04175,0.03475,0.1295,0.077,0.0252499999999999,0.075,0.0767499999999999,0.04925,0.031,0.06075,0.05325
