movieId,original,good,very funny,weird,vengeance,teen movie,fun movie,light,mentor,runaway,greed,catastrophe,predictable,drama,fight scenes,chase,melancholic,culture clash,dialogue,family,unlikely friendships,pornography,betrayal,farce,quirky,independent film,stereotypes,childhood,fantasy world,adaptation,drinking,first contact,weapons,surveillance,life philosophy,sexy,absurd,computer animation,80s,sacrifice,alter ego,awesome soundtrack,life & death,death,creativity,transformation,survival,nudity (full frontal - brief),dysfunctional family,good music,queer,prejudice,classic car,underrated,california,small town,foul language,women,mad scientist,not funny,camp,new jersey,buddy movie,writers,road movie,period piece,islam,british,multiple storylines,pulp,internet,stoner movie,nudity (topless - brief),notable nudity,doctors,hospital,addiction,irish accent,simple,alternate history,hip hop,dreams,island,nudity (rear),brothers,censorship,memory,directorial debut,wartime,indians,hotel,divorce,ensemble cast,shopping,workplace,rebellion,stand-up comedy,new york city,ghosts/afterlife,bollywood,desert,kidnapping,race,wilderness,unlikeable characters,tokyo,film noir,fashion,too long,interracial romance,blindness,los angeles,prison,radio,goth,kick-butt women,robert downey jr,texas,single father,father daughter relationship,too short,graphic novel,adoption,snakes,1930s,cancer,time,atheism,australia,no plot,immortality,trilogy,god,san francisco,finnish,remake,potential oscar nom,hunting,best of 2005,reality tv,made for tv,russian,homeless,prostitution,lawyer,wine,documentary,oil,french
Suicide Room (2011),0.8799999999999999,0.719,0.496,0.8394999999999999,0.829,0.94875,0.3395,0.3914999999999999,0.8002499999999999,0.66425,0.909,0.719,0.5165,0.909,0.6845,0.37975,0.909,0.68425,0.543,0.176,0.62475,0.736,0.4589999999999999,0.39575,0.3259999999999999,0.909,0.73275,0.26275,0.377,0.30425,0.909,0.51275,0.296,0.18225,0.3169999999999999,0.5585,0.52825,0.18275,0.24375,0.42425,0.43975,0.37175,0.664,0.0974999999999999,0.25225,0.2415,0.4385,0.255,0.633,0.3655,0.73725,0.4975,0.523,0.415,0.1877499999999999,0.3087499999999999,0.2967499999999999,0.1955,0.1634999999999999,0.37625,0.1915,0.27725,0.0825,0.2684999999999999,0.0954999999999999,0.2855,0.29025,0.3115,0.1569999999999999,0.52225,0.97175,0.05875,0.51075,0.2055,0.15725,0.1942499999999999,0.46175,0.20325,0.35775,0.23325,0.083,0.31425,0.291,0.29425,0.1882499999999999,0.2395,0.1952499999999999,0.187,0.08675,0.1594999999999999,0.1004999999999999,0.2155,0.09425,0.0349999999999999,0.29125,0.4875,0.0374999999999999,0.076,0.1604999999999999,0.1134999999999999,0.04825,0.06025,0.04175,0.04075,0.2324999999999999,0.11775,0.3075,0.04825,0.10425,0.11075,0.15925,0.0559999999999999,0.1024999999999999,0.023,0.05725,0.09525,0.1825,0.078,0.1967499999999999,0.2465,0.0842499999999999,0.3325,0.3515,0.1915,0.2895,0.23275,0.09925,0.2867499999999999,0.0399999999999999,0.0787499999999999,0.09625,0.0564999999999999,0.1917499999999999,0.0334999999999999,0.64375,0.06,0.0205,0.0359999999999999,0.15725,0.12175,0.0489999999999999,0.0782499999999999,0.04425,0.0449999999999999,0.0329999999999999,0.04425,0.0115,0.0095,0.04075
The Bronze (2015),0.71,0.648,0.8632500000000001,0.503,0.5015,0.537,0.526,0.499,0.72275,0.51025,0.5015,0.53275,0.53275,0.60975,0.598,0.81125,0.502,0.5015,0.58775,0.74625,0.385,0.64875,0.4615,0.49975,0.7609999999999999,0.7609999999999999,0.37975,0.2224999999999999,0.4067499999999999,0.16425,0.4345,0.53275,0.22525,0.6485,0.3075,0.54025,0.196,0.1614999999999999,0.1004999999999999,0.4465,0.598,0.12475,0.3565,0.08975,0.3745,0.4014999999999999,0.56375,0.1545,0.53475,0.05575,0.1659999999999999,0.23175,0.127,0.3742499999999999,0.6775,0.98425,0.5455,0.8552500000000001,0.21975,0.28925,0.0419999999999999,0.22425,0.05525,0.17025,0.51025,0.30125,0.4465,0.1044999999999999,0.291,0.2095,0.14875,0.38175,0.08775,0.351,0.1609999999999999,0.41025,0.12275,0.0885,0.0625,0.26875,0.08925,0.17775,0.0247499999999999,0.04425,0.1945,0.11425,0.2279999999999999,0.079,0.4465,0.05725,0.1679999999999999,0.1205,0.26725,0.1315,0.08725,0.1285,0.507,0.276,0.0642499999999999,0.0642499999999999,0.04525,0.0364999999999999,0.17175,0.06,0.146,0.0935,0.1034999999999999,0.061,0.0994999999999999,0.10325,0.0574999999999999,0.0232499999999999,0.09225,0.0459999999999999,0.082,0.0727499999999999,0.078,0.47175,0.1154999999999999,0.1639999999999999,0.0434999999999999,0.68775,0.119,0.05525,0.04025,0.1285,0.03625,0.0584999999999999,0.51575,0.09775,0.10025,0.0785,0.0509999999999999,0.0564999999999999,0.04025,0.028,0.1129999999999999,0.0147499999999999,0.0747499999999999,0.0792499999999999,0.05325,0.08875,0.04575,0.1084999999999999,0.028,0.0989999999999999,0.04725,0.0287499999999999,0.0632499999999999
Dope (2015),0.8752500000000001,0.77325,0.6295,0.72275,0.72,0.9205,0.6585,0.629,0.8740000000000001,0.7435,0.72275,0.69775,0.365,0.8009999999999999,0.69575,0.6595,0.72275,0.72275,0.6605,0.39325,0.982,0.4287499999999999,0.82725,0.3375,0.69875,0.73975,0.7827500000000001,0.57425,0.3115,0.39825,0.5045,0.31925,0.26475,0.365,0.32125,0.1579999999999999,0.3645,0.3185,0.3695,0.3672499999999999,0.3525,0.7185,0.3655,0.31375,0.4995,0.275,0.4982499999999999,0.2175,0.242,0.7185,0.31125,0.31375,0.49675,0.423,0.8895,0.2985,0.3665,0.207,0.076,0.27975,0.252,0.27325,0.236,0.39075,0.23625,0.136,0.31775,0.293,0.411,0.19,0.499,0.75275,0.32825,0.09875,0.0925,0.141,0.958,0.24675,0.2264999999999999,0.16625,0.99375,0.479,0.139,0.0637499999999999,0.1937499999999999,0.1019999999999999,0.11725,0.2324999999999999,0.1317499999999999,0.1225,0.21025,0.12475,0.26325,0.23775,0.136,0.1659999999999999,0.0979999999999999,0.1714999999999999,0.0329999999999999,0.0825,0.05375,0.1104999999999999,0.181,0.1355,0.2005,0.10475,0.1765,0.20875,0.082,0.075,0.12125,0.853,0.1089999999999999,0.17075,0.1275,0.0682499999999999,0.25325,0.1287499999999999,0.05075,0.15275,0.05925,0.0469999999999999,0.0817499999999999,0.0444999999999999,0.0685,0.083,0.0449999999999999,0.09325,0.1257499999999999,0.1997499999999999,0.05775,0.0875,0.05125,0.0845,0.065,0.0252499999999999,0.18575,0.067,0.0767499999999999,0.0419999999999999,0.0524999999999999,0.0717499999999999,0.131,0.0672499999999999,0.05475,0.0494999999999999,0.1144999999999999,0.0627499999999999,0.0652499999999999
Marvel One-Shot: Item 47 (2012),0.8634999999999999,0.833,0.6895,0.74775,0.80325,0.5795,0.647,0.9275,0.68275,0.74175,0.80325,0.502,0.60825,0.74175,0.9275,0.50225,0.62425,0.74175,0.5715,0.647,0.54625,0.47775,0.61525,0.6895,0.74775,0.428,0.46675,0.5295,0.61675,0.67225,0.252,0.399,0.89225,0.5885,0.4545,0.737,0.46275,0.60275,0.1225,0.676,0.9275,0.1535,0.35275,0.46675,0.217,0.505,0.21025,0.3087499999999999,0.22425,0.535,0.35975,0.30025,0.60275,0.2204999999999999,0.1287499999999999,0.2115,0.3299999999999999,0.552,0.178,0.3149999999999999,0.11575,0.5165,0.28325,0.2105,0.4065,0.129,0.259,0.1402499999999999,0.702,0.2135,0.1305,0.259,0.38425,0.14225,0.38275,0.32125,0.1305,0.1927499999999999,0.23825,0.1357499999999999,0.54825,0.142,0.1714999999999999,0.24625,0.26575,0.10475,0.183,0.2475,0.37575,0.077,0.2445,0.09,0.1395,0.21,0.0712499999999999,0.195,0.53225,0.2229999999999999,0.0717499999999999,0.75075,0.10425,0.2495,0.20875,0.0579999999999999,0.182,0.062,0.16575,0.1564999999999999,0.0875,0.0964999999999999,0.3339999999999999,0.1034999999999999,0.1569999999999999,0.17575,0.0747499999999999,0.197,0.33125,0.1377499999999999,0.0329999999999999,0.0564999999999999,0.8694999999999999,0.4255,0.04825,0.05975,0.1195,0.21925,0.11875,0.0762499999999999,0.433,0.1962499999999999,0.14775,0.11075,0.0762499999999999,0.082,0.31475,0.0434999999999999,0.12125,0.26975,0.23275,0.12,0.29825,0.069,0.05025,0.0925,0.0242499999999999,0.0632499999999999,0.355,0.03925,0.06025
The Final Girls (2015),0.849,0.84125,0.87225,0.71325,0.704,0.8734999999999999,0.8855,0.53475,0.52625,0.57875,0.57875,0.84125,0.52575,0.57875,0.3269999999999999,0.31725,0.361,0.57875,0.54275,0.61475,0.58525,0.4395,0.4385,0.7565,0.4425,0.4579999999999999,0.74675,0.402,0.60275,0.3824999999999999,0.3175,0.346,0.1805,0.1942499999999999,0.485,0.3662499999999999,0.52,0.21825,0.8055000000000001,0.599,0.27225,0.3445,0.4579999999999999,0.705,0.5605,0.415,0.49875,0.2254999999999999,0.55275,0.27625,0.3199999999999999,0.241,0.4485,0.4335,0.30525,0.33675,0.0642499999999999,0.24375,0.52575,0.267,0.9835,0.3834999999999999,0.136,0.31875,0.22175,0.1992499999999999,0.195,0.1992499999999999,0.1355,0.21,0.1315,0.15025,0.1245,0.0429999999999999,0.31375,0.3555,0.1382499999999999,0.1267499999999999,0.1225,0.09875,0.32025,0.16075,0.14625,0.1525,0.27325,0.351,0.12125,0.15,0.06125,0.0652499999999999,0.09375,0.076,0.28075,0.05925,0.189,0.09125,0.09725,0.17525,0.1649999999999999,0.0974999999999999,0.05075,0.0672499999999999,0.0857499999999999,0.09375,0.146,0.0964999999999999,0.09175,0.32475,0.0735,0.16325,0.208,0.0549999999999999,0.10075,0.14925,0.0964999999999999,0.0969999999999999,0.1347499999999999,0.077,0.0245,0.126,0.2395,0.04675,0.0792499999999999,0.0785,0.1287499999999999,0.11025,0.0265,0.0642499999999999,0.09075,0.075,0.0429999999999999,0.04925,0.0329999999999999,0.0554999999999999,0.15175,0.0419999999999999,0.0657499999999999,0.0635,0.0285,0.09525,0.09475,0.08925,0.0717499999999999,0.0434999999999999,0.03325,0.09025,0.078,0.0275,0.0314999999999999
What Men Talk About (2010),0.841,0.8005,0.8069999999999999,0.7205,0.68825,0.54525,0.8672500000000001,0.74325,0.689,0.7205,0.7205,0.6775,0.2897499999999999,0.7205,0.38075,0.38075,0.7577499999999999,0.7205,0.52725,0.5065,0.6905,0.2375,0.46075,0.3592499999999999,0.4772499999999999,0.7205,0.5555,0.31325,0.41025,0.4167499999999999,0.5055,0.21325,0.2524999999999999,0.485,0.716,0.4267499999999999,0.192,0.26175,0.24625,0.5365,0.22925,0.35975,0.4525,0.183,0.2664999999999999,0.26,0.1144999999999999,0.4215,0.45275,0.43425,0.38775,0.4579999999999999,0.4127499999999999,0.295,0.24075,0.3612499999999999,0.1505,0.44425,0.0637499999999999,0.2574999999999999,0.1245,0.3085,0.3562499999999999,0.24775,0.3794999999999999,0.40725,0.53225,0.3695,0.4455,0.1634999999999999,0.0964999999999999,0.1415,0.26375,0.1275,0.3269999999999999,0.25825,0.25275,0.4075,0.3492499999999999,0.3722499999999999,0.1159999999999999,0.09925,0.1535,0.203,0.18275,0.12025,0.18725,0.202,0.403,0.149,0.14475,0.1982499999999999,0.31425,0.1955,0.4107499999999999,0.1755,0.24625,0.1485,0.1855,0.2694999999999999,0.082,0.09375,0.1139999999999999,0.1347499999999999,0.0414999999999999,0.18025,0.133,0.06125,0.0802499999999999,0.2175,0.10575,0.11475,0.1594999999999999,0.27575,0.09,0.33125,0.05075,0.1004999999999999,0.084,0.18325,0.0895,0.0484999999999999,0.0915,0.11625,0.0805,0.2385,0.0625,0.25275,0.0989999999999999,0.09625,0.06025,0.0697499999999999,0.05025,0.1955,0.087,0.0175,0.32625,0.06175,0.183,0.1094999999999999,0.1049999999999999,0.95,0.07,0.0737499999999999,0.0672499999999999,0.1375,0.18025,0.1307499999999999,0.15525
The Taming of the Scoundrel (1980),0.81975,0.8005,0.93675,0.7715000000000001,0.626,0.8340000000000001,0.8485,0.53475,0.8340000000000001,0.659,0.626,0.556,0.3525,0.659,0.676,0.651,0.6405,0.659,0.694,0.502,0.5205,0.415,0.48,0.4255,0.2895,0.42025,0.4862499999999999,0.501,0.45275,0.5595,0.28325,0.27475,0.3854999999999999,0.4932499999999999,0.68675,0.4575,0.1995,0.49475,0.31275,0.485,0.2815,0.49,0.42125,0.15625,0.43725,0.45525,0.1255,0.24625,0.25475,0.396,0.2105,0.34175,0.39875,0.436,0.22975,0.1362499999999999,0.3605,0.60225,0.18575,0.22425,0.1465,0.0772499999999999,0.25775,0.1185,0.155,0.2967499999999999,0.1975,0.3295,0.2405,0.10025,0.0959999999999999,0.0657499999999999,0.39925,0.14125,0.3369999999999999,0.2935,0.0737499999999999,0.38,0.47475,0.2214999999999999,0.0434999999999999,0.1342499999999999,0.33325,0.3205,0.216,0.0875,0.17525,0.15025,0.2045,0.0687499999999999,0.213,0.181,0.0735,0.1235,0.11075,0.0885,0.15825,0.22875,0.2219999999999999,0.27475,0.0519999999999999,0.11775,0.09875,0.3085,0.1009999999999999,0.11075,0.10025,0.15975,0.14925,0.389,0.21675,0.09375,0.31375,0.0615,0.1405,0.089,0.0252499999999999,0.029,0.15625,0.17925,0.1252499999999999,0.065,0.0595,0.14825,0.1139999999999999,0.0775,0.11825,0.0672499999999999,0.03075,0.0959999999999999,0.3662499999999999,0.084,0.023,0.1004999999999999,0.03125,0.0564999999999999,0.1709999999999999,0.0464999999999999,0.0319999999999999,0.0469999999999999,0.0464999999999999,0.65775,0.0494999999999999,0.09525,0.202,0.14625,0.0137499999999999,0.0295,0.1109999999999999
Blue Lagoon: The Awakening (2012),0.6655,0.87775,0.61125,0.56175,0.56175,0.98925,0.58275,0.4375,0.53875,0.5925,0.42525,0.87775,0.7995000000000001,0.38175,0.4875,0.64025,0.56175,0.38175,0.73325,0.64225,0.55025,0.48375,0.54625,0.17175,0.213,0.38175,0.39075,0.24725,0.53775,0.7115,0.4295,0.48975,0.23425,0.625,0.361,0.5675,0.129,0.2284999999999999,0.1619999999999999,0.52625,0.21925,0.1805,0.4649999999999999,0.5595,0.3047499999999999,0.387,0.8847499999999999,0.17825,0.2485,0.0842499999999999,0.18425,0.52625,0.2264999999999999,0.0805,0.47175,0.16725,0.52875,0.6495,0.2355,0.43325,0.663,0.066,0.0627499999999999,0.2975,0.0857499999999999,0.1382499999999999,0.654,0.10925,0.34975,0.16325,0.46225,0.069,0.05025,0.25325,0.16675,0.39375,0.20525,0.22525,0.16775,0.14225,0.308,0.0842499999999999,0.956,0.3289999999999999,0.05575,0.0434999999999999,0.1405,0.10725,0.5245,0.09025,0.1337499999999999,0.22525,0.0835,0.1014999999999999,0.0989999999999999,0.1205,0.0615,0.089,0.0687499999999999,0.21775,0.6405,0.0665,0.0554999999999999,0.134,0.34875,0.203,0.0939999999999999,0.23475,0.10875,0.1392499999999999,0.0369999999999999,0.2309999999999999,0.0915,0.10775,0.10025,0.376,0.03175,0.0287499999999999,0.30425,0.1267499999999999,0.0529999999999999,0.091,0.145,0.1267499999999999,0.0817499999999999,0.093,0.22975,0.0755,0.0165,0.245,0.2075,0.21825,0.34325,0.079,0.1362499999999999,0.4695,0.0122499999999999,0.0207499999999999,0.0554999999999999,0.0627499999999999,0.0812499999999999,0.05725,0.0737499999999999,0.0319999999999999,0.0285,0.1257499999999999,0.012,0.0172499999999999,0.0319999999999999
7 Days in Hell (2015),0.905,0.8027500000000001,0.9755,0.81175,0.70025,0.25625,0.73925,0.95575,0.51875,0.8027500000000001,0.66275,0.7895000000000001,0.94325,0.63625,0.50725,0.59225,0.645,0.63725,0.70225,0.6265,0.33775,0.70025,0.66275,0.97325,0.9485,0.52425,0.357,0.2867499999999999,0.4265,0.55725,0.5315,0.47,0.44225,0.4024999999999999,0.3545,0.588,0.9485,0.1619999999999999,0.487,0.40275,0.4645,0.363,0.26475,0.376,0.45175,0.4065,0.3355,0.374,0.27625,0.363,0.4795,0.22625,0.15775,0.55925,0.38475,0.26575,0.344,0.15,0.1947499999999999,0.142,0.1569999999999999,0.1435,0.372,0.305,0.18575,0.56475,0.4379999999999999,0.56475,0.35975,0.22375,0.3532499999999999,0.4399999999999999,0.31475,0.18375,0.3105,0.2264999999999999,0.38225,0.27425,0.1962499999999999,0.544,0.075,0.14575,0.05925,0.246,0.23275,0.43825,0.10025,0.1972499999999999,0.198,0.0925,0.14175,0.1124999999999999,0.3732499999999999,0.0627499999999999,0.11225,0.18175,0.36375,0.1882499999999999,0.09975,0.0837499999999999,0.1965,0.17725,0.1445,0.39725,0.25625,0.1387499999999999,0.131,0.0944999999999999,0.521,0.05775,0.1495,0.125,0.3139999999999999,0.17225,0.0647499999999999,0.1345,0.207,0.218,0.0424999999999999,0.202,0.1169999999999999,0.30225,0.09375,0.2514999999999999,0.15525,0.1357499999999999,0.1402499999999999,0.16925,0.175,0.3592499999999999,0.10475,0.0787499999999999,0.16925,0.066,0.05175,0.05075,0.17925,0.1119999999999999,0.147,0.23625,0.09575,0.0772499999999999,0.0569999999999999,0.0707499999999999,0.0675,0.03475,0.5165,0.083,0.03875
Staten Island Summer (2015),0.7902499999999999,0.7902499999999999,0.93825,0.91525,0.6945,0.9675,0.87575,0.67875,0.55725,0.8260000000000001,0.4515,0.44125,0.669,0.57525,0.8607499999999999,0.8607499999999999,0.7375,0.5865,0.69725,0.51375,0.95825,0.743,0.4137499999999999,0.65725,0.73575,0.7675000000000001,0.68175,0.46225,0.407,0.48075,0.8425,0.4449999999999999,0.34775,0.249,0.4165,0.77325,0.599,0.45325,0.6505,0.152,0.3702499999999999,0.4915,0.33475,0.4895,0.25375,0.17725,0.2514999999999999,0.41225,0.71175,0.1975,0.501,0.4792499999999999,0.2947499999999999,0.35075,0.10425,0.53,0.598,0.25175,0.4065,0.24575,0.4755,0.92975,0.43525,0.546,0.351,0.1245,0.24725,0.0845,0.4235,0.35175,0.0994999999999999,0.4952499999999999,0.2085,0.618,0.087,0.2022499999999999,0.4595,0.3305,0.27425,0.14975,0.067,0.08,0.384,0.36175,0.24275,0.1765,0.0852499999999999,0.12375,0.152,0.2355,0.12,0.15375,0.1164999999999999,0.4,0.2554999999999999,0.48875,0.17875,0.1942499999999999,0.355,0.136,0.15725,0.199,0.0267499999999999,0.14575,0.3675,0.089,0.10575,0.0469999999999999,0.1395,0.11025,0.0627499999999999,0.1292499999999999,0.0755,0.209,0.266,0.07,0.39825,0.0647499999999999,0.16225,0.0494999999999999,0.2574999999999999,0.1372499999999999,0.05475,0.0197499999999999,0.0544999999999999,0.05975,0.1332499999999999,0.24875,0.03125,0.1405,0.187,0.08725,0.24875,0.0775,0.0272499999999999,0.1624999999999999,0.15275,0.0752499999999999,0.0359999999999999,0.0939999999999999,0.0504999999999999,0.16325,0.0474999999999999,0.0672499999999999,0.03325,0.09925,0.05025,0.0195,0.0272499999999999
Madly in Love (1981),0.77525,0.7035,0.67225,0.77475,0.77475,0.1619999999999999,0.53075,0.3355,0.7869999999999999,0.78,0.70425,0.7035,0.58875,0.70425,0.59075,0.47675,0.77475,0.78125,0.53475,0.27,0.66175,0.7115,0.52225,0.4277499999999999,0.22975,0.489,0.3015,0.4822499999999999,0.404,0.376,0.21675,0.579,0.30525,0.5165,0.6275,0.58125,0.39025,0.3625,0.22075,0.404,0.36475,0.22525,0.133,0.0687499999999999,0.3622499999999999,0.487,0.21175,0.43775,0.1505,0.11475,0.16275,0.55225,0.30925,0.51575,0.1154999999999999,0.2877499999999999,0.17375,0.138,0.4465,0.23925,0.3492499999999999,0.10125,0.60175,0.14975,0.25325,0.211,0.46425,0.11725,0.11825,0.212,0.0885,0.24975,0.0999999999999999,0.0222499999999999,0.0235,0.068,0.08975,0.1402499999999999,0.05075,0.091,0.0559999999999999,0.2714999999999999,0.18325,0.09825,0.19,0.61725,0.1925,0.0642499999999999,0.27775,0.407,0.3135,0.41325,0.03275,0.02975,0.1644999999999999,0.2095,0.24275,0.03825,0.20425,0.8875,0.0277499999999999,0.1307499999999999,0.17275,0.1922499999999999,0.0197499999999999,0.28,0.21825,0.031,0.0767499999999999,0.37775,0.32275,0.0499999999999999,0.2334999999999999,0.123,0.024,0.07,0.0082499999999999,0.0429999999999999,0.1064999999999999,0.0855,0.1985,0.1059999999999999,0.1252499999999999,0.028,0.10425,0.08725,0.20575,0.11225,0.021,0.0969999999999999,0.05525,0.03525,0.086,0.1674999999999999,0.2269999999999999,0.0062499999999999,0.0344999999999999,0.2584999999999999,0.3179999999999999,0.14225,0.0569999999999999,0.0667499999999999,0.027,0.04175,0.028,0.031,0.4297499999999999,0.2564999999999999,0.0262499999999999
The Escort (2015),0.74825,0.815,0.8154999999999999,0.63525,0.62175,0.7075,0.67275,0.308,0.62375,0.63825,0.62175,0.636,0.56425,0.8405,0.506,0.506,0.9295,0.72025,0.69625,0.593,0.79725,0.93475,0.45475,0.28625,0.4765,0.46425,0.5335,0.312,0.582,0.397,0.50525,0.46475,0.176,0.371,0.7305,0.8855,0.2214999999999999,0.31275,0.1785,0.4519999999999999,0.416,0.1875,0.259,0.24425,0.49375,0.24675,0.46475,0.721,0.38675,0.1875,0.383,0.26175,0.1745,0.41425,0.44775,0.2115,0.3672499999999999,0.865,0.16925,0.2827499999999999,0.22375,0.34225,0.33125,0.391,0.2065,0.1659999999999999,0.4519999999999999,0.22825,0.28075,0.1367499999999999,0.55075,0.236,0.44975,0.43625,0.3472499999999999,0.1755,0.8527499999999999,0.1114999999999999,0.46725,0.121,0.1865,0.303,0.1967499999999999,0.412,0.1907499999999999,0.365,0.1114999999999999,0.17875,0.4519999999999999,0.21025,0.1649999999999999,0.11625,0.0717499999999999,0.1485,0.47075,0.16625,0.05375,0.18075,0.1069999999999999,0.2947499999999999,0.1515,0.10825,0.242,0.308,0.0805,0.0775,0.09225,0.34225,0.0444999999999999,0.2155,0.1525,0.18025,0.1285,0.04675,0.0855,0.10925,0.11975,0.11675,0.3215,0.285,0.11075,0.0285,0.0434999999999999,0.0152499999999999,0.1195,0.22925,0.0217499999999999,0.2012499999999999,0.2857499999999999,0.1679999999999999,0.08725,0.0529999999999999,0.1295,0.15675,0.015,0.03325,0.3512499999999999,0.2254999999999999,0.0399999999999999,0.0334999999999999,0.0752499999999999,0.1064999999999999,0.131,0.72075,0.0349999999999999,0.202,0.0549999999999999,0.13,0.0464999999999999
Ronaldo (2015),0.71325,0.567,0.635,0.6895,0.571,0.46325,0.72375,0.3595,0.60025,0.4157499999999999,0.41125,0.567,0.54825,0.4157499999999999,0.4435,0.4355,0.6895,0.41125,0.3595,0.58475,0.1725,0.571,0.35275,0.635,0.2897499999999999,0.6025,0.32225,0.2957499999999999,0.40925,0.31375,0.31525,0.50375,0.2925,0.4305,0.55575,0.4529999999999999,0.3399999999999999,0.51125,0.15775,0.52475,0.4357499999999999,0.14475,0.6025,0.3495,0.21525,0.261,0.129,0.344,0.4197499999999999,0.14475,0.3415,0.14925,0.23625,0.04875,0.201,0.1594999999999999,0.067,0.1029999999999999,0.31975,0.32925,0.31975,0.1555,0.1262499999999999,0.27575,0.144,0.09475,0.249,0.1982499999999999,0.237,0.2955,0.1694999999999999,0.21675,0.23775,0.7657499999999999,0.09675,0.188,0.09225,0.16625,0.1004999999999999,0.16075,0.38475,0.10975,0.2165,0.27975,0.1277499999999999,0.1895,0.086,0.068,0.16125,0.05525,0.1079999999999999,0.0667499999999999,0.0737499999999999,0.064,0.0409999999999999,0.0745,0.4305,0.0717499999999999,0.63225,0.0767499999999999,0.0197499999999999,0.077,0.0334999999999999,0.0715,0.0732499999999999,0.1402499999999999,0.2105,0.59325,0.1159999999999999,0.1475,0.2485,0.072,0.11025,0.0444999999999999,0.0344999999999999,0.128,0.14225,0.0652499999999999,0.287,0.1985,0.287,0.0725,0.0625,0.0262499999999999,0.08625,0.40425,0.04275,0.0564999999999999,0.0227499999999999,0.0429999999999999,0.0825,0.05975,0.1094999999999999,0.09025,0.1069999999999999,0.05625,0.22275,0.10275,0.144,0.359,0.1205,0.139,0.0252499999999999,0.0959999999999999,0.0474999999999999,0.05175,0.4722499999999999,0.1159999999999999,0.0757499999999999
Barbie & Her Sisters in the Great Puppy Adventure (2015),0.80325,0.5775,0.758,0.57975,0.7967500000000001,0.73775,0.42825,0.645,0.6745,0.577,0.518,0.435,0.8999999999999999,0.38925,0.645,0.472,0.64825,0.38925,0.5165,0.95425,0.519,0.7967500000000001,0.6965,0.36675,0.489,0.32525,0.33025,0.64,0.65625,0.688,0.1679999999999999,0.56825,0.54025,0.3189999999999999,0.10525,0.3225,0.4135,0.70125,0.2784999999999999,0.23525,0.2977499999999999,0.24475,0.5685,0.434,0.15775,0.14925,0.118,0.36575,0.35075,0.133,0.3015,0.23525,0.30525,0.063,0.62625,0.1079999999999999,0.0822499999999999,0.2905,0.2544999999999999,0.3175,0.2554999999999999,0.258,0.1952499999999999,0.4575,0.3055,0.1335,0.3005,0.2704999999999999,0.44875,0.48975,0.17175,0.25075,0.073,0.0725,0.3502499999999999,0.243,0.17675,0.351,0.3994999999999999,0.21075,0.34025,0.1735,0.0695,0.17275,0.1942499999999999,0.257,0.24775,0.0949999999999999,0.1882499999999999,0.0772499999999999,0.1139999999999999,0.10925,0.1375,0.1385,0.1525,0.0775,0.4054999999999999,0.1932499999999999,0.1425,0.25175,0.10225,0.37525,0.1084999999999999,0.10625,0.09275,0.17775,0.249,0.1327499999999999,0.2694999999999999,0.14525,0.1059999999999999,0.11025,0.2835,0.1629999999999999,0.083,0.1185,0.16425,0.0695,0.3149999999999999,0.09525,0.0682499999999999,0.0812499999999999,0.1064999999999999,0.06225,0.17725,0.1029999999999999,0.05225,0.14775,0.0989999999999999,0.0657499999999999,0.238,0.1545,0.1835,0.1977499999999999,0.0999999999999999,0.45025,0.064,0.0765,0.0404999999999999,0.24725,0.0964999999999999,0.077,0.10325,0.1305,0.0762499999999999,0.0595,0.135,0.0409999999999999,0.08775
