movieId,original,weird,melancholic,greed,quirky,culture clash,drama,good,independent film,runaway,very funny,light,vengeance,dialogue,absurd,unlikely friendships,mentor,drinking,betrayal,life & death,farce,pornography,life philosophy,catastrophe,adaptation,creativity,writers,fun movie,predictable,dysfunctional family,chase,good music,surveillance,awesome soundtrack,fantasy world,childhood,british,death,sexy,underrated,transformation,multiple storylines,fight scenes,workplace,stereotypes,small town,ensemble cast,queer,classic car,road movie,new jersey,nudity (full frontal - brief),dreams,not funny,family,addiction,first contact,women,hotel,nudity (topless - brief),period piece,islam,prejudice,alter ego,directorial debut,weapons,film noir,california,teen movie,irish accent,stoner movie,sacrifice,survival,foul language,hospital,new york city,divorce,computer animation,pulp,censorship,simple,doctors,unlikeable characters,brothers,tokyo,memory,wartime,wilderness,alternate history,wine,atheism,1930s,mad scientist,camp,prison,adoption,internet,80s,blindness,texas,best of 2005,rebellion,buddy movie,cancer,too long,bollywood,potential oscar nom,radio,homeless,los angeles,stand-up comedy,nudity (rear),hip hop,robert downey jr,desert,indians,no plot,god,kidnapping,finnish,island,ghosts/afterlife,french,goth,shopping,australia,hunting,reality tv,immortality,interracial romance,notable nudity,oil,father daughter relationship,documentary,time,race,kick-butt women,russian,fashion,prostitution,trilogy,san francisco,made for tv,snakes,graphic novel,lawyer,too short,single father,remake
I Heart Huckabees (2004),0.953,0.993,0.993,0.993,0.9985,0.91075,0.7415,0.70425,0.93875,0.70425,0.734,0.734,0.91075,0.9245,0.899,0.2987499999999999,0.5465,0.56075,0.4217499999999999,0.94775,0.51275,0.478,0.64525,0.44625,0.4075,0.54425,0.5415,0.29225,0.7669999999999999,0.523,0.2204999999999999,0.2875,0.4615,0.3582499999999999,0.4127499999999999,0.1307499999999999,0.1357499999999999,0.2284999999999999,0.2614999999999999,0.3645,0.3265,0.603,0.21325,0.54525,0.24175,0.14125,0.8594999999999999,0.177,0.1915,0.1674999999999999,0.23125,0.23025,0.2634999999999999,0.1965,0.1175,0.21775,0.22525,0.15025,0.1525,0.2445,0.0687499999999999,0.2294999999999999,0.1129999999999999,0.26175,0.2002499999999999,0.1745,0.09675,0.20675,0.121,0.2055,0.2085,0.16075,0.29225,0.1149999999999999,0.16875,0.09925,0.1604999999999999,0.2485,0.17425,0.0974999999999999,0.1024999999999999,0.1574999999999999,0.24725,0.08,0.135,0.21125,0.10325,0.0865,0.1342499999999999,0.209,0.39575,0.03625,0.1387499999999999,0.0797499999999999,0.0755,0.15825,0.1694999999999999,0.0235,0.09325,0.0429999999999999,0.0974999999999999,0.04975,0.0439999999999999,0.0875,0.0645,0.062,0.14175,0.05075,0.08675,0.0685,0.0855,0.062,0.0489999999999999,0.17425,0.0642499999999999,0.04775,0.153,0.40625,0.0404999999999999,0.04575,0.0637499999999999,0.0627499999999999,0.0755,0.0665,0.08625,0.04125,0.04325,0.084,0.05725,0.0319999999999999,0.04125,0.23025,0.0702499999999999,0.062,0.04575,0.06125,0.05325,0.0479999999999999,0.03,0.03375,0.03175,0.03675,0.04475,0.0292499999999999,0.05925,0.0285,0.04475,0.0147499999999999,0.0212499999999999
Sideways (2004),0.8360000000000001,0.902,0.97825,0.91275,0.8165,0.812,0.91275,0.812,0.91275,0.812,0.7215,0.7215,0.74125,0.76675,0.497,0.90375,0.51925,0.956,0.53075,0.631,0.33825,0.60325,0.679,0.4257499999999999,0.8815,0.30225,0.7845,0.297,0.65325,0.4415,0.27025,0.22275,0.24125,0.2274999999999999,0.2865,0.16625,0.23225,0.292,0.4347499999999999,0.237,0.3355,0.43225,0.1945,0.27525,0.3585,0.24525,0.36175,0.2935,0.3115,0.98075,0.21775,0.23325,0.2284999999999999,0.23475,0.16575,0.33375,0.1865,0.47275,0.2674999999999999,0.192,0.1639999999999999,0.19,0.174,0.29925,0.21275,0.2219999999999999,0.266,0.8827499999999999,0.1215,0.18475,0.21875,0.148,0.23225,0.4367499999999999,0.293,0.1332499999999999,0.7725,0.14775,0.1785,0.0702499999999999,0.2224999999999999,0.2385,0.65675,0.09325,0.148,0.1282499999999999,0.0847499999999999,0.09375,0.10475,0.98275,0.0984999999999999,0.0775,0.0667499999999999,0.0812499999999999,0.089,0.0984999999999999,0.0755,0.0414999999999999,0.09725,0.134,0.3055,0.0837499999999999,0.33175,0.1315,0.21975,0.0827499999999999,0.2264999999999999,0.0857499999999999,0.062,0.1619999999999999,0.08625,0.091,0.05625,0.14725,0.0687499999999999,0.04325,0.0797499999999999,0.0329999999999999,0.04725,0.0944999999999999,0.0715,0.0504999999999999,0.0479999999999999,0.05825,0.1455,0.067,0.0979999999999999,0.0895,0.0697499999999999,0.05375,0.04375,0.09225,0.066,0.05975,0.029,0.04475,0.0399999999999999,0.0384999999999999,0.03375,0.0715,0.069,0.0715,0.03825,0.05725,0.061,0.05925,0.03025,0.0232499999999999,0.0155
He Died With a Felafel in His Hand (2001),0.847,0.97125,0.90175,0.90175,0.7662500000000001,0.7677499999999999,0.76925,0.7517499999999999,0.972,0.7677499999999999,0.44575,0.409,0.67025,0.67925,0.55975,0.50475,0.54,0.7677499999999999,0.6565,0.67025,0.35575,0.71175,0.2724999999999999,0.433,0.9095,0.40475,0.623,0.145,0.3894999999999999,0.4792499999999999,0.7867500000000001,0.347,0.31925,0.347,0.21375,0.2,0.5395,0.27075,0.40125,0.589,0.2012499999999999,0.262,0.673,0.1574999999999999,0.22025,0.32875,0.1604999999999999,0.4725,0.20925,0.2674999999999999,0.40275,0.141,0.2594999999999999,0.3159999999999999,0.1387499999999999,0.7965,0.6065,0.142,0.25925,0.3585,0.1995,0.3429999999999999,0.213,0.29625,0.32625,0.20525,0.4479999999999999,0.551,0.2199999999999999,0.3265,0.14975,0.213,0.6065,0.0605,0.248,0.088,0.1277499999999999,0.1009999999999999,0.2927499999999999,0.1405,0.05175,0.0667499999999999,0.05975,0.2985,0.1952499999999999,0.24675,0.10075,0.29125,0.10225,0.06025,0.2634999999999999,0.1885,0.12,0.0777499999999999,0.10475,0.0524999999999999,0.05025,0.2007499999999999,0.061,0.075,0.0635,0.1589999999999999,0.02975,0.2724999999999999,0.0939999999999999,0.0394999999999999,0.03725,0.23675,0.0989999999999999,0.17425,0.1515,0.09425,0.0732499999999999,0.023,0.20875,0.0439999999999999,0.118,0.2634999999999999,0.02,0.20925,0.0499999999999999,0.0775,0.031,0.05075,0.05925,0.8945000000000001,0.0767499999999999,0.1119999999999999,0.10525,0.0227499999999999,0.0434999999999999,0.0875,0.0252499999999999,0.0969999999999999,0.03875,0.05075,0.10575,0.0529999999999999,0.0182499999999999,0.0579999999999999,0.0509999999999999,0.0162499999999999,0.0727499999999999,0.21675,0.09075,0.03675,0.0305,0.0145,0.0132499999999999
Katsastus (1988),0.827,0.8640000000000001,0.7285,0.7285,0.85625,0.70675,0.633,0.79525,0.80975,0.79525,0.919,0.46175,0.7685,0.42625,0.65425,0.67625,0.4692499999999999,0.633,0.72075,0.536,0.701,0.4569999999999999,0.7769999999999999,0.428,0.9135,0.4435,0.44125,0.16325,0.2915,0.4277499999999999,0.34675,0.507,0.4187499999999999,0.507,0.3239999999999999,0.2744999999999999,0.494,0.5545,0.1609999999999999,0.1029999999999999,0.21125,0.615,0.1629999999999999,0.53075,0.26775,0.27275,0.1545,0.3635,0.1932499999999999,0.85825,0.50075,0.36,0.1385,0.2564999999999999,0.17875,0.3349999999999999,0.17875,0.1912499999999999,0.176,0.0755,0.1915,0.1915,0.17975,0.1295,0.14075,0.1669999999999999,0.1714999999999999,0.16375,0.15925,0.18075,0.382,0.1915,0.0915,0.2055,0.1395,0.04225,0.1915,0.27725,0.1634999999999999,0.09075,0.23375,0.202,0.14375,0.0845,0.1327499999999999,0.0742499999999999,0.21525,0.53125,0.1014999999999999,0.09025,0.0474999999999999,0.119,0.0549999999999999,0.1855,0.132,0.0745,0.0697499999999999,0.11425,0.10375,0.2045,0.0574999999999999,0.04375,0.2475,0.3007499999999999,0.0645,0.0389999999999999,0.132,0.0845,0.1154999999999999,0.0842499999999999,0.1892499999999999,0.069,0.1277499999999999,0.1397499999999999,0.1385,0.0732499999999999,0.03575,0.0474999999999999,0.08625,0.99625,0.031,0.0544999999999999,0.0539999999999999,0.16775,0.0167499999999999,0.2554999999999999,0.3409999999999999,0.0655,0.11575,0.066,0.1252499999999999,0.05975,0.05425,0.3107499999999999,0.0162499999999999,0.03425,0.08925,0.0647499999999999,0.0222499999999999,0.0369999999999999,0.0389999999999999,0.05725,0.3924999999999999,0.03275,0.0509999999999999,0.0837499999999999,0.382,0.0349999999999999,0.0245
"Green Butchers, The (Grønne slagtere, De) (2003)",0.79175,0.98875,0.71875,0.72875,0.98875,0.60375,0.839,0.72875,0.9275,0.53425,0.72625,0.65025,0.652,0.60375,0.65925,0.414,0.38,0.2815,0.722,0.4257499999999999,0.34775,0.64975,0.25575,0.54725,0.369,0.384,0.4087499999999999,0.2224999999999999,0.1912499999999999,0.2885,0.1965,0.26125,0.30025,0.26125,0.5795,0.0865,0.52075,0.7365,0.10925,0.2514999999999999,0.2584999999999999,0.28025,0.18625,0.1835,0.1574999999999999,0.487,0.1699999999999999,0.3409999999999999,0.17825,0.2754999999999999,0.12275,0.2754999999999999,0.21025,0.1975,0.05625,0.1664999999999999,0.17825,0.0767499999999999,0.23025,0.1895,0.2875,0.1815,0.18725,0.14575,0.18075,0.265,0.12075,0.21225,0.10775,0.60325,0.2897499999999999,0.1689999999999999,0.1009999999999999,0.2279999999999999,0.3057499999999999,0.03225,0.21075,0.14175,0.14325,0.207,0.0845,0.22325,0.08725,0.34325,0.087,0.0999999999999999,0.201,0.0374999999999999,0.2704999999999999,0.11225,0.1059999999999999,0.0944999999999999,0.0339999999999999,0.04325,0.1305,0.0632499999999999,0.09325,0.0314999999999999,0.139,0.10025,0.10725,0.04475,0.0642499999999999,0.0675,0.0857499999999999,0.16625,0.1985,0.0695,0.0667499999999999,0.05725,0.0984999999999999,0.203,0.026,0.21775,0.0285,0.09575,0.0792499999999999,0.14975,0.0687499999999999,0.27275,0.0255,0.08925,0.192,0.05575,0.2165,0.05475,0.04175,0.0424999999999999,0.06175,0.03325,0.0504999999999999,0.0334999999999999,0.1257499999999999,0.21675,0.04325,0.0772499999999999,0.0579999999999999,0.2415,0.0142499999999999,0.05375,0.04675,0.018,0.1009999999999999,0.018,0.0394999999999999,0.0267499999999999,0.03025,0.03325,0.0155
"Life Aquatic with Steve Zissou, The (2004)",0.89775,0.97225,0.8995,0.77725,0.99625,0.8075000000000001,0.6245,0.7637499999999999,0.75325,0.8075000000000001,0.8815,0.8815,0.68075,0.77725,0.8779999999999999,0.57625,0.4985,0.6245,0.55425,0.493,0.593,0.52075,0.38325,0.414,0.40825,0.60575,0.4077499999999999,0.2475,0.4695,0.8095000000000001,0.2002499999999999,0.7637499999999999,0.2239999999999999,0.7637499999999999,0.3645,0.2339999999999999,0.20525,0.2604999999999999,0.1465,0.3105,0.2445,0.2887499999999999,0.21675,0.14075,0.1257499999999999,0.178,0.61025,0.18625,0.2329999999999999,0.27025,0.1962499999999999,0.1555,0.21925,0.236,0.2375,0.20425,0.18725,0.12325,0.1887499999999999,0.3239999999999999,0.11825,0.0765,0.08675,0.16625,0.16225,0.16875,0.0994999999999999,0.1195,0.1205,0.14675,0.3409999999999999,0.1272499999999999,0.1679999999999999,0.216,0.0935,0.1039999999999999,0.0715,0.3249999999999999,0.1392499999999999,0.0697499999999999,0.089,0.08925,0.33875,0.24175,0.1925,0.12275,0.10475,0.22225,0.1689999999999999,0.0974999999999999,0.08825,0.0765,0.05525,0.12175,0.0792499999999999,0.14275,0.08625,0.066,0.0827499999999999,0.11575,0.1287499999999999,0.04325,0.0559999999999999,0.08,0.1569999999999999,0.05325,0.1064999999999999,0.0732499999999999,0.05175,0.0424999999999999,0.0707499999999999,0.04925,0.04875,0.1385,0.0717499999999999,0.0727499999999999,0.15375,0.0439999999999999,0.09125,0.0469999999999999,0.093,0.02,0.0474999999999999,0.1164999999999999,0.03475,0.06,0.1745,0.12325,0.0449999999999999,0.0285,0.029,0.0772499999999999,0.0832499999999999,0.11675,0.04475,0.03975,0.05825,0.05325,0.04025,0.0394999999999999,0.063,0.0245,0.0424999999999999,0.04075,0.0484999999999999,0.0227499999999999,0.0235,0.024,0.0175
Day of the Wacko (Dzien swira) (2002),0.7922499999999999,0.88975,0.88975,0.72625,0.524,0.72625,0.76125,0.72625,0.8102499999999999,0.70225,0.7535000000000001,0.3954999999999999,0.7549999999999999,0.657,0.65775,0.516,0.8632500000000001,0.69625,0.58925,0.8102499999999999,0.30725,0.5845,0.66275,0.4425,0.68325,0.24525,0.25125,0.1735,0.259,0.22975,0.33625,0.352,0.31675,0.517,0.492,0.60625,0.4825,0.2075,0.1704999999999999,0.2194999999999999,0.4892499999999999,0.2967499999999999,0.4345,0.1287499999999999,0.50725,0.244,0.0822499999999999,0.18475,0.3754999999999999,0.186,0.11075,0.4619999999999999,0.4275,0.2764999999999999,0.31725,0.31625,0.25925,0.24025,0.17575,0.44875,0.1865,0.3655,0.3169999999999999,0.376,0.24675,0.368,0.141,0.10675,0.15025,0.2095,0.51925,0.1337499999999999,0.274,0.05375,0.38325,0.073,0.2095,0.2234999999999999,0.1785,0.17525,0.3602499999999999,0.1569999999999999,0.0964999999999999,0.0715,0.236,0.085,0.206,0.16625,0.1515,0.0675,0.12225,0.0762499999999999,0.0822499999999999,0.0797499999999999,0.16725,0.0484999999999999,0.09625,0.3047499999999999,0.24925,0.087,0.0267499999999999,0.26975,0.1515,0.20775,0.172,0.0755,0.10675,0.0687499999999999,0.1159999999999999,0.04475,0.39725,0.0672499999999999,0.0939999999999999,0.1029999999999999,0.10125,0.16275,0.0349999999999999,0.1694999999999999,0.0825,0.21875,0.04975,0.2329999999999999,0.03525,0.04325,0.1332499999999999,0.1064999999999999,0.065,0.0732499999999999,0.0389999999999999,0.1564999999999999,0.11425,0.0524999999999999,0.075,0.0802499999999999,0.0655,0.0349999999999999,0.0685,0.147,0.0242499999999999,0.0865,0.20525,0.04825,0.0812499999999999,0.1362499999999999,0.0494999999999999,0.0314999999999999,0.0344999999999999,0.05725,0.0115
Torremolinos 73 (2003),0.758,0.8792500000000001,0.758,0.7597499999999999,0.65175,0.67925,0.689,0.66175,0.55425,0.82375,0.7982499999999999,0.80125,0.7597499999999999,0.4952499999999999,0.65925,0.434,0.354,0.49,0.7255,0.4695,0.44275,0.98,0.3435,0.4305,0.65225,0.5165,0.381,0.34475,0.3205,0.32825,0.289,0.292,0.33625,0.292,0.3592499999999999,0.4615,0.4495,0.7955000000000001,0.8174999999999999,0.09025,0.31825,0.17575,0.57225,0.4077499999999999,0.1624999999999999,0.15725,0.09025,0.4175,0.38425,0.185,0.20725,0.26275,0.21425,0.193,0.148,0.1982499999999999,0.27325,0.5745,0.4985,0.247,0.24525,0.4347499999999999,0.51525,0.0989999999999999,0.21875,0.32375,0.29325,0.1435,0.26225,0.11225,0.4975,0.156,0.1485,0.12225,0.1335,0.0449999999999999,0.55075,0.22325,0.16475,0.23625,0.2947499999999999,0.1365,0.0885,0.1059999999999999,0.17775,0.131,0.17375,0.124,0.1282499999999999,0.2554999999999999,0.0827499999999999,0.45375,0.05875,0.23525,0.1255,0.17975,0.03725,0.33275,0.09975,0.0737499999999999,0.27125,0.1139999999999999,0.05625,0.0747499999999999,0.199,0.4649999999999999,0.2654999999999999,0.04125,0.0222499999999999,0.0762499999999999,0.0767499999999999,0.40025,0.03725,0.0652499999999999,0.063,0.211,0.1385,0.1415,0.1357499999999999,0.1885,0.0865,0.22775,0.092,0.05825,0.0369999999999999,0.26625,0.05425,0.0775,0.025,0.3145,0.26575,0.09425,0.1119999999999999,0.05175,0.02,0.11925,0.215,0.24025,0.04225,0.10975,0.1099999999999999,0.0255,0.0755,0.03575,0.0895,0.1925,0.11775,0.0329999999999999,0.0484999999999999
Crackerjack (2002),0.7597499999999999,0.7395,0.64175,0.8919999999999999,0.732,0.48275,0.498,0.70325,0.78125,0.48275,0.5385,0.70325,0.7662500000000001,0.5265,0.6675,0.64125,0.8514999999999999,0.38125,0.689,0.29325,0.57075,0.7325,0.57225,0.58825,0.423,0.4235,0.60925,0.74575,0.3305,0.4367499999999999,0.235,0.3179999999999999,0.58475,0.3179999999999999,0.26875,0.2065,0.6495,0.3462499999999999,0.262,0.347,0.2965,0.4745,0.1795,0.05825,0.50225,0.3125,0.2274999999999999,0.59225,0.1555,0.4475,0.5505,0.1355,0.1054999999999999,0.235,0.2365,0.3682499999999999,0.3305,0.09925,0.1775,0.0865,0.45475,0.123,0.36275,0.29125,0.1245,0.2744999999999999,0.1034999999999999,0.25675,0.5265,0.3035,0.0605,0.514,0.11425,0.305,0.2085,0.0314999999999999,0.183,0.2614999999999999,0.16025,0.1917499999999999,0.0895,0.0692499999999999,0.09125,0.0632499999999999,0.09675,0.0662499999999999,0.2155,0.1445,0.2339999999999999,0.1024999999999999,0.0574999999999999,0.05425,0.24625,0.1154999999999999,0.149,0.0672499999999999,0.05925,0.0685,0.16025,0.32425,0.0665,0.071,0.063,0.531,0.0832499999999999,0.1699999999999999,0.32025,0.3335,0.05175,0.0785,0.2734999999999999,0.0959999999999999,0.1704999999999999,0.2835,0.254,0.10875,0.064,0.0574999999999999,0.03125,0.08875,0.082,0.062,0.0277499999999999,0.0419999999999999,0.1312499999999999,0.7909999999999999,0.1425,0.17325,0.284,0.1277499999999999,0.11625,0.0559999999999999,0.0287499999999999,0.188,0.0192499999999999,0.10025,0.1315,0.03325,0.0722499999999999,0.0675,0.0282499999999999,0.04125,0.25025,0.04825,0.1649999999999999,0.1104999999999999,0.03725,0.03,0.02
Me and You and Everyone We Know (2005),0.8887499999999999,0.97875,0.97875,0.97875,0.9455,0.97875,0.69525,0.69525,0.98725,0.8047500000000001,0.64125,0.738,0.721,0.73225,0.738,0.951,0.51825,0.64725,0.4235,0.721,0.738,0.7689999999999999,0.70075,0.4505,0.3037499999999999,0.715,0.6565,0.18475,0.51325,0.7375,0.16825,0.39775,0.1609999999999999,0.39775,0.296,0.409,0.1074999999999999,0.208,0.55625,0.268,0.3329999999999999,0.3934999999999999,0.23575,0.18725,0.32625,0.30625,0.45425,0.282,0.32875,0.26975,0.2339999999999999,0.3259999999999999,0.3495,0.3565,0.403,0.26125,0.22025,0.34675,0.25675,0.262,0.0615,0.0857499999999999,0.153,0.1619999999999999,0.1937499999999999,0.1124999999999999,0.1079999999999999,0.29425,0.40175,0.1545,0.11375,0.1475,0.156,0.0964999999999999,0.14075,0.124,0.3037499999999999,0.133,0.1609999999999999,0.17975,0.1795,0.1119999999999999,0.3015,0.1569999999999999,0.28925,0.1367499999999999,0.04825,0.08775,0.1312499999999999,0.0807499999999999,0.172,0.0424999999999999,0.0815,0.1159999999999999,0.0772499999999999,0.1445,0.362,0.029,0.1159999999999999,0.0994999999999999,0.386,0.134,0.0287499999999999,0.061,0.0777499999999999,0.0559999999999999,0.2125,0.0835,0.0662499999999999,0.075,0.077,0.04925,0.05325,0.03875,0.0682499999999999,0.0584999999999999,0.14575,0.05275,0.0732499999999999,0.03825,0.08725,0.04825,0.0469999999999999,0.072,0.1109999999999999,0.0319999999999999,0.0334999999999999,0.073,0.05325,0.05825,0.0954999999999999,0.04375,0.05275,0.0524999999999999,0.0444999999999999,0.0399999999999999,0.16075,0.0459999999999999,0.0237499999999999,0.075,0.0364999999999999,0.0795,0.04675,0.05675,0.0695,0.0172499999999999,0.0554999999999999,0.875,0.0135
"Perfect Crime, The (Crimen Ferpecto) (Ferpect Crime) (2004)",0.85825,0.96225,0.9115,0.907,0.96225,0.907,0.76275,0.747,0.88825,0.7789999999999999,0.9105,0.72475,0.76725,0.6125,0.73775,0.294,0.52225,0.54875,0.69125,0.66675,0.72775,0.7537499999999999,0.3964999999999999,0.4265,0.346,0.3824999999999999,0.3087499999999999,0.40175,0.24275,0.4489999999999999,0.53975,0.18275,0.5505,0.1674999999999999,0.39475,0.30225,0.2314999999999999,0.2877499999999999,0.7745,0.24675,0.359,0.46825,0.21225,0.8714999999999999,0.185,0.195,0.0787499999999999,0.1917499999999999,0.419,0.211,0.178,0.43025,0.26825,0.236,0.20675,0.44275,0.21725,0.651,0.41425,0.3409999999999999,0.10475,0.2329999999999999,0.121,0.207,0.1845,0.293,0.37075,0.3017499999999999,0.0675,0.1465,0.2264999999999999,0.44625,0.15675,0.1714999999999999,0.27775,0.0792499999999999,0.39225,0.22475,0.31625,0.25225,0.2764999999999999,0.402,0.0394999999999999,0.08,0.21825,0.2259999999999999,0.1555,0.3299999999999999,0.1287499999999999,0.30025,0.0632499999999999,0.06,0.1505,0.05175,0.11925,0.09425,0.06125,0.1355,0.1054999999999999,0.078,0.15025,0.0637499999999999,0.1109999999999999,0.08625,0.22575,0.10975,0.11375,0.04775,0.0569999999999999,0.1004999999999999,0.067,0.24675,0.03625,0.0707499999999999,0.153,0.0667499999999999,0.1957499999999999,0.04725,0.3,0.1659999999999999,0.0647499999999999,0.1902499999999999,0.1305,0.05375,0.48175,0.0755,0.25775,0.176,0.08,0.089,0.172,0.1265,0.14225,0.0727499999999999,0.1014999999999999,0.0705,0.10225,0.093,0.04575,0.17525,0.0707499999999999,0.0692499999999999,0.04825,0.091,0.0514999999999999,0.069,0.014,0.0132499999999999,0.0112499999999999
Broken Flowers (2005),0.9115,0.9115,0.98625,0.8932500000000001,0.85375,0.85425,0.827,0.594,0.936,0.7965,0.60075,0.40375,0.7677499999999999,0.85425,0.677,0.89175,0.45325,0.7869999999999999,0.37875,0.65775,0.3349999999999999,0.64575,0.57325,0.4705,0.271,0.36875,0.53825,0.14,0.77875,0.61475,0.277,0.57825,0.2445,0.57825,0.2125,0.1579999999999999,0.18475,0.3235,0.53,0.3097499999999999,0.29,0.382,0.20475,0.24375,0.177,0.21625,0.11525,0.1704999999999999,0.27675,0.929,0.7517499999999999,0.3485,0.3505,0.29725,0.15675,0.32075,0.283,0.6495,0.2997499999999999,0.304,0.0885,0.1074999999999999,0.11325,0.18725,0.2045,0.14675,0.3065,0.32175,0.10275,0.124,0.3229999999999999,0.1185,0.1315,0.1215,0.2594999999999999,0.1362499999999999,0.2022499999999999,0.1262499999999999,0.1609999999999999,0.1277499999999999,0.2415,0.22575,0.216,0.0905,0.39525,0.25675,0.0795,0.15,0.10625,0.1877499999999999,0.213,0.0579999999999999,0.0747499999999999,0.0905,0.10725,0.3149999999999999,0.08925,0.0692499999999999,0.142,0.11275,0.3964999999999999,0.04925,0.0504999999999999,0.123,0.2704999999999999,0.0605,0.146,0.05525,0.0915,0.14975,0.10625,0.1902499999999999,0.0762499999999999,0.08875,0.1614999999999999,0.07,0.14975,0.12,0.08875,0.04625,0.04975,0.0569999999999999,0.0702499999999999,0.0504999999999999,0.081,0.04525,0.0717499999999999,0.0399999999999999,0.05525,0.0469999999999999,0.10275,0.129,0.1267499999999999,0.0484999999999999,0.0434999999999999,0.04425,0.1292499999999999,0.0549999999999999,0.05725,0.11125,0.0374999999999999,0.081,0.04325,0.05925,0.04975,0.0655,0.0267499999999999,0.0394999999999999,0.0235
Everything Is Illuminated (2005),0.91225,0.76075,0.7929999999999999,0.69,0.902,0.93775,0.8547499999999999,0.78375,0.734,0.73975,0.8147500000000001,0.65075,0.5565,0.39325,0.4555,0.78375,0.60125,0.66125,0.37975,0.734,0.2845,0.4,0.379,0.56775,0.8494999999999999,0.3515,0.42925,0.258,0.1609999999999999,0.43925,0.39225,0.6,0.24125,0.51525,0.23725,0.35375,0.3275,0.4385,0.11925,0.3445,0.2554999999999999,0.31975,0.201,0.08925,0.607,0.2279999999999999,0.1345,0.17325,0.3145,0.8165,0.24025,0.1997499999999999,0.16875,0.2957499999999999,0.55275,0.21825,0.2544999999999999,0.1297499999999999,0.173,0.398,0.48775,0.48775,0.36975,0.133,0.656,0.1689999999999999,0.16875,0.1892499999999999,0.10225,0.361,0.1704999999999999,0.3974999999999999,0.28225,0.0949999999999999,0.2584999999999999,0.0775,0.0692499999999999,0.1435,0.1205,0.10175,0.206,0.1134999999999999,0.0534999999999999,0.29625,0.11675,0.409,0.9875,0.1619999999999999,0.1955,0.10925,0.22075,0.10225,0.06125,0.1335,0.10775,0.2624999999999999,0.08875,0.0825,0.3555,0.0685,0.4495,0.0915,0.0364999999999999,0.1992499999999999,0.1225,0.15225,0.15625,0.11475,0.06025,0.0672499999999999,0.0772499999999999,0.091,0.3249999999999999,0.05775,0.093,0.1175,0.0827499999999999,0.1915,0.0675,0.2095,0.0695,0.0707499999999999,0.0989999999999999,0.09125,0.083,0.1362499999999999,0.0755,0.03,0.04925,0.0747499999999999,0.05125,0.1059999999999999,0.0994999999999999,0.05825,0.04275,0.1074999999999999,0.065,0.4655,0.0217499999999999,0.02975,0.0757499999999999,0.0524999999999999,0.076,0.028,0.03775,0.0534999999999999,0.0817499999999999,0.028,0.0182499999999999
Survive Style 5+ (2004),0.95,0.99075,0.8587499999999999,0.8705,0.94375,0.8069999999999999,0.77875,0.77875,0.788,0.70175,0.70775,0.5915,0.7629999999999999,0.8069999999999999,0.8705,0.77875,0.64075,0.642,0.96025,0.80375,0.5165,0.4692499999999999,0.87975,0.4599999999999999,0.4459999999999999,0.736,0.4775,0.3452499999999999,0.3037499999999999,0.586,0.59175,0.71275,0.96025,0.38725,0.356,0.77,0.4925,0.8105,0.17925,0.53275,0.4157499999999999,0.7657499999999999,0.3139999999999999,0.827,0.17325,0.25225,0.1679999999999999,0.22575,0.49375,0.40275,0.1377499999999999,0.18025,0.4525,0.2744999999999999,0.6375,0.4105,0.2185,0.55975,0.3265,0.3745,0.2234999999999999,0.1069999999999999,0.09275,0.28325,0.31775,0.3139999999999999,0.18125,0.119,0.16875,0.46225,0.2977499999999999,0.353,0.22625,0.16075,0.38175,0.0852499999999999,0.23025,0.1235,0.1955,0.124,0.28625,0.33125,0.0812499999999999,0.31225,0.8042499999999999,0.23675,0.22975,0.2007499999999999,0.15425,0.27025,0.129,0.1609999999999999,0.0949999999999999,0.1225,0.16725,0.1745,0.1109999999999999,0.0925,0.24225,0.063,0.0712499999999999,0.0509999999999999,0.03075,0.24375,0.12275,0.279,0.2105,0.0697499999999999,0.14325,0.079,0.10375,0.1322499999999999,0.0702499999999999,0.077,0.0802499999999999,0.14225,0.15025,0.129,0.176,0.216,0.119,0.20975,0.1882499999999999,0.05875,0.11175,0.05975,0.14425,0.0334999999999999,0.2415,0.0499999999999999,0.11025,0.10975,0.306,0.09375,0.1215,0.09225,0.061,0.1292499999999999,0.1272499999999999,0.0727499999999999,0.0584999999999999,0.1029999999999999,0.05775,0.0414999999999999,0.0257499999999999,0.073,0.0247499999999999,0.04775,0.0182499999999999
