movieId,betrayal,good,original,surveillance,weird,greed,culture clash,vengeance,runaway,chase,drama,predictable,mentor,catastrophe,dialogue,melancholic,weapons,pornography,first contact,adaptation,fight scenes,kidnapping,death,fun movie,not funny,sexy,life philosophy,lawyer,fantasy world,independent film,light,nudity (full frontal - brief),internet,life & death,writers,very funny,hospital,underrated,teen movie,drinking,family,doctors,classic car,pulp,creativity,transformation,quirky,absurd,sacrifice,dysfunctional family,islam,irish accent,women,memory,survival,hotel,california,stereotypes,blindness,divorce,unlikely friendships,film noir,nudity (topless - brief),multiple storylines,childhood,prejudice,alter ego,nudity (rear),small town,notable nudity,computer animation,new york city,new jersey,queer,prison,no plot,road movie,period piece,remake,san francisco,british,foul language,alternate history,censorship,farce,too long,unlikeable characters,simple,addiction,mad scientist,los angeles,camp,dreams,atheism,good music,workplace,wartime,island,80s,single father,adoption,interracial romance,ensemble cast,wilderness,race,indians,brothers,directorial debut,bollywood,hunting,russian,stand-up comedy,shopping,hip hop,stoner movie,radio,kick-butt women,robert downey jr,god,awesome soundtrack,potential oscar nom,cancer,prostitution,homeless,texas,made for tv,1930s,fashion,graphic novel,reality tv,buddy movie,immortality,time,father daughter relationship,ghosts/afterlife,desert,tokyo,australia,goth,best of 2005,wine,too short,oil,trilogy,snakes,finnish,french,rebellion,documentary
Foul Play (1978),0.8745,0.9705,0.6555,0.9705,0.5565,0.48175,0.482,0.472,0.5015,0.987,0.29025,0.38425,0.6625,0.427,0.54975,0.477,0.3275,0.2017499999999999,0.2644999999999999,0.23075,0.3275,0.61075,0.16175,0.6695,0.256,0.29725,0.3095,0.1987499999999999,0.199,0.15675,0.59625,0.3235,0.10425,0.24325,0.175,0.94675,0.23725,0.33275,0.269,0.136,0.39575,0.21775,0.3185,0.211,0.263,0.27375,0.24225,0.3279999999999999,0.17775,0.132,0.1402499999999999,0.0954999999999999,0.145,0.23375,0.08875,0.26825,0.3974999999999999,0.2455,0.1019999999999999,0.39225,0.18025,0.3175,0.10175,0.1159999999999999,0.6505,0.15025,0.22775,0.125,0.0979999999999999,0.23825,0.16075,0.1629999999999999,0.0984999999999999,0.1169999999999999,0.1387499999999999,0.35075,0.122,0.16925,0.04525,0.98825,0.1674999999999999,0.10625,0.137,0.17425,0.5955,0.147,0.0277499999999999,0.193,0.0434999999999999,0.18125,0.1044999999999999,0.0939999999999999,0.0595,0.0685,0.181,0.0725,0.0835,0.1785,0.177,0.04975,0.0925,0.07,0.061,0.1285,0.196,0.06,0.062,0.2289999999999999,0.0707499999999999,0.16375,0.061,0.0857499999999999,0.14975,0.0419999999999999,0.06175,0.0695,0.04725,0.086,0.04125,0.05675,0.092,0.0564999999999999,0.068,0.0595,0.04175,0.0429999999999999,0.12275,0.11075,0.0262499999999999,0.03675,0.1185,0.0642499999999999,0.1907499999999999,0.0349999999999999,0.0519999999999999,0.0354999999999999,0.0685,0.0692499999999999,0.015,0.04375,0.09975,0.0444999999999999,0.04875,0.0364999999999999,0.249,0.0444999999999999,0.11225,0.0414999999999999,0.0225
No Good Deed (a.k.a. The House on Turk Street) (2002),0.71175,0.717,0.73425,0.45275,0.5485,0.61525,0.61525,0.67175,0.8422499999999999,0.50825,0.4345,0.46625,0.4455,0.41625,0.4205,0.4545,0.3315,0.6495,0.2345,0.31275,0.3315,0.1614999999999999,0.195,0.33825,0.36375,0.669,0.269,0.0484999999999999,0.267,0.40625,0.48175,0.176,0.31675,0.22925,0.3369999999999999,0.286,0.1689999999999999,0.0655,0.45875,0.2604999999999999,0.17975,0.25325,0.124,0.51475,0.1995,0.2334999999999999,0.4449999999999999,0.2254999999999999,0.1149999999999999,0.26525,0.1049999999999999,0.09375,0.0815,0.15,0.0757499999999999,0.11175,0.2284999999999999,0.209,0.3097499999999999,0.1079999999999999,0.1305,0.64475,0.12375,0.15825,0.0954999999999999,0.1149999999999999,0.141,0.205,0.1805,0.53975,0.132,0.084,0.1044999999999999,0.18225,0.1785,0.0949999999999999,0.2345,0.09475,0.0969999999999999,0.3774999999999999,0.2189999999999999,0.05425,0.11175,0.13,0.23825,0.1317499999999999,0.1094999999999999,0.05925,0.1387499999999999,0.10175,0.125,0.4034999999999999,0.0885,0.0712499999999999,0.078,0.07,0.09125,0.1079999999999999,0.0852499999999999,0.02975,0.1024999999999999,0.0662499999999999,0.0817499999999999,0.0944999999999999,0.0359999999999999,0.0745,0.06125,0.0949999999999999,0.3165,0.04125,0.149,0.10525,0.0564999999999999,0.11975,0.3685,0.0449999999999999,0.12225,0.0469999999999999,0.0399999999999999,0.0514999999999999,0.05325,0.0275,0.072,0.0625,0.15,0.10475,0.1905,0.0225,0.0459999999999999,0.03175,0.077,0.0534999999999999,0.0295,0.05725,0.0275,0.0787499999999999,0.0795,0.1614999999999999,0.04625,0.04975,0.11525,0.1019999999999999,0.04075,0.0205,0.174,0.027,0.05775,0.0319999999999999,0.0252499999999999
Black Widow (1987),0.81725,0.7742500000000001,0.68675,0.7742500000000001,0.945,0.69,0.59425,0.733,0.70625,0.671,0.59425,0.4692499999999999,0.4995,0.42825,0.579,0.65375,0.4692499999999999,0.53625,0.4692499999999999,0.32275,0.2007499999999999,0.151,0.63575,0.27725,0.37525,0.7702500000000001,0.3107499999999999,0.2284999999999999,0.2724999999999999,0.25925,0.378,0.4315,0.18175,0.2355,0.2309999999999999,0.2324999999999999,0.0845,0.2847499999999999,0.23825,0.25925,0.1902499999999999,0.18625,0.2185,0.26175,0.19,0.2684999999999999,0.2249999999999999,0.1825,0.11025,0.1445,0.20325,0.132,0.7717499999999999,0.208,0.08725,0.55675,0.1922499999999999,0.175,0.192,0.391,0.281,0.71725,0.1004999999999999,0.131,0.1235,0.17675,0.351,0.25375,0.126,0.1755,0.2214999999999999,0.131,0.0797499999999999,0.17975,0.12,0.1892499999999999,0.12075,0.278,0.082,0.20325,0.1395,0.0404999999999999,0.1029999999999999,0.138,0.15525,0.0969999999999999,0.067,0.09,0.09825,0.21225,0.0579999999999999,0.1272499999999999,0.0637499999999999,0.1535,0.08725,0.11175,0.0792499999999999,0.22325,0.27475,0.03225,0.082,0.2045,0.0635,0.06075,0.10825,0.15925,0.0865,0.087,0.1205,0.1154999999999999,0.05875,0.0615,0.1139999999999999,0.0409999999999999,0.066,0.0559999999999999,0.10825,0.05625,0.04825,0.08725,0.0524999999999999,0.14725,0.11675,0.03375,0.1004999999999999,0.09775,0.1634999999999999,0.10875,0.028,0.072,0.0389999999999999,0.04275,0.11575,0.03825,0.04025,0.08725,0.0737499999999999,0.0282499999999999,0.0282499999999999,0.04475,0.236,0.1109999999999999,0.03625,0.0282499999999999,0.0722499999999999,0.0559999999999999,0.0969999999999999,0.0339999999999999,0.0339999999999999
Twisted (2004),0.865,0.74075,0.63525,0.74075,0.51675,0.59775,0.59775,0.60975,0.3465,0.77325,0.27275,0.8055000000000001,0.8245,0.51225,0.35,0.23225,0.59475,0.3804999999999999,0.59475,0.2875,0.41125,0.40225,0.26425,0.17125,0.3319999999999999,0.38775,0.34775,0.3682499999999999,0.3642499999999999,0.1029999999999999,0.178,0.288,0.2022499999999999,0.22275,0.2815,0.23275,0.2827499999999999,0.12475,0.193,0.51675,0.155,0.12025,0.1649999999999999,0.4367499999999999,0.21875,0.1897499999999999,0.23825,0.20425,0.12425,0.1905,0.10875,0.176,0.23525,0.2219999999999999,0.0675,0.09925,0.09525,0.1845,0.211,0.12075,0.1205,0.44925,0.04275,0.1882499999999999,0.16825,0.10525,0.143,0.21925,0.0695,0.10525,0.1355,0.05025,0.10325,0.138,0.1079999999999999,0.1992499999999999,0.145,0.08,0.21375,0.7589999999999999,0.0579999999999999,0.0795,0.1267499999999999,0.04975,0.0672499999999999,0.2239999999999999,0.0627499999999999,0.0652499999999999,0.11425,0.0657499999999999,0.0865,0.082,0.1505,0.1014999999999999,0.0732499999999999,0.0692499999999999,0.0677499999999999,0.0762499999999999,0.062,0.0595,0.09025,0.11475,0.0645,0.0444999999999999,0.089,0.08925,0.0559999999999999,0.0409999999999999,0.15625,0.0384999999999999,0.1372499999999999,0.08875,0.0797499999999999,0.0835,0.0584999999999999,0.0574999999999999,0.08625,0.04325,0.04525,0.0647499999999999,0.03375,0.04625,0.05825,0.03375,0.04075,0.073,0.0394999999999999,0.08825,0.0509999999999999,0.0534999999999999,0.05525,0.09475,0.03775,0.04875,0.0499999999999999,0.05675,0.04375,0.0324999999999999,0.0374999999999999,0.0409999999999999,0.2885,0.064,0.0195,0.03075,0.0484999999999999,0.0697499999999999,0.03325,0.0255,0.0215
Secret Window (2004),0.8885000000000001,0.79,0.91075,0.79,0.93775,0.93775,0.74175,0.51175,0.85625,0.43125,0.74175,0.61075,0.43325,0.54675,0.56175,0.3754999999999999,0.375,0.3305,0.375,0.85175,0.2314999999999999,0.17275,0.2957499999999999,0.293,0.3442499999999999,0.16625,0.35275,0.1937499999999999,0.275,0.1397499999999999,0.1594999999999999,0.37975,0.1745,0.2045,0.897,0.26575,0.21125,0.31525,0.15525,0.187,0.14825,0.17125,0.17625,0.212,0.3339999999999999,0.2175,0.3515,0.2935,0.1337499999999999,0.198,0.071,0.30625,0.1322499999999999,0.3824999999999999,0.11575,0.153,0.1312499999999999,0.1977499999999999,0.25725,0.52475,0.15,0.0969999999999999,0.0499999999999999,0.1669999999999999,0.1262499999999999,0.08825,0.25425,0.128,0.23175,0.0712499999999999,0.1385,0.091,0.1382499999999999,0.16775,0.09825,0.0825,0.071,0.1307499999999999,0.08975,0.0727499999999999,0.1139999999999999,0.0984999999999999,0.131,0.0632499999999999,0.069,0.0702499999999999,0.0762499999999999,0.1119999999999999,0.0625,0.0742499999999999,0.0569999999999999,0.04725,0.143,0.11575,0.0675,0.068,0.05425,0.0989999999999999,0.0277499999999999,0.0484999999999999,0.0579999999999999,0.03775,0.0384999999999999,0.1144999999999999,0.0652499999999999,0.153,0.0765,0.10175,0.0722499999999999,0.03575,0.04225,0.072,0.04225,0.0737499999999999,0.0954999999999999,0.071,0.04425,0.0595,0.05725,0.0469999999999999,0.0792499999999999,0.0574999999999999,0.0359999999999999,0.0745,0.05675,0.06175,0.0449999999999999,0.0539999999999999,0.0815,0.031,0.0339999999999999,0.0534999999999999,0.121,0.0369999999999999,0.1074999999999999,0.03625,0.0632499999999999,0.05225,0.04225,0.06075,0.0474999999999999,0.072,0.0127499999999999,0.0642499999999999,0.03225,0.0464999999999999,0.03375,0.0349999999999999,0.021
Taking Lives (2004),0.8967499999999999,0.8534999999999999,0.659,0.8534999999999999,0.76525,0.76525,0.4499999999999999,0.56075,0.71575,0.714,0.4187499999999999,0.6925,0.46975,0.4855,0.3429999999999999,0.25175,0.656,0.416,0.656,0.31525,0.27975,0.58975,0.17525,0.28025,0.3572499999999999,0.622,0.2975,0.1947499999999999,0.248,0.0847499999999999,0.20975,0.409,0.3472499999999999,0.17625,0.23775,0.24375,0.26525,0.1725,0.22025,0.0752499999999999,0.12425,0.16025,0.1564999999999999,0.243,0.274,0.17925,0.2284999999999999,0.1619999999999999,0.09775,0.12475,0.08925,0.17775,0.18475,0.20375,0.083,0.119,0.1277499999999999,0.1584999999999999,0.25025,0.12475,0.09825,0.1405,0.061,0.15225,0.1287499999999999,0.0767499999999999,0.14125,0.20575,0.0705,0.15375,0.15825,0.066,0.0627499999999999,0.1345,0.0979999999999999,0.1215,0.10375,0.0979999999999999,0.1332499999999999,0.13,0.0747499999999999,0.1245,0.09975,0.0845,0.0767499999999999,0.1574999999999999,0.04675,0.0675,0.0419999999999999,0.0637499999999999,0.0595,0.08775,0.0705,0.0732499999999999,0.05375,0.03975,0.0584999999999999,0.0705,0.0595,0.03375,0.067,0.0539999999999999,0.0354999999999999,0.0662499999999999,0.0667499999999999,0.05375,0.05575,0.04825,0.0765,0.0675,0.0595,0.0825,0.0732499999999999,0.0647499999999999,0.0655,0.04875,0.0855,0.0584999999999999,0.0389999999999999,0.0534999999999999,0.0469999999999999,0.0324999999999999,0.05725,0.0424999999999999,0.04625,0.09525,0.0379999999999999,0.0655,0.0569999999999999,0.07,0.03075,0.066,0.05525,0.0245,0.04775,0.03375,0.05125,0.03325,0.0292499999999999,0.03925,0.028,0.05125,0.013,0.0379999999999999,0.0262499999999999,0.0282499999999999,0.0989999999999999,0.0257499999999999,0.017
Desperate Hours (1990),0.71025,0.7827500000000001,0.7909999999999999,0.473,0.436,0.707,0.707,0.71025,0.47675,0.7905,0.68625,0.7675000000000001,0.4955,0.53625,0.5525,0.42625,0.49375,0.70625,0.40375,0.44575,0.7675000000000001,0.76875,0.4014999999999999,0.267,0.34475,0.1892499999999999,0.3415,0.57925,0.3525,0.3077499999999999,0.2634999999999999,0.5165,0.138,0.53375,0.32425,0.3107499999999999,0.22325,0.2897499999999999,0.253,0.23675,0.7742500000000001,0.2435,0.146,0.20375,0.22775,0.256,0.285,0.25875,0.32725,0.70025,0.1154999999999999,0.2012499999999999,0.2425,0.18525,0.12425,0.10925,0.187,0.2504999999999999,0.11875,0.4569999999999999,0.2334999999999999,0.1327499999999999,0.1995,0.24825,0.20525,0.1084999999999999,0.17775,0.4317499999999999,0.0765,0.583,0.18325,0.15425,0.1262499999999999,0.1882499999999999,0.188,0.0237499999999999,0.08775,0.139,0.908,0.17975,0.1175,0.17925,0.12175,0.14425,0.26,0.11975,0.20475,0.0715,0.0712499999999999,0.0675,0.09875,0.15675,0.10175,0.0717499999999999,0.0775,0.1312499999999999,0.062,0.2485,0.2185,0.22425,0.17825,0.21175,0.0715,0.1895,0.04275,0.0984999999999999,0.079,0.08675,0.0677499999999999,0.0785,0.0419999999999999,0.0499999999999999,0.03175,0.03025,0.076,0.04275,0.06225,0.0449999999999999,0.05925,0.0745,0.15175,0.0564999999999999,0.065,0.027,0.068,0.07,0.0677499999999999,0.0464999999999999,0.03075,0.10425,0.0885,0.1049999999999999,0.05625,0.0559999999999999,0.0364999999999999,0.04925,0.0732499999999999,0.0494999999999999,0.086,0.1089999999999999,0.04725,0.10425,0.0245,0.03575,0.03025,0.0454999999999999,0.04625,0.0384999999999999,0.0152499999999999
Raising Cain (1992),0.617,0.3055,0.67225,0.57425,0.87625,0.806,0.3289999999999999,0.69175,0.81775,0.51825,0.3605,0.58375,0.3642499999999999,0.4095,0.2987499999999999,0.3692499999999999,0.14975,0.67675,0.23625,0.2365,0.252,0.8025,0.26725,0.29325,0.32825,0.67675,0.22025,0.08625,0.29725,0.3075,0.20775,0.2514999999999999,0.1262499999999999,0.1907499999999999,0.16175,0.2504999999999999,0.417,0.41325,0.1387499999999999,0.0954999999999999,0.1282499999999999,0.32575,0.2887499999999999,0.199,0.21325,0.2294999999999999,0.251,0.25875,0.0755,0.192,0.0767499999999999,0.11125,0.1365,0.073,0.063,0.25875,0.15475,0.075,0.17525,0.2957499999999999,0.10575,0.10175,0.122,0.1114999999999999,0.25225,0.074,0.20425,0.1307499999999999,0.1225,0.1624999999999999,0.1079999999999999,0.04975,0.0817499999999999,0.17125,0.0954999999999999,0.0875,0.1535,0.0559999999999999,0.0579999999999999,0.0349999999999999,0.0469999999999999,0.025,0.10175,0.2485,0.09075,0.1725,0.0429999999999999,0.04825,0.0474999999999999,0.271,0.03775,0.3405,0.4905,0.0559999999999999,0.073,0.0672499999999999,0.03925,0.0685,0.0637499999999999,0.0212499999999999,0.0349999999999999,0.0637499999999999,0.0305,0.072,0.0424999999999999,0.083,0.0735,0.0642499999999999,0.0579999999999999,0.05075,0.04575,0.08825,0.0424999999999999,0.067,0.0745,0.0419999999999999,0.17375,0.0237499999999999,0.2294999999999999,0.0702499999999999,0.02,0.078,0.0429999999999999,0.03375,0.135,0.074,0.03125,0.09775,0.0245,0.09475,0.0379999999999999,0.0777499999999999,0.0414999999999999,0.0379999999999999,0.0272499999999999,0.1129999999999999,0.069,0.0837499999999999,0.03425,0.021,0.0349999999999999,0.0215,0.0207499999999999,0.03475,0.0632499999999999,0.05425,0.03225,0.0177499999999999,0.0285
Internal Affairs (1990),0.93975,0.93975,0.766,0.93975,0.90125,0.92225,0.92225,0.70575,0.90125,0.6925,0.86375,0.35475,0.7922499999999999,0.4609999999999999,0.45725,0.47175,0.3077499999999999,0.404,0.203,0.365,0.3077499999999999,0.357,0.2574999999999999,0.4975,0.363,0.6105,0.2925,0.28,0.358,0.5685,0.49475,0.5265,0.23475,0.44125,0.242,0.266,0.21375,0.24,0.1785,0.5685,0.2574999999999999,0.1325,0.32725,0.22125,0.2,0.24,0.274,0.26025,0.14725,0.14775,0.1629999999999999,0.16075,0.1505,0.13,0.0677499999999999,0.14125,0.1337499999999999,0.521,0.24225,0.37,0.2744999999999999,0.277,0.31475,0.1357499999999999,0.2105,0.3279999999999999,0.11475,0.30725,0.1495,0.35975,0.14925,0.1952499999999999,0.14175,0.15625,0.1119999999999999,0.0574999999999999,0.0765,0.0747499999999999,0.067,0.1535,0.068,0.22275,0.1365,0.144,0.15325,0.0944999999999999,0.0479999999999999,0.0722499999999999,0.37175,0.0875,0.50875,0.0675,0.1245,0.09525,0.16425,0.46725,0.0675,0.0865,0.1485,0.0835,0.0479999999999999,0.1425,0.0642499999999999,0.10175,0.0855,0.0705,0.1029999999999999,0.0765,0.14575,0.09825,0.05525,0.0827499999999999,0.04425,0.04925,0.0747499999999999,0.1555,0.093,0.0722499999999999,0.0489999999999999,0.0984999999999999,0.11625,0.05875,0.195,0.0564999999999999,0.06025,0.0632499999999999,0.0795,0.0632499999999999,0.0369999999999999,0.12425,0.2025,0.0434999999999999,0.0419999999999999,0.0292499999999999,0.0314999999999999,0.0207499999999999,0.081,0.024,0.03175,0.05975,0.0449999999999999,0.05225,0.0369999999999999,0.04375,0.04475,0.03875,0.029,0.04325,0.0464999999999999
"Clearing, The (2004)",0.79325,0.67025,0.73625,0.67025,0.6715,0.6715,0.63425,0.39,0.52125,0.5905,0.66725,0.42525,0.527,0.4177499999999999,0.5655,0.498,0.2644999999999999,0.38725,0.27225,0.2455,0.2355,0.95775,0.241,0.25625,0.3525,0.26475,0.3385,0.1589999999999999,0.3774999999999999,0.52125,0.3095,0.22725,0.087,0.266,0.5625,0.2224999999999999,0.1945,0.14275,0.1307499999999999,0.37975,0.53925,0.2704999999999999,0.142,0.22025,0.38275,0.2002499999999999,0.24675,0.23075,0.263,0.38025,0.0815,0.085,0.16525,0.35775,0.23975,0.18725,0.211,0.0842499999999999,0.092,0.7505,0.1915,0.17525,0.0564999999999999,0.26175,0.2604999999999999,0.09175,0.1345,0.10975,0.15375,0.127,0.17675,0.09575,0.1684999999999999,0.18175,0.09725,0.139,0.4075,0.24175,0.05025,0.1332499999999999,0.17475,0.10625,0.0984999999999999,0.067,0.15075,0.22125,0.27425,0.21925,0.0847499999999999,0.11425,0.0717499999999999,0.17525,0.1265,0.11225,0.126,0.20475,0.1317499999999999,0.082,0.0637499999999999,0.0782499999999999,0.10875,0.073,0.0672499999999999,0.5055,0.08625,0.10475,0.09375,0.18275,0.0805,0.08775,0.04275,0.09425,0.0564999999999999,0.10175,0.0722499999999999,0.0675,0.06175,0.1322499999999999,0.05975,0.0529999999999999,0.1159999999999999,0.03875,0.0349999999999999,0.0817499999999999,0.0707499999999999,0.10975,0.0775,0.14125,0.0414999999999999,0.089,0.0499999999999999,0.03925,0.064,0.05325,0.0359999999999999,0.0782499999999999,0.076,0.0989999999999999,0.03,0.0707499999999999,0.1352499999999999,0.027,0.028,0.03925,0.079,0.0195,0.04425,0.0217499999999999,0.0334999999999999
"Shock to the System, A (1990)",0.9175,0.64625,0.74725,0.55475,0.7425,0.8234999999999999,0.638,0.7982499999999999,0.6145,0.76275,0.44725,0.279,0.7175,0.56475,0.6185,0.385,0.242,0.311,0.2012499999999999,0.3794999999999999,0.242,0.1694999999999999,0.4932499999999999,0.259,0.3037499999999999,0.552,0.3289999999999999,0.5175,0.32175,0.385,0.60575,0.5695,0.11675,0.54125,0.14625,0.68775,0.2115,0.34375,0.24925,0.4772499999999999,0.27,0.36375,0.3735,0.28425,0.1997499999999999,0.41925,0.7425,0.284,0.266,0.16675,0.2395,0.21825,0.16175,0.1287499999999999,0.1114999999999999,0.26375,0.242,0.20475,0.32675,0.26025,0.32925,0.1935,0.24525,0.1639999999999999,0.30025,0.17675,0.2299999999999999,0.22925,0.21975,0.3635,0.299,0.528,0.18275,0.151,0.18525,0.0282499999999999,0.21075,0.15275,0.0544999999999999,0.2259999999999999,0.33175,0.1714999999999999,0.10325,0.0777499999999999,0.247,0.1355,0.21825,0.17875,0.24225,0.0852499999999999,0.14875,0.2264999999999999,0.1282499999999999,0.0667499999999999,0.1169999999999999,0.2837499999999999,0.0857499999999999,0.2514999999999999,0.53225,0.0765,0.03175,0.10375,0.0722499999999999,0.1282499999999999,0.09675,0.1134999999999999,0.1029999999999999,0.1285,0.477,0.14975,0.05775,0.086,0.17275,0.03775,0.093,0.11725,0.0579999999999999,0.22475,0.03325,0.11925,0.1365,0.0707499999999999,0.1084999999999999,0.72375,0.1175,0.118,0.12275,0.14625,0.0419999999999999,0.0444999999999999,0.199,0.0637499999999999,0.04675,0.071,0.1775,0.0549999999999999,0.0695,0.11375,0.0324999999999999,0.09275,0.0737499999999999,0.04175,0.09175,0.0275,0.09625,0.02,0.0652499999999999,0.05225,0.0215
"Manchurian Candidate, The (2004)",0.92325,0.98725,0.8594999999999999,0.98725,0.72725,0.92325,0.92325,0.46375,0.99025,0.4405,0.65,0.544,0.62475,0.6135,0.7715000000000001,0.4882499999999999,0.6035,0.34275,0.4465,0.5105,0.6035,0.24975,0.258,0.349,0.36875,0.2985,0.3209999999999999,0.15125,0.3645,0.41,0.30825,0.39375,0.301,0.31325,0.15975,0.2995,0.1937499999999999,0.3515,0.138,0.2925,0.1795,0.24225,0.16875,0.14,0.25625,0.3415,0.2314999999999999,0.33025,0.4335,0.18625,0.9635,0.1614999999999999,0.2035,0.2937499999999999,0.213,0.15525,0.22425,0.15275,0.20475,0.08925,0.1982499999999999,0.1315,0.24125,0.1907499999999999,0.1297499999999999,0.373,0.1912499999999999,0.20825,0.084,0.0797499999999999,0.1564999999999999,0.1342499999999999,0.1664999999999999,0.15375,0.1375,0.14925,0.0725,0.131,0.98425,0.12225,0.10725,0.129,0.16525,0.14825,0.131,0.10575,0.12275,0.0667499999999999,0.0647499999999999,0.26975,0.0787499999999999,0.11025,0.281,0.1397499999999999,0.1674999999999999,0.09575,0.35,0.10525,0.04425,0.05125,0.09125,0.0994999999999999,0.1395,0.0845,0.1375,0.0855,0.0857499999999999,0.092,0.1119999999999999,0.0262499999999999,0.0835,0.08675,0.03275,0.0662499999999999,0.0767499999999999,0.06175,0.121,0.0712499999999999,0.10275,0.0662499999999999,0.0702499999999999,0.04875,0.05275,0.05475,0.0662499999999999,0.08875,0.1382499999999999,0.0369999999999999,0.15525,0.0459999999999999,0.03,0.15825,0.0822499999999999,0.05475,0.04425,0.357,0.1535,0.0285,0.04375,0.23925,0.04275,0.066,0.24275,0.079,0.04775,0.0479999999999999,0.0364999999999999,0.14725,0.0429999999999999
Suspect Zero (2004),0.8025,0.708,0.7255,0.708,0.73575,0.73575,0.4297499999999999,0.733,0.65825,0.6685,0.3715,0.49375,0.59,0.424,0.38075,0.496,0.36675,0.47,0.36675,0.272,0.2895,0.60725,0.2249999999999999,0.1535,0.38425,0.1604999999999999,0.2614999999999999,0.15275,0.3225,0.18525,0.2017499999999999,0.1684999999999999,0.40575,0.15675,0.265,0.2355,0.15925,0.206,0.15075,0.11325,0.128,0.1129999999999999,0.17925,0.303,0.2194999999999999,0.1962499999999999,0.2827499999999999,0.18,0.0847499999999999,0.1925,0.15675,0.16825,0.16525,0.23825,0.16975,0.1159999999999999,0.17375,0.1029999999999999,0.272,0.05725,0.1054999999999999,0.138,0.1855,0.1902499999999999,0.09275,0.15675,0.1109999999999999,0.14325,0.076,0.0554999999999999,0.14075,0.04175,0.0825,0.14525,0.0745,0.14175,0.10125,0.081,0.1014999999999999,0.0737499999999999,0.09025,0.04275,0.10875,0.1262499999999999,0.0584999999999999,0.1347499999999999,0.0832499999999999,0.0705,0.04825,0.09,0.0732499999999999,0.08925,0.1475,0.06175,0.062,0.0747499999999999,0.05875,0.0494999999999999,0.0534999999999999,0.0429999999999999,0.05825,0.0364999999999999,0.0359999999999999,0.0479999999999999,0.0692499999999999,0.064,0.09225,0.0835,0.0807499999999999,0.279,0.084,0.08,0.0479999999999999,0.0464999999999999,0.0692499999999999,0.0305,0.0635,0.06,0.06175,0.067,0.04575,0.0389999999999999,0.04375,0.04125,0.10225,0.0725,0.04475,0.03575,0.0969999999999999,0.0627499999999999,0.029,0.0802499999999999,0.0334999999999999,0.026,0.0227499999999999,0.17675,0.065,0.0344999999999999,0.0632499999999999,0.10375,0.03925,0.03225,0.04425,0.0559999999999999,0.0329999999999999,0.0252499999999999,0.027,0.03375,0.0155
"Boston Strangler, The (1968)",0.88425,0.5845,0.697,0.4337499999999999,0.8287500000000001,0.8287500000000001,0.7637499999999999,0.60075,0.796,0.684,0.6495,0.3505,0.43975,0.41225,0.3492499999999999,0.6145,0.2254999999999999,0.75475,0.24575,0.7,0.18425,0.1405,0.5475,0.128,0.365,0.5965,0.2564999999999999,0.3672499999999999,0.37525,0.38225,0.1262499999999999,0.1545,0.0554999999999999,0.1134999999999999,0.1644999999999999,0.18575,0.4865,0.26175,0.1962499999999999,0.38225,0.061,0.3169999999999999,0.20575,0.1905,0.20725,0.235,0.22125,0.16775,0.1257499999999999,0.15925,0.183,0.1955,0.3405,0.28925,0.24575,0.154,0.24025,0.04975,0.235,0.073,0.0944999999999999,0.18,0.09475,0.15525,0.1885,0.183,0.1302499999999999,0.14275,0.1745,0.06,0.1059999999999999,0.06075,0.18475,0.41825,0.20525,0.0237499999999999,0.14525,0.1275,0.0105,0.14125,0.08975,0.03925,0.0627499999999999,0.52375,0.0559999999999999,0.198,0.09325,0.0454999999999999,0.0692499999999999,0.2694999999999999,0.0762499999999999,0.2654999999999999,0.0855,0.124,0.0737499999999999,0.08625,0.0857499999999999,0.09875,0.0647499999999999,0.0305,0.0314999999999999,0.0544999999999999,0.031,0.16425,0.0282499999999999,0.0652499999999999,0.067,0.0672499999999999,0.0647499999999999,0.1495,0.1957499999999999,0.1004999999999999,0.022,0.02975,0.143,0.04725,0.11925,0.086,0.124,0.05375,0.0152499999999999,0.0252499999999999,0.10675,0.10625,0.203,0.1079999999999999,0.05425,0.03425,0.06,0.093,0.0319999999999999,0.05325,0.0559999999999999,0.0285,0.0157499999999999,0.10325,0.0697499999999999,0.11425,0.0424999999999999,0.03525,0.0469999999999999,0.018,0.0182499999999999,0.0419999999999999,0.0564999999999999,0.0469999999999999,0.0635,0.1684999999999999,0.077
