movieId,original,greed,weird,drama,vengeance,good,culture clash,runaway,melancholic,independent film,betrayal,mentor,dialogue,unlikely friendships,pornography,life & death,light,catastrophe,adaptation,drinking,islam,chase,very funny,sacrifice,fight scenes,quirky,surveillance,fun movie,family,childhood,death,prejudice,first contact,period piece,life philosophy,fantasy world,weapons,survival,teen movie,creativity,good music,alter ego,predictable,absurd,british,classic car,nudity (full frontal - brief),dysfunctional family,nudity (topless - brief),underrated,awesome soundtrack,computer animation,farce,wartime,stereotypes,sexy,documentary,queer,transformation,california,small town,multiple storylines,addiction,80s,foul language,censorship,film noir,not funny,doctors,writers,hospital,simple,bollywood,dreams,irish accent,brothers,wilderness,women,tokyo,alternate history,mad scientist,directorial debut,new jersey,stand-up comedy,road movie,internet,memory,1930s,atheism,pulp,rebellion,hip hop,hotel,too long,cancer,indians,divorce,blindness,workplace,stoner movie,ensemble cast,potential oscar nom,prison,notable nudity,desert,best of 2005,race,camp,interracial romance,kidnapping,buddy movie,god,nudity (rear),hunting,new york city,texas,island,kick-butt women,ghosts/afterlife,radio,father daughter relationship,time,made for tv,russian,los angeles,san francisco,graphic novel,goth,snakes,trilogy,immortality,australia,lawyer,too short,finnish,wine,adoption,reality tv,oil,robert downey jr,unlikeable characters,french,homeless,shopping,no plot,single father,prostitution,fashion,remake
"Electric Boogaloo: The Wild, Untold Story of Cannon Films (2014)",0.902,0.902,0.902,0.902,0.80575,0.902,0.902,0.87825,0.8347500000000001,0.4317499999999999,0.4625,0.74525,0.62775,0.673,0.426,0.4317499999999999,0.649,0.7537499999999999,0.709,0.3535,0.83375,0.68625,0.7589999999999999,0.71275,0.7585,0.66725,0.39125,0.8387500000000001,0.7765,0.8647499999999999,0.27075,0.3735,0.7585,0.83375,0.492,0.61275,0.4545,0.1272499999999999,0.6045,0.34975,0.422,0.67925,0.7537499999999999,0.37075,0.3784999999999999,0.4832499999999999,0.3115,0.243,0.2574999999999999,0.213,0.47075,0.5665,0.56325,0.577,0.3764999999999999,0.69325,0.9805,0.4385,0.33575,0.25925,0.245,0.53825,0.14775,0.97075,0.2644999999999999,0.86975,0.16625,0.306,0.302,0.20625,0.204,0.35575,0.63175,0.1624999999999999,0.2289999999999999,0.45025,0.46625,0.3027499999999999,0.0939999999999999,0.39175,0.291,0.2095,0.185,0.20575,0.16125,0.1947499999999999,0.23025,0.36075,0.08725,0.1967499999999999,0.2007499999999999,0.782,0.15525,0.28125,0.11325,0.1877499999999999,0.0652499999999999,0.1069999999999999,0.2224999999999999,0.12475,0.28025,0.142,0.2405,0.20575,0.257,0.1445,0.121,0.4925,0.17525,0.0479999999999999,0.46275,0.03525,0.23775,0.23075,0.16825,0.297,0.24175,0.091,0.24575,0.2334999999999999,0.2334999999999999,0.023,0.17975,0.09925,0.52225,0.1312499999999999,0.0847499999999999,0.0394999999999999,0.21975,0.065,0.074,0.44275,0.0207499999999999,0.18225,0.0359999999999999,0.344,0.0657499999999999,0.04825,0.26325,0.08,0.026,0.0474999999999999,0.04225,0.04675,0.18225,0.0145,0.1277499999999999,0.1382499999999999,0.0132499999999999
Harmontown (2014),0.90125,0.86825,0.91575,0.80575,0.903,0.82175,0.84575,0.84575,0.9055,0.70875,0.86825,0.69625,0.54725,0.4925,0.55275,0.63425,0.8367500000000001,0.679,0.52775,0.691,0.40375,0.92325,0.76475,0.4882499999999999,0.8740000000000001,0.8367500000000001,0.792,0.711,0.8632500000000001,0.43025,0.215,0.45625,0.61525,0.36975,0.22575,0.3642499999999999,0.593,0.154,0.3077499999999999,0.718,0.3635,0.70225,0.62425,0.8367500000000001,0.37725,0.4912499999999999,0.3115,0.52875,0.27075,0.66475,0.3635,0.7517499999999999,0.8367500000000001,0.172,0.5505,0.48975,0.94875,0.54825,0.2204999999999999,0.66475,0.15625,0.1835,0.34575,0.33975,0.3435,0.3712499999999999,0.43825,0.33025,0.0645,0.1945,0.4435,0.0647499999999999,0.2175,0.1004999999999999,0.137,0.15575,0.3279999999999999,0.2249999999999999,0.1922499999999999,0.3405,0.4077499999999999,0.35975,0.0979999999999999,0.8025,0.55,0.5255,0.20575,0.1332499999999999,0.24075,0.3097499999999999,0.12025,0.39925,0.359,0.23325,0.0707499999999999,0.131,0.265,0.4495,0.25425,0.09025,0.39,0.5075,0.2304999999999999,0.2897499999999999,0.0635,0.26625,0.4034999999999999,0.39075,0.51075,0.58325,0.56675,0.1139999999999999,0.16125,0.0959999999999999,0.1679999999999999,0.09675,0.0802499999999999,0.305,0.6515,0.2654999999999999,0.3379999999999999,0.257,0.05725,0.0715,0.6015,0.3189999999999999,0.44975,0.20825,0.04475,0.10875,0.0339999999999999,0.03525,0.0959999999999999,0.1694999999999999,0.0137499999999999,0.20775,0.26425,0.1644999999999999,0.03675,0.181,0.0202499999999999,0.0344999999999999,0.0595,0.2764999999999999,0.1059999999999999,0.0732499999999999,0.1089999999999999,0.0479999999999999,0.0954999999999999
Long Way Round (2004),0.90425,0.8925000000000001,0.88025,0.8925000000000001,0.8925000000000001,0.8685,0.88025,0.8925000000000001,0.8895,0.70375,0.424,0.73275,0.88025,0.93025,0.50925,0.8334999999999999,0.6985,0.8049999999999999,0.81375,0.634,0.4235,0.7245,0.65775,0.52675,0.7517499999999999,0.6495,0.7245,0.847,0.7689999999999999,0.7689999999999999,0.63375,0.52675,0.8049999999999999,0.4065,0.5595,0.8687499999999999,0.4712499999999999,0.68175,0.4365,0.49675,0.639,0.12275,0.49775,0.5145,0.4685,0.5695,0.46325,0.535,0.31875,0.52275,0.616,0.7689999999999999,0.62575,0.4155,0.209,0.54825,0.4389999999999999,0.31775,0.31475,0.09325,0.1845,0.39675,0.24325,0.52,0.8825000000000001,0.1397499999999999,0.2857499999999999,0.2857499999999999,0.425,0.21725,0.1945,0.39275,0.0939999999999999,0.73225,0.3115,0.2375,0.71625,0.15325,0.1004999999999999,0.16825,0.28625,0.283,0.24,0.491,0.924,0.71725,0.267,0.2554999999999999,0.23625,0.22875,0.4549999999999999,0.03175,0.24475,0.631,0.3555,0.38325,0.32775,0.3289999999999999,0.28225,0.05325,0.0339999999999999,0.0324999999999999,0.16825,0.0722499999999999,0.667,0.0242499999999999,0.38825,0.60525,0.40475,0.023,0.501,0.27425,0.23525,0.3067499999999999,0.352,0.1535,0.3405,0.064,0.0285,0.16575,0.16575,0.27325,0.31425,0.45075,0.1277499999999999,0.24225,0.0187499999999999,0.0107499999999999,0.38275,0.32425,0.2975,0.42925,0.0292499999999999,0.35275,0.204,0.17025,0.0735,0.909,0.17825,0.0314999999999999,0.03075,0.05125,0.2189999999999999,0.03075,0.04775,0.2002499999999999,0.0765,0.0354999999999999,0.0095
Wanderers (2014),0.873,0.925,0.925,0.817,0.745,0.817,0.925,0.745,0.925,0.7629999999999999,0.67425,0.5635,0.80125,0.52425,0.6825,0.4842499999999999,0.4125,0.44275,0.59825,0.57775,0.4415,0.47175,0.44575,0.49975,0.53325,0.4755,0.50275,0.79175,0.48975,0.264,0.474,0.51225,0.843,0.1154999999999999,0.32125,0.2794999999999999,0.3125,0.48875,0.1235,0.65625,0.521,0.238,0.213,0.20675,0.14925,0.5545,0.2165,0.272,0.73925,0.646,0.521,0.6895,0.25325,0.18725,0.1912499999999999,0.31325,0.15275,0.5305,0.246,0.2294999999999999,0.299,0.421,0.43025,0.632,0.2927499999999999,0.209,0.3515,0.32925,0.37725,0.291,0.1425,0.2309999999999999,0.0847499999999999,0.3097499999999999,0.27125,0.04525,0.516,0.1139999999999999,0.3085,0.1609999999999999,0.38375,0.3375,0.37925,0.40275,0.191,0.2644999999999999,0.288,0.28125,0.2624999999999999,0.24375,0.1985,0.0474999999999999,0.22175,0.1927499999999999,0.16775,0.22175,0.2002499999999999,0.0539999999999999,0.4165,0.499,0.237,0.28075,0.1252499999999999,0.4862499999999999,0.18375,0.2259999999999999,0.022,0.17075,0.1825,0.0635,0.1144999999999999,0.1387499999999999,0.15925,0.39425,0.1639999999999999,0.0847499999999999,0.0635,0.0657499999999999,0.0637499999999999,0.2445,0.192,0.25775,0.0802499999999999,0.3269999999999999,0.1064999999999999,0.03525,0.04125,0.05375,0.03,0.27,0.0722499999999999,0.0615,0.0305,0.8714999999999999,0.0647499999999999,0.26675,0.0564999999999999,0.0252499999999999,0.17075,0.0314999999999999,0.091,0.1555,0.09075,0.0662499999999999,0.021,0.144,0.1569999999999999,0.04675,0.0267499999999999
The Missing (2014),0.959,0.89025,0.8115000000000001,0.959,0.89025,0.959,0.959,0.89025,0.831,0.7907500000000001,0.419,0.4752499999999999,0.51075,0.79575,0.45425,0.8115000000000001,0.4605,0.5745,0.7345,0.40575,0.60925,0.21275,0.6965,0.51875,0.4,0.69425,0.2664999999999999,0.2897499999999999,0.8752500000000001,0.839,0.3215,0.51875,0.1912499999999999,0.4935,0.24175,0.687,0.15425,0.1795,0.8147500000000001,0.427,0.39425,0.08875,0.3085,0.55225,0.2279999999999999,0.1402499999999999,0.74175,0.34275,0.2017499999999999,0.554,0.44875,0.34125,0.54375,0.29125,0.20975,0.31775,0.5675,0.26375,0.592,0.04325,0.5165,0.4692499999999999,0.4157499999999999,0.3245,0.45725,0.03775,0.0964999999999999,0.3525,0.15425,0.70825,0.3189999999999999,0.4952499999999999,0.57175,0.0454999999999999,0.2485,0.3199999999999999,0.45625,0.089,0.0499999999999999,0.47675,0.51325,0.08775,0.068,0.257,0.12275,0.1589999999999999,0.2219999999999999,0.09925,0.133,0.1084999999999999,0.03075,0.03875,0.1149999999999999,0.24725,0.3349999999999999,0.4765,0.26125,0.3672499999999999,0.0832499999999999,0.0275,0.05725,0.0222499999999999,0.23625,0.54175,0.0137499999999999,0.0212499999999999,0.0384999999999999,0.03175,0.24125,0.564,0.0257499999999999,0.022,0.24125,0.0559999999999999,0.1405,0.04475,0.11875,0.04525,0.43875,0.22575,0.4619999999999999,0.17925,0.0215,0.0857499999999999,0.0379999999999999,0.0147499999999999,0.018,0.0292499999999999,0.0245,0.3299999999999999,0.0235,0.23575,0.3117499999999999,0.2865,0.0147499999999999,0.10575,0.1099999999999999,0.2135,0.012,0.012,0.11425,0.38125,0.05075,0.0742499999999999,0.0265,0.388,0.196,0.14275,0.0062499999999999
The Fool (2014),0.9815,0.9815,0.8755,0.8525,0.8687499999999999,0.84425,0.8314999999999999,0.8145,0.8525,0.8755,0.9815,0.7205,0.7475,0.6015,0.8755,0.68,0.3065,0.64725,0.51225,0.8505,0.829,0.5495,0.4075,0.64575,0.26925,0.47775,0.7809999999999999,0.4317499999999999,0.33475,0.4865,0.62325,0.4735,0.6425,0.285,0.7949999999999999,0.359,0.2554999999999999,0.6155,0.3532499999999999,0.33325,0.37275,0.3345,0.3169999999999999,0.482,0.285,0.34175,0.62025,0.23625,0.4802499999999999,0.28225,0.307,0.16875,0.11325,0.28025,0.28725,0.23625,0.1014999999999999,0.132,0.49375,0.17725,0.7669999999999999,0.207,0.38225,0.1265,0.184,0.18025,0.2415,0.365,0.293,0.284,0.2967499999999999,0.507,0.21175,0.27425,0.32875,0.28,0.20425,0.16475,0.246,0.34675,0.186,0.1875,0.36375,0.174,0.39775,0.137,0.1367499999999999,0.123,0.20825,0.1195,0.72225,0.15875,0.20575,0.4535,0.54375,0.2027499999999999,0.15475,0.18125,0.403,0.43025,0.12325,0.1922499999999999,0.1845,0.14475,0.10975,0.1317499999999999,0.12375,0.1455,0.0787499999999999,0.1079999999999999,0.22675,0.28075,0.156,0.1134999999999999,0.19,0.0949999999999999,0.1649999999999999,0.05225,0.26425,0.2835,0.126,0.33325,0.09475,0.90825,0.1049999999999999,0.14475,0.0939999999999999,0.10825,0.0642499999999999,0.12475,0.146,0.11975,0.183,0.05375,0.0697499999999999,0.06,0.0765,0.0969999999999999,0.245,0.0414999999999999,0.155,0.0675,0.138,0.1312499999999999,0.1445,0.14225,0.1785,0.0215,0.023
Patton Oswalt: Werewolves and Lollipops (2007),0.90525,0.71175,0.8402499999999999,0.8402499999999999,0.90525,0.829,0.90525,0.90525,0.732,0.604,0.4317499999999999,0.87625,0.3245,0.721,0.53675,0.4619999999999999,0.813,0.4702499999999999,0.53675,0.48875,0.75875,0.7907500000000001,0.8734999999999999,0.53575,0.39225,0.405,0.31325,0.7582500000000001,0.77325,0.8340000000000001,0.36875,0.52675,0.26625,0.53575,0.3295,0.545,0.23225,0.2329999999999999,0.4875,0.7595000000000001,0.33525,0.21375,0.32175,0.35775,0.732,0.38575,0.18325,0.3522499999999999,0.34075,0.128,0.136,0.67025,0.506,0.2145,0.1282499999999999,0.22925,0.61475,0.3107499999999999,0.30225,0.141,0.68375,0.10725,0.121,0.1375,0.196,0.4135,0.6095,0.2415,0.46825,0.238,0.2957499999999999,0.31325,0.63925,0.1185,0.249,0.37625,0.41625,0.1285,0.193,0.4455,0.212,0.145,0.36975,0.99825,0.1805,0.33325,0.0777499999999999,0.28625,0.51725,0.134,0.1225,0.0825,0.0677499999999999,0.0792499999999999,0.4054999999999999,0.25125,0.0665,0.1342499999999999,0.10575,0.131,0.0544999999999999,0.0414999999999999,0.2199999999999999,0.1604999999999999,0.10275,0.16025,0.40825,0.1704999999999999,0.3485,0.31825,0.409,0.1084999999999999,0.2644999999999999,0.14475,0.0847499999999999,0.208,0.2249999999999999,0.07,0.16625,0.1114999999999999,0.03675,0.03175,0.39475,0.27325,0.031,0.1119999999999999,0.0732499999999999,0.1109999999999999,0.04475,0.0627499999999999,0.2744999999999999,0.297,0.20825,0.0662499999999999,0.0247499999999999,0.076,0.1372499999999999,0.0494999999999999,0.0707499999999999,0.23375,0.0237499999999999,0.23225,0.03625,0.04675,0.0837499999999999,0.025,0.11775,0.0775,0.025
The Hound of the Baskervilles (1988),0.90975,0.93825,0.89175,0.8867499999999999,0.90975,0.90975,0.8867499999999999,0.8759999999999999,0.8354999999999999,0.8109999999999999,0.8062499999999999,0.8160000000000001,0.7829999999999999,0.47075,0.8109999999999999,0.66725,0.725,0.52,0.9175,0.69825,0.518,0.76475,0.5855,0.77725,0.8025,0.708,0.6985,0.741,0.563,0.6415,0.5715,0.421,0.6925,0.7415,0.26225,0.705,0.58175,0.6915,0.58425,0.695,0.42125,0.57825,0.5145,0.2209999999999999,0.7415,0.399,0.635,0.31,0.615,0.5745,0.42125,0.3077499999999999,0.254,0.518,0.1785,0.6025,0.3205,0.271,0.48075,0.5455,0.21225,0.44325,0.10175,0.4197499999999999,0.16975,0.15175,0.664,0.3409999999999999,0.51025,0.4465,0.05125,0.182,0.11075,0.1195,0.35475,0.286,0.309,0.081,0.352,0.61275,0.32625,0.09425,0.0409999999999999,0.0765,0.291,0.2,0.09875,0.4137499999999999,0.24475,0.59225,0.1089999999999999,0.0212499999999999,0.3565,0.2897499999999999,0.0915,0.2355,0.0944999999999999,0.49475,0.10575,0.20525,0.2945,0.12175,0.22025,0.44875,0.3107499999999999,0.3309999999999999,0.0687499999999999,0.0474999999999999,0.16975,0.0979999999999999,0.0399999999999999,0.24475,0.1755,0.4054999999999999,0.0832499999999999,0.09875,0.25,0.0832499999999999,0.68375,0.10475,0.0454999999999999,0.3572499999999999,0.371,0.0665,0.0712499999999999,0.1785,0.23125,0.13,0.3455,0.37275,0.3485,0.4054999999999999,0.2405,0.03175,0.09875,0.05525,0.025,0.0394999999999999,0.04925,0.216,0.11175,0.1455,0.0822499999999999,0.21925,0.14425,0.0155,0.0944999999999999,0.05825,0.0122499999999999
Red Army (2014),0.8520000000000001,0.7845,0.67325,0.774,0.9695,0.9695,0.9695,0.9695,0.6455,0.588,0.7845,0.903,0.55175,0.708,0.554,0.588,0.43725,0.51975,0.4762499999999999,0.48475,0.8755,0.4842499999999999,0.5135,0.673,0.50825,0.4992499999999999,0.46275,0.6255,0.2095,0.4107499999999999,0.4549999999999999,0.67,0.31475,0.69225,0.293,0.31525,0.4305,0.18325,0.31325,0.59975,0.259,0.54525,0.21975,0.3804999999999999,0.17225,0.5515,0.35675,0.2185,0.5405,0.45925,0.259,0.136,0.16475,0.59875,0.2145,0.16575,0.9745,0.3265,0.281,0.4629999999999999,0.3665,0.4185,0.32625,0.8975,0.43625,0.425,0.1917499999999999,0.3495,0.27725,0.2259999999999999,0.1887499999999999,0.09775,0.0994999999999999,0.26075,0.23375,0.22875,0.15275,0.1345,0.1907499999999999,0.42325,0.31475,0.18325,0.613,0.1034999999999999,0.179,0.3025,0.2175,0.174,0.20725,0.1302499999999999,0.1922499999999999,0.1124999999999999,0.27725,0.12075,0.2005,0.1887499999999999,0.1425,0.1709999999999999,0.1992499999999999,0.11625,0.1755,0.2504999999999999,0.2927499999999999,0.2784999999999999,0.11775,0.38975,0.14525,0.37525,0.1297499999999999,0.08925,0.0815,0.0574999999999999,0.2634999999999999,0.08675,0.1144999999999999,0.3115,0.1674999999999999,0.11275,0.0685,0.15,0.2289999999999999,0.184,0.0519999999999999,0.8807499999999999,0.131,0.09125,0.0652499999999999,0.2524999999999999,0.0875,0.074,0.35275,0.176,0.0969999999999999,0.027,0.243,0.17425,0.0692499999999999,0.25375,0.22125,0.1039999999999999,0.15225,0.11425,0.0559999999999999,0.067,0.0712499999999999,0.0324999999999999,0.0765,0.03875,0.03025
Signs (2008),0.8414999999999999,0.8225,0.93025,0.8514999999999999,0.8225,0.96,0.8514999999999999,0.8514999999999999,0.9365,0.8214999999999999,0.55225,0.8832500000000001,0.5775,0.794,0.26575,0.8214999999999999,0.49375,0.84625,0.7549999999999999,0.65575,0.46225,0.60025,0.679,0.6665,0.60025,0.29,0.4225,0.7025,0.88375,0.7557499999999999,0.29625,0.69025,0.20375,0.51975,0.7645,0.50375,0.5355,0.2375,0.83575,0.6635,0.60825,0.21375,0.39625,0.146,0.51975,0.20975,0.4287499999999999,0.34325,0.14475,0.49175,0.474,0.62575,0.1965,0.4545,0.30325,0.198,0.10525,0.45075,0.419,0.27775,0.211,0.4127499999999999,0.3279999999999999,0.299,0.31925,0.0255,0.09275,0.33275,0.26375,0.32775,0.35375,0.6285,0.6135,0.2105,0.571,0.2925,0.3385,0.21425,0.16075,0.12025,0.0812499999999999,0.16225,0.40475,0.235,0.11875,0.7822499999999999,0.299,0.11925,0.1019999999999999,0.10725,0.0815,0.1024999999999999,0.3115,0.285,0.3027499999999999,0.3345,0.51825,0.30625,0.27325,0.04975,0.17675,0.20425,0.2375,0.4067499999999999,0.0954999999999999,0.131,0.25575,0.0474999999999999,0.401,0.0687499999999999,0.0595,0.08,0.25125,0.1069999999999999,0.2855,0.10875,0.1084999999999999,0.15125,0.17825,0.285,0.3914999999999999,0.1159999999999999,0.24525,0.1865,0.2035,0.2857499999999999,0.028,0.0212499999999999,0.076,0.21575,0.066,0.0334999999999999,0.189,0.68125,0.0147499999999999,0.0399999999999999,0.05425,0.04275,0.0625,0.21675,0.078,0.05625,0.082,0.21725,0.0865,0.18525,0.0615,0.09975,0.0399999999999999
Beastie Boys: Sabotage (1994),0.8805000000000001,0.7827500000000001,0.9245,0.825,0.77,0.8614999999999999,0.7827500000000001,0.80775,0.9245,0.7445,0.7015,0.37275,0.7827500000000001,0.54725,0.67825,0.405,0.548,0.4635,0.50425,0.60425,0.2684999999999999,0.741,0.7697499999999999,0.2684999999999999,0.741,0.67075,0.67925,0.671,0.45025,0.38025,0.4982499999999999,0.22875,0.1997499999999999,0.2155,0.384,0.1955,0.741,0.195,0.23275,0.51525,0.9065,0.43025,0.5235,0.4865,0.35975,0.369,0.51525,0.6165,0.53725,0.378,0.52075,0.1935,0.54025,0.2684999999999999,0.32325,0.6375,0.38275,0.26225,0.21975,0.3219999999999999,0.348,0.2887499999999999,0.36975,0.52375,0.40275,0.3495,0.30725,0.28325,0.2584999999999999,0.14475,0.26975,0.4379999999999999,0.1614999999999999,0.244,0.372,0.202,0.30625,0.12025,0.32975,0.27375,0.154,0.3652499999999999,0.357,0.45475,0.24825,0.1897499999999999,0.124,0.1967499999999999,0.2135,0.2289999999999999,0.2274999999999999,0.5205,0.1877499999999999,0.20675,0.2345,0.1942499999999999,0.24525,0.143,0.416,0.4004999999999999,0.185,0.11675,0.1877499999999999,0.1014999999999999,0.3175,0.0777499999999999,0.1385,0.182,0.17325,0.04925,0.353,0.121,0.1089999999999999,0.1952499999999999,0.24575,0.147,0.1104999999999999,0.3005,0.0469999999999999,0.2095,0.121,0.247,0.29225,0.1074999999999999,0.15275,0.0855,0.0389999999999999,0.1159999999999999,0.08,0.1714999999999999,0.0389999999999999,0.086,0.1297499999999999,0.083,0.39075,0.0187499999999999,0.068,0.16925,0.0925,0.0752499999999999,0.24,0.0857499999999999,0.0702499999999999,0.2194999999999999,0.089,0.04775,0.12175,0.05925,0.0157499999999999
Drunk Stoned Brilliant Dead: The Story of the National Lampoon (2015),0.944,0.8952500000000001,0.9065,0.8952500000000001,0.903,0.8952500000000001,0.8952500000000001,0.8865000000000001,0.8727499999999999,0.75125,0.74375,0.8207500000000001,0.72825,0.9185,0.7095,0.45575,0.97375,0.8267500000000001,0.7629999999999999,0.60525,0.9275,0.954,0.97375,0.77125,0.8360000000000001,0.94,0.60475,0.8939999999999999,0.86425,0.77325,0.4985,0.60275,0.69225,0.8647499999999999,0.2304999999999999,0.6675,0.5375,0.425,0.897,0.776,0.51475,0.69275,0.73025,0.966,0.152,0.59725,0.52225,0.2194999999999999,0.56375,0.25325,0.48475,0.8127500000000001,0.94,0.72575,0.53525,0.691,0.96375,0.67525,0.365,0.629,0.3535,0.248,0.73825,0.69325,0.3195,0.84125,0.57625,0.17225,0.10375,0.679,0.075,0.23975,0.1987499999999999,0.15975,0.281,0.296,0.542,0.625,0.413,0.51775,0.42625,0.2007499999999999,0.355,0.68475,0.489,0.1312499999999999,0.0832499999999999,0.57825,0.05725,0.33975,0.4575,0.6115,0.1997499999999999,0.51475,0.14675,0.1932499999999999,0.3745,0.305,0.44925,0.38675,0.2007499999999999,0.0569999999999999,0.265,0.1332499999999999,0.4975,0.40425,0.17325,0.518,0.32425,0.059,0.5715,0.0285,0.379,0.1765,0.1997499999999999,0.1545,0.148,0.45825,0.14625,0.792,0.18625,0.36575,0.1144999999999999,0.2967499999999999,0.574,0.123,0.6725,0.06125,0.47575,0.0369999999999999,0.068,0.1327499999999999,0.0265,0.1915,0.04175,0.3824999999999999,0.06125,0.12375,0.0837499999999999,0.1985,0.3085,0.0755,0.085,0.2085,0.2175,0.0125,0.1332499999999999,0.21175,0.0097499999999999
"What Happened, Miss Simone? (2015)",0.97975,0.89425,0.8345,0.97975,0.73725,0.7745,0.89425,0.89425,0.8345,0.9255,0.7605,0.86175,0.5705,0.6655,0.657,0.8947499999999999,0.65825,0.43825,0.597,0.8300000000000001,0.7565,0.4549999999999999,0.281,0.63725,0.3555,0.51825,0.3299999999999999,0.27025,0.7605,0.8939999999999999,0.568,0.7769999999999999,0.2405,0.4325,0.4669999999999999,0.37725,0.16575,0.155,0.33525,0.65225,0.9245,0.3455,0.2294999999999999,0.31425,0.42925,0.382,0.2574999999999999,0.363,0.526,0.5195,0.33575,0.285,0.24425,0.578,0.3715,0.24825,0.8905000000000001,0.429,0.32675,0.23275,0.39225,0.23525,0.62125,0.481,0.0657499999999999,0.5025,0.4195,0.3275,0.189,0.2229999999999999,0.30925,0.24525,0.4679999999999999,0.593,0.24325,0.3315,0.3125,0.4317499999999999,0.2907499999999999,0.1109999999999999,0.2015,0.283,0.26375,0.45425,0.4505,0.2504999999999999,0.09425,0.66075,0.261,0.1387499999999999,0.28825,0.59425,0.1972499999999999,0.1382499999999999,0.72025,0.23425,0.218,0.349,0.3555,0.261,0.14,0.173,0.1465,0.022,0.0529999999999999,0.153,0.426,0.10075,0.11675,0.18075,0.05175,0.1034999999999999,0.09475,0.138,0.1927499999999999,0.143,0.1024999999999999,0.0605,0.1714999999999999,0.3575,0.2945,0.1599999999999999,0.1094999999999999,0.04325,0.061,0.0842499999999999,0.05525,0.1564999999999999,0.09525,0.05175,0.14325,0.03225,0.10425,0.0984999999999999,0.05775,0.12,0.10475,0.1255,0.0964999999999999,0.083,0.059,0.193,0.59925,0.0479999999999999,0.0959999999999999,0.05075,0.146,0.1134999999999999,0.0265
Girlhood (2014),0.927,0.907,0.907,0.897,0.9195,0.88975,0.907,0.907,0.907,0.88975,0.9195,0.4639999999999999,0.74125,0.994,0.954,0.51725,0.4605,0.7205,0.47275,0.70325,0.61925,0.544,0.40175,0.391,0.4802499999999999,0.82575,0.53025,0.32575,0.81775,0.83525,0.469,0.66025,0.576,0.1659999999999999,0.21575,0.49275,0.64125,0.74575,0.87775,0.648,0.3904999999999999,0.496,0.409,0.44125,0.35175,0.251,0.47675,0.70625,0.4405,0.5225,0.3904999999999999,0.2455,0.2724999999999999,0.24025,0.44225,0.37275,0.0579999999999999,0.39225,0.2927499999999999,0.603,0.4852499999999999,0.17325,0.61375,0.4695,0.2957499999999999,0.198,0.186,0.364,0.21075,0.36375,0.22875,0.2035,0.1337499999999999,0.71425,0.33075,0.18625,0.2927499999999999,0.94925,0.4495,0.124,0.3225,0.37075,0.3462499999999999,0.1795,0.25975,0.40475,0.30725,0.09975,0.202,0.10125,0.23675,0.2035,0.4545,0.1435,0.0627499999999999,0.10375,0.369,0.255,0.4509999999999999,0.0765,0.2684999999999999,0.268,0.1044999999999999,0.03475,0.0865,0.1775,0.03475,0.4097499999999999,0.4065,0.3239999999999999,0.0135,0.202,0.1714999999999999,0.0772499999999999,0.11125,0.212,0.0404999999999999,0.1619999999999999,0.031,0.0755,0.4325,0.0172499999999999,0.0574999999999999,0.064,0.1955,0.08925,0.028,0.2125,0.0222499999999999,0.059,0.12475,0.2075,0.0384999999999999,0.0324999999999999,0.1917499999999999,0.1475,0.27325,0.1262499999999999,0.2165,0.0725,0.301,0.8975,0.0449999999999999,0.2199999999999999,0.0524999999999999,0.192,0.2045,0.3405,0.04025
Monty Python: Almost the Truth - Lawyers Cut (2009),0.925,0.8640000000000001,0.8640000000000001,0.8852500000000001,0.8585,0.8852500000000001,0.8852500000000001,0.8852500000000001,0.8362499999999999,0.75725,0.6745,0.6875,0.61225,0.72575,0.6475,0.75725,0.87575,0.44875,0.819,0.78925,0.74075,0.8107500000000001,0.9175,0.73025,0.8107500000000001,0.87575,0.537,0.8819999999999999,0.8867499999999999,0.855,0.827,0.52275,0.47275,0.74075,0.4585,0.61875,0.43925,0.1905,0.276,0.55175,0.426,0.6595,0.7215,0.87575,0.7907500000000001,0.56225,0.46025,0.50025,0.6195,0.32525,0.70125,0.724,0.9175,0.3632499999999999,0.3824999999999999,0.6475,0.69175,0.3205,0.3472499999999999,0.1725,0.4197499999999999,0.52125,0.27225,0.6665,0.29425,0.3385,0.29725,0.25875,0.4575,0.36375,0.0807499999999999,0.54275,0.10525,0.2015,0.22775,0.3225,0.1825,0.1302499999999999,0.126,0.5145,0.3735,0.27,0.25875,0.1545,0.586,0.2385,0.26125,0.3037499999999999,0.12375,0.32775,0.0672499999999999,0.3485,0.2194999999999999,0.2175,0.241,0.1955,0.279,0.173,0.21125,0.1962499999999999,0.3705,0.23175,0.17525,0.0544999999999999,0.1144999999999999,0.252,0.0539999999999999,0.366,0.091,0.3622499999999999,0.42125,0.24125,0.28225,0.1272499999999999,0.068,0.14325,0.25325,0.06025,0.346,0.1397499999999999,0.0459999999999999,0.20925,0.24925,0.06075,0.10125,0.21375,0.3754999999999999,0.1915,0.3129999999999999,0.26275,0.0295,0.2204999999999999,0.46375,0.0434999999999999,0.09275,0.0715,0.1029999999999999,0.09975,0.0454999999999999,0.10275,0.27125,0.17925,0.23975,0.0394999999999999,0.05275,0.0429999999999999,0.072,0.0314999999999999,0.016
