movieId,independent film,betrayal,runaway,culture clash,wartime,good,fight scenes,weapons,islam,chase,mentor,original,drama,weird,sacrifice,catastrophe,prejudice,vengeance,fun movie,period piece,predictable,greed,dialogue,drinking,survival,melancholic,adaptation,first contact,surveillance,light,fantasy world,death,unlikely friendships,not funny,stereotypes,british,life & death,life philosophy,transformation,very funny,family,nudity (full frontal - brief),camp,teen movie,irish accent,pornography,alternate history,childhood,russian,underrated,desert,indians,computer animation,alter ego,classic car,absurd,doctors,island,hospital,dysfunctional family,california,ensemble cast,creativity,rebellion,too long,women,quirky,brothers,multiple storylines,foul language,pulp,prison,good music,awesome soundtrack,sexy,simple,queer,mad scientist,1930s,radio,new jersey,memory,nudity (topless - brief),blindness,internet,80s,interracial romance,writers,nudity (rear),race,notable nudity,small town,finnish,tokyo,kidnapping,bollywood,wilderness,oil,australia,farce,censorship,film noir,hotel,hunting,atheism,graphic novel,road movie,god,texas,immortality,trilogy,too short,best of 2005,buddy movie,time,san francisco,directorial debut,snakes,remake,new york city,potential oscar nom,made for tv,stoner movie,divorce,no plot,stand-up comedy,adoption,dreams,addiction,hip hop,cancer,ghosts/afterlife,lawyer,kick-butt women,unlikeable characters,workplace,fashion,robert downey jr,french,father daughter relationship,single father,los angeles,reality tv,goth,shopping,wine,homeless,prostitution,documentary
Kingdom of Heaven (2005),0.98175,0.98175,0.9705,0.7969999999999999,0.87975,0.8487499999999999,0.87175,0.87175,0.9945,0.87175,0.6945,0.663,0.7969999999999999,0.7969999999999999,0.728,0.8487499999999999,0.7697499999999999,0.6775,0.541,0.98175,0.8487499999999999,0.58525,0.6655,0.5525,0.4659999999999999,0.74725,0.3145,0.48175,0.1785,0.37975,0.477,0.22525,0.1609999999999999,0.356,0.2744999999999999,0.35275,0.349,0.3369999999999999,0.3585,0.24225,0.17825,0.23175,0.11675,0.207,0.281,0.20775,0.52,0.14575,0.12225,0.32375,0.41925,0.26425,0.17675,0.17275,0.18025,0.21025,0.125,0.1144999999999999,0.11175,0.1609999999999999,0.0837499999999999,0.27975,0.24775,0.3365,0.3249999999999999,0.152,0.1669999999999999,0.15975,0.17875,0.0775,0.151,0.0964999999999999,0.2995,0.142,0.124,0.1099999999999999,0.16375,0.0807499999999999,0.1024999999999999,0.0964999999999999,0.142,0.0939999999999999,0.0534999999999999,0.14225,0.1079999999999999,0.04125,0.0815,0.16575,0.09825,0.0944999999999999,0.077,0.077,0.0489999999999999,0.0925,0.0647499999999999,0.12425,0.09225,0.15,0.06075,0.071,0.1609999999999999,0.0842499999999999,0.0959999999999999,0.0354999999999999,0.8214999999999999,0.20625,0.091,0.8214999999999999,0.0827499999999999,0.09075,0.1555,0.134,0.6605,0.0574999999999999,0.05175,0.04475,0.09675,0.0745,0.0842499999999999,0.067,0.085,0.0722499999999999,0.084,0.14725,0.1054999999999999,0.0697499999999999,0.0524999999999999,0.0765,0.04475,0.05825,0.03125,0.0579999999999999,0.03325,0.05525,0.0979999999999999,0.05425,0.04525,0.1119999999999999,0.05175,0.05525,0.04475,0.069,0.0207499999999999,0.0434999999999999,0.0237499999999999,0.061,0.03225,0.0514999999999999,0.0305
"Hindenburg, The (1975)",0.577,0.78775,0.431,0.78775,0.52625,0.8102499999999999,0.98,0.8999999999999999,0.577,0.4409999999999999,0.36375,0.87575,0.7737499999999999,0.78775,0.288,0.7635000000000001,0.577,0.3179999999999999,0.69425,0.3472499999999999,0.98,0.50525,0.59225,0.29325,0.5735,0.37775,0.31025,0.8999999999999999,0.8102499999999999,0.3754999999999999,0.368,0.1154999999999999,0.15625,0.3199999999999999,0.4745,0.26625,0.2445,0.416,0.2219999999999999,0.252,0.3015,0.1355,0.698,0.285,0.2415,0.244,0.1362499999999999,0.11425,0.09175,0.15325,0.34375,0.2175,0.1357499999999999,0.27775,0.26975,0.176,0.1845,0.0775,0.05675,0.2319999999999999,0.4215,0.4014999999999999,0.10675,0.0569999999999999,0.1385,0.0822499999999999,0.2199999999999999,0.05825,0.268,0.0389999999999999,0.264,0.1255,0.12475,0.0885,0.137,0.0554999999999999,0.16225,0.46125,0.4145,0.382,0.7755000000000001,0.34475,0.0807499999999999,0.09,0.09375,0.203,0.024,0.189,0.15225,0.132,0.142,0.3199999999999999,0.03125,0.06175,0.0725,0.18525,0.088,0.09475,0.0745,0.16175,0.0267499999999999,0.29325,0.25675,0.21425,0.14325,0.03075,0.09825,0.0675,0.1679999999999999,0.061,0.0812499999999999,0.031,0.021,0.0185,0.29,0.0647499999999999,0.0349999999999999,0.0384999999999999,0.0647499999999999,0.1915,0.03225,0.0827499999999999,0.1325,0.1515,0.1285,0.1282499999999999,0.0625,0.0732499999999999,0.0499999999999999,0.0615,0.03425,0.0479999999999999,0.0409999999999999,0.0645,0.145,0.064,0.09225,0.0635,0.0172499999999999,0.0215,0.0544999999999999,0.03375,0.0145,0.0434999999999999,0.3219999999999999,0.04825,0.0324999999999999,0.0424999999999999,0.0534999999999999
The Great Raid (2005),0.972,0.8294999999999999,0.8772500000000001,0.8294999999999999,0.972,0.86625,0.673,0.61425,0.8772500000000001,0.61425,0.83775,0.8134999999999999,0.8294999999999999,0.688,0.7549999999999999,0.6235,0.7549999999999999,0.88425,0.50175,0.798,0.39625,0.49775,0.50575,0.688,0.7777499999999999,0.5185,0.7645,0.39625,0.309,0.4317499999999999,0.39725,0.51425,0.6275,0.3625,0.4105,0.48,0.34025,0.4187499999999999,0.31925,0.2324999999999999,0.3395,0.42125,0.94525,0.42225,0.241,0.21075,0.2224999999999999,0.31475,0.2837499999999999,0.25825,0.1684999999999999,0.20475,0.4337499999999999,0.3774999999999999,0.1624999999999999,0.1495,0.14275,0.2967499999999999,0.2554999999999999,0.18625,0.18275,0.3355,0.17975,0.32225,0.1982499999999999,0.1922499999999999,0.1972499999999999,0.267,0.131,0.3605,0.1307499999999999,0.58175,0.141,0.15025,0.1014999999999999,0.18525,0.2002499999999999,0.1054999999999999,0.29625,0.213,0.10175,0.151,0.18175,0.271,0.0635,0.1327499999999999,0.1317499999999999,0.1594999999999999,0.2304999999999999,0.0677499999999999,0.14475,0.3445,0.2435,0.2365,0.08825,0.146,0.0725,0.06025,0.392,0.1019999999999999,0.1305,0.15425,0.0677499999999999,0.0695,0.11875,0.17825,0.15775,0.1257499999999999,0.11425,0.0645,0.0959999999999999,0.1029999999999999,0.566,0.0429999999999999,0.1044999999999999,0.14975,0.0845,0.04325,0.0414999999999999,0.0524999999999999,0.21775,0.1049999999999999,0.09075,0.0652499999999999,0.062,0.084,0.06175,0.0737499999999999,0.0564999999999999,0.04825,0.0439999999999999,0.0632499999999999,0.0635,0.0895,0.1119999999999999,0.0615,0.05475,0.0852499999999999,0.0632499999999999,0.04125,0.0404999999999999,0.04925,0.0449999999999999,0.0549999999999999,0.0394999999999999,0.03275,0.0574999999999999,0.03975,0.0394999999999999
55 Days at Peking (1963),0.976,0.976,0.957,0.7675000000000001,0.8687499999999999,0.9175,0.94075,0.94075,0.957,0.94075,0.68075,0.86975,0.7675000000000001,0.79575,0.8819999999999999,0.9175,0.91875,0.9155,0.9065,0.976,0.9175,0.71625,0.73725,0.63925,0.70725,0.79575,0.64625,0.727,0.4024999999999999,0.79575,0.629,0.37575,0.31225,0.3745,0.45025,0.7987500000000001,0.09725,0.4465,0.2274999999999999,0.4255,0.3692499999999999,0.31525,0.16825,0.71475,0.1755,0.7855000000000001,0.0835,0.17825,0.55325,0.0949999999999999,0.45075,0.51575,0.1952499999999999,0.645,0.436,0.4,0.42925,0.38525,0.0717499999999999,0.38925,0.502,0.4912499999999999,0.1865,0.98675,0.2085,0.237,0.3239999999999999,0.0954999999999999,0.22875,0.514,0.3105,0.1099999999999999,0.15575,0.3562499999999999,0.359,0.1355,0.14775,0.7562500000000001,0.151,0.03,0.34125,0.31325,0.37775,0.0817499999999999,0.0725,0.2684999999999999,0.061,0.10675,0.16425,0.063,0.65,0.2865,0.0237499999999999,0.4125,0.05775,0.03875,0.1505,0.39225,0.0662499999999999,0.4255,0.3595,0.09675,0.15625,0.153,0.384,0.42125,0.1029999999999999,0.384,0.27675,0.127,0.27825,0.247,0.403,0.05375,0.066,0.1074999999999999,0.05375,0.42,0.20475,0.0959999999999999,0.2724999999999999,0.14725,0.0807499999999999,0.0822499999999999,0.1855,0.03325,0.284,0.1475,0.0715,0.0439999999999999,0.0242499999999999,0.186,0.05375,0.409,0.38475,0.0354999999999999,0.15975,0.35575,0.09125,0.0137499999999999,0.019,0.089,0.06225,0.1367499999999999,0.0519999999999999,0.079,0.0127499999999999,0.064,0.005
"Wild Geese, The (1978)",0.8345,0.6245,0.60775,0.6115,0.8345,0.5935,0.96325,0.92825,0.423,0.96325,0.6955,0.61,0.573,0.6115,0.303,0.50575,0.2995,0.75325,0.96325,0.549,0.43125,0.65625,0.52425,0.60775,0.7842499999999999,0.424,0.74225,0.25175,0.33425,0.35775,0.3265,0.436,0.50975,0.35275,0.2967499999999999,0.72075,0.2825,0.242,0.256,0.197,0.1265,0.2524999999999999,0.6665,0.11975,0.10375,0.424,0.0815,0.29925,0.25575,0.15025,0.5985,0.093,0.129,0.24825,0.31725,0.1735,0.27425,0.3692499999999999,0.1079999999999999,0.24575,0.1365,0.1579999999999999,0.16175,0.0832499999999999,0.1094999999999999,0.2304999999999999,0.12175,0.1169999999999999,0.2209999999999999,0.14525,0.292,0.33475,0.0822499999999999,0.12425,0.1114999999999999,0.08975,0.49175,0.11925,0.1385,0.0605,0.1049999999999999,0.0852499999999999,0.36475,0.1584999999999999,0.0667499999999999,0.51025,0.091,0.0959999999999999,0.3007499999999999,0.0374999999999999,0.278,0.16675,0.2684999999999999,0.04175,0.4175,0.0787499999999999,0.2514999999999999,0.09775,0.32525,0.1684999999999999,0.139,0.0925,0.0692499999999999,0.42125,0.0915,0.0145,0.2135,0.0915,0.15225,0.0785,0.1385,0.0292499999999999,0.1277499999999999,0.0564999999999999,0.0277499999999999,0.1897499999999999,0.0625,0.3355,0.09175,0.0295,0.0529999999999999,0.0645,0.05875,0.0865,0.0662499999999999,0.065,0.0675,0.0625,0.063,0.0255,0.0474999999999999,0.0145,0.067,0.04325,0.0667499999999999,0.0429999999999999,0.0489999999999999,0.0795,0.1195,0.03325,0.0314999999999999,0.0205,0.0374999999999999,0.0459999999999999,0.028,0.084,0.0832499999999999,0.0414999999999999,0.015
They Died with Their Boots On (1941),0.9655,0.93375,0.902,0.7902499999999999,0.9655,0.622,0.7655000000000001,0.423,0.902,0.7655000000000001,0.72375,0.8247500000000001,0.7902499999999999,0.66275,0.72375,0.487,0.8847499999999999,0.56775,0.7655000000000001,0.93375,0.419,0.8300000000000001,0.47475,0.66275,0.05975,0.5215,0.16425,0.198,0.17325,0.62675,0.37,0.66525,0.1332499999999999,0.33675,0.16825,0.2445,0.2895,0.2365,0.4097499999999999,0.62675,0.725,0.0915,0.46075,0.1584999999999999,0.1865,0.119,0.11625,0.4599999999999999,0.10775,0.0434999999999999,0.534,0.964,0.34675,0.50575,0.154,0.23175,0.10225,0.1604999999999999,0.086,0.078,0.27975,0.03375,0.17275,0.1535,0.21975,0.073,0.1977499999999999,0.4044999999999999,0.09325,0.0499999999999999,0.18725,0.09775,0.1425,0.1159999999999999,0.1569999999999999,0.16075,0.11425,0.147,0.27775,0.09575,0.067,0.0655,0.0702499999999999,0.1375,0.1175,0.1377499999999999,0.0964999999999999,0.11975,0.0742499999999999,0.03475,0.12425,0.0802499999999999,0.42725,0.05475,0.04125,0.4655,0.04275,0.1282499999999999,0.0165,0.64125,0.119,0.6565,0.06225,0.10675,0.0747499999999999,0.0275,0.09275,0.0474999999999999,0.2704999999999999,0.309,0.05475,0.0464999999999999,0.0295,0.0707499999999999,0.1957499999999999,0.0745,0.03125,0.139,0.024,0.04425,0.0227499999999999,0.0755,0.071,0.0519999999999999,0.0282499999999999,0.0974999999999999,0.0667499999999999,0.03925,0.03825,0.0632499999999999,0.0344999999999999,0.1104999999999999,0.09875,0.04825,0.0257499999999999,0.061,0.0539999999999999,0.0247499999999999,0.04225,0.02,0.0272499999999999,0.02,0.0424999999999999,0.0404999999999999,0.012,0.0122499999999999,0.0232499999999999,0.0167499999999999,0.0812499999999999
23 (23 - Nichts ist so wie es scheint) (1998),0.44175,0.917,0.698,0.8107500000000001,0.94575,0.93775,0.3754999999999999,0.50325,0.52075,0.7889999999999999,0.917,0.8580000000000001,0.74875,0.72825,0.54425,0.7722500000000001,0.39375,0.53725,0.74525,0.25925,0.7722500000000001,0.8107500000000001,0.4335,0.53475,0.684,0.55725,0.7015,0.7722500000000001,0.95425,0.25475,0.22925,0.6245,0.5865,0.3215,0.27775,0.21925,0.611,0.252,0.37875,0.32375,0.11475,0.25875,0.0677499999999999,0.1745,0.30625,0.2764999999999999,0.0665,0.46575,0.14875,0.1629999999999999,0.14,0.251,0.1415,0.30825,0.3545,0.35375,0.5235,0.03225,0.60225,0.1435,0.2574999999999999,0.0782499999999999,0.18675,0.67225,0.092,0.0637499999999999,0.146,0.11575,0.0717499999999999,0.365,0.1119999999999999,0.24875,0.4335,0.4335,0.1397499999999999,0.4077499999999999,0.122,0.1355,0.146,0.0795,0.18125,0.4024999999999999,0.3482499999999999,0.2425,0.27575,0.5655,0.2155,0.1124999999999999,0.08675,0.28025,0.12075,0.065,0.0145,0.0762499999999999,0.08725,0.5425,0.24025,0.09,0.0645,0.4395,0.3209999999999999,0.1109999999999999,0.0817499999999999,0.06,0.0364999999999999,0.03575,0.10425,0.0255,0.0524999999999999,0.0339999999999999,0.10575,0.0635,0.03775,0.0237499999999999,0.27525,0.0775,0.202,0.0255,0.0449999999999999,0.0775,0.05625,0.0429999999999999,0.146,0.06075,0.066,0.10475,0.0384999999999999,0.079,0.2754999999999999,0.4529999999999999,0.0449999999999999,0.1235,0.1589999999999999,0.0509999999999999,0.0662499999999999,0.059,0.06025,0.16875,0.0185,0.091,0.0354999999999999,0.0959999999999999,0.0275,0.0162499999999999,0.0185,0.119,0.0379999999999999,0.0292499999999999,0.0509999999999999
"300 Spartans, The (1962)",0.96075,0.9245,0.96075,0.78575,0.6065,0.67425,0.68825,0.6645,0.96075,0.6645,0.8214999999999999,0.64775,0.78575,0.7405,0.8214999999999999,0.568,0.8214999999999999,0.6855,0.68825,0.9245,0.4085,0.7729999999999999,0.533,0.66825,0.586,0.7729999999999999,0.624,0.4085,0.1997499999999999,0.30025,0.67425,0.67675,0.15125,0.36675,0.1465,0.33375,0.196,0.185,0.2724999999999999,0.2199999999999999,0.212,0.16725,0.2085,0.24525,0.3017499999999999,0.56425,0.204,0.17775,0.09775,0.12075,0.1387499999999999,0.1415,0.14975,0.11925,0.09475,0.204,0.33325,0.16175,0.1129999999999999,0.137,0.397,0.0554999999999999,0.18725,0.2937499999999999,0.2254999999999999,0.11975,0.17025,0.11425,0.16775,0.1024999999999999,0.12325,0.11775,0.17725,0.0827499999999999,0.18625,0.0564999999999999,0.34175,0.1305,0.1054999999999999,0.0544999999999999,0.075,0.1569999999999999,0.1932499999999999,0.079,0.08975,0.03975,0.0584999999999999,0.24275,0.2304999999999999,0.081,0.0697499999999999,0.0715,0.03725,0.2284999999999999,0.03025,0.04375,0.1195,0.1287499999999999,0.086,0.0722499999999999,0.1405,0.0979999999999999,0.10525,0.05075,0.22925,0.28075,0.09175,0.39025,0.1669999999999999,0.5795,0.0295,0.17675,0.0277499999999999,0.0192499999999999,0.0757499999999999,0.081,0.11875,0.0499999999999999,0.2857499999999999,0.14275,0.025,0.1555,0.079,0.09075,0.0469999999999999,0.1579999999999999,0.0732499999999999,0.0984999999999999,0.0712499999999999,0.22125,0.03175,0.069,0.0845,0.05475,0.0379999999999999,0.09475,0.04975,0.0364999999999999,0.0314999999999999,0.04425,0.03725,0.0584999999999999,0.0167499999999999,0.03325,0.0105,0.1327499999999999,0.06125,0.0267499999999999,0.0822499999999999
World Trade Center (2006),0.96575,0.74475,0.96575,0.74475,0.4905,0.8300000000000001,0.8300000000000001,0.53825,0.6615,0.40475,0.96575,0.7562500000000001,0.74475,0.72525,0.96575,0.84375,0.96575,0.39175,0.24825,0.3299999999999999,0.84375,0.72525,0.4865,0.72525,0.8162499999999999,0.3732499999999999,0.283,0.84375,0.556,0.33825,0.40825,0.48175,0.41925,0.38475,0.27475,0.09,0.436,0.31825,0.28025,0.383,0.8262499999999999,0.296,0.1445,0.3325,0.18375,0.252,0.241,0.23975,0.125,0.2095,0.0802499999999999,0.1962499999999999,0.2955,0.37075,0.16775,0.196,0.2485,0.2035,0.5565,0.4054999999999999,0.27075,0.1205,0.1915,0.0255,0.1385,0.209,0.20375,0.15975,0.237,0.24625,0.15525,0.09125,0.1395,0.0974999999999999,0.1285,0.31275,0.12275,0.1345,0.0835,0.24325,0.38475,0.2395,0.11075,0.1317499999999999,0.21625,0.1134999999999999,0.11725,0.1629999999999999,0.2165,0.16575,0.10725,0.10225,0.03475,0.0667499999999999,0.1392499999999999,0.12375,0.1054999999999999,0.12475,0.1089999999999999,0.17925,0.174,0.1004999999999999,0.10225,0.04825,0.2224999999999999,0.0767499999999999,0.09775,0.3057499999999999,0.0949999999999999,0.05975,0.0635,0.09575,0.0569999999999999,0.1287499999999999,0.09075,0.127,0.0737499999999999,0.16525,0.1195,0.6455,0.265,0.10075,0.089,0.1094999999999999,0.0695,0.0875,0.21275,0.08975,0.0544999999999999,0.1255,0.15725,0.1119999999999999,0.0519999999999999,0.05175,0.0655,0.25,0.1049999999999999,0.0364999999999999,0.03625,0.11725,0.24,0.1104999999999999,0.2035,0.0409999999999999,0.04725,0.0295,0.15,0.04675,0.0692499999999999
Apocalypto (2006),0.88025,0.97625,0.9415,0.903,0.3475,0.69275,0.883,0.883,0.8287500000000001,0.91125,0.56525,0.8387500000000001,0.8594999999999999,0.942,0.9475,0.63025,0.56525,0.97625,0.4715,0.88025,0.62225,0.56175,0.9415,0.74775,0.912,0.8872500000000001,0.382,0.45675,0.42325,0.4615,0.44275,0.3389999999999999,0.2455,0.356,0.3005,0.12275,0.55875,0.415,0.39825,0.3365,0.288,0.3555,0.069,0.11525,0.17725,0.57425,0.29125,0.20375,0.0717499999999999,0.2664999999999999,0.21225,0.847,0.1619999999999999,0.2155,0.31825,0.3299999999999999,0.1825,0.23675,0.1907499999999999,0.24125,0.1109999999999999,0.0579999999999999,0.41725,0.2229999999999999,0.31375,0.18225,0.15275,0.14225,0.154,0.203,0.20775,0.1287499999999999,0.24575,0.1745,0.11275,0.309,0.1302499999999999,0.1215,0.0762499999999999,0.0369999999999999,0.1302499999999999,0.1375,0.1004999999999999,0.27175,0.08775,0.0715,0.0954999999999999,0.11325,0.11475,0.1599999999999999,0.1205,0.0832499999999999,0.0384999999999999,0.1709999999999999,0.20975,0.21075,0.4135,0.093,0.128,0.0842499999999999,0.57425,0.079,0.0925,0.54775,0.45225,0.73325,0.1402499999999999,0.4955,0.085,0.1215,0.0697499999999999,0.0697499999999999,0.132,0.0757499999999999,0.1159999999999999,0.0765,0.11875,0.2877499999999999,0.0627499999999999,0.0994999999999999,0.3804999999999999,0.0494999999999999,0.0969999999999999,0.09275,0.1069999999999999,0.0735,0.0757499999999999,0.11375,0.05125,0.05925,0.0745,0.0559999999999999,0.0172499999999999,0.063,0.03825,0.05325,0.04225,0.0319999999999999,0.0419999999999999,0.05525,0.0635,0.0815,0.0837499999999999,0.088,0.0255,0.0414999999999999,0.10825,0.0732499999999999,0.05625
Flyboys (2006),0.94925,0.8652500000000001,0.8505,0.4245,0.94925,0.8067500000000001,0.68025,0.68025,0.8402499999999999,0.68025,0.8505,0.62,0.4245,0.24875,0.8505,0.72125,0.8505,0.3575,0.387,0.8652500000000001,0.62625,0.3025,0.4014999999999999,0.2005,0.4822499999999999,0.2175,0.2219999999999999,0.44175,0.1594999999999999,0.22575,0.3305,0.1785,0.28525,0.3299999999999999,0.62,0.176,0.37,0.40225,0.374,0.23625,0.31425,0.25025,0.179,0.38675,0.20575,0.1815,0.215,0.1905,0.27,0.10825,0.1245,0.16025,0.44775,0.1535,0.133,0.17425,0.0725,0.1267499999999999,0.1644999999999999,0.09975,0.1119999999999999,0.05025,0.18325,0.0564999999999999,0.10025,0.1455,0.16475,0.1564999999999999,0.0979999999999999,0.0685,0.1305,0.1029999999999999,0.0847499999999999,0.0615,0.1255,0.126,0.1215,0.09975,0.2204999999999999,0.1525,0.1084999999999999,0.093,0.05975,0.1257499999999999,0.1402499999999999,0.0434999999999999,0.1594999999999999,0.1987499999999999,0.15675,0.0812499999999999,0.16675,0.076,0.0712499999999999,0.0687499999999999,0.0847499999999999,0.0797499999999999,0.08875,0.0272499999999999,0.08,0.10875,0.0732499999999999,0.0837499999999999,0.0725,0.03375,0.06225,0.09925,0.0825,0.0364999999999999,0.1267499999999999,0.0534999999999999,0.03175,0.0695,0.06225,0.23825,0.0707499999999999,0.1109999999999999,0.03725,0.031,0.11775,0.0642499999999999,0.0469999999999999,0.0685,0.06125,0.05325,0.087,0.0677499999999999,0.066,0.06075,0.0529999999999999,0.0605,0.076,0.0715,0.026,0.05025,0.05325,0.0484999999999999,0.0745,0.0429999999999999,0.1604999999999999,0.05025,0.10525,0.04975,0.0384999999999999,0.03725,0.0359999999999999,0.077,0.04225,0.0324999999999999,0.024
Flags of Our Fathers (2006),0.98825,0.8145,0.90425,0.7745,0.98825,0.77925,0.528,0.59475,0.90425,0.4425,0.6855,0.829,0.7745,0.705,0.8205,0.58175,0.739,0.84775,0.528,0.8145,0.3645,0.52,0.6325,0.60575,0.7005,0.6085,0.86575,0.2634999999999999,0.2847499999999999,0.527,0.3824999999999999,0.57775,0.4955,0.3712499999999999,0.45775,0.3,0.475,0.3295,0.31425,0.34675,0.4735,0.47675,0.1975,0.152,0.22425,0.29125,0.32475,0.23825,0.1735,0.275,0.1292499999999999,0.532,0.3415,0.1629999999999999,0.28825,0.24725,0.16725,0.58,0.25725,0.32575,0.253,0.4445,0.209,0.152,0.1825,0.15675,0.23675,0.1975,0.2977499999999999,0.384,0.134,0.14825,0.2185,0.2185,0.15975,0.1875,0.18075,0.12225,0.25075,0.202,0.1397499999999999,0.32725,0.11675,0.1315,0.10925,0.0954999999999999,0.15575,0.1589999999999999,0.1669999999999999,0.1089999999999999,0.071,0.17125,0.1649999999999999,0.489,0.15425,0.1465,0.0735,0.05775,0.09,0.1004999999999999,0.1332499999999999,0.14225,0.11875,0.05825,0.09375,0.251,0.1084999999999999,0.0692499999999999,0.10325,0.1525,0.05725,0.0662499999999999,0.22825,0.0727499999999999,0.12325,0.10175,0.126,0.0479999999999999,0.04825,0.10575,0.5365,0.0812499999999999,0.087,0.0782499999999999,0.0742499999999999,0.0715,0.0905,0.092,0.0685,0.0635,0.0747499999999999,0.0544999999999999,0.0424999999999999,0.0559999999999999,0.073,0.078,0.0667499999999999,0.0705,0.05825,0.1009999999999999,0.03775,0.0652499999999999,0.04525,0.061,0.0319999999999999,0.06175,0.03775,0.04725,0.068
9th Company (2005),0.99125,0.8009999999999999,0.76475,0.76475,0.99125,0.58525,0.743,0.7985,0.8042499999999999,0.70075,0.73,0.8327500000000001,0.76475,0.62325,0.7425,0.6165,0.73,0.88625,0.743,0.606,0.49275,0.4955,0.62725,0.58225,0.6845,0.62325,0.36075,0.49275,0.264,0.4782499999999999,0.3874999999999999,0.58725,0.54175,0.31625,0.5165,0.2987499999999999,0.5175,0.3115,0.4295,0.3452499999999999,0.4579999999999999,0.564,0.8147500000000001,0.2199999999999999,0.179,0.6875,0.303,0.3175,0.964,0.1937499999999999,0.432,0.0742499999999999,0.2185,0.3685,0.2425,0.2504999999999999,0.27525,0.1564999999999999,0.22275,0.15475,0.08925,0.1312499999999999,0.15275,0.178,0.21675,0.487,0.2115,0.26225,0.2395,0.41025,0.1937499999999999,0.10875,0.1377499999999999,0.2495,0.6875,0.2514999999999999,0.2165,0.35775,0.17375,0.27375,0.1589999999999999,0.1922499999999999,0.11925,0.14875,0.09575,0.252,0.1942499999999999,0.14925,0.419,0.0772499999999999,0.33975,0.1185,0.31625,0.17425,0.05825,0.25,0.1445,0.0389999999999999,0.0549999999999999,0.1515,0.6875,0.11825,0.1185,0.2002499999999999,0.0735,0.1154999999999999,0.1382499999999999,0.0735,0.0949999999999999,0.0652499999999999,0.1352499999999999,0.18,0.1905,0.02975,0.0354999999999999,0.0404999999999999,0.25025,0.082,0.09875,0.05325,0.0757499999999999,0.0569999999999999,0.0857499999999999,0.11075,0.0677499999999999,0.0757499999999999,0.12425,0.21975,0.1629999999999999,0.40325,0.04875,0.0994999999999999,0.0242499999999999,0.0772499999999999,0.15725,0.04575,0.1154999999999999,0.0835,0.1054999999999999,0.1322499999999999,0.0319999999999999,0.0625,0.0369999999999999,0.1345,0.0202499999999999,0.0504999999999999,0.0524999999999999,0.04075,0.04225
Blood Diamond (2006),0.921,0.96325,0.921,0.95275,0.879,0.924,0.8965000000000001,0.8965000000000001,0.9095,0.8965000000000001,0.74,0.806,0.924,0.924,0.8792500000000001,0.7,0.69175,0.96325,0.65425,0.4509999999999999,0.48975,0.95275,0.6105,0.921,0.7835000000000001,0.737,0.44125,0.2644999999999999,0.675,0.827,0.3067499999999999,0.3572499999999999,0.70975,0.4157499999999999,0.4479999999999999,0.301,0.577,0.3984999999999999,0.3874999999999999,0.3455,0.57325,0.3415,0.21775,0.1415,0.3315,0.29925,0.367,0.205,0.1579999999999999,0.31625,0.202,0.12125,0.1917499999999999,0.3482499999999999,0.31575,0.1935,0.2877499999999999,0.1185,0.22125,0.45475,0.196,0.18675,0.2027499999999999,0.3425,0.64175,0.1895,0.18525,0.3602499999999999,0.2279999999999999,0.307,0.14675,0.2644999999999999,0.24325,0.24325,0.1235,0.25225,0.15875,0.082,0.11125,0.09575,0.2229999999999999,0.16125,0.2209999999999999,0.215,0.1475,0.0605,0.09025,0.1385,0.1139999999999999,0.2017499999999999,0.1282499999999999,0.1342499999999999,0.04725,0.1169999999999999,0.32775,0.358,0.1205,0.4435,0.121,0.0637499999999999,0.1317499999999999,0.10475,0.15225,0.18025,0.1352499999999999,0.37675,0.15125,0.0905,0.1159999999999999,0.0329999999999999,0.0652499999999999,0.09825,0.31625,0.09075,0.0389999999999999,0.0474999999999999,0.148,0.0564999999999999,0.0727499999999999,0.0852499999999999,0.53075,0.05325,0.0772499999999999,0.09775,0.05925,0.069,0.18675,0.1395,0.1975,0.1104999999999999,0.154,0.0469999999999999,0.0974999999999999,0.0344999999999999,0.11425,0.11125,0.0509999999999999,0.11775,0.05675,0.1315,0.17425,0.0994999999999999,0.0692499999999999,0.081,0.0632499999999999,0.0812499999999999,0.12125,0.1225,0.0675
