movieId,betrayal,chase,fight scenes,vengeance,weapons,culture clash,good,original,fun movie,weird,greed,dialogue,drama,runaway,surveillance,melancholic,mentor,catastrophe,predictable,independent film,light,pornography,drinking,adaptation,first contact,life philosophy,very funny,death,classic car,sexy,fantasy world,survival,not funny,kidnapping,creativity,underrated,pulp,sacrifice,unlikely friendships,alter ego,life & death,transformation,nudity (full frontal - brief),quirky,absurd,family,childhood,stereotypes,british,period piece,irish accent,islam,dysfunctional family,teen movie,nudity (topless - brief),hospital,prejudice,multiple storylines,california,computer animation,hotel,foul language,good music,awesome soundtrack,memory,film noir,writers,simple,women,doctors,prison,blindness,kick-butt women,queer,buddy movie,80s,notable nudity,internet,addiction,tokyo,farce,road movie,brothers,hunting,no plot,new jersey,bollywood,alternate history,los angeles,small town,nudity (rear),directorial debut,mad scientist,wilderness,graphic novel,wartime,russian,camp,san francisco,island,too long,new york city,hip hop,divorce,ensemble cast,desert,trilogy,censorship,lawyer,french,immortality,indians,remake,snakes,best of 2005,potential oscar nom,dreams,1930s,race,unlikeable characters,stoner movie,prostitution,texas,workplace,oil,interracial romance,rebellion,stand-up comedy,atheism,shopping,ghosts/afterlife,father daughter relationship,cancer,adoption,robert downey jr,australia,time,goth,fashion,finnish,homeless,made for tv,wine,too short,god,radio,reality tv,single father,documentary
Empire of the Wolves (L'empire des loups) (2005),0.94925,0.943,0.943,0.85175,0.943,0.8600000000000001,0.94925,0.782,0.90925,0.7875000000000001,0.8600000000000001,0.7875000000000001,0.6885,0.6885,0.94925,0.88025,0.7115,0.60575,0.555,0.425,0.4205,0.58575,0.357,0.50525,0.4115,0.2935,0.28825,0.6275,0.43425,0.2937499999999999,0.4705,0.24925,0.4275,0.53225,0.52575,0.264,0.3502499999999999,0.49075,0.1392499999999999,0.45925,0.273,0.1997499999999999,0.132,0.15725,0.2249999999999999,0.292,0.26,0.272,0.25225,0.24625,0.248,0.425,0.1275,0.1892499999999999,0.42725,0.25775,0.17675,0.196,0.067,0.1912499999999999,0.1634999999999999,0.1877499999999999,0.064,0.0529999999999999,0.905,0.30025,0.25725,0.208,0.27625,0.28025,0.1885,0.3057499999999999,0.369,0.16275,0.05875,0.0692499999999999,0.03025,0.38125,0.08775,0.18625,0.09025,0.05125,0.14775,0.424,0.29525,0.0837499999999999,0.0635,0.0857499999999999,0.06075,0.0795,0.181,0.1225,0.15925,0.1104999999999999,0.3065,0.312,0.09125,0.1614999999999999,0.1119999999999999,0.1887499999999999,0.0499999999999999,0.071,0.1395,0.0637499999999999,0.0635,0.0444999999999999,0.139,0.09925,0.0399999999999999,0.94275,0.14,0.031,0.0685,0.08675,0.14125,0.128,0.11025,0.0564999999999999,0.0652499999999999,0.1275,0.0812499999999999,0.3712499999999999,0.04925,0.05675,0.087,0.05775,0.05575,0.0474999999999999,0.11975,0.0142499999999999,0.0489999999999999,0.03575,0.0344999999999999,0.2249999999999999,0.09425,0.09525,0.0667499999999999,0.1144999999999999,0.11975,0.0827499999999999,0.0474999999999999,0.0695,0.09625,0.2744999999999999,0.11975,0.0285,0.0255,0.04075,0.0469999999999999
"Driver, The (1978)",0.8422499999999999,0.953,0.679,0.66275,0.679,0.8422499999999999,0.48275,0.6265,0.679,0.8827499999999999,0.8827499999999999,0.679,0.64025,0.73025,0.4545,0.915,0.542,0.4075,0.248,0.57325,0.3675,0.49575,0.57325,0.27125,0.24,0.2269999999999999,0.1947499999999999,0.215,0.8022499999999999,0.21675,0.26875,0.04975,0.3409999999999999,0.2664999999999999,0.31875,0.49375,0.3269999999999999,0.16575,0.15225,0.11775,0.1397499999999999,0.2319999999999999,0.3025,0.28025,0.146,0.129,0.129,0.0657499999999999,0.1815,0.0999999999999999,0.17875,0.0569999999999999,0.15825,0.13,0.3145,0.08975,0.0925,0.153,0.5405,0.129,0.33175,0.03425,0.1325,0.09725,0.1069999999999999,0.8065,0.23625,0.184,0.28625,0.15625,0.11075,0.1099999999999999,0.156,0.2025,0.0409999999999999,0.2684999999999999,0.15,0.1054999999999999,0.1292499999999999,0.08925,0.06075,0.34025,0.0554999999999999,0.16275,0.0795,0.14875,0.03525,0.0677499999999999,0.86425,0.1887499999999999,0.2035,0.26575,0.154,0.4439999999999999,0.0227499999999999,0.06,0.0544999999999999,0.20725,0.546,0.078,0.1089999999999999,0.09825,0.1164999999999999,0.15675,0.04975,0.10325,0.0202499999999999,0.15325,0.0424999999999999,0.1927499999999999,0.05675,0.0797499999999999,0.0207499999999999,0.0984999999999999,0.016,0.067,0.09175,0.0777499999999999,0.04175,0.0625,0.0707499999999999,0.084,0.1154999999999999,0.10725,0.1342499999999999,0.0712499999999999,0.0354999999999999,0.09575,0.068,0.0994999999999999,0.04525,0.03025,0.0419999999999999,0.0725,0.1282499999999999,0.0857499999999999,0.0215,0.22225,0.0635,0.0954999999999999,0.0825,0.0632499999999999,0.1699999999999999,0.0419999999999999,0.0324999999999999,0.0569999999999999,0.04475,0.0175,0.0329999999999999
8 Million Ways to Die (1986),0.8300000000000001,0.8345,0.8345,0.915,0.8345,0.8300000000000001,0.825,0.74975,0.6325,0.50625,0.7755000000000001,0.647,0.8300000000000001,0.575,0.4865,0.589,0.5995,0.48775,0.61375,0.3794999999999999,0.37825,0.76325,0.68075,0.9515,0.5495,0.33475,0.4297499999999999,0.523,0.56025,0.72725,0.3425,0.133,0.358,0.0815,0.3495,0.5065,0.38625,0.251,0.24125,0.27975,0.4812499999999999,0.22575,0.63075,0.2915,0.2857499999999999,0.62325,0.21975,0.38525,0.1465,0.14775,0.2425,0.2784999999999999,0.32325,0.132,0.2465,0.4495,0.251,0.2857499999999999,0.3442499999999999,0.1955,0.1425,0.78075,0.1885,0.182,0.2319999999999999,0.5515,0.38875,0.0777499999999999,0.598,0.16525,0.1972499999999999,0.121,0.3359999999999999,0.259,0.2925,0.53575,0.579,0.14925,0.93275,0.1302499999999999,0.22225,0.27375,0.0662499999999999,0.1312499999999999,0.0489999999999999,0.09075,0.62275,0.1972499999999999,0.511,0.0695,0.27025,0.0745,0.1465,0.059,0.0479999999999999,0.0584999999999999,0.0469999999999999,0.1465,0.39375,0.2095,0.1435,0.18675,0.4755,0.22975,0.0969999999999999,0.1164999999999999,0.08675,0.21475,0.135,0.04425,0.05275,0.1069999999999999,0.37675,0.0444999999999999,0.0667499999999999,0.31825,0.05075,0.0752499999999999,0.12225,0.2425,0.1094999999999999,0.7325,0.072,0.0682499999999999,0.03025,0.27075,0.1175,0.1084999999999999,0.063,0.31975,0.2855,0.2175,0.11175,0.0969999999999999,0.35,0.0915,0.0384999999999999,0.061,0.09625,0.0454999999999999,0.04725,0.03275,0.1175,0.0135,0.0135,0.12275,0.071,0.1205,0.0319999999999999
Yamakasi - Les samouraïs des temps modernes (2001),0.8107500000000001,0.94625,0.94625,0.7609999999999999,0.94625,0.8107500000000001,0.77125,0.8294999999999999,0.91425,0.70475,0.8107500000000001,0.851,0.54325,0.5435,0.4669999999999999,0.70475,0.54575,0.68325,0.72625,0.53375,0.55575,0.52725,0.3365,0.3602499999999999,0.30125,0.79775,0.5315,0.2905,0.31125,0.49575,0.472,0.154,0.36175,0.31025,0.63025,0.1594999999999999,0.28725,0.575,0.3339999999999999,0.43975,0.27025,0.23275,0.25125,0.23475,0.42125,0.4165,0.4165,0.579,0.15,0.1955,0.149,0.24775,0.1262499999999999,0.51625,0.26575,0.5,0.18275,0.2395,0.2035,0.4165,0.118,0.132,0.435,0.3065,0.3,0.1272499999999999,0.20325,0.3085,0.1215,0.68825,0.1262499999999999,0.1589999999999999,0.50025,0.17525,0.3135,0.0827499999999999,0.5795,0.31625,0.09625,0.2694999999999999,0.514,0.09875,0.09825,0.05575,0.5715,0.212,0.10575,0.14975,0.0857499999999999,0.0647499999999999,0.11775,0.1119999999999999,0.1415,0.0404999999999999,0.2314999999999999,0.2115,0.1875,0.1054999999999999,0.118,0.0745,0.12225,0.09725,0.8594999999999999,0.08975,0.0984999999999999,0.1034999999999999,0.136,0.0717499999999999,0.0544999999999999,0.938,0.1669999999999999,0.074,0.04125,0.0394999999999999,0.20875,0.1664999999999999,0.08875,0.0667499999999999,0.0802499999999999,0.05375,0.1099999999999999,0.1327499999999999,0.03775,0.2229999999999999,0.0142499999999999,0.0812499999999999,0.0652499999999999,0.0605,0.25425,0.24925,0.2867499999999999,0.17325,0.0595,0.06075,0.0949999999999999,0.03725,0.09925,0.1307499999999999,0.119,0.1674999999999999,0.21875,0.136,0.23475,0.05275,0.09,0.0632499999999999,0.0767499999999999,0.1475,0.174
District 13 (Banlieue 13) (2004),0.85825,0.98425,0.98425,0.85825,0.98425,0.5835,0.9165,0.8214999999999999,0.96025,0.56575,0.5835,0.72,0.4812499999999999,0.53825,0.44825,0.7649999999999999,0.7729999999999999,0.61525,0.68475,0.42025,0.4117499999999999,0.51325,0.39575,0.3395,0.68475,0.3994999999999999,0.32275,0.2425,0.3974999999999999,0.3305,0.251,0.68475,0.37175,0.4895,0.52475,0.31375,0.2065,0.40625,0.23175,0.297,0.1877499999999999,0.3924999999999999,0.20725,0.25125,0.2915,0.20625,0.2309999999999999,0.3329999999999999,0.12075,0.08725,0.1765,0.3409999999999999,0.20825,0.22725,0.1775,0.18075,0.3794999999999999,0.18225,0.173,0.17025,0.1535,0.3535,0.1885,0.15275,0.15275,0.1069999999999999,0.1624999999999999,0.525,0.156,0.0832499999999999,0.543,0.27275,0.4187499999999999,0.196,0.33775,0.129,0.2445,0.21025,0.4639999999999999,0.2015,0.18725,0.11825,0.146,0.063,0.393,0.11175,0.1385,0.1302499999999999,0.1305,0.1004999999999999,0.0792499999999999,0.293,0.11275,0.1114999999999999,0.17175,0.0647499999999999,0.0715,0.11075,0.1144999999999999,0.13,0.08875,0.0994999999999999,0.1775,0.1445,0.05675,0.0712499999999999,0.16425,0.1134999999999999,0.026,0.8999999999999999,0.15325,0.0564999999999999,0.0645,0.16025,0.31475,0.1079999999999999,0.0855,0.061,0.1245,0.082,0.0822499999999999,0.0762499999999999,0.04025,0.12275,0.0564999999999999,0.0837499999999999,0.10925,0.0845,0.0787499999999999,0.1049999999999999,0.0509999999999999,0.0742499999999999,0.0469999999999999,0.09475,0.0687499999999999,0.08625,0.0414999999999999,0.0787499999999999,0.0905,0.0379999999999999,0.0579999999999999,0.0524999999999999,0.16225,0.11725,0.0429999999999999,0.0235,0.04925,0.02975,0.04775
Running Scared (2006),0.9815,0.8487499999999999,0.8680000000000001,0.9815,0.8487499999999999,0.8247500000000001,0.819,0.7562500000000001,0.819,0.68275,0.6795,0.6875,0.8247500000000001,0.76,0.64925,0.7907500000000001,0.63425,0.4865,0.8680000000000001,0.271,0.27775,0.8572500000000001,0.292,0.275,0.2967499999999999,0.3974999999999999,0.3595,0.28075,0.3492499999999999,0.4127499999999999,0.2825,0.1785,0.30625,0.68125,0.3635,0.2855,0.53225,0.2244999999999999,0.17075,0.2145,0.26525,0.28125,0.551,0.3165,0.4014999999999999,0.32725,0.32725,0.4725,0.1124999999999999,0.1159999999999999,0.17675,0.0725,0.4935,0.2055,0.15375,0.2574999999999999,0.149,0.3087499999999999,0.16575,0.32725,0.2219999999999999,0.7585,0.16525,0.0989999999999999,0.154,0.193,0.22875,0.196,0.149,0.14575,0.133,0.124,0.082,0.1604999999999999,0.14275,0.15275,0.32425,0.0994999999999999,0.47875,0.0702499999999999,0.121,0.2239999999999999,0.1397499999999999,0.08725,0.1382499999999999,0.529,0.0815,0.131,0.16925,0.10075,0.1995,0.1109999999999999,0.05775,0.0875,0.4579999999999999,0.062,0.25375,0.078,0.1029999999999999,0.0802499999999999,0.10325,0.10225,0.2254999999999999,0.09325,0.06225,0.10025,0.03325,0.4127499999999999,0.05875,0.06125,0.0424999999999999,0.0777499999999999,0.0529999999999999,0.067,0.4405,0.16625,0.092,0.07,0.1435,0.28325,0.1225,0.17925,0.10825,0.0715,0.0242499999999999,0.0747499999999999,0.0384999999999999,0.077,0.0584999999999999,0.076,0.1169999999999999,0.0574999999999999,0.0449999999999999,0.177,0.12425,0.078,0.04575,0.05725,0.067,0.026,0.17325,0.0459999999999999,0.0349999999999999,0.0727499999999999,0.0329999999999999,0.0369999999999999,0.0652499999999999,0.10225,0.0222499999999999
Shinobi: Heart Under Blade (2005),0.89225,0.7882499999999999,0.92475,0.89225,0.7882499999999999,0.71575,0.6395,0.7722500000000001,0.7557499999999999,0.78,0.71575,0.68925,0.58275,0.6665,0.617,0.78925,0.58875,0.40125,0.34875,0.68925,0.27525,0.41225,0.68925,0.50775,0.34875,0.282,0.18475,0.50725,0.1825,0.2754999999999999,0.6395,0.46025,0.3329999999999999,0.28325,0.1825,0.1644999999999999,0.1579999999999999,0.68525,0.175,0.414,0.23725,0.1855,0.3682499999999999,0.20625,0.1355,0.1885,0.147,0.09025,0.3665,0.4165,0.25075,0.17825,0.3117499999999999,0.12375,0.268,0.146,0.1644999999999999,0.4665,0.09775,0.37275,0.066,0.14075,0.192,0.1634999999999999,0.0837499999999999,0.119,0.09925,0.11175,0.10375,0.14325,0.14325,0.1395,0.1694999999999999,0.3445,0.05975,0.252,0.073,0.0857499999999999,0.1345,0.54675,0.2817499999999999,0.0939999999999999,0.1322499999999999,0.06175,0.1322499999999999,0.0665,0.25125,0.1074999999999999,0.0359999999999999,0.15025,0.17575,0.0974999999999999,0.1064999999999999,0.0857499999999999,0.1195,0.32425,0.16325,0.14425,0.0697499999999999,0.0757499999999999,0.1307499999999999,0.0665,0.0232499999999999,0.0539999999999999,0.078,0.0349999999999999,0.1382499999999999,0.0825,0.023,0.131,0.61225,0.04975,0.018,0.0519999999999999,0.17825,0.2654999999999999,0.11025,0.1262499999999999,0.03575,0.0177499999999999,0.0815,0.0725,0.1569999999999999,0.0484999999999999,0.0267499999999999,0.06025,0.0835,0.059,0.0615,0.019,0.081,0.0394999999999999,0.11425,0.03525,0.0692499999999999,0.21225,0.0292499999999999,0.3512499999999999,0.05975,0.14925,0.05625,0.04925,0.146,0.04375,0.11425,0.0217499999999999,0.0414999999999999,0.0127499999999999,0.0735
Inside Man (2006),0.96425,0.86625,0.71725,0.911,0.8165,0.945,0.91975,0.93775,0.86625,0.91975,0.945,0.7617499999999999,0.91975,0.90875,0.8995,0.7617499999999999,0.7145,0.70675,0.8165,0.56975,0.5795,0.26075,0.4237499999999999,0.30025,0.8165,0.33625,0.3219999999999999,0.1935,0.361,0.40725,0.3145,0.27875,0.36775,0.7525,0.44025,0.38875,0.22375,0.32525,0.1639999999999999,0.2075,0.349,0.254,0.39025,0.3047499999999999,0.3405,0.17575,0.1415,0.41425,0.25225,0.27525,0.2825,0.4872499999999999,0.1922499999999999,0.14575,0.215,0.179,0.9275,0.3005,0.26825,0.16025,0.2784999999999999,0.6365,0.45675,0.23025,0.3655,0.27125,0.27275,0.1902499999999999,0.1149999999999999,0.23025,0.1887499999999999,0.196,0.05925,0.1345,0.1785,0.06225,0.10475,0.34975,0.15275,0.0627499999999999,0.10325,0.09775,0.12375,0.04825,0.2674999999999999,0.217,0.263,0.27025,0.1445,0.14875,0.10175,0.2294999999999999,0.0687499999999999,0.084,0.03525,0.4257499999999999,0.11525,0.0625,0.1282499999999999,0.1079999999999999,0.1694999999999999,0.629,0.25925,0.1322499999999999,0.54,0.03525,0.0655,0.1882499999999999,0.29025,0.068,0.03775,0.10725,0.069,0.04525,0.4295,0.1932499999999999,0.1252499999999999,0.09225,0.23475,0.09375,0.0687499999999999,0.05475,0.066,0.1175,0.078,0.05325,0.06175,0.0712499999999999,0.1385,0.10075,0.02975,0.0875,0.0419999999999999,0.0795,0.1455,0.04125,0.135,0.023,0.085,0.0247499999999999,0.0519999999999999,0.05475,0.0905,0.0954999999999999,0.0504999999999999,0.16375,0.05725,0.0364999999999999,0.0499999999999999
"Protector, The (a.k.a. Warrior King) (Tom yum goong) (2005)",0.7785,0.949,0.97,0.8240000000000001,0.949,0.583,0.62025,0.79725,0.90275,0.6405,0.4845,0.6045,0.4922499999999999,0.6045,0.4775,0.6405,0.62425,0.4385,0.4357499999999999,0.4972499999999999,0.28625,0.60475,0.4972499999999999,0.32425,0.23725,0.349,0.31025,0.28125,0.26525,0.146,0.23575,0.1669999999999999,0.31125,0.3419999999999999,0.38775,0.269,0.3159999999999999,0.20925,0.1892499999999999,0.32325,0.3035,0.34175,0.432,0.205,0.3385,0.187,0.2945,0.1962499999999999,0.16225,0.1325,0.26025,0.17675,0.2885,0.1485,0.1094999999999999,0.25925,0.2055,0.18625,0.1265,0.1589999999999999,0.09925,0.1317499999999999,0.1322499999999999,0.2007499999999999,0.0925,0.1049999999999999,0.15,0.31,0.1019999999999999,0.10975,0.21575,0.21175,0.2244999999999999,0.1634999999999999,0.3215,0.147,0.09825,0.1342499999999999,0.3215,0.207,0.16825,0.1357499999999999,0.3125,0.1149999999999999,0.3007499999999999,0.0885,0.25125,0.12,0.092,0.11325,0.15225,0.1875,0.11775,0.1175,0.15475,0.0842499999999999,0.1972499999999999,0.1584999999999999,0.08925,0.1335,0.11125,0.04825,0.3159999999999999,0.0697499999999999,0.06025,0.0519999999999999,0.1029999999999999,0.1252499999999999,0.04525,0.0647499999999999,0.2219999999999999,0.1377499999999999,0.0247499999999999,0.1679999999999999,0.11425,0.09,0.136,0.09675,0.14,0.04775,0.20425,0.1059999999999999,0.09125,0.082,0.0702499999999999,0.0627499999999999,0.11225,0.1395,0.09,0.0635,0.05575,0.0584999999999999,0.0979999999999999,0.0792499999999999,0.0652499999999999,0.71375,0.03925,0.0647499999999999,0.0404999999999999,0.1267499999999999,0.06125,0.071,0.031,0.04775,0.11325,0.0389999999999999,0.0675,0.03975,0.0504999999999999
Jet Li's Fearless (Huo Yuan Jia) (2006),0.696,0.96475,0.97275,0.8532500000000001,0.96475,0.968,0.8220000000000001,0.7865,0.9155,0.89375,0.8447499999999999,0.667,0.69325,0.6845,0.61275,0.8447499999999999,0.8825000000000001,0.8220000000000001,0.3784999999999999,0.8447499999999999,0.4287499999999999,0.4645,0.667,0.37525,0.2734999999999999,0.65125,0.36175,0.4155,0.3117499999999999,0.128,0.3692499999999999,0.31225,0.356,0.1134999999999999,0.2985,0.3465,0.14375,0.4247499999999999,0.82175,0.386,0.63875,0.526,0.25725,0.2289999999999999,0.24325,0.25575,0.55975,0.24,0.30625,0.5725,0.292,0.4357499999999999,0.265,0.2294999999999999,0.22325,0.291,0.3732499999999999,0.21375,0.1367499999999999,0.258,0.072,0.10525,0.357,0.38875,0.17525,0.08925,0.11475,0.3652499999999999,0.11275,0.15325,0.149,0.51775,0.38625,0.15075,0.267,0.16375,0.10625,0.1325,0.16375,0.31125,0.123,0.1049999999999999,0.3017499999999999,0.04175,0.126,0.22475,0.29525,0.14575,0.06,0.183,0.1377499999999999,0.156,0.0959999999999999,0.0905,0.1367499999999999,0.2185,0.15575,0.10575,0.0615,0.10975,0.17825,0.06,0.209,0.05925,0.06075,0.1495,0.302,0.1044999999999999,0.03875,0.05575,0.50975,0.11975,0.06,0.17125,0.2319999999999999,0.1149999999999999,0.26475,0.1004999999999999,0.1265,0.04825,0.1402499999999999,0.05175,0.08725,0.0712499999999999,0.06125,0.0449999999999999,0.4425,0.1034999999999999,0.0805,0.03025,0.16775,0.11925,0.16075,0.1257499999999999,0.10825,0.0772499999999999,0.086,0.09475,0.0449999999999999,0.061,0.0682499999999999,0.0935,0.0584999999999999,0.2025,0.0822499999999999,0.061,0.0349999999999999,0.0454999999999999,0.06125
Crank (2006),0.95275,0.97675,0.9735,0.95275,0.9735,0.55375,0.97675,0.7769999999999999,0.97675,0.8045,0.43025,0.88775,0.55375,0.475,0.56375,0.8045,0.55075,0.49175,0.5745,0.2835,0.435,0.62625,0.4975,0.2925,0.2224999999999999,0.5105,0.428,0.36475,0.39975,0.55325,0.187,0.22425,0.271,0.11475,0.4317499999999999,0.264,0.4177499999999999,0.14725,0.14225,0.23575,0.3179999999999999,0.3215,0.386,0.356,0.64825,0.11125,0.15325,0.4175,0.1395,0.0717499999999999,0.1425,0.0702499999999999,0.1725,0.15175,0.29125,0.4555,0.1362499999999999,0.2319999999999999,0.1907499999999999,0.15725,0.14525,0.3672499999999999,0.15725,0.1579999999999999,0.152,0.1342499999999999,0.214,0.23375,0.21225,0.147,0.0895,0.14775,0.2289999999999999,0.151,0.27675,0.11375,0.24,0.11375,0.8185,0.18425,0.393,0.16375,0.11525,0.1044999999999999,0.25075,0.1154999999999999,0.0657499999999999,0.126,0.784,0.08625,0.0895,0.135,0.1195,0.077,0.501,0.0529999999999999,0.06125,0.1195,0.0697499999999999,0.0827499999999999,0.144,0.09125,0.18425,0.09125,0.0514999999999999,0.0632499999999999,0.04975,0.23775,0.0262499999999999,0.04025,0.05275,0.061,0.05425,0.385,0.1054999999999999,0.11575,0.0832499999999999,0.0479999999999999,0.0939999999999999,0.47375,0.25225,0.123,0.05925,0.0885,0.0925,0.0717499999999999,0.0409999999999999,0.08625,0.0625,0.25125,0.0772499999999999,0.0529999999999999,0.08,0.06,0.09625,0.0429999999999999,0.05425,0.0574999999999999,0.05525,0.0444999999999999,0.0642499999999999,0.05475,0.03475,0.0667499999999999,0.0374999999999999,0.03375,0.0915,0.0314999999999999,0.0257499999999999
"Bon Cop, Bad Cop (2006)",0.8334999999999999,0.792,0.792,0.705,0.792,0.5395,0.78725,0.71625,0.78725,0.75675,0.50675,0.69775,0.4782499999999999,0.4495,0.5365,0.51825,0.409,0.42525,0.4014999999999999,0.50675,0.73375,0.3375,0.45875,0.55175,0.2977499999999999,0.43125,0.76525,0.28325,0.2274999999999999,0.3522499999999999,0.57025,0.10925,0.23275,0.3695,0.392,0.11575,0.211,0.362,0.2324999999999999,0.20775,0.2324999999999999,0.32775,0.3159999999999999,0.3495,0.50525,0.27075,0.1599999999999999,0.71275,0.23025,0.2855,0.24875,0.4585,0.17625,0.15275,0.31675,0.2584999999999999,0.16525,0.1785,0.1375,0.2289999999999999,0.1609999999999999,0.0732499999999999,0.216,0.216,0.16275,0.14175,0.37925,0.0707499999999999,0.1307499999999999,0.1059999999999999,0.10625,0.1355,0.0885,0.24525,0.43975,0.12325,0.0419999999999999,0.1435,0.05925,0.11725,0.34375,0.1995,0.2239999999999999,0.04725,0.27275,0.0925,0.62425,0.1654999999999999,0.062,0.0635,0.16075,0.0999999999999999,0.05325,0.04825,0.29625,0.20925,0.1164999999999999,0.10825,0.0805,0.04975,0.2075,0.0915,0.12125,0.1684999999999999,0.0429999999999999,0.07,0.084,0.09325,0.0207499999999999,0.6045,0.1064999999999999,0.09425,0.0529999999999999,0.0534999999999999,0.0752499999999999,0.1455,0.0994999999999999,0.11525,0.0667499999999999,0.0529999999999999,0.1775,0.0712499999999999,0.0905,0.1164999999999999,0.0285,0.1104999999999999,0.09025,0.14975,0.081,0.0409999999999999,0.0439999999999999,0.1099999999999999,0.04525,0.0509999999999999,0.0569999999999999,0.0379999999999999,0.03625,0.0399999999999999,0.03125,0.077,0.0265,0.0584999999999999,0.10575,0.1004999999999999,0.081,0.0374999999999999,0.04275,0.03025,0.0454999999999999
36 Quai des Orfèvres (Department 36) (2004),0.89575,0.74025,0.58475,0.88975,0.58475,0.89575,0.8815,0.748,0.4982499999999999,0.82175,0.89575,0.4885,0.88375,0.724,0.8815,0.719,0.592,0.41525,0.33275,0.63875,0.4257499999999999,0.21875,0.52475,0.46875,0.24675,0.25325,0.1957499999999999,0.4992499999999999,0.578,0.25475,0.23075,0.1395,0.3369999999999999,0.4175,0.39475,0.12025,0.146,0.22475,0.31975,0.081,0.2927499999999999,0.1902499999999999,0.3335,0.147,0.1942499999999999,0.22225,0.18325,0.0655,0.24175,0.45325,0.2065,0.4295,0.22975,0.1064999999999999,0.10675,0.2987499999999999,0.1215,0.11975,0.132,0.1277499999999999,0.1584999999999999,0.0637499999999999,0.44775,0.08875,0.14225,0.38875,0.22375,0.1039999999999999,0.3884999999999999,0.14725,0.344,0.09175,0.0692499999999999,0.1495,0.0762499999999999,0.0815,0.1714999999999999,0.0717499999999999,0.10375,0.0785,0.0959999999999999,0.3365,0.183,0.2847499999999999,0.10225,0.05425,0.1277499999999999,0.1965,0.074,0.1149999999999999,0.1245,0.1009999999999999,0.065,0.29925,0.0314999999999999,0.1345,0.23075,0.0835,0.068,0.05675,0.1624999999999999,0.1395,0.1029999999999999,0.1689999999999999,0.09525,0.0285,0.0399999999999999,0.10125,0.15525,0.9595,0.0655,0.0605,0.0469999999999999,0.0295,0.12025,0.09475,0.09225,0.0795,0.0564999999999999,0.0549999999999999,0.0667499999999999,0.186,0.10775,0.1292499999999999,0.03325,0.0474999999999999,0.0344999999999999,0.1262499999999999,0.04375,0.05925,0.0165,0.0409999999999999,0.0549999999999999,0.03525,0.05125,0.0954999999999999,0.0374999999999999,0.028,0.0504999999999999,0.1169999999999999,0.0459999999999999,0.0795,0.363,0.0232499999999999,0.0305,0.0615,0.0449999999999999,0.0287499999999999,0.1347499999999999
Curse of the Golden Flower (Man cheng jin dai huang jin jia) (2006),0.84975,0.659,0.8925000000000001,0.7847500000000001,0.659,0.98925,0.7315,0.8812500000000001,0.48,0.98925,0.8342499999999999,0.733,0.8055000000000001,0.733,0.6575,0.94925,0.49175,0.4952499999999999,0.4479999999999999,0.8342499999999999,0.91675,0.6295,0.7525,0.4207499999999999,0.26525,0.3005,0.26925,0.278,0.3399999999999999,0.3219999999999999,0.4489999999999999,0.11675,0.3275,0.11875,0.4054999999999999,0.191,0.18325,0.639,0.17625,0.20975,0.31875,0.3335,0.12225,0.2204999999999999,0.4692499999999999,0.489,0.16125,0.118,0.2185,0.58725,0.1674999999999999,0.4665,0.8947499999999999,0.1144999999999999,0.135,0.143,0.21225,0.2314999999999999,0.0875,0.2125,0.12225,0.04375,0.1337499999999999,0.10175,0.0735,0.10625,0.14,0.203,0.186,0.24675,0.12375,0.1475,0.556,0.15175,0.0344999999999999,0.0444999999999999,0.0655,0.091,0.0757499999999999,0.2867499999999999,0.1684999999999999,0.15975,0.3974999999999999,0.03775,0.33975,0.0657499999999999,0.30625,0.16275,0.0404999999999999,0.0772499999999999,0.1395,0.118,0.1114999999999999,0.3067499999999999,0.2654999999999999,0.0755,0.1185,0.0969999999999999,0.0469999999999999,0.142,0.17225,0.0434999999999999,0.0359999999999999,0.2764999999999999,0.0727499999999999,0.12375,0.18075,0.21325,0.0404999999999999,0.0692499999999999,0.10575,0.24225,0.0494999999999999,0.1119999999999999,0.22775,0.086,0.0949999999999999,0.292,0.06125,0.0529999999999999,0.0727499999999999,0.0514999999999999,0.0564999999999999,0.0702499999999999,0.0705,0.11325,0.83775,0.064,0.1292499999999999,0.03275,0.061,0.1169999999999999,0.05675,0.14675,0.05925,0.0584999999999999,0.026,0.11225,0.12125,0.03725,0.03175,0.05575,0.0939999999999999,0.05675,0.1292499999999999,0.0255,0.0379999999999999,0.0685,0.0272499999999999
