movieId,fight scenes,chase,weapons,fun movie,original,predictable,vengeance,mentor,good,betrayal,catastrophe,dialogue,very funny,culture clash,runaway,light,first contact,weird,greed,life philosophy,melancholic,fantasy world,drama,not funny,surveillance,pornography,pulp,death,teen movie,adaptation,transformation,family,alter ego,buddy movie,classic car,sexy,stereotypes,life & death,creativity,80s,nudity (full frontal - brief),absurd,quirky,kidnapping,camp,independent film,childhood,unlikely friendships,farce,sacrifice,computer animation,drinking,women,california,hospital,writers,dysfunctional family,multiple storylines,internet,kick-butt women,los angeles,new jersey,mad scientist,underrated,notable nudity,hip hop,prison,irish accent,nudity (rear),road movie,queer,survival,awesome soundtrack,simple,remake,island,too long,prejudice,immortality,alternate history,islam,no plot,brothers,memory,russian,stand-up comedy,tokyo,blindness,doctors,hotel,nudity (topless - brief),race,new york city,addiction,film noir,small town,period piece,san francisco,shopping,good music,indians,trilogy,bollywood,foul language,british,desert,snakes,divorce,interracial romance,wartime,wilderness,stoner movie,dreams,too short,censorship,god,ghosts/afterlife,fashion,texas,hunting,adoption,unlikeable characters,workplace,ensemble cast,single father,reality tv,australia,directorial debut,finnish,graphic novel,cancer,robert downey jr,atheism,homeless,time,made for tv,1930s,father daughter relationship,oil,prostitution,lawyer,radio,potential oscar nom,goth,french,rebellion,wine,best of 2005,documentary
Hooper (1978),0.8142499999999999,0.67575,0.67575,0.92875,0.693,0.576,0.3964999999999999,0.8795,0.635,0.4852499999999999,0.53325,0.63,0.8287500000000001,0.562,0.55425,0.8287500000000001,0.4585,0.362,0.4852499999999999,0.3045,0.3545,0.306,0.4915,0.2095,0.2574999999999999,0.38675,0.3305,0.1104999999999999,0.3055,0.24275,0.288,0.23225,0.3884999999999999,0.1877499999999999,0.4095,0.2574999999999999,0.22175,0.23375,0.2405,0.37825,0.1977499999999999,0.3745,0.1967499999999999,0.279,0.2289999999999999,0.1977499999999999,0.34375,0.26775,0.204,0.17175,0.2857499999999999,0.3169999999999999,0.2105,0.8654999999999999,0.22425,0.1967499999999999,0.3339999999999999,0.1855,0.22725,0.09125,0.61125,0.2784999999999999,0.45675,0.199,0.0637499999999999,0.0999999999999999,0.131,0.1679999999999999,0.04675,0.27625,0.27775,0.21025,0.1315,0.24775,0.124,0.2244999999999999,0.1154999999999999,0.1704999999999999,0.10125,0.0905,0.08925,0.04525,0.0865,0.1315,0.0444999999999999,0.09125,0.0595,0.1205,0.10875,0.29025,0.3592499999999999,0.15025,0.0837499999999999,0.059,0.17375,0.40475,0.1579999999999999,0.21975,0.0825,0.088,0.0534999999999999,0.1255,0.05275,0.11825,0.0559999999999999,0.0857499999999999,0.2015,0.0632499999999999,0.11225,0.1297499999999999,0.0705,0.10525,0.09025,0.1169999999999999,0.1624999999999999,0.0519999999999999,0.0852499999999999,0.1805,0.18375,0.10975,0.05275,0.1275,0.11975,0.08875,0.0782499999999999,0.10125,0.023,0.0895,0.16825,0.0394999999999999,0.0662499999999999,0.133,0.04825,0.09,0.17875,0.068,0.216,0.14425,0.0662499999999999,0.0559999999999999,0.1004999999999999,0.14275,0.0695,0.0647499999999999,0.0225,0.0454999999999999,0.05875,0.08725,0.05275
Point of No Return (1993),0.8755,0.8755,0.8755,0.7345,0.7882499999999999,0.581,0.5725,0.90375,0.63425,0.7505,0.48675,0.3512499999999999,0.28525,0.404,0.27425,0.2229999999999999,0.3005,0.2865,0.3505,0.38075,0.36075,0.263,0.404,0.35475,0.7505,0.3095,0.1935,0.45175,0.3824999999999999,0.3652499999999999,0.4782499999999999,0.214,0.2395,0.0424999999999999,0.2299999999999999,0.483,0.21525,0.25075,0.186,0.142,0.3492499999999999,0.1795,0.176,0.14325,0.0989999999999999,0.11675,0.11475,0.187,0.12475,0.26575,0.17625,0.11675,0.32475,0.1475,0.15425,0.10675,0.12175,0.1614999999999999,0.27725,0.14875,0.1205,0.09225,0.0662499999999999,0.18,0.198,0.0725,0.092,0.15725,0.2455,0.081,0.1385,0.15975,0.1094999999999999,0.0835,0.99125,0.0775,0.0737499999999999,0.2345,0.14425,0.14475,0.129,0.0434999999999999,0.0707499999999999,0.0797499999999999,0.0657499999999999,0.1014999999999999,0.0827499999999999,0.2175,0.137,0.1337499999999999,0.1475,0.0737499999999999,0.10075,0.1139999999999999,0.14675,0.063,0.092,0.1292499999999999,0.12275,0.1094999999999999,0.0524999999999999,0.0454999999999999,0.10225,0.0652499999999999,0.0727499999999999,0.0494999999999999,0.03875,0.09325,0.20625,0.061,0.06075,0.09325,0.0645,0.08925,0.0672499999999999,0.0514999999999999,0.14725,0.05925,0.029,0.0324999999999999,0.0579999999999999,0.2995,0.0747499999999999,0.1669999999999999,0.06125,0.0632499999999999,0.0237499999999999,0.03775,0.0197499999999999,0.0647499999999999,0.0449999999999999,0.03325,0.11725,0.0324999999999999,0.03775,0.0707499999999999,0.0504999999999999,0.0329999999999999,0.0399999999999999,0.0384999999999999,0.08625,0.0245,0.03225,0.04725,0.1629999999999999,0.0394999999999999,0.0755,0.03875,0.0182499999999999
Taxi (1998),0.93025,0.937,0.93025,0.88025,0.66575,0.4635,0.5965,0.64025,0.8667499999999999,0.44175,0.50975,0.63075,0.9455,0.45125,0.4075,0.7885,0.22275,0.37975,0.685,0.4389999999999999,0.685,0.27775,0.3492499999999999,0.27225,0.45075,0.20625,0.18025,0.137,0.24775,0.253,0.4157499999999999,0.2027499999999999,0.17025,0.6125,0.4357499999999999,0.41725,0.383,0.208,0.56575,0.0529999999999999,0.21725,0.289,0.17025,0.34975,0.1019999999999999,0.685,0.17475,0.356,0.582,0.1865,0.1619999999999999,0.22525,0.268,0.1367499999999999,0.1962499999999999,0.15575,0.14525,0.1159999999999999,0.142,0.1927499999999999,0.0935,0.1465,0.0969999999999999,0.25675,0.14725,0.3735,0.1164999999999999,0.1897499999999999,0.172,0.3015,0.1345,0.08875,0.0817499999999999,0.3764999999999999,0.08825,0.16025,0.08975,0.1054999999999999,0.0692499999999999,0.1175,0.31,0.1897499999999999,0.1049999999999999,0.0969999999999999,0.11775,0.067,0.1917499999999999,0.11175,0.10325,0.22975,0.1079999999999999,0.22525,0.0792499999999999,0.0559999999999999,0.0885,0.0715,0.11475,0.1059999999999999,0.3115,0.2309999999999999,0.09125,0.0855,0.12,0.09625,0.1307499999999999,0.063,0.0369999999999999,0.14375,0.0765,0.32975,0.0722499999999999,0.0812499999999999,0.12475,0.09025,0.065,0.0504999999999999,0.1109999999999999,0.1312499999999999,0.0277499999999999,0.0419999999999999,0.1069999999999999,0.0637499999999999,0.14825,0.0474999999999999,0.06175,0.0292499999999999,0.0725,0.0772499999999999,0.0434999999999999,0.0404999999999999,0.0444999999999999,0.05125,0.0707499999999999,0.04175,0.0559999999999999,0.0489999999999999,0.0509999999999999,0.09875,0.0705,0.06225,0.03475,0.0285,0.08925,0.03725,0.96475,0.03275,0.23575,0.03325,0.0324999999999999
Taxi 3 (2003),0.94925,0.9705,0.94925,0.94125,0.64425,0.87175,0.6045,0.576,0.665,0.4645,0.606,0.4024999999999999,0.91375,0.33725,0.31975,0.90125,0.246,0.38675,0.2817499999999999,0.43225,0.4745,0.28725,0.1977499999999999,0.268,0.4325,0.217,0.2239999999999999,0.1164999999999999,0.2445,0.1972499999999999,0.28525,0.24575,0.2304999999999999,0.471,0.25825,0.26225,0.301,0.20875,0.63125,0.11525,0.23075,0.33625,0.1725,0.7755000000000001,0.24425,0.279,0.149,0.23125,0.37675,0.2,0.2085,0.1709999999999999,0.0837499999999999,0.15475,0.3622499999999999,0.21225,0.4605,0.09775,0.136,0.1267499999999999,0.1252499999999999,0.0994999999999999,0.128,0.15425,0.3502499999999999,0.07,0.151,0.1252499999999999,0.2007499999999999,0.30625,0.151,0.0752499999999999,0.0852499999999999,0.197,0.0695,0.1402499999999999,0.11575,0.132,0.0775,0.1134999999999999,0.2027499999999999,0.2294999999999999,0.073,0.10375,0.2815,0.151,0.16475,0.1014999999999999,0.09,0.1925,0.072,0.1375,0.10475,0.0479999999999999,0.08925,0.05925,0.10825,0.126,0.36675,0.0692499999999999,0.067,0.1564999999999999,0.0747499999999999,0.1124999999999999,0.1275,0.20325,0.03425,0.1947499999999999,0.1285,0.08,0.0712499999999999,0.05525,0.0579999999999999,0.22675,0.059,0.0692499999999999,0.1252499999999999,0.193,0.0257499999999999,0.0192499999999999,0.10175,0.1074999999999999,0.0999999999999999,0.0564999999999999,0.06075,0.0379999999999999,0.074,0.067,0.03575,0.0564999999999999,0.0384999999999999,0.0605,0.0725,0.03625,0.0979999999999999,0.0705,0.0334999999999999,0.0984999999999999,0.031,0.06075,0.0459999999999999,0.04725,0.0539999999999999,0.0217499999999999,0.93625,0.0404999999999999,0.1332499999999999,0.062,0.0242499999999999
"Magnificent Seven Ride!, The (1972)",0.6865,0.72025,0.7509999999999999,0.385,0.74225,0.7509999999999999,0.8125,0.578,0.45325,0.46025,0.4065,0.45325,0.2355,0.45325,0.45325,0.188,0.3409999999999999,0.45325,0.409,0.211,0.30825,0.36875,0.2017499999999999,0.38275,0.1307499999999999,0.186,0.5985,0.5265,0.4895,0.20475,0.22225,0.11275,0.3492499999999999,0.25675,0.61775,0.23825,0.05475,0.1019999999999999,0.255,0.0454999999999999,0.0939999999999999,0.3329999999999999,0.195,0.1144999999999999,0.15675,0.136,0.3369999999999999,0.1679999999999999,0.09925,0.16175,0.1365,0.11425,0.7035,0.0449999999999999,0.2334999999999999,0.2224999999999999,0.0875,0.1445,0.1689999999999999,0.1877499999999999,0.05025,0.0682499999999999,0.209,0.293,0.12475,0.023,0.4257499999999999,0.25075,0.25875,0.1287499999999999,0.1109999999999999,0.088,0.065,0.0675,0.04225,0.2875,0.149,0.0514999999999999,0.1485,0.10575,0.1039999999999999,0.0707499999999999,0.04125,0.1049999999999999,0.071,0.0529999999999999,0.1505,0.21275,0.0692499999999999,0.24025,0.1745,0.0172499999999999,0.0564999999999999,0.0715,0.0832499999999999,0.264,0.0665,0.3725,0.2885,0.069,0.08825,0.517,0.1425,0.0847499999999999,0.0625,0.5975,0.03425,0.11625,0.1835,0.0692499999999999,0.1345,0.0802499999999999,0.0662499999999999,0.0262499999999999,0.079,0.22925,0.03225,0.0865,0.09675,0.1059999999999999,0.0782499999999999,0.0524999999999999,0.05175,0.0489999999999999,0.06125,0.0429999999999999,0.0695,0.0579999999999999,0.0295,0.03375,0.0454999999999999,0.0282499999999999,0.12325,0.069,0.0742499999999999,0.3299999999999999,0.0384999999999999,0.0167499999999999,0.071,0.0354999999999999,0.04525,0.09475,0.04375,0.0509999999999999,0.0757499999999999,0.0255,0.0354999999999999,0.125,0.017
Paparazzi (2004),0.697,0.697,0.697,0.4495,0.64125,0.69,0.95075,0.42525,0.71025,0.546,0.71025,0.2564999999999999,0.2309999999999999,0.369,0.2504999999999999,0.14525,0.526,0.2365,0.31425,0.3077499999999999,0.16425,0.39525,0.369,0.352,0.18325,0.2385,0.21275,0.3804999999999999,0.16975,0.21525,0.2985,0.594,0.14825,0.1049999999999999,0.18725,0.10775,0.21175,0.20475,0.21375,0.09275,0.15125,0.1795,0.10425,0.3435,0.073,0.2564999999999999,0.1377499999999999,0.1039999999999999,0.0539999999999999,0.287,0.15775,0.141,0.1765,0.249,0.41925,0.183,0.1977499999999999,0.153,0.2664999999999999,0.09025,0.21625,0.067,0.0845,0.091,0.22625,0.0747499999999999,0.0895,0.1164999999999999,0.0747499999999999,0.174,0.1327499999999999,0.1215,0.05075,0.14275,0.3219999999999999,0.0805,0.139,0.06125,0.0895,0.1277499999999999,0.1205,0.0717499999999999,0.0807499999999999,0.09775,0.075,0.1034999999999999,0.0434999999999999,0.1679999999999999,0.0647499999999999,0.0802499999999999,0.0685,0.11125,0.0584999999999999,0.0777499999999999,0.0925,0.05775,0.0725,0.09025,0.04775,0.05175,0.0712499999999999,0.0334999999999999,0.0687499999999999,0.05075,0.067,0.025,0.067,0.12325,0.128,0.0662499999999999,0.069,0.08,0.1262499999999999,0.0662499999999999,0.0605,0.0344999999999999,0.069,0.0454999999999999,0.04175,0.0705,0.1154999999999999,0.059,0.03475,0.0394999999999999,0.245,0.4852499999999999,0.0627499999999999,0.073,0.03625,0.04525,0.0767499999999999,0.03025,0.0915,0.10925,0.03875,0.0484999999999999,0.0564999999999999,0.03825,0.03275,0.04575,0.17175,0.0605,0.0287499999999999,0.05325,0.03025,0.0374999999999999,0.0262499999999999,0.0384999999999999,0.0142499999999999
Highwaymen (2003),0.63425,0.8320000000000001,0.63425,0.65975,0.72275,0.5605,0.841,0.58575,0.65975,0.65,0.4499999999999999,0.5675,0.24275,0.4795,0.492,0.26625,0.2935,0.5055,0.46075,0.3365,0.37725,0.3452499999999999,0.4795,0.3712499999999999,0.65,0.30725,0.2957499999999999,0.2804999999999999,0.1375,0.30825,0.1855,0.11525,0.14075,0.23125,0.4569999999999999,0.307,0.0632499999999999,0.44225,0.188,0.1392499999999999,0.24075,0.18475,0.21975,0.2985,0.141,0.26575,0.0915,0.1265,0.24275,0.0954999999999999,0.122,0.26575,0.3814999999999999,0.36,0.4137499999999999,0.16175,0.12175,0.15975,0.1865,0.16425,0.092,0.12225,0.11525,0.1099999999999999,0.155,0.04675,0.249,0.25575,0.14175,0.812,0.1435,0.286,0.0727499999999999,0.18725,0.1845,0.0569999999999999,0.195,0.0712499999999999,0.0675,0.1255,0.0939999999999999,0.1584999999999999,0.09775,0.26875,0.11475,0.118,0.0969999999999999,0.1599999999999999,0.1455,0.09175,0.2887499999999999,0.0212499999999999,0.0539999999999999,0.0745,0.11125,0.03925,0.072,0.0832499999999999,0.16875,0.0584999999999999,0.05325,0.0665,0.0787499999999999,0.0354999999999999,0.0735,0.15325,0.0429999999999999,0.0855,0.03725,0.05675,0.40525,0.0637499999999999,0.0964999999999999,0.05825,0.071,0.04975,0.03625,0.03325,0.236,0.26025,0.0324999999999999,0.092,0.09375,0.0529999999999999,0.017,0.0334999999999999,0.10775,0.0627499999999999,0.0295,0.0777499999999999,0.0369999999999999,0.0339999999999999,0.0687499999999999,0.0635,0.0282499999999999,0.1094999999999999,0.0424999999999999,0.0272499999999999,0.2065,0.0469999999999999,0.1609999999999999,0.04425,0.0399999999999999,0.0479999999999999,0.022,0.0354999999999999,0.029,0.04275,0.0272499999999999
Cannonball (1976),0.63225,0.8654999999999999,0.63225,0.4609999999999999,0.70375,0.37975,0.54275,0.45675,0.3159999999999999,0.46525,0.4087499999999999,0.46875,0.3814999999999999,0.44225,0.44525,0.3814999999999999,0.312,0.53925,0.44225,0.29825,0.3245,0.36675,0.345,0.2724999999999999,0.5425,0.5665,0.4127499999999999,0.3245,0.20375,0.25075,0.2375,0.1034999999999999,0.1619999999999999,0.0329999999999999,0.47,0.256,0.22425,0.2724999999999999,0.153,0.3,0.2857499999999999,0.2279999999999999,0.4115,0.0795,0.2664999999999999,0.2,0.11375,0.1375,0.3249999999999999,0.12125,0.1614999999999999,0.304,0.09325,0.6195,0.0812499999999999,0.2012499999999999,0.198,0.27,0.0807499999999999,0.30525,0.178,0.534,0.3582499999999999,0.10275,0.3764999999999999,0.06225,0.0979999999999999,0.087,0.3485,0.81525,0.23625,0.119,0.11575,0.0504999999999999,0.0785,0.1267499999999999,0.1267499999999999,0.0682499999999999,0.16575,0.12025,0.0727499999999999,0.0584999999999999,0.09275,0.128,0.08775,0.092,0.11775,0.083,0.0595,0.1335,0.1372499999999999,0.4639999999999999,0.38875,0.08625,0.1134999999999999,0.1584999999999999,0.0732499999999999,0.1972499999999999,0.072,0.06075,0.05875,0.04725,0.0939999999999999,0.0404999999999999,0.0772499999999999,0.1975,0.11975,0.05775,0.08725,0.22325,0.1272499999999999,0.1099999999999999,0.10375,0.0469999999999999,0.05325,0.1335,0.0935,0.0237499999999999,0.0712499999999999,0.1654999999999999,0.061,0.17675,0.09775,0.093,0.0212499999999999,0.05925,0.0635,0.1265,0.0314999999999999,0.17825,0.05375,0.08625,0.0687499999999999,0.0494999999999999,0.0519999999999999,0.0767499999999999,0.0672499999999999,0.03025,0.1317499999999999,0.08675,0.0217499999999999,0.0449999999999999,0.04825,0.04625,0.0424999999999999,0.0344999999999999,0.03975,0.0627499999999999,0.0454999999999999
Grand Prix (1966),0.67925,0.62825,0.67925,0.67925,0.598,0.624,0.4765,0.38625,0.4167499999999999,0.3575,0.422,0.67925,0.411,0.40375,0.56825,0.411,0.46825,0.709,0.5435,0.2435,0.39425,0.31275,0.53225,0.355,0.25975,0.43775,0.2965,0.51275,0.26225,0.2189999999999999,0.22125,0.05725,0.118,0.0359999999999999,0.2015,0.21175,0.08,0.21475,0.44025,0.351,0.1589999999999999,0.433,0.1372499999999999,0.029,0.1877499999999999,0.2997499999999999,0.2375,0.1245,0.118,0.194,0.15,0.2997499999999999,0.18125,0.177,0.18725,0.1335,0.3057499999999999,0.172,0.0969999999999999,0.09875,0.1084999999999999,0.1054999999999999,0.1877499999999999,0.274,0.2764999999999999,0.0292499999999999,0.17375,0.2185,0.1282499999999999,0.39825,0.17975,0.1684999999999999,0.26525,0.1882499999999999,0.276,0.066,0.1957499999999999,0.6235,0.4905,0.1709999999999999,0.2465,0.12375,0.0847499999999999,0.1614999999999999,0.04975,0.0795,0.26875,0.1912499999999999,0.0647499999999999,0.4515,0.1352499999999999,0.92575,0.1287499999999999,0.2284999999999999,0.08675,0.0802499999999999,0.1659999999999999,0.181,0.04575,0.2274999999999999,0.209,0.1674999999999999,0.0574999999999999,0.0172499999999999,0.1659999999999999,0.53475,0.3007499999999999,0.09125,0.283,0.0822499999999999,0.17375,0.14325,0.03425,0.0474999999999999,0.11825,0.0509999999999999,0.0282499999999999,0.06125,0.0444999999999999,0.13,0.09975,0.0595,0.0755,0.1215,0.0192499999999999,0.04425,0.16175,0.12425,0.24375,0.0185,0.0474999999999999,0.012,0.1619999999999999,0.0524999999999999,0.1875,0.03075,0.0825,0.05425,0.31825,0.0424999999999999,0.0489999999999999,0.0544999999999999,0.0185,0.0262499999999999,0.04525,0.1599999999999999,0.03075,0.03125,0.064
Gone in 60 Seconds (1974),0.7565,0.9905,0.7565,0.63475,0.8095000000000001,0.6805,0.6115,0.47575,0.669,0.5015,0.4722499999999999,0.669,0.39875,0.5015,0.3155,0.30325,0.46475,0.65825,0.4445,0.38325,0.21825,0.32475,0.5015,0.346,0.44925,0.487,0.29525,0.2234999999999999,0.2309999999999999,0.289,0.278,0.17875,0.2744999999999999,0.34875,0.1942499999999999,0.32975,0.2065,0.188,0.3225,0.065,0.48875,0.3329999999999999,0.17625,0.38125,0.0949999999999999,0.526,0.33125,0.1644999999999999,0.1475,0.1475,0.1465,0.286,0.26725,0.631,0.3635,0.15125,0.14975,0.18025,0.16125,0.2925,0.4922499999999999,0.1775,0.126,0.19,0.4915,0.09125,0.143,0.21475,0.05325,0.4862499999999999,0.1877499999999999,0.2025,0.1094999999999999,0.213,0.73025,0.0959999999999999,0.1425,0.276,0.0984999999999999,0.10625,0.1365,0.1305,0.0514999999999999,0.1947499999999999,0.05225,0.0812499999999999,0.06075,0.1044999999999999,0.1282499999999999,0.2085,0.1445,0.091,0.1164999999999999,0.0595,0.0925,0.0595,0.0925,0.14275,0.2264999999999999,0.123,0.0785,0.16475,0.06175,0.09725,0.15025,0.03975,0.0287499999999999,0.21375,0.092,0.04675,0.0722499999999999,0.09375,0.118,0.11875,0.10275,0.0499999999999999,0.1054999999999999,0.0625,0.0394999999999999,0.04525,0.0444999999999999,0.05225,0.1159999999999999,0.04675,0.04675,0.0767499999999999,0.03125,0.084,0.0232499999999999,0.0245,0.05675,0.029,0.082,0.03725,0.141,0.0657499999999999,0.04775,0.05375,0.085,0.0489999999999999,0.09,0.156,0.1415,0.023,0.0474999999999999,0.0424999999999999,0.0339999999999999,0.06125,0.023
Five Deadly Venoms (1978),0.961,0.65125,0.65125,0.7445,0.673,0.3502499999999999,0.75075,0.72375,0.565,0.51725,0.40525,0.37625,0.1897499999999999,0.46575,0.532,0.29325,0.32525,0.3582499999999999,0.46575,0.239,0.3984999999999999,0.26675,0.3582499999999999,0.3179999999999999,0.4155,0.1455,0.22875,0.39575,0.0954999999999999,0.2022499999999999,0.305,0.15075,0.18475,0.1004999999999999,0.1084999999999999,0.11075,0.0655,0.23775,0.206,0.10525,0.09025,0.193,0.18525,0.246,0.091,0.2847499999999999,0.3415,0.1985,0.16575,0.28125,0.15125,0.2704999999999999,0.08675,0.10425,0.1297499999999999,0.0895,0.14325,0.11825,0.0692499999999999,0.252,0.0255,0.0949999999999999,0.10425,0.21775,0.0479999999999999,0.0262499999999999,0.149,0.11325,0.03625,0.0747499999999999,0.11225,0.0772499999999999,0.17925,0.24475,0.0255,0.06025,0.05475,0.0865,0.16825,0.1564999999999999,0.0574999999999999,0.16675,0.61225,0.0954999999999999,0.22675,0.1094999999999999,0.14475,0.1375,0.1699999999999999,0.0685,0.128,0.0484999999999999,0.0359999999999999,0.0464999999999999,0.12025,0.2224999999999999,0.1024999999999999,0.029,0.0195,0.09775,0.1604999999999999,0.0702499999999999,0.0705,0.0292499999999999,0.1952499999999999,0.0959999999999999,0.32725,0.0554999999999999,0.0534999999999999,0.1114999999999999,0.0817499999999999,0.1292499999999999,0.0777499999999999,0.09525,0.064,0.082,0.0812499999999999,0.076,0.09,0.126,0.09225,0.03075,0.0534999999999999,0.0534999999999999,0.0147499999999999,0.0569999999999999,0.1292499999999999,0.084,0.148,0.0215,0.1084999999999999,0.0737499999999999,0.082,0.0359999999999999,0.05625,0.0855,0.0725,0.0262499999999999,0.0489999999999999,0.0409999999999999,0.0394999999999999,0.021,0.023,0.0207499999999999,0.05925,0.0499999999999999,0.0339999999999999,0.0404999999999999,0.0424999999999999
Snake in the Eagle's Shadow (Se ying diu sau) (1978),0.96225,0.5455,0.5455,0.73125,0.689,0.286,0.67775,0.93625,0.4569999999999999,0.34075,0.4107499999999999,0.661,0.615,0.53725,0.661,0.5325,0.1975,0.661,0.411,0.37475,0.661,0.2365,0.30825,0.2594999999999999,0.1335,0.33725,0.1795,0.1277499999999999,0.4155,0.2199999999999999,0.31675,0.1267499999999999,0.15975,0.0905,0.21775,0.1282499999999999,0.144,0.29925,0.2309999999999999,0.15875,0.32225,0.15475,0.3379999999999999,0.05575,0.23025,0.661,0.52475,0.5885,0.2855,0.0812499999999999,0.21325,0.661,0.09525,0.12375,0.15275,0.1069999999999999,0.1755,0.1315,0.0772499999999999,0.3097499999999999,0.0252499999999999,0.145,0.072,0.15625,0.0785,0.1402499999999999,0.10425,0.0637499999999999,0.09075,0.11175,0.1215,0.0479999999999999,0.1674999999999999,0.1425,0.0137499999999999,0.04775,0.0449999999999999,0.144,0.04075,0.0875,0.0645,0.14975,0.28925,0.0702499999999999,0.1634999999999999,0.35875,0.18475,0.1205,0.11925,0.123,0.3475,0.14525,0.027,0.1317499999999999,0.118,0.24975,0.088,0.0419999999999999,0.0314999999999999,0.1325,0.1609999999999999,0.0757499999999999,0.0635,0.017,0.21175,0.0792499999999999,0.4127499999999999,0.04325,0.074,0.0682499999999999,0.11625,0.2045,0.11275,0.0725,0.1609999999999999,0.0242499999999999,0.1029999999999999,0.0469999999999999,0.1255,0.0657499999999999,0.1014999999999999,0.03075,0.04825,0.04875,0.04125,0.0474999999999999,0.1352499999999999,0.296,0.0479999999999999,0.0295,0.06,0.062,0.0439999999999999,0.249,0.0702499999999999,0.0765,0.0935,0.0394999999999999,0.0369999999999999,0.0489999999999999,0.0162499999999999,0.0434999999999999,0.03475,0.0282499999999999,0.08725,0.51075,0.03025,0.0339999999999999,0.0692499999999999
Police Story (Ging chaat goo si) (1985),0.97025,0.97025,0.97025,0.91625,0.7729999999999999,0.436,0.73,0.69975,0.764,0.46575,0.4127499999999999,0.567,0.9015,0.495,0.558,0.61775,0.17725,0.55875,0.46625,0.20825,0.558,0.24425,0.4865,0.268,0.397,0.31575,0.18525,0.3425,0.21725,0.33325,0.34875,0.32425,0.29425,0.45875,0.3399999999999999,0.18275,0.3655,0.2045,0.3235,0.38125,0.2314999999999999,0.3635,0.3209999999999999,0.128,0.1397499999999999,0.558,0.499,0.3375,0.4865,0.21575,0.1885,0.558,0.1282499999999999,0.1004999999999999,0.2007499999999999,0.11575,0.25375,0.1325,0.05225,0.3315,0.09775,0.0875,0.1397499999999999,0.24025,0.21025,0.0852499999999999,0.11625,0.1689999999999999,0.11475,0.16425,0.2294999999999999,0.083,0.21875,0.45525,0.0177499999999999,0.17425,0.05525,0.1654999999999999,0.0712499999999999,0.1049999999999999,0.068,0.17275,0.28025,0.0677499999999999,0.093,0.1674999999999999,0.2035,0.11325,0.092,0.12225,0.151,0.0712499999999999,0.04025,0.3149999999999999,0.1099999999999999,0.1609999999999999,0.1397499999999999,0.0865,0.4705,0.16425,0.0584999999999999,0.20975,0.3814999999999999,0.0795,0.24825,0.0454999999999999,0.17475,0.1004999999999999,0.09575,0.059,0.2304999999999999,0.16475,0.1134999999999999,0.05575,0.4307499999999999,0.0645,0.09475,0.0785,0.0795,0.0959999999999999,0.1039999999999999,0.03325,0.14125,0.0534999999999999,0.024,0.064,0.09925,0.144,0.02975,0.0682499999999999,0.087,0.04225,0.0645,0.0265,0.0272499999999999,0.064,0.1084999999999999,0.1094999999999999,0.0484999999999999,0.0519999999999999,0.03725,0.0359999999999999,0.12275,0.0782499999999999,0.0835,0.12125,0.0747499999999999,0.0454999999999999,0.03775
