movieId,good,predictable,weapons,fight scenes,weird,first contact,catastrophe,chase,culture clash,original,dialogue,fun movie,runaway,drama,greed,betrayal,light,survival,mentor,fantasy world,vengeance,melancholic,independent film,alter ego,sacrifice,adaptation,mad scientist,drinking,computer animation,very funny,transformation,awesome soundtrack,childhood,surveillance,creativity,family,life philosophy,unlikely friendships,islam,trilogy,prejudice,good music,not funny,pornography,life & death,wartime,death,absurd,teen movie,underrated,classic car,stereotypes,immortality,alternate history,quirky,dysfunctional family,80s,tokyo,sexy,graphic novel,too long,pulp,period piece,simple,desert,rebellion,british,multiple storylines,nudity (full frontal - brief),island,california,ensemble cast,internet,memory,camp,irish accent,doctors,queer,time,foul language,snakes,too short,writers,brothers,women,no plot,robert downey jr,farce,race,ghosts/afterlife,best of 2005,dreams,nudity (topless - brief),new jersey,film noir,hospital,indians,new york city,hotel,road movie,god,blindness,1930s,small town,father daughter relationship,prison,wilderness,oil,censorship,buddy movie,san francisco,atheism,nudity (rear),hunting,directorial debut,unlikeable characters,bollywood,kick-butt women,divorce,kidnapping,cancer,addiction,workplace,stoner movie,goth,los angeles,hip hop,remake,interracial romance,australia,notable nudity,fashion,made for tv,radio,stand-up comedy,russian,reality tv,single father,shopping,adoption,potential oscar nom,texas,homeless,wine,prostitution,french,documentary,finnish,lawyer
District 9 (2009),0.928,0.96725,0.968,0.8327500000000001,0.97625,0.96725,0.96725,0.8327500000000001,0.97625,0.95125,0.97425,0.631,0.97625,0.97625,0.97625,0.8087500000000001,0.49475,0.8405,0.4875,0.505,0.8087500000000001,0.8260000000000001,0.5965,0.5015,0.6405,0.47375,0.5605,0.59275,0.39675,0.3692499999999999,0.7665,0.17375,0.198,0.61675,0.53575,0.23575,0.4735,0.304,0.6185,0.1505,0.9045,0.18725,0.2907499999999999,0.272,0.29725,0.1604999999999999,0.175,0.77075,0.22475,0.355,0.32525,0.38875,0.18475,0.64125,0.36375,0.2837499999999999,0.25625,0.3055,0.23875,0.294,0.17275,0.243,0.14675,0.25,0.25475,0.17325,0.2514999999999999,0.20875,0.2435,0.23175,0.22875,0.17725,0.3249999999999999,0.1855,0.3037499999999999,0.1937499999999999,0.29125,0.1347499999999999,0.09,0.248,0.1915,0.11525,0.2175,0.10375,0.16425,0.249,0.0584999999999999,0.15725,0.3512499999999999,0.03,0.2875,0.27225,0.1932499999999999,0.11025,0.144,0.1725,0.1714999999999999,0.10425,0.1302499999999999,0.1277499999999999,0.18275,0.14975,0.10725,0.196,0.1154999999999999,0.08925,0.17675,0.23525,0.10725,0.0989999999999999,0.05825,0.2375,0.065,0.23075,0.37575,0.2304999999999999,0.193,0.0682499999999999,0.08975,0.0632499999999999,0.0549999999999999,0.0787499999999999,0.22025,0.082,0.1084999999999999,0.08675,0.0459999999999999,0.0324999999999999,0.0782499999999999,0.08775,0.0354999999999999,0.06,0.0785,0.1019999999999999,0.0702499999999999,0.0534999999999999,0.18525,0.22175,0.04775,0.0554999999999999,0.18325,0.0852499999999999,0.0925,0.0802499999999999,0.1325,0.0484999999999999,0.15925,0.04025,0.02
Avatar (2009),0.985,0.985,0.976,0.9665,0.99475,0.985,0.985,0.9295,0.99475,0.92325,0.8572500000000001,0.8360000000000001,0.79325,0.79325,0.79325,0.6305,0.97825,0.9385,0.6065,0.93675,0.38075,0.7255,0.8552500000000001,0.4499999999999999,0.669,0.284,0.9525,0.7255,0.90625,0.381,0.4722499999999999,0.3924999999999999,0.6035,0.3375,0.6915,0.3844999999999999,0.52225,0.53275,0.8552500000000001,0.4217499999999999,0.45425,0.3924999999999999,0.3764999999999999,0.1895,0.5,0.497,0.16025,0.1995,0.30825,0.25225,0.236,0.62775,0.29325,0.4665,0.1064999999999999,0.22025,0.0925,0.304,0.14425,0.3764999999999999,0.74925,0.16875,0.1957499999999999,0.4625,0.187,0.3085,0.1265,0.27625,0.16975,0.32975,0.139,0.1235,0.473,0.21825,0.09425,0.2015,0.2445,0.1245,0.2355,0.09875,0.16025,0.4485,0.15225,0.16525,0.143,0.3712499999999999,0.10925,0.0544999999999999,0.3682499999999999,0.06025,0.17825,0.353,0.05125,0.1195,0.0767499999999999,0.0984999999999999,0.687,0.071,0.0855,0.07,0.381,0.128,0.1134999999999999,0.09925,0.1465,0.0795,0.1257499999999999,0.25275,0.05475,0.04525,0.0529999999999999,0.21675,0.08875,0.0554999999999999,0.0584999999999999,0.08925,0.53125,0.0409999999999999,0.0782499999999999,0.03725,0.088,0.0444999999999999,0.08625,0.075,0.0205,0.04775,0.0404999999999999,0.09275,0.1195,0.0464999999999999,0.0579999999999999,0.0755,0.0569999999999999,0.0845,0.0702499999999999,0.09375,0.0429999999999999,0.15025,0.04675,0.064,0.03725,0.0384999999999999,0.0519999999999999,0.04425,0.0349999999999999,0.03925,0.0329999999999999,0.0305,0.024
Sherlock Holmes (2009),0.9655,0.865,0.972,0.972,0.9525,0.7015,0.865,0.972,0.78,0.7509999999999999,0.8867499999999999,0.9655,0.8867499999999999,0.6005,0.6005,0.70625,0.78,0.25425,0.749,0.61125,0.583,0.60775,0.3482499999999999,0.7825,0.513,0.81175,0.1885,0.364,0.21425,0.63175,0.4429999999999999,0.22075,0.273,0.82725,0.4912499999999999,0.245,0.5625,0.3035,0.3482499999999999,0.23175,0.3235,0.22075,0.31975,0.18375,0.20475,0.20725,0.2194999999999999,0.291,0.1545,0.2654999999999999,0.3492499999999999,0.2907499999999999,0.14325,0.348,0.3804999999999999,0.149,0.0595,0.1435,0.2375,0.2897499999999999,0.14175,0.34775,0.8507499999999999,0.1415,0.0414999999999999,0.1044999999999999,0.932,0.3057499999999999,0.189,0.247,0.15125,0.3,0.22175,0.302,0.069,0.21775,0.2055,0.15325,0.082,0.1825,0.0939999999999999,0.26775,0.2309999999999999,0.10525,0.1505,0.4297499999999999,0.9885,0.1267499999999999,0.10125,0.23975,0.1985,0.05675,0.03675,0.16825,0.2264999999999999,0.08,0.072,0.10525,0.1885,0.081,0.0379999999999999,0.1205,0.142,0.0935,0.08925,0.10475,0.10725,0.12125,0.10025,0.288,0.1337499999999999,0.09375,0.08725,0.0369999999999999,0.10175,0.122,0.1089999999999999,0.1039999999999999,0.1927499999999999,0.1337499999999999,0.0429999999999999,0.143,0.0755,0.05925,0.1039999999999999,0.0554999999999999,0.03325,0.0974999999999999,0.063,0.03825,0.09525,0.1332499999999999,0.0379999999999999,0.0574999999999999,0.0772499999999999,0.071,0.03425,0.0514999999999999,0.09975,0.066,0.09225,0.02975,0.05225,0.2329999999999999,0.04175,0.078,0.0339999999999999,0.03775,0.0389999999999999
Empire of Dreams: The Story of the 'Star Wars' Trilogy (2004),0.90025,0.84825,0.66925,0.8325,0.722,0.84825,0.76525,0.8325,0.80775,0.8382499999999999,0.8540000000000001,0.8325,0.8540000000000001,0.80775,0.80775,0.78375,0.69225,0.5785,0.4435,0.90025,0.33125,0.5715,0.578,0.27375,0.27125,0.5855,0.526,0.578,0.56575,0.32225,0.396,0.4619999999999999,0.56575,0.3864999999999999,0.4207499999999999,0.56575,0.2794999999999999,0.27025,0.50125,0.9345,0.45275,0.31,0.34175,0.172,0.5245,0.42,0.15525,0.1709999999999999,0.53875,0.1277499999999999,0.2355,0.1124999999999999,0.0409999999999999,0.42225,0.21825,0.45375,0.71025,0.0717499999999999,0.31725,0.0765,0.1505,0.2664999999999999,0.22675,0.06,0.796,0.3582499999999999,0.06,0.1609999999999999,0.4519999999999999,0.136,0.3125,0.1972499999999999,0.45225,0.172,0.4855,0.10225,0.0409999999999999,0.3894999999999999,0.0444999999999999,0.0247499999999999,0.118,0.0454999999999999,0.2674999999999999,0.0705,0.2065,0.09475,0.0905,0.1684999999999999,0.185,0.1039999999999999,0.03725,0.212,0.077,0.2355,0.24275,0.0389999999999999,0.061,0.10375,0.14125,0.21825,0.175,0.123,0.16275,0.179,0.03025,0.14575,0.075,0.2744999999999999,0.4004999999999999,0.03375,0.21525,0.175,0.0687499999999999,0.16825,0.1139999999999999,0.06125,0.0939999999999999,0.0842499999999999,0.268,0.04675,0.0615,0.09,0.1225,0.0715,0.0489999999999999,0.0374999999999999,0.56375,0.04075,0.0605,0.1114999999999999,0.0632499999999999,0.0212499999999999,0.1297499999999999,0.05325,0.3169999999999999,0.04675,0.2614999999999999,0.0235,0.11325,0.0499999999999999,0.0389999999999999,0.126,0.04325,0.1634999999999999,0.03875,0.0454999999999999,0.98325,0.09275,0.146
Inception (2010),0.942,0.89375,0.92625,0.92625,0.98725,0.92,0.89375,0.938,0.98725,0.96125,0.983,0.938,0.98725,0.98725,0.98725,0.9435,0.96775,0.8095000000000001,0.8062499999999999,0.72175,0.6465,0.983,0.663,0.4639999999999999,0.50575,0.44775,0.615,0.61575,0.2329999999999999,0.40525,0.4555,0.663,0.3834999999999999,0.7845,0.7722500000000001,0.2,0.61875,0.3442499999999999,0.4399999999999999,0.3245,0.33825,0.663,0.395,0.23675,0.5695,0.09175,0.2309999999999999,0.46525,0.11475,0.34975,0.3705,0.1922499999999999,0.1967499999999999,0.358,0.2405,0.23625,0.0494999999999999,0.5395,0.2385,0.10125,0.69775,0.15325,0.27425,0.3452499999999999,0.10625,0.1937499999999999,0.21675,0.287,0.2794999999999999,0.2375,0.145,0.693,0.50225,0.857,0.0439999999999999,0.2249999999999999,0.1982499999999999,0.136,0.80525,0.3355,0.0925,0.18175,0.33825,0.1285,0.0999999999999999,0.302,0.11675,0.088,0.1589999999999999,0.0652499999999999,0.1955,0.99525,0.11825,0.0797499999999999,0.1659999999999999,0.1325,0.1352499999999999,0.0935,0.62825,0.0837499999999999,0.20375,0.10275,0.1159999999999999,0.1034999999999999,0.1599999999999999,0.15825,0.1009999999999999,0.1327499999999999,0.11825,0.05625,0.0737499999999999,0.21725,0.04575,0.04325,0.146,0.0935,0.379,0.03575,0.1252499999999999,0.0752499999999999,0.077,0.069,0.0827499999999999,0.09775,0.01,0.3135,0.05125,0.04425,0.03575,0.0399999999999999,0.0554999999999999,0.0404999999999999,0.05975,0.0499999999999999,0.065,0.0632499999999999,0.04875,0.11225,0.04475,0.03725,0.10375,0.0369999999999999,0.05375,0.0637499999999999,0.04625,0.10525,0.03125,0.0255,0.0414999999999999
Sintel (2010),0.9705,0.7562500000000001,0.7562500000000001,0.679,0.8145,0.7562500000000001,0.7737499999999999,0.8282499999999999,0.772,0.905,0.7549999999999999,0.66225,0.74275,0.7555000000000001,0.653,0.7555000000000001,0.72775,0.735,0.6805,0.9705,0.66875,0.639,0.54275,0.3452499999999999,0.34125,0.4227499999999999,0.1639999999999999,0.54275,0.92525,0.274,0.47775,0.354,0.33625,0.3552499999999999,0.303,0.3295,0.2654999999999999,0.69825,0.20875,0.42725,0.3662499999999999,0.354,0.3129999999999999,0.41525,0.8142499999999999,0.1699999999999999,0.688,0.11475,0.18375,0.182,0.52725,0.1405,0.085,0.1885,0.206,0.3249999999999999,0.2105,0.11075,0.3954999999999999,0.0439999999999999,0.0999999999999999,0.22275,0.09325,0.17225,0.33025,0.1977499999999999,0.1352499999999999,0.25825,0.15425,0.132,0.10775,0.1029999999999999,0.3565,0.32725,0.11525,0.2764999999999999,0.08625,0.1937499999999999,0.10675,0.148,0.0772499999999999,0.8979999999999999,0.1669999999999999,0.1059999999999999,0.48,0.1004999999999999,0.1445,0.03975,0.0504999999999999,0.1545,0.0732499999999999,0.14425,0.0384999999999999,0.1099999999999999,0.17125,0.1887499999999999,0.0805,0.03875,0.06,0.2365,0.0242499999999999,0.1257499999999999,0.148,0.131,0.0805,0.1144999999999999,0.4315,0.074,0.0677499999999999,0.067,0.027,0.22675,0.0319999999999999,0.03425,0.16675,0.0727499999999999,0.0399999999999999,0.05625,0.0439999999999999,0.218,0.21975,0.0765,0.0715,0.0419999999999999,0.03175,0.09775,0.1059999999999999,0.03,0.0374999999999999,0.25725,0.0267499999999999,0.0105,0.1322499999999999,0.0544999999999999,0.063,0.21825,0.0439999999999999,0.0384999999999999,0.014,0.0369999999999999,0.0265,0.082,0.05325,0.0205,0.03775,0.03,0.05475,0.0215,0.03225
Harry Potter and the Deathly Hallows: Part 1 (2010),0.9015,0.979,0.979,0.85425,0.90825,0.602,0.8887499999999999,0.72825,0.8305,0.66125,0.90825,0.53975,0.54625,0.4117499999999999,0.90825,0.526,0.8612500000000001,0.11575,0.8065,0.98725,0.42025,0.4445,0.4695,0.29,0.4845,0.98825,0.0795,0.4695,0.65875,0.3465,0.38025,0.4175,0.744,0.3665,0.395,0.65875,0.3575,0.925,0.2435,0.672,0.4469999999999999,0.3675,0.2967499999999999,0.2115,0.23425,0.0964999999999999,0.3824999999999999,0.0989999999999999,0.71175,0.2289999999999999,0.2907499999999999,0.1397499999999999,0.59775,0.0979999999999999,0.128,0.1922499999999999,0.06,0.077,0.10775,0.0762499999999999,0.68075,0.1275,0.7675000000000001,0.21325,0.0404999999999999,0.35775,0.7675000000000001,0.10125,0.21125,0.1109999999999999,0.0519999999999999,0.1024999999999999,0.0662499999999999,0.11525,0.1877499999999999,0.245,0.125,0.152,0.0707499999999999,0.0267499999999999,0.30225,0.45825,0.1455,0.1965,0.1735,0.074,0.09575,0.0797499999999999,0.0715,0.47975,0.0637499999999999,0.0637499999999999,0.0277499999999999,0.05375,0.22075,0.1139999999999999,0.0832499999999999,0.0479999999999999,0.1139999999999999,0.16125,0.02975,0.10825,0.0692499999999999,0.0595,0.0652499999999999,0.1014999999999999,0.1535,0.0374999999999999,0.09175,0.03125,0.06,0.087,0.0434999999999999,0.05475,0.05625,0.03425,0.0795,0.04675,0.0627499999999999,0.05075,0.086,0.26975,0.0414999999999999,0.06025,0.1377499999999999,0.0145,0.0454999999999999,0.0349999999999999,0.0842499999999999,0.04775,0.031,0.072,0.14625,0.087,0.086,0.0595,0.20525,0.0434999999999999,0.059,0.0584999999999999,0.0544999999999999,0.0242499999999999,0.04625,0.0429999999999999,0.04525,0.0329999999999999,0.0217499999999999,0.0295,0.0275
Tron: Legacy (2010),0.98775,0.98775,0.9585,0.923,0.99275,0.98775,0.98775,0.8532500000000001,0.99275,0.867,0.7962499999999999,0.70425,0.37875,0.37875,0.5525,0.47875,0.9265,0.9765,0.54825,0.70275,0.36075,0.7235,0.48575,0.53925,0.52275,0.3349999999999999,0.7927500000000001,0.32325,0.68675,0.27025,0.4599999999999999,0.73625,0.3345,0.1669999999999999,0.59825,0.204,0.39575,0.16075,0.48575,0.43825,0.1699999999999999,0.46725,0.3754999999999999,0.2095,0.32725,0.0732499999999999,0.1709999999999999,0.23725,0.2664999999999999,0.218,0.18125,0.181,0.519,0.2289999999999999,0.2075,0.17325,0.16775,0.3335,0.2035,0.43125,0.1564999999999999,0.17275,0.1019999999999999,0.26125,0.14975,0.2754999999999999,0.1392499999999999,0.15625,0.1614999999999999,0.16875,0.1395,0.0509999999999999,0.4237499999999999,0.32375,0.09875,0.127,0.1169999999999999,0.1275,0.2002499999999999,0.0559999999999999,0.08825,0.12025,0.1325,0.087,0.14375,0.3329999999999999,0.1397499999999999,0.079,0.195,0.0647499999999999,0.151,0.17125,0.0359999999999999,0.12225,0.10775,0.091,0.17075,0.0745,0.0762499999999999,0.0939999999999999,0.425,0.1195,0.0665,0.09475,0.1074999999999999,0.0732499999999999,0.0837499999999999,0.11825,0.03775,0.028,0.05625,0.1962499999999999,0.1205,0.0329999999999999,0.11825,0.1375,0.1215,0.0655,0.0702499999999999,0.0349999999999999,0.05525,0.04775,0.088,0.0772499999999999,0.0647499999999999,0.0705,0.0747499999999999,0.6185,0.0692499999999999,0.0584999999999999,0.0682499999999999,0.1297499999999999,0.0469999999999999,0.0319999999999999,0.0755,0.0665,0.04925,0.12425,0.0642499999999999,0.04575,0.0399999999999999,0.05075,0.029,0.0847499999999999,0.04025,0.0449999999999999,0.024,0.0349999999999999,0.0207499999999999
X-Men: First Class (2011),0.99575,0.98675,0.9985,0.9985,0.93725,0.9315,0.96025,0.96925,0.7345,0.7902499999999999,0.8665,0.8665,0.6735,0.7345,0.7345,0.5725,0.65675,0.63575,0.8872500000000001,0.8220000000000001,0.677,0.37575,0.4842499999999999,0.9985,0.56875,0.543,0.4822499999999999,0.4842499999999999,0.3055,0.65675,0.70125,0.33725,0.32325,0.39775,0.40275,0.3735,0.45125,0.8807499999999999,0.24075,0.743,0.404,0.2027499999999999,0.32575,0.1405,0.14675,0.3135,0.1805,0.1555,0.31775,0.26275,0.24475,0.24425,0.282,0.6635,0.1755,0.17675,0.079,0.298,0.2045,0.658,0.1345,0.18575,0.35975,0.154,0.069,0.25325,0.244,0.22475,0.14825,0.18,0.1895,0.74525,0.20425,0.11075,0.3505,0.52075,0.1327499999999999,0.3279999999999999,0.04625,0.11775,0.0574999999999999,0.292,0.25875,0.177,0.1679999999999999,0.20575,0.5805,0.082,0.191,0.1292499999999999,0.3259999999999999,0.0805,0.059,0.15,0.079,0.1009999999999999,0.0685,0.527,0.1252499999999999,0.0782499999999999,0.0454999999999999,0.10875,0.0762499999999999,0.11925,0.11425,0.088,0.04525,0.1114999999999999,0.05925,0.04975,0.1054999999999999,0.05275,0.1292499999999999,0.0404999999999999,0.0652499999999999,0.245,0.1129999999999999,0.0584999999999999,0.0777499999999999,0.04575,0.0677499999999999,0.077,0.08725,0.0564999999999999,0.0595,0.03525,0.0812499999999999,0.08925,0.05225,0.059,0.0524999999999999,0.0797499999999999,0.0605,0.04425,0.0742499999999999,0.1345,0.066,0.04125,0.0384999999999999,0.06225,0.0559999999999999,0.04225,0.0429999999999999,0.10125,0.03625,0.0419999999999999,0.0225,0.0529999999999999,0.0394999999999999
Harry Potter and the Deathly Hallows: Part 2 (2011),0.8807499999999999,0.97875,0.97875,0.81725,0.8765000000000001,0.75,0.86225,0.7522500000000001,0.83575,0.91125,0.83775,0.557,0.54775,0.6455,0.83775,0.4539999999999999,0.8367500000000001,0.15525,0.7542500000000001,0.98775,0.4639999999999999,0.4705,0.53425,0.282,0.6445,0.95625,0.12025,0.40475,0.642,0.35175,0.4107499999999999,0.48675,0.8322499999999999,0.2905,0.3335,0.64475,0.35075,0.91675,0.207,0.72625,0.68775,0.402,0.29325,0.17525,0.33325,0.1039999999999999,0.50625,0.0707499999999999,0.74875,0.24475,0.3335,0.17525,0.523,0.10475,0.1282499999999999,0.1957499999999999,0.0875,0.0765,0.1185,0.0974999999999999,0.417,0.11475,0.55525,0.23375,0.05325,0.22075,0.55525,0.1375,0.2259999999999999,0.1337499999999999,0.07,0.08775,0.06025,0.15525,0.1139999999999999,0.26175,0.11075,0.2065,0.0745,0.0295,0.612,0.508,0.1367499999999999,0.1285,0.17125,0.0845,0.09275,0.0865,0.08925,0.4499999999999999,0.0544999999999999,0.0685,0.0255,0.0795,0.1357499999999999,0.1099999999999999,0.1134999999999999,0.06125,0.09275,0.09925,0.0369999999999999,0.11275,0.0745,0.067,0.0675,0.10025,0.12175,0.0349999999999999,0.05125,0.0364999999999999,0.064,0.0832499999999999,0.04525,0.0742499999999999,0.05875,0.0262499999999999,0.08975,0.0584999999999999,0.06075,0.0374999999999999,0.11025,0.242,0.0389999999999999,0.0595,0.18575,0.0225,0.065,0.0334999999999999,0.0822499999999999,0.0434999999999999,0.026,0.0705,0.16275,0.0637499999999999,0.0939999999999999,0.074,0.16825,0.03425,0.05075,0.0569999999999999,0.0404999999999999,0.0285,0.0459999999999999,0.03525,0.0459999999999999,0.03525,0.0212499999999999,0.04825,0.0257499999999999
Rise of the Planet of the Apes (2011),0.95825,0.957,0.957,0.9415,0.7757499999999999,0.95825,0.95075,0.9415,0.74925,0.95725,0.8005,0.64625,0.7757499999999999,0.74925,0.74925,0.72575,0.52275,0.8554999999999999,0.667,0.55775,0.6975,0.478,0.6575,0.657,0.5015,0.431,0.70025,0.31625,0.7549999999999999,0.3522499999999999,0.4535,0.188,0.7549999999999999,0.32325,0.45175,0.503,0.39175,0.70725,0.6575,0.534,0.473,0.188,0.40375,0.23325,0.2674999999999999,0.11575,0.2704999999999999,0.23925,0.23675,0.26725,0.1962499999999999,0.3652499999999999,0.3675,0.5725,0.18225,0.31,0.082,0.29725,0.11175,0.2905,0.1885,0.10475,0.16025,0.2007499999999999,0.14775,0.7809999999999999,0.1215,0.1755,0.258,0.23925,0.2544999999999999,0.10725,0.17875,0.25125,0.0785,0.1535,0.1942499999999999,0.15125,0.19,0.1634999999999999,0.18525,0.1262499999999999,0.22675,0.1609999999999999,0.1297499999999999,0.1815,0.11975,0.0747499999999999,0.2875,0.05375,0.2754999999999999,0.14175,0.0715,0.16375,0.079,0.1704999999999999,0.2264999999999999,0.0842499999999999,0.0964999999999999,0.1024999999999999,0.28425,0.1089999999999999,0.08675,0.125,0.1927499999999999,0.40575,0.1205,0.0885,0.064,0.0827499999999999,0.65125,0.154,0.09775,0.09325,0.10925,0.1825,0.21775,0.0682499999999999,0.067,0.0444999999999999,0.126,0.10925,0.0692499999999999,0.09075,0.0205,0.061,0.0687499999999999,0.407,0.0807499999999999,0.06125,0.068,0.05025,0.0979999999999999,0.0439999999999999,0.0822499999999999,0.04675,0.06075,0.11625,0.04125,0.136,0.0569999999999999,0.083,0.0752499999999999,0.03175,0.04825,0.03325,0.0324999999999999,0.0232499999999999,0.0257499999999999
"Avengers, The (2012)",0.9995,0.983,0.99925,0.9995,0.93,0.9585,0.983,0.98525,0.908,0.72075,0.9075,0.912,0.55575,0.78975,0.78975,0.55875,0.9685,0.6575,0.8205,0.941,0.73775,0.36275,0.5745,0.9995,0.75075,0.51925,0.624,0.55575,0.4435,0.9685,0.56825,0.4952499999999999,0.35475,0.34775,0.4902499999999999,0.477,0.5955,0.423,0.2234999999999999,0.3632499999999999,0.297,0.3615,0.2877499999999999,0.1525,0.1957499999999999,0.5745,0.16825,0.46325,0.4962499999999999,0.2594999999999999,0.30725,0.3139999999999999,0.345,0.28525,0.268,0.26075,0.1262499999999999,0.26625,0.18375,0.5815,0.33075,0.35375,0.188,0.3155,0.10675,0.1094999999999999,0.1907499999999999,0.348,0.1569999999999999,0.1604999999999999,0.22275,0.7889999999999999,0.268,0.11025,0.18725,0.19,0.1689999999999999,0.1975,0.0939999999999999,0.1564999999999999,0.1124999999999999,0.3894999999999999,0.23225,0.28225,0.1315,0.3655,0.99075,0.2495,0.1659999999999999,0.189,0.4077499999999999,0.1099999999999999,0.0712499999999999,0.194,0.0762499999999999,0.12325,0.0632499999999999,0.66675,0.1515,0.0715,0.16975,0.0989999999999999,0.076,0.1169999999999999,0.1629999999999999,0.0787499999999999,0.04725,0.1285,0.0765,0.10925,0.1425,0.0712499999999999,0.0775,0.025,0.084,0.215,0.1149999999999999,0.0449999999999999,0.09525,0.0625,0.1139999999999999,0.1169999999999999,0.08625,0.05825,0.089,0.0509999999999999,0.0944999999999999,0.0292499999999999,0.0399999999999999,0.0524999999999999,0.05675,0.15775,0.0519999999999999,0.09075,0.0762499999999999,0.0847499999999999,0.09075,0.0785,0.1089999999999999,0.0837499999999999,0.0549999999999999,0.0404999999999999,0.04425,0.0795,0.03025,0.04075,0.0225,0.0287499999999999,0.0324999999999999
Shaolin (Xin shao lin si) (2011),0.8362499999999999,0.76,0.95425,0.95425,0.8280000000000001,0.57025,0.76,0.95425,0.85425,0.81575,0.60875,0.8620000000000001,0.67,0.67525,0.7525,0.92325,0.6755,0.472,0.98025,0.71625,0.92325,0.7525,0.7525,0.5435,0.7682500000000001,0.53375,0.21075,0.67,0.49675,0.3745,0.4895,0.29225,0.60725,0.34325,0.48075,0.60375,0.5495,0.51625,0.5495,0.11725,0.36875,0.14175,0.3429999999999999,0.56775,0.35,0.368,0.6165,0.37875,0.3067499999999999,0.269,0.34575,0.2544999999999999,0.2345,0.1925,0.2495,0.4445,0.43,0.195,0.133,0.21275,0.32875,0.25725,0.54275,0.53025,0.0707499999999999,0.2704999999999999,0.38125,0.14725,0.3542499999999999,0.22275,0.123,0.065,0.11625,0.2935,0.137,0.4347499999999999,0.268,0.27325,0.30525,0.1164999999999999,0.22575,0.136,0.21675,0.4635,0.14675,0.14625,0.1322499999999999,0.17925,0.2289999999999999,0.4075,0.0747499999999999,0.1735,0.41,0.1674999999999999,0.093,0.357,0.18425,0.1975,0.0695,0.1485,0.12175,0.2977499999999999,0.208,0.21875,0.2135,0.1709999999999999,0.22475,0.05075,0.137,0.2294999999999999,0.11225,0.132,0.2967499999999999,0.09675,0.143,0.14175,0.05675,0.2299999999999999,0.09975,0.2194999999999999,0.21575,0.082,0.0989999999999999,0.05175,0.0925,0.0707499999999999,0.0855,0.1287499999999999,0.1445,0.0625,0.34975,0.3555,0.04875,0.0272499999999999,0.08875,0.05175,0.0449999999999999,0.14575,0.10125,0.0845,0.21275,0.0705,0.1392499999999999,0.16925,0.078,0.1104999999999999,0.05825,0.22075,0.04775
The Hunger Games (2012),0.9705,0.8402499999999999,0.9295,0.9295,0.968,0.78975,0.9705,0.9295,0.8147500000000001,0.73775,0.656,0.61875,0.8142499999999999,0.8142499999999999,0.8142499999999999,0.63525,0.4925,0.92875,0.93875,0.73925,0.54775,0.40075,0.8147500000000001,0.3195,0.66575,0.991,0.15775,0.19,0.2877499999999999,0.345,0.4245,0.211,0.2877499999999999,0.2915,0.351,0.4775,0.38625,0.32125,0.8147500000000001,0.72275,0.50975,0.153,0.3645,0.2825,0.4395,0.551,0.4895,0.2105,0.88575,0.21825,0.2925,0.3702499999999999,0.2045,0.132,0.14275,0.17875,0.0827499999999999,0.0795,0.1265,0.2125,0.4882499999999999,0.132,0.18,0.178,0.05575,0.88375,0.14525,0.144,0.17175,0.2022499999999999,0.10325,0.0905,0.2289999999999999,0.10525,0.1352499999999999,0.132,0.11425,0.2524999999999999,0.059,0.1134999999999999,0.121,0.4379999999999999,0.198,0.1079999999999999,0.48575,0.1265,0.1195,0.069,0.1252499999999999,0.1089999999999999,0.08775,0.0792499999999999,0.03475,0.1564999999999999,0.0782499999999999,0.12275,0.09,0.0687499999999999,0.10525,0.08775,0.0675,0.11025,0.0662499999999999,0.069,0.137,0.0757499999999999,0.153,0.0364999999999999,0.0807499999999999,0.0419999999999999,0.0564999999999999,0.1285,0.073,0.1302499999999999,0.0657499999999999,0.0925,0.15925,0.05775,0.0697499999999999,0.05025,0.10875,0.1387499999999999,0.072,0.0647499999999999,0.09975,0.0354999999999999,0.079,0.0742499999999999,0.0785,0.04575,0.04775,0.2804999999999999,0.1064999999999999,0.0414999999999999,0.0685,0.05375,0.79125,0.04425,0.08725,0.08825,0.0394999999999999,0.03,0.0657499999999999,0.04275,0.04775,0.0329999999999999,0.0287499999999999,0.0499999999999999,0.0329999999999999
