movieId,first contact,predictable,fight scenes,catastrophe,original,chase,weapons,survival,good,dialogue,weird,mad scientist,mentor,fantasy world,very funny,vengeance,greed,fun movie,surveillance,adaptation,transformation,runaway,light,family,not funny,life philosophy,betrayal,drama,culture clash,melancholic,pulp,camp,sacrifice,teen movie,computer animation,creativity,death,pornography,alter ego,life & death,internet,island,absurd,immortality,quirky,writers,stereotypes,nudity (full frontal - brief),sexy,god,remake,dysfunctional family,underrated,islam,childhood,desert,classic car,memory,doctors,independent film,women,unlikely friendships,multiple storylines,alternate history,california,farce,80s,hospital,snakes,new jersey,no plot,drinking,prejudice,nudity (rear),queer,simple,irish accent,too long,unlikeable characters,trilogy,road movie,race,too short,blindness,notable nudity,small town,atheism,awesome soundtrack,period piece,los angeles,new york city,tokyo,film noir,prison,dreams,indians,british,made for tv,time,wartime,kick-butt women,wilderness,stand-up comedy,hotel,hunting,nudity (topless - brief),san francisco,good music,russian,graphic novel,hip hop,reality tv,radio,shopping,kidnapping,bollywood,ghosts/afterlife,brothers,interracial romance,single father,stoner movie,workplace,ensemble cast,fashion,adoption,divorce,goth,oil,addiction,foul language,rebellion,censorship,finnish,directorial debut,australia,cancer,1930s,buddy movie,homeless,father daughter relationship,robert downey jr,texas,best of 2005,prostitution,wine,potential oscar nom,lawyer,french,documentary
"Sound of Thunder, A (2005)",0.9615,0.9275,0.9615,0.9275,0.78175,0.6485,0.519,0.93925,0.73875,0.45475,0.33825,0.65825,0.488,0.66925,0.514,0.2915,0.351,0.31375,0.40025,0.43525,0.37825,0.254,0.2957499999999999,0.4115,0.296,0.37475,0.25575,0.237,0.21975,0.185,0.28025,0.26875,0.2214999999999999,0.23225,0.4335,0.3754999999999999,0.23875,0.18375,0.2229999999999999,0.20425,0.48175,0.2025,0.235,0.1535,0.1895,0.392,0.16125,0.2334999999999999,0.18075,0.2847499999999999,0.3205,0.17675,0.11825,0.09275,0.16425,0.182,0.1664999999999999,0.3319999999999999,0.1725,0.0895,0.11425,0.1569999999999999,0.15275,0.16825,0.0984999999999999,0.128,0.15925,0.0685,0.24575,0.1372499999999999,0.2005,0.09375,0.09,0.1039999999999999,0.1362499999999999,0.245,0.14675,0.1305,0.1262499999999999,0.079,0.148,0.1134999999999999,0.551,0.12225,0.09325,0.0687499999999999,0.09875,0.05275,0.09275,0.084,0.074,0.069,0.1084999999999999,0.0825,0.1277499999999999,0.20375,0.0835,0.1325,0.55075,0.0529999999999999,0.074,0.0524999999999999,0.0959999999999999,0.0905,0.1765,0.07,0.05775,0.11375,0.0697499999999999,0.1392499999999999,0.09775,0.04275,0.0825,0.067,0.062,0.0647499999999999,0.08625,0.0984999999999999,0.084,0.0627499999999999,0.0747499999999999,0.09,0.04775,0.0652499999999999,0.04375,0.06225,0.0282499999999999,0.05675,0.0672499999999999,0.05925,0.04225,0.0715,0.0349999999999999,0.0539999999999999,0.018,0.03675,0.05175,0.0339999999999999,0.03275,0.0449999999999999,0.0697499999999999,0.0404999999999999,0.1855,0.0414999999999999,0.0255,0.02975,0.0277499999999999,0.027,0.0147499999999999
Starship Troopers 2: Hero of the Federation (2004),0.956,0.8714999999999999,0.849,0.71475,0.8554999999999999,0.673,0.6975,0.307,0.3455,0.4705,0.4379999999999999,0.42725,0.4095,0.38675,0.30225,0.4832499999999999,0.4379999999999999,0.201,0.39475,0.29525,0.2524999999999999,0.24875,0.37825,0.2365,0.3269999999999999,0.26075,0.26525,0.33725,0.2365,0.36175,0.31475,0.23925,0.34775,0.177,0.4095,0.2085,0.2815,0.22225,0.18225,0.16925,0.287,0.1352499999999999,0.60925,0.3605,0.27875,0.24325,0.208,0.2847499999999999,0.309,0.20725,0.1609999999999999,0.22175,0.09025,0.34775,0.1009999999999999,0.14125,0.1355,0.14225,0.10975,0.2115,0.139,0.1609999999999999,0.18725,0.1525,0.1099999999999999,0.1995,0.1317499999999999,0.1129999999999999,0.0979999999999999,0.123,0.1955,0.1014999999999999,0.0994999999999999,0.152,0.1579999999999999,0.0999999999999999,0.1109999999999999,0.122,0.154,0.11375,0.12325,0.1069999999999999,0.03525,0.1287499999999999,0.0822499999999999,0.076,0.0944999999999999,0.0755,0.0765,0.0574999999999999,0.0672499999999999,0.069,0.16175,0.0757499999999999,0.11325,0.09625,0.0775,0.128,0.0339999999999999,0.34775,0.1292499999999999,0.0344999999999999,0.09025,0.075,0.0394999999999999,0.0702499999999999,0.0697499999999999,0.0544999999999999,0.09925,0.08875,0.137,0.0529999999999999,0.0832499999999999,0.1325,0.04625,0.0657499999999999,0.04975,0.0807499999999999,0.0827499999999999,0.0439999999999999,0.0815,0.0755,0.0857499999999999,0.0237499999999999,0.0732499999999999,0.0494999999999999,0.064,0.05075,0.0737499999999999,0.03325,0.03975,0.0655,0.09,0.11775,0.05525,0.0842499999999999,0.05525,0.0245,0.04175,0.0287499999999999,0.04825,0.04925,0.03975,0.05825,0.0245,0.02975,0.03375,0.03125,0.0162499999999999
Flight of the Phoenix (2004),0.67175,0.73575,0.67175,0.66175,0.8427500000000001,0.624,0.624,0.8580000000000001,0.66175,0.57675,0.3315,0.133,0.44925,0.3129999999999999,0.2975,0.34275,0.33725,0.2875,0.55625,0.4065,0.4075,0.3645,0.209,0.24925,0.32975,0.4922499999999999,0.44025,0.33475,0.3512499999999999,0.295,0.15625,0.1882499999999999,0.2385,0.187,0.3622499999999999,0.394,0.3399999999999999,0.2035,0.12375,0.499,0.1555,0.27725,0.16025,0.136,0.246,0.2155,0.3442499999999999,0.27825,0.1902499999999999,0.12075,0.99475,0.18275,0.24725,0.2385,0.14375,0.97325,0.1674999999999999,0.1609999999999999,0.1907499999999999,0.17025,0.1967499999999999,0.1975,0.1925,0.14875,0.28325,0.1372499999999999,0.0657499999999999,0.1795,0.0454999999999999,0.14275,0.089,0.1352499999999999,0.1992499999999999,0.154,0.1365,0.1195,0.10775,0.1014999999999999,0.18225,0.07,0.3265,0.1169999999999999,0.1405,0.16525,0.09825,0.1287499999999999,0.14525,0.0745,0.1029999999999999,0.0702499999999999,0.09175,0.0722499999999999,0.0949999999999999,0.10025,0.0837499999999999,0.179,0.09975,0.0905,0.0559999999999999,0.085,0.1185,0.22625,0.11025,0.10025,0.0615,0.09125,0.0852499999999999,0.21575,0.0554999999999999,0.079,0.086,0.0615,0.1257499999999999,0.059,0.0725,0.10325,0.074,0.0795,0.1109999999999999,0.0787499999999999,0.0827499999999999,0.073,0.1004999999999999,0.0489999999999999,0.0647499999999999,0.11375,0.0242499999999999,0.3764999999999999,0.0544999999999999,0.09425,0.1004999999999999,0.0534999999999999,0.05125,0.05475,0.0944999999999999,0.059,0.067,0.0534999999999999,0.05225,0.03225,0.0655,0.10475,0.26425,0.03275,0.0795,0.05325,0.05025,0.031,0.0212499999999999
Alone in the Dark (2005),0.7175,0.947,0.7895000000000001,0.7895000000000001,0.8035000000000001,0.776,0.776,0.45375,0.41225,0.567,0.71575,0.7749999999999999,0.52725,0.5735,0.66375,0.4459999999999999,0.71575,0.429,0.3592499999999999,0.5135,0.421,0.34275,0.4912499999999999,0.5405,0.3425,0.27375,0.24925,0.3894999999999999,0.4367499999999999,0.4367499999999999,0.51125,0.53275,0.149,0.3017499999999999,0.32875,0.2465,0.3675,0.71575,0.2405,0.276,0.3924999999999999,0.70075,0.35775,0.1604999999999999,0.35975,0.38225,0.32725,0.39125,0.32225,0.4105,0.4105,0.3005,0.0835,0.121,0.25125,0.0765,0.1962499999999999,0.27675,0.16375,0.71575,0.1995,0.192,0.235,0.192,0.1347499999999999,0.2199999999999999,0.0959999999999999,0.1465,0.3984999999999999,0.1972499999999999,0.37975,0.15525,0.1164999999999999,0.1149999999999999,0.1694999999999999,0.1415,0.144,0.175,0.2027499999999999,0.0697499999999999,0.14525,0.1064999999999999,0.1255,0.138,0.11425,0.081,0.148,0.0792499999999999,0.0845,0.1164999999999999,0.1029999999999999,0.1164999999999999,0.1902499999999999,0.11475,0.1109999999999999,0.26725,0.11575,0.0697499999999999,0.0354999999999999,0.0817499999999999,0.14325,0.197,0.15,0.075,0.09575,0.05075,0.10175,0.131,0.05075,0.1545,0.14325,0.1255,0.09875,0.0925,0.1024999999999999,0.129,0.04575,0.10575,0.0792499999999999,0.05625,0.091,0.10725,0.0682499999999999,0.0777499999999999,0.0725,0.079,0.16475,0.0305,0.1415,0.0637499999999999,0.04475,0.059,0.05425,0.0855,0.0419999999999999,0.085,0.0842499999999999,0.0429999999999999,0.0989999999999999,0.03025,0.0642499999999999,0.0272499999999999,0.085,0.1144999999999999,0.04175,0.04175,0.0285,0.0549999999999999,0.0212499999999999
Double Dragon (1994),0.64,0.91475,0.7942499999999999,0.63825,0.7795000000000001,0.725,0.725,0.4034999999999999,0.3834999999999999,0.4559999999999999,0.35875,0.512,0.4275,0.40525,0.59125,0.3964999999999999,0.237,0.39775,0.1387499999999999,0.44875,0.4105,0.3315,0.4399999999999999,0.4419999999999999,0.2817499999999999,0.2955,0.26625,0.236,0.2125,0.27925,0.28625,0.681,0.1094999999999999,0.3974999999999999,0.27225,0.20975,0.20675,0.276,0.3055,0.20975,0.3682499999999999,0.193,0.17825,0.35075,0.3472499999999999,0.256,0.10725,0.2604999999999999,0.20675,0.216,0.20375,0.20675,0.0895,0.072,0.296,0.0665,0.203,0.3495,0.0885,0.174,0.1069999999999999,0.124,0.2125,0.14625,0.27275,0.187,0.238,0.09675,0.0915,0.1495,0.1445,0.14525,0.0762499999999999,0.1034999999999999,0.153,0.14125,0.18275,0.17525,0.16375,0.0364999999999999,0.16925,0.05675,0.0747499999999999,0.09675,0.09575,0.0662499999999999,0.0732499999999999,0.09,0.072,0.9215,0.0815,0.0655,0.136,0.1019999999999999,0.09275,0.11975,0.02975,0.0762499999999999,0.04475,0.0737499999999999,0.1765,0.12,0.0915,0.133,0.05725,0.12225,0.0837499999999999,0.0707499999999999,0.04475,0.03675,0.1195,0.11225,0.0292499999999999,0.1169999999999999,0.12075,0.0534999999999999,0.1064999999999999,0.36475,0.09925,0.15125,0.0742499999999999,0.0762499999999999,0.05075,0.0667499999999999,0.0747499999999999,0.05575,0.05025,0.022,0.073,0.026,0.028,0.1134999999999999,0.0519999999999999,0.06125,0.0969999999999999,0.03675,0.0652499999999999,0.0574999999999999,0.04975,0.0389999999999999,0.0685,0.0642499999999999,0.031,0.0439999999999999,0.024,0.025,0.0162499999999999,0.022,0.0182499999999999
Godzilla vs. Mechagodzilla II (Gojira VS Mekagojira) (1993),0.92475,0.65875,0.8402499999999999,0.43525,0.7415,0.6985,0.90725,0.92475,0.591,0.45475,0.4722499999999999,0.9655,0.53125,0.46225,0.69325,0.4095,0.4515,0.504,0.22275,0.2254999999999999,0.3555,0.39525,0.34225,0.24,0.3602499999999999,0.35975,0.302,0.39525,0.39525,0.3395,0.298,0.567,0.4942499999999999,0.2229999999999999,0.18475,0.2027499999999999,0.4892499999999999,0.33325,0.365,0.47375,0.0807499999999999,0.7609999999999999,0.3027499999999999,0.418,0.214,0.131,0.1215,0.265,0.14,0.16325,0.0632499999999999,0.2065,0.15275,0.1139999999999999,0.244,0.149,0.304,0.0984999999999999,0.175,0.1624999999999999,0.0647499999999999,0.2289999999999999,0.21475,0.25425,0.187,0.3642499999999999,0.254,0.0615,0.11375,0.14175,0.17575,0.11975,0.23225,0.065,0.15325,0.11675,0.128,0.129,0.04075,0.059,0.09775,0.0825,0.03875,0.08975,0.11525,0.0984999999999999,0.0399999999999999,0.1375,0.0989999999999999,0.02975,0.0712499999999999,0.83575,0.1074999999999999,0.0812499999999999,0.11325,0.0767499999999999,0.061,0.076,0.0625,0.0685,0.196,0.0999999999999999,0.1332499999999999,0.2002499999999999,0.0439999999999999,0.085,0.1175,0.268,0.1337499999999999,0.15025,0.0655,0.08,0.0645,0.064,0.04975,0.059,0.05825,0.09775,0.0499999999999999,0.03625,0.08875,0.08775,0.071,0.0827499999999999,0.0559999999999999,0.0944999999999999,0.0657499999999999,0.17675,0.04825,0.065,0.0595,0.0775,0.15475,0.0865,0.10125,0.0459999999999999,0.0474999999999999,0.0969999999999999,0.0682499999999999,0.0334999999999999,0.0647499999999999,0.0605,0.03975,0.04125,0.0222499999999999,0.0265,0.05175,0.0227499999999999,0.018
Sahara (2005),0.5435,0.959,0.98075,0.959,0.61125,0.98075,0.98075,0.2945,0.7585,0.436,0.26825,0.154,0.4197499999999999,0.6,0.60325,0.30925,0.42325,0.8187500000000001,0.56425,0.98425,0.39125,0.384,0.3355,0.25975,0.3055,0.40925,0.42325,0.1997499999999999,0.248,0.1912499999999999,0.602,0.154,0.1555,0.26925,0.186,0.3067499999999999,0.181,0.16275,0.34375,0.2955,0.1995,0.23525,0.18575,0.10275,0.32725,0.1674999999999999,0.24125,0.10475,0.2915,0.0605,0.1897499999999999,0.1205,0.18475,0.144,0.1074999999999999,0.8485,0.373,0.1044999999999999,0.306,0.084,0.1604999999999999,0.1375,0.09825,0.1114999999999999,0.203,0.0865,0.0742499999999999,0.0994999999999999,0.1154999999999999,0.0999999999999999,0.3794999999999999,0.11675,0.10975,0.14875,0.1604999999999999,0.10525,0.0792499999999999,0.22225,0.059,0.1405,0.16975,0.0685,0.23625,0.1315,0.12175,0.0615,0.0687499999999999,0.0847499999999999,0.14475,0.0637499999999999,0.0637499999999999,0.04875,0.0949999999999999,0.0875,0.05425,0.079,0.0647499999999999,0.0564999999999999,0.04425,0.0752499999999999,0.10575,0.1345,0.0727499999999999,0.1287499999999999,0.04375,0.0379999999999999,0.0705,0.1277499999999999,0.0767499999999999,0.0549999999999999,0.074,0.0319999999999999,0.04425,0.0642499999999999,0.21775,0.073,0.10425,0.0685,0.06225,0.023,0.1044999999999999,0.0647499999999999,0.04625,0.135,0.063,0.08625,0.04075,0.0775,0.05025,0.086,0.0287499999999999,0.0539999999999999,0.0822499999999999,0.04125,0.0569999999999999,0.0429999999999999,0.0569999999999999,0.4247499999999999,0.0354999999999999,0.03225,0.0845,0.1352499999999999,0.16375,0.03775,0.03925,0.022,0.0235,0.0334999999999999,0.0117499999999999
Stealth (2005),0.921,0.94525,0.96225,0.94525,0.7225,0.96225,0.96225,0.7502500000000001,0.71175,0.51075,0.3555,0.36575,0.4902499999999999,0.3592499999999999,0.7602500000000001,0.307,0.3555,0.519,0.5915,0.23875,0.4125,0.24175,0.50425,0.3065,0.3145,0.3652499999999999,0.43225,0.3025,0.24175,0.16175,0.31575,0.278,0.39825,0.3834999999999999,0.3535,0.4065,0.17575,0.15275,0.55025,0.18475,0.58875,0.25975,0.51475,0.10425,0.1865,0.239,0.46075,0.20325,0.33225,0.1285,0.1795,0.135,0.0832499999999999,0.4915,0.10125,0.16775,0.1129999999999999,0.1297499999999999,0.072,0.0702499999999999,0.1704999999999999,0.143,0.1882499999999999,0.136,0.0797499999999999,0.18325,0.0637499999999999,0.0969999999999999,0.05325,0.10675,0.369,0.1267499999999999,0.128,0.17575,0.147,0.1604999999999999,0.074,0.15875,0.1932499999999999,0.062,0.0682499999999999,0.11075,0.15925,0.1515,0.1485,0.0702499999999999,0.063,0.3025,0.0707499999999999,0.0712499999999999,0.0767499999999999,0.0665,0.0994999999999999,0.0752499999999999,0.0845,0.04725,0.0695,0.05425,0.05175,0.15625,0.1175,0.0464999999999999,0.0665,0.0762499999999999,0.0232499999999999,0.0275,0.0702499999999999,0.1387499999999999,0.1882499999999999,0.23575,0.2274999999999999,0.0647499999999999,0.1555,0.0524999999999999,0.0469999999999999,0.09075,0.0364999999999999,0.0635,0.1385,0.08725,0.0707499999999999,0.09225,0.0574999999999999,0.1315,0.04925,0.09125,0.0272499999999999,0.0692499999999999,0.05325,0.05075,0.05275,0.065,0.0379999999999999,0.0349999999999999,0.0215,0.0389999999999999,0.0374999999999999,0.0645,0.03775,0.05475,0.09,0.0569999999999999,0.24275,0.03625,0.0195,0.0409999999999999,0.03675,0.0305,0.0155
"Brothers Grimm, The (2005)",0.84825,0.8414999999999999,0.84825,0.8414999999999999,0.7982499999999999,0.45025,0.45025,0.22925,0.6375,0.5285,0.8835,0.263,0.37575,0.99775,0.486,0.3585,0.7982499999999999,0.38825,0.4107499999999999,0.45525,0.4745,0.3824999999999999,0.52375,0.682,0.36275,0.374,0.3279999999999999,0.25825,0.2774999999999999,0.369,0.2764999999999999,0.08775,0.308,0.2115,0.253,0.645,0.1855,0.3924999999999999,0.24225,0.8580000000000001,0.26925,0.1525,0.38125,0.426,0.33525,0.2584999999999999,0.25375,0.15,0.1584999999999999,0.05525,0.194,0.1985,0.24575,0.15575,0.682,0.0915,0.14875,0.1317499999999999,0.14875,0.3924999999999999,0.17675,0.1347499999999999,0.151,0.189,0.08825,0.25825,0.0695,0.087,0.14225,0.1262499999999999,0.16275,0.1619999999999999,0.1377499999999999,0.1337499999999999,0.149,0.1327499999999999,0.1392499999999999,0.10625,0.1019999999999999,0.10475,0.0959999999999999,0.07,0.1425,0.11725,0.05625,0.15275,0.0905,0.11475,0.54525,0.0242499999999999,0.05925,0.09425,0.09175,0.0767499999999999,0.09675,0.122,0.1694999999999999,0.0549999999999999,0.0875,0.10425,0.0777499999999999,0.09825,0.0757499999999999,0.0999999999999999,0.0384999999999999,0.0364999999999999,0.0344999999999999,0.06075,0.06175,0.1679999999999999,0.04525,0.0479999999999999,0.0384999999999999,0.04475,0.3695,0.0712499999999999,0.294,0.4785,0.0605,0.05775,0.0835,0.1044999999999999,0.0479999999999999,0.0795,0.074,0.05975,0.2987499999999999,0.04525,0.0554999999999999,0.0454999999999999,0.0504999999999999,0.0459999999999999,0.0559999999999999,0.0687499999999999,0.05175,0.0334999999999999,0.10375,0.065,0.0469999999999999,0.04325,0.0625,0.0354999999999999,0.15575,0.04325,0.0765,0.0429999999999999,0.0265,0.15425,0.02
"Cave, The (2005)",0.6945,0.742,0.6945,0.68125,0.70675,0.65025,0.65025,0.565,0.663,0.5305,0.7085,0.9135,0.398,0.4992499999999999,0.3844999999999999,0.535,0.25675,0.39825,0.2714999999999999,0.25275,0.4615,0.27375,0.4205,0.23575,0.36875,0.376,0.2219999999999999,0.29625,0.2465,0.3145,0.256,0.2329999999999999,0.15125,0.20725,0.1965,0.294,0.3315,0.2754999999999999,0.1455,0.266,0.21875,0.23475,0.24075,0.11775,0.211,0.147,0.20525,0.30425,0.1835,0.10925,0.1154999999999999,0.18275,0.1365,0.11575,0.1129999999999999,0.139,0.18375,0.09225,0.277,0.25625,0.176,0.135,0.1564999999999999,0.12325,0.14225,0.10325,0.0677499999999999,0.17175,0.47375,0.1649999999999999,0.14575,0.18025,0.124,0.0994999999999999,0.124,0.11275,0.11825,0.1175,0.172,0.0615,0.0984999999999999,0.072,0.0775,0.1034999999999999,0.09925,0.09775,0.0827499999999999,0.04825,0.1004999999999999,0.085,0.05325,0.09125,0.09875,0.074,0.09075,0.1154999999999999,0.083,0.05175,0.04825,0.04975,0.082,0.04975,0.0782499999999999,0.12175,0.242,0.0459999999999999,0.05125,0.05225,0.0775,0.0374999999999999,0.0615,0.0672499999999999,0.08925,0.0845,0.0529999999999999,0.0605,0.09275,0.1009999999999999,0.0687499999999999,0.0765,0.0692499999999999,0.0787499999999999,0.118,0.0625,0.05675,0.062,0.1074999999999999,0.10025,0.0479999999999999,0.0697499999999999,0.03475,0.0265,0.0792499999999999,0.1014999999999999,0.04025,0.0389999999999999,0.0549999999999999,0.0529999999999999,0.0569999999999999,0.03625,0.0439999999999999,0.029,0.12075,0.04225,0.03375,0.023,0.025,0.0245,0.0157499999999999
Doom (2005),0.93775,0.855,0.93975,0.855,0.7967500000000001,0.93975,0.93975,0.6075,0.742,0.57975,0.33925,0.8959999999999999,0.44625,0.44025,0.3914999999999999,0.433,0.292,0.42525,0.60075,0.4525,0.49,0.299,0.479,0.2945,0.39075,0.36875,0.3037499999999999,0.353,0.256,0.2425,0.27375,0.2375,0.178,0.25275,0.28425,0.43125,0.24825,0.199,0.8707499999999999,0.21475,0.4257499999999999,0.16475,0.151,0.20975,0.2664999999999999,0.27775,0.21275,0.20475,0.2244999999999999,0.182,0.28725,0.2165,0.1337499999999999,0.1099999999999999,0.14075,0.1014999999999999,0.1885,0.1159999999999999,0.198,0.1815,0.119,0.17075,0.22325,0.1485,0.0999999999999999,0.12025,0.0974999999999999,0.10825,0.0989999999999999,0.14075,0.20425,0.1262499999999999,0.128,0.09625,0.15575,0.12025,0.10425,0.1225,0.24675,0.0747499999999999,0.0785,0.089,0.17275,0.11225,0.08625,0.0767499999999999,0.0905,0.0994999999999999,0.0994999999999999,0.0685,0.1014999999999999,0.0645,0.11025,0.08925,0.09475,0.0574999999999999,0.0732499999999999,0.05775,0.0464999999999999,0.05625,0.061,0.0514999999999999,0.1109999999999999,0.0895,0.0657499999999999,0.0584999999999999,0.06225,0.0765,0.063,0.17825,0.09125,0.125,0.08675,0.0314999999999999,0.05925,0.0827499999999999,0.091,0.10375,0.05475,0.0915,0.082,0.0725,0.081,0.05325,0.12375,0.063,0.085,0.03575,0.0775,0.1277499999999999,0.0584999999999999,0.0825,0.074,0.0655,0.029,0.0632499999999999,0.0494999999999999,0.0514999999999999,0.05175,0.0494999999999999,0.127,0.03525,0.1069999999999999,0.03925,0.029,0.0329999999999999,0.0267499999999999,0.03825,0.0192499999999999
BloodRayne (2005),0.66725,0.9585,0.766,0.51425,0.77125,0.69875,0.69875,0.0852499999999999,0.38625,0.53375,0.6825,0.43325,0.604,0.6485,0.51725,0.4635,0.2817499999999999,0.24625,0.2847499999999999,0.5195,0.39475,0.2125,0.3349999999999999,0.3774999999999999,0.311,0.2865,0.2817499999999999,0.25525,0.25525,0.3155,0.4167499999999999,0.4455,0.1574999999999999,0.377,0.2304999999999999,0.1357499999999999,0.25675,0.46675,0.25,0.26525,0.2955,0.1089999999999999,0.28625,0.569,0.30825,0.3495,0.2485,0.34375,0.6065,0.655,0.2465,0.23975,0.0865,0.1109999999999999,0.1387499999999999,0.05225,0.20675,0.12425,0.11275,0.275,0.196,0.17975,0.2259999999999999,0.144,0.1014999999999999,0.20525,0.1455,0.1139999999999999,0.12325,0.25225,0.22675,0.1569999999999999,0.0865,0.1255,0.18025,0.14225,0.148,0.1589999999999999,0.185,0.1372499999999999,0.16475,0.092,0.0745,0.22375,0.1064999999999999,0.08625,0.1332499999999999,0.1465,0.0837499999999999,0.0605,0.05975,0.0662499999999999,0.134,0.0939999999999999,0.1235,0.08925,0.0802499999999999,0.1134999999999999,0.04375,0.0675,0.1215,0.0529999999999999,0.128,0.0657499999999999,0.069,0.04425,0.0529999999999999,0.10225,0.0632499999999999,0.1905,0.1649999999999999,0.175,0.05425,0.083,0.0647499999999999,0.1139999999999999,0.0925,0.0787499999999999,0.0645,0.0765,0.10775,0.11025,0.1079999999999999,0.04225,0.0842499999999999,0.05375,0.5765,0.0389999999999999,0.1084999999999999,0.03125,0.0369999999999999,0.0792499999999999,0.0685,0.09175,0.0364999999999999,0.04225,0.0895,0.03525,0.0329999999999999,0.0262499999999999,0.0595,0.03675,0.06175,0.10725,0.0549999999999999,0.0237499999999999,0.03875,0.03625,0.0155
Pulse (2006),0.69175,0.74925,0.667,0.7657499999999999,0.79525,0.48475,0.2614999999999999,0.623,0.7657499999999999,0.35375,0.5535,0.3974999999999999,0.4695,0.3462499999999999,0.5045,0.4115,0.3652499999999999,0.1897499999999999,0.4855,0.403,0.3874999999999999,0.263,0.27575,0.4095,0.3505,0.2915,0.2897499999999999,0.3209999999999999,0.3005,0.5535,0.1935,0.2012499999999999,0.178,0.4762499999999999,0.2694999999999999,0.29,0.50225,0.39,0.23825,0.4305,0.8775,0.21,0.18725,0.11675,0.2022499999999999,0.245,0.3715,0.23175,0.2017499999999999,0.182,0.9835,0.2027499999999999,0.145,0.12475,0.151,0.0885,0.15075,0.1014999999999999,0.11275,0.3209999999999999,0.1119999999999999,0.20325,0.2259999999999999,0.11125,0.118,0.132,0.0832499999999999,0.32525,0.05675,0.211,0.1624999999999999,0.3209999999999999,0.12375,0.216,0.139,0.1059999999999999,0.144,0.1149999999999999,0.24925,0.05925,0.09175,0.11575,0.0595,0.15025,0.06075,0.09575,0.1099999999999999,0.0682499999999999,0.09425,0.0479999999999999,0.069,0.075,0.10375,0.078,0.0785,0.1104999999999999,0.08725,0.0655,0.0285,0.0675,0.079,0.11925,0.0815,0.09625,0.03725,0.11325,0.0807499999999999,0.18175,0.05775,0.2794999999999999,0.0782499999999999,0.1315,0.1134999999999999,0.05325,0.0504999999999999,0.1485,0.311,0.0662499999999999,0.1034999999999999,0.0895,0.0825,0.11425,0.065,0.0885,0.077,0.05725,0.423,0.03475,0.1084999999999999,0.04225,0.04625,0.0514999999999999,0.0282499999999999,0.0449999999999999,0.0389999999999999,0.05825,0.0494999999999999,0.0282499999999999,0.0642499999999999,0.04125,0.14825,0.04675,0.1317499999999999,0.04575,0.0509999999999999,0.0687499999999999,0.05475,0.0275,0.0175
Poseidon (2006),0.96875,0.96875,0.95725,0.96875,0.7869999999999999,0.786,0.786,0.8585,0.71225,0.61525,0.3612499999999999,0.218,0.44725,0.40125,0.3375,0.55775,0.32275,0.3325,0.6875,0.31,0.39475,0.31825,0.3145,0.3502499999999999,0.31575,0.53475,0.3834999999999999,0.55775,0.2455,0.17325,0.18175,0.21375,0.4902499999999999,0.2299999999999999,0.208,0.35075,0.53575,0.1877499999999999,0.32675,0.58075,0.1915,0.18225,0.21275,0.10775,0.181,0.16125,0.4425,0.257,0.119,0.11475,0.9895,0.21125,0.1257499999999999,0.1149999999999999,0.1275,0.12275,0.16275,0.10175,0.1272499999999999,0.1104999999999999,0.21175,0.16375,0.196,0.12075,0.177,0.10375,0.061,0.235,0.0815,0.212,0.0767499999999999,0.1855,0.23575,0.1094999999999999,0.4915,0.11125,0.11625,0.1649999999999999,0.4034999999999999,0.0625,0.127,0.14375,0.1639999999999999,0.17125,0.09825,0.066,0.0812499999999999,0.05175,0.0815,0.1185,0.20875,0.10525,0.0915,0.09925,0.0702499999999999,0.10025,0.0797499999999999,0.05375,0.0464999999999999,0.066,0.1295,0.10125,0.1024999999999999,0.11075,0.03275,0.0419999999999999,0.1917499999999999,0.09725,0.05175,0.1275,0.1124999999999999,0.0752499999999999,0.0514999999999999,0.0999999999999999,0.063,0.092,0.0979999999999999,0.086,0.1079999999999999,0.173,0.0712499999999999,0.0787499999999999,0.18725,0.0785,0.0835,0.14425,0.04675,0.10575,0.0637499999999999,0.0895,0.0277499999999999,0.0499999999999999,0.03375,0.04325,0.03775,0.0605,0.0544999999999999,0.04375,0.05175,0.2324999999999999,0.05375,0.04525,0.14475,0.0474999999999999,0.0745,0.03925,0.04175,0.0349999999999999,0.0187499999999999
