movieId,weird,culture clash,runaway,melancholic,drama,greed,betrayal,pornography,independent film,original,good,drinking,dialogue,sexy,vengeance,censorship,mentor,light,adaptation,women,life & death,catastrophe,quirky,unlikely friendships,dysfunctional family,absurd,islam,queer,life philosophy,death,nudity (full frontal - brief),prejudice,predictable,addiction,not funny,writers,transformation,divorce,period piece,very funny,childhood,creativity,fantasy world,teen movie,film noir,multiple storylines,british,chase,nudity (topless - brief),surveillance,underrated,sacrifice,doctors,stereotypes,fight scenes,hotel,first contact,alter ego,family,small town,weapons,hospital,classic car,fun movie,workplace,good music,california,1930s,dreams,wartime,interracial romance,farce,tokyo,new jersey,prostitution,nudity (rear),too long,road movie,awesome soundtrack,directorial debut,blindness,atheism,computer animation,pulp,graphic novel,new york city,irish accent,camp,god,rebellion,prison,stoner movie,survival,notable nudity,ensemble cast,bollywood,best of 2005,mad scientist,brothers,memory,unlikeable characters,foul language,texas,wilderness,internet,adoption,simple,potential oscar nom,father daughter relationship,alternate history,stand-up comedy,kick-butt women,lawyer,80s,cancer,hunting,robert downey jr,french,race,indians,documentary,wine,reality tv,island,kidnapping,homeless,goth,desert,los angeles,fashion,immortality,radio,hip hop,made for tv,australia,san francisco,russian,oil,no plot,snakes,finnish,single father,shopping,trilogy,ghosts/afterlife,buddy movie,time,too short,remake
Closer (2004),0.92875,0.92875,0.92875,0.99725,0.92875,0.92875,0.8492500000000001,0.893,0.643,0.83525,0.8105,0.6285,0.8832500000000001,0.893,0.60475,0.24875,0.44675,0.5465,0.5815,0.41525,0.4992499999999999,0.44975,0.431,0.4127499999999999,0.54625,0.2604999999999999,0.1074999999999999,0.28,0.65275,0.2022499999999999,0.2524999999999999,0.22775,0.4675,0.45425,0.3735,0.44125,0.2684999999999999,0.91825,0.1699999999999999,0.2185,0.125,0.2435,0.27025,0.1955,0.1044999999999999,0.60325,0.68275,0.183,0.207,0.1282499999999999,0.2614999999999999,0.3077499999999999,0.3672499999999999,0.23775,0.31675,0.27475,0.2005,0.288,0.1144999999999999,0.1109999999999999,0.31675,0.2684999999999999,0.15775,0.31675,0.1555,0.15575,0.10675,0.04875,0.128,0.1004999999999999,0.1515,0.0855,0.0984999999999999,0.11725,0.0762499999999999,0.277,0.0959999999999999,0.0767499999999999,0.15575,0.18225,0.17125,0.14875,0.16575,0.17125,0.387,0.1555,0.1664999999999999,0.063,0.0539999999999999,0.03725,0.08725,0.0635,0.0885,0.15125,0.2564999999999999,0.1034999999999999,0.2294999999999999,0.08975,0.0717499999999999,0.14925,0.63025,0.49175,0.071,0.074,0.26075,0.0524999999999999,0.10225,0.198,0.05225,0.1564999999999999,0.0732499999999999,0.04925,0.02975,0.0272499999999999,0.10075,0.0494999999999999,0.0994999999999999,0.05325,0.05575,0.05825,0.0449999999999999,0.1982499999999999,0.2015,0.06225,0.0384999999999999,0.03475,0.05175,0.0295,0.04675,0.0389999999999999,0.0295,0.05725,0.0514999999999999,0.0389999999999999,0.025,0.05975,0.0529999999999999,0.0695,0.0775,0.07,0.04925,0.0384999999999999,0.05175,0.03775,0.0117499999999999,0.027,0.0459999999999999,0.04975,0.0419999999999999
Secret Honor (1984),0.9055,0.8865000000000001,0.8107500000000001,0.993,0.8107500000000001,0.9055,0.7867500000000001,0.547,0.66175,0.8927499999999999,0.66275,0.73625,0.8385,0.47875,0.69975,0.5135,0.50325,0.513,0.666,0.306,0.7755000000000001,0.4845,0.47775,0.3984999999999999,0.22125,0.48475,0.9435,0.27,0.285,0.34475,0.3545,0.4067499999999999,0.59975,0.54225,0.34675,0.2007499999999999,0.2594999999999999,0.1129999999999999,0.20525,0.2125,0.3117499999999999,0.2425,0.26125,0.1277499999999999,0.3824999999999999,0.39225,0.206,0.526,0.3135,0.3754999999999999,0.4992499999999999,0.43,0.2704999999999999,0.0885,0.26975,0.44125,0.4935,0.51175,0.1405,0.26225,0.4639999999999999,0.3057499999999999,0.6155,0.18275,0.274,0.2022499999999999,0.68875,0.1589999999999999,0.263,0.1689999999999999,0.2534999999999999,0.09275,0.28075,0.14475,0.1285,0.207,0.237,0.1927499999999999,0.2022499999999999,0.15525,0.16325,0.11025,0.1604999999999999,0.1709999999999999,0.28075,0.22625,0.1089999999999999,0.10475,0.081,0.262,0.1185,0.44625,0.4935,0.1159999999999999,0.1775,0.0642499999999999,0.236,0.632,0.194,0.3754999999999999,0.16125,0.1345,0.17875,0.08775,0.0549999999999999,0.04225,0.0959999999999999,0.0777499999999999,0.15025,0.1385,0.17675,0.3255,0.21725,0.1915,0.1877499999999999,0.2105,0.24975,0.0554999999999999,0.09475,0.1029999999999999,0.12475,0.0424999999999999,0.1584999999999999,0.17325,0.03325,0.0727499999999999,0.04375,0.3107499999999999,0.0667499999999999,0.0305,0.247,0.26975,0.1084999999999999,0.14,0.1034999999999999,0.0712499999999999,0.077,0.088,0.12425,0.23275,0.0627499999999999,0.0292499999999999,0.08625,0.04925,0.0225,0.1019999999999999,0.0915,0.03125,0.0177499999999999
Gold Diggers of 1933 (1933),0.7275,0.8207500000000001,0.7485,0.91125,0.91125,0.8260000000000001,0.91125,0.593,0.91125,0.71325,0.7275,0.91125,0.62125,0.739,0.517,0.713,0.33925,0.588,0.47475,0.7465,0.147,0.4952499999999999,0.3195,0.3472499999999999,0.47475,0.3107499999999999,0.37675,0.3289999999999999,0.3535,0.2574999999999999,0.183,0.1684999999999999,0.2504999999999999,0.2495,0.3349999999999999,0.23025,0.3672499999999999,0.3259999999999999,0.294,0.5305,0.2977499999999999,0.6385,0.3482499999999999,0.692,0.5085,0.1315,0.47775,0.515,0.11975,0.4655,0.1694999999999999,0.18375,0.1372499999999999,0.2965,0.5585,0.534,0.3339999999999999,0.22225,0.40425,0.1114999999999999,0.26225,0.24075,0.31925,0.51825,0.28075,0.9675,0.411,0.764,0.22475,0.279,0.1905,0.3035,0.24175,0.192,0.371,0.1104999999999999,0.1255,0.25875,0.25825,0.1634999999999999,0.147,0.09925,0.193,0.127,0.0519999999999999,0.3535,0.1935,0.511,0.0925,0.03025,0.1267499999999999,0.1475,0.2504999999999999,0.0539999999999999,0.09525,0.089,0.2025,0.371,0.2724999999999999,0.10025,0.0885,0.0989999999999999,0.1275,0.23475,0.2219999999999999,0.0645,0.386,0.125,0.03025,0.068,0.0484999999999999,0.12425,0.1965,0.0865,0.05675,0.2837499999999999,0.0832499999999999,0.1337499999999999,0.0939999999999999,0.04475,0.1977499999999999,0.15775,0.0807499999999999,0.05875,0.1332499999999999,0.364,0.0349999999999999,0.0519999999999999,0.1064999999999999,0.3027499999999999,0.0484999999999999,0.15575,0.582,0.14375,0.04725,0.125,0.1235,0.29025,0.1639999999999999,0.04325,0.0802499999999999,0.024,0.2224999999999999,0.27825,0.0625,0.05275,0.089,0.2145,0.0344999999999999
She Done Him Wrong (1933),0.7815000000000001,0.72025,0.7815000000000001,0.643,0.72025,0.643,0.72025,0.8645,0.45725,0.72925,0.613,0.45725,0.606,0.8645,0.44525,0.738,0.4995,0.4735,0.564,0.84425,0.2264999999999999,0.4155,0.25075,0.2564999999999999,0.1932499999999999,0.26925,0.55575,0.62875,0.23575,0.1397499999999999,0.283,0.16175,0.3512499999999999,0.1337499999999999,0.33325,0.3047499999999999,0.4155,0.294,0.47975,0.38125,0.205,0.29125,0.3399999999999999,0.14275,0.26225,0.24425,0.2229999999999999,0.432,0.58775,0.2375,0.431,0.16175,0.42025,0.17075,0.385,0.21125,0.4639999999999999,0.2239999999999999,0.1785,0.1277499999999999,0.2684999999999999,0.128,0.16075,0.4395,0.22275,0.15775,0.23725,0.8925000000000001,0.22925,0.1034999999999999,0.32775,0.3399999999999999,0.12275,0.2704999999999999,0.4117499999999999,0.0732499999999999,0.1034999999999999,0.16075,0.0994999999999999,0.1277499999999999,0.2365,0.14375,0.18,0.2304999999999999,0.0225,0.8085,0.09825,0.1402499999999999,0.1104999999999999,0.0255,0.285,0.1977499999999999,0.0677499999999999,0.0484999999999999,0.1535,0.27075,0.0232499999999999,0.21075,0.118,0.15325,0.0712499999999999,0.086,0.0339999999999999,0.071,0.09825,0.0875,0.23875,0.195,0.0202499999999999,0.1714999999999999,0.0827499999999999,0.18075,0.0747499999999999,0.1074999999999999,0.0584999999999999,0.1149999999999999,0.03625,0.0732499999999999,0.0787499999999999,0.0682499999999999,0.1312499999999999,0.0842499999999999,0.0145,0.14325,0.1175,0.10825,0.0484999999999999,0.3097499999999999,0.0554999999999999,0.1619999999999999,0.1604999999999999,0.139,0.0369999999999999,0.0625,0.069,0.1069999999999999,0.1905,0.11975,0.12125,0.0499999999999999,0.0267499999999999,0.017,0.0464999999999999,0.065,0.03,0.023,0.084,0.0529999999999999,0.04875
Titicut Follies (1967),0.94225,0.8095000000000001,0.94225,0.94225,0.8692500000000001,0.86775,0.8692500000000001,0.92625,0.8692500000000001,0.7395,0.8692500000000001,0.8532500000000001,0.649,0.57625,0.46475,0.92625,0.36575,0.7562500000000001,0.24525,0.09,0.39175,0.4054999999999999,0.5645,0.39425,0.4805,0.705,0.33775,0.2594999999999999,0.27325,0.63025,0.09625,0.3492499999999999,0.25475,0.3665,0.32675,0.241,0.1745,0.44675,0.141,0.15575,0.39175,0.20875,0.23175,0.1535,0.8532500000000001,0.1445,0.17975,0.203,0.12425,0.3542499999999999,0.081,0.123,0.859,0.10675,0.0852499999999999,0.27525,0.17225,0.08775,0.065,0.2155,0.1059999999999999,0.8109999999999999,0.2425,0.0752499999999999,0.39675,0.075,0.14825,0.21625,0.126,0.1985,0.134,0.0842499999999999,0.179,0.1104999999999999,0.0954999999999999,0.03,0.12425,0.39875,0.0439999999999999,0.09625,0.1907499999999999,0.1689999999999999,0.1074999999999999,0.1104999999999999,0.08875,0.11575,0.08975,0.1644999999999999,0.0725,0.0765,0.736,0.0514999999999999,0.0519999999999999,0.0195,0.04725,0.05125,0.0252499999999999,0.15325,0.1014999999999999,0.11175,0.0187499999999999,0.013,0.23925,0.0682499999999999,0.0755,0.0935,0.08725,0.0379999999999999,0.06225,0.06175,0.44275,0.03875,0.071,0.04325,0.08725,0.0964999999999999,0.0349999999999999,0.18725,0.0529999999999999,0.0697499999999999,0.95625,0.08975,0.1272499999999999,0.05275,0.017,0.303,0.02,0.0232499999999999,0.0292499999999999,0.0207499999999999,0.04975,0.15725,0.0192499999999999,0.0579999999999999,0.03375,0.0454999999999999,0.0925,0.0777499999999999,0.0632499999999999,0.0185,0.14425,0.0145,0.0155,0.0165,0.0265,0.0227499999999999,0.0282499999999999,0.008,0.0057499999999999
Sympathy for the Devil (1968),0.9685,0.8972500000000001,0.90475,0.93025,0.8045,0.86575,0.8165,0.953,0.8867499999999999,0.8707499999999999,0.597,0.8167500000000001,0.77675,0.73375,0.8420000000000001,0.67475,0.3735,0.65075,0.74175,0.4785,0.2925,0.37275,0.8154999999999999,0.2319999999999999,0.51875,0.8707499999999999,0.93125,0.6,0.23425,0.673,0.3145,0.4177499999999999,0.62725,0.73625,0.3429999999999999,0.3325,0.128,0.29325,0.23825,0.4395,0.10475,0.729,0.3515,0.11025,0.5075,0.4539999999999999,0.384,0.1912499999999999,0.656,0.37475,0.0657499999999999,0.0665,0.08725,0.09325,0.2485,0.63725,0.1755,0.151,0.0379999999999999,0.2035,0.2115,0.0384999999999999,0.1965,0.2115,0.3505,0.36,0.3672499999999999,0.27275,0.268,0.39925,0.0295,0.699,0.26225,0.18575,0.2309999999999999,0.252,0.16225,0.40225,0.24925,0.25,0.3632499999999999,0.28925,0.09625,0.71925,0.3047499999999999,0.10575,0.146,0.44575,0.28925,0.45075,0.35375,0.54325,0.18075,0.39725,0.0655,0.141,0.3205,0.09325,0.0702499999999999,0.1252499999999999,0.0755,0.063,0.37775,0.44175,0.198,0.0329999999999999,0.0865,0.08975,0.03175,0.1034999999999999,0.088,0.131,0.0187499999999999,0.216,0.0682499999999999,0.367,0.03075,0.45025,0.02975,0.03925,0.56725,0.04625,0.04875,0.0389999999999999,0.297,0.0645,0.0564999999999999,0.213,0.1049999999999999,0.05825,0.51525,0.03475,0.0449999999999999,0.0802499999999999,0.0765,0.0364999999999999,0.14725,0.1069999999999999,0.0822499999999999,0.1134999999999999,0.2664999999999999,0.017,0.087,0.079,0.0287499999999999,0.03025,0.0735,0.0152499999999999,0.012
"Beguiled, The (1971)",0.91075,0.857,0.91075,0.817,0.86025,0.80525,0.857,0.8865000000000001,0.58675,0.857,0.857,0.58675,0.857,0.8512500000000001,0.75925,0.7685,0.5335,0.553,0.63125,0.915,0.21075,0.4825,0.45525,0.4659999999999999,0.3335,0.3455,0.3339999999999999,0.3205,0.2224999999999999,0.41325,0.56775,0.37475,0.31725,0.24225,0.3462499999999999,0.1977499999999999,0.43775,0.1892499999999999,0.724,0.4127499999999999,0.41325,0.22925,0.3107499999999999,0.6175,0.4549999999999999,0.252,0.27275,0.3522499999999999,0.4347499999999999,0.45925,0.44175,0.33975,0.21425,0.30225,0.2224999999999999,0.24275,0.255,0.4439999999999999,0.2239999999999999,0.23725,0.43225,0.1275,0.2314999999999999,0.361,0.27375,0.2017499999999999,0.4357499999999999,0.2209999999999999,0.33975,0.624,0.22475,0.203,0.2815,0.2975,0.2319999999999999,0.1955,0.2744999999999999,0.17625,0.2017499999999999,0.4004999999999999,0.1669999999999999,0.09825,0.259,0.2744999999999999,0.1134999999999999,0.14175,0.1405,0.1725,0.09825,0.1967499999999999,0.2855,0.3435,0.34125,0.179,0.09775,0.0707499999999999,0.0715,0.3572499999999999,0.123,0.1019999999999999,0.03725,0.1897499999999999,0.288,0.1967499999999999,0.0895,0.0735,0.24975,0.0672499999999999,0.1594999999999999,0.1912499999999999,0.0615,0.23275,0.122,0.17625,0.0364999999999999,0.25575,0.1352499999999999,0.0519999999999999,0.118,0.2504999999999999,0.0434999999999999,0.14,0.08725,0.33075,0.1599999999999999,0.03425,0.0969999999999999,0.149,0.1029999999999999,0.0344999999999999,0.0554999999999999,0.0915,0.062,0.087,0.071,0.1252499999999999,0.0469999999999999,0.09,0.11925,0.3605,0.04975,0.0489999999999999,0.0409999999999999,0.03225,0.04325,0.271,0.074,0.0182499999999999,0.14525
Sweet Sweetback's Baadasssss Song (1971),0.918,0.7155,0.73425,0.72625,0.7155,0.7155,0.8999999999999999,0.97725,0.88175,0.8065,0.4095,0.6655,0.73425,0.8594999999999999,0.8999999999999999,0.59675,0.4585,0.3692499999999999,0.4902499999999999,0.3215,0.1957499999999999,0.4115,0.4095,0.28,0.24225,0.3592499999999999,0.1982499999999999,0.2324999999999999,0.18675,0.2887499999999999,0.52275,0.54725,0.67575,0.4995,0.284,0.277,0.3087499999999999,0.285,0.3027499999999999,0.552,0.21475,0.3754999999999999,0.38725,0.62575,0.1917499999999999,0.32525,0.0802499999999999,0.81175,0.5235,0.1932499999999999,0.47175,0.1252499999999999,0.089,0.4825,0.67575,0.2865,0.29225,0.46875,0.21525,0.1252499999999999,0.27475,0.43975,0.22075,0.4325,0.2867499999999999,0.12325,0.79575,0.1139999999999999,0.125,0.1962499999999999,0.27925,0.552,0.3045,0.16675,0.59725,0.3335,0.25775,0.31775,0.089,0.3055,0.09525,0.1455,0.207,0.363,0.1795,0.1579999999999999,0.08825,0.37525,0.1455,0.28625,0.12325,0.3844999999999999,0.24625,0.4915,0.0822499999999999,0.0747499999999999,0.03975,0.35975,0.26475,0.1805,0.16925,0.10925,0.0852499999999999,0.1144999999999999,0.0732499999999999,0.0584999999999999,0.14,0.06125,0.03,0.11975,0.1245,0.31475,0.0489999999999999,0.24725,0.0807499999999999,0.14425,0.40625,0.086,0.1887499999999999,0.122,0.09725,0.09025,0.0772499999999999,0.0757499999999999,0.1084999999999999,0.0939999999999999,0.0292499999999999,0.3615,0.98625,0.246,0.065,0.0474999999999999,0.31325,0.10075,0.084,0.25225,0.18675,0.0802499999999999,0.22075,0.3225,0.03825,0.0384999999999999,0.12225,0.0394999999999999,0.05325,0.0454999999999999,0.05825,0.081,0.03875
1900 (Novecento) (1976),0.916,0.8285,0.916,0.916,0.66575,0.72625,0.5905,0.89025,0.685,0.55675,0.6175,0.685,0.916,0.7555000000000001,0.616,0.7555000000000001,0.49475,0.40275,0.3095,0.2714999999999999,0.4882499999999999,0.542,0.1599999999999999,0.3994999999999999,0.1887499999999999,0.309,0.82125,0.2784999999999999,0.3315,0.74325,0.28025,0.27725,0.4445,0.1139999999999999,0.2877499999999999,0.12175,0.17875,0.071,0.5905,0.21375,0.36,0.2017499999999999,0.2465,0.1029999999999999,0.137,0.3305,0.147,0.1495,0.04525,0.154,0.22725,0.1805,0.1295,0.10625,0.14075,0.18525,0.15875,0.0695,0.09975,0.1295,0.1295,0.26675,0.119,0.0805,0.139,0.1584999999999999,0.0514999999999999,0.10175,0.1922499999999999,0.257,0.10925,0.0787499999999999,0.1624999999999999,0.0605,0.1445,0.30125,0.87975,0.1154999999999999,0.071,0.0777499999999999,0.092,0.0725,0.11875,0.0775,0.066,0.0429999999999999,0.1277499999999999,0.12025,0.2504999999999999,0.3804999999999999,0.0979999999999999,0.1277499999999999,0.0374999999999999,0.0732499999999999,0.04025,0.10325,0.04825,0.0757499999999999,0.11025,0.05725,0.0292499999999999,0.0379999999999999,0.1175,0.079,0.03075,0.0717499999999999,0.071,0.06125,0.03325,0.0959999999999999,0.09925,0.0439999999999999,0.0217499999999999,0.06225,0.14975,0.0752499999999999,0.08725,0.188,0.0797499999999999,0.0752499999999999,0.10275,0.04975,0.0574999999999999,0.05775,0.0272499999999999,0.03575,0.0247499999999999,0.0935,0.0217499999999999,0.028,0.0702499999999999,0.0245,0.0632499999999999,0.1535,0.05675,0.0232499999999999,0.1805,0.0489999999999999,0.0379999999999999,0.018,0.05725,0.0227499999999999,0.03025,0.04925,0.03875,0.0195,0.0354999999999999,0.0359999999999999,0.0147499999999999
"4th Man, The (Fourth Man, The) (Vierde man, De) (1983)",0.8992500000000001,0.70575,0.73575,0.8207500000000001,0.70575,0.73025,0.70575,0.85625,0.4135,0.74625,0.60575,0.4135,0.7155,0.85625,0.45375,0.608,0.45375,0.606,0.32725,0.30225,0.5445,0.417,0.688,0.35,0.22625,0.46575,0.26275,0.72525,0.28,0.7075,0.2234999999999999,0.0755,0.37975,0.1039999999999999,0.2694999999999999,0.681,0.20625,0.256,0.4775,0.3115,0.4585,0.368,0.4875,0.1357499999999999,0.53575,0.14975,0.1079999999999999,0.26525,0.15875,0.60575,0.1535,0.24775,0.521,0.10325,0.1942499999999999,0.4745,0.18225,0.2135,0.09425,0.12025,0.1385,0.2997499999999999,0.26875,0.34375,0.4227499999999999,0.1245,0.143,0.23125,0.5125,0.10275,0.32225,0.5385,0.1355,0.0802499999999999,0.09275,0.1579999999999999,0.1312499999999999,0.1455,0.0825,0.088,0.1277499999999999,0.63,0.1262499999999999,0.3085,0.05925,0.0807499999999999,0.0935,0.24075,0.63,0.04525,0.0855,0.09275,0.11675,0.0464999999999999,0.04875,0.09,0.03025,0.66175,0.082,0.16475,0.0262499999999999,0.10775,0.11475,0.05975,0.05325,0.1024999999999999,0.05175,0.0655,0.05025,0.0544999999999999,0.3057499999999999,0.0979999999999999,0.0944999999999999,0.22725,0.04625,0.14575,0.0359999999999999,0.11425,0.12025,0.0642499999999999,0.06125,0.1525,0.0344999999999999,0.04475,0.04625,0.12025,0.0324999999999999,0.09025,0.09825,0.17725,0.04925,0.0827499999999999,0.0964999999999999,0.03475,0.0665,0.029,0.04025,0.11625,0.0812499999999999,0.15225,0.0414999999999999,0.02,0.0354999999999999,0.0197499999999999,0.0509999999999999,0.0215,0.0394999999999999,0.04925,0.008
Of Freaks and Men (Pro urodov i lyudey) (1998),0.92025,0.8420000000000001,0.8987499999999999,0.91,0.78175,0.8995,0.893,0.984,0.8420000000000001,0.88225,0.64825,0.8420000000000001,0.8995,0.86825,0.78,0.22275,0.416,0.72825,0.416,0.35575,0.22775,0.38775,0.73825,0.274,0.60925,0.8162499999999999,0.3994999999999999,0.236,0.4425,0.4755,0.28625,0.1245,0.40425,0.47775,0.27825,0.18,0.2887499999999999,0.1024999999999999,0.10075,0.369,0.41125,0.388,0.21775,0.38325,0.3442499999999999,0.1932499999999999,0.0677499999999999,0.3117499999999999,0.52175,0.2005,0.4307499999999999,0.088,0.17925,0.26625,0.421,0.4,0.2885,0.46475,0.3745,0.2075,0.26875,0.18225,0.3349999999999999,0.2534999999999999,0.15875,0.172,0.2224999999999999,0.0837499999999999,0.56625,0.1895,0.17325,0.2967499999999999,0.44475,0.16375,0.1252499999999999,0.0464999999999999,0.0747499999999999,0.1555,0.2194999999999999,0.312,0.22925,0.119,0.301,0.264,0.0752499999999999,0.0989999999999999,0.118,0.32275,0.119,0.1465,0.196,0.1024999999999999,0.281,0.2794999999999999,0.1235,0.2022499999999999,0.0564999999999999,0.31975,0.41125,0.2015,0.06075,0.0474999999999999,0.41625,0.243,0.10025,0.3359999999999999,0.0329999999999999,0.1235,0.068,0.0742499999999999,0.52475,0.05225,0.069,0.16925,0.064,0.1149999999999999,0.0369999999999999,0.0172499999999999,0.3874999999999999,0.5435,0.09225,0.14925,0.077,0.0845,0.4475,0.0227499999999999,0.04625,0.1594999999999999,0.06175,0.0265,0.0539999999999999,0.0275,0.1084999999999999,0.028,0.0745,0.03875,0.5765,0.04975,0.38825,0.028,0.3355,0.0237499999999999,0.02975,0.0835,0.0429999999999999,0.142,0.0152499999999999,0.0177499999999999,0.0252499999999999
Soldier's Girl (2003),0.92575,0.92575,0.92575,0.8972500000000001,0.92575,0.92575,0.946,0.7505,0.92575,0.71375,0.92575,0.92575,0.3399999999999999,0.7505,0.524,0.396,0.946,0.4619999999999999,0.1124999999999999,0.7495,0.77125,0.4317499999999999,0.25875,0.51675,0.4227499999999999,0.2324999999999999,0.627,0.98825,0.3185,0.63475,0.4267499999999999,0.68575,0.6255,0.50925,0.3754999999999999,0.0954999999999999,0.3037499999999999,0.27025,0.22225,0.2279999999999999,0.0812499999999999,0.149,0.25175,0.146,0.0999999999999999,0.183,0.44675,0.1669999999999999,0.422,0.38025,0.18625,0.68575,0.3195,0.126,0.23725,0.03075,0.27525,0.14125,0.073,0.1435,0.3625,0.33775,0.10525,0.093,0.0605,0.0707499999999999,0.264,0.0469999999999999,0.1302499999999999,0.2045,0.499,0.152,0.0705,0.2995,0.1034999999999999,0.1967499999999999,0.1154999999999999,0.1932499999999999,0.12325,0.0697499999999999,0.3844999999999999,0.301,0.14325,0.10775,0.72375,0.1505,0.1029999999999999,0.27325,0.0782499999999999,0.03725,0.3155,0.08875,0.05825,0.178,0.03375,0.266,0.05075,0.11425,0.1704999999999999,0.26925,0.2289999999999999,0.0344999999999999,0.0979999999999999,0.31525,0.0835,0.0807499999999999,0.0632499999999999,0.37175,0.1039999999999999,0.36275,0.6165,0.063,0.3592499999999999,0.04325,0.30725,0.0215,0.0672499999999999,0.05075,0.2985,0.0384999999999999,0.16975,0.1159999999999999,0.0369999999999999,0.04275,0.026,0.0559999999999999,0.05525,0.0175,0.0349999999999999,0.1375,0.08775,0.05225,0.10325,0.3269999999999999,0.0187499999999999,0.1579999999999999,0.078,0.0115,0.0319999999999999,0.0155,0.0215,0.0272499999999999,0.0157499999999999,0.021,0.0115,0.04375,0.06,0.0324999999999999,0.0232499999999999
Head-On (Gegen die Wand) (2004),0.95525,0.8725,0.7825,0.95525,0.90275,0.94675,0.6395,0.7629999999999999,0.94675,0.8207500000000001,0.91225,0.7745,0.7825,0.56575,0.57225,0.56575,0.35175,0.46075,0.3165,0.2324999999999999,0.63425,0.4275,0.47375,0.58875,0.49475,0.22125,0.4912499999999999,0.258,0.5455,0.4105,0.4645,0.3209999999999999,0.16875,0.6385,0.32475,0.2594999999999999,0.27,0.57625,0.076,0.1785,0.1342499999999999,0.2289999999999999,0.21825,0.10925,0.3219999999999999,0.348,0.26375,0.1967499999999999,0.258,0.20625,0.22025,0.3485,0.24575,0.1265,0.18625,0.279,0.1679999999999999,0.1287499999999999,0.3409999999999999,0.1594999999999999,0.18625,0.4882499999999999,0.17275,0.18625,0.1255,0.37775,0.144,0.15925,0.1745,0.90675,0.3249999999999999,0.04875,0.24625,0.16075,0.16975,0.29525,0.1347499999999999,0.1725,0.37775,0.1574999999999999,0.0974999999999999,0.085,0.1124999999999999,0.09275,0.0319999999999999,0.05475,0.26375,0.0404999999999999,0.085,0.1277499999999999,0.2115,0.067,0.16325,0.0637499999999999,0.0847499999999999,0.2435,0.31375,0.05575,0.12325,0.08,0.0822499999999999,0.0574999999999999,0.1175,0.0905,0.05425,0.2199999999999999,0.1307499999999999,0.2284999999999999,0.0944999999999999,0.068,0.1347499999999999,0.072,0.024,0.05875,0.17175,0.0579999999999999,0.0727499999999999,0.1654999999999999,0.0632499999999999,0.12475,0.1505,0.1669999999999999,0.0394999999999999,0.04025,0.04175,0.0852499999999999,0.351,0.0832499999999999,0.0494999999999999,0.012,0.0499999999999999,0.029,0.0687499999999999,0.0469999999999999,0.0615,0.0272499999999999,0.1997499999999999,0.1347499999999999,0.06225,0.0369999999999999,0.1775,0.0247499999999999,0.03325,0.0627499999999999,0.05825,0.04425,0.0222499999999999,0.0384999999999999,0.013
She Hate Me (2004),0.8254999999999999,0.80975,0.66475,0.57275,0.51,0.80975,0.80975,0.8660000000000001,0.8387500000000001,0.87975,0.605,0.31125,0.6785,0.8660000000000001,0.677,0.66475,0.42025,0.6235,0.32425,0.472,0.2977499999999999,0.4197499999999999,0.653,0.24175,0.32775,0.754,0.60075,0.5465,0.272,0.312,0.4325,0.8647499999999999,0.557,0.212,0.311,0.24475,0.18625,0.187,0.0627499999999999,0.6235,0.1255,0.15875,0.46625,0.21875,0.185,0.381,0.1104999999999999,0.435,0.5,0.3215,0.39075,0.1882499999999999,0.367,0.3582499999999999,0.4335,0.26175,0.33075,0.31425,0.38025,0.0672499999999999,0.31875,0.10575,0.29225,0.435,0.3515,0.1649999999999999,0.187,0.0379999999999999,0.10925,0.0999999999999999,0.3005,0.74,0.1034999999999999,0.1262499999999999,0.34075,0.3642499999999999,0.16025,0.0677499999999999,0.1257499999999999,0.14125,0.3405,0.26525,0.17225,0.39075,0.14775,0.1275,0.1285,0.1347499999999999,0.26525,0.126,0.15875,0.34025,0.33075,0.5605,0.086,0.0667499999999999,0.2002499999999999,0.1169999999999999,0.0755,0.1014999999999999,0.3375,0.4429999999999999,0.0627499999999999,0.0725,0.4975,0.54575,0.09975,0.0697499999999999,0.11525,0.1435,0.09725,0.20625,0.4255,0.20675,0.0635,0.05425,0.0767499999999999,0.03975,0.05575,0.0747499999999999,0.05525,0.03675,0.06075,0.20975,0.52075,0.0175,0.0677499999999999,0.03375,0.196,0.15375,0.065,0.0815,0.0772499999999999,0.0255,0.0364999999999999,0.03175,0.0652499999999999,0.0389999999999999,0.1335,0.03975,0.0222499999999999,0.0444999999999999,0.126,0.09725,0.0399999999999999,0.18675,0.08725,0.027,0.05475
