movieId,islam,sacrifice,original,wartime,good,greed,drama,vengeance,period piece,weird,mentor,culture clash,catastrophe,betrayal,runaway,prejudice,melancholic,chase,fight scenes,weapons,predictable,dialogue,adaptation,surveillance,first contact,fantasy world,independent film,not funny,life philosophy,survival,unlikely friendships,fun movie,light,british,pornography,transformation,very funny,life & death,stereotypes,death,family,drinking,nudity (full frontal - brief),teen movie,irish accent,indians,camp,childhood,women,underrated,absurd,quirky,desert,alternate history,computer animation,dysfunctional family,classic car,doctors,russian,creativity,1930s,queer,pulp,interracial romance,writers,california,hospital,alter ego,island,sexy,multiple storylines,finnish,too long,brothers,rebellion,censorship,farce,internet,radio,race,new jersey,good music,prison,hotel,film noir,blindness,bollywood,road movie,memory,simple,small town,ensemble cast,texas,nudity (rear),mad scientist,notable nudity,australia,nudity (topless - brief),tokyo,awesome soundtrack,atheism,wilderness,immortality,80s,divorce,god,kidnapping,stand-up comedy,oil,adoption,made for tv,too short,foul language,graphic novel,hip hop,remake,stoner movie,hunting,dreams,san francisco,directorial debut,addiction,time,workplace,new york city,best of 2005,kick-butt women,trilogy,lawyer,no plot,fashion,snakes,french,potential oscar nom,cancer,robert downey jr,unlikeable characters,buddy movie,ghosts/afterlife,reality tv,documentary,father daughter relationship,single father,wine,homeless,shopping,prostitution,los angeles,goth
"Wild Geese, The (1978)",0.8345,0.8345,0.6165,0.8345,0.60775,0.65625,0.60775,0.75325,0.549,0.6115,0.6955,0.60775,0.50575,0.6245,0.60775,0.2995,0.597,0.96325,0.96325,0.92825,0.4217499999999999,0.52425,0.74225,0.43125,0.25175,0.3265,0.247,0.35275,0.242,0.7842499999999999,0.50975,0.43125,0.3415,0.72075,0.4545,0.256,0.197,0.2825,0.2967499999999999,0.436,0.1265,0.3525,0.2524999999999999,0.11975,0.10375,0.093,0.6665,0.29925,0.2304999999999999,0.15025,0.1735,0.12175,0.5985,0.0815,0.129,0.24575,0.31725,0.27425,0.25575,0.16175,0.1385,0.49175,0.292,0.091,0.0959999999999999,0.1365,0.1079999999999999,0.24825,0.3692499999999999,0.1114999999999999,0.2209999999999999,0.2684999999999999,0.1094999999999999,0.1169999999999999,0.0832499999999999,0.139,0.1684999999999999,0.0667499999999999,0.0605,0.0374999999999999,0.1049999999999999,0.0822499999999999,0.33475,0.0692499999999999,0.0925,0.1584999999999999,0.0787499999999999,0.2135,0.0852499999999999,0.08975,0.16675,0.1579999999999999,0.15225,0.3007499999999999,0.11925,0.278,0.32525,0.36475,0.04175,0.12425,0.0915,0.2514999999999999,0.0785,0.51025,0.0865,0.0915,0.4175,0.065,0.09775,0.0675,0.0645,0.0292499999999999,0.14525,0.0145,0.0255,0.09175,0.05875,0.42125,0.0625,0.1897499999999999,0.0625,0.063,0.0277499999999999,0.0429999999999999,0.0295,0.1277499999999999,0.04325,0.1385,0.067,0.0662499999999999,0.0489999999999999,0.3355,0.1195,0.0529999999999999,0.0474999999999999,0.0795,0.0667499999999999,0.0564999999999999,0.0145,0.0374999999999999,0.015,0.03325,0.0314999999999999,0.084,0.0832499999999999,0.028,0.0414999999999999,0.0205,0.0459999999999999
They Died with Their Boots On (1941),0.9655,0.9655,0.902,0.9655,0.7902499999999999,0.8300000000000001,0.7902499999999999,0.6795,0.93375,0.66275,0.515,0.6795,0.487,0.59075,0.7215,0.72375,0.5215,0.7655000000000001,0.7655000000000001,0.423,0.419,0.41225,0.16425,0.44775,0.198,0.37,0.25675,0.33675,0.2365,0.074,0.1332499999999999,0.622,0.6565,0.2445,0.12275,0.4097499999999999,0.62675,0.2895,0.16825,0.66525,0.725,0.2987499999999999,0.0915,0.1584999999999999,0.1865,0.964,0.46075,0.4599999999999999,0.073,0.0434999999999999,0.23175,0.1977499999999999,0.534,0.11625,0.34675,0.078,0.154,0.10225,0.10775,0.17275,0.27775,0.11425,0.18725,0.0964999999999999,0.11975,0.27975,0.086,0.50575,0.1604999999999999,0.1569999999999999,0.09325,0.42725,0.21975,0.4044999999999999,0.1535,0.119,0.64125,0.1175,0.09575,0.03475,0.067,0.1425,0.09775,0.06225,0.6565,0.1375,0.4655,0.09275,0.0655,0.16075,0.0802499999999999,0.03375,0.2704999999999999,0.0742499999999999,0.147,0.12425,0.0165,0.0702499999999999,0.05475,0.1159999999999999,0.0747499999999999,0.04275,0.309,0.1377499999999999,0.0519999999999999,0.0474999999999999,0.04125,0.0974999999999999,0.1282499999999999,0.0667499999999999,0.0755,0.0464999999999999,0.0499999999999999,0.0275,0.0632499999999999,0.024,0.071,0.10675,0.03925,0.0745,0.03125,0.03825,0.1957499999999999,0.061,0.04425,0.0295,0.04825,0.05475,0.09875,0.0282499999999999,0.0539999999999999,0.139,0.04225,0.0227499999999999,0.0344999999999999,0.0247499999999999,0.0257499999999999,0.0707499999999999,0.1104999999999999,0.0424999999999999,0.0812499999999999,0.02,0.0272499999999999,0.0122499999999999,0.0232499999999999,0.012,0.0167499999999999,0.02,0.0404999999999999
All Quiet on the Western Front (1979),0.8694999999999999,0.8694999999999999,0.7415,0.8694999999999999,0.56975,0.69825,0.69825,0.69825,0.3045,0.49475,0.84325,0.69825,0.40475,0.41225,0.69825,0.23675,0.49475,0.16725,0.2304999999999999,0.44125,0.258,0.33975,0.943,0.1337499999999999,0.23175,0.3642499999999999,0.6725,0.3562499999999999,0.3462499999999999,0.0752499999999999,0.4004999999999999,0.1765,0.405,0.10325,0.21325,0.21425,0.26625,0.2165,0.16625,0.268,0.17125,0.1694999999999999,0.1669999999999999,0.359,0.04175,0.0504999999999999,0.1465,0.1704999999999999,0.10175,0.1079999999999999,0.16775,0.1785,0.03275,0.1664999999999999,0.1659999999999999,0.1175,0.1084999999999999,0.08925,0.131,0.2754999999999999,0.8202499999999999,0.30425,0.11825,0.13,0.1845,0.05575,0.27025,0.087,0.1099999999999999,0.1009999999999999,0.129,0.2015,0.0564999999999999,0.1302499999999999,0.0915,0.0369999999999999,0.0627499999999999,0.0742499999999999,0.0514999999999999,0.0454999999999999,0.08875,0.09975,0.05675,0.1342499999999999,0.3129999999999999,0.0999999999999999,0.1307499999999999,0.072,0.1525,0.11025,0.062,0.1109999999999999,0.0354999999999999,0.09675,0.0925,0.0212499999999999,0.0409999999999999,0.09675,0.05225,0.1654999999999999,0.1235,0.12225,0.0625,0.03125,0.0257499999999999,0.18425,0.0222499999999999,0.1342499999999999,0.0275,0.1185,0.4535,0.0499999999999999,0.0217499999999999,0.0384999999999999,0.2135,0.1362499999999999,0.1305,0.03775,0.0685,0.029,0.078,0.124,0.0484999999999999,0.0329999999999999,0.022,0.0287499999999999,0.0389999999999999,0.09875,0.0379999999999999,0.0434999999999999,0.0765,0.0177499999999999,0.24,0.016,0.142,0.03725,0.0235,0.03425,0.018,0.0394999999999999,0.023,0.023,0.012,0.0265,0.03325,0.0157499999999999,0.0484999999999999,0.0132499999999999,0.0182499999999999
"300 Spartans, The (1962)",0.96075,0.8465,0.96075,0.6065,0.78575,0.78575,0.78575,0.6855,0.96075,0.7405,0.684,0.7065,0.568,0.7865,0.66825,0.8214999999999999,0.7729999999999999,0.6645,0.68825,0.6645,0.3475,0.50925,0.624,0.45725,0.4085,0.67425,0.3435,0.36675,0.185,0.586,0.15125,0.2334999999999999,0.30025,0.33375,0.56425,0.2724999999999999,0.2199999999999999,0.196,0.1465,0.67675,0.212,0.2774999999999999,0.16725,0.24525,0.3017499999999999,0.1415,0.2085,0.17775,0.11975,0.12075,0.204,0.17025,0.1387499999999999,0.204,0.14975,0.137,0.09475,0.33325,0.09775,0.18725,0.1054999999999999,0.34175,0.12325,0.0584999999999999,0.24275,0.397,0.1129999999999999,0.11925,0.16175,0.18625,0.16775,0.03725,0.2254999999999999,0.11425,0.2937499999999999,0.1405,0.0722499999999999,0.08975,0.0544999999999999,0.081,0.075,0.17725,0.11775,0.10525,0.0979999999999999,0.079,0.04375,0.09175,0.1569999999999999,0.0564999999999999,0.0715,0.0554999999999999,0.1669999999999999,0.2304999999999999,0.1305,0.0697499999999999,0.086,0.1932499999999999,0.2284999999999999,0.0827499999999999,0.22925,0.1195,0.5795,0.03975,0.09075,0.39025,0.03025,0.1579999999999999,0.1287499999999999,0.0732499999999999,0.1555,0.17675,0.1024999999999999,0.28075,0.22125,0.2857499999999999,0.079,0.05075,0.0984999999999999,0.081,0.11875,0.0712499999999999,0.0757499999999999,0.09475,0.14275,0.0277499999999999,0.05475,0.0295,0.0845,0.0469999999999999,0.04975,0.0499999999999999,0.0314999999999999,0.025,0.03175,0.0364999999999999,0.0379999999999999,0.0192499999999999,0.069,0.0167499999999999,0.0822499999999999,0.04425,0.03725,0.1327499999999999,0.06125,0.0105,0.0267499999999999,0.0584999999999999,0.03325
Flyboys (2006),0.94925,0.94925,0.70975,0.94925,0.8067500000000001,0.4245,0.4245,0.3575,0.8652500000000001,0.358,0.5445,0.358,0.72125,0.393,0.358,0.8505,0.22375,0.68025,0.68025,0.68025,0.62625,0.4014999999999999,0.2219999999999999,0.27675,0.44175,0.3305,0.358,0.3299999999999999,0.40225,0.4822499999999999,0.28525,0.387,0.21825,0.176,0.1815,0.374,0.23625,0.37,0.62,0.1785,0.31425,0.1545,0.25025,0.38675,0.20575,0.16025,0.179,0.1905,0.1455,0.10825,0.17425,0.16475,0.1245,0.215,0.44775,0.09975,0.133,0.0725,0.27,0.18325,0.2204999999999999,0.1215,0.1305,0.1594999999999999,0.1987499999999999,0.1119999999999999,0.1644999999999999,0.1535,0.1267499999999999,0.1255,0.0979999999999999,0.0712499999999999,0.10025,0.1564999999999999,0.0564999999999999,0.0732499999999999,0.10875,0.1402499999999999,0.1525,0.0812499999999999,0.1084999999999999,0.0847499999999999,0.1029999999999999,0.0725,0.0837499999999999,0.1257499999999999,0.0797499999999999,0.0825,0.093,0.126,0.076,0.05025,0.1267499999999999,0.15675,0.09975,0.16675,0.08,0.05975,0.0687499999999999,0.0615,0.06225,0.08875,0.0534999999999999,0.0434999999999999,0.05325,0.0364999999999999,0.0847499999999999,0.0677499999999999,0.0272499999999999,0.066,0.0685,0.0695,0.0685,0.09925,0.0605,0.11775,0.06125,0.03375,0.06075,0.1109999999999999,0.03725,0.0529999999999999,0.0707499999999999,0.0484999999999999,0.0642499999999999,0.06225,0.05025,0.03175,0.026,0.087,0.0745,0.031,0.1604999999999999,0.0469999999999999,0.076,0.0429999999999999,0.05325,0.23825,0.0715,0.0384999999999999,0.024,0.05025,0.10525,0.077,0.04225,0.0359999999999999,0.0324999999999999,0.04975,0.03725
Catch a Fire (2006),0.83725,0.5375,0.8095000000000001,0.486,0.6585,0.8095000000000001,0.79525,0.79525,0.37475,0.4679999999999999,0.94125,0.79525,0.4975,0.8095000000000001,0.79525,0.8620000000000001,0.4509999999999999,0.54575,0.3692499999999999,0.2867499999999999,0.3107499999999999,0.22625,0.2075,0.58125,0.3107499999999999,0.3037499999999999,0.3077499999999999,0.374,0.2825,0.26525,0.2794999999999999,0.197,0.1089999999999999,0.12475,0.2504999999999999,0.3515,0.22275,0.211,0.192,0.1725,0.3017499999999999,0.46825,0.3355,0.08875,0.1997499999999999,0.0817499999999999,0.29625,0.132,0.14625,0.154,0.21475,0.2279999999999999,0.03925,0.08975,0.1382499999999999,0.18175,0.12275,0.24075,0.2937499999999999,0.15675,0.0529999999999999,0.17425,0.1272499999999999,0.149,0.09475,0.2365,0.1952499999999999,0.10225,0.0667499999999999,0.0944999999999999,0.0925,0.0855,0.0795,0.245,0.48575,0.124,0.1225,0.1475,0.1997499999999999,0.1257499999999999,0.24275,0.074,0.1995,0.0595,0.0984999999999999,0.068,0.1569999999999999,0.34375,0.174,0.0767499999999999,0.0812499999999999,0.0424999999999999,0.09075,0.1362499999999999,0.0677499999999999,0.0579999999999999,0.0625,0.2664999999999999,0.0855,0.05275,0.0509999999999999,0.1109999999999999,0.0434999999999999,0.16925,0.154,0.0815,0.1149999999999999,0.23575,0.63775,0.24575,0.0569999999999999,0.04025,0.0795,0.05175,0.142,0.0207499999999999,0.1094999999999999,0.26175,0.085,0.0479999999999999,0.10975,0.1255,0.0157499999999999,0.2249999999999999,0.03925,0.086,0.0735,0.0349999999999999,0.2199999999999999,0.05325,0.03175,0.0287499999999999,0.0287499999999999,0.1704999999999999,0.11275,0.126,0.0429999999999999,0.0549999999999999,0.028,0.068,0.14525,0.11275,0.03825,0.03725,0.1014999999999999,0.014,0.04925,0.0484999999999999,0.0262499999999999
Home of the Brave (2007),0.98175,0.98175,0.6915,0.98175,0.4255,0.46075,0.5505,0.68575,0.22625,0.68575,0.49475,0.4255,0.60375,0.7525,0.4255,0.544,0.68575,0.70825,0.70825,0.70825,0.7305,0.513,0.2415,0.518,0.433,0.31425,0.3725,0.357,0.40275,0.48375,0.1935,0.15,0.1292499999999999,0.0785,0.23525,0.27425,0.30525,0.2425,0.50825,0.3265,0.3369999999999999,0.26925,0.64175,0.3135,0.11575,0.075,0.18225,0.29425,0.3,0.05925,0.3125,0.1845,0.38975,0.17225,0.1599999999999999,0.235,0.1639999999999999,0.17975,0.3605,0.1257499999999999,0.0479999999999999,0.14,0.2002499999999999,0.1465,0.237,0.0484999999999999,0.3695,0.1415,0.207,0.1104999999999999,0.1905,0.39875,0.1084999999999999,0.0762499999999999,0.0245,0.0905,0.09475,0.1992499999999999,0.174,0.0424999999999999,0.09,0.0735,0.1277499999999999,0.0675,0.1059999999999999,0.071,0.127,0.2684999999999999,0.147,0.1594999999999999,0.1302499999999999,0.0645,0.04625,0.24475,0.22125,0.0489999999999999,0.1109999999999999,0.0534999999999999,0.04325,0.04575,0.05625,0.11575,0.0685,0.0564999999999999,0.0539999999999999,0.05625,0.21475,0.0529999999999999,0.0895,0.0775,0.0494999999999999,0.0349999999999999,0.10775,0.0564999999999999,0.23825,0.3692499999999999,0.1245,0.0449999999999999,0.14425,0.0339999999999999,0.08,0.1425,0.0479999999999999,0.0504999999999999,0.0752499999999999,0.143,0.0695,0.05275,0.05725,0.0569999999999999,0.04125,0.25225,0.0459999999999999,0.04525,0.04225,0.03925,0.09725,0.09625,0.0489999999999999,0.05275,0.023,0.0319999999999999,0.09625,0.019,0.05225,0.0394999999999999,0.0434999999999999,0.05775,0.0277499999999999
Amazing Grace (2006),0.97125,0.68175,0.97125,0.4075,0.71525,0.71525,0.78125,0.51825,0.97125,0.60125,0.9645,0.481,0.508,0.45525,0.51825,0.634,0.5445,0.3732499999999999,0.308,0.1569999999999999,0.24675,0.38975,0.2194999999999999,0.217,0.24825,0.2815,0.4679999999999999,0.3672499999999999,0.3465,0.28025,0.711,0.217,0.33325,0.9595,0.2125,0.4415,0.20825,0.26125,0.1387499999999999,0.14925,0.197,0.3442499999999999,0.1569999999999999,0.28075,0.32525,0.32925,0.11225,0.50975,0.15025,0.2309999999999999,0.09175,0.11625,0.0707499999999999,0.22925,0.1875,0.09425,0.15875,0.3415,0.0767499999999999,0.20675,0.33725,0.11725,0.0949999999999999,0.0727499999999999,0.18225,0.1185,0.1555,0.15,0.10775,0.0797499999999999,0.0777499999999999,0.0334999999999999,0.10075,0.20625,0.58425,0.1019999999999999,0.06225,0.0885,0.22325,0.136,0.14075,0.11175,0.09125,0.0715,0.0737499999999999,0.529,0.26975,0.1185,0.1382499999999999,0.1365,0.1735,0.04625,0.0865,0.04025,0.1029999999999999,0.028,0.1917499999999999,0.0202499999999999,0.0785,0.08625,0.3365,0.0895,0.139,0.0414999999999999,0.084,0.5465,0.05325,0.08875,0.1295,0.17175,0.17375,0.08,0.03625,0.0715,0.0539999999999999,0.03175,0.0509999999999999,0.0257499999999999,0.22725,0.1709999999999999,0.06,0.062,0.1347499999999999,0.0514999999999999,0.0389999999999999,0.0287499999999999,0.05125,0.03625,0.1325,0.0237499999999999,0.12425,0.0285,0.04975,0.0569999999999999,0.09725,0.05975,0.0192499999999999,0.0242499999999999,0.1515,0.0247499999999999,0.0319999999999999,0.09725,0.078,0.0489999999999999,0.0662499999999999,0.0117499999999999,0.0255,0.0155,0.0237499999999999
Arn: The Knight Templar (Arn - Tempelriddaren) (2007),0.92925,0.50075,0.633,0.46075,0.6265,0.3715,0.518,0.4275,0.4775,0.352,0.3924999999999999,0.31375,0.5145,0.60875,0.31375,0.3179999999999999,0.352,0.59975,0.59975,0.59975,0.5145,0.373,0.92575,0.2355,0.282,0.29825,0.172,0.35175,0.3015,0.40575,0.22475,0.1277499999999999,0.1215,0.1704999999999999,0.1395,0.24175,0.27875,0.27425,0.132,0.2584999999999999,0.1292499999999999,0.1069999999999999,0.1629999999999999,0.128,0.1835,0.1059999999999999,0.1029999999999999,0.26775,0.0807499999999999,0.08725,0.1084999999999999,0.1089999999999999,0.5635,0.10125,0.16025,0.1619999999999999,0.15775,0.1307499999999999,0.10375,0.17825,0.09975,0.1992499999999999,0.249,0.03875,0.2204999999999999,0.05025,0.0875,0.17325,0.1305,0.0817499999999999,0.092,0.424,0.187,0.1425,0.129,0.23525,0.0665,0.0675,0.04475,0.0424999999999999,0.0785,0.3245,0.084,0.04525,0.0855,0.09625,0.073,0.15325,0.04175,0.15425,0.064,0.031,0.062,0.0827499999999999,0.072,0.09975,0.1684999999999999,0.0344999999999999,0.0429999999999999,0.10275,0.4127499999999999,0.069,0.156,0.0812499999999999,0.0509999999999999,0.4127499999999999,0.068,0.2239999999999999,0.0464999999999999,0.0702499999999999,0.16825,0.1059999999999999,0.03825,0.04125,0.04825,0.0384999999999999,0.075,0.0212499999999999,0.05825,0.024,0.06225,0.0569999999999999,0.0257499999999999,0.0389999999999999,0.03625,0.0359999999999999,0.05925,0.1395,0.0215,0.0692499999999999,0.05175,0.04425,0.03925,0.0454999999999999,0.04425,0.04425,0.05125,0.0245,0.0287499999999999,0.1745,0.05075,0.0454999999999999,0.0195,0.0314999999999999,0.03675,0.028,0.0574999999999999,0.0235,0.079
Broken Arrow (1950),0.8839999999999999,0.8839999999999999,0.788,0.8839999999999999,0.8434999999999999,0.7125,0.984,0.7375,0.7865,0.70825,0.61975,0.8434999999999999,0.61075,0.7085,0.8434999999999999,0.7575000000000001,0.4297499999999999,0.50325,0.5195,0.3525,0.50425,0.48275,0.52575,0.50125,0.3209999999999999,0.44825,0.388,0.3715,0.31,0.1215,0.84425,0.31525,0.35775,0.3944999999999999,0.2055,0.21875,0.65375,0.24525,0.42,0.5055,0.8109999999999999,0.1975,0.3225,0.581,0.236,0.987,0.595,0.38175,0.1967499999999999,0.3149999999999999,0.142,0.22125,0.12175,0.15225,0.2837499999999999,0.1975,0.17925,0.3329999999999999,0.2465,0.1725,0.49,0.3155,0.178,0.9775,0.257,0.22175,0.18625,0.401,0.292,0.2524999999999999,0.2115,0.028,0.1922499999999999,0.3914999999999999,0.1535,0.121,0.21875,0.09,0.0825,0.22875,0.28075,0.10875,0.14075,0.1392499999999999,0.2229999999999999,0.1877499999999999,0.1325,0.0777499999999999,0.14675,0.32625,0.31925,0.141,0.11875,0.0554999999999999,0.1315,0.0549999999999999,0.0369999999999999,0.363,0.1405,0.154,0.067,0.09475,0.09675,0.1169999999999999,0.15475,0.05775,0.0772499999999999,0.0665,0.1292499999999999,0.14925,0.1382499999999999,0.0999999999999999,0.066,0.0379999999999999,0.20525,0.1684999999999999,0.074,0.17875,0.1372499999999999,0.14,0.10925,0.10075,0.0682499999999999,0.075,0.119,0.0354999999999999,0.0742499999999999,0.2002499999999999,0.1139999999999999,0.019,0.0792499999999999,0.1955,0.0725,0.0277499999999999,0.16325,0.122,0.03825,0.17425,0.1014999999999999,0.074,0.027,0.03025,0.0227499999999999,0.0282499999999999,0.0324999999999999,0.0217499999999999,0.04775,0.04275,0.0479999999999999
"Hunting Party, The (2007)",0.97025,0.97025,0.7065,0.97025,0.718,0.6775,0.6945,0.5985,0.43825,0.487,0.4915,0.531,0.46025,0.75,0.4715,0.50725,0.487,0.423,0.294,0.3087499999999999,0.30525,0.302,0.25175,0.75,0.182,0.2817499999999999,0.4187499999999999,0.2794999999999999,0.372,0.1937499999999999,0.22525,0.4277499999999999,0.2355,0.24775,0.25375,0.3665,0.302,0.38375,0.471,0.3722499999999999,0.16475,0.32775,0.33575,0.174,0.2684999999999999,0.1282499999999999,0.175,0.26125,0.25975,0.3185,0.4679999999999999,0.27575,0.04925,0.18,0.1325,0.1564999999999999,0.2435,0.14875,0.25725,0.28525,0.0762499999999999,0.23975,0.1589999999999999,0.12125,0.18175,0.12125,0.24125,0.1337499999999999,0.069,0.14925,0.09775,0.421,0.0935,0.1895,0.0494999999999999,0.151,0.09475,0.0822499999999999,0.1265,0.05375,0.081,0.1099999999999999,0.21625,0.4519999999999999,0.09275,0.15375,0.24075,0.247,0.1654999999999999,0.093,0.1765,0.0414999999999999,0.04975,0.10575,0.065,0.1124999999999999,0.0875,0.1475,0.0725,0.0605,0.1495,0.0667499999999999,0.0454999999999999,0.0434999999999999,0.1144999999999999,0.03525,0.295,0.0944999999999999,0.1312499999999999,0.0717499999999999,0.04625,0.0339999999999999,0.1054999999999999,0.04675,0.05075,0.0474999999999999,0.0715,0.536,0.0775,0.04225,0.1114999999999999,0.0605,0.0379999999999999,0.04825,0.05575,0.10025,0.062,0.04125,0.09725,0.075,0.08775,0.0265,0.0444999999999999,0.0675,0.0529999999999999,0.0514999999999999,0.05675,0.2185,0.0369999999999999,0.04375,0.0672499999999999,0.0292499999999999,0.03825,0.1064999999999999,0.0752499999999999,0.0429999999999999,0.15225,0.0255,0.03975
Elizabeth: The Golden Age (2007),0.99275,0.937,0.99275,0.257,0.84425,0.84425,0.84425,0.45675,0.995,0.72725,0.50025,0.5645,0.53775,0.686,0.5645,0.44875,0.72725,0.23975,0.49,0.189,0.49,0.42825,0.46275,0.569,0.3129999999999999,0.3482499999999999,0.33225,0.37175,0.294,0.1302499999999999,0.16875,0.4345,0.47,0.985,0.2435,0.554,0.257,0.25775,0.1252499999999999,0.25175,0.217,0.33325,0.2065,0.495,0.38125,0.38725,0.11275,0.21525,0.3645,0.262,0.153,0.1922499999999999,0.03675,0.29725,0.14275,0.1114999999999999,0.118,0.28025,0.0765,0.25125,0.361,0.17475,0.25125,0.2204999999999999,0.24525,0.137,0.11875,0.1292499999999999,0.18575,0.21925,0.1402499999999999,0.0255,0.09575,0.09775,0.597,0.15475,0.11275,0.0944999999999999,0.078,0.133,0.0832499999999999,0.11575,0.11725,0.16025,0.14125,0.17925,0.1574999999999999,0.0635,0.1355,0.0705,0.09325,0.0474999999999999,0.066,0.1367499999999999,0.09975,0.1972499999999999,0.1084999999999999,0.11825,0.14875,0.09675,0.2644999999999999,0.10325,0.3175,0.05825,0.10725,0.2385,0.0805,0.065,0.0685,0.09125,0.18475,0.10275,0.059,0.0574999999999999,0.0409999999999999,0.0615,0.0762499999999999,0.0292499999999999,0.1345,0.0735,0.088,0.05375,0.14475,0.04875,0.0474999999999999,0.04075,0.05425,0.03625,0.0349999999999999,0.1392499999999999,0.10625,0.0687499999999999,0.04775,0.0989999999999999,0.04125,0.06,0.0227499999999999,0.0379999999999999,0.1465,0.0242499999999999,0.04525,0.0797499999999999,0.04625,0.11075,0.0285,0.027,0.03125,0.0277499999999999,0.11775
Rendition (2007),0.98625,0.8367500000000001,0.8839999999999999,0.8367500000000001,0.6385,0.8839999999999999,0.81175,0.8947499999999999,0.16475,0.4992499999999999,0.4825,0.81175,0.54825,0.8839999999999999,0.5955,0.4075,0.4992499999999999,0.39775,0.20375,0.28325,0.3705,0.6095,0.21975,0.8325,0.3065,0.3259999999999999,0.4485,0.34475,0.4307499999999999,0.1945,0.152,0.2214999999999999,0.1455,0.1915,0.537,0.26,0.2279999999999999,0.3319999999999999,0.42025,0.41025,0.27125,0.2085,0.3485,0.1069999999999999,0.1972499999999999,0.08775,0.0875,0.1397499999999999,0.17725,0.118,0.2425,0.1624999999999999,0.05525,0.21625,0.16575,0.45325,0.1942499999999999,0.24225,0.1255,0.10625,0.05925,0.1515,0.124,0.09225,0.1714999999999999,0.1699999999999999,0.2135,0.09275,0.05325,0.0805,0.2837499999999999,0.05525,0.09775,0.1039999999999999,0.1987499999999999,0.537,0.1024999999999999,0.3055,0.0974999999999999,0.09,0.1332499999999999,0.12375,0.2554999999999999,0.09625,0.085,0.1735,0.1987499999999999,0.1185,0.1084999999999999,0.08625,0.06025,0.27525,0.09275,0.05325,0.05025,0.065,0.04225,0.1114999999999999,0.0655,0.0424999999999999,0.10825,0.04375,0.03425,0.0374999999999999,0.14075,0.10825,0.631,0.1059999999999999,0.32225,0.1255,0.083,0.0705,0.04075,0.1614999999999999,0.0454999999999999,0.0725,0.0642499999999999,0.0635,0.08925,0.0354999999999999,0.08625,0.084,0.03725,0.1059999999999999,0.09175,0.17725,0.04475,0.07,0.2065,0.13,0.03125,0.0419999999999999,0.0324999999999999,0.1079999999999999,0.0705,0.0519999999999999,0.0514999999999999,0.029,0.0132499999999999,0.08925,0.0727499999999999,0.0655,0.05425,0.0514999999999999,0.07,0.0329999999999999,0.04025,0.0419999999999999,0.0232499999999999
Beaufort (2007),0.947,0.947,0.77925,0.947,0.6075,0.63975,0.4565,0.54025,0.24275,0.7625,0.3319999999999999,0.5195,0.4992499999999999,0.32625,0.5195,0.1694999999999999,0.7625,0.27975,0.23475,0.825,0.3854999999999999,0.486,0.43975,0.17475,0.2027499999999999,0.3075,0.357,0.35575,0.4519999999999999,0.8009999999999999,0.31,0.2264999999999999,0.23875,0.2199999999999999,0.33175,0.2204999999999999,0.35175,0.528,0.11175,0.7595000000000001,0.1825,0.43225,0.34025,0.0935,0.2574999999999999,0.03575,0.37475,0.15375,0.1377499999999999,0.1312499999999999,0.35775,0.27175,0.083,0.09375,0.16875,0.16525,0.12325,0.22825,0.15525,0.25925,0.0464999999999999,0.1877499999999999,0.35275,0.03,0.17375,0.10625,0.36175,0.2534999999999999,0.078,0.15625,0.21,0.4125,0.14575,0.1024999999999999,0.0439999999999999,0.16625,0.0925,0.06075,0.203,0.0409999999999999,0.143,0.068,0.0652499999999999,0.1129999999999999,0.0885,0.0579999999999999,0.09125,0.3834999999999999,0.1335,0.25475,0.15975,0.0969999999999999,0.04125,0.1895,0.04975,0.0685,0.02975,0.0974999999999999,0.217,0.0767499999999999,0.085,0.12475,0.0554999999999999,0.1402499999999999,0.1357499999999999,0.04225,0.03025,0.3495,0.0702499999999999,0.1335,0.0262499999999999,0.0747499999999999,0.04225,0.0305,0.09225,0.0275,0.07,0.0217499999999999,0.08775,0.0122499999999999,0.09825,0.11975,0.04325,0.0974999999999999,0.1455,0.04525,0.0675,0.15025,0.0364999999999999,0.0394999999999999,0.0954999999999999,0.0187499999999999,0.0544999999999999,0.1099999999999999,0.09975,0.03025,0.0847499999999999,0.0217499999999999,0.1114999999999999,0.066,0.0564999999999999,0.11125,0.04975,0.05875,0.026,0.0464999999999999,0.0717499999999999,0.0292499999999999,0.0195
