movieId,culture clash,runaway,independent film,drama,betrayal,weird,good,greed,melancholic,islam,original,wartime,mentor,drinking,period piece,dialogue,prejudice,sacrifice,vengeance,light,adaptation,catastrophe,unlikely friendships,life & death,british,survival,death,surveillance,weapons,fun movie,chase,childhood,pornography,life philosophy,fight scenes,very funny,transformation,not funny,nudity (full frontal - brief),predictable,film noir,family,fantasy world,1930s,good music,first contact,censorship,too long,stereotypes,rebellion,absurd,quirky,underrated,camp,dysfunctional family,irish accent,women,doctors,awesome soundtrack,hospital,classic car,brothers,indians,queer,alternate history,sexy,teen movie,creativity,multiple storylines,small town,bollywood,nudity (topless - brief),russian,ensemble cast,prison,alter ego,california,desert,hotel,computer animation,writers,race,simple,tokyo,memory,blindness,atheism,farce,interracial romance,radio,road movie,wilderness,foul language,island,directorial debut,god,new jersey,80s,dreams,lawyer,divorce,best of 2005,addiction,mad scientist,finnish,oil,potential oscar nom,pulp,french,hunting,texas,nudity (rear),made for tv,workplace,stoner movie,australia,adoption,new york city,documentary,internet,time,immortality,notable nudity,graphic novel,cancer,san francisco,stand-up comedy,kidnapping,father daughter relationship,trilogy,robert downey jr,snakes,wine,buddy movie,prostitution,ghosts/afterlife,too short,hip hop,no plot,fashion,homeless,goth,kick-butt women,unlikeable characters,los angeles,single father,reality tv,remake,shopping
"Americanization of Emily, The (1964)",0.89025,0.89025,0.9525,0.8647499999999999,0.8607499999999999,0.89025,0.8647499999999999,0.8647499999999999,0.8365,0.8345,0.8919999999999999,0.96725,0.635,0.77725,0.562,0.8607499999999999,0.635,0.635,0.794,0.634,0.5265,0.506,0.603,0.2554999999999999,0.692,0.5235,0.4975,0.3572499999999999,0.5635,0.58375,0.3522499999999999,0.30425,0.5075,0.4117499999999999,0.58375,0.56375,0.287,0.373,0.3075,0.4087499999999999,0.5445,0.1024999999999999,0.2865,0.143,0.1902499999999999,0.4087499999999999,0.26125,0.2269999999999999,0.4732499999999999,0.1997499999999999,0.70225,0.7925,0.471,0.3565,0.4365,0.1935,0.593,0.5195,0.153,0.469,0.142,0.12025,0.089,0.26875,0.2947499999999999,0.68575,0.1385,0.15775,0.37975,0.26725,0.05075,0.5205,0.12225,0.44075,0.1505,0.186,0.2604999999999999,0.3055,0.4265,0.14925,0.3175,0.0449999999999999,0.1545,0.1902499999999999,0.296,0.17125,0.0745,0.364,0.192,0.236,0.10775,0.16325,0.1004999999999999,0.16425,0.2289999999999999,0.05625,0.16625,0.15525,0.1594999999999999,0.1109999999999999,0.25,0.40525,0.1039999999999999,0.181,0.3205,0.16725,0.1619999999999999,0.1525,0.118,0.216,0.0845,0.1205,0.09575,0.1815,0.06075,0.09825,0.24175,0.1609999999999999,0.0434999999999999,0.1225,0.268,0.0439999999999999,0.31125,0.09525,0.10825,0.1054999999999999,0.0747499999999999,0.03275,0.074,0.118,0.1205,0.0424999999999999,0.17925,0.09275,0.0702499999999999,0.05675,0.0504999999999999,0.12025,0.05425,0.1175,0.073,0.05825,0.04575,0.17025,0.0815,0.0414999999999999,0.04075,0.0235,0.07
Drums Along the Mohawk (1939),0.8727499999999999,0.8727499999999999,0.869,0.8727499999999999,0.8345,0.8727499999999999,0.8727499999999999,0.74275,0.806,0.869,0.6485,0.8560000000000001,0.7055,0.7569999999999999,0.7605,0.741,0.8205,0.7455,0.58325,0.61025,0.65025,0.473,0.301,0.258,0.48775,0.16175,0.3764999999999999,0.10225,0.21375,0.3452499999999999,0.38675,0.31625,0.2365,0.36075,0.3452499999999999,0.33375,0.294,0.367,0.189,0.27425,0.7015,0.18325,0.4195,0.578,0.1649999999999999,0.27425,0.2274999999999999,0.2504999999999999,0.52375,0.14325,0.14525,0.21925,0.1054999999999999,0.215,0.1387499999999999,0.2264999999999999,0.7115,0.12325,0.203,0.1355,0.14875,0.515,0.99625,0.1295,0.0772499999999999,0.1475,0.27275,0.0959999999999999,0.1535,0.4872499999999999,0.0949999999999999,0.23325,0.05625,0.0632499999999999,0.134,0.26575,0.1282499999999999,0.63275,0.1335,0.16475,0.11325,0.09325,0.2917499999999999,0.15025,0.09025,0.194,0.3565,0.33375,0.3095,0.067,0.15975,0.30525,0.03875,0.24825,0.0825,0.3565,0.20675,0.1885,0.124,0.1295,0.1154999999999999,0.05475,0.0579999999999999,0.266,0.1129999999999999,0.2314999999999999,0.0489999999999999,0.1644999999999999,0.0845,0.31375,0.5,0.0262499999999999,0.1305,0.05925,0.10675,0.2524999999999999,0.14925,0.174,0.0172499999999999,0.0404999999999999,0.0192499999999999,0.04475,0.074,0.0394999999999999,0.0225,0.1255,0.0627499999999999,0.0735,0.03525,0.1372499999999999,0.04775,0.17275,0.0102499999999999,0.0354999999999999,0.0474999999999999,0.0549999999999999,0.2554999999999999,0.0329999999999999,0.0657499999999999,0.0687499999999999,0.1009999999999999,0.15025,0.12475,0.0424999999999999,0.021,0.03475,0.03475,0.027,0.0349999999999999
Battleground (1949),0.8325,0.8325,0.9795,0.9895,0.8554999999999999,0.8262499999999999,0.9895,0.6225,0.6225,0.8145,0.75125,0.9795,0.74175,0.7645,0.8554999999999999,0.44025,0.74175,0.74175,0.7495,0.61475,0.416,0.44725,0.32875,0.1937499999999999,0.4207499999999999,0.8242499999999999,0.3665,0.10975,0.4105,0.74325,0.50825,0.3575,0.24725,0.4485,0.74325,0.21675,0.2485,0.3565,0.20875,0.3415,0.7645,0.17775,0.3914999999999999,0.47175,0.1475,0.238,0.426,0.12,0.134,0.0509999999999999,0.2125,0.29425,0.1564999999999999,0.35475,0.14825,0.31875,0.185,0.09575,0.516,0.25725,0.1195,0.2314999999999999,0.2754999999999999,0.2185,0.08625,0.1599999999999999,0.176,0.19,0.182,0.213,0.12475,0.11675,0.32675,0.68125,0.14175,0.433,0.0949999999999999,0.20675,0.119,0.33475,0.12175,0.06075,0.10825,0.251,0.1545,0.0832499999999999,0.062,0.2314999999999999,0.1975,0.2254999999999999,0.1377499999999999,0.287,0.06175,0.24375,0.0677499999999999,0.05975,0.16225,0.0792499999999999,0.11175,0.075,0.091,0.2375,0.0595,0.0832499999999999,0.6085,0.10825,0.31675,0.14675,0.184,0.1397499999999999,0.2847499999999999,0.3315,0.18425,0.0742499999999999,0.0707499999999999,0.03475,0.0647499999999999,0.03525,0.03125,0.09275,0.0772499999999999,0.0642499999999999,0.09975,0.05075,0.0252499999999999,0.03275,0.18275,0.09275,0.019,0.23875,0.0725,0.04975,0.128,0.0885,0.0454999999999999,0.04575,0.04175,0.131,0.0314999999999999,0.12175,0.0137499999999999,0.0695,0.0559999999999999,0.0339999999999999,0.084,0.03625,0.0595,0.014,0.0305
"Caine Mutiny, The (1954)",0.951,0.94675,0.8967499999999999,0.94675,0.951,0.951,0.9375,0.92525,0.8042499999999999,0.37525,0.8247500000000001,0.90825,0.7909999999999999,0.8967499999999999,0.2915,0.74575,0.7909999999999999,0.7909999999999999,0.50625,0.815,0.9565,0.46075,0.54675,0.26175,0.362,0.1967499999999999,0.2905,0.34225,0.40375,0.23275,0.2987499999999999,0.18025,0.3784999999999999,0.2855,0.2329999999999999,0.22975,0.358,0.397,0.2997499999999999,0.2329999999999999,0.53125,0.21575,0.2284999999999999,0.2234999999999999,0.2614999999999999,0.21325,0.527,0.15225,0.24575,0.15,0.3185,0.68,0.39875,0.16925,0.212,0.22475,0.1139999999999999,0.20325,0.2614999999999999,0.2027499999999999,0.20775,0.1629999999999999,0.0875,0.2299999999999999,0.2035,0.25675,0.1855,0.1385,0.1679999999999999,0.237,0.1947499999999999,0.257,0.1149999999999999,0.45525,0.1555,0.37925,0.2855,0.09575,0.2329999999999999,0.181,0.2455,0.1377499999999999,0.1505,0.068,0.0817499999999999,0.16775,0.10125,0.141,0.14925,0.15475,0.09925,0.0847499999999999,0.1937499999999999,0.10075,0.14175,0.05725,0.2229999999999999,0.1614999999999999,0.0777499999999999,0.78525,0.11925,0.0807499999999999,0.1992499999999999,0.21875,0.075,0.0842499999999999,0.0785,0.092,0.06025,0.08875,0.1144999999999999,0.1402499999999999,0.2012499999999999,0.1525,0.10425,0.04575,0.065,0.16425,0.0399999999999999,0.09075,0.0905,0.0489999999999999,0.1129999999999999,0.0389999999999999,0.1619999999999999,0.4247499999999999,0.11275,0.08725,0.05725,0.03525,0.17225,0.061,0.0697499999999999,0.1265,0.04925,0.04675,0.18525,0.026,0.0797499999999999,0.0225,0.0474999999999999,0.0687499999999999,0.04375,0.1297499999999999,0.0449999999999999,0.02975,0.0494999999999999,0.0529999999999999,0.0135
Kings Row (1942),0.8875,0.8875,0.8507499999999999,0.8875,0.8875,0.8507499999999999,0.8422499999999999,0.8069999999999999,0.8747499999999999,0.50625,0.8005,0.71975,0.7929999999999999,0.8507499999999999,0.3924999999999999,0.756,0.569,0.569,0.555,0.70475,0.658,0.52125,0.623,0.40225,0.1287499999999999,0.255,0.38,0.2554999999999999,0.48375,0.63225,0.425,0.6865,0.71425,0.22875,0.3794999999999999,0.17075,0.32625,0.38325,0.1252499999999999,0.48375,0.8360000000000001,0.35,0.57175,0.43425,0.23525,0.48375,0.899,0.3125,0.1104999999999999,0.21575,0.17575,0.29,0.1895,0.076,0.45825,0.1505,0.12275,0.8807499999999999,0.10325,0.627,0.391,0.4245,0.0479999999999999,0.1629999999999999,0.31825,0.26625,0.44525,0.27075,0.17125,0.99675,0.1594999999999999,0.4065,0.203,0.579,0.175,0.547,0.4217499999999999,0.0722499999999999,0.255,0.35,0.2007499999999999,0.0534999999999999,0.11675,0.215,0.05525,0.2975,0.076,0.10325,0.2365,0.1252499999999999,0.1335,0.05125,0.0755,0.0637499999999999,0.0642499999999999,0.1322499999999999,0.23575,0.33425,0.2845,0.3165,0.1714999999999999,0.23775,0.30625,0.2269999999999999,0.03475,0.0805,0.10975,0.1325,0.1735,0.0675,0.69825,0.142,0.1089999999999999,0.1535,0.0777499999999999,0.0665,0.202,0.21375,0.1129999999999999,0.0994999999999999,0.0722499999999999,0.1352499999999999,0.08975,0.018,0.25325,0.1084999999999999,0.1119999999999999,0.126,0.23075,0.0747499999999999,0.1619999999999999,0.3395,0.03925,0.04175,0.10075,0.0484999999999999,0.0682499999999999,0.1475,0.0494999999999999,0.04975,0.03275,0.14125,0.0554999999999999,0.03725,0.0959999999999999,0.0727499999999999,0.0292499999999999,0.0172499999999999,0.0717499999999999
Back to Bataan (1945),0.92425,0.92425,0.99675,0.9155,0.9155,0.92425,0.89775,0.8095000000000001,0.8095000000000001,0.94275,0.671,0.99675,0.72975,0.92425,0.7655000000000001,0.75075,0.7709999999999999,0.698,0.9165,0.595,0.60025,0.50375,0.44475,0.2189999999999999,0.71925,0.2355,0.7305,0.361,0.8,0.721,0.54475,0.375,0.431,0.1302499999999999,0.721,0.44625,0.147,0.3389999999999999,0.609,0.3077499999999999,0.3379999999999999,0.69,0.436,0.7355,0.20875,0.2204999999999999,0.268,0.22825,0.705,0.40825,0.62325,0.41325,0.16125,0.49275,0.3389999999999999,0.072,0.142,0.22975,0.46175,0.18125,0.0954999999999999,0.3522499999999999,0.191,0.32275,0.1505,0.4499999999999999,0.70075,0.11025,0.361,0.31275,0.0805,0.262,0.26025,0.433,0.6205,0.1987499999999999,0.726,0.3794999999999999,0.1815,0.3229999999999999,0.21375,0.10275,0.08725,0.4702499999999999,0.0815,0.3135,0.09975,0.4489999999999999,0.2815,0.46475,0.1367499999999999,0.03625,0.22175,0.2,0.184,0.09975,0.0727499999999999,0.1972499999999999,0.09725,0.0855,0.0832499999999999,0.0802499999999999,0.0772499999999999,0.1372499999999999,0.5205,0.0424999999999999,0.09925,0.29525,0.0742499999999999,0.23125,0.4409999999999999,0.10575,0.03475,0.2304999999999999,0.08,0.7465,0.0579999999999999,0.21475,0.131,0.09125,0.0847499999999999,0.0499999999999999,0.3562499999999999,0.1897499999999999,0.2945,0.23175,0.0509999999999999,0.04575,0.0504999999999999,0.2827499999999999,0.0707499999999999,0.0499999999999999,0.02975,0.0384999999999999,0.1039999999999999,0.0272499999999999,0.1897499999999999,0.397,0.03625,0.0217499999999999,0.0409999999999999,0.03575,0.14375,0.0364999999999999,0.086,0.0509999999999999,0.0295,0.0802499999999999,0.0454999999999999
How the West Was Won (1962),0.8500000000000001,0.932,0.94775,0.817,0.94775,0.817,0.81975,0.69975,0.7769999999999999,0.932,0.74975,0.39425,0.689,0.70775,0.94775,0.70775,0.689,0.689,0.5665,0.59425,0.4145,0.6315,0.3595,0.2095,0.31375,0.2274999999999999,0.282,0.3129999999999999,0.3874999999999999,0.57775,0.606,0.533,0.238,0.30425,0.62025,0.33125,0.287,0.3452499999999999,0.25725,0.62025,0.15275,0.8325,0.44325,0.3854999999999999,0.354,0.5085,0.1659999999999999,0.562,0.2319999999999999,0.2055,0.15375,0.36275,0.2935,0.1195,0.56325,0.31,0.18425,0.1004999999999999,0.28425,0.14675,0.22575,0.4755,0.95425,0.1679999999999999,0.42125,0.135,0.3025,0.21575,0.38075,0.16425,0.4625,0.15725,0.0837499999999999,0.5775,0.1129999999999999,0.155,0.551,0.43525,0.092,0.24775,0.0969999999999999,0.41925,0.1465,0.12125,0.1987499999999999,0.1555,0.1397499999999999,0.14175,0.41925,0.132,0.09175,0.38875,0.09575,0.1124999999999999,0.12375,0.216,0.0695,0.38,0.1154999999999999,0.08975,0.07,0.0825,0.0579999999999999,0.15125,0.09225,0.0584999999999999,0.10875,0.173,0.076,0.1704999999999999,0.33025,0.1109999999999999,0.05975,0.04225,0.0777499999999999,0.14,0.1385,0.1465,0.0524999999999999,0.17575,0.21375,0.1372499999999999,0.2514999999999999,0.0667499999999999,0.0757499999999999,0.32575,0.0974999999999999,0.0964999999999999,0.2085,0.1382499999999999,0.068,0.0637499999999999,0.0255,0.0524999999999999,0.0529999999999999,0.0747499999999999,0.04525,0.03875,0.0459999999999999,0.09375,0.02975,0.0444999999999999,0.1272499999999999,0.0424999999999999,0.2475,0.1345,0.0247499999999999,0.05925,0.05675
Map of the Human Heart (1993),0.875,0.8105,0.8105,0.8105,0.70475,0.875,0.8779999999999999,0.7345,0.91825,0.31475,0.75325,0.94125,0.62175,0.72475,0.6155,0.60925,0.3429999999999999,0.57275,0.65075,0.37575,0.35475,0.477,0.91825,0.70475,0.6155,0.3057499999999999,0.1915,0.2815,0.247,0.261,0.349,0.8367500000000001,0.3565,0.245,0.38575,0.25575,0.3295,0.348,0.3055,0.2435,0.1525,0.2105,0.519,0.36475,0.268,0.33175,0.11775,0.37475,0.33425,0.0964999999999999,0.17825,0.294,0.46125,0.1215,0.16825,0.193,0.5655,0.14125,0.268,0.6825,0.24525,0.1735,0.63375,0.201,0.11475,0.31225,0.4445,0.12475,0.1365,0.204,0.35,0.086,0.11325,0.0429999999999999,0.14825,0.1034999999999999,0.16725,0.345,0.23175,0.1995,0.16225,0.256,0.17125,0.395,0.2204999999999999,0.2254999999999999,0.0672499999999999,0.1609999999999999,0.522,0.0905,0.1639999999999999,0.0895,0.069,0.1295,0.1445,0.06225,0.1525,0.09975,0.2155,0.028,0.217,0.0354999999999999,0.0692499999999999,0.086,0.0369999999999999,0.3305,0.0832499999999999,0.1252499999999999,0.2204999999999999,0.0645,0.0847499999999999,0.238,0.05075,0.08825,0.0984999999999999,0.09925,0.17125,0.0805,0.03925,0.04325,0.14975,0.33525,0.1317499999999999,0.05225,0.04275,0.125,0.0752499999999999,0.1275,0.1225,0.0494999999999999,0.04725,0.123,0.0329999999999999,0.05475,0.089,0.3385,0.031,0.0715,0.29525,0.0454999999999999,0.0564999999999999,0.11975,0.18325,0.0384999999999999,0.0595,0.08825,0.0292499999999999,0.0237499999999999,0.0394999999999999
To End All Wars (2001),0.8947499999999999,0.91275,0.97475,0.8947499999999999,0.96525,0.80175,0.7605,0.73625,0.60125,0.75675,0.7185,0.97475,0.96525,0.80175,0.70825,0.71575,0.91275,0.9495,0.8734999999999999,0.7265,0.4942499999999999,0.4635,0.52775,0.4465,0.66625,0.8879999999999999,0.585,0.303,0.3702499999999999,0.293,0.2734999999999999,0.20725,0.249,0.5035,0.38875,0.205,0.27475,0.3492499999999999,0.378,0.199,0.24175,0.20925,0.312,0.14925,0.184,0.1925,0.09325,0.154,0.17975,0.2017499999999999,0.27775,0.1962499999999999,0.15625,0.7887500000000001,0.1275,0.2975,0.17125,0.22625,0.184,0.371,0.18275,0.3445,0.0662499999999999,0.21675,0.1699999999999999,0.0994999999999999,0.14225,0.1584999999999999,0.26875,0.1825,0.14875,0.0334999999999999,0.3672499999999999,0.25225,0.59175,0.1337499999999999,0.1382499999999999,0.10925,0.11925,0.15075,0.146,0.26825,0.1375,0.289,0.1865,0.16575,0.24025,0.1257499999999999,0.1089999999999999,0.24375,0.1815,0.05575,0.2385,0.065,0.0637499999999999,0.25275,0.1865,0.0692499999999999,0.12175,0.0217499999999999,0.06025,0.06025,0.078,0.09975,0.2915,0.0464999999999999,0.177,0.10925,0.0559999999999999,0.1114999999999999,0.0574999999999999,0.0737499999999999,0.1589999999999999,0.08625,0.1094999999999999,0.0935,0.1195,0.0705,0.0755,0.137,0.0242499999999999,0.0579999999999999,0.04975,0.22975,0.09925,0.08825,0.0722499999999999,0.0227499999999999,0.03425,0.0645,0.12,0.03175,0.0404999999999999,0.0255,0.05475,0.0767499999999999,0.1385,0.2917499999999999,0.04225,0.0339999999999999,0.075,0.04075,0.083,0.0645,0.0305,0.0192499999999999,0.0949999999999999,0.0285,0.0235
Lord Jim (1965),0.922,0.901,0.901,0.8587499999999999,0.8587499999999999,0.8454999999999999,0.7889999999999999,0.64275,0.76875,0.32075,0.59075,0.25,0.94275,0.8107500000000001,0.792,0.714,0.901,0.901,0.5875,0.7715000000000001,0.95275,0.45925,0.64,0.7782500000000001,0.4275,0.7549999999999999,0.7055,0.26975,0.6585,0.64,0.555,0.37875,0.44025,0.4225,0.24625,0.39725,0.5425,0.3675,0.27575,0.3662499999999999,0.34025,0.127,0.3844999999999999,0.26175,0.205,0.3662499999999999,0.2219999999999999,0.4167499999999999,0.0984999999999999,0.4489999999999999,0.4615,0.29025,0.40225,0.0374999999999999,0.14075,0.1094999999999999,0.47875,0.2259999999999999,0.21425,0.2229999999999999,0.52975,0.24925,0.39525,0.3125,0.1054999999999999,0.1619999999999999,0.4034999999999999,0.303,0.18275,0.1375,0.598,0.53275,0.1009999999999999,0.087,0.136,0.0969999999999999,0.17575,0.83125,0.25675,0.202,0.55275,0.1375,0.119,0.0895,0.21875,0.19,0.3017499999999999,0.2774999999999999,0.303,0.09675,0.2564999999999999,0.1104999999999999,0.14375,0.481,0.12075,0.6235,0.0979999999999999,0.61,0.181,0.06075,0.189,0.15675,0.355,0.06025,0.029,0.03175,0.12475,0.2875,0.21575,0.25,0.37175,0.34675,0.04325,0.2274999999999999,0.2165,0.1397499999999999,0.0564999999999999,0.0795,0.1579999999999999,0.0454999999999999,0.15,0.45075,0.53825,0.0444999999999999,0.2065,0.0717499999999999,0.0752499999999999,0.22025,0.10825,0.0697499999999999,0.18625,0.04225,0.012,0.077,0.18275,0.358,0.0187499999999999,0.15425,0.0349999999999999,0.0255,0.1285,0.04325,0.05725,0.28325,0.05725,0.0424999999999999,0.0424999999999999,0.062,0.1654999999999999
"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",0.979,0.979,0.965,0.96175,0.8167500000000001,0.96175,0.8200000000000001,0.96175,0.965,0.982,0.8109999999999999,0.669,0.92525,0.965,0.517,0.70925,0.5255,0.54175,0.4669999999999999,0.70575,0.93375,0.5635,0.8512500000000001,0.75325,0.30125,0.555,0.33375,0.26225,0.25425,0.38775,0.2827499999999999,0.54575,0.38075,0.70125,0.2299999999999999,0.38125,0.548,0.3275,0.3275,0.3107499999999999,0.31725,0.1977499999999999,0.4337499999999999,0.1805,0.611,0.23525,0.1785,0.2744999999999999,0.27675,0.67325,0.27625,0.3475,0.3105,0.24425,0.18275,0.207,0.4077499999999999,0.74125,0.611,0.40025,0.436,0.2249999999999999,0.1694999999999999,0.196,0.16475,0.17475,0.272,0.3705,0.1599999999999999,0.31025,0.27275,0.4247499999999999,0.11325,0.0632499999999999,0.1555,0.207,0.34875,0.51325,0.1395,0.1175,0.26025,0.2594999999999999,0.25675,0.2345,0.26375,0.14625,0.235,0.09375,0.071,0.1569999999999999,0.98575,0.42625,0.092,0.24825,0.1997499999999999,0.138,0.24925,0.1315,0.45825,0.0399999999999999,0.0675,0.33425,0.27675,0.09925,0.14075,0.34125,0.29625,0.1154999999999999,0.08,0.204,0.1402499999999999,0.1104999999999999,0.05675,0.15725,0.29125,0.16675,0.093,0.0795,0.23425,0.0845,0.0559999999999999,0.0757499999999999,0.04575,0.0627499999999999,0.215,0.05625,0.1395,0.05025,0.127,0.11625,0.09425,0.0757499999999999,0.1917499999999999,0.1465,0.066,0.0544999999999999,0.127,0.064,0.05025,0.0632499999999999,0.3492499999999999,0.0464999999999999,0.0905,0.0409999999999999,0.09275,0.0275,0.04975,0.0275,0.0529999999999999
Alexander the Great (1956),0.94075,0.99275,0.99275,0.8945000000000001,0.9875,0.8685,0.94075,0.7075,0.7075,0.99275,0.749,0.77075,0.8672500000000001,0.8685,0.9875,0.857,0.904,0.71325,0.7737499999999999,0.53775,0.782,0.68775,0.4705,0.76475,0.69525,0.68,0.47075,0.506,0.63025,0.69475,0.52925,0.3994999999999999,0.699,0.22325,0.69475,0.2015,0.593,0.37775,0.5715,0.68775,0.374,0.1292499999999999,0.89825,0.3399999999999999,0.18025,0.68,0.22725,0.47575,0.378,0.3804999999999999,0.2857499999999999,0.261,0.357,0.155,0.869,0.4589999999999999,0.43825,0.4795,0.146,0.37875,0.2455,0.1689999999999999,0.6435,0.623,0.41925,0.4115,0.28525,0.3165,0.2794999999999999,0.20675,0.33525,0.21175,0.3285,0.1397499999999999,0.18375,0.41825,0.14225,0.05375,0.12125,0.1579999999999999,0.3065,0.0925,0.0825,0.1629999999999999,0.27575,0.1937499999999999,0.28025,0.1307499999999999,0.5665,0.1485,0.10225,0.36875,0.2299999999999999,0.15975,0.2365,0.6435,0.082,0.45675,0.4669999999999999,0.0285,0.10725,0.44375,0.2269999999999999,0.285,0.42225,0.0574999999999999,0.1265,0.18325,0.0725,0.1679999999999999,0.1297499999999999,0.6015,0.10125,0.11975,0.14175,0.20975,0.062,0.17475,0.0165,0.1365,0.4842499999999999,0.61375,0.4255,0.376,0.0989999999999999,0.2594999999999999,0.0959999999999999,0.3017499999999999,0.27675,0.16975,0.5265,0.1599999999999999,0.0329999999999999,0.03475,0.0439999999999999,0.32375,0.52425,0.15375,0.10425,0.08775,0.03775,0.181,0.0807499999999999,0.0935,0.11575,0.11725,0.04975,0.29325,0.0685
"Roaring Twenties, The (1939)",0.92625,0.92625,0.8460000000000001,0.7802500000000001,0.9965,0.7802500000000001,0.84625,0.885,0.885,0.6515,0.829,0.8460000000000001,0.6685,0.8029999999999999,0.5565,0.8552500000000001,0.37825,0.53025,0.92575,0.845,0.516,0.44425,0.8294999999999999,0.44175,0.43625,0.3924999999999999,0.47375,0.50125,0.4509999999999999,0.583,0.64375,0.70825,0.29925,0.26025,0.4509999999999999,0.2684999999999999,0.26825,0.3622499999999999,0.14875,0.36475,0.5955,0.3159999999999999,0.366,0.9335,0.4732499999999999,0.36475,0.7325,0.1915,0.4004999999999999,0.0857499999999999,0.11075,0.34075,0.2855,0.21925,0.1957499999999999,0.38,0.1579999999999999,0.1352499999999999,0.4685,0.25575,0.3335,0.46075,0.074,0.22975,0.074,0.3575,0.293,0.1094999999999999,0.27425,0.47175,0.04525,0.40375,0.18725,0.2035,0.214,0.216,0.28825,0.12025,0.477,0.357,0.21925,0.0837499999999999,0.2025,0.21925,0.1345,0.09125,0.0725,0.4595,0.1285,0.156,0.16775,0.0637499999999999,0.34675,0.2189999999999999,0.22175,0.0725,0.651,0.21875,0.30525,0.7677499999999999,0.3309999999999999,0.1195,0.30225,0.16475,0.40525,0.2734999999999999,0.23625,0.2967499999999999,0.1345,0.087,0.61725,0.06225,0.141,0.1485,0.0715,0.12225,0.0974999999999999,0.8002499999999999,0.1932499999999999,0.12,0.1865,0.0989999999999999,0.0762499999999999,0.0142499999999999,0.03975,0.184,0.10525,0.1495,0.11625,0.09825,0.05575,0.16875,0.1124999999999999,0.38975,0.071,0.16075,0.0745,0.1205,0.09025,0.08725,0.0642499999999999,0.0725,0.04975,0.0647499999999999,0.0915,0.0232499999999999,0.0237499999999999,0.03375,0.0295
"Burmese Harp, The (Biruma no tategoto) (1956)",0.929,0.929,0.99075,0.929,0.806,0.91875,0.8999999999999999,0.8947499999999999,0.9945,0.63825,0.604,0.95975,0.7962499999999999,0.99075,0.58325,0.8545,0.5735,0.5735,0.3625,0.7865,0.5955,0.4629999999999999,0.63175,0.7305,0.8027500000000001,0.2025,0.76075,0.1285,0.46675,0.1355,0.1932499999999999,0.3695,0.46225,0.7955000000000001,0.1355,0.18225,0.238,0.3662499999999999,0.38675,0.1619999999999999,0.8959999999999999,0.45675,0.2857499999999999,0.1699999999999999,0.92425,0.1892499999999999,0.2895,0.3125,0.123,0.03575,0.3055,0.3219999999999999,0.10325,0.54,0.2827499999999999,0.1589999999999999,0.4085,0.1069999999999999,0.32225,0.4609999999999999,0.14075,0.258,0.1397499999999999,0.1275,0.1382499999999999,0.0944999999999999,0.0835,0.203,0.182,0.059,0.0787499999999999,0.16775,0.3944999999999999,0.215,0.2155,0.09125,0.145,0.0574999999999999,0.194,0.10375,0.09425,0.08675,0.28425,0.89225,0.1084999999999999,0.11625,0.05075,0.0905,0.24725,0.03775,0.14675,0.0697499999999999,0.0539999999999999,0.0419999999999999,0.196,0.061,0.0439999999999999,0.093,0.23975,0.0964999999999999,0.26575,0.0667499999999999,0.09925,0.05525,0.18325,0.1315,0.03225,0.10475,0.2005,0.18125,0.11275,0.09175,0.0635,0.0852499999999999,0.0915,0.1877499999999999,0.1059999999999999,0.0692499999999999,0.20375,0.04025,0.0197499999999999,0.04225,0.04325,0.03225,0.1267499999999999,0.023,0.05025,0.06,0.03775,0.11975,0.03175,0.0627499999999999,0.1109999999999999,0.0077499999999999,0.2455,0.0182499999999999,0.0115,0.0825,0.0205,0.0185,0.03025,0.0132499999999999,0.0825,0.0147499999999999,0.0237499999999999,0.018,0.0117499999999999,0.0072499999999999,0.0215
