movieId,computer animation,family,original,childhood,weird,good,runaway,light,fun movie,greed,fantasy world,culture clash,unlikely friendships,mentor,adaptation,drama,melancholic,catastrophe,chase,vengeance,very funny,dialogue,creativity,life & death,predictable,fight scenes,life philosophy,transformation,first contact,betrayal,good music,stereotypes,simple,not funny,teen movie,sacrifice,independent film,prejudice,underrated,weapons,quirky,surveillance,drinking,alter ego,british,mad scientist,farce,pornography,classic car,dysfunctional family,period piece,death,island,nudity (full frontal - brief),too short,absurd,survival,adoption,small town,awesome soundtrack,indians,pulp,queer,writers,road movie,dreams,irish accent,memory,women,doctors,1930s,sexy,alternate history,snakes,hotel,multiple storylines,california,islam,camp,film noir,hunting,hospital,brothers,divorce,wartime,80s,interracial romance,wilderness,internet,race,bollywood,censorship,single father,too long,tokyo,kidnapping,stand-up comedy,prison,ghosts/afterlife,new jersey,made for tv,directorial debut,blindness,fashion,desert,san francisco,stoner movie,new york city,buddy movie,shopping,workplace,russian,radio,no plot,trilogy,atheism,immortality,time,foul language,hip hop,oil,addiction,goth,nudity (topless - brief),kick-butt women,notable nudity,french,ensemble cast,wine,father daughter relationship,australia,rebellion,graphic novel,best of 2005,texas,homeless,potential oscar nom,nudity (rear),cancer,lawyer,god,reality tv,unlikeable characters,documentary,finnish,robert downey jr,prostitution,los angeles,remake
Lemony Snicket's A Series of Unfortunate Events (2004),0.699,0.7845,0.812,0.7845,0.83925,0.5185,0.4265,0.361,0.3712499999999999,0.83925,0.8907499999999999,0.83925,0.197,0.41925,0.989,0.347,0.83925,0.4885,0.3229999999999999,0.4167499999999999,0.4589999999999999,0.39075,0.3642499999999999,0.6525,0.3349999999999999,0.27475,0.32825,0.3399999999999999,0.27425,0.3505,0.12025,0.136,0.084,0.272,0.153,0.1325,0.64375,0.12425,0.25925,0.152,0.66575,0.1375,0.186,0.31225,0.1875,0.0802499999999999,0.1755,0.64375,0.18,0.279,0.1664999999999999,0.361,0.08925,0.15025,0.0782499999999999,0.35175,0.09825,0.30825,0.10775,0.139,0.074,0.177,0.15625,0.27775,0.08975,0.089,0.184,0.0999999999999999,0.1325,0.1305,0.1029999999999999,0.2017499999999999,0.1124999999999999,0.18175,0.10575,0.17625,0.09025,0.0969999999999999,0.1277499999999999,0.1345,0.0262499999999999,0.1079999999999999,0.0969999999999999,0.0807499999999999,0.065,0.04025,0.03575,0.0667499999999999,0.0775,0.05425,0.0755,0.059,0.0394999999999999,0.0765,0.066,0.08675,0.0939999999999999,0.088,0.193,0.10975,0.088,0.08925,0.08925,0.1159999999999999,0.024,0.03925,0.08,0.06125,0.03225,0.0384999999999999,0.10325,0.0459999999999999,0.04075,0.073,0.1475,0.10525,0.072,0.0504999999999999,0.06125,0.071,0.0257499999999999,0.10275,0.47175,0.077,0.0554999999999999,0.0409999999999999,0.04225,0.0712499999999999,0.0559999999999999,0.0334999999999999,0.03075,0.0635,0.10475,0.1099999999999999,0.04575,0.08675,0.09925,0.0807499999999999,0.062,0.0344999999999999,0.0277499999999999,0.0705,0.0787499999999999,0.03175,0.05575,0.0775,0.0534999999999999,0.0534999999999999,0.0549999999999999
"Cat Returns, The (Neko no ongaeshi) (2002)",0.819,0.59675,0.7789999999999999,0.46325,0.8779999999999999,0.73425,0.52275,0.51625,0.3722499999999999,0.54575,0.95425,0.559,0.64975,0.54625,0.3077499999999999,0.4762499999999999,0.433,0.4335,0.38125,0.4762499999999999,0.31425,0.434,0.52325,0.8779999999999999,0.23075,0.18225,0.3139999999999999,0.554,0.135,0.282,0.28725,0.3834999999999999,0.38475,0.287,0.35,0.2835,0.2604999999999999,0.2035,0.2847499999999999,0.1785,0.38025,0.1735,0.236,0.1962499999999999,0.2867499999999999,0.1372499999999999,0.147,0.249,0.2219999999999999,0.21075,0.1505,0.1475,0.15425,0.2365,0.1877499999999999,0.27475,0.0944999999999999,0.0949999999999999,0.1569999999999999,0.28725,0.16025,0.15625,0.176,0.25425,0.22025,0.34325,0.2314999999999999,0.1044999999999999,0.1569999999999999,0.1265,0.1345,0.131,0.23875,0.05025,0.11975,0.21325,0.11325,0.11275,0.05925,0.1059999999999999,0.04175,0.202,0.11375,0.18175,0.12125,0.0519999999999999,0.09525,0.067,0.1064999999999999,0.1049999999999999,0.16275,0.0755,0.0539999999999999,0.1257499999999999,0.725,0.2764999999999999,0.0677499999999999,0.0835,0.0949999999999999,0.09325,0.0745,0.18075,0.09625,0.04275,0.0845,0.04725,0.1049999999999999,0.04125,0.0265,0.0344999999999999,0.18325,0.08625,0.1089999999999999,0.1315,0.0677499999999999,0.0954999999999999,0.0677499999999999,0.04675,0.061,0.04275,0.03875,0.0727499999999999,0.123,0.10875,0.09375,0.05875,0.0647499999999999,0.0935,0.05425,0.1515,0.1054999999999999,0.0605,0.0757499999999999,0.0802499999999999,0.0637499999999999,0.0474999999999999,0.0925,0.0984999999999999,0.0564999999999999,0.0334999999999999,0.029,0.03275,0.04075,0.0379999999999999,0.0419999999999999,0.05825,0.074,0.0329999999999999,0.018
"Cathedral, The (Katedra) (2002)",0.917,0.57575,0.9335,0.2095,0.9335,0.65075,0.65075,0.55275,0.17725,0.9335,0.35875,0.4822499999999999,0.41825,0.41825,0.2945,0.71675,0.58975,0.4695,0.34775,0.65075,0.33375,0.4585,0.62425,0.3189999999999999,0.33375,0.25275,0.27125,0.2095,0.758,0.3692499999999999,0.4822499999999999,0.0672499999999999,0.39325,0.3435,0.11925,0.33675,0.4347499999999999,0.18625,0.1285,0.46125,0.185,0.424,0.17025,0.284,0.072,0.18125,0.1185,0.45975,0.16125,0.22175,0.2365,0.0584999999999999,0.1402499999999999,0.28325,0.61925,0.12325,0.15275,0.03575,0.08925,0.0725,0.1639999999999999,0.194,0.2234999999999999,0.178,0.1945,0.0994999999999999,0.3255,0.154,0.0459999999999999,0.0722499999999999,0.20325,0.15125,0.12225,0.0449999999999999,0.26225,0.1689999999999999,0.0645,0.2365,0.0755,0.15325,0.1654999999999999,0.0767499999999999,0.0852499999999999,0.05575,0.2837499999999999,0.0707499999999999,0.12475,0.126,0.2065,0.0277499999999999,0.026,0.11425,0.03025,0.1392499999999999,0.176,0.0434999999999999,0.21375,0.1317499999999999,0.0484999999999999,0.0439999999999999,0.10125,0.129,0.2155,0.03575,0.0675,0.05325,0.1024999999999999,0.031,0.0277499999999999,0.0287499999999999,0.0717499999999999,0.0595,0.1679999999999999,0.09775,0.0469999999999999,0.296,0.10575,0.03175,0.04425,0.064,0.0857499999999999,0.11975,0.0605,0.0835,0.05125,0.093,0.0364999999999999,0.03775,0.0142499999999999,0.1385,0.0212499999999999,0.08825,0.423,0.1664999999999999,0.0305,0.06075,0.0409999999999999,0.05025,0.1149999999999999,0.0474999999999999,0.174,0.0595,0.022,0.12375,0.022,0.06225,0.05675,0.0252499999999999,0.0182499999999999
"Many Adventures of Winnie the Pooh, The (1977)",0.9785,0.9785,0.86625,0.8812500000000001,0.90775,0.7425,0.90775,0.90775,0.8025,0.7669999999999999,0.47675,0.7669999999999999,0.794,0.4429999999999999,0.96575,0.63,0.7669999999999999,0.4389999999999999,0.4905,0.43775,0.49075,0.407,0.412,0.1985,0.20925,0.266,0.30525,0.3642499999999999,0.2199999999999999,0.273,0.4097499999999999,0.2875,0.7285,0.362,0.20775,0.287,0.22875,0.149,0.37975,0.1387499999999999,0.2915,0.198,0.32175,0.1922499999999999,0.34675,0.2219999999999999,0.1965,0.14,0.3605,0.2085,0.209,0.2204999999999999,0.10775,0.1385,0.4305,0.16275,0.082,0.18525,0.1987499999999999,0.242,0.0885,0.212,0.15525,0.1709999999999999,0.1395,0.1525,0.1952499999999999,0.33825,0.1435,0.2095,0.09125,0.12425,0.09325,0.1684999999999999,0.2534999999999999,0.25225,0.10725,0.0817499999999999,0.15775,0.128,0.26775,0.15375,0.15175,0.10925,0.1402499999999999,0.0855,0.05875,0.073,0.0682499999999999,0.0745,0.087,0.0775,0.0752499999999999,0.0524999999999999,0.04975,0.10475,0.10075,0.0915,0.1395,0.087,0.1054999999999999,0.11075,0.0812499999999999,0.11625,0.08825,0.1255,0.078,0.0822499999999999,0.2514999999999999,0.09,0.12,0.09125,0.1277499999999999,0.06075,0.22075,0.05325,0.04075,0.0419999999999999,0.0379999999999999,0.0404999999999999,0.088,0.2065,0.03975,0.05475,0.04375,0.05375,0.05375,0.1505,0.185,0.03225,0.0777499999999999,0.0775,0.0177499999999999,0.0364999999999999,0.069,0.0574999999999999,0.0994999999999999,0.0257499999999999,0.04625,0.04425,0.0295,0.027,0.06225,0.0539999999999999,0.0167499999999999,0.03125,0.0539999999999999,0.0247499999999999,0.0225
Robots (2005),0.96625,0.8979999999999999,0.776,0.7702500000000001,0.827,0.7605,0.51725,0.484,0.65825,0.754,0.653,0.425,0.30925,0.51925,0.2847499999999999,0.303,0.33525,0.8240000000000001,0.3824999999999999,0.3295,0.6455,0.536,0.69175,0.25425,0.62875,0.612,0.4712499999999999,0.3652499999999999,0.8240000000000001,0.25925,0.3515,0.44125,0.2554999999999999,0.2955,0.199,0.18275,0.1252499999999999,0.1392499999999999,0.18275,0.27925,0.2885,0.3824999999999999,0.11825,0.46725,0.1074999999999999,0.2957499999999999,0.1865,0.1634999999999999,0.1815,0.1357499999999999,0.0852499999999999,0.1049999999999999,0.1992499999999999,0.16525,0.2455,0.1882499999999999,0.41,0.18475,0.361,0.3515,0.12225,0.1624999999999999,0.1265,0.21025,0.10575,0.4297499999999999,0.083,0.141,0.1265,0.144,0.08675,0.11875,0.1704999999999999,0.03975,0.0837499999999999,0.1735,0.0994999999999999,0.248,0.0715,0.08775,0.0245,0.0915,0.0999999999999999,0.0705,0.0767499999999999,0.0775,0.0702499999999999,0.05175,0.173,0.17125,0.139,0.0484999999999999,0.2664999999999999,0.11775,0.21325,0.04975,0.11875,0.0705,0.04525,0.1352499999999999,0.04575,0.0667499999999999,0.0554999999999999,0.1257499999999999,0.04975,0.0514999999999999,0.068,0.0705,0.031,0.1262499999999999,0.11525,0.06225,0.0712499999999999,0.174,0.069,0.09225,0.05225,0.0672499999999999,0.076,0.1119999999999999,0.17075,0.0459999999999999,0.022,0.0329999999999999,0.0737499999999999,0.086,0.0282499999999999,0.193,0.05675,0.0549999999999999,0.03,0.0767499999999999,0.1302499999999999,0.1845,0.0459999999999999,0.078,0.10175,0.0852499999999999,0.0349999999999999,0.0305,0.05925,0.0364999999999999,0.0827499999999999,0.0257499999999999,0.025,0.0657499999999999,0.03575,0.0404999999999999,0.062
Once Upon a Forest (1993),0.93775,0.93775,0.7597499999999999,0.908,0.5935,0.569,0.31325,0.5,0.46475,0.4922499999999999,0.5685,0.31375,0.87175,0.3662499999999999,0.36575,0.4619999999999999,0.372,0.4185,0.27175,0.4515,0.24425,0.5035,0.4945,0.4187499999999999,0.59225,0.5,0.279,0.41525,0.25675,0.2644999999999999,0.235,0.2877499999999999,0.3289999999999999,0.34075,0.24775,0.34225,0.20525,0.34225,0.383,0.2214999999999999,0.239,0.1465,0.2264999999999999,0.57975,0.1297499999999999,0.34675,0.141,0.26175,0.15575,0.1297499999999999,0.09475,0.277,0.15775,0.2264999999999999,0.0399999999999999,0.1972499999999999,0.1385,0.16275,0.10675,0.2817499999999999,0.09875,0.2005,0.194,0.14725,0.4067499999999999,0.0847499999999999,0.10375,0.24175,0.172,0.22125,0.0737499999999999,0.1225,0.292,0.0359999999999999,0.128,0.1119999999999999,0.0852499999999999,0.08925,0.1109999999999999,0.1034999999999999,0.0292499999999999,0.1845,0.17775,0.08725,0.09825,0.0974999999999999,0.09275,0.173,0.243,0.0559999999999999,0.0944999999999999,0.0935,0.069,0.1262499999999999,0.08825,0.1977499999999999,0.0979999999999999,0.0727499999999999,0.03375,0.0737499999999999,0.04825,0.06025,0.06125,0.0359999999999999,0.1225,0.14075,0.10775,0.04775,0.3097499999999999,0.0544999999999999,0.12075,0.0737499999999999,0.0925,0.0529999999999999,0.0287499999999999,0.0715,0.155,0.152,0.04375,0.0637499999999999,0.0182499999999999,0.0737499999999999,0.03025,0.061,0.0999999999999999,0.143,0.0374999999999999,0.0449999999999999,0.03575,0.0459999999999999,0.0389999999999999,0.0384999999999999,0.3452499999999999,0.09125,0.0574999999999999,0.0175,0.03425,0.137,0.03775,0.04725,0.1079999999999999,0.0554999999999999,0.15125,0.04875,0.0195,0.0484999999999999,0.0474999999999999,0.0207499999999999,0.03875
DuckTales: The Movie - Treasure of the Lost Lamp (1990),0.98675,0.98675,0.8254999999999999,0.8605,0.6545,0.7669999999999999,0.62075,0.3625,0.8194999999999999,0.56725,0.815,0.57525,0.4385,0.5245,0.5005,0.57525,0.41325,0.4287499999999999,0.8474999999999999,0.57525,0.3482499999999999,0.2887499999999999,0.27275,0.20325,0.39675,0.26325,0.28625,0.36675,0.2554999999999999,0.4752499999999999,0.1402499999999999,0.33425,0.32275,0.305,0.259,0.2504999999999999,0.1977499999999999,0.22675,0.27275,0.2445,0.27575,0.375,0.1895,0.21575,0.1074999999999999,0.1805,0.16925,0.529,0.3692499999999999,0.10625,0.1134999999999999,0.26575,0.1932499999999999,0.2395,0.0675,0.1689999999999999,0.2055,0.09075,0.1905,0.09575,0.10375,0.265,0.1694999999999999,0.202,0.408,0.0657499999999999,0.18725,0.27425,0.10275,0.20325,0.0685,0.26275,0.1882499999999999,0.143,0.15275,0.1574999999999999,0.25675,0.12225,0.25575,0.2194999999999999,0.1377499999999999,0.16075,0.0715,0.1044999999999999,0.1885,0.36275,0.0662499999999999,0.15625,0.0755,0.2007499999999999,0.0652499999999999,0.2007499999999999,0.0222499999999999,0.09475,0.10225,0.23575,0.0845,0.17825,0.09025,0.0847499999999999,0.17125,0.1305,0.1387499999999999,0.0715,0.4585,0.16575,0.0989999999999999,0.156,0.21975,0.024,0.071,0.17425,0.1149999999999999,0.0974999999999999,0.05275,0.0735,0.37825,0.0795,0.0504999999999999,0.3159999999999999,0.156,0.0974999999999999,0.0825,0.29,0.16375,0.0802499999999999,0.0444999999999999,0.07,0.0247499999999999,0.0324999999999999,0.213,0.0292499999999999,0.1292499999999999,0.15425,0.05225,0.04775,0.02975,0.16375,0.0544999999999999,0.09675,0.03375,0.09725,0.085,0.067,0.11825,0.14,0.06125,0.1129999999999999,0.0414999999999999
"Prize Winner of Defiance Ohio, The (2005)",0.88575,0.88575,0.72375,0.8047500000000001,0.72375,0.67475,0.55925,0.44275,0.55925,0.56425,0.3195,0.56425,0.598,0.83575,0.96125,0.56425,0.497,0.56625,0.5245,0.56425,0.247,0.4755,0.5155,0.2385,0.2125,0.2209999999999999,0.414,0.33375,0.25625,0.4855,0.0777499999999999,0.2065,0.20725,0.31725,0.16175,0.5605,0.54025,0.5605,0.3189999999999999,0.21675,0.2815,0.1699999999999999,0.5145,0.29125,0.1594999999999999,0.1265,0.0964999999999999,0.2002499999999999,0.4054999999999999,0.8640000000000001,0.60075,0.20375,0.09425,0.2995,0.1962499999999999,0.2534999999999999,0.357,0.21375,0.362,0.0855,0.0974999999999999,0.1495,0.14875,0.536,0.16075,0.127,0.148,0.15125,0.47875,0.389,0.18575,0.1307499999999999,0.1164999999999999,0.118,0.10425,0.09975,0.268,0.1332499999999999,0.1275,0.3169999999999999,0.1425,0.30325,0.21825,0.3485,0.1342499999999999,0.0559999999999999,0.14225,0.10975,0.17975,0.1295,0.0785,0.18675,0.15625,0.1275,0.1094999999999999,0.0645,0.0539999999999999,0.078,0.0429999999999999,0.0855,0.0835,0.0795,0.1987499999999999,0.122,0.0817499999999999,0.082,0.05125,0.0672499999999999,0.09025,0.1775,0.1317499999999999,0.062,0.09425,0.0242499999999999,0.0725,0.14925,0.03525,0.0732499999999999,0.10025,0.0712499999999999,0.123,0.08625,0.03925,0.132,0.0702499999999999,0.0974999999999999,0.126,0.0705,0.03525,0.0795,0.0747499999999999,0.04725,0.18525,0.6125,0.0549999999999999,0.1185,0.05825,0.09875,0.37625,0.1342499999999999,0.0444999999999999,0.10875,0.04825,0.1169999999999999,0.04525,0.05875,0.0539999999999999,0.04675,0.027
Wallace & Gromit in The Curse of the Were-Rabbit (2005),0.98125,0.8554999999999999,0.86175,0.55175,0.7802500000000001,0.80725,0.7585,0.8320000000000001,0.8394999999999999,0.71775,0.25175,0.7585,0.3572499999999999,0.422,0.3924999999999999,0.71775,0.7585,0.4559999999999999,0.54825,0.4649999999999999,0.8320000000000001,0.55425,0.6395,0.28225,0.53375,0.187,0.296,0.3685,0.1684999999999999,0.27825,0.1755,0.3702499999999999,0.2485,0.18,0.0964999999999999,0.1435,0.1967499999999999,0.1594999999999999,0.18425,0.2189999999999999,0.67375,0.2015,0.27575,0.25675,0.8835,0.49575,0.8320000000000001,0.2015,0.20475,0.1997499999999999,0.4165,0.134,0.1392499999999999,0.1937499999999999,0.3572499999999999,0.683,0.0787499999999999,0.10025,0.2845,0.1755,0.0792499999999999,0.14,0.218,0.1579999999999999,0.14175,0.0857499999999999,0.17025,0.0715,0.0822499999999999,0.11275,0.1245,0.15425,0.09675,0.1277499999999999,0.1287499999999999,0.2634999999999999,0.1215,0.1357499999999999,0.1375,0.12425,0.26675,0.1205,0.0875,0.0817499999999999,0.1129999999999999,0.0419999999999999,0.10025,0.1245,0.0805,0.0827499999999999,0.08675,0.11925,0.0252499999999999,0.145,0.09775,0.05325,0.0772499999999999,0.088,0.0212499999999999,0.0895,0.0682499999999999,0.126,0.0875,0.071,0.059,0.061,0.0645,0.0399999999999999,0.0717499999999999,0.04375,0.131,0.05675,0.1114999999999999,0.15125,0.0305,0.0825,0.022,0.0277499999999999,0.093,0.0409999999999999,0.0989999999999999,0.0637499999999999,0.0454999999999999,0.0725,0.0682499999999999,0.0439999999999999,0.0379999999999999,0.0852499999999999,0.05775,0.04225,0.0652499999999999,0.03725,0.073,0.2485,0.0667499999999999,0.03375,0.16225,0.03225,0.0449999999999999,0.03075,0.0314999999999999,0.06075,0.0564999999999999,0.0549999999999999,0.04575,0.05175,0.04225,0.0257499999999999,0.016
"Race for Your Life, Charlie Brown (1977)",0.97275,0.8480000000000001,0.7875000000000001,0.724,0.72025,0.72775,0.78175,0.41,0.6075,0.4755,0.612,0.4755,0.5215,0.6425,0.4307499999999999,0.4755,0.44075,0.4379999999999999,0.50225,0.482,0.432,0.56175,0.359,0.2279999999999999,0.33625,0.3535,0.3175,0.29325,0.2925,0.37275,0.3814999999999999,0.16875,0.22125,0.266,0.14725,0.2867499999999999,0.2279999999999999,0.15,0.262,0.2564999999999999,0.23375,0.1995,0.43025,0.4185,0.25825,0.1905,0.21475,0.2204999999999999,0.23375,0.2095,0.0994999999999999,0.2194999999999999,0.209,0.4415,0.3482499999999999,0.1382499999999999,0.2284999999999999,0.05675,0.3215,0.4157499999999999,0.0762499999999999,0.294,0.2375,0.17225,0.20925,0.22375,0.1882499999999999,0.1725,0.142,0.10475,0.10925,0.1024999999999999,0.093,0.179,0.21575,0.2105,0.25975,0.1277499999999999,0.9345,0.1262499999999999,0.176,0.1099999999999999,0.09425,0.1315,0.2279999999999999,0.136,0.0715,0.7255,0.16125,0.366,0.1745,0.09,0.127,0.11425,0.27675,0.0267499999999999,0.17125,0.09775,0.03175,0.10725,0.0752499999999999,0.09825,0.1069999999999999,0.0494999999999999,0.26125,0.1134999999999999,0.0944999999999999,0.05975,0.0145,0.0394999999999999,0.0354999999999999,0.0742499999999999,0.0959999999999999,0.26525,0.17075,0.1644999999999999,0.0569999999999999,0.0682499999999999,0.1317499999999999,0.1129999999999999,0.06025,0.075,0.09225,0.10625,0.0479999999999999,0.03,0.05775,0.093,0.03575,0.0464999999999999,0.065,0.0807499999999999,0.05125,0.0489999999999999,0.06175,0.0652499999999999,0.0252499999999999,0.0539999999999999,0.0389999999999999,0.1205,0.1644999999999999,0.04675,0.05025,0.025,0.0652499999999999,0.1292499999999999,0.0519999999999999,0.0702499999999999,0.0479999999999999
Where the Red Fern Grows (1974),0.8867499999999999,0.8867499999999999,0.823,0.8812500000000001,0.7549999999999999,0.8507499999999999,0.8507499999999999,0.64075,0.37375,0.65425,0.1134999999999999,0.7549999999999999,0.804,0.632,0.69475,0.8507499999999999,0.7549999999999999,0.44575,0.8992500000000001,0.70225,0.30325,0.3169999999999999,0.1589999999999999,0.8507499999999999,0.56275,0.32325,0.37375,0.2714999999999999,0.276,0.50775,0.2007499999999999,0.6595,0.255,0.3715,0.292,0.661,0.53325,0.43,0.40375,0.1604999999999999,0.2975,0.355,0.3575,0.307,0.26175,0.11775,0.30325,0.3359999999999999,0.363,0.10775,0.26175,0.7235,0.30225,0.563,0.3944999999999999,0.20775,0.35475,0.28825,0.29925,0.05625,0.32325,0.15625,0.14675,0.17725,0.1987499999999999,0.18575,0.1569999999999999,0.1704999999999999,0.1579999999999999,0.354,0.1267499999999999,0.1345,0.0875,0.03375,0.16075,0.0767499999999999,0.078,0.252,0.1745,0.1094999999999999,0.9685,0.2925,0.21375,0.204,0.14775,0.2045,0.215,0.41925,0.237,0.32975,0.1245,0.209,0.04175,0.0825,0.04275,0.0399999999999999,0.48875,0.1139999999999999,0.21275,0.151,0.25275,0.09675,0.1312499999999999,0.2035,0.06075,0.1074999999999999,0.0305,0.1599999999999999,0.1887499999999999,0.074,0.0732499999999999,0.121,0.154,0.05475,0.0579999999999999,0.1604999999999999,0.22425,0.05975,0.0364999999999999,0.10225,0.17125,0.0954999999999999,0.1315,0.0732499999999999,0.128,0.0314999999999999,0.03675,0.03575,0.03225,0.0499999999999999,0.10725,0.0832499999999999,0.03475,0.12225,0.0845,0.061,0.0292499999999999,0.1345,0.16575,0.1255,0.09575,0.08675,0.0439999999999999,0.05775,0.0797499999999999,0.0409999999999999,0.0324999999999999,0.04875,0.2055
Over the Hedge (2006),0.99225,0.99,0.7405,0.8035000000000001,0.63525,0.701,0.36975,0.9145,0.855,0.4185,0.213,0.3259999999999999,0.69225,0.47175,0.384,0.298,0.27925,0.6285,0.40575,0.3622499999999999,0.73525,0.516,0.4982499999999999,0.20525,0.4579999999999999,0.9145,0.38975,0.50275,0.23875,0.5045,0.07,0.44275,0.19,0.251,0.18725,0.187,0.64275,0.1735,0.218,0.23525,0.258,0.178,0.2867499999999999,0.4225,0.1034999999999999,0.213,0.6195,0.2135,0.16975,0.24825,0.09075,0.127,0.145,0.1935,0.14675,0.391,0.1277499999999999,0.2975,0.1089999999999999,0.07,0.093,0.14175,0.1355,0.196,0.11325,0.0979999999999999,0.12475,0.0827499999999999,0.1305,0.1435,0.0559999999999999,0.1267499999999999,0.143,0.06175,0.09025,0.17475,0.124,0.09575,0.0777499999999999,0.09925,0.10025,0.10925,0.09975,0.0865,0.077,0.03375,0.09175,0.21375,0.09975,0.1975,0.09825,0.0685,0.1649999999999999,0.1059999999999999,0.06,0.0767499999999999,0.0815,0.0735,0.04375,0.12025,0.0529999999999999,0.0825,0.1024999999999999,0.05425,0.0275,0.0939999999999999,0.0722499999999999,0.0519999999999999,0.0847499999999999,0.1335,0.0682499999999999,0.0569999999999999,0.0642499999999999,0.1594999999999999,0.0319999999999999,0.0777499999999999,0.05225,0.0245,0.05925,0.0655,0.06,0.11375,0.04475,0.0285,0.0635,0.0707499999999999,0.0334999999999999,0.2644999999999999,0.0797499999999999,0.05475,0.0277499999999999,0.03825,0.2445,0.0642499999999999,0.0454999999999999,0.03975,0.152,0.04575,0.0479999999999999,0.0359999999999999,0.04175,0.04675,0.0812499999999999,0.03475,0.027,0.1139999999999999,0.0474999999999999,0.0529999999999999,0.0369999999999999
Cars (2006),0.98325,0.97225,0.95025,0.91025,0.612,0.95025,0.51725,0.51575,0.8220000000000001,0.41,0.4399999999999999,0.425,0.91125,0.776,0.2194999999999999,0.425,0.25825,0.687,0.62675,0.425,0.66625,0.6315,0.616,0.2015,0.57975,0.6495,0.51375,0.4489999999999999,0.687,0.32975,0.11575,0.51425,0.4425,0.33225,0.1937499999999999,0.2289999999999999,0.17825,0.14075,0.23225,0.43225,0.25975,0.6235,0.27825,0.6495,0.09525,0.45725,0.15325,0.184,0.45575,0.11625,0.0999999999999999,0.1089999999999999,0.37875,0.1245,0.29125,0.0852499999999999,0.12275,0.15925,0.92825,0.1275,0.12275,0.193,0.12125,0.1815,0.8474999999999999,0.2002499999999999,0.14775,0.2674999999999999,0.1054999999999999,0.18525,0.0852499999999999,0.1325,0.10925,0.08725,0.1699999999999999,0.14925,0.71975,0.0875,0.08975,0.10725,0.16075,0.15875,0.073,0.10525,0.0875,0.1089999999999999,0.0815,0.09475,0.17925,0.62125,0.1332499999999999,0.05675,0.14775,0.149,0.075,0.0812499999999999,0.0705,0.0762499999999999,0.1074999999999999,0.25,0.05275,0.0707499999999999,0.083,0.1245,0.32175,0.08725,0.0832499999999999,0.09125,0.2105,0.24025,0.1985,0.074,0.0767499999999999,0.15775,0.15425,0.075,0.0429999999999999,0.0905,0.0787499999999999,0.0615,0.34575,0.04275,0.0147499999999999,0.027,0.062,0.063,0.03025,0.0687499999999999,0.0675,0.04575,0.06025,0.0715,0.086,0.09225,0.10125,0.0905,0.12075,0.06175,0.0539999999999999,0.079,0.05425,0.0354999999999999,0.064,0.0292499999999999,0.0265,0.084,0.03675,0.38275,0.04375
Monster House (2006),0.9835,0.976,0.7967500000000001,0.976,0.7185,0.63375,0.513,0.409,0.59975,0.33325,0.682,0.34675,0.60125,0.5115,0.35575,0.426,0.51125,0.5025,0.4645,0.426,0.485,0.4669999999999999,0.5785,0.4782499999999999,0.4135,0.22725,0.43775,0.45425,0.2475,0.44925,0.05975,0.62975,0.244,0.42425,0.3035,0.1475,0.494,0.1475,0.1977499999999999,0.257,0.24525,0.44925,0.41625,0.32075,0.10325,0.5205,0.132,0.2837499999999999,0.32275,0.22525,0.11225,0.2007499999999999,0.22275,0.21275,0.05975,0.181,0.1144999999999999,0.1877499999999999,0.20475,0.0949999999999999,0.1257499999999999,0.2284999999999999,0.17475,0.2475,0.1455,0.14425,0.126,0.0777499999999999,0.132,0.1475,0.09575,0.25325,0.1355,0.1402499999999999,0.0747499999999999,0.15875,0.1392499999999999,0.1149999999999999,0.143,0.1089999999999999,0.079,0.16325,0.1034999999999999,0.10875,0.0717499999999999,0.17325,0.0574999999999999,0.125,0.0999999999999999,0.0682499999999999,0.09475,0.0847499999999999,0.23575,0.0682499999999999,0.11675,0.0667499999999999,0.062,0.083,0.06175,0.1094999999999999,0.0534999999999999,0.15325,0.118,0.084,0.03375,0.0484999999999999,0.177,0.0697499999999999,0.05425,0.0514999999999999,0.06175,0.04275,0.0999999999999999,0.085,0.0282499999999999,0.0837499999999999,0.03975,0.0177499999999999,0.0712499999999999,0.05375,0.03625,0.075,0.288,0.04525,0.0685,0.05825,0.0494999999999999,0.03925,0.05175,0.04325,0.0672499999999999,0.05775,0.20975,0.15925,0.0564999999999999,0.0865,0.347,0.0339999999999999,0.04125,0.0295,0.0474999999999999,0.04175,0.10025,0.0349999999999999,0.0292499999999999,0.04575,0.0479999999999999,0.0404999999999999,0.0394999999999999
