movieId,betrayal,culture clash,weird,melancholic,greed,runaway,drama,good,original,film noir,independent film,dialogue,drinking,vengeance,light,surveillance,chase,mentor,adaptation,sexy,catastrophe,hotel,fun movie,death,pornography,1930s,quirky,period piece,california,british,not funny,childhood,divorce,weapons,life & death,small town,life philosophy,unlikely friendships,classic car,islam,fight scenes,transformation,censorship,predictable,wartime,very funny,underrated,fantasy world,pulp,prejudice,farce,absurd,sacrifice,first contact,women,alter ego,nudity (full frontal - brief),creativity,writers,lawyer,queer,road movie,dysfunctional family,family,memory,san francisco,doctors,nudity (topless - brief),hospital,good music,blindness,irish accent,prison,kidnapping,los angeles,multiple storylines,computer animation,simple,too long,directorial debut,new york city,mad scientist,desert,dreams,oil,teen movie,french,new jersey,wilderness,tokyo,hunting,addiction,stereotypes,survival,workplace,island,camp,brothers,texas,prostitution,ensemble cast,wine,awesome soundtrack,bollywood,interracial romance,no plot,indians,radio,best of 2005,alternate history,80s,rebellion,adoption,documentary,potential oscar nom,stand-up comedy,russian,stoner movie,kick-butt women,time,foul language,made for tv,race,fashion,nudity (rear),internet,snakes,atheism,immortality,ghosts/afterlife,robert downey jr,notable nudity,father daughter relationship,homeless,buddy movie,trilogy,finnish,unlikeable characters,australia,hip hop,cancer,shopping,goth,remake,god,too short,graphic novel,reality tv,single father
While the City Sleeps (1956),0.908,0.692,0.70825,0.92975,0.92975,0.78175,0.64075,0.367,0.60275,0.8955,0.79,0.52075,0.79,0.6705,0.48775,0.17275,0.4365,0.408,0.2095,0.215,0.3864999999999999,0.3345,0.518,0.2309999999999999,0.20475,0.3602499999999999,0.3339999999999999,0.0534999999999999,0.1312499999999999,0.064,0.3645,0.1302499999999999,0.3814999999999999,0.2234999999999999,0.3155,0.5985,0.1955,0.131,0.5835,0.308,0.18575,0.133,0.35475,0.20875,0.35975,0.23475,0.118,0.174,0.11775,0.22775,0.0735,0.1805,0.0549999999999999,0.16775,0.1689999999999999,0.46475,0.08,0.12225,0.1855,0.2075,0.34325,0.1435,0.15525,0.0314999999999999,0.10925,0.3075,0.059,0.04975,0.196,0.0705,0.03575,0.0865,0.12375,0.04525,0.195,0.17575,0.1039999999999999,0.1639999999999999,0.0544999999999999,0.079,0.65375,0.0605,0.04775,0.0857499999999999,0.23975,0.45825,0.139,0.11075,0.1545,0.132,0.1352499999999999,0.0554999999999999,0.04875,0.0277499999999999,0.278,0.0314999999999999,0.21075,0.0605,0.10075,0.182,0.34025,0.0127499999999999,0.0399999999999999,0.0424999999999999,0.065,0.1084999999999999,0.0662499999999999,0.0389999999999999,0.0285,0.18275,0.0534999999999999,0.0175,0.09525,0.0944999999999999,0.0232499999999999,0.2007499999999999,0.0625,0.0905,0.0295,0.0384999999999999,0.021,0.0795,0.0559999999999999,0.34975,0.04425,0.0905,0.0247499999999999,0.04075,0.0905,0.028,0.06175,0.0272499999999999,0.0185,0.0905,0.0252499999999999,0.0117499999999999,0.1795,0.0225,0.1679999999999999,0.3742499999999999,0.0514999999999999,0.0217499999999999,0.0237499999999999,0.0142499999999999,0.02,0.0147499999999999,0.0267499999999999,0.0157499999999999,0.0162499999999999
"Most Dangerous Game, The (1932)",0.8167500000000001,0.8167500000000001,0.8167500000000001,0.9765,0.8645,0.87625,0.59525,0.7215,0.7929999999999999,0.8572500000000001,0.8572500000000001,0.647,0.8572500000000001,0.45075,0.87625,0.60475,0.8480000000000001,0.4187499999999999,0.577,0.3229999999999999,0.4357499999999999,0.2175,0.689,0.387,0.2564999999999999,0.91675,0.1877499999999999,0.27675,0.2022499999999999,0.3429999999999999,0.37075,0.529,0.0857499999999999,0.6325,0.39175,0.2017499999999999,0.29,0.2524999999999999,0.25875,0.2,0.42625,0.32775,0.065,0.42,0.47,0.24625,0.25875,0.381,0.21425,0.21225,0.3067499999999999,0.1377499999999999,0.22925,0.29925,0.10625,0.4395,0.0875,0.3482499999999999,0.146,0.0549999999999999,0.34125,0.1297499999999999,0.12225,0.1892499999999999,0.2224999999999999,0.39725,0.18475,0.18325,0.2734999999999999,0.063,0.22625,0.08625,0.16475,0.1952499999999999,0.0295,0.0969999999999999,0.405,0.3645,0.22775,0.26725,0.0939999999999999,0.47575,0.2784999999999999,0.20475,0.136,0.1965,0.12175,0.14275,0.11225,0.204,0.95975,0.06125,0.21025,0.74,0.0635,0.97425,0.2985,0.1674999999999999,0.0514999999999999,0.0504999999999999,0.06025,0.1584999999999999,0.0484999999999999,0.1109999999999999,0.0732499999999999,0.1215,0.1069999999999999,0.1714999999999999,0.061,0.11625,0.15825,0.10525,0.0339999999999999,0.06175,0.0359999999999999,0.077,0.46525,0.093,0.05825,0.261,0.0364999999999999,0.088,0.15325,0.1669999999999999,0.03575,0.09175,0.2514999999999999,0.0645,0.1272499999999999,0.08875,0.0847499999999999,0.03525,0.03375,0.08775,0.03425,0.1044999999999999,0.27175,0.05125,0.1109999999999999,0.03425,0.0539999999999999,0.0195,0.0187499999999999,0.0687499999999999,0.05725,0.143,0.03975,0.04275,0.0272499999999999
"Last of Sheila, The (1973)",0.9605,0.796,0.85625,0.772,0.796,0.796,0.796,0.85625,0.85625,0.29525,0.33675,0.7702500000000001,0.61675,0.713,0.741,0.633,0.52575,0.60275,0.4555,0.5395,0.4579999999999999,0.3057499999999999,0.694,0.39025,0.3984999999999999,0.19,0.50225,0.362,0.29625,0.2887499999999999,0.27675,0.5085,0.27825,0.2724999999999999,0.26225,0.23725,0.20725,0.2714999999999999,0.3045,0.17825,0.189,0.24825,0.2887499999999999,0.426,0.0974999999999999,0.2045,0.25725,0.20375,0.1952499999999999,0.17825,0.4285,0.35975,0.2365,0.2664999999999999,0.18725,0.1855,0.24025,0.45475,0.5605,0.1907499999999999,0.1589999999999999,0.0755,0.254,0.10625,0.1574999999999999,0.2135,0.37825,0.1694999999999999,0.0745,0.1315,0.1175,0.245,0.13,0.10525,0.08925,0.54275,0.1205,0.0817499999999999,0.14975,0.13,0.138,0.15325,0.0182499999999999,0.0647499999999999,0.09325,0.09825,0.12125,0.1019999999999999,0.0852499999999999,0.11125,0.073,0.23325,0.09325,0.09275,0.10425,0.303,0.04825,0.0817499999999999,0.0665,0.0745,0.93525,0.252,0.1315,0.1644999999999999,0.08775,0.1347499999999999,0.152,0.1275,0.065,0.16725,0.0655,0.0212499999999999,0.05975,0.17775,0.3117499999999999,0.082,0.05925,0.0554999999999999,0.0554999999999999,0.05625,0.3814999999999999,0.05675,0.0935,0.0712499999999999,0.14625,0.07,0.3854999999999999,0.0827499999999999,0.0215,0.028,0.562,0.0905,0.0295,0.03675,0.0812499999999999,0.0192499999999999,0.03275,0.076,0.0677499999999999,0.0667499999999999,0.0349999999999999,0.05425,0.0262499999999999,0.0105,0.0272499999999999,0.0282499999999999,0.03825,0.20675,0.0195
"Adventures of Sherlock Holmes, The (1939)",0.8055000000000001,0.70975,0.75,0.75,0.59375,0.81375,0.65575,0.7355,0.7215,0.54125,0.54125,0.68775,0.54125,0.8765000000000001,0.81375,0.639,0.75275,0.54725,0.4882499999999999,0.31375,0.44375,0.31525,0.71625,0.23725,0.18575,0.44575,0.22075,0.7005,0.16425,0.7922499999999999,0.34875,0.598,0.11025,0.38575,0.218,0.14925,0.4965,0.244,0.4599999999999999,0.1315,0.261,0.347,0.14525,0.38575,0.77325,0.36275,0.2504999999999999,0.34075,0.2584999999999999,0.1405,0.5555,0.15075,0.3105,0.24175,0.10025,0.387,0.1322499999999999,0.3175,0.1365,0.45275,0.1985,0.15375,0.2035,0.2927499999999999,0.16525,0.179,0.518,0.1044999999999999,0.0605,0.1465,0.1957499999999999,0.09775,0.12275,0.122,0.0285,0.27475,0.2927499999999999,0.22825,0.143,0.08825,0.0414999999999999,0.1815,0.119,0.08825,0.06225,0.1362499999999999,0.1282499999999999,0.073,0.0632499999999999,0.132,0.07,0.0484999999999999,0.0935,0.0717499999999999,0.0775,0.10775,0.1584999999999999,0.0787499999999999,0.0459999999999999,0.04575,0.1104999999999999,0.11525,0.1805,0.1515,0.082,0.2194999999999999,0.1169999999999999,0.2885,0.04825,0.092,0.1295,0.05725,0.087,0.0787499999999999,0.04825,0.09025,0.08625,0.1064999999999999,0.071,0.2967499999999999,0.05125,0.12125,0.1387499999999999,0.15,0.084,0.10225,0.06025,0.0479999999999999,0.2594999999999999,0.15675,0.079,0.09275,0.1435,0.03825,0.0712499999999999,0.0865,0.0559999999999999,0.03175,0.1124999999999999,0.04125,0.0232499999999999,0.05625,0.0359999999999999,0.0137499999999999,0.027,0.1169999999999999,0.0235,0.018,0.03225
Suddenly (1954),0.9375,0.9375,0.9375,0.7285,0.7589999999999999,0.6765,0.65625,0.726,0.6315,0.8095000000000001,0.4679999999999999,0.43825,0.4679999999999999,0.46275,0.33125,0.9325,0.3465,0.6445,0.2947499999999999,0.205,0.424,0.3289999999999999,0.3575,0.23175,0.119,0.1337499999999999,0.25375,0.2704999999999999,0.4782499999999999,0.1315,0.3159999999999999,0.249,0.2005,0.3575,0.264,0.94225,0.3954999999999999,0.1927499999999999,0.42225,0.6185,0.3575,0.284,0.09275,0.23425,0.40325,0.3854999999999999,0.1902499999999999,0.31,0.237,0.3139999999999999,0.1895,0.2017499999999999,0.3139999999999999,0.186,0.3612499999999999,0.118,0.1144999999999999,0.15825,0.09275,0.18475,0.14625,0.1272499999999999,0.216,0.39075,0.122,0.18625,0.0454999999999999,0.268,0.09975,0.0817499999999999,0.1589999999999999,0.24475,0.09375,0.1609999999999999,0.155,0.15,0.16375,0.17025,0.10125,0.0817499999999999,0.1154999999999999,0.1305,0.26925,0.0682499999999999,0.244,0.31675,0.04975,0.37975,0.27375,0.10925,0.1124999999999999,0.071,0.0885,0.12075,0.0509999999999999,0.1345,0.14575,0.0827499999999999,0.1505,0.04375,0.04675,0.03325,0.04825,0.04475,0.09825,0.0409999999999999,0.09275,0.08775,0.1094999999999999,0.0865,0.092,0.0175,0.1387499999999999,0.061,0.0409999999999999,0.09025,0.0394999999999999,0.0314999999999999,0.0655,0.0334999999999999,0.04025,0.2015,0.0827499999999999,0.05675,0.04625,0.11225,0.03525,0.0979999999999999,0.09825,0.15475,0.0334999999999999,0.193,0.1317499999999999,0.023,0.0519999999999999,0.03725,0.0595,0.029,0.0767499999999999,0.1317499999999999,0.0559999999999999,0.0399999999999999,0.04875,0.0267499999999999,0.0339999999999999,0.0434999999999999,0.0125,0.0579999999999999,0.075
"Heiress, The (1949)",0.9355,0.99075,0.8667499999999999,0.8740000000000001,0.859,0.8667499999999999,0.99075,0.8667499999999999,0.68025,0.7685,0.77275,0.7255,0.77275,0.416,0.7967500000000001,0.10725,0.2554999999999999,0.46625,0.804,0.4459999999999999,0.4429999999999999,0.1907499999999999,0.15725,0.5505,0.42125,0.2135,0.3419999999999999,0.8752500000000001,0.4255,0.37975,0.36975,0.4695,0.798,0.21575,0.3612499999999999,0.18425,0.345,0.52375,0.1024999999999999,0.1342499999999999,0.1725,0.5285,0.21125,0.22075,0.32675,0.26,0.2524999999999999,0.17325,0.0837499999999999,0.394,0.255,0.17625,0.2895,0.2145,0.50475,0.207,0.3545,0.1815,0.261,0.09775,0.266,0.127,0.54075,0.292,0.1129999999999999,0.1109999999999999,0.36575,0.0959999999999999,0.23825,0.1375,0.1755,0.0665,0.1014999999999999,0.03575,0.0245,0.0935,0.1337499999999999,0.1835,0.0815,0.1525,0.2554999999999999,0.212,0.1149999999999999,0.177,0.0647499999999999,0.2674999999999999,0.12375,0.06175,0.23275,0.17125,0.3225,0.11675,0.15375,0.08975,0.11775,0.0969999999999999,0.0949999999999999,0.153,0.25825,0.1079999999999999,0.0429999999999999,0.1425,0.09325,0.5555,0.40525,0.0272499999999999,0.1967499999999999,0.0434999999999999,0.0727499999999999,0.0655,0.086,0.0692499999999999,0.1044999999999999,0.1515,0.16075,0.0785,0.05525,0.0627499999999999,0.05775,0.0212499999999999,0.0805,0.12475,0.10975,0.09825,0.11575,0.11725,0.0984999999999999,0.05225,0.0414999999999999,0.0635,0.0979999999999999,0.1905,0.97325,0.081,0.0434999999999999,0.0265,0.03725,0.05125,0.077,0.0329999999999999,0.0697499999999999,0.0272499999999999,0.1644999999999999,0.0672499999999999,0.04725,0.027,0.05775,0.029,0.1252499999999999
Executive Suite (1954),0.8467499999999999,0.8625,0.8895,0.93025,0.949,0.8625,0.8694999999999999,0.8625,0.72375,0.428,0.72675,0.8895,0.72675,0.432,0.46775,0.4509999999999999,0.22925,0.7745,0.5285,0.395,0.5125,0.27025,0.2885,0.17825,0.2204999999999999,0.1094999999999999,0.14775,0.28425,0.173,0.074,0.3345,0.1644999999999999,0.2495,0.4802499999999999,0.367,0.10225,0.23875,0.3602499999999999,0.25,0.73225,0.32275,0.21075,0.18425,0.36475,0.18675,0.2002499999999999,0.16625,0.18075,0.11275,0.32075,0.3279999999999999,0.14325,0.474,0.584,0.267,0.3255,0.1887499999999999,0.17075,0.3545,0.33125,0.11925,0.25975,0.201,0.0994999999999999,0.37875,0.0275,0.259,0.17425,0.4485,0.2264999999999999,0.09,0.16125,0.08725,0.0825,0.0812499999999999,0.1397499999999999,0.16475,0.1312499999999999,0.16825,0.1245,0.44875,0.25225,0.135,0.141,0.45075,0.1024999999999999,0.0504999999999999,0.472,0.05075,0.1922499999999999,0.079,0.247,0.0954999999999999,0.2644999999999999,0.7635000000000001,0.09425,0.04725,0.1485,0.09625,0.084,0.9295,0.03,0.08875,0.03525,0.0905,0.081,0.0549999999999999,0.203,0.2475,0.1475,0.0364999999999999,0.0459999999999999,0.0885,0.05575,0.206,0.0584999999999999,0.0449999999999999,0.0559999999999999,0.0725,0.0287499999999999,0.029,0.0755,0.069,0.03,0.27675,0.3482499999999999,0.03925,0.1164999999999999,0.0262499999999999,0.0215,0.15,0.11225,0.122,0.0329999999999999,0.0147499999999999,0.0479999999999999,0.0235,0.07,0.0177499999999999,0.04225,0.15125,0.093,0.0212499999999999,0.0137499999999999,0.1164999999999999,0.15175,0.0242499999999999,0.4702499999999999,0.03275
White Heat (1949),0.94875,0.938,0.938,0.87575,0.92175,0.9055,0.92175,0.84975,0.8160000000000001,0.95725,0.8145,0.84975,0.8145,0.95975,0.9055,0.74875,0.922,0.72175,0.65975,0.74675,0.4665,0.557,0.79775,0.651,0.33875,0.7945,0.44875,0.2314999999999999,0.784,0.40475,0.3375,0.562,0.6555,0.57275,0.3359999999999999,0.3107499999999999,0.3462499999999999,0.48775,0.6815,0.2524999999999999,0.57275,0.3485,0.52575,0.3475,0.1855,0.3265,0.4305,0.3359999999999999,0.2744999999999999,0.2977499999999999,0.27525,0.20425,0.2455,0.2355,0.17425,0.37475,0.27475,0.2284999999999999,0.2007499999999999,0.23675,0.1985,0.26475,0.20475,0.3319999999999999,0.23975,0.24875,0.2895,0.27375,0.2554999999999999,0.28925,0.212,0.251,0.8565,0.15275,0.372,0.15125,0.185,0.238,0.2199999999999999,0.1967499999999999,0.2584999999999999,0.1965,0.1357499999999999,0.17225,0.413,0.11225,0.10925,0.241,0.2055,0.2259999999999999,0.186,0.195,0.27925,0.0979999999999999,0.1654999999999999,0.18225,0.16875,0.358,0.2095,0.0705,0.10475,0.0935,0.25425,0.0782499999999999,0.1392499999999999,0.0637499999999999,0.0939999999999999,0.17425,0.133,0.10325,0.1114999999999999,0.1564999999999999,0.1169999999999999,0.1357499999999999,0.16925,0.1245,0.0802499999999999,0.12075,0.134,0.1335,0.1367499999999999,0.12275,0.0974999999999999,0.09475,0.10575,0.0747499999999999,0.1312499999999999,0.0712499999999999,0.0787499999999999,0.0959999999999999,0.1287499999999999,0.0384999999999999,0.08875,0.064,0.2495,0.066,0.0697499999999999,0.0772499999999999,0.0745,0.0762499999999999,0.14525,0.04525,0.0247499999999999,0.028,0.0712499999999999,0.0665,0.0529999999999999,0.0424999999999999,0.0217499999999999
Dr. Jekyll and Mr. Hyde (1931),0.7902499999999999,0.96475,0.90725,0.91025,0.91025,0.92925,0.90725,0.90725,0.70975,0.8645,0.8645,0.84775,0.8645,0.47575,0.92925,0.12175,0.3375,0.40475,0.967,0.63125,0.413,0.26275,0.35875,0.30125,0.63125,0.815,0.284,0.38475,0.26425,0.31375,0.354,0.176,0.33175,0.26825,0.2855,0.16525,0.1825,0.126,0.23425,0.26975,0.135,0.5785,0.57575,0.2825,0.12125,0.207,0.20725,0.3575,0.1392499999999999,0.3735,0.3635,0.1825,0.2204999999999999,0.2825,0.3107499999999999,0.7375,0.2784999999999999,0.4459999999999999,0.14775,0.1337499999999999,0.46375,0.14475,0.1245,0.0792499999999999,0.1305,0.12475,0.263,0.17425,0.2229999999999999,0.1049999999999999,0.2415,0.18575,0.0949999999999999,0.0727499999999999,0.0305,0.1292499999999999,0.16475,0.1295,0.22525,0.1302499999999999,0.066,0.63175,0.1664999999999999,0.1307499999999999,0.086,0.0812499999999999,0.10575,0.0662499999999999,0.1664999999999999,0.1149999999999999,0.23925,0.3065,0.0835,0.0792499999999999,0.089,0.2604999999999999,0.1569999999999999,0.1004999999999999,0.1385,0.2289999999999999,0.025,0.0499999999999999,0.1255,0.1382499999999999,0.0974999999999999,0.0672499999999999,0.0645,0.04475,0.16325,0.14425,0.0692499999999999,0.177,0.0479999999999999,0.04925,0.024,0.11625,0.0855,0.129,0.04775,0.0564999999999999,0.0122499999999999,0.05975,0.0489999999999999,0.03275,0.0324999999999999,0.04475,0.1415,0.06225,0.3419999999999999,0.03075,0.04475,0.0399999999999999,0.0409999999999999,0.0389999999999999,0.04575,0.0504999999999999,0.0675,0.0227499999999999,0.0282499999999999,0.03025,0.0235,0.04525,0.05875,0.05025,0.1134999999999999,0.0117499999999999,0.09775,0.0314999999999999,0.013
Leave Her to Heaven (1945),0.90725,0.9405,0.96125,0.9215,0.8134999999999999,0.8554999999999999,0.9405,0.8554999999999999,0.7809999999999999,0.92175,0.8002499999999999,0.8002499999999999,0.8002499999999999,0.3712499999999999,0.65,0.31625,0.373,0.4599999999999999,0.487,0.68525,0.49575,0.47075,0.6055,0.51725,0.518,0.27725,0.4207499999999999,0.62375,0.393,0.15625,0.3702499999999999,0.25375,0.68775,0.1699999999999999,0.20525,0.25775,0.274,0.46875,0.254,0.1515,0.24325,0.3715,0.626,0.1952499999999999,0.194,0.2774999999999999,0.1877499999999999,0.1942499999999999,0.1455,0.23075,0.239,0.3522499999999999,0.291,0.241,0.644,0.288,0.2574999999999999,0.1287499999999999,0.27675,0.2957499999999999,0.252,0.10675,0.70575,0.426,0.23475,0.39775,0.14925,0.27425,0.1584999999999999,0.1392499999999999,0.15275,0.11475,0.25725,0.0409999999999999,0.17775,0.137,0.1775,0.1355,0.131,0.11175,0.22375,0.3015,0.09275,0.14075,0.078,0.10825,0.1619999999999999,0.0687499999999999,0.08975,0.1352499999999999,0.0782499999999999,0.0775,0.15825,0.0642499999999999,0.0787499999999999,0.0755,0.191,0.0939999999999999,0.1967499999999999,0.05025,0.0334999999999999,0.0677499999999999,0.03925,0.0379999999999999,0.2995,0.09925,0.11225,0.0414999999999999,0.1972499999999999,0.0782499999999999,0.04025,0.04475,0.4669999999999999,0.0285,0.20925,0.0812499999999999,0.0404999999999999,0.0787499999999999,0.1545,0.03475,0.05275,0.0334999999999999,0.03575,0.10675,0.064,0.0595,0.0329999999999999,0.10175,0.09075,0.022,0.0504999999999999,0.11475,0.0707499999999999,0.03675,0.03725,0.0252499999999999,0.08875,0.03275,0.0117499999999999,0.0637499999999999,0.0444999999999999,0.05275,0.0687499999999999,0.03125,0.0647499999999999,0.04125,0.027,0.0374999999999999,0.026
Angels with Dirty Faces (1938),0.97275,0.968,0.87575,0.8342499999999999,0.968,0.8979999999999999,0.94175,0.84775,0.87175,0.78175,0.8300000000000001,0.92575,0.8300000000000001,0.97525,0.8979999999999999,0.72375,0.7085,0.8792500000000001,0.524,0.29225,0.42,0.3435,0.5315,0.5495,0.4044999999999999,0.909,0.61225,0.2209999999999999,0.4127499999999999,0.299,0.3419999999999999,0.8400000000000001,0.264,0.5315,0.67325,0.4389999999999999,0.52825,0.8452500000000001,0.57625,0.21575,0.5315,0.307,0.3375,0.23225,0.21575,0.30125,0.44675,0.3445,0.27275,0.37,0.21625,0.20625,0.42325,0.20925,0.17675,0.3834999999999999,0.1475,0.1704999999999999,0.131,0.8082499999999999,0.26575,0.45625,0.183,0.71325,0.2185,0.15875,0.2309999999999999,0.42125,0.22025,0.3129999999999999,0.217,0.212,0.47375,0.1257499999999999,0.123,0.281,0.71325,0.1604999999999999,0.17025,0.23775,0.38625,0.1185,0.1064999999999999,0.32425,0.415,0.3259999999999999,0.123,0.236,0.076,0.1579999999999999,0.1317499999999999,0.1882499999999999,0.282,0.1009999999999999,0.1795,0.0905,0.23375,0.3309999999999999,0.2415,0.0989999999999999,0.0795,0.06,0.2694999999999999,0.081,0.0642499999999999,0.028,0.0762499999999999,0.2025,0.12375,0.076,0.26225,0.1629999999999999,0.0989999999999999,0.074,0.17325,0.1215,0.1054999999999999,0.136,0.0782499999999999,0.151,0.38975,0.079,0.11325,0.0827499999999999,0.0822499999999999,0.0672499999999999,0.0737499999999999,0.06075,0.0717499999999999,0.0959999999999999,0.1335,0.17975,0.03925,0.0837499999999999,0.3712499999999999,0.08725,0.0459999999999999,0.0782499999999999,0.0762499999999999,0.1285,0.0595,0.0319999999999999,0.05675,0.0339999999999999,0.06075,0.0479999999999999,0.0444999999999999,0.03175,0.04975
Hard Times (1975),0.8592500000000001,0.8592500000000001,0.7285,0.8592500000000001,0.7902499999999999,0.723,0.8434999999999999,0.7762500000000001,0.60025,0.60425,0.8434999999999999,0.723,0.8434999999999999,0.56125,0.6505,0.659,0.6135,0.8652500000000001,0.4375,0.15875,0.4004999999999999,0.37075,0.37575,0.42925,0.4539999999999999,0.9525,0.1897499999999999,0.80175,0.301,0.3442499999999999,0.33425,0.4067499999999999,0.28325,0.3655,0.4885,0.56,0.48175,0.6955,0.4865,0.22125,0.4345,0.424,0.15875,0.21175,0.268,0.2524999999999999,0.50375,0.15875,0.1892499999999999,0.5405,0.26475,0.11575,0.3139999999999999,0.1995,0.2817499999999999,0.27525,0.5015,0.26275,0.1932499999999999,0.1669999999999999,0.1302499999999999,0.4215,0.1525,0.0692499999999999,0.17525,0.091,0.33775,0.30025,0.27325,0.2299999999999999,0.18275,0.153,0.15425,0.03775,0.06025,0.1415,0.1089999999999999,0.347,0.12425,0.3345,0.238,0.177,0.3205,0.3149999999999999,0.16175,0.1225,0.1104999999999999,0.241,0.2985,0.29825,0.26875,0.471,0.1604999999999999,0.55125,0.35775,0.1272499999999999,0.1574999999999999,0.287,0.29625,0.154,0.08775,0.175,0.09775,0.04975,0.09275,0.04025,0.2804999999999999,0.22375,0.0815,0.138,0.26475,0.1629999999999999,0.03275,0.12475,0.05075,0.1875,0.0875,0.2875,0.076,0.21,0.0195,0.0655,0.074,0.0205,0.1972499999999999,0.076,0.0792499999999999,0.09375,0.1307499999999999,0.1312499999999999,0.17325,0.05325,0.03375,0.41725,0.0905,0.023,0.3135,0.0285,0.17425,0.0272499999999999,0.0939999999999999,0.04275,0.04175,0.03375,0.0384999999999999,0.0292499999999999,0.026,0.03425,0.0202499999999999
"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) (1933)",0.96975,0.96975,0.96975,0.994,0.90725,0.90725,0.879,0.539,0.67425,0.8667499999999999,0.8667499999999999,0.9205,0.8667499999999999,0.97825,0.6185,0.57875,0.6935,0.388,0.5125,0.2885,0.40425,0.40825,0.2465,0.4044999999999999,0.24675,0.51675,0.28075,0.11975,0.1425,0.194,0.375,0.249,0.1902499999999999,0.22575,0.2355,0.1262499999999999,0.257,0.18475,0.32825,0.32425,0.18475,0.1795,0.45325,0.18425,0.77325,0.25225,0.1044999999999999,0.24125,0.528,0.1425,0.15075,0.2985,0.11825,0.1957499999999999,0.1285,0.12275,0.27475,0.17325,0.21325,0.079,0.1634999999999999,0.32875,0.074,0.05975,0.1302499999999999,0.11675,0.2289999999999999,0.1892499999999999,0.2045,0.16275,0.17675,0.179,0.1825,0.28,0.031,0.1084999999999999,0.1104999999999999,0.18025,0.24625,0.09525,0.03225,0.563,0.1054999999999999,0.1947499999999999,0.0692499999999999,0.08975,0.17525,0.06125,0.072,0.174,0.17225,0.04975,0.061,0.0479999999999999,0.075,0.081,0.1897499999999999,0.10175,0.0632499999999999,0.0939999999999999,0.027,0.078,0.088,0.0775,0.05375,0.085,0.084,0.0645,0.03075,0.0742499999999999,0.0499999999999999,0.05025,0.04475,0.0745,0.0374999999999999,0.0672499999999999,0.14375,0.1114999999999999,0.0464999999999999,0.0672499999999999,0.0329999999999999,0.08,0.025,0.021,0.078,0.0499999999999999,0.0197499999999999,0.03525,0.071,0.0837499999999999,0.0282499999999999,0.028,0.03625,0.0504999999999999,0.0217499999999999,0.1034999999999999,0.0895,0.0175,0.0379999999999999,0.0147499999999999,0.0285,0.017,0.0717499999999999,0.0077499999999999,0.03525,0.013,0.0212499999999999,0.0127499999999999,0.011
In a Glass Cage (Tras el cristal) (1986),0.91375,0.91375,0.979,0.904,0.9135,0.979,0.91375,0.70625,0.8632500000000001,0.46575,0.958,0.8892500000000001,0.7905,0.8647499999999999,0.701,0.18225,0.55175,0.746,0.4832499999999999,0.5915,0.42225,0.381,0.45525,0.74,0.7145,0.15775,0.379,0.1465,0.15825,0.2835,0.34275,0.669,0.2445,0.18175,0.598,0.2415,0.2624999999999999,0.1917499999999999,0.1912499999999999,0.53825,0.4615,0.16975,0.4952499999999999,0.36475,0.8815,0.32925,0.1845,0.4712499999999999,0.1735,0.3315,0.21275,0.21125,0.25875,0.36475,0.1699999999999999,0.21425,0.1915,0.1352499999999999,0.3115,0.14075,0.4615,0.17825,0.40025,0.37925,0.54175,0.0205,0.67625,0.06075,0.359,0.238,0.2199999999999999,0.09,0.1805,0.4655,0.142,0.1664999999999999,0.3754999999999999,0.24175,0.4405,0.21275,0.0657499999999999,0.36475,0.0157499999999999,0.30925,0.04675,0.3465,0.2564999999999999,0.06175,0.546,0.283,0.3339999999999999,0.16875,0.1164999999999999,0.10425,0.071,0.27075,0.8592500000000001,0.18475,0.1589999999999999,0.181,0.0354999999999999,0.071,0.238,0.1327499999999999,0.1144999999999999,0.05475,0.11725,0.076,0.05675,0.0737499999999999,0.1825,0.0404999999999999,0.05125,0.1795,0.1362499999999999,0.0449999999999999,0.1942499999999999,0.2375,0.084,0.05875,0.0489999999999999,0.3205,0.0915,0.0579999999999999,0.06125,0.11225,0.04175,0.08775,0.0334999999999999,0.03325,0.10525,0.04325,0.0762499999999999,0.02975,0.0247499999999999,0.11075,0.424,0.0404999999999999,0.09675,0.1902499999999999,0.04925,0.03325,0.017,0.018,0.10175,0.32925,0.16475,0.0285,0.03925
