movieId,melancholic,weird,culture clash,greed,independent film,runaway,dialogue,drinking,betrayal,drama,original,film noir,good,light,life & death,pornography,catastrophe,vengeance,quirky,mentor,life philosophy,childhood,death,absurd,dreams,sexy,adaptation,not funny,unlikely friendships,creativity,hotel,transformation,tokyo,fantasy world,chase,women,predictable,wartime,dysfunctional family,divorce,islam,surveillance,very funny,road movie,classic car,first contact,too long,memory,censorship,1930s,french,russian,writers,good music,small town,weapons,hospital,sacrifice,nudity (full frontal - brief),doctors,god,period piece,queer,british,multiple storylines,fight scenes,workplace,simple,prejudice,farce,fun movie,underrated,stoner movie,desert,wilderness,immortality,mad scientist,computer animation,blindness,irish accent,addiction,pulp,alter ego,documentary,survival,family,wine,finnish,prison,california,atheism,prostitution,bollywood,camp,directorial debut,texas,hunting,indians,stand-up comedy,awesome soundtrack,brothers,interracial romance,teen movie,trilogy,nudity (topless - brief),island,oil,homeless,new jersey,adoption,rebellion,no plot,stereotypes,alternate history,australia,kick-butt women,san francisco,made for tv,cancer,internet,new york city,goth,radio,nudity (rear),fashion,hip hop,ensemble cast,ghosts/afterlife,notable nudity,father daughter relationship,kidnapping,race,80s,time,snakes,best of 2005,shopping,potential oscar nom,lawyer,reality tv,robert downey jr,los angeles,unlikeable characters,too short,graphic novel,foul language,buddy movie,single father,remake
"Ivan the Terrible, Part One (Ivan Groznyy I) (1944)",0.995,0.8734999999999999,0.694,0.61225,0.8612500000000001,0.8734999999999999,0.8734999999999999,0.8612500000000001,0.8045,0.4067499999999999,0.5435,0.8612500000000001,0.3894999999999999,0.40025,0.2684999999999999,0.4215,0.4227499999999999,0.27,0.2135,0.6165,0.247,0.3057499999999999,0.3754999999999999,0.37975,0.08775,0.2329999999999999,0.23025,0.34125,0.1154999999999999,0.25625,0.1272499999999999,0.2314999999999999,0.16025,0.1905,0.3319999999999999,0.0954999999999999,0.287,0.69225,0.1932499999999999,0.1367499999999999,0.53,0.1875,0.23925,0.10625,0.1305,0.20425,0.10375,0.1049999999999999,0.3319999999999999,0.52925,0.0802499999999999,0.63325,0.0762499999999999,0.1327499999999999,0.075,0.1579999999999999,0.10175,0.192,0.22175,0.1545,0.2294999999999999,0.694,0.132,0.1614999999999999,0.082,0.152,0.09225,0.15875,0.22725,0.0705,0.14175,0.1415,0.1372499999999999,0.1972499999999999,0.24675,0.1064999999999999,0.177,0.139,0.09275,0.1114999999999999,0.0682499999999999,0.17025,0.0895,0.10175,0.15325,0.1119999999999999,0.04025,0.27425,0.1139999999999999,0.09625,0.072,0.0825,0.08975,0.27425,0.11825,0.06075,0.065,0.18725,0.16075,0.0847499999999999,0.0905,0.04175,0.1144999999999999,0.30225,0.025,0.0255,0.0262499999999999,0.0539999999999999,0.0574999999999999,0.0399999999999999,0.147,0.1387499999999999,0.04225,0.0825,0.09475,0.05525,0.0479999999999999,0.05475,0.024,0.05375,0.0292499999999999,0.0207499999999999,0.1034999999999999,0.0885,0.122,0.0369999999999999,0.0222499999999999,0.0324999999999999,0.0732499999999999,0.016,0.0157499999999999,0.0235,0.04075,0.0429999999999999,0.03625,0.0245,0.03875,0.0135,0.0329999999999999,0.0285,0.0544999999999999,0.0197499999999999,0.02,0.017,0.0245,0.0192499999999999,0.0267499999999999,0.0202499999999999,0.0115
Letter from an Unknown Woman (1948),0.93675,0.97375,0.8587499999999999,0.93675,0.8565,0.936,0.8102499999999999,0.8565,0.80725,0.8587499999999999,0.6225,0.8069999999999999,0.8565,0.5655,0.7669999999999999,0.4345,0.42825,0.248,0.3575,0.2945,0.31375,0.49075,0.6375,0.23925,0.3482499999999999,0.521,0.24475,0.34325,0.88225,0.3139999999999999,0.393,0.4115,0.2985,0.16875,0.28,0.6825,0.16025,0.2915,0.1932499999999999,0.76125,0.08925,0.2185,0.1945,0.21975,0.3774999999999999,0.1935,0.21625,0.3452499999999999,0.3592499999999999,0.16475,0.33025,0.143,0.19,0.142,0.1584999999999999,0.11275,0.2744999999999999,0.2827499999999999,0.1669999999999999,0.1357499999999999,0.05175,0.2997499999999999,0.2304999999999999,0.2455,0.0989999999999999,0.11225,0.0579999999999999,0.2005,0.125,0.40925,0.4625,0.1009999999999999,0.07,0.42325,0.1679999999999999,0.0267499999999999,0.0752499999999999,0.10225,0.24825,0.0994999999999999,0.08725,0.0984999999999999,0.0782499999999999,0.20875,0.0529999999999999,0.082,0.12425,0.0707499999999999,0.141,0.40725,0.05925,0.1912499999999999,0.075,0.10975,0.09775,0.189,0.206,0.0772499999999999,0.1245,0.0449999999999999,0.04875,0.4795,0.1905,0.0354999999999999,0.0727499999999999,0.0697499999999999,0.0925,0.0595,0.0414999999999999,0.1124999999999999,0.04825,0.06025,0.081,0.05025,0.04825,0.121,0.1169999999999999,0.0687499999999999,0.024,0.0252499999999999,0.078,0.0092499999999999,0.0549999999999999,0.04525,0.26475,0.03075,0.03525,0.0162499999999999,0.1175,0.0494999999999999,0.0339999999999999,0.05525,0.068,0.09775,0.24475,0.0227499999999999,0.0847499999999999,0.0324999999999999,0.0344999999999999,0.015,0.0349999999999999,0.0539999999999999,0.0105,0.022,0.0075,0.0185,0.0175,0.015,0.0045
Orpheus (Orphée) (1950),0.991,0.977,0.954,0.92825,0.954,0.9135,0.9265,0.7827500000000001,0.72825,0.71925,0.60825,0.7625,0.8855,0.8765000000000001,0.973,0.35275,0.433,0.27975,0.648,0.39225,0.596,0.55725,0.99425,0.432,0.5965,0.35275,0.358,0.36175,0.3984999999999999,0.633,0.38675,0.3702499999999999,0.2957499999999999,0.8855,0.3695,0.47875,0.2985,0.61775,0.1059999999999999,0.37575,0.1997499999999999,0.2304999999999999,0.205,0.17525,0.1955,0.2985,0.0777499999999999,0.3067499999999999,0.21925,0.4752499999999999,0.53825,0.2204999999999999,0.24925,0.1195,0.1604999999999999,0.2985,0.2214999999999999,0.518,0.16475,0.11525,0.22475,0.17525,0.1674999999999999,0.2209999999999999,0.11675,0.1912499999999999,0.1059999999999999,0.18225,0.13,0.2165,0.18175,0.1445,0.121,0.22075,0.144,0.887,0.10575,0.10825,0.1257499999999999,0.32975,0.0489999999999999,0.156,0.11525,0.1185,0.05825,0.0559999999999999,0.21975,0.04925,0.1019999999999999,0.0707499999999999,0.1624999999999999,0.066,0.37575,0.08,0.1307499999999999,0.1059999999999999,0.1235,0.1292499999999999,0.0705,0.0885,0.1079999999999999,0.1039999999999999,0.118,0.26675,0.05975,0.1897499999999999,0.0964999999999999,0.0339999999999999,0.0615,0.0717499999999999,0.2334999999999999,0.0797499999999999,0.062,0.05975,0.0509999999999999,0.04425,0.09575,0.0574999999999999,0.1495,0.0569999999999999,0.0735,0.0875,0.2002499999999999,0.04825,0.0559999999999999,0.0509999999999999,0.0314999999999999,0.3502499999999999,0.0444999999999999,0.0384999999999999,0.0409999999999999,0.0554999999999999,0.0667499999999999,0.18375,0.085,0.06,0.04275,0.04875,0.0334999999999999,0.0295,0.0245,0.0207499999999999,0.024,0.021,0.0257499999999999,0.0192499999999999,0.04275,0.014,0.0077499999999999
Magnificent Obsession (1954),0.9495,0.90075,0.6815,0.4782499999999999,0.62525,0.79,0.4107499999999999,0.56975,0.62525,0.62525,0.70275,0.381,0.7985,0.66,0.64475,0.17675,0.51825,0.39525,0.20425,0.7005,0.1714999999999999,0.20325,0.54,0.1957499999999999,0.15625,0.1765,0.45625,0.3662499999999999,0.4087499999999999,0.11325,0.569,0.42025,0.0762499999999999,0.2,0.4305,0.26825,0.2284999999999999,0.16275,0.14525,0.2857499999999999,0.18675,0.16675,0.17125,0.3269999999999999,0.183,0.33975,0.085,0.16125,0.0842499999999999,0.15575,0.08925,0.0725,0.091,0.1322499999999999,0.24375,0.185,0.6745,0.0857499999999999,0.20875,0.82325,0.137,0.15375,0.17425,0.14425,0.18,0.26725,0.0865,0.154,0.208,0.2125,0.26725,0.17875,0.0745,0.22175,0.1975,0.3349999999999999,0.2435,0.1362499999999999,0.70425,0.0544999999999999,0.0755,0.1935,0.33925,0.11025,0.0745,0.17825,0.05425,0.0282499999999999,0.15425,0.1975,0.1337499999999999,0.0805,0.16875,0.12475,0.09525,0.05775,0.1332499999999999,0.0569999999999999,0.0954999999999999,0.08875,0.10325,0.30225,0.17825,0.0595,0.12,0.129,0.10975,0.17175,0.10725,0.0479999999999999,0.0414999999999999,0.0827499999999999,0.14525,0.0645,0.0795,0.04425,0.1855,0.03075,0.09975,0.07,0.09225,0.0424999999999999,0.1322499999999999,0.05175,0.09,0.09475,0.0424999999999999,0.41,0.0979999999999999,0.04725,0.0554999999999999,0.23975,0.05525,0.12,0.0247499999999999,0.04275,0.10275,0.076,0.04175,0.0384999999999999,0.03975,0.03025,0.03125,0.0292499999999999,0.03325,0.03975,0.0187499999999999,0.0637499999999999,0.54675
"Star Is Born, A (1954)",0.8009999999999999,0.9365,0.9365,0.8009999999999999,0.69575,0.9365,0.69575,0.693,0.7665,0.9365,0.8385,0.32425,0.9365,0.51325,0.6155,0.611,0.4659999999999999,0.4077499999999999,0.2455,0.7615000000000001,0.18375,0.1745,0.288,0.18075,0.26825,0.23675,0.472,0.3259999999999999,0.47,0.23825,0.26925,0.39475,0.1927499999999999,0.1932499999999999,0.214,0.4185,0.288,0.11625,0.23425,0.10225,0.27825,0.1332499999999999,0.24475,0.203,0.1415,0.2219999999999999,0.8667499999999999,0.1987499999999999,0.26375,0.576,0.0544999999999999,0.069,0.1295,0.90575,0.0755,0.1205,0.15575,0.25725,0.36175,0.1074999999999999,0.22075,0.27025,0.26275,0.2209999999999999,0.146,0.18325,0.1064999999999999,0.08725,0.25725,0.11425,0.1664999999999999,0.18275,0.0707499999999999,0.151,0.0832499999999999,0.5595,0.0949999999999999,0.149,0.1124999999999999,0.129,0.193,0.09,0.2294999999999999,0.0529999999999999,0.0944999999999999,0.14975,0.0252499999999999,0.0389999999999999,0.09425,0.26525,0.05325,0.05825,0.22575,0.15025,0.124,0.083,0.0959999999999999,0.0954999999999999,0.11925,0.1275,0.241,0.1967499999999999,0.1255,0.0339999999999999,0.17825,0.0742499999999999,0.11925,0.06075,0.0675,0.0635,0.0999999999999999,0.061,0.1815,0.06,0.0449999999999999,0.1094999999999999,0.04175,0.1257499999999999,0.0409999999999999,0.0652499999999999,0.077,0.0464999999999999,0.0474999999999999,0.0625,0.081,0.11325,0.0399999999999999,0.0657499999999999,0.04475,0.0837499999999999,0.03475,0.0637499999999999,0.0642499999999999,0.0424999999999999,0.0479999999999999,0.0727499999999999,0.027,0.1064999999999999,0.0275,0.0549999999999999,0.11975,0.673,0.1385,0.0257499999999999,0.0197499999999999,0.10125,0.10275,0.0245,0.44825
"Human Condition II, The (Ningen no joken II) (1959)",0.9815,0.79,0.79,0.8025,0.8002499999999999,0.8025,0.718,0.8002499999999999,0.764,0.692,0.497,0.65325,0.60075,0.39975,0.28525,0.1402499999999999,0.401,0.67575,0.16025,0.358,0.3542499999999999,0.68225,0.35875,0.1905,0.0989999999999999,0.1402499999999999,0.32225,0.32925,0.2845,0.10275,0.14625,0.27225,0.6625,0.1555,0.3984999999999999,0.1877499999999999,0.09925,0.72125,0.09,0.143,0.45675,0.15725,0.141,0.63275,0.10575,0.1372499999999999,0.47875,0.33525,0.1215,0.11425,0.131,0.84175,0.0715,0.1624999999999999,0.1345,0.14275,0.4915,0.306,0.2279999999999999,0.088,0.0837499999999999,0.3472499999999999,0.10675,0.495,0.0802499999999999,0.135,0.04875,0.18275,0.23575,0.14525,0.135,0.1295,0.0655,0.1845,0.0755,0.0539999999999999,0.1815,0.139,0.04075,0.05375,0.0544999999999999,0.0959999999999999,0.0805,0.1485,0.1059999999999999,0.064,0.0245,0.3129999999999999,0.23225,0.02975,0.0344999999999999,0.08,0.294,0.8887499999999999,0.04775,0.03925,0.1564999999999999,0.0444999999999999,0.1402499999999999,0.0765,0.1624999999999999,0.14125,0.0925,0.7835000000000001,0.0152499999999999,0.0787499999999999,0.05275,0.08775,0.04425,0.0755,0.1505,0.0282499999999999,0.0285,0.04875,0.05325,0.03825,0.0245,0.1302499999999999,0.03125,0.03175,0.0135,0.0207499999999999,0.0252499999999999,0.10325,0.0127499999999999,0.0429999999999999,0.0379999999999999,0.0157499999999999,0.03,0.0167499999999999,0.0127499999999999,0.03225,0.0212499999999999,0.03825,0.0135,0.013,0.0092499999999999,0.0127499999999999,0.0202499999999999,0.03375,0.0379999999999999,0.0085,0.012,0.024,0.0087499999999999,0.0192499999999999,0.0157499999999999,0.013,0.0042499999999999
Pickpocket (1959),0.99375,0.942,0.9755,0.939,0.9755,0.88575,0.88575,0.90175,0.91875,0.62325,0.69425,0.90175,0.5765,0.54025,0.608,0.34875,0.4245,0.85975,0.24875,0.40375,0.3349999999999999,0.4187499999999999,0.3279999999999999,0.273,0.4595,0.3259999999999999,0.356,0.349,0.27,0.38825,0.3745,0.26125,0.23875,0.1435,0.4575,0.3572499999999999,0.25275,0.09275,0.1342499999999999,0.25575,0.1297499999999999,0.70875,0.2075,0.3445,0.196,0.217,0.14575,0.1714999999999999,0.1024999999999999,0.1084999999999999,0.6385,0.25675,0.24425,0.14525,0.1332499999999999,0.1545,0.1925,0.28025,0.1327499999999999,0.17275,0.153,0.0815,0.1375,0.0979999999999999,0.14325,0.207,0.18375,0.3149999999999999,0.1285,0.0825,0.1555,0.1875,0.1402499999999999,0.26775,0.14525,0.05825,0.12075,0.09125,0.14,0.0579999999999999,0.1995,0.15925,0.2012499999999999,0.09725,0.1535,0.0722499999999999,0.2837499999999999,0.05925,0.546,0.11675,0.1337499999999999,0.1845,0.10325,0.0827499999999999,0.1669999999999999,0.14075,0.1175,0.0827499999999999,0.0905,0.08875,0.1099999999999999,0.069,0.093,0.1185,0.09325,0.1405,0.0479999999999999,0.131,0.0807499999999999,0.0885,0.06225,0.133,0.0539999999999999,0.0675,0.0625,0.0742499999999999,0.09425,0.04925,0.0324999999999999,0.0479999999999999,0.0662499999999999,0.022,0.03225,0.0364999999999999,0.0574999999999999,0.145,0.0349999999999999,0.03475,0.0344999999999999,0.0247499999999999,0.0815,0.0832499999999999,0.0384999999999999,0.0255,0.143,0.082,0.04575,0.0424999999999999,0.0637499999999999,0.0474999999999999,0.0265,0.0454999999999999,0.0334999999999999,0.03475,0.03275,0.0165,0.04175,0.011,0.0105
Floating Weeds (Ukigusa) (1959),0.96325,0.96225,0.91725,0.7555000000000001,0.91725,0.96225,0.80975,0.82325,0.6385,0.78375,0.64925,0.82325,0.65425,0.55425,0.276,0.25875,0.5455,0.6415,0.16225,0.4327499999999999,0.256,0.45775,0.2504999999999999,0.14575,0.1845,0.1599999999999999,0.21175,0.3745,0.39725,0.2135,0.08875,0.2375,0.91025,0.2304999999999999,0.18025,0.34125,0.123,0.128,0.89175,0.3425,0.12275,0.2425,0.249,0.09675,0.12325,0.15325,0.1277499999999999,0.0642499999999999,0.09725,0.16475,0.14625,0.062,0.1372499999999999,0.2324999999999999,0.5715,0.1139999999999999,0.12325,0.16175,0.089,0.05425,0.0419999999999999,0.23475,0.2279999999999999,0.33775,0.172,0.1315,0.0837499999999999,0.43125,0.199,0.212,0.1307499999999999,0.05825,0.083,0.0815,0.16325,0.12475,0.08975,0.17475,0.12075,0.14125,0.087,0.084,0.067,0.1094999999999999,0.0384999999999999,0.354,0.1104999999999999,0.079,0.0785,0.06025,0.0232499999999999,0.2319999999999999,0.48675,0.0564999999999999,0.1124999999999999,0.1149999999999999,0.0285,0.1982499999999999,0.1114999999999999,0.1029999999999999,0.22425,0.1882499999999999,0.1599999999999999,0.1019999999999999,0.03225,0.11125,0.04975,0.03775,0.03925,0.1704999999999999,0.0935,0.21425,0.178,0.0702499999999999,0.05075,0.0905,0.0247499999999999,0.17725,0.0574999999999999,0.05725,0.0245,0.023,0.03225,0.0374999999999999,0.08875,0.03125,0.0374999999999999,0.04475,0.0292499999999999,0.1644999999999999,0.0235,0.0379999999999999,0.0534999999999999,0.0205,0.04725,0.05325,0.0314999999999999,0.1109999999999999,0.0257499999999999,0.03325,0.0257499999999999,0.0404999999999999,0.0484999999999999,0.0334999999999999,0.0225,0.0255,0.0237499999999999,0.0755,0.03175
"Bad Sleep Well, The (Warui yatsu hodo yoku nemuru) (1960)",0.99475,0.905,0.9065,0.9495,0.915,0.9495,0.905,0.915,0.9065,0.8765000000000001,0.88425,0.915,0.68775,0.55175,0.362,0.34375,0.413,0.7555000000000001,0.22975,0.4004999999999999,0.29925,0.3712499999999999,0.56575,0.14225,0.14475,0.16425,0.3705,0.3145,0.142,0.2175,0.21325,0.2445,0.63825,0.2644999999999999,0.28825,0.10025,0.1485,0.2022499999999999,0.3625,0.35775,0.28425,0.50275,0.1654999999999999,0.1624999999999999,0.2274999999999999,0.18,0.7785,0.2329999999999999,0.1694999999999999,0.1169999999999999,0.1387499999999999,0.3682499999999999,0.16625,0.3315,0.1375,0.17425,0.17575,0.1935,0.3175,0.14625,0.05675,0.39325,0.129,0.21275,0.3045,0.1305,0.15025,0.088,0.1325,0.4004999999999999,0.1694999999999999,0.26825,0.15475,0.0424999999999999,0.195,0.0554999999999999,0.05975,0.1004999999999999,0.11225,0.2544999999999999,0.11975,0.09925,0.08775,0.15025,0.0454999999999999,0.1287499999999999,0.14975,0.0529999999999999,0.10675,0.0885,0.05675,0.06125,0.2365,0.04725,0.0994999999999999,0.1252499999999999,0.1855,0.35,0.132,0.0665,0.184,0.0994999999999999,0.0905,0.0974999999999999,0.2754999999999999,0.12175,0.1039999999999999,0.0707499999999999,0.0847499999999999,0.0712499999999999,0.1714999999999999,0.10025,0.0645,0.0762499999999999,0.05325,0.04675,0.0329999999999999,0.1029999999999999,0.085,0.1074999999999999,0.04525,0.02,0.0697499999999999,0.04675,0.0329999999999999,0.0999999999999999,0.0574999999999999,0.0185,0.0155,0.0524999999999999,0.241,0.0354999999999999,0.0509999999999999,0.04975,0.0374999999999999,0.03625,0.0207499999999999,0.0765,0.28525,0.0339999999999999,0.04475,0.0509999999999999,0.03375,0.0205,0.0122499999999999,0.023,0.0155,0.0167499999999999,0.0107499999999999
"Eclisse, L' (Eclipse) (1962)",0.99575,0.97125,0.9705,0.97125,0.9515,0.94625,0.8427500000000001,0.94475,0.94825,0.8065,0.635,0.94475,0.491,0.491,0.44275,0.28925,0.5185,0.2309999999999999,0.3379999999999999,0.3655,0.53025,0.43125,0.3315,0.31675,0.282,0.44875,0.277,0.346,0.36275,0.39825,0.54625,0.353,0.4137499999999999,0.23925,0.3395,0.3149999999999999,0.39225,0.175,0.305,0.49275,0.31525,0.191,0.17925,0.3465,0.27075,0.39225,0.38825,0.27125,0.0692499999999999,0.11675,0.2524999999999999,0.133,0.2774999999999999,0.16025,0.1485,0.2017499999999999,0.16775,0.132,0.11975,0.172,0.183,0.09375,0.11175,0.1942499999999999,0.18625,0.127,0.2375,0.16975,0.1285,0.197,0.21175,0.20825,0.10825,0.4,0.1019999999999999,0.134,0.16825,0.0885,0.1054999999999999,0.0677499999999999,0.10975,0.1049999999999999,0.08825,0.1225,0.1375,0.1327499999999999,0.32625,0.141,0.0847499999999999,0.0815,0.05975,0.1265,0.1044999999999999,0.0835,0.15625,0.0785,0.087,0.08825,0.0935,0.081,0.0777499999999999,0.18025,0.0722499999999999,0.883,0.10475,0.1569999999999999,0.14075,0.11525,0.0574999999999999,0.0605,0.06,0.09875,0.0489999999999999,0.062,0.03025,0.04875,0.06075,0.05025,0.03625,0.0549999999999999,0.084,0.017,0.0329999999999999,0.0175,0.11825,0.03725,0.05475,0.04175,0.0185,0.10925,0.0232499999999999,0.05375,0.0295,0.05425,0.03,0.059,0.0354999999999999,0.0737499999999999,0.0319999999999999,0.0225,0.0267499999999999,0.0255,0.05675,0.0152499999999999,0.0162499999999999,0.0145,0.0197499999999999,0.0145,0.0097499999999999
Crooks in Clover (a.k.a. Monsieur Gangster) (Les tontons flingueurs) (1963),0.927,0.8127500000000001,0.8127500000000001,0.8127500000000001,0.74425,0.8532500000000001,0.722,0.74425,0.80375,0.8127500000000001,0.69175,0.74425,0.57825,0.8532500000000001,0.52725,0.4157499999999999,0.427,0.51525,0.4935,0.855,0.2319999999999999,0.636,0.59775,0.31775,0.1104999999999999,0.3695,0.38475,0.24725,0.29225,0.3075,0.281,0.407,0.3685,0.3329999999999999,0.4125,0.67325,0.23525,0.474,0.2035,0.11975,0.67875,0.6185,0.481,0.3425,0.3502499999999999,0.2145,0.0959999999999999,0.0544999999999999,0.4982499999999999,0.11325,0.9905,0.51475,0.18075,0.27325,0.25775,0.292,0.15625,0.34875,0.09925,0.4795,0.2329999999999999,0.2239999999999999,0.206,0.09925,0.195,0.3655,0.24225,0.15025,0.34875,0.245,0.32175,0.0885,0.0474999999999999,0.16175,0.238,0.40025,0.086,0.1335,0.295,0.09325,0.0725,0.27125,0.3655,0.06225,0.0635,0.1335,0.131,0.0232499999999999,0.31275,0.0755,0.2329999999999999,0.1159999999999999,0.0499999999999999,0.2875,0.255,0.16725,0.1307499999999999,0.154,0.58375,0.1574999999999999,0.085,0.0615,0.086,0.04275,0.09725,0.09425,0.145,0.0235,0.0564999999999999,0.05325,0.04975,0.0384999999999999,0.09475,0.12325,0.0125,0.0379999999999999,0.0339999999999999,0.06075,0.0569999999999999,0.0692499999999999,0.0564999999999999,0.0117499999999999,0.0374999999999999,0.0605,0.47775,0.27525,0.062,0.009,0.0125,0.024,0.1094999999999999,0.0735,0.479,0.0215,0.03425,0.0479999999999999,0.0227499999999999,0.03375,0.1425,0.029,0.0434999999999999,0.0192499999999999,0.04625,0.0115,0.0245,0.0584999999999999,0.08825,0.0349999999999999,0.0085
Onibaba (1964),0.99525,0.97475,0.8812500000000001,0.9505,0.97425,0.9465,0.8835,0.97425,0.8674999999999999,0.77,0.67075,0.97425,0.64875,0.369,0.397,0.798,0.4539999999999999,0.583,0.4565,0.2445,0.2284999999999999,0.1932499999999999,0.34475,0.3315,0.1337499999999999,0.798,0.3259999999999999,0.3399999999999999,0.2375,0.0974999999999999,0.3575,0.28125,0.406,0.1569999999999999,0.2204999999999999,0.883,0.18225,0.59775,0.2185,0.21975,0.1845,0.1975,0.20925,0.18625,0.2345,0.2002499999999999,0.22225,0.065,0.1644999999999999,0.1435,0.141,0.302,0.11275,0.14475,0.1392499999999999,0.64925,0.1912499999999999,0.33625,0.16475,0.1599999999999999,0.08925,0.2244999999999999,0.15,0.20675,0.12125,0.1069999999999999,0.1327499999999999,0.22525,0.10875,0.25075,0.084,0.0742499999999999,0.1342499999999999,0.2955,0.3339999999999999,0.03525,0.10325,0.0865,0.131,0.11725,0.122,0.10725,0.10075,0.0782499999999999,0.3675,0.0419999999999999,0.17025,0.1297499999999999,0.0915,0.0847499999999999,0.08925,0.15625,0.05275,0.1205,0.1139999999999999,0.0772499999999999,0.15275,0.0695,0.09,0.0665,0.14325,0.0984999999999999,0.09275,0.0399999999999999,0.0949999999999999,0.1355,0.142,0.0564999999999999,0.11825,0.063,0.05775,0.05775,0.09175,0.0702499999999999,0.0767499999999999,0.0647499999999999,0.05925,0.03075,0.021,0.05175,0.029,0.2135,0.05875,0.072,0.0272499999999999,0.04325,0.0354999999999999,0.022,0.0339999999999999,0.05975,0.0479999999999999,0.0177499999999999,0.0282499999999999,0.0145,0.0257499999999999,0.0414999999999999,0.0414999999999999,0.03325,0.0167499999999999,0.0235,0.0197499999999999,0.0247499999999999,0.0717499999999999,0.011,0.0277499999999999,0.03,0.0155,0.0177499999999999,0.0097499999999999
"Spider Baby or, The Maddest Story Ever Told (Spider Baby) (1968)",0.9185,0.97725,0.63425,0.64825,0.9195,0.91825,0.576,0.9195,0.63425,0.63425,0.71725,0.9195,0.576,0.61025,0.178,0.3139999999999999,0.35675,0.262,0.7805,0.3485,0.1347499999999999,0.2314999999999999,0.4389999999999999,0.61025,0.06225,0.7955000000000001,0.204,0.3512499999999999,0.1885,0.24925,0.1972499999999999,0.1967499999999999,0.118,0.156,0.27075,0.1927499999999999,0.3904999999999999,0.24925,0.8095000000000001,0.1525,0.11675,0.0672499999999999,0.4227499999999999,0.1292499999999999,0.1957499999999999,0.16425,0.11925,0.092,0.29225,0.1205,0.17425,0.06075,0.141,0.0782499999999999,0.11175,0.15575,0.064,0.0265,0.091,0.03325,0.04475,0.0812499999999999,0.2105,0.127,0.136,0.121,0.0642499999999999,0.07,0.1679999999999999,0.4135,0.3409999999999999,0.0514999999999999,0.0765,0.08675,0.264,0.0237499999999999,0.8885000000000001,0.11725,0.16275,0.1755,0.184,0.17825,0.09775,0.0747499999999999,0.03,0.47,0.1044999999999999,0.0242499999999999,0.0725,0.3255,0.0564999999999999,0.073,0.266,0.7782500000000001,0.33725,0.6235,0.25425,0.03575,0.192,0.0662499999999999,0.09875,0.083,0.2209999999999999,0.0142499999999999,0.54375,0.1185,0.0767499999999999,0.0569999999999999,0.1134999999999999,0.3105,0.031,0.0314999999999999,0.03925,0.04275,0.244,0.0314999999999999,0.04775,0.0414999999999999,0.027,0.0429999999999999,0.022,0.0414999999999999,0.0379999999999999,0.0275,0.0205,0.06175,0.03725,0.011,0.021,0.0197499999999999,0.0127499999999999,0.0202499999999999,0.16575,0.017,0.04075,0.0145,0.0207499999999999,0.0272499999999999,0.1215,0.03725,0.04325,0.0245,0.0177499999999999,0.0175,0.0195,0.014,0.0142499999999999,0.0097499999999999,0.016
