movieId,pornography,sexy,weird,melancholic,runaway,original,independent film,censorship,greed,vengeance,culture clash,betrayal,women,dialogue,predictable,drama,good,mentor,catastrophe,adaptation,nudity (full frontal - brief),drinking,life philosophy,queer,absurd,quirky,light,fantasy world,not funny,very funny,fight scenes,life & death,nudity (rear),death,teen movie,dysfunctional family,writers,first contact,chase,notable nudity,transformation,addiction,multiple storylines,creativity,divorce,unlikely friendships,weapons,classic car,hotel,pulp,camp,doctors,fun movie,childhood,prejudice,stereotypes,farce,prostitution,underrated,islam,surveillance,road movie,computer animation,film noir,alter ego,dreams,hospital,period piece,mad scientist,interracial romance,california,graphic novel,nudity (topless - brief),workplace,family,new jersey,too long,sacrifice,internet,tokyo,blindness,british,irish accent,god,stand-up comedy,stoner movie,small town,unlikeable characters,kick-butt women,good music,atheism,80s,memory,fashion,kidnapping,directorial debut,reality tv,wilderness,awesome soundtrack,hip hop,alternate history,bollywood,prison,wartime,goth,new york city,french,los angeles,survival,adoption,no plot,island,immortality,texas,1930s,indians,australia,simple,desert,ensemble cast,documentary,foul language,wine,robert downey jr,brothers,shopping,san francisco,finnish,russian,best of 2005,cancer,remake,made for tv,potential oscar nom,race,father daughter relationship,hunting,lawyer,snakes,ghosts/afterlife,rebellion,homeless,radio,too short,trilogy,single father,buddy movie,oil,time
"House on the Edge of the Park, The (Casa sperduta nel parco, La) (1980)",0.9995,0.7205,0.94425,0.603,0.94425,0.62625,0.76725,0.55025,0.34175,0.98375,0.3595,0.97275,0.70775,0.6325,0.5925,0.33325,0.1895,0.41425,0.3525,0.2804999999999999,0.2825,0.27625,0.4692499999999999,0.191,0.4629999999999999,0.45525,0.18175,0.1997499999999999,0.3682499999999999,0.3379999999999999,0.4167499999999999,0.2115,0.0314999999999999,0.2784999999999999,0.2534999999999999,0.25875,0.18475,0.2002499999999999,0.175,0.2644999999999999,0.14625,0.0994999999999999,0.2917499999999999,0.1302499999999999,0.1225,0.1387499999999999,0.21275,0.2957499999999999,0.2867499999999999,0.24,0.16225,0.0915,0.0964999999999999,0.0584999999999999,0.08,0.48175,0.1352499999999999,0.0775,0.05025,0.072,0.0827499999999999,0.346,0.1024999999999999,0.0949999999999999,0.09525,0.1004999999999999,0.1302499999999999,0.0777499999999999,0.1252499999999999,0.0459999999999999,0.0564999999999999,0.28425,0.1272499999999999,0.0675,0.023,0.3535,0.2385,0.03925,0.09,0.0787499999999999,0.1639999999999999,0.265,0.0677499999999999,0.0504999999999999,0.09325,0.14075,0.10025,0.2244999999999999,0.15825,0.077,0.0695,0.1555,0.10825,0.03425,0.71,0.1054999999999999,0.072,0.11225,0.077,0.023,0.10975,0.15925,0.13,0.0712499999999999,0.0242499999999999,0.12325,0.061,0.025,0.0652499999999999,0.03075,0.068,0.03025,0.0334999999999999,0.1029999999999999,0.03375,0.0329999999999999,0.0832499999999999,0.1059999999999999,0.04175,0.1205,0.0175,0.03325,0.03175,0.12275,0.05525,0.0217499999999999,0.018,0.11975,0.1475,0.05475,0.0167499999999999,0.1039999999999999,0.0499999999999999,0.03275,0.0195,0.016,0.0354999999999999,0.0474999999999999,0.04875,0.0272499999999999,0.06,0.077,0.0187499999999999,0.0252499999999999,0.0364999999999999,0.0147499999999999,0.08775,0.0469999999999999,0.0155
Summer Lovers (1982),0.91375,0.93725,0.57225,0.9515,0.57225,0.5415,0.30525,0.62375,0.3465,0.28925,0.4802499999999999,0.2704999999999999,0.7335,0.2937499999999999,0.4702499999999999,0.26575,0.7969999999999999,0.4942499999999999,0.4379999999999999,0.2175,0.34675,0.355,0.561,0.43225,0.12125,0.1825,0.33275,0.64325,0.31225,0.21975,0.218,0.17675,0.6755,0.0984999999999999,0.534,0.17275,0.3585,0.2835,0.26675,0.85575,0.26125,0.0692499999999999,0.2259999999999999,0.21975,0.899,0.261,0.24125,0.37875,0.26075,0.2012499999999999,0.3482499999999999,0.39225,0.70175,0.18025,0.18,0.09075,0.15875,0.0832499999999999,0.1265,0.1669999999999999,0.1912499999999999,0.09125,0.12475,0.1064999999999999,0.1392499999999999,0.21375,0.0647499999999999,0.1089999999999999,0.3275,0.3355,0.21175,0.0439999999999999,0.27875,0.0655,0.11975,0.0735,0.1709999999999999,0.1292499999999999,0.142,0.081,0.2115,0.0762499999999999,0.05525,0.0464999999999999,0.09925,0.0534999999999999,0.1059999999999999,0.0285,0.08675,0.05775,0.1402499999999999,0.4725,0.08725,0.3379999999999999,0.0354999999999999,0.0569999999999999,0.062,0.1887499999999999,0.1357499999999999,0.0895,0.1144999999999999,0.2239999999999999,0.06175,0.0762499999999999,0.024,0.11125,0.173,0.0845,0.0454999999999999,0.08725,0.0747499999999999,0.917,0.0579999999999999,0.05775,0.05825,0.0742499999999999,0.1312499999999999,0.1947499999999999,0.153,0.0569999999999999,0.0187499999999999,0.04675,0.24225,0.0677499999999999,0.05875,0.2279999999999999,0.1337499999999999,0.1362499999999999,0.05975,0.0267499999999999,0.0742499999999999,0.03,0.0324999999999999,0.11475,0.04075,0.063,0.0534999999999999,0.05075,0.04275,0.0305,0.0262499999999999,0.0187499999999999,0.0519999999999999,0.1064999999999999,0.026,0.0439999999999999,0.1089999999999999,0.0655,0.031
Tokyo Decadence (Topâzu) (1992),0.97525,0.97525,0.90925,0.90925,0.752,0.674,0.4495,0.684,0.82375,0.8614999999999999,0.48175,0.60825,0.4137499999999999,0.8185,0.69925,0.537,0.37375,0.4895,0.4465,0.531,0.3007499999999999,0.7365,0.58625,0.2199999999999999,0.35275,0.40125,0.2554999999999999,0.40175,0.33925,0.25325,0.432,0.31975,0.33025,0.4127499999999999,0.1347499999999999,0.1589999999999999,0.31425,0.2319999999999999,0.27575,0.31375,0.38625,0.74825,0.31975,0.1317499999999999,0.11125,0.176,0.258,0.1882499999999999,0.627,0.2329999999999999,0.3005,0.1967499999999999,0.1912499999999999,0.05575,0.1455,0.1129999999999999,0.22475,0.8872500000000001,0.152,0.2485,0.1327499999999999,0.1205,0.137,0.205,0.49875,0.2624999999999999,0.24925,0.04725,0.24925,0.178,0.32425,0.46575,0.0935,0.0994999999999999,0.08725,0.084,0.2845,0.35475,0.0775,0.95725,0.05325,0.09025,0.08825,0.1495,0.1382499999999999,0.29325,0.11825,0.20725,0.25125,0.1405,0.04525,0.05825,0.20425,0.04025,0.15075,0.0999999999999999,0.1955,0.09375,0.1405,0.0459999999999999,0.1775,0.10675,0.08875,0.15325,0.0702499999999999,0.0344999999999999,0.0632499999999999,0.08975,0.41925,0.0574999999999999,0.11025,0.146,0.1322499999999999,0.06175,0.069,0.0499999999999999,0.143,0.061,0.0845,0.05425,0.027,0.13,0.0559999999999999,0.0364999999999999,0.063,0.04075,0.0252499999999999,0.1094999999999999,0.063,0.1119999999999999,0.06,0.04075,0.04925,0.09,0.028,0.04075,0.26825,0.0175,0.0419999999999999,0.0695,0.0595,0.0344999999999999,0.0252499999999999,0.03075,0.05175,0.03225,0.0349999999999999,0.09425,0.0807499999999999
Labyrinth of Passion (Laberinto de Pasiones) (1982),0.918,0.64325,0.492,0.6545,0.40225,0.562,0.608,0.83575,0.398,0.28725,0.398,0.2897499999999999,0.44275,0.3097499999999999,0.26675,0.28725,0.256,0.377,0.40125,0.16275,0.144,0.28725,0.21975,0.9585,0.3145,0.3472499999999999,0.2845,0.23325,0.2594999999999999,0.2845,0.1445,0.1669999999999999,0.05225,0.1564999999999999,0.11325,0.2764999999999999,0.198,0.14375,0.15825,0.03175,0.24675,0.269,0.1215,0.1932499999999999,0.12075,0.18525,0.0792499999999999,0.1305,0.15325,0.146,0.4379999999999999,0.0409999999999999,0.1649999999999999,0.0875,0.1355,0.09075,0.44675,0.091,0.0605,0.31625,0.09575,0.083,0.12475,0.1322499999999999,0.0767499999999999,0.0827499999999999,0.0615,0.078,0.05425,0.16475,0.0292499999999999,0.04075,0.0384999999999999,0.05975,0.0369999999999999,0.05275,0.0715,0.0424999999999999,0.03425,0.1709999999999999,0.0692499999999999,0.0875,0.11125,0.0677499999999999,0.16425,0.0974999999999999,0.0454999999999999,0.0344999999999999,0.085,0.0479999999999999,0.024,0.03575,0.078,0.1054999999999999,0.078,0.0697499999999999,0.0295,0.0319999999999999,0.0605,0.0697499999999999,0.072,0.42725,0.0687499999999999,0.10325,0.1124999999999999,0.0202499999999999,0.0795,0.0172499999999999,0.0554999999999999,0.0519999999999999,0.09925,0.0187499999999999,0.0647499999999999,0.14425,0.04125,0.0665,0.1312499999999999,0.03225,0.012,0.029,0.11925,0.0132499999999999,0.04875,0.0285,0.0797499999999999,0.0305,0.02975,0.1555,0.05675,0.0207499999999999,0.03075,0.0062499999999999,0.021,0.016,0.03075,0.03575,0.0087499999999999,0.0142499999999999,0.0167499999999999,0.04975,0.0252499999999999,0.0192499999999999,0.0095,0.026,0.024,0.0217499999999999,0.0207499999999999,0.0092499999999999,0.0115
Liquid Sky (1982),0.8755,0.8755,0.96675,0.8049999999999999,0.68275,0.6705,0.561,0.1917499999999999,0.57425,0.303,0.633,0.3027499999999999,0.26375,0.66925,0.69975,0.3455,0.4095,0.34275,0.50525,0.1639999999999999,0.1164999999999999,0.25775,0.2165,0.2035,0.3944999999999999,0.3115,0.4459999999999999,0.30325,0.3505,0.26775,0.54675,0.3399999999999999,0.061,0.11525,0.1624999999999999,0.15675,0.10775,0.4095,0.198,0.15725,0.252,0.64,0.15275,0.471,0.09775,0.09375,0.26275,0.14175,0.1129999999999999,0.34375,0.48675,0.1054999999999999,0.1322499999999999,0.133,0.0847499999999999,0.05375,0.1365,0.14325,0.216,0.0722499999999999,0.0762499999999999,0.1569999999999999,0.14525,0.0935,0.083,0.1905,0.0837499999999999,0.1392499999999999,0.51725,0.087,0.11125,0.0225,0.11575,0.085,0.0389999999999999,0.08875,0.10225,0.0534999999999999,0.0569999999999999,0.1977499999999999,0.0667499999999999,0.0637499999999999,0.0732499999999999,0.1922499999999999,0.087,0.16625,0.0782499999999999,0.0175,0.144,0.16725,0.06075,0.5705,0.2035,0.57625,0.0265,0.0504999999999999,0.065,0.1154999999999999,0.1235,0.0677499999999999,0.1332499999999999,0.061,0.05875,0.1124999999999999,0.09475,0.4539999999999999,0.0359999999999999,0.0459999999999999,0.1332499999999999,0.026,0.0852499999999999,0.04725,0.0812499999999999,0.03525,0.03575,0.05275,0.0464999999999999,0.1109999999999999,0.0807499999999999,0.04175,0.0235,0.0434999999999999,0.0222499999999999,0.0439999999999999,0.0652499999999999,0.086,0.03225,0.0519999999999999,0.0989999999999999,0.03425,0.02975,0.0257499999999999,0.05425,0.017,0.0314999999999999,0.0157499999999999,0.0727499999999999,0.0137499999999999,0.10525,0.015,0.0242499999999999,0.0569999999999999,0.05175,0.0237499999999999,0.0165,0.0132499999999999,0.0285,0.04025,0.0424999999999999
Paradise (1982),0.97675,0.8725,0.8540000000000001,0.4137499999999999,0.46525,0.57825,0.4137499999999999,0.2204999999999999,0.41325,0.815,0.41325,0.815,0.4565,0.4137499999999999,0.733,0.1272499999999999,0.703,0.4639999999999999,0.496,0.236,0.285,0.4137499999999999,0.21975,0.14625,0.277,0.1659999999999999,0.4515,0.703,0.3045,0.28075,0.617,0.46675,0.72325,0.43425,0.963,0.11175,0.1709999999999999,0.3229999999999999,0.4669999999999999,0.72,0.2947499999999999,0.05425,0.1659999999999999,0.1624999999999999,0.0979999999999999,0.54275,0.4669999999999999,0.255,0.16225,0.31025,0.558,0.26775,0.1997499999999999,0.294,0.264,0.1034999999999999,0.21175,0.0569999999999999,0.0559999999999999,0.31375,0.0369999999999999,0.21325,0.294,0.0915,0.0822499999999999,0.28425,0.09475,0.1887499999999999,0.28425,0.11275,0.0672499999999999,0.01,0.66925,0.04875,0.1144999999999999,0.0665,0.2915,0.264,0.11475,0.0687499999999999,0.0944999999999999,0.10075,0.1604999999999999,0.16575,0.09375,0.11075,0.0549999999999999,0.05525,0.12375,0.0742499999999999,0.2654999999999999,0.82925,0.0519999999999999,0.1947499999999999,0.15025,0.029,0.0685,0.0334999999999999,0.08875,0.11725,0.082,0.3295,0.0815,0.1332499999999999,0.09675,0.1475,0.0737499999999999,0.0464999999999999,0.1089999999999999,0.2977499999999999,0.178,0.7825,0.05625,0.0245,0.0747499999999999,0.03225,0.0277499999999999,0.48175,0.727,0.0295,0.0132499999999999,0.04925,0.0579999999999999,0.0509999999999999,0.065,0.0632499999999999,0.03175,0.17975,0.09625,0.0339999999999999,0.0474999999999999,0.029,0.068,0.18525,0.079,0.08725,0.03725,0.03075,0.018,0.0765,0.0212499999999999,0.03,0.0394999999999999,0.0732499999999999,0.04975,0.0999999999999999,0.0277499999999999,0.03025,0.028
Personal Best (1982),0.853,0.853,0.56525,0.93475,0.535,0.5945,0.156,0.305,0.36475,0.177,0.36475,0.24575,0.93575,0.294,0.36375,0.36475,0.48975,0.63275,0.62125,0.1967499999999999,0.3395,0.12375,0.3562499999999999,0.37975,0.1164999999999999,0.21775,0.23625,0.38375,0.31825,0.1775,0.241,0.144,0.1815,0.08875,0.2395,0.16425,0.2764999999999999,0.2684999999999999,0.2304999999999999,0.145,0.25225,0.0747499999999999,0.17875,0.16575,0.16825,0.418,0.188,0.126,0.09425,0.1965,0.1039999999999999,0.146,0.188,0.4115,0.1205,0.18375,0.10575,0.0444999999999999,0.20775,0.217,0.0822499999999999,0.0682499999999999,0.15275,0.1044999999999999,0.18175,0.074,0.0827499999999999,0.1044999999999999,0.09475,0.258,0.2115,0.0469999999999999,0.10875,0.0722499999999999,0.0857499999999999,0.0905,0.14075,0.46625,0.10225,0.1515,0.0847499999999999,0.0857499999999999,0.0539999999999999,0.027,0.087,0.05975,0.09525,0.0305,0.0797499999999999,0.06125,0.0615,0.2895,0.1367499999999999,0.15175,0.0245,0.2977499999999999,0.14075,0.071,0.0979999999999999,0.09725,0.1669999999999999,0.08775,0.06,0.1335,0.0504999999999999,0.03775,0.0319999999999999,0.14475,0.0429999999999999,0.0737499999999999,0.0765,0.0192499999999999,0.0685,0.0969999999999999,0.04425,0.15925,0.0454999999999999,0.0755,0.0172499999999999,0.0364999999999999,0.131,0.0647499999999999,0.09625,0.0287499999999999,0.0845,0.0529999999999999,0.0765,0.019,0.0539999999999999,0.0287499999999999,0.0847499999999999,0.0454999999999999,0.0767499999999999,0.127,0.14175,0.14525,0.0212499999999999,0.022,0.0369999999999999,0.05775,0.0252499999999999,0.0217499999999999,0.03625,0.04575,0.0359999999999999,0.04725,0.03425,0.05475,0.0534999999999999
Querelle (1982),0.96675,0.96675,0.9155,0.871,0.8507499999999999,0.8125,0.60175,0.675,0.79325,0.6295,0.60175,0.712,0.4815,0.8507499999999999,0.57175,0.4489999999999999,0.29725,0.32625,0.4167499999999999,0.67175,0.2847499999999999,0.3075,0.23375,0.98375,0.5855,0.3289999999999999,0.4337499999999999,0.3285,0.35175,0.23125,0.57175,0.2774999999999999,0.08825,0.496,0.1377499999999999,0.23425,0.23575,0.2937499999999999,0.3057499999999999,0.1609999999999999,0.24275,0.18275,0.2614999999999999,0.22925,0.2155,0.1345,0.17675,0.14225,0.5095,0.2229999999999999,0.7715000000000001,0.10175,0.1317499999999999,0.12325,0.24625,0.1555,0.1099999999999999,0.246,0.4044999999999999,0.31925,0.15625,0.2774999999999999,0.11925,0.3672499999999999,0.1679999999999999,0.1917499999999999,0.0584999999999999,0.1775,0.3299999999999999,0.15625,0.1267499999999999,0.0424999999999999,0.2485,0.18425,0.1257499999999999,0.1634999999999999,0.10925,0.1129999999999999,0.10725,0.11175,0.18,0.0944999999999999,0.1405,0.5925,0.1069999999999999,0.1009999999999999,0.1034999999999999,0.0569999999999999,0.0827499999999999,0.0845,0.36775,0.2917499999999999,0.26925,0.14175,0.0847499999999999,0.14375,0.12075,0.205,0.0905,0.04075,0.0827499999999999,0.03875,0.15175,0.16925,0.10275,0.1372499999999999,0.0815,0.0974999999999999,0.3389999999999999,0.091,0.1089999999999999,0.143,0.1009999999999999,0.1927499999999999,0.1039999999999999,0.09625,0.10875,0.05575,0.31875,0.0737499999999999,0.072,0.03425,0.0252499999999999,0.074,0.1609999999999999,0.03075,0.08875,0.0444999999999999,0.0782499999999999,0.0225,0.0682499999999999,0.05425,0.04425,0.0222499999999999,0.0474999999999999,0.027,0.0569999999999999,0.0285,0.1004999999999999,0.04475,0.0429999999999999,0.0285,0.029,0.0215,0.0374999999999999,0.03525,0.0339999999999999,0.18725,0.05625
Gaudi Afternoon (2001),0.6305,0.7829999999999999,0.65175,0.49,0.4217499999999999,0.7005,0.817,0.13,0.43775,0.58875,0.5945,0.4639999999999999,0.8527499999999999,0.43775,0.4325,0.4639999999999999,0.65175,0.25725,0.45775,0.60875,0.2294999999999999,0.206,0.28425,0.8734999999999999,0.3215,0.53975,0.413,0.5895,0.24675,0.621,0.34975,0.3169999999999999,0.1674999999999999,0.0812499999999999,0.15225,0.23725,0.59725,0.26625,0.3097499999999999,0.289,0.289,0.14175,0.34375,0.3419999999999999,0.1195,0.1044999999999999,0.2284999999999999,0.259,0.21025,0.1987499999999999,0.27275,0.0474999999999999,0.31275,0.10825,0.0795,0.7245,0.3944999999999999,0.0635,0.149,0.248,0.08925,0.0792499999999999,0.20925,0.12175,0.4317499999999999,0.09675,0.0707499999999999,0.31625,0.27275,0.1525,0.1134999999999999,0.194,0.02,0.0569999999999999,0.4155,0.152,0.073,0.0469999999999999,0.088,0.27775,0.10875,0.084,0.08,0.077,0.09925,0.0735,0.05475,0.134,0.50525,0.073,0.077,0.0742499999999999,0.068,0.10675,0.03175,0.073,0.093,0.04225,0.118,0.185,0.1039999999999999,0.084,0.10475,0.0939999999999999,0.39925,0.0747499999999999,0.03725,0.0655,0.092,0.0632499999999999,0.3209999999999999,0.04425,0.0275,0.03125,0.251,0.0777499999999999,0.0277499999999999,0.085,0.141,0.3305,0.0454999999999999,0.0334999999999999,0.03725,0.1995,0.177,0.09925,0.0489999999999999,0.0742499999999999,0.03125,0.2534999999999999,0.0419999999999999,0.0202499999999999,0.059,0.10325,0.1342499999999999,0.04575,0.04875,0.04125,0.0632499999999999,0.1694999999999999,0.0212499999999999,0.0227499999999999,0.0255,0.03425,0.0354999999999999,0.023,0.0595,0.04425,0.011
Equus (1977),0.9455,0.82775,0.83775,0.63575,0.7645,0.5325,0.35175,0.77925,0.63575,0.3914999999999999,0.56,0.56,0.2985,0.4115,0.1679999999999999,0.56,0.35175,0.38975,0.40025,0.5475,0.3215,0.4745,0.26175,0.1495,0.2415,0.1599999999999999,0.1865,0.2214999999999999,0.2987499999999999,0.20525,0.136,0.15225,0.34875,0.0905,0.16825,0.1139999999999999,0.15925,0.20625,0.22575,0.0969999999999999,0.2684999999999999,0.1795,0.178,0.22675,0.2475,0.0994999999999999,0.12325,0.20625,0.197,0.148,0.0454999999999999,0.33075,0.1084999999999999,0.5215,0.17375,0.0692499999999999,0.073,0.0509999999999999,0.20775,0.11375,0.0702499999999999,0.09125,0.131,0.11925,0.086,0.1337499999999999,0.1262499999999999,0.11625,0.0725,0.1054999999999999,0.10775,0.06075,0.084,0.0845,0.05325,0.06075,0.10225,0.10925,0.03425,0.12375,0.1307499999999999,0.0767499999999999,0.092,0.175,0.0715,0.1074999999999999,0.0782499999999999,0.0175,0.0857499999999999,0.0737499999999999,0.10825,0.0727499999999999,0.0662499999999999,0.0364999999999999,0.0374999999999999,0.083,0.0344999999999999,0.0675,0.11275,0.04575,0.0777499999999999,0.072,0.1287499999999999,0.0795,0.026,0.0695,0.04175,0.0409999999999999,0.0287499999999999,0.0449999999999999,0.03875,0.04525,0.06225,0.069,0.0964999999999999,0.066,0.03325,0.04775,0.03775,0.031,0.0282499999999999,0.0339999999999999,0.0212499999999999,0.14,0.0489999999999999,0.0212499999999999,0.022,0.03425,0.03525,0.0479999999999999,0.0319999999999999,0.018,0.03,0.03975,0.03375,0.03225,0.04125,0.03875,0.0464999999999999,0.0464999999999999,0.0172499999999999,0.03125,0.0285,0.0215,0.017,0.0152499999999999,0.0202499999999999,0.03225,0.0197499999999999
Pauline at the Beach (Pauline à la Plage) (1983),0.7135,0.7135,0.8042499999999999,0.92725,0.8042499999999999,0.509,0.23325,0.295,0.59325,0.4135,0.78075,0.49675,0.6475,0.45775,0.1932499999999999,0.303,0.40575,0.3984999999999999,0.435,0.3974999999999999,0.41825,0.2987499999999999,0.3625,0.12475,0.3345,0.22675,0.39475,0.1917499999999999,0.291,0.30225,0.2835,0.31125,0.2075,0.0842499999999999,0.33425,0.182,0.24075,0.207,0.46025,0.16625,0.27375,0.0935,0.16725,0.22275,0.7475,0.4792499999999999,0.16375,0.37575,0.25425,0.1397499999999999,0.075,0.31525,0.30925,0.33575,0.122,0.079,0.16775,0.0745,0.1835,0.06,0.15475,0.1375,0.1525,0.11875,0.1119999999999999,0.0564999999999999,0.0935,0.22725,0.08725,0.16275,0.0984999999999999,0.02,0.03025,0.15425,0.0845,0.0692499999999999,0.189,0.121,0.1465,0.1327499999999999,0.0812499999999999,0.083,0.119,0.0207499999999999,0.07,0.06025,0.131,0.1312499999999999,0.0762499999999999,0.0627499999999999,0.03125,0.126,0.1185,0.33075,0.0635,0.05425,0.04375,0.0252499999999999,0.0939999999999999,0.04075,0.10125,0.04125,0.0737499999999999,0.0802499999999999,0.0287499999999999,0.06225,0.2524999999999999,0.0272499999999999,0.071,0.0344999999999999,0.05725,0.153,0.0642499999999999,0.05275,0.0935,0.06075,0.0374999999999999,0.071,0.03375,0.0534999999999999,0.0262499999999999,0.04825,0.203,0.0444999999999999,0.04275,0.0504999999999999,0.0474999999999999,0.04125,0.0469999999999999,0.082,0.025,0.0227499999999999,0.04375,0.05575,0.0275,0.04175,0.03975,0.0339999999999999,0.03825,0.0672499999999999,0.0305,0.0197499999999999,0.0252499999999999,0.1295,0.0419999999999999,0.64275,0.0369999999999999,0.0645,0.0364999999999999
Women in Love (1969),0.93725,0.93725,0.8955,0.91,0.8955,0.62125,0.495,0.51725,0.7285,0.4579999999999999,0.9515,0.541,0.65925,0.49975,0.176,0.9515,0.46325,0.40525,0.4247499999999999,0.6805,0.276,0.46325,0.16925,0.6955,0.1674999999999999,0.1405,0.2524999999999999,0.1664999999999999,0.35775,0.21025,0.16575,0.5635,0.1709999999999999,0.39825,0.081,0.1525,0.21975,0.22675,0.2085,0.3175,0.4217499999999999,0.1495,0.1604999999999999,0.30525,0.3335,0.253,0.16375,0.173,0.2584999999999999,0.1397499999999999,0.0847499999999999,0.0667499999999999,0.10575,0.1694999999999999,0.1144999999999999,0.04925,0.14775,0.0857499999999999,0.11425,0.3954999999999999,0.24525,0.2264999999999999,0.1272499999999999,0.27225,0.09925,0.0702499999999999,0.1795,0.51,0.09375,0.25025,0.2022499999999999,0.0339999999999999,0.0695,0.086,0.1129999999999999,0.0429999999999999,0.09925,0.10575,0.0667499999999999,0.0847499999999999,0.124,0.44325,0.16575,0.0389999999999999,0.12275,0.10725,0.0672499999999999,0.019,0.05525,0.0832499999999999,0.0752499999999999,0.0334999999999999,0.09025,0.193,0.0282499999999999,0.1094999999999999,0.04175,0.08675,0.069,0.0369999999999999,0.0817499999999999,0.0827499999999999,0.092,0.1164999999999999,0.0369999999999999,0.0705,0.0715,0.0177499999999999,0.0652499999999999,0.10925,0.0625,0.08975,0.1039999999999999,0.08,0.3555,0.067,0.04875,0.0647499999999999,0.1195,0.03625,0.062,0.023,0.0615,0.0215,0.0625,0.05125,0.0655,0.0782499999999999,0.08675,0.0434999999999999,0.04975,0.021,0.0434999999999999,0.04175,0.0474999999999999,0.0182499999999999,0.0837499999999999,0.02,0.0232499999999999,0.0155,0.0762499999999999,0.03375,0.0349999999999999,0.013,0.027,0.0152499999999999,0.0222499999999999,0.0222499999999999,0.0242499999999999
I Am Curious (Yellow) (Jag är nyfiken - en film i gult) (1967),0.99075,0.984,0.7595000000000001,0.964,0.953,0.68725,0.916,0.953,0.6205,0.566,0.916,0.32775,0.53275,0.44175,0.5525,0.4952499999999999,0.36675,0.3375,0.38625,0.269,0.305,0.2754999999999999,0.1942499999999999,0.304,0.56225,0.3349999999999999,0.33925,0.2857499999999999,0.3289999999999999,0.17975,0.21175,0.3269999999999999,0.11925,0.17725,0.1275,0.26575,0.1382499999999999,0.21275,0.178,0.09925,0.16725,0.2425,0.38875,0.1347499999999999,0.1054999999999999,0.21925,0.1262499999999999,0.2624999999999999,0.193,0.1395,0.1129999999999999,0.11475,0.1295,0.1094999999999999,0.0687499999999999,0.0595,0.12025,0.17275,0.138,0.9165,0.12125,0.17625,0.1325,0.22525,0.084,0.1119999999999999,0.0685,0.1362499999999999,0.06,0.0817499999999999,0.1317499999999999,0.0695,0.2304999999999999,0.244,0.04775,0.1332499999999999,0.10525,0.126,0.1875,0.1124999999999999,0.11975,0.0742499999999999,0.137,0.0584999999999999,0.0705,0.143,0.0999999999999999,0.0354999999999999,0.0657499999999999,0.0855,0.05575,0.0499999999999999,0.14325,0.0155,0.026,0.1292499999999999,0.04775,0.0464999999999999,0.0855,0.03175,0.0795,0.0687499999999999,0.08675,0.20725,0.0569999999999999,0.0549999999999999,0.1315,0.0339999999999999,0.05975,0.0974999999999999,0.0757499999999999,0.0295,0.185,0.10675,0.17375,0.05475,0.04675,0.07,0.0165,0.0949999999999999,0.4659999999999999,0.0755,0.04425,0.0404999999999999,0.0762499999999999,0.089,0.031,0.06175,0.0735,0.04025,0.03725,0.0165,0.10275,0.026,0.0305,0.0434999999999999,0.05175,0.0292499999999999,0.022,0.0257499999999999,0.38725,0.0255,0.0632499999999999,0.0295,0.1317499999999999,0.0175,0.0217499999999999,0.0712499999999999,0.0745
