movieId,betrayal,weird,culture clash,vengeance,drama,greed,runaway,melancholic,good,original,dialogue,independent film,chase,mentor,drinking,fun movie,surveillance,light,weapons,fight scenes,quirky,adaptation,pornography,catastrophe,good music,unlikely friendships,very funny,awesome soundtrack,predictable,life & death,death,life philosophy,foul language,classic car,absurd,addiction,film noir,alter ego,multiple storylines,sacrifice,underrated,sexy,nudity (full frontal - brief),irish accent,fantasy world,creativity,not funny,nudity (topless - brief),islam,pulp,british,prejudice,ensemble cast,childhood,survival,dysfunctional family,transformation,first contact,stereotypes,period piece,too long,california,kidnapping,writers,queer,small town,hotel,family,hospital,directorial debut,prison,brothers,wartime,censorship,road movie,tokyo,new jersey,farce,simple,doctors,dreams,teen movie,best of 2005,graphic novel,stoner movie,80s,alternate history,buddy movie,memory,potential oscar nom,new york city,los angeles,women,wilderness,bollywood,computer animation,trilogy,desert,texas,blindness,1930s,rebellion,lawyer,hunting,unlikeable characters,hip hop,indians,no plot,kick-butt women,divorce,internet,workplace,nudity (rear),robert downey jr,camp,race,prostitution,russian,father daughter relationship,oil,cancer,san francisco,mad scientist,island,goth,atheism,notable nudity,french,snakes,stand-up comedy,homeless,australia,adoption,time,documentary,immortality,finnish,radio,god,interracial romance,wine,made for tv,ghosts/afterlife,reality tv,remake,shopping,fashion,too short,single father
Kiss Kiss Bang Bang (2005),0.94775,0.98125,0.9865,0.8082499999999999,0.80525,0.80525,0.9865,0.84575,0.92575,0.8945000000000001,0.89975,0.69575,0.92575,0.6775,0.56625,0.92575,0.7809999999999999,0.90525,0.691,0.691,0.98125,0.58425,0.54975,0.589,0.2704999999999999,0.393,0.92025,0.2704999999999999,0.4167499999999999,0.26075,0.33025,0.3017499999999999,0.7115,0.36175,0.90525,0.3415,0.93675,0.33575,0.412,0.31775,0.46275,0.67,0.279,0.509,0.275,0.40025,0.2564999999999999,0.99225,0.2794999999999999,0.725,0.37275,0.3435,0.2885,0.2485,0.1004999999999999,0.3465,0.2504999999999999,0.3385,0.53875,0.2405,0.10775,0.546,0.32425,0.4935,0.9365,0.2375,0.37575,0.1962499999999999,0.1372499999999999,0.774,0.127,0.1485,0.1282499999999999,0.3139999999999999,0.1455,0.10475,0.2027499999999999,0.7782500000000001,0.1139999999999999,0.1535,0.147,0.16025,0.57175,0.1604999999999999,0.1159999999999999,0.142,0.2289999999999999,0.58775,0.22975,0.261,0.1564999999999999,0.932,0.142,0.2209999999999999,0.15475,0.15125,0.0434999999999999,0.06,0.1104999999999999,0.1134999999999999,0.16875,0.08625,0.073,0.0509999999999999,0.1535,0.17125,0.0735,0.3482499999999999,0.0757499999999999,0.0885,0.15625,0.1044999999999999,0.088,0.99575,0.11175,0.08775,0.072,0.136,0.119,0.0712499999999999,0.0464999999999999,0.1292499999999999,0.0697499999999999,0.09325,0.10675,0.089,0.0782499999999999,0.09975,0.04525,0.084,0.0434999999999999,0.0534999999999999,0.0474999999999999,0.071,0.0625,0.0414999999999999,0.08875,0.05625,0.04675,0.05625,0.1034999999999999,0.0655,0.0414999999999999,0.04875,0.0384999999999999,0.10325,0.0627499999999999,0.0559999999999999,0.0182499999999999
"Bittersweet Life, A (Dalkomhan insaeng) (2005)",0.9355,0.879,0.8454999999999999,0.97975,0.8394999999999999,0.863,0.941,0.96175,0.7669999999999999,0.8847499999999999,0.941,0.863,0.845,0.8707499999999999,0.74825,0.835,0.71075,0.6015,0.845,0.845,0.68375,0.48775,0.66275,0.423,0.46225,0.8325,0.406,0.46225,0.31975,0.63,0.596,0.72725,0.3249999999999999,0.5435,0.31775,0.1977499999999999,0.5415,0.4075,0.3105,0.33475,0.3954999999999999,0.21175,0.368,0.37775,0.40025,0.66175,0.36975,0.393,0.1094999999999999,0.3844999999999999,0.2435,0.15175,0.10825,0.6065,0.1977499999999999,0.3505,0.39575,0.2264999999999999,0.31275,0.16425,0.24675,0.1312499999999999,0.25125,0.1535,0.33475,0.258,0.524,0.1694999999999999,0.1962499999999999,0.3149999999999999,0.15675,0.32975,0.152,0.1594999999999999,0.14325,0.3615,0.1885,0.138,0.46575,0.21375,0.611,0.2095,0.3675,0.21375,0.1644999999999999,0.1845,0.1175,0.11525,0.16975,0.31325,0.10525,0.0705,0.25375,0.177,0.3405,0.17075,0.22675,0.1995,0.12425,0.271,0.23075,0.15575,0.0885,0.1885,0.05125,0.11825,0.134,0.10825,0.185,0.36575,0.0895,0.16025,0.1689999999999999,0.074,0.1535,0.083,0.0797499999999999,0.3205,0.11075,0.0712499999999999,0.1235,0.0735,0.11125,0.0675,0.1885,0.10175,0.176,0.21775,0.0765,0.17375,0.0732499999999999,0.0795,0.06075,0.0797499999999999,0.0797499999999999,0.4147499999999999,0.08775,0.0459999999999999,0.10175,0.08825,0.05025,0.0885,0.1104999999999999,0.0295,0.03175,0.1164999999999999,0.03125,0.04375,0.03925
Election (Hak se wui) (2005),0.99925,0.9825,0.9825,0.97175,0.893,0.8167500000000001,0.893,0.9825,0.893,0.81975,0.83125,0.75275,0.8240000000000001,0.55925,0.66275,0.59725,0.587,0.52925,0.59725,0.711,0.744,0.51425,0.74825,0.433,0.39325,0.4115,0.30225,0.39325,0.24525,0.24975,0.4475,0.4155,0.3169999999999999,0.532,0.51775,0.28225,0.218,0.15925,0.49375,0.2027499999999999,0.50975,0.33475,0.49275,0.501,0.4034999999999999,0.2375,0.33775,0.62525,0.3379999999999999,0.3309999999999999,0.47075,0.286,0.61825,0.258,0.11125,0.48275,0.191,0.24925,0.306,0.1775,0.1982499999999999,0.3245,0.56725,0.3695,0.36575,0.35275,0.22875,0.1694999999999999,0.1935,0.3155,0.1689999999999999,0.274,0.242,0.3944999999999999,0.21825,0.3442499999999999,0.23025,0.11025,0.0994999999999999,0.1659999999999999,0.21575,0.25975,0.2855,0.189,0.21625,0.273,0.10275,0.04625,0.125,0.1277499999999999,0.0777499999999999,0.09975,0.21075,0.08925,0.45825,0.2199999999999999,0.124,0.0885,0.09375,0.10175,0.2085,0.0647499999999999,0.14175,0.1579999999999999,0.15075,0.4579999999999999,0.14275,0.11975,0.2514999999999999,0.08925,0.0717499999999999,0.10675,0.347,0.1555,0.1322499999999999,0.0974999999999999,0.0795,0.2847499999999999,0.1775,0.019,0.08875,0.1535,0.0842499999999999,0.067,0.1362499999999999,0.11875,0.16325,0.1385,0.0795,0.0564999999999999,0.031,0.3,0.0817499999999999,0.0474999999999999,0.267,0.0875,0.15825,0.0404999999999999,0.11875,0.09425,0.0755,0.195,0.18425,0.03725,0.016,0.0969999999999999,0.07,0.0504999999999999,0.029
Lucky Number Slevin (2006),0.97725,0.91925,0.8965000000000001,0.973,0.8965000000000001,0.7949999999999999,0.7582500000000001,0.9505,0.92425,0.9595,0.907,0.65075,0.92425,0.6545,0.4305,0.92425,0.8667499999999999,0.65575,0.8145,0.8145,0.78,0.282,0.46025,0.62275,0.3695,0.23525,0.4077499999999999,0.3695,0.54625,0.24875,0.29225,0.3984999999999999,0.43125,0.4357499999999999,0.382,0.2,0.581,0.2455,0.52725,0.32325,0.4405,0.587,0.2279999999999999,0.477,0.28725,0.2837499999999999,0.26325,0.3057499999999999,0.15925,0.58375,0.30025,0.17175,0.679,0.134,0.1375,0.18,0.2339999999999999,0.535,0.32925,0.2324999999999999,0.14325,0.1515,0.2975,0.3035,0.292,0.1355,0.39125,0.134,0.14475,0.2504999999999999,0.14975,0.14575,0.16025,0.0847499999999999,0.087,0.09475,0.21425,0.1639999999999999,0.1277499999999999,0.1885,0.0672499999999999,0.1535,0.24275,0.26425,0.0772499999999999,0.03775,0.26175,0.15275,0.3017499999999999,0.22325,0.32625,0.137,0.0895,0.074,0.14575,0.1835,0.0685,0.0544999999999999,0.073,0.16625,0.1302499999999999,0.0529999999999999,0.17225,0.05275,0.128,0.15475,0.09775,0.34375,0.1292499999999999,0.09875,0.2907499999999999,0.066,0.1245,0.1644999999999999,0.05125,0.172,0.03975,0.1185,0.0665,0.09725,0.06175,0.0822499999999999,0.0494999999999999,0.0554999999999999,0.05575,0.10075,0.1059999999999999,0.062,0.0282499999999999,0.0687499999999999,0.0429999999999999,0.0837499999999999,0.0672499999999999,0.0755,0.03175,0.05525,0.0444999999999999,0.0712499999999999,0.0494999999999999,0.0514999999999999,0.06075,0.0685,0.1164999999999999,0.03725,0.0459999999999999,0.06075,0.069,0.08825,0.03475
Brick (2005),0.89625,0.95125,0.91225,0.7925,0.87775,0.87775,0.87775,0.95125,0.8194999999999999,0.9015,0.92525,0.92875,0.4605,0.69975,0.69275,0.754,0.533,0.69275,0.754,0.754,0.79175,0.40375,0.5105,0.4117499999999999,0.55025,0.41725,0.44025,0.55025,0.29125,0.25925,0.3515,0.3525,0.4595,0.3219999999999999,0.49375,0.756,0.982,0.268,0.305,0.2002499999999999,0.3335,0.363,0.209,0.1905,0.4365,0.5295,0.352,0.289,0.10425,0.61225,0.3005,0.087,0.2485,0.391,0.1654999999999999,0.24225,0.22825,0.247,0.27125,0.1765,0.0685,0.8520000000000001,0.16275,0.51,0.2155,0.3315,0.256,0.208,0.09075,0.565,0.10825,0.1064999999999999,0.09575,0.16575,0.1669999999999999,0.1897499999999999,0.2025,0.17375,0.153,0.126,0.1967499999999999,0.9395,0.38775,0.084,0.37475,0.1114999999999999,0.15475,0.04925,0.2345,0.1952499999999999,0.0705,0.20825,0.1054999999999999,0.14375,0.0584999999999999,0.208,0.0647499999999999,0.09525,0.10875,0.0837499999999999,0.2664999999999999,0.142,0.0275,0.0429999999999999,0.15125,0.2485,0.0665,0.38075,0.0647499999999999,0.08775,0.244,0.10075,0.062,0.16225,0.1327499999999999,0.0632499999999999,0.069,0.082,0.0489999999999999,0.0765,0.03475,0.0935,0.073,0.09,0.1215,0.0727499999999999,0.0574999999999999,0.10425,0.03525,0.0835,0.0459999999999999,0.0544999999999999,0.0974999999999999,0.0524999999999999,0.0554999999999999,0.0379999999999999,0.0722499999999999,0.0782499999999999,0.0424999999999999,0.0275,0.0695,0.0479999999999999,0.0172499999999999,0.0235,0.0227499999999999,0.05775,0.0752499999999999,0.04125,0.0177499999999999
"Departed, The (2006)",0.99575,0.99575,0.99575,0.97675,0.99575,0.9755,0.99575,0.8895,0.99575,0.94875,0.90425,0.926,0.8245,0.87575,0.926,0.8632500000000001,0.7595000000000001,0.62675,0.8632500000000001,0.8632500000000001,0.57275,0.591,0.48775,0.64175,0.6115,0.34575,0.477,0.53425,0.49875,0.31475,0.33975,0.32775,0.9375,0.3399999999999999,0.2249999999999999,0.382,0.29725,0.6315,0.4772499999999999,0.4852499999999999,0.3605,0.40075,0.53325,0.75875,0.21775,0.2975,0.34875,0.3465,0.31225,0.202,0.2684999999999999,0.357,0.7922499999999999,0.151,0.298,0.21,0.235,0.283,0.38675,0.30425,0.72875,0.22225,0.2375,0.2005,0.2887499999999999,0.129,0.1935,0.22925,0.1699999999999999,0.20625,0.17325,0.2229999999999999,0.17725,0.1937499999999999,0.073,0.1367499999999999,0.22425,0.21575,0.1094999999999999,0.145,0.1357499999999999,0.1735,0.22725,0.1584999999999999,0.0847499999999999,0.1377499999999999,0.3329999999999999,0.207,0.27225,0.3225,0.1599999999999999,0.122,0.089,0.0905,0.27675,0.15125,0.2254999999999999,0.0765,0.1302499999999999,0.14075,0.1262499999999999,0.11325,0.24975,0.1049999999999999,0.11775,0.11025,0.08825,0.1402499999999999,0.05875,0.1039999999999999,0.12225,0.0812499999999999,0.10025,0.11275,0.0454999999999999,0.17775,0.059,0.09825,0.0915,0.10775,0.083,0.127,0.061,0.0544999999999999,0.0672499999999999,0.11125,0.086,0.0772499999999999,0.05725,0.0652499999999999,0.03375,0.03825,0.06175,0.0842499999999999,0.0519999999999999,0.03775,0.0242499999999999,0.0655,0.04925,0.05175,0.061,0.10775,0.0479999999999999,0.0645,0.603,0.023,0.0215,0.04775,0.03575
Zodiac (2007),0.94975,0.98975,0.867,0.97925,0.86625,0.8089999999999999,0.802,0.8765000000000001,0.86625,0.8759999999999999,0.64325,0.5985,0.68075,0.9415,0.59575,0.4732499999999999,0.8402499999999999,0.3924999999999999,0.3844999999999999,0.1735,0.572,0.95425,0.40525,0.4639999999999999,0.4975,0.2324999999999999,0.2584999999999999,0.4975,0.3844999999999999,0.26975,0.33825,0.25425,0.211,0.347,0.21025,0.25225,0.4087499999999999,0.2504999999999999,0.2234999999999999,0.3435,0.33125,0.15475,0.32075,0.256,0.3129999999999999,0.299,0.3492499999999999,0.16525,0.583,0.21925,0.2345,0.583,0.257,0.1897499999999999,0.18075,0.15225,0.20475,0.25375,0.093,0.4355,0.8765000000000001,0.887,0.39525,0.28925,0.146,0.2075,0.2274999999999999,0.2304999999999999,0.27,0.1297499999999999,0.14825,0.2012499999999999,0.11375,0.1295,0.2105,0.0969999999999999,0.1649999999999999,0.0842499999999999,0.1277499999999999,0.26675,0.1252499999999999,0.1282499999999999,0.15975,0.0645,0.1345,0.46175,0.14275,0.0875,0.183,0.16775,0.1385,0.20975,0.1599999999999999,0.24725,0.10075,0.15675,0.08775,0.1195,0.1775,0.1555,0.17375,0.05325,0.4625,0.4065,0.04925,0.086,0.132,0.0825,0.04725,0.1245,0.1704999999999999,0.1169999999999999,0.0925,0.96275,0.0807499999999999,0.0944999999999999,0.083,0.088,0.0857499999999999,0.0785,0.0509999999999999,0.935,0.0707499999999999,0.10075,0.0349999999999999,0.0865,0.0687499999999999,0.08,0.03925,0.08625,0.0677499999999999,0.14125,0.10825,0.0865,0.1599999999999999,0.0324999999999999,0.0255,0.11625,0.04175,0.0359999999999999,0.1054999999999999,0.0847499999999999,0.017,0.0514999999999999,0.021,0.0569999999999999,0.0695,0.03175,0.1855
"Lookout, The (2007)",0.831,0.8879999999999999,0.8879999999999999,0.82325,0.8879999999999999,0.79,0.8879999999999999,0.8879999999999999,0.875,0.8827499999999999,0.72325,0.8879999999999999,0.586,0.92,0.8879999999999999,0.64525,0.831,0.544,0.64525,0.64525,0.50025,0.4435,0.32525,0.671,0.5805,0.752,0.3185,0.5805,0.4285,0.615,0.4485,0.64725,0.4367499999999999,0.44375,0.248,0.27075,0.381,0.3722499999999999,0.26225,0.44075,0.35375,0.27625,0.2925,0.188,0.2887499999999999,0.36475,0.38675,0.6475,0.14875,0.2895,0.45225,0.1965,0.2917499999999999,0.371,0.425,0.2634999999999999,0.2945,0.40125,0.368,0.2,0.1564999999999999,0.4515,0.3495,0.5195,0.24175,0.601,0.236,0.3595,0.28525,0.66725,0.148,0.10825,0.0954999999999999,0.0662499999999999,0.56625,0.1375,0.39625,0.09575,0.24275,0.2987499999999999,0.2847499999999999,0.4265,0.27375,0.085,0.1185,0.15625,0.11675,0.38975,0.8580000000000001,0.352,0.1392499999999999,0.11725,0.1975,0.20975,0.149,0.1337499999999999,0.069,0.0675,0.1327499999999999,0.4125,0.124,0.156,0.1129999999999999,0.14175,0.244,0.0675,0.10275,0.2035,0.09325,0.1275,0.1709999999999999,0.304,0.413,0.22675,0.1312499999999999,0.10925,0.0895,0.0807499999999999,0.0845,0.1725,0.1009999999999999,0.123,0.2604999999999999,0.132,0.0272499999999999,0.0875,0.12275,0.05875,0.0825,0.085,0.0857499999999999,0.12,0.10675,0.0675,0.0534999999999999,0.128,0.0354999999999999,0.1049999999999999,0.0752499999999999,0.0682499999999999,0.1609999999999999,0.0777499999999999,0.0702499999999999,0.0369999999999999,0.0374999999999999,0.16225,0.04125,0.11675,0.03275
Inglorious Bastards (Quel maledetto treno blindato) (1978),0.8792500000000001,0.7435,0.7435,0.9105,0.7435,0.7215,0.70125,0.8242499999999999,0.7435,0.8634999999999999,0.72325,0.688,0.8895,0.56875,0.65125,0.72675,0.67125,0.5525,0.8895,0.8895,0.52875,0.47675,0.59025,0.4525,0.33475,0.32875,0.4985,0.33475,0.45225,0.27925,0.44775,0.32925,0.27075,0.43,0.62525,0.21575,0.22675,0.3814999999999999,0.42225,0.3585,0.3107499999999999,0.45525,0.44975,0.2837499999999999,0.2294999999999999,0.21925,0.32425,0.202,0.491,0.206,0.3245,0.4895,0.52075,0.3672499999999999,0.52525,0.20825,0.291,0.211,0.54675,0.2445,0.3229999999999999,0.1955,0.13,0.15975,0.18125,0.0939999999999999,0.24225,0.1144999999999999,0.175,0.1669999999999999,0.78975,0.1674999999999999,0.98475,0.1925,0.26125,0.33725,0.13,0.297,0.132,0.0925,0.09775,0.12325,0.175,0.30625,0.10675,0.17675,0.59225,0.1885,0.123,0.1735,0.0787499999999999,0.083,0.54375,0.1185,0.1034999999999999,0.1327499999999999,0.07,0.536,0.0775,0.0792499999999999,0.14325,0.09475,0.0334999999999999,0.1629999999999999,0.05275,0.0404999999999999,0.0737499999999999,0.1402499999999999,0.2199999999999999,0.15325,0.076,0.197,0.0925,0.04575,0.1689999999999999,0.0657499999999999,0.08775,0.1644999999999999,0.0775,0.148,0.05925,0.061,0.08825,0.1337499999999999,0.0514999999999999,0.0797499999999999,0.0667499999999999,0.377,0.1315,0.0817499999999999,0.0314999999999999,0.076,0.0735,0.04375,0.05125,0.03725,0.1149999999999999,0.0969999999999999,0.0374999999999999,0.1594999999999999,0.0984999999999999,0.04475,0.04425,0.0464999999999999,0.0539999999999999,0.0637499999999999,0.0692499999999999,0.04675,0.031
Death Proof (2007),0.9205,0.8254999999999999,0.9865,0.9205,0.48075,0.6975,0.90325,0.90075,0.721,0.8107500000000001,0.92325,0.7649999999999999,0.8107500000000001,0.5005,0.3735,0.7689999999999999,0.3592499999999999,0.721,0.7689999999999999,0.7689999999999999,0.4629999999999999,0.3742499999999999,0.768,0.4237499999999999,0.7649999999999999,0.2319999999999999,0.2375,0.85775,0.70975,0.23325,0.2975,0.27375,0.55275,0.8847499999999999,0.54075,0.22525,0.11625,0.2274999999999999,0.50225,0.175,0.3612499999999999,0.67025,0.264,0.1917499999999999,0.33925,0.29325,0.3329999999999999,0.195,0.076,0.50975,0.124,0.09425,0.1614999999999999,0.16825,0.1295,0.2022499999999999,0.25175,0.18175,0.2985,0.0857499999999999,0.4315,0.2847499999999999,0.1619999999999999,0.2075,0.2897499999999999,0.1272499999999999,0.15475,0.10625,0.198,0.14125,0.08975,0.078,0.0852499999999999,0.1905,0.3675,0.3662499999999999,0.26825,0.1064999999999999,0.08725,0.0807499999999999,0.075,0.43425,0.1455,0.2694999999999999,0.1034999999999999,0.1694999999999999,0.1392499999999999,0.0574999999999999,0.06225,0.1709999999999999,0.06,0.0707499999999999,0.887,0.1335,0.0737499999999999,0.09675,0.0697499999999999,0.2005,0.3199999999999999,0.10625,0.06,0.06175,0.03575,0.151,0.3229999999999999,0.089,0.0857499999999999,0.11925,0.57925,0.0667499999999999,0.15275,0.10925,0.0845,0.0549999999999999,0.2279999999999999,0.04525,0.0695,0.0667499999999999,0.09425,0.09375,0.03875,0.0409999999999999,0.2279999999999999,0.0797499999999999,0.0755,0.061,0.0519999999999999,0.05075,0.23625,0.09675,0.0207499999999999,0.0979999999999999,0.0399999999999999,0.0237499999999999,0.0369999999999999,0.0732499999999999,0.0277499999999999,0.0895,0.04975,0.1064999999999999,0.0544999999999999,0.05025,0.0085,0.1292499999999999,0.024,0.05825,0.06225,0.0484999999999999,0.0167499999999999
Exiled (Fong juk) (2006),0.91625,0.922,0.9085,0.9425,0.9085,0.8434999999999999,0.79325,0.968,0.69875,0.907,0.9425,0.62325,0.94225,0.70375,0.62325,0.8612500000000001,0.65175,0.563,0.94225,0.94225,0.5305,0.4077499999999999,0.6095,0.63,0.3725,0.60875,0.4802499999999999,0.2324999999999999,0.5765,0.662,0.3005,0.58775,0.3269999999999999,0.62375,0.58775,0.298,0.25075,0.52475,0.33125,0.747,0.3482499999999999,0.23225,0.358,0.39125,0.6595,0.52875,0.36375,0.17925,0.2634999999999999,0.35975,0.20825,0.2299999999999999,0.7345,0.36875,0.65825,0.2857499999999999,0.32725,0.54675,0.4227499999999999,0.241,0.1262499999999999,0.2234999999999999,0.1965,0.10675,0.1159999999999999,0.1515,0.31525,0.18525,0.4285,0.26125,0.16175,0.17375,0.495,0.352,0.1877499999999999,0.4217499999999999,0.2897499999999999,0.1679999999999999,0.54675,0.2624999999999999,0.1885,0.1272499999999999,0.32325,0.2684999999999999,0.1322499999999999,0.2604999999999999,0.11925,0.1495,0.2947499999999999,0.24275,0.08975,0.0954999999999999,0.09925,0.1357499999999999,0.303,0.28325,0.17075,0.23675,0.1335,0.1425,0.22975,0.083,0.0359999999999999,0.30925,0.1385,0.1995,0.14625,0.2025,0.31525,0.21625,0.24675,0.2175,0.3339999999999999,0.1634999999999999,0.17225,0.14125,0.0807499999999999,0.257,0.16625,0.0795,0.1332499999999999,0.1225,0.52475,0.3255,0.1674999999999999,0.11925,0.12125,0.1405,0.0715,0.10225,0.0635,0.0672499999999999,0.20825,0.151,0.10125,0.509,0.217,0.05425,0.11925,0.0737499999999999,0.1485,0.0974999999999999,0.12,0.0519999999999999,0.1505,0.09,0.0615,0.183,0.04275
First Snow (2006),0.9065,0.9065,0.9065,0.74225,0.8367500000000001,0.8785000000000001,0.8327500000000001,0.8445,0.8560000000000001,0.87775,0.70975,0.7829999999999999,0.7597499999999999,0.806,0.7829999999999999,0.352,0.8354999999999999,0.27425,0.52825,0.27,0.58425,0.587,0.608,0.6185,0.1357499999999999,0.3435,0.2314999999999999,0.11125,0.652,0.73,0.7865,0.75475,0.44275,0.39575,0.2334999999999999,0.34275,0.702,0.39725,0.3269999999999999,0.51325,0.376,0.26925,0.5155,0.2875,0.24425,0.29825,0.351,0.62225,0.1262499999999999,0.27375,0.50475,0.18525,0.3269999999999999,0.31675,0.65475,0.1957499999999999,0.20775,0.53025,0.1395,0.21225,0.1922499999999999,0.486,0.32325,0.4822499999999999,0.1382499999999999,0.54975,0.18525,0.2035,0.36575,0.64375,0.4024999999999999,0.1024999999999999,0.1054999999999999,0.16725,0.75325,0.066,0.48675,0.09225,0.2,0.5145,0.24475,0.187,0.15275,0.0424999999999999,0.0777499999999999,0.1315,0.12075,0.0944999999999999,0.4355,0.14,0.29025,0.1877499999999999,0.1977499999999999,0.24325,0.0404999999999999,0.1277499999999999,0.0499999999999999,0.564,0.188,0.1745,0.10825,0.05725,0.2554999999999999,0.139,0.1937499999999999,0.07,0.0835,0.1684999999999999,0.0742499999999999,0.1945,0.24325,0.25475,0.359,0.70375,0.062,0.077,0.08725,0.0549999999999999,0.0999999999999999,0.1654999999999999,0.1397499999999999,0.2584999999999999,0.217,0.06075,0.03275,0.1134999999999999,0.1555,0.03875,0.0584999999999999,0.0539999999999999,0.26025,0.1327499999999999,0.082,0.1297499999999999,0.0212499999999999,0.1079999999999999,0.0329999999999999,0.24225,0.08625,0.10925,0.03875,0.0484999999999999,0.23025,0.023,0.0677499999999999,0.10075,0.0314999999999999,0.11525,0.1564999999999999
3:10 to Yuma (2007),0.8065,0.91075,0.9275,0.92075,0.91075,0.7735000000000001,0.7955000000000001,0.78775,0.91075,0.8915,0.7955000000000001,0.73425,0.748,0.78375,0.60075,0.63675,0.5255,0.51725,0.748,0.748,0.24875,0.5895,0.35675,0.69625,0.3964999999999999,0.5055,0.3389999999999999,0.3964999999999999,0.408,0.45775,0.414,0.34225,0.2817499999999999,0.38775,0.36175,0.17225,0.18475,0.297,0.3025,0.73425,0.38325,0.21675,0.42,0.345,0.488,0.266,0.3425,0.2375,0.2514999999999999,0.27475,0.257,0.73425,0.3605,0.21575,0.5975,0.32575,0.3692499999999999,0.397,0.41425,0.2877499999999999,0.2644999999999999,0.24125,0.12275,0.2,0.3285,0.2239999999999999,0.267,0.5025,0.192,0.152,0.48,0.3452499999999999,0.36575,0.1034999999999999,0.1614999999999999,0.1907499999999999,0.2644999999999999,0.11925,0.2654999999999999,0.209,0.10375,0.202,0.4525,0.28725,0.11325,0.09375,0.17825,0.14875,0.1875,0.2055,0.123,0.1149999999999999,0.14875,0.4415,0.1327499999999999,0.2314999999999999,0.139,0.39825,0.24125,0.1985,0.1069999999999999,0.11075,0.12075,0.15275,0.16825,0.0625,0.5605,0.10425,0.1975,0.0792499999999999,0.08675,0.0712499999999999,0.126,0.09275,0.12425,0.15525,0.11125,0.0815,0.10475,0.1352499999999999,0.1099999999999999,0.0702499999999999,0.09025,0.1252499999999999,0.0702499999999999,0.11825,0.10325,0.04525,0.09125,0.0852499999999999,0.087,0.073,0.088,0.091,0.0349999999999999,0.0449999999999999,0.0424999999999999,0.05125,0.11825,0.093,0.0394999999999999,0.0705,0.0464999999999999,0.064,0.8165,0.0384999999999999,0.0675,0.1034999999999999,0.0835
Eastern Promises (2007),0.995,0.94625,0.94625,0.98625,0.91925,0.91925,0.93525,0.8260000000000001,0.8795,0.82325,0.93525,0.79175,0.4357499999999999,0.51,0.69975,0.413,0.7757499999999999,0.469,0.3135,0.4425,0.58925,0.38975,0.951,0.4895,0.2865,0.3409999999999999,0.29725,0.2845,0.279,0.2445,0.506,0.2734999999999999,0.479,0.27575,0.2485,0.42825,0.3712499999999999,0.992,0.377,0.4569999999999999,0.35775,0.44525,0.40475,0.40275,0.3482499999999999,0.1907499999999999,0.3495,0.65075,0.29125,0.3389999999999999,0.78925,0.3515,0.25025,0.1584999999999999,0.33425,0.4972499999999999,0.24475,0.2495,0.405,0.3764999999999999,0.1785,0.25,0.2837499999999999,0.18625,0.44925,0.26675,0.294,0.5655,0.41925,0.2085,0.2329999999999999,0.26475,0.22925,0.44525,0.147,0.20475,0.22875,0.1104999999999999,0.10975,0.26125,0.09075,0.1574999999999999,0.51525,0.3225,0.09375,0.2234999999999999,0.2135,0.0645,0.0959999999999999,0.245,0.09425,0.132,0.24325,0.1385,0.1905,0.14075,0.083,0.08725,0.1307499999999999,0.126,0.178,0.0984999999999999,0.1357499999999999,0.075,0.191,0.0795,0.18075,0.10725,0.075,0.1014999999999999,0.09,0.087,0.2857499999999999,0.16825,0.0865,0.123,0.6645,0.94275,0.126,0.1302499999999999,0.09925,0.086,0.0747499999999999,0.0735,0.293,0.0777499999999999,0.1704999999999999,0.1044999999999999,0.0464999999999999,0.0835,0.0404999999999999,0.10275,0.15475,0.025,0.0494999999999999,0.0414999999999999,0.1099999999999999,0.0414999999999999,0.0777499999999999,0.10925,0.0747499999999999,0.086,0.0277499999999999,0.0444999999999999,0.0235,0.05125,0.0645,0.04375,0.07
