movieId,teen movie,good,predictable,original,very funny,catastrophe,mentor,family,childhood,fun movie,melancholic,runaway,women,chase,light,stereotypes,fight scenes,dialogue,fantasy world,culture clash,sexy,first contact,life philosophy,unlikely friendships,betrayal,vengeance,adaptation,weird,divorce,drama,pornography,transformation,not funny,greed,weapons,quirky,writers,shopping,farce,internet,drinking,new jersey,dysfunctional family,life & death,creativity,fashion,interracial romance,absurd,queer,computer animation,nudity (full frontal - brief),new york city,independent film,single father,death,sacrifice,hospital,hotel,pulp,prejudice,notable nudity,classic car,surveillance,underrated,multiple storylines,hip hop,nudity (rear),camp,california,alter ego,irish accent,doctors,simple,remake,too long,80s,small town,san francisco,islam,good music,awesome soundtrack,dreams,adoption,island,mad scientist,period piece,alternate history,foul language,no plot,bollywood,british,road movie,memory,unlikeable characters,indians,workplace,stand-up comedy,blindness,immortality,wine,father daughter relationship,film noir,lawyer,kick-butt women,too short,ghosts/afterlife,race,stoner movie,cancer,wartime,survival,los angeles,brothers,radio,addiction,prison,ensemble cast,atheism,reality tv,buddy movie,god,time,tokyo,robert downey jr,censorship,russian,kidnapping,nudity (topless - brief),made for tv,wilderness,goth,1930s,directorial debut,homeless,texas,australia,prostitution,finnish,trilogy,snakes,potential oscar nom,oil,french,best of 2005,desert,rebellion,graphic novel,hunting,documentary
"Sisterhood of the Traveling Pants, The (2005)",0.97875,0.97875,0.4635,0.586,0.23025,0.585,0.46125,0.45625,0.4629999999999999,0.292,0.30325,0.69925,0.74775,0.3315,0.2045,0.4675,0.18525,0.22975,0.642,0.4275,0.265,0.2259999999999999,0.2815,0.94525,0.297,0.201,0.90375,0.237,0.17425,0.297,0.2065,0.32625,0.28825,0.3185,0.1515,0.16175,0.1699999999999999,0.4945,0.1277499999999999,0.11875,0.1634999999999999,0.203,0.24525,0.26575,0.16075,0.1327499999999999,0.22775,0.0895,0.1347499999999999,0.186,0.1124999999999999,0.06075,0.148,0.64375,0.1897499999999999,0.148,0.17625,0.0895,0.1185,0.277,0.0454999999999999,0.1619999999999999,0.1129999999999999,0.1569999999999999,0.15175,0.12075,0.0655,0.3675,0.27825,0.11675,0.17925,0.0637499999999999,0.10925,0.06225,0.1029999999999999,0.09025,0.1084999999999999,0.11925,0.1262499999999999,0.084,0.0825,0.062,0.134,0.0964999999999999,0.0715,0.0637499999999999,0.0802499999999999,0.1267499999999999,0.0464999999999999,0.1114999999999999,0.10525,0.078,0.0865,0.0479999999999999,0.1332499999999999,0.10875,0.0787499999999999,0.0762499999999999,0.08875,0.0695,0.54575,0.082,0.0374999999999999,0.0672499999999999,0.0657499999999999,0.0524999999999999,0.04675,0.06125,0.2855,0.064,0.067,0.04075,0.04725,0.0569999999999999,0.063,0.05375,0.0875,0.0635,0.0454999999999999,0.0394999999999999,0.04575,0.0329999999999999,0.04775,0.02975,0.0329999999999999,0.0414999999999999,0.0344999999999999,0.0172499999999999,0.093,0.04775,0.217,0.04275,0.04275,0.0409999999999999,0.03775,0.0672499999999999,0.06075,0.0374999999999999,0.04575,0.04425,0.03375,0.0257499999999999,0.0292499999999999,0.0875,0.022,0.04175,0.0207499999999999,0.0262499999999999,0.05975
"Perfect Man, The (2005)",0.982,0.982,0.628,0.61,0.39025,0.4755,0.37725,0.71575,0.7245,0.265,0.601,0.50525,0.5155,0.373,0.179,0.5035,0.50875,0.4669999999999999,0.3125,0.238,0.3622499999999999,0.40025,0.2774999999999999,0.2967499999999999,0.2135,0.253,0.2395,0.1955,0.4765,0.24225,0.2294999999999999,0.235,0.30225,0.238,0.26725,0.20525,0.2199999999999999,0.263,0.08625,0.37175,0.14075,0.6825,0.59375,0.1272499999999999,0.17225,0.192,0.2554999999999999,0.066,0.5455,0.192,0.0959999999999999,0.32175,0.12225,0.3452499999999999,0.0925,0.09325,0.1104999999999999,0.151,0.14475,0.12225,0.04325,0.277,0.085,0.09975,0.131,0.1785,0.0645,0.1175,0.1094999999999999,0.11425,0.1654999999999999,0.15525,0.2185,0.1235,0.0979999999999999,0.05725,0.153,0.1205,0.1295,0.04725,0.1064999999999999,0.0792499999999999,0.2455,0.12175,0.08875,0.05175,0.0742499999999999,0.0757499999999999,0.1425,0.10625,0.0489999999999999,0.05425,0.1054999999999999,0.1397499999999999,0.1004999999999999,0.0645,0.064,0.0722499999999999,0.0605,0.08975,0.194,0.08825,0.0484999999999999,0.0939999999999999,0.1034999999999999,0.0339999999999999,0.0685,0.09425,0.05025,0.04725,0.0449999999999999,0.0675,0.0717499999999999,0.0282499999999999,0.0579999999999999,0.05725,0.0364999999999999,0.06125,0.0785,0.0344999999999999,0.0627499999999999,0.05575,0.0707499999999999,0.04475,0.0394999999999999,0.0384999999999999,0.0275,0.0165,0.0534999999999999,0.03675,0.0242499999999999,0.0265,0.03825,0.0319999999999999,0.03625,0.0329999999999999,0.0409999999999999,0.0162499999999999,0.0374999999999999,0.0245,0.0215,0.021,0.018,0.125,0.0115,0.0235,0.0237499999999999,0.0187499999999999,0.0135
Bewitched (2005),0.8892500000000001,0.8892500000000001,0.68525,0.8340000000000001,0.67725,0.53775,0.47575,0.66025,0.66025,0.303,0.34075,0.40275,0.196,0.3305,0.58125,0.3219999999999999,0.6355,0.3335,0.7862499999999999,0.3035,0.251,0.28625,0.31525,0.2877499999999999,0.26125,0.33325,0.4067499999999999,0.34075,0.1362499999999999,0.2309999999999999,0.2095,0.303,0.26775,0.20325,0.30725,0.68275,0.4935,0.1515,0.1659999999999999,0.14675,0.09575,0.1535,0.214,0.2,0.276,0.14125,0.09675,0.37525,0.15225,0.1855,0.1604999999999999,0.0812499999999999,0.12075,0.0847499999999999,0.14825,0.11875,0.15925,0.0737499999999999,0.1684999999999999,0.0827499999999999,0.0802499999999999,0.141,0.09025,0.137,0.13,0.1342499999999999,0.1835,0.1114999999999999,0.1069999999999999,0.16975,0.11475,0.1352499999999999,0.1415,0.8614999999999999,0.1415,0.0519999999999999,0.05675,0.09275,0.086,0.1029999999999999,0.1029999999999999,0.09575,0.1245,0.077,0.1295,0.08,0.129,0.06125,0.10075,0.0915,0.076,0.082,0.10325,0.14575,0.0847499999999999,0.10525,0.09225,0.0817499999999999,0.28825,0.0489999999999999,0.03575,0.1024999999999999,0.03325,0.0925,0.119,0.14825,0.0702499999999999,0.0647499999999999,0.0529999999999999,0.06175,0.0559999999999999,0.05875,0.065,0.0792499999999999,0.0707499999999999,0.0837499999999999,0.0969999999999999,0.09225,0.33625,0.0394999999999999,0.11925,0.0645,0.05525,0.09075,0.0419999999999999,0.05125,0.0519999999999999,0.0404999999999999,0.2564999999999999,0.0439999999999999,0.1104999999999999,0.03375,0.0519999999999999,0.04425,0.0334999999999999,0.03075,0.0359999999999999,0.03625,0.0344999999999999,0.03075,0.0374999999999999,0.0212499999999999,0.0359999999999999,0.14475,0.019,0.0212499999999999,0.0295,0.03025,0.022
Must Love Dogs (2005),0.99475,0.99475,0.7665,0.6315,0.695,0.5485,0.573,0.7535000000000001,0.792,0.37575,0.7982499999999999,0.63275,0.282,0.5285,0.5265,0.5945,0.26125,0.4655,0.278,0.3405,0.27325,0.301,0.34175,0.257,0.2445,0.32375,0.2857499999999999,0.2887499999999999,0.8692500000000001,0.24225,0.15925,0.2329999999999999,0.3189999999999999,0.1972499999999999,0.1365,0.4097499999999999,0.2875,0.2075,0.10775,0.56925,0.22925,0.17575,0.32625,0.1935,0.18375,0.21725,0.2445,0.12375,0.23475,0.20725,0.1927499999999999,0.12475,0.18125,0.8634999999999999,0.15625,0.121,0.15825,0.14125,0.15775,0.174,0.1882499999999999,0.155,0.084,0.14725,0.15025,0.0647499999999999,0.1425,0.0745,0.11125,0.1235,0.75525,0.15775,0.16325,0.10275,0.1164999999999999,0.05375,0.24825,0.0999999999999999,0.076,0.0915,0.05725,0.086,0.27075,0.1654999999999999,0.0795,0.0825,0.10825,0.17125,0.0994999999999999,0.1104999999999999,0.16075,0.0835,0.0944999999999999,0.062,0.18625,0.061,0.079,0.15475,0.05225,0.0489999999999999,0.0574999999999999,0.0832499999999999,0.23525,0.1297499999999999,0.0765,0.0655,0.083,0.062,0.11675,0.05575,0.0632499999999999,0.0314999999999999,0.077,0.11425,0.0735,0.065,0.065,0.08725,0.0672499999999999,0.0514999999999999,0.07,0.0574999999999999,0.0494999999999999,0.05525,0.04775,0.05575,0.0272499999999999,0.027,0.0519999999999999,0.05675,0.0272499999999999,0.04275,0.0444999999999999,0.0579999999999999,0.09125,0.0735,0.027,0.0434999999999999,0.04525,0.031,0.0404999999999999,0.0272499999999999,0.025,0.08875,0.0414999999999999,0.0255,0.0449999999999999,0.0707499999999999,0.0165
Teen Witch (1989),0.99,0.8109999999999999,0.6625,0.639,0.361,0.4539999999999999,0.666,0.5145,0.5145,0.675,0.3505,0.29625,0.61525,0.29525,0.44175,0.61225,0.513,0.3409999999999999,0.5415,0.2815,0.7395,0.18725,0.1997499999999999,0.33975,0.2185,0.3405,0.43,0.52,0.0682499999999999,0.2185,0.51925,0.3055,0.2825,0.3505,0.24,0.15525,0.1505,0.04275,0.21775,0.11025,0.10375,0.10925,0.1377499999999999,0.152,0.10225,0.69875,0.151,0.14825,0.52475,0.15775,0.1679999999999999,0.0944999999999999,0.2815,0.0419999999999999,0.10575,0.27725,0.0642499999999999,0.0832499999999999,0.16375,0.216,0.11875,0.1014999999999999,0.069,0.26675,0.10425,0.53175,0.05925,0.3055,0.10325,0.25825,0.10375,0.11125,0.0635,0.013,0.2584999999999999,0.90725,0.10125,0.03725,0.1342499999999999,0.539,0.60025,0.25075,0.196,0.0605,0.3055,0.0737499999999999,0.076,0.05325,0.247,0.0815,0.04075,0.1024999999999999,0.1362499999999999,0.0262499999999999,0.1009999999999999,0.0675,0.05475,0.1004999999999999,0.4205,0.0217499999999999,0.0627499999999999,0.08825,0.05325,0.257,0.03275,0.136,0.03475,0.0705,0.0627499999999999,0.0549999999999999,0.0474999999999999,0.0197499999999999,0.03225,0.04725,0.0524999999999999,0.0579999999999999,0.03175,0.0797499999999999,0.0765,0.0499999999999999,0.0797499999999999,0.0999999999999999,0.0652499999999999,0.143,0.0529999999999999,0.04175,0.04175,0.03625,0.1039999999999999,0.04925,0.18675,0.04325,0.0384999999999999,0.024,0.022,0.0157499999999999,0.03,0.0364999999999999,0.0257499999999999,0.2304999999999999,0.03725,0.0115,0.0185,0.05575,0.007,0.0227499999999999,0.0329999999999999,0.016,0.019
Dirty Deeds (2005),0.97225,0.5935,0.62375,0.60875,0.804,0.5935,0.68125,0.1059999999999999,0.133,0.39375,0.25075,0.3645,0.17375,0.3235,0.17975,0.81175,0.59675,0.35875,0.3572499999999999,0.277,0.4155,0.20975,0.3215,0.499,0.3025,0.33075,0.24575,0.3874999999999999,0.09125,0.20825,0.37275,0.20675,0.2294999999999999,0.277,0.35875,0.1845,0.26375,0.05225,0.193,0.25525,0.17675,0.0715,0.206,0.3077499999999999,0.143,0.0419999999999999,0.04825,0.2,0.23525,0.14525,0.28725,0.0564999999999999,0.24775,0.08775,0.11075,0.20375,0.17475,0.188,0.2199999999999999,0.27075,0.22975,0.2845,0.09675,0.26975,0.16925,0.1029999999999999,0.34325,0.27225,0.186,0.1997499999999999,0.2017499999999999,0.1887499999999999,0.11975,0.05425,0.1415,0.3615,0.0805,0.0524999999999999,0.11425,0.24775,0.24775,0.0682499999999999,0.0705,0.0524999999999999,0.0752499999999999,0.1139999999999999,0.10875,0.132,0.0979999999999999,0.10275,0.1124999999999999,0.152,0.0647499999999999,0.1277499999999999,0.0559999999999999,0.0627499999999999,0.081,0.0812499999999999,0.0845,0.0282499999999999,0.0762499999999999,0.10425,0.0227499999999999,0.14675,0.1149999999999999,0.1039999999999999,0.0837499999999999,0.46825,0.0579999999999999,0.06225,0.0707499999999999,0.0529999999999999,0.071,0.081,0.1362499999999999,0.0767499999999999,0.04475,0.0632499999999999,0.0959999999999999,0.0509999999999999,0.23125,0.0605,0.0989999999999999,0.0652499999999999,0.061,0.0544999999999999,0.0692499999999999,0.0595,0.1877499999999999,0.0225,0.36,0.05575,0.065,0.03575,0.0745,0.0677499999999999,0.0414999999999999,0.0265,0.0305,0.0514999999999999,0.08625,0.021,0.0257499999999999,0.0275,0.0255,0.0635,0.03225,0.013,0.0235
Just Like Heaven (2005),0.995,0.995,0.60775,0.641,0.719,0.63625,0.586,0.7762500000000001,0.94575,0.586,0.3005,0.94575,0.242,0.58725,0.56825,0.38225,0.24525,0.30425,0.51725,0.54825,0.197,0.31225,0.3754999999999999,0.5055,0.5055,0.27725,0.3379999999999999,0.3199999999999999,0.2415,0.5055,0.138,0.3295,0.30325,0.26475,0.31225,0.24925,0.2185,0.24125,0.45475,0.151,0.206,0.183,0.0805,0.37,0.20675,0.193,0.26725,0.11425,0.1049999999999999,0.1659999999999999,0.23625,0.1235,0.1185,0.1387499999999999,0.17925,0.1785,0.6,0.1995,0.1154999999999999,0.1225,0.0835,0.1357499999999999,0.17975,0.203,0.1445,0.0747499999999999,0.1305,0.0827499999999999,0.1089999999999999,0.1302499999999999,0.25325,0.36675,0.22475,0.0954999999999999,0.1114999999999999,0.06175,0.0915,0.9325,0.078,0.2017499999999999,0.089,0.0707499999999999,0.062,0.12425,0.1465,0.09225,0.09125,0.3249999999999999,0.1084999999999999,0.1287499999999999,0.10175,0.12275,0.2947499999999999,0.04125,0.141,0.0717499999999999,0.069,0.1785,0.1054999999999999,0.1099999999999999,0.0635,0.078,0.0974999999999999,0.05425,0.1365,0.9925,0.1275,0.08,0.1342499999999999,0.0459999999999999,0.0625,0.0394999999999999,0.0807499999999999,0.1967499999999999,0.0484999999999999,0.0697499999999999,0.062,0.0672499999999999,0.0275,0.0807499999999999,0.0389999999999999,0.18475,0.0439999999999999,0.2714999999999999,0.03425,0.08,0.0772499999999999,0.04825,0.0657499999999999,0.0484999999999999,0.0802499999999999,0.03975,0.04275,0.05525,0.0384999999999999,0.04275,0.0324999999999999,0.03225,0.03825,0.03375,0.0459999999999999,0.0379999999999999,0.03425,0.1765,0.03825,0.023,0.0222499999999999,0.03475,0.0155
Prime (2005),0.9715,0.9715,0.43,0.6055,0.43775,0.50275,0.4945,0.28075,0.4205,0.2644999999999999,0.96225,0.54175,0.692,0.2835,0.3335,0.27825,0.22875,0.3465,0.3359999999999999,0.3732499999999999,0.4755,0.21875,0.481,0.372,0.26275,0.29025,0.2259999999999999,0.54175,0.8327500000000001,0.26275,0.2634999999999999,0.32375,0.27075,0.189,0.156,0.2185,0.3365,0.3452499999999999,0.25675,0.143,0.378,0.191,0.20525,0.1775,0.212,0.3592499999999999,0.34575,0.083,0.1659999999999999,0.16875,0.2185,0.8685,0.1905,0.2815,0.12225,0.1372499999999999,0.1755,0.1579999999999999,0.145,0.12125,0.15725,0.2027499999999999,0.0994999999999999,0.1475,0.15325,0.23775,0.14825,0.08925,0.148,0.1185,0.1292499999999999,0.1912499999999999,0.1785,0.0685,0.11125,0.04825,0.084,0.0959999999999999,0.09575,0.05975,0.0647499999999999,0.05075,0.1402499999999999,0.09425,0.0677499999999999,0.1405,0.0959999999999999,0.0627499999999999,0.0727499999999999,0.1074999999999999,0.087,0.1169999999999999,0.0949999999999999,0.0627499999999999,0.0752499999999999,0.33325,0.0857499999999999,0.1805,0.0737499999999999,0.23475,0.05425,0.12025,0.085,0.072,0.0374999999999999,0.0257499999999999,0.067,0.0652499999999999,0.05825,0.38825,0.04875,0.04775,0.06075,0.0509999999999999,0.0657499999999999,0.0584999999999999,0.0324999999999999,0.09775,0.065,0.04175,0.09775,0.04875,0.11375,0.025,0.04875,0.0354999999999999,0.04375,0.0369999999999999,0.0424999999999999,0.0534999999999999,0.0305,0.0429999999999999,0.0715,0.0672499999999999,0.0394999999999999,0.021,0.04125,0.0247499999999999,0.0329999999999999,0.029,0.0747499999999999,0.03075,0.04125,0.1124999999999999,0.0127499999999999,0.0399999999999999,0.0424999999999999,0.0295,0.0267499999999999
Just Friends (2005),0.97275,0.97275,0.62075,0.6125,0.956,0.5985,0.5975,0.2714999999999999,0.2714999999999999,0.559,0.29125,0.3209999999999999,0.24375,0.4389999999999999,0.4475,0.5155,0.44375,0.2915,0.263,0.353,0.27,0.235,0.3349999999999999,0.6035,0.3409999999999999,0.32525,0.2025,0.20525,0.142,0.143,0.402,0.3442499999999999,0.2319999999999999,0.3209999999999999,0.16525,0.1709999999999999,0.16125,0.3037499999999999,0.776,0.1965,0.43225,0.9565,0.1735,0.1365,0.1882499999999999,0.14925,0.08925,0.3492499999999999,0.2847499999999999,0.1395,0.1785,0.0767499999999999,0.0994999999999999,0.16175,0.09825,0.10425,0.1285,0.1765,0.1362499999999999,0.10625,0.31725,0.1255,0.0989999999999999,0.15675,0.11425,0.0765,0.11525,0.0842499999999999,0.173,0.1245,0.15575,0.1129999999999999,0.14225,0.1104999999999999,0.1345,0.0969999999999999,0.7275,0.0544999999999999,0.07,0.1139999999999999,0.1287499999999999,0.1109999999999999,0.073,0.0715,0.0564999999999999,0.05975,0.1004999999999999,0.174,0.1084999999999999,0.07,0.0735,0.41125,0.086,0.1977499999999999,0.061,0.1307499999999999,0.0905,0.08875,0.0762499999999999,0.05775,0.03575,0.09125,0.0324999999999999,0.0605,0.04825,0.0474999999999999,0.0647499999999999,0.2254999999999999,0.04075,0.0677499999999999,0.05575,0.0732499999999999,0.1525,0.05725,0.0494999999999999,0.071,0.0409999999999999,0.05525,0.04975,0.418,0.0579999999999999,0.075,0.04975,0.0499999999999999,0.05175,0.0474999999999999,0.0399999999999999,0.03525,0.0554999999999999,0.0605,0.0584999999999999,0.03675,0.04475,0.0489999999999999,0.0835,0.0509999999999999,0.0549999999999999,0.0369999999999999,0.0295,0.0232499999999999,0.0314999999999999,0.06,0.0247499999999999,0.21825,0.0287499999999999,0.0277499999999999,0.0292499999999999,0.0205,0.0215
"Family Stone, The (2005)",0.8625,0.8625,0.565,0.6535,0.8122499999999999,0.638,0.6295,0.8872500000000001,0.40275,0.3105,0.891,0.40275,0.31575,0.4579999999999999,0.4659999999999999,0.487,0.31975,0.4337499999999999,0.282,0.535,0.14925,0.45025,0.3065,0.6295,0.3754999999999999,0.31925,0.26675,0.33275,0.3429999999999999,0.7849999999999999,0.1975,0.2624999999999999,0.27475,0.29125,0.2025,0.54425,0.3924999999999999,0.1927499999999999,0.1669999999999999,0.2239999999999999,0.2334999999999999,0.3295,0.923,0.1955,0.25825,0.1265,0.215,0.279,0.8274999999999999,0.2022499999999999,0.1292499999999999,0.1169999999999999,0.2334999999999999,0.278,0.1945,0.147,0.1569999999999999,0.2155,0.1265,0.274,0.18175,0.1882499999999999,0.12025,0.1927499999999999,0.27375,0.09075,0.1009999999999999,0.05825,0.1195,0.1195,0.2085,0.1619999999999999,0.09975,0.08875,0.084,0.0344999999999999,0.0757499999999999,0.11125,0.1287499999999999,0.09625,0.0662499999999999,0.088,0.72275,0.0635,0.05925,0.22525,0.15475,0.1342499999999999,0.10275,0.0802499999999999,0.22525,0.08675,0.09225,0.45475,0.0747499999999999,0.0695,0.0765,0.119,0.0524999999999999,0.0827499999999999,0.0915,0.0837499999999999,0.0735,0.0697499999999999,0.10525,0.0275,0.0687499999999999,0.1387499999999999,0.6265,0.0549999999999999,0.0865,0.09525,0.307,0.04575,0.1104999999999999,0.073,0.6025,0.1034999999999999,0.1109999999999999,0.03425,0.0314999999999999,0.0424999999999999,0.0584999999999999,0.1205,0.05175,0.03625,0.0554999999999999,0.0554999999999999,0.0775,0.05375,0.0339999999999999,0.03125,0.05825,0.0414999999999999,0.03975,0.04675,0.0305,0.0329999999999999,0.0354999999999999,0.0354999999999999,0.0519999999999999,0.04025,0.03025,0.182,0.0282499999999999,0.025,0.03075,0.0245,0.023
Rumor Has It... (2005),0.976,0.9765,0.7295,0.659,0.69125,0.59,0.44575,0.6805,0.585,0.2915,0.3904999999999999,0.33675,0.60075,0.39925,0.44475,0.352,0.4379999999999999,0.3017499999999999,0.3087499999999999,0.31525,0.50275,0.4,0.3445,0.11825,0.38575,0.23675,0.34575,0.2664999999999999,0.4895,0.22775,0.201,0.26875,0.22625,0.1905,0.16525,0.35,0.2865,0.1704999999999999,0.1325,0.45325,0.1485,0.2564999999999999,0.557,0.17825,0.1594999999999999,0.1365,0.26075,0.16975,0.10475,0.4255,0.2234999999999999,0.1629999999999999,0.0994999999999999,0.215,0.14475,0.0762499999999999,0.14875,0.129,0.1385,0.1307499999999999,0.185,0.11925,0.09875,0.1074999999999999,0.14075,0.1034999999999999,0.195,0.078,0.2445,0.123,0.0875,0.1054999999999999,0.0795,0.1995,0.14725,0.05225,0.0745,0.67075,0.09175,0.05925,0.0509999999999999,0.067,0.176,0.0822499999999999,0.0775,0.1059999999999999,0.0852499999999999,0.084,0.18525,0.0944999999999999,0.09675,0.1119999999999999,0.12225,0.1292499999999999,0.1225,0.0787499999999999,0.09475,0.09225,0.0792499999999999,0.086,0.1305,0.0954999999999999,0.193,0.0785,0.04875,0.05525,0.0642499999999999,0.0667499999999999,0.04675,0.0564999999999999,0.05275,0.0635,0.0702499999999999,0.05275,0.10825,0.0637499999999999,0.1574999999999999,0.0949999999999999,0.0529999999999999,0.03175,0.066,0.0369999999999999,0.05925,0.0752499999999999,0.0627499999999999,0.0469999999999999,0.0319999999999999,0.027,0.0429999999999999,0.04525,0.0305,0.0444999999999999,0.06075,0.0262499999999999,0.0285,0.0319999999999999,0.0364999999999999,0.03875,0.0277499999999999,0.0232499999999999,0.029,0.04525,0.024,0.18675,0.03275,0.0207499999999999,0.03325,0.03675,0.02
Last Holiday (2006),0.93025,0.93025,0.6135,0.665,0.7709999999999999,0.69025,0.664,0.6525,0.7595000000000001,0.8002499999999999,0.189,0.7595000000000001,0.24275,0.42625,0.5285,0.51975,0.564,0.564,0.26025,0.261,0.2314999999999999,0.4197499999999999,0.71,0.29625,0.29625,0.21725,0.24275,0.22975,0.1277499999999999,0.29625,0.15275,0.5175,0.27325,0.302,0.564,0.1659999999999999,0.187,0.61525,0.17325,0.15525,0.354,0.2269999999999999,0.0752499999999999,0.33825,0.32725,0.1337499999999999,0.124,0.11775,0.1164999999999999,0.216,0.14375,0.077,0.2319999999999999,0.189,0.14575,0.2319999999999999,0.31125,0.65875,0.11925,0.2319999999999999,0.0559999999999999,0.12375,0.1545,0.24475,0.11575,0.29525,0.1044999999999999,0.12475,0.127,0.14375,0.14575,0.4712499999999999,0.2365,0.2504999999999999,0.1297499999999999,0.04275,0.1385,0.15975,0.06125,0.0745,0.0519999999999999,0.63725,0.075,0.10375,0.2465,0.0825,0.0857499999999999,0.40575,0.03725,0.0757499999999999,0.0772499999999999,0.2015,0.11025,0.0605,0.1029999999999999,0.135,0.06175,0.14625,0.2022499999999999,0.1977499999999999,0.0394999999999999,0.0777499999999999,0.04475,0.0745,0.14525,0.266,0.0657499999999999,0.05675,0.3445,0.0424999999999999,0.0837499999999999,0.06225,0.089,0.11375,0.0625,0.0895,0.03125,0.0637499999999999,0.0394999999999999,0.08925,0.155,0.1927499999999999,0.04675,0.0727499999999999,0.0344999999999999,0.0434999999999999,0.026,0.025,0.04725,0.03625,0.029,0.03925,0.03525,0.1195,0.0287499999999999,0.0354999999999999,0.05425,0.03425,0.021,0.0339999999999999,0.0282499999999999,0.0329999999999999,0.0267499999999999,0.05775,0.04375,0.0207499999999999,0.026,0.0112499999999999,0.0172499999999999
Bandidas (2006),0.956,0.956,0.7245,0.6655,0.77475,0.69825,0.73525,0.4589999999999999,0.2955,0.7825,0.3505,0.51175,0.85775,0.8865000000000001,0.7245,0.391,0.8865000000000001,0.3095,0.4855,0.3435,0.835,0.3702499999999999,0.428,0.434,0.3115,0.73425,0.26225,0.3505,0.16575,0.238,0.2947499999999999,0.34375,0.283,0.2534999999999999,0.8865000000000001,0.2694999999999999,0.24,0.24075,0.2945,0.3185,0.2224999999999999,0.0707499999999999,0.1765,0.2604999999999999,0.38925,0.22375,0.26575,0.33575,0.1584999999999999,0.1965,0.275,0.155,0.36975,0.2239999999999999,0.239,0.1327499999999999,0.09575,0.142,0.4685,0.1064999999999999,0.23975,0.25025,0.2504999999999999,0.15,0.133,0.0742499999999999,0.24125,0.3515,0.22775,0.202,0.10275,0.1205,0.17475,0.1079999999999999,0.11475,0.1054999999999999,0.11025,0.09625,0.27775,0.0549999999999999,0.0627499999999999,0.0915,0.0715,0.15925,0.3515,0.3405,0.1365,0.0285,0.0885,0.0842499999999999,0.10375,0.1024999999999999,0.11125,0.0737499999999999,0.18025,0.1257499999999999,0.1019999999999999,0.15175,0.0717499999999999,0.1312499999999999,0.3472499999999999,0.092,0.0687499999999999,0.569,0.0935,0.1574999999999999,0.128,0.0742499999999999,0.05825,0.0529999999999999,0.0687499999999999,0.0787499999999999,0.0672499999999999,0.064,0.0524999999999999,0.071,0.03925,0.15075,0.0479999999999999,0.23975,0.15075,0.0454999999999999,0.183,0.0334999999999999,0.0667499999999999,0.0449999999999999,0.281,0.0625,0.05175,0.0875,0.09525,0.0715,0.0539999999999999,0.0192499999999999,0.0539999999999999,0.0837499999999999,0.1054999999999999,0.0389999999999999,0.03925,0.1019999999999999,0.04875,0.0554999999999999,0.0314999999999999,0.08,0.1664999999999999,0.03,0.029,0.0409999999999999,0.0215
