movieId,very funny,original,farce,light,weird,good,absurd,greed,runaway,predictable,quirky,melancholic,culture clash,vengeance,fun movie,mentor,chase,betrayal,drama,catastrophe,dialogue,independent film,surveillance,adaptation,creativity,pornography,fight scenes,life philosophy,fantasy world,drinking,family,first contact,transformation,life & death,underrated,weapons,unlikely friendships,sexy,stereotypes,childhood,writers,nudity (full frontal - brief),british,alter ego,dysfunctional family,islam,period piece,death,teen movie,classic car,computer animation,hotel,sacrifice,multiple storylines,prejudice,queer,not funny,pulp,good music,doctors,california,road movie,mad scientist,nudity (topless - brief),hospital,small town,stoner movie,censorship,women,80s,camp,workplace,buddy movie,alternate history,ensemble cast,foul language,survival,irish accent,new jersey,simple,brothers,1930s,awesome soundtrack,divorce,film noir,directorial debut,wartime,new york city,stand-up comedy,kidnapping,notable nudity,memory,nudity (rear),internet,too long,dreams,island,addiction,blindness,radio,bollywood,prison,wilderness,time,indians,tokyo,french,desert,no plot,russian,unlikeable characters,race,los angeles,fashion,reality tv,hip hop,shopping,interracial romance,wine,robert downey jr,lawyer,san francisco,ghosts/afterlife,immortality,atheism,adoption,australia,finnish,texas,best of 2005,made for tv,kick-butt women,god,rebellion,remake,homeless,cancer,trilogy,snakes,hunting,too short,oil,goth,potential oscar nom,prostitution,father daughter relationship,graphic novel,documentary,single father
Quick Change (1990),0.942,0.84975,0.7995000000000001,0.7995000000000001,0.82725,0.84975,0.81325,0.60925,0.63475,0.5,0.65075,0.4805,0.52775,0.55125,0.7582500000000001,0.615,0.82775,0.72725,0.55125,0.475,0.49575,0.479,0.63525,0.4075,0.3155,0.26425,0.34225,0.3369999999999999,0.266,0.25225,0.2065,0.2239999999999999,0.3149999999999999,0.388,0.70875,0.33025,0.3934999999999999,0.2219999999999999,0.32475,0.21,0.27325,0.2965,0.24575,0.33925,0.1975,0.1387499999999999,0.26425,0.28525,0.15675,0.29025,0.16275,0.33375,0.208,0.2185,0.25525,0.1347499999999999,0.24275,0.2249999999999999,0.44275,0.3315,0.1755,0.40475,0.21475,0.55825,0.282,0.23925,0.264,0.1257499999999999,0.1297499999999999,0.4785,0.14625,0.178,0.29225,0.24325,0.47075,0.3339999999999999,0.27975,0.21875,0.4742499999999999,0.1515,0.202,0.1059999999999999,0.236,0.10875,0.12425,0.5615,0.10775,0.977,0.1149999999999999,0.25025,0.25075,0.1039999999999999,0.23675,0.0989999999999999,0.06125,0.2239999999999999,0.2007499999999999,0.1069999999999999,0.1039999999999999,0.285,0.09325,0.17475,0.16125,0.25525,0.1169999999999999,0.1144999999999999,0.0439999999999999,0.0519999999999999,0.16675,0.0569999999999999,0.1362499999999999,0.15,0.18175,0.09925,0.031,0.17575,0.21675,0.0959999999999999,0.0637499999999999,0.11375,0.1689999999999999,0.1425,0.17425,0.068,0.05125,0.0832499999999999,0.0827499999999999,0.0165,0.0822499999999999,0.04825,0.0534999999999999,0.0544999999999999,0.05325,0.0549999999999999,0.08925,0.22325,0.0732499999999999,0.0384999999999999,0.10725,0.03675,0.03225,0.06,0.0295,0.1024999999999999,0.0885,0.09525,0.025,0.0349999999999999,0.0305
Trapped in Paradise (1994),0.91675,0.879,0.6375,0.6375,0.45175,0.879,0.2,0.432,0.38425,0.657,0.4855,0.3235,0.40925,0.432,0.5445,0.54025,0.602,0.36975,0.40925,0.63425,0.64225,0.409,0.64225,0.3255,0.3007499999999999,0.3592499999999999,0.4429999999999999,0.396,0.3675,0.1805,0.57725,0.55725,0.1895,0.2915,0.3722499999999999,0.32275,0.24725,0.12425,0.35975,0.27,0.2514999999999999,0.3085,0.1699999999999999,0.1679999999999999,0.3045,0.15375,0.144,0.17275,0.2045,0.22475,0.32325,0.1535,0.15675,0.22975,0.1317499999999999,0.207,0.38075,0.18475,0.0895,0.2012499999999999,0.21625,0.2965,0.1114999999999999,0.142,0.1604999999999999,0.73175,0.3442499999999999,0.0695,0.08775,0.141,0.0712499999999999,0.0707499999999999,0.09175,0.172,0.129,0.6555,0.1445,0.395,0.21175,0.155,0.739,0.12375,0.15025,0.0875,0.1049999999999999,0.1382499999999999,0.1267499999999999,0.1564999999999999,0.061,0.25275,0.16175,0.33175,0.1917499999999999,0.21825,0.1039999999999999,0.1149999999999999,0.16725,0.064,0.08725,0.0479999999999999,0.3175,0.2985,0.0915,0.1669999999999999,0.309,0.124,0.05175,0.17875,0.1044999999999999,0.09225,0.18525,0.1955,0.0815,0.0277499999999999,0.0444999999999999,0.0449999999999999,0.1604999999999999,0.085,0.0404999999999999,0.1064999999999999,0.0574999999999999,0.0434999999999999,0.0549999999999999,0.0857499999999999,0.14375,0.084,0.1089999999999999,0.0722499999999999,0.09825,0.0474999999999999,0.0737499999999999,0.0574999999999999,0.5265,0.10025,0.16275,0.03525,0.0715,0.09925,0.0695,0.0319999999999999,0.2504999999999999,0.02975,0.023,0.0707499999999999,0.04825,0.071,0.0755,0.04275,0.11875
"What's New, Pussycat (1965)",0.76725,0.737,0.9305,0.7155,0.60975,0.60975,0.74175,0.56,0.55275,0.76725,0.44375,0.61025,0.4785,0.4785,0.51025,0.55575,0.79975,0.3632499999999999,0.56,0.4107499999999999,0.61325,0.3834999999999999,0.45475,0.5675,0.279,0.7847500000000001,0.2694999999999999,0.32225,0.34125,0.3295,0.24275,0.2495,0.397,0.436,0.23775,0.24675,0.2234999999999999,0.84125,0.22525,0.27325,0.4034999999999999,0.3702499999999999,0.38775,0.26575,0.2855,0.31275,0.40175,0.1887499999999999,0.121,0.1674999999999999,0.10925,0.575,0.1024999999999999,0.16925,0.32425,0.32425,0.18125,0.1865,0.09875,0.286,0.154,0.1679999999999999,0.254,0.37825,0.2415,0.0737499999999999,0.12475,0.3165,0.91175,0.0499999999999999,0.2465,0.3139999999999999,0.0282499999999999,0.1064999999999999,0.11775,0.04375,0.35375,0.0672499999999999,0.10175,0.1164999999999999,0.082,0.251,0.11225,0.42,0.16975,0.149,0.141,0.47175,0.0835,0.05225,0.38975,0.25075,0.21875,0.12225,0.09275,0.1445,0.09,0.29725,0.16825,0.11675,0.0944999999999999,0.088,0.1574999999999999,0.0842499999999999,0.0765,0.12425,0.15825,0.0852499999999999,0.10225,0.0625,0.0635,0.077,0.04075,0.46075,0.05275,0.06175,0.12475,0.18025,0.22125,0.05425,0.0514999999999999,0.15075,0.0735,0.1465,0.1765,0.0665,0.0419999999999999,0.022,0.11375,0.0399999999999999,0.06025,0.0675,0.067,0.08775,0.0459999999999999,0.0777499999999999,0.0539999999999999,0.05925,0.09725,0.13,0.0414999999999999,0.05125,0.0232499999999999,0.10025,0.1297499999999999,0.078,0.03425,0.03625,0.03875
Send Me No Flowers (1964),0.93125,0.5765,0.8009999999999999,0.8327500000000001,0.8327500000000001,0.585,0.2309999999999999,0.4835,0.8327500000000001,0.4367499999999999,0.1765,0.4945,0.4945,0.4525,0.7737499999999999,0.41525,0.69825,0.3824999999999999,0.6465,0.4645,0.63775,0.509,0.36,0.272,0.495,0.1265,0.21925,0.4825,0.3934999999999999,0.4429999999999999,0.4995,0.26325,0.50075,0.24325,0.34025,0.16275,0.2544999999999999,0.4145,0.181,0.3984999999999999,0.2304999999999999,0.17575,0.1649999999999999,0.408,0.142,0.1579999999999999,0.2485,0.1649999999999999,0.24375,0.28825,0.8205,0.2025,0.1307499999999999,0.1159999999999999,0.26875,0.135,0.24125,0.16925,0.21775,0.4732499999999999,0.37275,0.11775,0.474,0.24,0.173,0.137,0.0812499999999999,0.14625,0.2269999999999999,0.1905,0.2012499999999999,0.14425,0.0915,0.11725,0.04625,0.059,0.2985,0.065,0.14475,0.26,0.1064999999999999,0.18375,0.1505,0.636,0.25625,0.1104999999999999,0.10975,0.10275,0.15975,0.1357499999999999,0.0915,0.24425,0.0584999999999999,0.1372499999999999,0.0827499999999999,0.0805,0.2105,0.0509999999999999,0.1332499999999999,0.16625,0.0752499999999999,0.0795,0.05625,0.1689999999999999,0.0745,0.17325,0.1285,0.084,0.1272499999999999,0.0334999999999999,0.0822499999999999,0.16125,0.04625,0.1134999999999999,0.0584999999999999,0.0484999999999999,0.2927499999999999,0.15675,0.1425,0.05725,0.35475,0.1564999999999999,0.1922499999999999,0.16625,0.1382499999999999,0.08675,0.04075,0.1295,0.04825,0.0915,0.04925,0.05375,0.0429999999999999,0.0399999999999999,0.03175,0.0529999999999999,0.0579999999999999,0.14125,0.1352499999999999,0.076,0.17725,0.1315,0.0197499999999999,0.0272499999999999,0.03375,0.0252499999999999,0.025,0.0282499999999999,0.0755
"Front Page, The (1974)",0.87575,0.76325,0.7782500000000001,0.74225,0.74225,0.62175,0.601,0.76325,0.74225,0.189,0.2835,0.4755,0.4755,0.50725,0.7755000000000001,0.57075,0.67825,0.76325,0.47175,0.4345,0.505,0.246,0.493,0.55175,0.2544999999999999,0.2324999999999999,0.4125,0.269,0.20475,0.46025,0.138,0.2385,0.2937499999999999,0.2214999999999999,0.433,0.213,0.3087499999999999,0.2224999999999999,0.2339999999999999,0.16225,0.22575,0.2654999999999999,0.0797499999999999,0.287,0.1555,0.3299999999999999,0.24575,0.198,0.1669999999999999,0.2365,0.1902499999999999,0.287,0.3275,0.16925,0.2229999999999999,0.1345,0.24675,0.1709999999999999,0.0845,0.1745,0.2209999999999999,0.065,0.176,0.25125,0.0855,0.0742499999999999,0.0925,0.81125,0.09975,0.2907499999999999,0.05775,0.1942499999999999,0.2249999999999999,0.392,0.0645,0.0807499999999999,0.22025,0.1952499999999999,0.15375,0.1262499999999999,0.092,0.588,0.10425,0.20575,0.1845,0.18175,0.1039999999999999,0.1985,0.09175,0.12075,0.02975,0.087,0.1825,0.213,0.0935,0.0727499999999999,0.0782499999999999,0.066,0.1069999999999999,0.0762499999999999,0.0524999999999999,0.14275,0.2219999999999999,0.16125,0.08825,0.156,0.0534999999999999,0.0439999999999999,0.0434999999999999,0.0389999999999999,0.063,0.083,0.09725,0.0529999999999999,0.04125,0.0645,0.05675,0.1639999999999999,0.0742499999999999,0.1629999999999999,0.1257499999999999,0.141,0.05625,0.1275,0.05425,0.1297499999999999,0.0314999999999999,0.0757499999999999,0.09625,0.1415,0.05375,0.0705,0.05525,0.0354999999999999,0.4795,0.03625,0.04125,0.02975,0.09525,0.0615,0.03775,0.0855,0.025,0.0409999999999999,0.17175,0.11225,0.017,0.0419999999999999,0.027
1941 (1979),0.8547499999999999,0.671,0.7862499999999999,0.63025,0.6575,0.3555,0.67125,0.4107499999999999,0.4725,0.691,0.65625,0.30225,0.46675,0.3824999999999999,0.33825,0.3794999999999999,0.55675,0.2534999999999999,0.32275,0.639,0.4429999999999999,0.268,0.4429999999999999,0.309,0.2264999999999999,0.31275,0.639,0.29625,0.421,0.208,0.2194999999999999,0.592,0.31225,0.1795,0.421,0.3452499999999999,0.10775,0.15575,0.27025,0.2022499999999999,0.17525,0.2905,0.093,0.141,0.20475,0.2314999999999999,0.384,0.1175,0.24625,0.25,0.21,0.12475,0.2314999999999999,0.3409999999999999,0.2875,0.14925,0.175,0.3582499999999999,0.088,0.1322499999999999,0.88625,0.1674999999999999,0.18475,0.2165,0.09075,0.1335,0.154,0.1307499999999999,0.10975,0.26075,0.4147499999999999,0.06125,0.0999999999999999,0.24175,0.31875,0.0705,0.1295,0.1317499999999999,0.09675,0.08725,0.0984999999999999,0.23225,0.15075,0.04425,0.1044999999999999,0.10225,0.7762500000000001,0.081,0.0755,0.11725,0.14325,0.1275,0.147,0.0969999999999999,0.35575,0.071,0.1985,0.0539999999999999,0.11875,0.0509999999999999,0.0954999999999999,0.09025,0.1164999999999999,0.11525,0.25525,0.197,0.0334999999999999,0.32875,0.0842499999999999,0.10725,0.0705,0.0974999999999999,0.8925000000000001,0.09275,0.05825,0.05425,0.0702499999999999,0.11825,0.0255,0.179,0.0222499999999999,0.1275,0.0364999999999999,0.0677499999999999,0.0645,0.05475,0.186,0.0645,0.09775,0.04025,0.0484999999999999,0.0574999999999999,0.0692499999999999,0.0559999999999999,0.071,0.04525,0.04175,0.09075,0.0954999999999999,0.0414999999999999,0.0722499999999999,0.11175,0.0305,0.0319999999999999,0.0379999999999999,0.03,0.03125,0.03,0.0147499999999999
Money for Nothing (1993),0.8955,0.8360000000000001,0.8955,0.3732499999999999,0.4935,0.4935,0.148,0.93625,0.33725,0.4625,0.654,0.38425,0.32075,0.67,0.426,0.968,0.43825,0.8360000000000001,0.80175,0.45925,0.3229999999999999,0.475,0.78725,0.2764999999999999,0.22975,0.5115,0.2045,0.5115,0.2544999999999999,0.3732499999999999,0.2007499999999999,0.261,0.1614999999999999,0.192,0.1029999999999999,0.2045,0.2594999999999999,0.2035,0.08875,0.0949999999999999,0.3645,0.4565,0.0625,0.11425,0.249,0.1589999999999999,0.1094999999999999,0.14175,0.4355,0.156,0.1659999999999999,0.1104999999999999,0.1997499999999999,0.119,0.10925,0.1415,0.29025,0.199,0.0795,0.235,0.4277499999999999,0.537,0.16325,0.3199999999999999,0.285,0.22975,0.292,0.0767499999999999,0.11975,0.37875,0.09775,0.1372499999999999,0.15225,0.156,0.08,0.42925,0.0815,0.28225,0.264,0.08975,0.15225,0.0657499999999999,0.0717499999999999,0.0524999999999999,0.10525,0.12325,0.066,0.09125,0.0712499999999999,0.302,0.61275,0.0885,0.1337499999999999,0.1377499999999999,0.11425,0.3309999999999999,0.064,0.2564999999999999,0.0767499999999999,0.0817499999999999,0.1252499999999999,0.1325,0.0782499999999999,0.024,0.2309999999999999,0.069,0.029,0.0464999999999999,0.0579999999999999,0.0434999999999999,0.2475,0.0554999999999999,0.1335,0.0222499999999999,0.0632499999999999,0.4599999999999999,0.0777499999999999,0.10425,0.0675,0.1377499999999999,0.396,0.03625,0.0344999999999999,0.11625,0.0825,0.1044999999999999,0.1049999999999999,0.0227499999999999,0.16625,0.0544999999999999,0.07,0.0755,0.0314999999999999,0.03625,0.03525,0.1252499999999999,0.05975,0.025,0.0305,0.2324999999999999,0.0225,0.0479999999999999,0.0349999999999999,0.0509999999999999,0.1287499999999999,0.10625,0.03175,0.0775,0.026
"Out of Towners, The (1970)",0.8587499999999999,0.6835,0.4945,0.5295,0.571,0.865,0.3075,0.59025,0.5295,0.3425,0.45525,0.571,0.5295,0.3722499999999999,0.2744999999999999,0.726,0.7535000000000001,0.3622499999999999,0.4439999999999999,0.47975,0.5295,0.2927499999999999,0.3129999999999999,0.3345,0.30725,0.285,0.196,0.4715,0.306,0.3662499999999999,0.2209999999999999,0.3425,0.23025,0.3015,0.17675,0.17875,0.1714999999999999,0.1415,0.1004999999999999,0.2135,0.29725,0.32225,0.15475,0.17525,0.3325,0.10425,0.10575,0.15475,0.11275,0.156,0.15625,0.8185,0.16075,0.17375,0.143,0.119,0.26375,0.16175,0.28525,0.25225,0.1265,0.1942499999999999,0.1054999999999999,0.16025,0.264,0.3615,0.1285,0.11325,0.218,0.261,0.0647499999999999,0.3255,0.059,0.22225,0.0765,0.3389999999999999,0.25175,0.08775,0.394,0.1629999999999999,0.09125,0.076,0.09025,0.276,0.1315,0.1357499999999999,0.09425,0.98625,0.1134999999999999,0.144,0.11825,0.1104999999999999,0.1485,0.09925,0.121,0.16325,0.131,0.09925,0.15225,0.09425,0.05025,0.146,0.133,0.31425,0.05025,0.0652499999999999,0.0647499999999999,0.069,0.03875,0.0695,0.1245,0.2185,0.10725,0.23725,0.0434999999999999,0.0715,0.2935,0.05525,0.0549999999999999,0.074,0.3179999999999999,0.2445,0.0805,0.0845,0.0625,0.1245,0.03925,0.0145,0.0409999999999999,0.0207499999999999,0.0534999999999999,0.04075,0.21425,0.0192499999999999,0.2514999999999999,0.32575,0.1515,0.0319999999999999,0.04725,0.0305,0.0265,0.1255,0.028,0.03875,0.0559999999999999,0.05175,0.0127499999999999,0.0237499999999999,0.0595
Uptown Saturday Night (1974),0.961,0.96575,0.84375,0.84375,0.58,0.7795000000000001,0.2754999999999999,0.46825,0.4665,0.291,0.71725,0.46825,0.4665,0.4862499999999999,0.5675,0.73875,0.7445,0.944,0.4862499999999999,0.4469999999999999,0.512,0.3379999999999999,0.68125,0.384,0.23125,0.305,0.71575,0.3615,0.25875,0.178,0.44325,0.3475,0.2345,0.1684999999999999,0.2564999999999999,0.39825,0.3552499999999999,0.24875,0.39725,0.3525,0.1932499999999999,0.14625,0.46425,0.21625,0.2065,0.3045,0.3045,0.2329999999999999,0.3219999999999999,0.1257499999999999,0.2017499999999999,0.147,0.2865,0.277,0.2395,0.2075,0.197,0.4217499999999999,0.1545,0.123,0.21325,0.27375,0.2987499999999999,0.24725,0.2115,0.28925,0.29625,0.50175,0.1387499999999999,0.201,0.10525,0.1195,0.544,0.085,0.16275,0.1307499999999999,0.10075,0.14675,0.4087499999999999,0.21,0.0732499999999999,0.17575,0.1644999999999999,0.19,0.1347499999999999,0.2847499999999999,0.34225,0.1134999999999999,0.52575,0.1009999999999999,0.1664999999999999,0.1455,0.15825,0.1325,0.0772499999999999,0.1099999999999999,0.11925,0.0969999999999999,0.1902499999999999,0.03675,0.04475,0.22375,0.0647499999999999,0.10275,0.0514999999999999,0.05275,0.0989999999999999,0.15375,0.0802499999999999,0.17475,0.0842499999999999,0.265,0.0765,0.2784999999999999,0.079,0.706,0.0247499999999999,0.179,0.0817499999999999,0.1377499999999999,0.1004999999999999,0.0959999999999999,0.1415,0.072,0.09425,0.128,0.1277499999999999,0.128,0.09775,0.0275,0.0672499999999999,0.0625,0.14325,0.0359999999999999,0.0255,0.03325,0.2274999999999999,0.2274999999999999,0.05225,0.11125,0.172,0.0257499999999999,0.0137499999999999,0.03925,0.0509999999999999,0.0832499999999999,0.0122499999999999,0.179,0.05125
"Ladykillers, The (2004)",0.83325,0.8720000000000001,0.4465,0.385,0.534,0.53425,0.3712499999999999,0.7502500000000001,0.2835,0.576,0.56075,0.50725,0.57675,0.4197499999999999,0.3399999999999999,0.40175,0.265,0.4942499999999999,0.33725,0.45675,0.78575,0.50675,0.177,0.50925,0.496,0.3355,0.26825,0.3465,0.2544999999999999,0.1275,0.18475,0.22525,0.2259999999999999,0.35075,0.2875,0.2,0.1337499999999999,0.15025,0.555,0.1352499999999999,0.2784999999999999,0.248,0.2977499999999999,0.15175,0.292,0.127,0.2794999999999999,0.31975,0.1312499999999999,0.1865,0.16875,0.1375,0.0979999999999999,0.3015,0.1684999999999999,0.1815,0.22425,0.1755,0.1402499999999999,0.1252499999999999,0.18025,0.0954999999999999,0.0777499999999999,0.09375,0.1119999999999999,0.18425,0.0939999999999999,0.1402499999999999,0.14675,0.0459999999999999,0.0715,0.1089999999999999,0.03675,0.16575,0.38975,0.81325,0.0984999999999999,0.1392499999999999,0.15125,0.0875,0.3502499999999999,0.1985,0.0792499999999999,0.10725,0.10125,0.0807499999999999,0.0895,0.069,0.0954999999999999,0.0915,0.0837499999999999,0.10825,0.11825,0.1195,0.11875,0.0875,0.1347499999999999,0.0835,0.1149999999999999,0.04825,0.12,0.0974999999999999,0.124,0.0464999999999999,0.09825,0.11125,0.0509999999999999,0.11125,0.16325,0.05625,0.30325,0.0717499999999999,0.04625,0.062,0.0549999999999999,0.20775,0.082,0.0595,0.09325,0.1029999999999999,0.06125,0.0329999999999999,0.03975,0.06,0.1044999999999999,0.0514999999999999,0.04425,0.05825,0.1159999999999999,0.185,0.03375,0.0855,0.086,0.0409999999999999,0.968,0.0319999999999999,0.05225,0.0559999999999999,0.0409999999999999,0.0369999999999999,0.03575,0.04175,0.0454999999999999,0.0647499999999999,0.0529999999999999,0.04125,0.0847499999999999,0.0339999999999999,0.0344999999999999
"Mother, Jugs & Speed (1976)",0.8347500000000001,0.8607499999999999,0.636,0.61525,0.534,0.38875,0.54875,0.531,0.4872499999999999,0.62575,0.534,0.3582499999999999,0.347,0.50825,0.577,0.45275,0.73475,0.40475,0.44725,0.38775,0.612,0.534,0.22275,0.23875,0.21725,0.4862499999999999,0.4085,0.3,0.40825,0.62225,0.4357499999999999,0.23225,0.20575,0.1955,0.3255,0.2219999999999999,0.235,0.357,0.29425,0.27375,0.1267499999999999,0.1785,0.14175,0.407,0.368,0.1225,0.24575,0.293,0.4157499999999999,0.25675,0.2835,0.118,0.194,0.25275,0.0767499999999999,0.1845,0.2704999999999999,0.4575,0.1317499999999999,0.09475,0.3199999999999999,0.386,0.3315,0.40175,0.51275,0.0732499999999999,0.125,0.18625,0.20875,0.21325,0.37,0.9305,0.312,0.124,0.14075,0.2704999999999999,0.18275,0.1285,0.192,0.10075,0.04475,0.11525,0.15025,0.153,0.1089999999999999,0.14325,0.0564999999999999,0.28125,0.1292499999999999,0.028,0.1664999999999999,0.12275,0.236,0.09925,0.1252499999999999,0.2425,0.25225,0.1594999999999999,0.0697499999999999,0.0885,0.0812499999999999,0.0775,0.126,0.0772499999999999,0.09575,0.0682499999999999,0.03975,0.1014999999999999,0.0727499999999999,0.0635,0.2045,0.0792499999999999,0.50375,0.0954999999999999,0.0549999999999999,0.04225,0.0715,0.1395,0.04775,0.04325,0.089,0.0939999999999999,0.04475,0.12075,0.0584999999999999,0.10225,0.066,0.0147499999999999,0.04675,0.0329999999999999,0.0687499999999999,0.05575,0.0717499999999999,0.09525,0.10075,0.0449999999999999,0.0399999999999999,0.04925,0.17575,0.0172499999999999,0.0202499999999999,0.04575,0.0295,0.05325,0.0742499999999999,0.0222499999999999,0.0637499999999999,0.0434999999999999,0.03775
Those Magnificent Men in Their Flying Machines (1965),0.73025,0.5555,0.60875,0.62725,0.4509999999999999,0.5085,0.22325,0.44125,0.697,0.50225,0.11475,0.3462499999999999,0.46425,0.4649999999999999,0.90275,0.4347499999999999,0.5945,0.29125,0.4649999999999999,0.5225,0.4692499999999999,0.1099999999999999,0.4285,0.3602499999999999,0.22175,0.26025,0.391,0.22075,0.29,0.30525,0.48,0.4054999999999999,0.4095,0.1195,0.1445,0.17675,0.1395,0.10775,0.741,0.32925,0.10275,0.177,0.728,0.27225,0.25175,0.4067499999999999,0.728,0.1009999999999999,0.124,0.1902499999999999,0.24275,0.2095,0.4067499999999999,0.1604999999999999,0.17475,0.1295,0.276,0.2339999999999999,0.134,0.15125,0.22725,0.0715,0.1664999999999999,0.0715,0.1154999999999999,0.14475,0.0817499999999999,0.14375,0.1079999999999999,0.2204999999999999,0.0959999999999999,0.04675,0.05075,0.27925,0.3455,0.0509999999999999,0.27725,0.11475,0.1372499999999999,0.082,0.1367499999999999,0.25625,0.2604999999999999,0.18125,0.0999999999999999,0.03125,0.5595,0.0275,0.05825,0.0925,0.0439999999999999,0.10025,0.1357499999999999,0.14325,0.1725,0.0429999999999999,0.218,0.0767499999999999,0.0715,0.11675,0.0722499999999999,0.1709999999999999,0.05525,0.198,0.14525,0.1139999999999999,0.14575,0.2877499999999999,0.04175,0.1755,0.0484999999999999,0.885,0.1302499999999999,0.1109999999999999,0.0474999999999999,0.06125,0.0865,0.3057499999999999,0.17275,0.05175,0.03375,0.16875,0.09375,0.12175,0.0449999999999999,0.0564999999999999,0.05325,0.0252499999999999,0.0262499999999999,0.04125,0.0662499999999999,0.0732499999999999,0.0449999999999999,0.04175,0.0745,0.0227499999999999,0.0359999999999999,0.0642499999999999,0.03675,0.0324999999999999,0.04375,0.05425,0.059,0.012,0.061,0.05025,0.0369999999999999,0.0265,0.09775
Noises Off... (1992),0.90225,0.772,0.901,0.76925,0.638,0.7175,0.391,0.62075,0.554,0.3189999999999999,0.22875,0.469,0.554,0.4692499999999999,0.36775,0.78125,0.50225,0.3055,0.986,0.692,0.66625,0.2945,0.2095,0.55,0.34975,0.24,0.26025,0.34375,0.23775,0.288,0.34375,0.26425,0.3299999999999999,0.2105,0.3455,0.371,0.31125,0.2224999999999999,0.26225,0.21475,0.1332499999999999,0.1674999999999999,0.50075,0.288,0.4315,0.21625,0.3682499999999999,0.134,0.133,0.12125,0.2445,0.3745,0.21625,0.39675,0.30825,0.3225,0.21725,0.10275,0.1405,0.23025,0.0645,0.0755,0.1689999999999999,0.0715,0.077,0.16825,0.152,0.2234999999999999,0.1352499999999999,0.136,0.086,0.0795,0.0544999999999999,0.3189999999999999,0.4675,0.0742499999999999,0.124,0.16075,0.0807499999999999,0.08725,0.18025,0.1649999999999999,0.1317499999999999,0.2115,0.0847499999999999,0.1555,0.09275,0.0534999999999999,0.0807499999999999,0.0202499999999999,0.0534999999999999,0.0895,0.03975,0.1589999999999999,0.118,0.0812499999999999,0.093,0.12375,0.177,0.1885,0.121,0.0715,0.0682499999999999,0.134,0.212,0.0812499999999999,0.05175,0.0524999999999999,0.0687499999999999,0.03075,0.0925,0.12275,0.0135,0.02975,0.0662499999999999,0.072,0.03225,0.187,0.0314999999999999,0.15975,0.0842499999999999,0.27525,0.0717499999999999,0.05525,0.22625,0.0715,0.0247499999999999,0.0292499999999999,0.0735,0.121,0.11075,0.066,0.358,0.1947499999999999,0.0364999999999999,0.0175,0.0454999999999999,0.04225,0.071,0.04425,0.04875,0.04625,0.05075,0.063,0.04675,0.10875,0.10725,0.03475,0.0959999999999999
"Lonely Guy, The (1984)",0.8995,0.7982499999999999,0.77125,0.77125,0.8480000000000001,0.70075,0.596,0.4659999999999999,0.70075,0.4629999999999999,0.53025,0.8480000000000001,0.423,0.59125,0.376,0.70025,0.679,0.5355,0.511,0.4335,0.437,0.4975,0.2804999999999999,0.4762499999999999,0.45975,0.516,0.411,0.33225,0.27425,0.4775,0.198,0.27225,0.3984999999999999,0.38325,0.52825,0.217,0.4595,0.2304999999999999,0.2355,0.154,0.5105,0.4905,0.11775,0.3715,0.15925,0.1367499999999999,0.11775,0.3894999999999999,0.1679999999999999,0.32375,0.15375,0.24625,0.1805,0.1325,0.1357499999999999,0.46125,0.1815,0.25725,0.1059999999999999,0.1257499999999999,0.276,0.3702499999999999,0.0852499999999999,0.40225,0.1915,0.1375,0.4095,0.1114999999999999,0.2219999999999999,0.54625,0.1515,0.20875,0.27,0.1649999999999999,0.0484999999999999,0.207,0.369,0.078,0.251,0.198,0.38525,0.12225,0.1014999999999999,0.15975,0.1302499999999999,0.1395,0.11425,0.64175,0.4127499999999999,0.1545,0.1392499999999999,0.15725,0.239,0.0817499999999999,0.0827499999999999,0.1267499999999999,0.1134999999999999,0.21125,0.1674999999999999,0.0782499999999999,0.09025,0.11875,0.34575,0.0384999999999999,0.0595,0.16625,0.0429999999999999,0.18625,0.0564999999999999,0.03125,0.1599999999999999,0.0655,0.3235,0.1099999999999999,0.0509999999999999,0.08775,0.1352499999999999,0.0725,0.059,0.144,0.0652499999999999,0.1272499999999999,0.44725,0.0479999999999999,0.0875,0.064,0.123,0.0994999999999999,0.0802499999999999,0.05875,0.062,0.1024999999999999,0.073,0.084,0.04625,0.1272499999999999,0.074,0.06,0.17925,0.1594999999999999,0.019,0.03025,0.0857499999999999,0.0287499999999999,0.0762499999999999,0.04875,0.0595,0.0524999999999999,0.0469999999999999
