movieId,original,vengeance,weird,fight scenes,betrayal,greed,chase,weapons,good,melancholic,pornography,drama,surveillance,runaway,culture clash,dialogue,mentor,catastrophe,independent film,light,predictable,first contact,survival,very funny,adaptation,fun movie,fantasy world,alter ego,quirky,death,drinking,life & death,sacrifice,life philosophy,absurd,creativity,sexy,classic car,transformation,unlikely friendships,not funny,family,computer animation,nudity (full frontal - brief),awesome soundtrack,pulp,underrated,childhood,graphic novel,tokyo,stereotypes,dysfunctional family,good music,farce,islam,mad scientist,multiple storylines,british,teen movie,period piece,nudity (topless - brief),prejudice,queer,irish accent,hospital,foul language,simple,kick-butt women,kidnapping,camp,80s,addiction,women,california,brothers,film noir,desert,wilderness,alternate history,blindness,writers,doctors,small town,immortality,road movie,memory,directorial debut,censorship,goth,new jersey,trilogy,hotel,snakes,hunting,no plot,internet,wartime,island,too long,notable nudity,bollywood,hip hop,prison,dreams,buddy movie,nudity (rear),best of 2005,stoner movie,rebellion,indians,unlikeable characters,ensemble cast,texas,ghosts/afterlife,russian,1930s,australia,stand-up comedy,potential oscar nom,workplace,father daughter relationship,divorce,god,atheism,new york city,race,cancer,finnish,los angeles,adoption,robert downey jr,san francisco,remake,too short,interracial romance,french,prostitution,oil,reality tv,made for tv,shopping,time,homeless,fashion,radio,lawyer,wine,documentary,single father
"Box, The (2007)",0.935,0.90525,0.58225,0.879,0.782,0.90525,0.57425,0.74,0.8552500000000001,0.5325,0.84425,0.72925,0.7745,0.56625,0.5325,0.57225,0.46275,0.703,0.34575,0.3249999999999999,0.82975,0.703,0.7145,0.33275,0.4429999999999999,0.3695,0.4267499999999999,0.44625,0.38025,0.49975,0.34575,0.31525,0.60475,0.4815,0.22975,0.255,0.52975,0.2012499999999999,0.22175,0.25825,0.32625,0.2214999999999999,0.31675,0.4695,0.15125,0.431,0.432,0.1302499999999999,0.61675,0.11075,0.1272499999999999,0.1907499999999999,0.09475,0.24275,0.21675,0.11725,0.382,0.2185,0.3245,0.204,0.43775,0.296,0.1599999999999999,0.3462499999999999,0.40725,0.574,0.11725,0.068,0.2985,0.04975,0.08675,0.0665,0.10575,0.0685,0.09825,0.17075,0.03325,0.1205,0.23075,0.406,0.32825,0.3035,0.10675,0.12425,0.1154999999999999,0.37825,0.1332499999999999,0.0762499999999999,0.04475,0.4087499999999999,0.25225,0.0717499999999999,0.0225,0.0394999999999999,0.09075,0.3475,0.14575,0.422,0.10125,0.15125,0.10375,0.05875,0.10925,0.10075,0.08675,0.32225,0.0725,0.082,0.0999999999999999,0.1997499999999999,0.138,0.11875,0.10575,0.073,0.2634999999999999,0.0979999999999999,0.0805,0.1044999999999999,0.0282499999999999,0.12,0.132,0.18525,0.072,0.11725,0.1397499999999999,0.04425,0.133,0.025,0.1845,0.10375,0.0832499999999999,0.0394999999999999,0.4175,0.05575,0.0324999999999999,0.0252499999999999,0.0494999999999999,0.0414999999999999,0.0939999999999999,0.029,0.04725,0.18075,0.0509999999999999,0.022,0.0235,0.141,0.0692499999999999,0.02975,0.0707499999999999
"Warrior's Way, The (2010)",0.8787499999999999,0.8795,0.8787499999999999,0.96925,0.987,0.7677499999999999,0.96925,0.96925,0.5635,0.8787499999999999,0.36175,0.32225,0.7677499999999999,0.3764999999999999,0.659,0.561,0.624,0.486,0.194,0.573,0.594,0.54675,0.218,0.3595,0.32225,0.3035,0.4882499999999999,0.28825,0.3275,0.23325,0.4399999999999999,0.287,0.194,0.4645,0.53375,0.4147499999999999,0.215,0.3532499999999999,0.32425,0.552,0.365,0.25675,0.1855,0.1352499999999999,0.24175,0.56775,0.34675,0.27325,0.41825,0.18375,0.2654999999999999,0.29,0.21125,0.1385,0.10325,0.14775,0.20775,0.1245,0.151,0.14875,0.18325,0.1322499999999999,0.15275,0.1982499999999999,0.17275,0.06,0.27875,0.3195,0.21075,0.18275,0.05225,0.0815,0.24125,0.089,0.2524999999999999,0.09375,0.409,0.17625,0.15225,0.22075,0.22075,0.0964999999999999,0.7967500000000001,0.18,0.14725,0.0752499999999999,0.0705,0.0805,0.14325,0.22125,0.10825,0.14575,0.1335,0.22825,0.14875,0.10775,0.0677499999999999,0.0795,0.14075,0.2085,0.17425,0.0344999999999999,0.0847499999999999,0.072,0.093,0.1674999999999999,0.0665,0.0792499999999999,0.0344999999999999,0.066,0.0822499999999999,0.0544999999999999,0.18325,0.04375,0.11475,0.0672499999999999,0.1955,0.15925,0.0727499999999999,0.1282499999999999,0.1074999999999999,0.1215,0.04575,0.0662499999999999,0.0657499999999999,0.075,0.11575,0.2264999999999999,0.068,0.18025,0.03975,0.03225,0.05525,0.0595,0.0519999999999999,0.0494999999999999,0.0509999999999999,0.1579999999999999,0.0305,0.0489999999999999,0.10425,0.0282499999999999,0.0394999999999999,0.16125,0.0454999999999999,0.0292499999999999,0.04425,0.03275,0.04925
Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha) (2009),0.90725,0.70575,0.8620000000000001,0.68675,0.70575,0.8620000000000001,0.46425,0.37875,0.7809999999999999,0.8992500000000001,0.6055,0.7577499999999999,0.31475,0.6105,0.6105,0.7809999999999999,0.50325,0.4615,0.8620000000000001,0.31975,0.63925,0.4615,0.25275,0.395,0.4227499999999999,0.22675,0.52025,0.371,0.4115,0.358,0.4395,0.4579999999999999,0.239,0.2837499999999999,0.294,0.25825,0.33875,0.31475,0.35675,0.4285,0.358,0.1609999999999999,0.606,0.3037499999999999,0.4535,0.1932499999999999,0.2495,0.236,0.17975,0.861,0.304,0.3305,0.4257499999999999,0.16425,0.1365,0.12325,0.412,0.22925,0.1982499999999999,0.1402499999999999,0.2294999999999999,0.1932499999999999,0.26225,0.20425,0.18325,0.10775,0.15275,0.2155,0.03175,0.1154999999999999,0.0772499999999999,0.11325,0.1515,0.124,0.0969999999999999,0.16925,0.17525,0.14225,0.2654999999999999,0.1589999999999999,0.15575,0.145,0.14525,0.22075,0.088,0.1405,0.1375,0.2485,0.142,0.0832499999999999,0.1865,0.122,0.0359999999999999,0.04125,0.088,0.07,0.176,0.0762499999999999,0.35,0.075,0.08825,0.0832499999999999,0.10525,0.17125,0.0334999999999999,0.17675,0.06175,0.0695,0.1385,0.05925,0.1699999999999999,0.1639999999999999,0.0845,0.0647499999999999,0.0979999999999999,0.0857499999999999,0.0459999999999999,0.1589999999999999,0.10725,0.06125,0.074,0.065,0.06175,0.069,0.05525,0.05675,0.08875,0.15575,0.05125,0.0424999999999999,0.0394999999999999,0.03775,0.558,0.05175,0.0752499999999999,0.083,0.0895,0.04775,0.146,0.2279999999999999,0.0175,0.0697499999999999,0.0267499999999999,0.0419999999999999,0.0285,0.0232499999999999,0.04675,0.0414999999999999,0.0509999999999999
Brother 2 (Brat 2) (2000),0.8592500000000001,0.8592500000000001,0.76875,0.8727499999999999,0.6775,0.62375,0.8727499999999999,0.8727499999999999,0.83125,0.76875,0.3285,0.83125,0.67525,0.52625,0.83125,0.412,0.521,0.5055,0.4389999999999999,0.57925,0.32675,0.1915,0.388,0.57925,0.2684999999999999,0.429,0.1955,0.407,0.27625,0.2905,0.3085,0.2915,0.44625,0.58375,0.30325,0.1765,0.2175,0.187,0.25225,0.62125,0.363,0.1367499999999999,0.16775,0.4137499999999999,0.27825,0.12175,0.373,0.3944999999999999,0.0544999999999999,0.1405,0.66825,0.1584999999999999,0.3675,0.1109999999999999,0.379,0.0989999999999999,0.31825,0.1485,0.16675,0.23025,0.2199999999999999,0.412,0.1679999999999999,0.4445,0.0994999999999999,0.68,0.2,0.1745,0.0767499999999999,0.2794999999999999,0.1835,0.1997499999999999,0.1034999999999999,0.22125,0.747,0.0895,0.1649999999999999,0.1312499999999999,0.3502499999999999,0.11075,0.088,0.0837499999999999,0.0974999999999999,0.0409999999999999,0.43325,0.0717499999999999,0.1589999999999999,0.0657499999999999,0.0459999999999999,0.1352499999999999,0.0544999999999999,0.0765,0.1119999999999999,0.0765,0.11175,0.09875,0.54125,0.132,0.05425,0.16225,0.152,0.15325,0.1445,0.1282499999999999,0.3425,0.119,0.1089999999999999,0.187,0.0885,0.0727499999999999,0.0667499999999999,0.15175,0.05525,0.0549999999999999,0.97875,0.05525,0.10525,0.0695,0.0514999999999999,0.0494999999999999,0.05875,0.05825,0.09725,0.09725,0.0727499999999999,0.1024999999999999,0.15925,0.22025,0.14525,0.0424999999999999,0.04975,0.245,0.024,0.0429999999999999,0.1305,0.0349999999999999,0.0717499999999999,0.09875,0.0655,0.0835,0.0314999999999999,0.025,0.077,0.0305,0.0615,0.0349999999999999,0.03875,0.059,0.0187499999999999
Super (2010),0.97325,0.99125,0.9635,0.98625,0.97325,0.667,0.3245,0.72425,0.4445,0.6415,0.904,0.5415,0.904,0.50825,0.4335,0.4569999999999999,0.46475,0.4085,0.889,0.98625,0.31375,0.22225,0.256,0.527,0.4715,0.2095,0.3592499999999999,0.98625,0.9635,0.33425,0.5415,0.27,0.22625,0.53375,0.62225,0.2817499999999999,0.22125,0.3395,0.29625,0.21275,0.2279999999999999,0.09425,0.10875,0.30225,0.48275,0.388,0.4115,0.152,0.93675,0.087,0.156,0.2744999999999999,0.0837499999999999,0.4157499999999999,0.0544999999999999,0.10875,0.3199999999999999,0.14375,0.1955,0.0605,0.0939999999999999,0.1955,0.26175,0.2065,0.23625,0.28425,0.11025,0.0715,0.17125,0.1144999999999999,0.05725,0.6685,0.1355,0.1485,0.0852499999999999,0.1265,0.029,0.1049999999999999,0.12425,0.1669999999999999,0.30725,0.17475,0.22825,0.0672499999999999,0.12,0.0925,0.1352499999999999,0.21475,0.142,0.1825,0.03525,0.1295,0.0227499999999999,0.0782499999999999,0.04625,0.207,0.0665,0.04725,0.0775,0.0717499999999999,0.0682499999999999,0.0852499999999999,0.09025,0.0835,0.1355,0.0595,0.16225,0.374,0.0242499999999999,0.0625,0.29525,0.0722499999999999,0.0767499999999999,0.0544999999999999,0.05275,0.04625,0.081,0.2229999999999999,0.128,0.154,0.03475,0.143,0.1205,0.076,0.11475,0.04325,0.21975,0.0785,0.0579999999999999,0.09425,0.25275,0.04025,0.0202499999999999,0.0444999999999999,0.0292499999999999,0.03775,0.0605,0.0197499999999999,0.1109999999999999,0.0645,0.15125,0.0212499999999999,0.10675,0.018,0.03775,0.03275,0.04375,0.0252499999999999,0.0192499999999999
Sucker Punch (2011),0.95475,0.9665,0.9845,0.92325,0.425,0.95475,0.9005000000000001,0.9005000000000001,0.8427500000000001,0.8812500000000001,0.9665,0.3682499999999999,0.54175,0.4765,0.37,0.55875,0.564,0.68875,0.1815,0.4004999999999999,0.612,0.815,0.6425,0.35075,0.351,0.2975,0.9815,0.37975,0.23075,0.22975,0.1545,0.8645,0.55625,0.32525,0.45975,0.4932499999999999,0.616,0.1967499999999999,0.3017499999999999,0.1435,0.3462499999999999,0.144,0.28725,0.18275,0.5665,0.31625,0.2209999999999999,0.173,0.69225,0.2927499999999999,0.3319999999999999,0.1689999999999999,0.1845,0.1144999999999999,0.28025,0.4145,0.1775,0.092,0.3754999999999999,0.09175,0.0404999999999999,0.24075,0.147,0.124,0.1445,0.04425,0.2005,0.3025,0.0695,0.1169999999999999,0.0782499999999999,0.0715,0.62,0.0707499999999999,0.0979999999999999,0.10125,0.0757499999999999,0.0652499999999999,0.49,0.1455,0.16525,0.15675,0.0817499999999999,0.24625,0.0782499999999999,0.209,0.0785,0.0645,0.265,0.16375,0.0944999999999999,0.0845,0.0549999999999999,0.03075,0.2927499999999999,0.36175,0.1265,0.146,0.118,0.09675,0.11225,0.0697499999999999,0.4579999999999999,0.623,0.0252499999999999,0.11675,0.1164999999999999,0.0847499999999999,0.1064999999999999,0.12075,0.1714999999999999,0.068,0.03925,0.0665,0.0925,0.0697499999999999,0.0354999999999999,0.0777499999999999,0.0275,0.0797499999999999,0.081,0.0727499999999999,0.1445,0.0765,0.0647499999999999,0.0747499999999999,0.03875,0.09875,0.0419999999999999,0.0409999999999999,0.04625,0.03275,0.1435,0.1694999999999999,0.089,0.03925,0.1295,0.0399999999999999,0.0519999999999999,0.03925,0.05925,0.05975,0.0329999999999999,0.08975,0.0334999999999999,0.0217499999999999,0.0374999999999999,0.0177499999999999,0.22125
13 Assassins (Jûsan-nin no shikaku) (2010),0.976,0.976,0.871,0.93625,0.979,0.8640000000000001,0.93625,0.93625,0.7685,0.8640000000000001,0.871,0.8445,0.8580000000000001,0.8640000000000001,0.8640000000000001,0.8640000000000001,0.65725,0.4275,0.66225,0.45025,0.256,0.2554999999999999,0.29625,0.35775,0.40275,0.35375,0.6305,0.4167499999999999,0.50375,0.588,0.522,0.3425,0.7155,0.2244999999999999,0.51675,0.3525,0.29725,0.2867499999999999,0.28325,0.32625,0.3409999999999999,0.43,0.15025,0.4195,0.2995,0.24525,0.31825,0.37575,0.3215,0.73625,0.26675,0.422,0.27525,0.239,0.38,0.185,0.40325,0.2985,0.1985,0.64575,0.2825,0.4659999999999999,0.28075,0.26975,0.201,0.20675,0.4367499999999999,0.3259999999999999,0.1942499999999999,0.14075,0.08925,0.20925,0.1405,0.10625,0.17825,0.3495,0.1175,0.33725,0.2905,0.213,0.11275,0.149,0.24525,0.39975,0.1287499999999999,0.1235,0.1855,0.15375,0.0905,0.11225,0.3944999999999999,0.12325,0.124,0.1445,0.14625,0.127,0.38,0.14175,0.5245,0.12275,0.23225,0.16325,0.1195,0.0944999999999999,0.131,0.0925,0.118,0.279,0.44025,0.1569999999999999,0.05125,0.10825,0.09625,0.0464999999999999,0.122,0.0805,0.1272499999999999,0.0944999999999999,0.1917499999999999,0.0842499999999999,0.10625,0.1465,0.11075,0.11075,0.082,0.1059999999999999,0.10125,0.0827499999999999,0.0655,0.14425,0.0374999999999999,0.076,0.1355,0.05875,0.05775,0.1654999999999999,0.0554999999999999,0.0722499999999999,0.05275,0.064,0.029,0.04725,0.04975,0.0847499999999999,0.0334999999999999,0.05175,0.0389999999999999,0.068,0.03025
Hanna (2011),0.8385,0.7695000000000001,0.84425,0.95325,0.993,0.89775,0.95325,0.95325,0.78375,0.8385,0.4679999999999999,0.72275,0.89775,0.704,0.67025,0.5025,0.72,0.692,0.34475,0.48575,0.7729999999999999,0.29325,0.596,0.2544999999999999,0.48475,0.4024999999999999,0.40625,0.2299999999999999,0.4267499999999999,0.22675,0.40425,0.33775,0.34075,0.26025,0.5695,0.4197499999999999,0.36575,0.39525,0.3275,0.73275,0.3429999999999999,0.416,0.14275,0.1947499999999999,0.67,0.287,0.2664999999999999,0.257,0.153,0.274,0.362,0.44525,0.386,0.1594999999999999,0.50975,0.0842499999999999,0.1312499999999999,0.436,0.4915,0.24925,0.1725,0.28075,0.1985,0.399,0.2309999999999999,0.1119999999999999,0.21175,0.1912499999999999,0.12025,0.1009999999999999,0.09775,0.1362499999999999,0.545,0.1887499999999999,0.45125,0.11025,0.25825,0.5545,0.151,0.1435,0.2194999999999999,0.1835,0.12075,0.08725,0.45975,0.1307499999999999,0.1545,0.05525,0.09175,0.14225,0.137,0.24375,0.1099999999999999,0.51025,0.2455,0.299,0.2239999999999999,0.141,0.16075,0.09575,0.194,0.0687499999999999,0.10275,0.1305,0.03475,0.077,0.071,0.0845,0.17775,0.1425,0.1495,0.062,0.10025,0.022,0.0752499999999999,0.092,0.09325,0.08775,0.1475,0.10225,0.22725,0.1069999999999999,0.0745,0.1154999999999999,0.0635,0.1049999999999999,0.05425,0.139,0.04025,0.1589999999999999,0.04225,0.065,0.04075,0.0852499999999999,0.1594999999999999,0.0675,0.0792499999999999,0.1169999999999999,0.11625,0.05075,0.0852499999999999,0.028,0.06175,0.136,0.0394999999999999,0.0252499999999999,0.08975,0.03125,0.10875
The Man from Nowhere (2010),0.96125,0.96125,0.93725,0.9685,0.867,0.74625,0.9685,0.9685,0.7145,0.93725,0.7865,0.9025,0.742,0.7345,0.73725,0.54325,0.7702500000000001,0.44175,0.74625,0.259,0.26525,0.21125,0.36075,0.4257499999999999,0.34175,0.4095,0.45325,0.25225,0.3854999999999999,0.39325,0.6385,0.57025,0.3754999999999999,0.4639999999999999,0.262,0.3692499999999999,0.15575,0.3914999999999999,0.3515,0.889,0.3335,0.4375,0.173,0.2937499999999999,0.26075,0.1972499999999999,0.2684999999999999,0.53925,0.24625,0.25075,0.392,0.3055,0.26075,0.16875,0.20375,0.06225,0.2947499999999999,0.34075,0.3395,0.149,0.20575,0.27625,0.23675,0.26625,0.3305,0.1709999999999999,0.3405,0.28325,0.788,0.0725,0.12175,0.8885000000000001,0.26725,0.1505,0.38925,0.16775,0.09475,0.1805,0.1114999999999999,0.1765,0.16225,0.1885,0.2274999999999999,0.0735,0.1892499999999999,0.1765,0.1865,0.0797499999999999,0.134,0.14075,0.284,0.136,0.09075,0.38175,0.23075,0.0712499999999999,0.137,0.10475,0.21675,0.0757499999999999,0.4862499999999999,0.1355,0.15075,0.1357499999999999,0.15875,0.0895,0.11025,0.2815,0.1957499999999999,0.09875,0.0409999999999999,0.05875,0.09675,0.1069999999999999,0.14675,0.10375,0.12225,0.1579999999999999,0.197,0.16725,0.8065,0.1932499999999999,0.04325,0.10775,0.0499999999999999,0.11275,0.1689999999999999,0.17725,0.0915,0.1054999999999999,0.081,0.0484999999999999,0.0329999999999999,0.08825,0.0939999999999999,0.126,0.21975,0.04075,0.03025,0.1114999999999999,0.1352499999999999,0.0225,0.1302499999999999,0.04175,0.0277499999999999,0.0292499999999999,0.0635,0.0682499999999999,0.0732499999999999
Let the Bullets Fly (2010),0.764,0.8025,0.8775,0.8745,0.7582500000000001,0.73275,0.7405,0.7405,0.69725,0.7025,0.59825,0.554,0.4645,0.5965,0.5965,0.60875,0.6225,0.4445,0.57475,0.535,0.50875,0.30725,0.27025,0.5875,0.276,0.50575,0.71325,0.38375,0.45975,0.3195,0.3325,0.376,0.5225,0.39,0.7115,0.31025,0.1952499999999999,0.17125,0.24725,0.1245,0.18625,0.24,0.1912499999999999,0.6345,0.1119999999999999,0.2445,0.20825,0.199,0.27325,0.23875,0.54925,0.3,0.1579999999999999,0.70825,0.61075,0.1215,0.21625,0.2204999999999999,0.2025,0.20925,0.2935,0.4067499999999999,0.33525,0.4752499999999999,0.2445,0.03875,0.156,0.09575,0.1205,0.21225,0.05525,0.09075,0.1795,0.1885,0.18325,0.23825,0.0584999999999999,0.24775,0.1159999999999999,0.05175,0.2002499999999999,0.0905,0.6045,0.43975,0.23375,0.1825,0.12325,0.6525,0.387,0.0842499999999999,0.0665,0.09425,0.0272499999999999,0.2075,0.503,0.1024999999999999,0.11075,0.2155,0.16625,0.292,0.1074999999999999,0.0349999999999999,0.10525,0.14875,0.1985,0.2165,0.0389999999999999,0.22425,0.0549999999999999,0.3037499999999999,0.0454999999999999,0.08975,0.0717499999999999,0.0835,0.30225,0.52475,0.14275,0.0499999999999999,0.061,0.2035,0.10725,0.1584999999999999,0.079,0.0692499999999999,0.0344999999999999,0.0802499999999999,0.0584999999999999,0.44725,0.04525,0.0272499999999999,0.1355,0.0394999999999999,0.019,0.061,0.05825,0.1267499999999999,0.1064999999999999,0.089,0.073,0.1109999999999999,0.04225,0.03,0.0959999999999999,0.019,0.0459999999999999,0.015,0.019,0.0715,0.03875
Chronicle (2012),0.89425,0.77675,0.7025,0.97225,0.43725,0.77675,0.654,0.654,0.7737499999999999,0.665,0.4535,0.77675,0.4985,0.77675,0.77675,0.53775,0.7962499999999999,0.7737499999999999,0.6315,0.97225,0.4097499999999999,0.7475,0.3834999999999999,0.2955,0.33525,0.505,0.44775,0.97225,0.605,0.2965,0.31575,0.32075,0.3129999999999999,0.3764999999999999,0.1639999999999999,0.48,0.189,0.34125,0.3492499999999999,0.92375,0.392,0.3375,0.3375,0.1825,0.25675,0.22425,0.2845,0.4489999999999999,0.09075,0.17025,0.3389999999999999,0.3359999999999999,0.2329999999999999,0.0775,0.1074999999999999,0.27625,0.1694999999999999,0.1634999999999999,0.8995,0.0807499999999999,0.10975,0.1669999999999999,0.1644999999999999,0.25025,0.2734999999999999,0.1257499999999999,0.492,0.0409999999999999,0.04525,0.11925,0.086,0.16125,0.16225,0.20675,0.1775,0.09475,0.05275,0.14825,0.2214999999999999,0.15275,0.20525,0.14475,0.261,0.076,0.21275,0.17675,0.249,0.0695,0.1079999999999999,0.1935,0.0815,0.09125,0.04425,0.0579999999999999,0.08925,0.35675,0.071,0.0989999999999999,0.07,0.0295,0.11825,0.26225,0.0964999999999999,0.3572499999999999,0.0725,0.04925,0.10175,0.21125,0.11875,0.10775,0.16025,0.0675,0.05175,0.0534999999999999,0.0424999999999999,0.0677499999999999,0.0915,0.07,0.11025,0.05475,0.12,0.067,0.0657499999999999,0.082,0.09125,0.10875,0.27675,0.08975,0.0765,0.0857499999999999,0.118,0.05775,0.0237499999999999,0.09625,0.0262499999999999,0.04575,0.0707499999999999,0.03475,0.2165,0.0534999999999999,0.11375,0.05775,0.11975,0.05975,0.0662499999999999,0.0265,0.0285,0.0549999999999999,0.0697499999999999
The Raid: Redemption (2011),0.97125,0.97125,0.949,0.98125,0.927,0.79375,0.98125,0.98125,0.697,0.9075,0.95425,0.938,0.637,0.697,0.697,0.69275,0.7905,0.53525,0.697,0.34775,0.2495,0.2279999999999999,0.5965,0.32375,0.40375,0.45175,0.23825,0.43775,0.3675,0.4117499999999999,0.49175,0.3349999999999999,0.4217499999999999,0.48675,0.38075,0.49275,0.17225,0.34375,0.32175,0.3209999999999999,0.3814999999999999,0.27475,0.1564999999999999,0.24125,0.2957499999999999,0.419,0.26,0.389,0.3,0.32875,0.3155,0.3025,0.27925,0.1545,0.1385,0.12125,0.23875,0.2664999999999999,0.153,0.1564999999999999,0.22375,0.2324999999999999,0.21925,0.28075,0.18175,0.2534999999999999,0.4475,0.29525,0.16225,0.11225,0.207,0.3605,0.1525,0.14775,0.33975,0.1124999999999999,0.1024999999999999,0.1987499999999999,0.1865,0.1445,0.134,0.16725,0.16625,0.11025,0.15225,0.09975,0.1664999999999999,0.21525,0.076,0.10925,0.1365,0.125,0.2845,0.1649999999999999,0.25675,0.11425,0.0842499999999999,0.1327499999999999,0.21075,0.1317499999999999,0.21425,0.1604999999999999,0.1375,0.1252499999999999,0.3129999999999999,0.086,0.1972499999999999,0.1262499999999999,0.1362499999999999,0.09175,0.03175,0.10575,0.09525,0.0409999999999999,0.06025,0.08725,0.176,0.1039999999999999,0.2007499999999999,0.0845,0.1099999999999999,0.13,0.0574999999999999,0.0845,0.0662499999999999,0.1079999999999999,0.09525,0.0642499999999999,0.0645,0.079,0.066,0.0842499999999999,0.03725,0.05725,0.067,0.11325,0.077,0.0574999999999999,0.0554999999999999,0.04725,0.0662499999999999,0.03275,0.069,0.0285,0.04025,0.0277499999999999,0.0524999999999999,0.05575,0.0349999999999999
Blackthorn (2011),0.935,0.935,0.90775,0.7335,0.8125,0.8687499999999999,0.7815000000000001,0.7335,0.7725,0.90775,0.621,0.648,0.712,0.62875,0.661,0.70375,0.6165,0.71375,0.621,0.49,0.71375,0.57575,0.69625,0.53125,0.389,0.68725,0.743,0.4265,0.69925,0.7195,0.349,0.44425,0.55475,0.6175,0.42025,0.346,0.363,0.4175,0.1709999999999999,0.7569999999999999,0.37525,0.24625,0.1362499999999999,0.183,0.628,0.3245,0.584,0.739,0.0202499999999999,0.1265,0.42125,0.1669999999999999,0.26075,0.30425,0.4465,0.4902499999999999,0.2254999999999999,0.63375,0.21225,0.4465,0.1149999999999999,0.0745,0.1205,0.5645,0.33825,0.39375,0.3745,0.2095,0.3235,0.0875,0.10525,0.0665,0.26425,0.3375,0.14,0.18575,0.7555000000000001,0.60625,0.702,0.35,0.1915,0.10075,0.1902499999999999,0.25425,0.5735,0.43975,0.35175,0.04725,0.023,0.346,0.2935,0.22675,0.0615,0.44625,0.183,0.1997499999999999,0.05225,0.1044999999999999,0.26525,0.38825,0.0777499999999999,0.1049999999999999,0.20475,0.2012499999999999,0.0574999999999999,0.0807499999999999,0.085,0.0842499999999999,0.04425,0.60675,0.26475,0.2035,0.1059999999999999,0.305,0.299,0.06125,0.11975,0.1054999999999999,0.0157499999999999,0.2654999999999999,0.0334999999999999,0.46675,0.1144999999999999,0.1144999999999999,0.3155,0.0364999999999999,0.201,0.205,0.195,0.0615,0.0534999999999999,0.0705,0.1609999999999999,0.076,0.0579999999999999,0.04875,0.07,0.05875,0.0162499999999999,0.0755,0.0369999999999999,0.33175,0.062,0.013,0.03425,0.156,0.0855,0.007,0.0349999999999999
Dredd (2012),0.974,0.974,0.9295,0.97275,0.97325,0.90825,0.97275,0.97275,0.7335,0.9295,0.8685,0.60975,0.8667499999999999,0.67275,0.67275,0.676,0.656,0.63375,0.4785,0.96325,0.361,0.987,0.99375,0.23825,0.6435,0.3894999999999999,0.30225,0.98275,0.44225,0.29525,0.3475,0.22875,0.3622499999999999,0.54525,0.4399999999999999,0.5025,0.2724999999999999,0.371,0.3944999999999999,0.1332499999999999,0.3672499999999999,0.15975,0.22475,0.1877499999999999,0.249,0.483,0.30725,0.18475,0.8402499999999999,0.25225,0.16525,0.2115,0.1619999999999999,0.13,0.209,0.30625,0.16725,0.22925,0.121,0.1049999999999999,0.12475,0.1119999999999999,0.204,0.133,0.10275,0.17975,0.2455,0.147,0.0534999999999999,0.1375,0.211,0.487,0.1714999999999999,0.17525,0.10075,0.1664999999999999,0.1312499999999999,0.15475,0.189,0.12325,0.147,0.1285,0.1307499999999999,0.2877499999999999,0.2065,0.15525,0.135,0.1952499999999999,0.14275,0.1745,0.1584999999999999,0.1337499999999999,0.0954999999999999,0.12025,0.1725,0.1569999999999999,0.0667499999999999,0.09825,0.0735,0.09425,0.067,0.1149999999999999,0.08725,0.05575,0.1942499999999999,0.0584999999999999,0.2239999999999999,0.09175,0.0817499999999999,0.0727499999999999,0.1915,0.0702499999999999,0.0635,0.0484999999999999,0.05725,0.0509999999999999,0.10475,0.0865,0.12,0.1084999999999999,0.06,0.0817499999999999,0.03375,0.0605,0.174,0.0707499999999999,0.059,0.04625,0.18175,0.03575,0.1317499999999999,0.0645,0.0682499999999999,0.0444999999999999,0.0559999999999999,0.0499999999999999,0.21225,0.129,0.0795,0.0464999999999999,0.15325,0.0354999999999999,0.09,0.1134999999999999,0.0504999999999999,0.0205,0.0855,0.0369999999999999,0.0205
