movieId,betrayal,culture clash,weird,vengeance,original,drama,mentor,runaway,greed,good,melancholic,addiction,independent film,drinking,dialogue,catastrophe,pornography,life philosophy,life & death,unlikely friendships,adaptation,chase,quirky,fight scenes,predictable,death,light,fun movie,weapons,not funny,very funny,new jersey,underrated,good music,fantasy world,nudity (full frontal - brief),prejudice,prison,surveillance,childhood,hospital,classic car,writers,dysfunctional family,teen movie,hip hop,awesome soundtrack,multiple storylines,transformation,stereotypes,california,irish accent,creativity,queer,first contact,stoner movie,road movie,islam,sacrifice,nudity (topless - brief),british,sexy,small town,alter ego,absurd,family,pulp,foul language,brothers,new york city,survival,dreams,film noir,period piece,doctors,directorial debut,women,80s,homeless,computer animation,censorship,los angeles,hotel,texas,ensemble cast,wilderness,robert downey jr,cancer,wartime,prostitution,lawyer,buddy movie,farce,notable nudity,too long,stand-up comedy,memory,blindness,nudity (rear),unlikeable characters,camp,internet,kidnapping,potential oscar nom,alternate history,bollywood,simple,indians,workplace,finnish,race,rebellion,tokyo,russian,australia,best of 2005,mad scientist,1930s,radio,divorce,graphic novel,atheism,adoption,hunting,ghosts/afterlife,interracial romance,kick-butt women,san francisco,documentary,made for tv,no plot,god,island,immortality,desert,father daughter relationship,shopping,reality tv,goth,trilogy,fashion,wine,snakes,single father,oil,french,time,too short,remake
Alpha Dog (2007),0.81375,0.7145,0.7145,0.904,0.6825,0.7145,0.961,0.5935,0.62875,0.7145,0.38925,0.93325,0.45075,0.5135,0.64625,0.47675,0.53075,0.411,0.3385,0.3522499999999999,0.23875,0.22925,0.15725,0.26925,0.3325,0.23525,0.1915,0.22125,0.22125,0.349,0.23775,0.249,0.16975,0.2022499999999999,0.2524999999999999,0.31575,0.20475,0.15875,0.126,0.4034999999999999,0.18425,0.16075,0.194,0.3255,0.70675,0.64575,0.192,0.23225,0.22975,0.3215,0.45575,0.10825,0.2544999999999999,0.199,0.22475,0.3085,0.15675,0.20475,0.1907499999999999,0.3535,0.1235,0.387,0.1387499999999999,0.138,0.12475,0.4034999999999999,0.1382499999999999,0.3379999999999999,0.26625,0.071,0.1034999999999999,0.11475,0.10175,0.09675,0.1342499999999999,0.0895,0.12475,0.05475,0.183,0.4034999999999999,0.1149999999999999,0.15775,0.1272499999999999,0.1669999999999999,0.21875,0.1014999999999999,0.1099999999999999,0.07,0.1114999999999999,0.0777499999999999,0.1129999999999999,0.05275,0.091,0.1579999999999999,0.086,0.10125,0.0635,0.11075,0.08725,0.0625,0.0939999999999999,0.154,0.83325,0.1352499999999999,0.10625,0.1282499999999999,0.091,0.10275,0.05325,0.1054999999999999,0.0767499999999999,0.0449999999999999,0.06025,0.05825,0.085,0.14975,0.05325,0.05275,0.0665,0.05475,0.0569999999999999,0.0595,0.10825,0.04525,0.017,0.04425,0.05875,0.03925,0.0534999999999999,0.05575,0.075,0.05075,0.0549999999999999,0.03425,0.04725,0.04675,0.0282499999999999,0.04775,0.0534999999999999,0.0314999999999999,0.0424999999999999,0.03825,0.05775,0.10775,0.0225,0.0354999999999999,0.0384999999999999,0.05225,0.0514999999999999
Black Snake Moan (2006),0.699,0.94675,0.727,0.62475,0.77075,0.727,0.6355,0.835,0.5385,0.727,0.631,0.71225,0.8885000000000001,0.631,0.6915,0.472,0.833,0.508,0.363,0.59075,0.39175,0.258,0.43825,0.27425,0.32475,0.3502499999999999,0.34225,0.22225,0.22225,0.3552499999999999,0.22525,0.35575,0.289,0.8225,0.427,0.53225,0.73475,0.1225,0.0974999999999999,0.28075,0.1865,0.347,0.279,0.22275,0.276,0.61025,0.6915,0.18625,0.34575,0.58325,0.2085,0.1925,0.25825,0.23175,0.2259999999999999,0.10175,0.67275,0.1392499999999999,0.4205,0.18525,0.2234999999999999,0.833,0.49775,0.3077499999999999,0.20425,0.238,0.32925,0.172,0.1292499999999999,0.08875,0.12075,0.14125,0.23825,0.12275,0.10975,0.1945,0.3725,0.08,0.0499999999999999,0.196,0.3115,0.0812499999999999,0.09375,0.204,0.11225,0.2314999999999999,0.14225,0.138,0.0969999999999999,0.21125,0.0454999999999999,0.05325,0.0812499999999999,0.12025,0.12225,0.0822499999999999,0.0807499999999999,0.15425,0.1267499999999999,0.1594999999999999,0.1129999999999999,0.084,0.17875,0.21825,0.1277499999999999,0.1555,0.1649999999999999,0.1144999999999999,0.09075,0.0519999999999999,0.14075,0.1967499999999999,0.1325,0.0544999999999999,0.061,0.187,0.131,0.0677499999999999,0.1149999999999999,0.176,0.4207499999999999,0.1835,0.0632499999999999,0.04125,0.0702499999999999,0.1069999999999999,0.14975,0.0419999999999999,0.04125,0.05325,0.1074999999999999,0.1835,0.0627499999999999,0.05475,0.05625,0.0702499999999999,0.0817499999999999,0.05425,0.23775,0.0464999999999999,0.0469999999999999,0.03775,0.39025,0.0842499999999999,0.03675,0.0379999999999999,0.0237499999999999,0.0434999999999999,0.0509999999999999
Factory Girl (2006),0.54025,0.715,0.8069999999999999,0.3395,0.7945,0.54025,0.88375,0.57175,0.38875,0.52225,0.8069999999999999,0.92275,0.715,0.65225,0.423,0.469,0.604,0.64425,0.56875,0.31275,0.3462499999999999,0.21275,0.3285,0.39225,0.52225,0.61125,0.21975,0.23275,0.23275,0.33025,0.2445,0.3315,0.2415,0.26475,0.33725,0.3037499999999999,0.35,0.09925,0.0855,0.242,0.3185,0.1272499999999999,0.4415,0.501,0.39075,0.0615,0.26475,0.22975,0.3675,0.351,0.2694999999999999,0.12425,0.505,0.3,0.25075,0.2239999999999999,0.1725,0.35,0.1902499999999999,0.21125,0.175,0.5435,0.188,0.1714999999999999,0.17825,0.3025,0.124,0.0837499999999999,0.0857499999999999,0.64125,0.15575,0.129,0.088,0.3742499999999999,0.1312499999999999,0.079,0.2264999999999999,0.0665,0.123,0.1262499999999999,0.15075,0.09325,0.12375,0.0802499999999999,0.06225,0.068,0.2664999999999999,0.279,0.0509999999999999,0.138,0.0324999999999999,0.065,0.05775,0.1515,0.07,0.198,0.1094999999999999,0.14425,0.14325,0.1445,0.15225,0.2435,0.0479999999999999,0.0672499999999999,0.1887499999999999,0.0905,0.0954999999999999,0.08875,0.0675,0.1019999999999999,0.03125,0.1119999999999999,0.0797499999999999,0.04725,0.04275,0.031,0.0675,0.0494999999999999,0.0544999999999999,0.17425,0.08925,0.1825,0.0765,0.03825,0.0915,0.091,0.2544999999999999,0.05975,0.063,0.05725,0.0637499999999999,0.04425,0.0762499999999999,0.2485,0.027,0.14725,0.082,0.0645,0.1277499999999999,0.0369999999999999,0.1709999999999999,0.0677499999999999,0.084,0.0262499999999999,0.0559999999999999,0.03625,0.04925,0.0792499999999999,0.0334999999999999
Kidulthood (2006),0.92125,0.5285,0.5285,0.92125,0.616,0.4742499999999999,0.6465,0.65275,0.3575,0.3745,0.5285,0.88575,0.7965,0.7175,0.432,0.424,0.67275,0.53925,0.287,0.4375,0.2185,0.26275,0.541,0.3105,0.4465,0.0652499999999999,0.14375,0.3055,0.3055,0.3249999999999999,0.2895,0.2564999999999999,0.47975,0.2279999999999999,0.311,0.2945,0.3515,0.0969999999999999,0.123,0.41225,0.05625,0.15375,0.135,0.26075,0.9115,0.92725,0.32725,0.406,0.2015,0.4609999999999999,0.0642499999999999,0.17775,0.14425,0.506,0.20675,0.23875,0.1664999999999999,0.093,0.21275,0.0389999999999999,0.9655,0.38175,0.20375,0.12125,0.1425,0.3395,0.17675,0.4669999999999999,0.0782499999999999,0.0559999999999999,0.11575,0.04925,0.0815,0.615,0.3077499999999999,0.17325,0.1094999999999999,0.18575,0.0984999999999999,0.3395,0.17125,0.0272499999999999,0.0685,0.0404999999999999,0.0569999999999999,0.1515,0.03275,0.1104999999999999,0.1034999999999999,0.09175,0.031,0.0145,0.0842499999999999,0.11975,0.05175,0.09625,0.06075,0.0795,0.023,0.0697499999999999,0.148,0.1094999999999999,0.0197499999999999,0.04275,0.0662499999999999,0.12175,0.0484999999999999,0.1064999999999999,0.0539999999999999,0.0785,0.08625,0.0584999999999999,0.062,0.03125,0.1124999999999999,0.026,0.0647499999999999,0.04825,0.06175,0.0529999999999999,0.063,0.0675,0.02975,0.025,0.1624999999999999,0.127,0.0682499999999999,0.028,0.017,0.0389999999999999,0.06175,0.0152499999999999,0.0905,0.0635,0.03275,0.0404999999999999,0.3325,0.0852499999999999,0.06,0.0479999999999999,0.0855,0.0227499999999999,0.03075,0.062,0.0207499999999999,0.0202499999999999,0.02975,0.017,0.0305
Pusher III: I'm the Angel of Death (2005),0.908,0.69325,0.69325,0.815,0.69325,0.58975,0.378,0.672,0.60725,0.474,0.8507499999999999,0.9765,0.58975,0.58975,0.6255,0.4307499999999999,0.70175,0.32225,0.469,0.24525,0.18475,0.27125,0.3552499999999999,0.2115,0.3415,0.51275,0.146,0.12175,0.2115,0.3309999999999999,0.20725,0.2925,0.16075,0.2224999999999999,0.178,0.208,0.093,0.14325,0.31475,0.1584999999999999,0.21025,0.2897499999999999,0.1775,0.2847499999999999,0.067,0.06225,0.20675,0.2684999999999999,0.16725,0.0657499999999999,0.155,0.25075,0.2965,0.1265,0.1699999999999999,0.34675,0.12375,0.179,0.09025,0.194,0.0979999999999999,0.21525,0.15575,0.0732499999999999,0.1335,0.04675,0.1367499999999999,0.0665,0.1315,0.0287499999999999,0.0847499999999999,0.1297499999999999,0.10325,0.0499999999999999,0.15075,0.121,0.2395,0.09925,0.0925,0.11375,0.21525,0.0262499999999999,0.10325,0.15025,0.0444999999999999,0.243,0.0277499999999999,0.0632499999999999,0.069,0.369,0.05875,0.0212499999999999,0.0459999999999999,0.2624999999999999,0.1009999999999999,0.1277499999999999,0.0344999999999999,0.08725,0.083,0.0267499999999999,0.0369999999999999,0.04025,0.08,0.0544999999999999,0.0712499999999999,0.031,0.05775,0.11725,0.1382499999999999,0.03725,0.03375,0.0227499999999999,0.1049999999999999,0.268,0.09675,0.0655,0.06075,0.04475,0.0207499999999999,0.05775,0.0105,0.0595,0.05125,0.0979999999999999,0.0692499999999999,0.0752499999999999,0.11825,0.012,0.0632499999999999,0.1335,0.03275,0.0595,0.0374999999999999,0.0707499999999999,0.0665,0.068,0.09525,0.0484999999999999,0.03875,0.713,0.015,0.05775,0.04075,0.12275,0.05075,0.04225,0.0192499999999999,0.009,0.0077499999999999
"Hoax, The (2007)",0.9665,0.8300000000000001,0.7862499999999999,0.67325,0.82975,0.871,0.97675,0.7862499999999999,0.841,0.78975,0.5165,0.3155,0.6765,0.4275,0.45625,0.58525,0.3139999999999999,0.40225,0.4545,0.59775,0.9555,0.3804999999999999,0.9005000000000001,0.2189999999999999,0.303,0.395,0.3602499999999999,0.67325,0.25925,0.33775,0.40275,0.4145,0.36475,0.217,0.3874999999999999,0.3655,0.6765,0.1952499999999999,0.476,0.27025,0.1659999999999999,0.2624999999999999,0.70375,0.2145,0.1505,0.078,0.1372499999999999,0.14525,0.2445,0.1297499999999999,0.3722499999999999,0.1937499999999999,0.3944999999999999,0.4525,0.363,0.0925,0.2395,0.6765,0.3035,0.6215,0.178,0.22425,0.18375,0.3299999999999999,0.2065,0.256,0.22575,0.2319999999999999,0.21225,0.38875,0.1094999999999999,0.24925,0.1255,0.39475,0.39125,0.11625,0.1129999999999999,0.2204999999999999,0.1654999999999999,0.148,0.1139999999999999,0.21075,0.17425,0.1342499999999999,0.21575,0.133,0.204,0.1714999999999999,0.1967499999999999,0.03575,0.24425,0.0682499999999999,0.21225,0.0712499999999999,0.11675,0.11775,0.15675,0.23525,0.0989999999999999,0.1054999999999999,0.12075,0.235,0.14125,0.23425,0.18275,0.135,0.09875,0.1134999999999999,0.0944999999999999,0.03025,0.11125,0.10075,0.0837499999999999,0.064,0.145,0.21775,0.09375,0.17225,0.14375,0.142,0.0379999999999999,0.1327499999999999,0.0837499999999999,0.1119999999999999,0.09225,0.03675,0.0645,0.12125,0.0767499999999999,0.0642499999999999,0.0675,0.1327499999999999,0.087,0.078,0.0484999999999999,0.1139999999999999,0.04125,0.0399999999999999,0.05625,0.0574999999999999,0.066,0.11275,0.1049999999999999,0.0369999999999999,0.11075,0.05025,0.1069999999999999,0.03275,0.0832499999999999
Straight Time (1978),0.85225,0.8142499999999999,0.8142499999999999,0.951,0.6635,0.8029999999999999,0.7745,0.8029999999999999,0.738,0.7945,0.8029999999999999,0.7895000000000001,0.8029999999999999,0.8029999999999999,0.7542500000000001,0.40725,0.521,0.67,0.4659999999999999,0.44925,0.54525,0.85575,0.3532499999999999,0.24175,0.22675,0.428,0.24875,0.24175,0.30025,0.3229999999999999,0.379,0.2985,0.52275,0.2012499999999999,0.2654999999999999,0.2784999999999999,0.32825,0.8865000000000001,0.46275,0.27675,0.2997499999999999,0.4409999999999999,0.1885,0.1505,0.30925,0.091,0.2012499999999999,0.18,0.26125,0.216,0.707,0.10675,0.16925,0.3602499999999999,0.258,0.2927499999999999,0.4895,0.2907499999999999,0.2405,0.2985,0.12075,0.1505,0.30125,0.23375,0.14975,0.14675,0.1614999999999999,0.255,0.0755,0.119,0.1594999999999999,0.0635,0.35775,0.05975,0.1947499999999999,0.3645,0.0792499999999999,0.2987499999999999,0.0857499999999999,0.1094999999999999,0.14775,0.7505,0.3025,0.2395,0.1325,0.2845,0.252,0.27275,0.0655,0.10925,0.2002499999999999,0.4305,0.2754999999999999,0.09775,0.282,0.18,0.1039999999999999,0.05575,0.12375,0.0384999999999999,0.0559999999999999,0.15575,0.2945,0.0389999999999999,0.0817499999999999,0.04175,0.1024999999999999,0.10825,0.14375,0.0524999999999999,0.0632499999999999,0.0444999999999999,0.0559999999999999,0.04975,0.1937499999999999,0.0737499999999999,0.152,0.1337499999999999,0.1624999999999999,0.0875,0.04425,0.0605,0.1825,0.10175,0.0265,0.0722499999999999,0.0429999999999999,0.18275,0.0777499999999999,0.10275,0.066,0.04725,0.0935,0.0544999999999999,0.11325,0.04625,0.16875,0.0767499999999999,0.14375,0.0285,0.0245,0.0635,0.152,0.03,0.10675,0.0287499999999999,0.0504999999999999,0.03725,0.03975
You Kill Me (2007),0.90575,0.61175,0.7785,0.8362499999999999,0.71125,0.616,0.70925,0.51225,0.5035,0.4367499999999999,0.69425,0.60175,0.594,0.88825,0.8362499999999999,0.4519999999999999,0.3219999999999999,0.56475,0.7315,0.373,0.305,0.60075,0.7785,0.24175,0.34475,0.3255,0.51825,0.45825,0.24175,0.262,0.56525,0.3462499999999999,0.31775,0.24925,0.27975,0.38325,0.1332499999999999,0.0989999999999999,0.67625,0.127,0.29225,0.35575,0.651,0.46175,0.177,0.0762499999999999,0.1159999999999999,0.2714999999999999,0.1907499999999999,0.3077499999999999,0.4992499999999999,0.8925000000000001,0.2564999999999999,0.51825,0.3117499999999999,0.20825,0.38075,0.0959999999999999,0.15875,0.2594999999999999,0.1357499999999999,0.36775,0.214,0.11925,0.4365,0.3245,0.30925,0.216,0.1164999999999999,0.8162499999999999,0.15475,0.086,0.4995,0.0735,0.2027499999999999,0.2007499999999999,0.1674999999999999,0.10675,0.1285,0.134,0.1154999999999999,0.281,0.1997499999999999,0.1195,0.1335,0.0725,0.1362499999999999,0.0895,0.0855,0.05175,0.1029999999999999,0.0845,0.2584999999999999,0.16125,0.08675,0.089,0.0727499999999999,0.2005,0.1634999999999999,0.0782499999999999,0.0672499999999999,0.1315,0.1104999999999999,0.18175,0.1129999999999999,0.1084999999999999,0.1574999999999999,0.081,0.46425,0.04425,0.09725,0.0232499999999999,0.09625,0.1302499999999999,0.0832499999999999,0.21975,0.0762499999999999,0.0969999999999999,0.1205,0.14125,0.0334999999999999,0.0832499999999999,0.1129999999999999,0.1074999999999999,0.04125,0.18425,0.0697499999999999,0.931,0.0339999999999999,0.06125,0.04725,0.0554999999999999,0.0832499999999999,0.03625,0.1069999999999999,0.0434999999999999,0.2339999999999999,0.05225,0.04675,0.0479999999999999,0.0257499999999999,0.0782499999999999,0.05875,0.0459999999999999,0.11625,0.04425,0.0667499999999999,0.03425,0.03425
We Own the Night (2007),0.83375,0.728,0.66475,0.758,0.6325,0.812,0.5445,0.69825,0.728,0.66475,0.5135,0.68425,0.3,0.31325,0.404,0.4495,0.215,0.3492499999999999,0.218,0.14225,0.214,0.6045,0.1995,0.423,0.43925,0.2925,0.173,0.2185,0.423,0.3485,0.21675,0.2,0.23325,0.3645,0.34025,0.1937499999999999,0.1735,0.1302499999999999,0.44725,0.15225,0.4287499999999999,0.208,0.27575,0.857,0.1365,0.1395,0.143,0.2214999999999999,0.22975,0.1917499999999999,0.11975,0.26125,0.2175,0.1089999999999999,0.2219999999999999,0.0815,0.12275,0.10325,0.347,0.4335,0.0752499999999999,0.263,0.1039999999999999,0.1624999999999999,0.185,0.61975,0.1335,0.552,0.7702500000000001,0.88575,0.1377499999999999,0.064,0.1302499999999999,0.3492499999999999,0.11375,0.0677499999999999,0.121,0.283,0.0725,0.1679999999999999,0.0682499999999999,0.0707499999999999,0.24375,0.0579999999999999,0.183,0.0564999999999999,0.063,0.05375,0.07,0.05475,0.11475,0.0747499999999999,0.10975,0.0885,0.0857499999999999,0.079,0.0949999999999999,0.11825,0.1094999999999999,0.0632499999999999,0.05275,0.07,0.24825,0.091,0.092,0.05375,0.11925,0.0765,0.0635,0.068,0.08675,0.0245,0.0605,0.53275,0.05075,0.1392499999999999,0.0419999999999999,0.11175,0.04925,0.1312499999999999,0.0262499999999999,0.04225,0.184,0.10775,0.0344999999999999,0.11275,0.0554999999999999,0.1337499999999999,0.0247499999999999,0.0494999999999999,0.176,0.04825,0.04975,0.04975,0.023,0.08625,0.04425,0.06175,0.0267499999999999,0.0715,0.1267499999999999,0.031,0.0285,0.1277499999999999,0.0424999999999999,0.0329999999999999,0.0339999999999999,0.0474999999999999,0.0625
"Air I Breathe, The (2007)",0.71275,0.64925,0.8069999999999999,0.52725,0.7775000000000001,0.721,0.64925,0.602,0.635,0.827,0.608,0.09025,0.4325,0.33525,0.565,0.4635,0.24625,0.705,0.8772500000000001,0.4625,0.239,0.41825,0.3067499999999999,0.35675,0.3844999999999999,0.3535,0.33525,0.4145,0.24375,0.3632499999999999,0.2425,0.1937499999999999,0.4,0.26725,0.23375,0.3205,0.1245,0.1149999999999999,0.2907499999999999,0.217,0.46525,0.244,0.28025,0.2574999999999999,0.17825,0.09975,0.12275,0.704,0.28025,0.3355,0.1475,0.26825,0.3225,0.18575,0.2574999999999999,0.15425,0.09325,0.0815,0.416,0.4559999999999999,0.1009999999999999,0.12225,0.22475,0.16925,0.23475,0.186,0.21125,0.208,0.1367499999999999,0.0842499999999999,0.149,0.24475,0.12225,0.1159999999999999,0.4775,0.1912499999999999,0.1272499999999999,0.0605,0.0687499999999999,0.1295,0.079,0.15175,0.123,0.0974999999999999,0.749,0.1215,0.14075,0.1629999999999999,0.092,0.05325,0.0574999999999999,0.0835,0.20625,0.14175,0.0742499999999999,0.0735,0.25575,0.14175,0.129,0.17375,0.0782499999999999,0.2105,0.1579999999999999,0.10325,0.14775,0.2239999999999999,0.16325,0.06225,0.09975,0.0767499999999999,0.16475,0.0267499999999999,0.11125,0.0969999999999999,0.0584999999999999,0.3005,0.1372499999999999,0.08775,0.08925,0.0697499999999999,0.12325,0.17525,0.1129999999999999,0.0292499999999999,0.0969999999999999,0.0687499999999999,0.0817499999999999,0.0524999999999999,0.0424999999999999,0.0757499999999999,0.141,0.173,0.10875,0.04575,0.0717499999999999,0.1252499999999999,0.0989999999999999,0.0725,0.03025,0.0499999999999999,0.0419999999999999,0.0369999999999999,0.4145,0.0777499999999999,0.05175,0.0469999999999999,0.10425,0.0615,0.0979999999999999
"Class, The (Klass) (2007)",0.97675,0.90675,0.84775,0.97675,0.7742500000000001,0.90675,0.75,0.90675,0.7777499999999999,0.84775,0.659,0.39975,0.7005,0.7005,0.635,0.5865,0.72025,0.5885,0.56775,0.46675,0.496,0.45075,0.4449999999999999,0.41725,0.264,0.205,0.33275,0.45075,0.57625,0.3495,0.3904999999999999,0.17825,0.2204999999999999,0.23075,0.26,0.55675,0.52,0.1355,0.32125,0.35375,0.23875,0.255,0.152,0.15775,0.94,0.11875,0.23075,0.1977499999999999,0.33075,0.17375,0.066,0.1624999999999999,0.3735,0.26475,0.21775,0.20425,0.0334999999999999,0.52,0.3255,0.259,0.0969999999999999,0.27825,0.2055,0.21725,0.2395,0.17425,0.1915,0.3139999999999999,0.16925,0.0519999999999999,0.46825,0.3269999999999999,0.0954999999999999,0.174,0.37075,0.15225,0.14475,0.083,0.0657499999999999,0.17425,0.31575,0.0305,0.059,0.074,0.0469999999999999,0.05425,0.04825,0.067,0.243,0.27175,0.0255,0.022,0.0514999999999999,0.14,0.19,0.2035,0.22925,0.11025,0.0969999999999999,0.0287499999999999,0.06075,0.3994999999999999,0.08925,0.236,0.3299999999999999,0.16325,0.09125,0.0815,0.0504999999999999,0.0245,0.20675,0.19,0.20925,0.0715,0.0147499999999999,0.41225,0.0539999999999999,0.1069999999999999,0.0954999999999999,0.0544999999999999,0.30025,0.1855,0.0635,0.0464999999999999,0.05075,0.0242499999999999,0.0725,0.0369999999999999,0.1149999999999999,0.0657499999999999,0.08725,0.072,0.0235,0.03875,0.068,0.10925,0.0147499999999999,0.11325,0.2917499999999999,0.0494999999999999,0.0212499999999999,0.0125,0.0165,0.1124999999999999,0.03075,0.1059999999999999,0.0272499999999999,0.05925,0.0549999999999999
Stuck (2007),0.669,0.5985,0.67675,0.75275,0.66925,0.5735,0.70875,0.62225,0.5735,0.4962499999999999,0.58875,0.721,0.8487499999999999,0.7749999999999999,0.4962499999999999,0.501,0.7827500000000001,0.5225,0.69225,0.2594999999999999,0.394,0.692,0.67675,0.3605,0.421,0.49775,0.58,0.1475,0.259,0.279,0.58,0.265,0.236,0.0979999999999999,0.3067499999999999,0.3655,0.26625,0.11675,0.363,0.1785,0.5005,0.2214999999999999,0.55075,0.17825,0.2017499999999999,0.1945,0.11175,0.2045,0.20375,0.36275,0.1902499999999999,0.09075,0.1922499999999999,0.1235,0.2465,0.49675,0.2877499999999999,0.26625,0.0665,0.189,0.08975,0.604,0.22675,0.09525,0.4415,0.194,0.16675,0.079,0.0635,0.0782499999999999,0.37075,0.15,0.1952499999999999,0.082,0.11275,0.14475,0.243,0.178,0.89975,0.1392499999999999,0.604,0.0747499999999999,0.2425,0.44275,0.05975,0.1624999999999999,0.1175,0.0479999999999999,0.1044999999999999,0.0725,0.04925,0.03725,0.28,0.10475,0.16325,0.11125,0.076,0.145,0.2967499999999999,0.03475,0.1325,0.05025,0.147,0.074,0.0939999999999999,0.0509999999999999,0.1305,0.08,0.692,0.0534999999999999,0.03525,0.0277499999999999,0.0755,0.05525,0.17025,0.06,0.1355,0.05225,0.10725,0.0974999999999999,0.04875,0.0544999999999999,0.0782499999999999,0.1564999999999999,0.3025,0.10625,0.0845,0.04675,0.0499999999999999,0.0725,0.09025,0.08975,0.0702499999999999,0.0494999999999999,0.1882499999999999,0.03,0.16475,0.03925,0.0384999999999999,0.066,0.07,0.0692499999999999,0.0499999999999999,0.0207499999999999,0.05375,0.0707499999999999,0.03625,0.0354999999999999,0.04125
Ganes (2007),0.72675,0.8207500000000001,0.7305,0.68575,0.8145,0.8692500000000001,0.67225,0.71225,0.7145,0.8354999999999999,0.50425,0.477,0.55825,0.7562500000000001,0.55075,0.8354999999999999,0.638,0.49775,0.45175,0.2465,0.58675,0.4479999999999999,0.4712499999999999,0.45275,0.581,0.5355,0.42525,0.65975,0.581,0.3149999999999999,0.43725,0.2995,0.10525,0.5015,0.3129999999999999,0.2694999999999999,0.387,0.17875,0.25275,0.4975,0.371,0.257,0.32775,0.283,0.53325,0.60575,0.33925,0.2694999999999999,0.1845,0.4585,0.4195,0.36575,0.26325,0.16925,0.297,0.1892499999999999,0.32175,0.3305,0.288,0.1684999999999999,0.11925,0.1709999999999999,0.29025,0.37675,0.22175,0.32675,0.2045,0.4732499999999999,0.4775,0.1322499999999999,0.56675,0.2239999999999999,0.135,0.21875,0.20325,0.205,0.16875,0.0974999999999999,0.2395,0.3065,0.1009999999999999,0.1415,0.265,0.1965,0.15725,0.39175,0.0672499999999999,0.2002499999999999,0.3305,0.1124999999999999,0.2825,0.265,0.12025,0.10975,0.0954999999999999,0.3135,0.1347499999999999,0.17825,0.59925,0.05475,0.1352499999999999,0.2095,0.1315,0.30125,0.1589999999999999,0.646,0.0895,0.17725,0.1074999999999999,0.99575,0.1089999999999999,0.258,0.0569999999999999,0.2017499999999999,0.05625,0.079,0.133,0.088,0.076,0.0657499999999999,0.04625,0.1144999999999999,0.1205,0.03125,0.061,0.1014999999999999,0.08925,0.0692499999999999,0.03025,0.0964999999999999,0.0245,0.1144999999999999,0.0787499999999999,0.0822499999999999,0.3329999999999999,0.04925,0.192,0.11175,0.0725,0.12425,0.05725,0.0404999999999999,0.0835,0.04675,0.0394999999999999,0.059,0.03225,0.0424999999999999,0.0855
Felon (2008),0.9485,0.94525,0.94525,0.9485,0.8665,0.94525,0.93125,0.79925,0.9005000000000001,0.94525,0.61525,0.42025,0.79925,0.388,0.4469999999999999,0.4762499999999999,0.27375,0.4395,0.5285,0.4892499999999999,0.3017499999999999,0.7729999999999999,0.2055,0.48775,0.33925,0.40275,0.30225,0.299,0.44075,0.38075,0.352,0.289,0.4685,0.173,0.27225,0.3409999999999999,0.4975,0.986,0.4915,0.1644999999999999,0.236,0.32375,0.17025,0.2435,0.16325,0.1317499999999999,0.151,0.17225,0.2947499999999999,0.3365,0.27725,0.2867499999999999,0.17675,0.125,0.249,0.1755,0.1119999999999999,0.4852499999999999,0.4975,0.11075,0.1395,0.12225,0.1985,0.18725,0.14275,0.394,0.2329999999999999,0.5905,0.212,0.1104999999999999,0.70175,0.16475,0.0979999999999999,0.1205,0.15175,0.1704999999999999,0.1205,0.0695,0.1877499999999999,0.16975,0.0775,0.064,0.10575,0.14125,0.0772499999999999,0.0827499999999999,0.123,0.1584999999999999,0.12175,0.05225,0.33875,0.08625,0.1009999999999999,0.1937499999999999,0.1245,0.26775,0.1315,0.244,0.1154999999999999,0.0767499999999999,0.05525,0.144,0.1992499999999999,0.11725,0.1119999999999999,0.44425,0.188,0.206,0.0805,0.1654999999999999,0.35775,0.0705,0.04975,0.23425,0.0672499999999999,0.0895,0.08625,0.0812499999999999,0.0832499999999999,0.0747499999999999,0.066,0.071,0.079,0.0999999999999999,0.0964999999999999,0.084,0.0464999999999999,0.0842499999999999,0.0424999999999999,0.10075,0.0842499999999999,0.092,0.14425,0.04925,0.03825,0.084,0.03575,0.05275,0.04075,0.0404999999999999,0.0197499999999999,0.0295,0.03475,0.0727499999999999,0.0292499999999999,0.0434999999999999,0.1154999999999999,0.14475,0.0717499999999999
