movieId,weird,original,first contact,greed,melancholic,survival,dialogue,culture clash,vengeance,catastrophe,drama,runaway,good,independent film,life & death,predictable,surveillance,pornography,mentor,fantasy world,fight scenes,creativity,life philosophy,chase,absurd,light,drinking,adaptation,quirky,betrayal,transformation,mad scientist,not funny,memory,death,weapons,very funny,sacrifice,fun movie,underrated,doctors,writers,dreams,dysfunctional family,unlikely friendships,islam,internet,classic car,nudity (full frontal - brief),god,sexy,desert,immortality,pulp,family,computer animation,hospital,multiple storylines,childhood,road movie,film noir,atheism,alter ego,british,alternate history,simple,small town,prejudice,california,tokyo,hotel,irish accent,wilderness,teen movie,women,queer,stereotypes,workplace,blindness,nudity (topless - brief),good music,directorial debut,time,island,farce,period piece,too long,new jersey,awesome soundtrack,stoner movie,camp,no plot,addiction,censorship,rebellion,wartime,80s,radio,nudity (rear),indians,prison,hunting,oil,unlikeable characters,kidnapping,ensemble cast,race,australia,1930s,divorce,bollywood,graphic novel,reality tv,brothers,trilogy,cancer,notable nudity,snakes,new york city,foul language,best of 2005,homeless,stand-up comedy,los angeles,father daughter relationship,russian,goth,kick-butt women,texas,made for tv,adoption,potential oscar nom,interracial romance,wine,ghosts/afterlife,remake,san francisco,hip hop,too short,finnish,french,robert downey jr,shopping,prostitution,fashion,documentary,single father,buddy movie,lawyer
Pontypool (2008),0.94825,0.92625,0.27175,0.8280000000000001,0.8280000000000001,0.933,0.8280000000000001,0.8280000000000001,0.8607499999999999,0.48575,0.561,0.6,0.5425,0.59925,0.40225,0.43975,0.657,0.7905,0.38375,0.2065,0.17825,0.5655,0.46175,0.2917499999999999,0.561,0.3482499999999999,0.3037499999999999,0.4625,0.5455,0.59075,0.45725,0.45675,0.3229999999999999,0.1009999999999999,0.2495,0.32925,0.1835,0.16825,0.22625,0.202,0.4715,0.4127499999999999,0.0697499999999999,0.217,0.12275,0.149,0.183,0.281,0.2155,0.0832499999999999,0.1564999999999999,0.09025,0.1245,0.146,0.091,0.1315,0.182,0.14125,0.1099999999999999,0.1265,0.1195,0.1362499999999999,0.215,0.1684999999999999,0.1265,0.18425,0.7055,0.11825,0.0949999999999999,0.14175,0.156,0.0895,0.211,0.1235,0.16475,0.41225,0.152,0.1875,0.1599999999999999,0.1024999999999999,0.077,0.17825,0.0314999999999999,0.10325,0.12325,0.05425,0.1034999999999999,0.15425,0.0655,0.0827499999999999,0.1885,0.0939999999999999,0.128,0.11325,0.03325,0.0969999999999999,0.04675,0.938,0.04925,0.05425,0.087,0.16475,0.0399999999999999,0.09175,0.0424999999999999,0.1029999999999999,0.0389999999999999,0.09925,0.06075,0.0682499999999999,0.0642499999999999,0.1425,0.1397499999999999,0.06175,0.02,0.04525,0.06125,0.0767499999999999,0.04075,0.0954999999999999,0.0855,0.0464999999999999,0.09075,0.024,0.0272499999999999,0.0762499999999999,0.10075,0.0944999999999999,0.0514999999999999,0.0627499999999999,0.0329999999999999,0.0637499999999999,0.0574999999999999,0.0655,0.0117499999999999,0.0237499999999999,0.04825,0.0852499999999999,0.03175,0.0825,0.0822499999999999,0.1952499999999999,0.03075,0.0267499999999999,0.04075,0.0414999999999999,0.0115,0.0364999999999999,0.017
Triangle (2009),0.9665,0.928,0.58975,0.9715,0.8180000000000001,0.60425,0.8987499999999999,0.8180000000000001,0.928,0.5995,0.7415,0.703,0.9715,0.79575,0.45875,0.8227500000000001,0.8260000000000001,0.38125,0.4077499999999999,0.48975,0.23225,0.41225,0.297,0.3984999999999999,0.3442499999999999,0.20825,0.39425,0.207,0.195,0.699,0.253,0.10075,0.37375,0.578,0.55275,0.17525,0.23575,0.4177499999999999,0.25,0.3605,0.144,0.3309999999999999,0.33025,0.181,0.17225,0.09,0.2319999999999999,0.1795,0.2334999999999999,0.0677499999999999,0.1322499999999999,0.16175,0.0752499999999999,0.14625,0.1019999999999999,0.3145,0.1654999999999999,0.14375,0.1372499999999999,0.0827499999999999,0.11975,0.0857499999999999,0.21025,0.1515,0.14925,0.1624999999999999,0.12325,0.11175,0.0637499999999999,0.1064999999999999,0.307,0.2634999999999999,0.067,0.14,0.09825,0.238,0.17175,0.03275,0.15525,0.04675,0.18175,0.16675,0.34225,0.129,0.10025,0.0939999999999999,0.09325,0.1372499999999999,0.0745,0.09725,0.05175,0.21525,0.0484999999999999,0.05275,0.04875,0.0785,0.05975,0.10575,0.0677499999999999,0.11375,0.39725,0.0885,0.0215,0.0554999999999999,0.24575,0.05825,0.04525,0.1694999999999999,0.0775,0.04725,0.09025,0.0805,0.0459999999999999,0.079,0.05675,0.05225,0.05075,0.03875,0.0394999999999999,0.136,0.0682499999999999,0.03475,0.0767499999999999,0.0399999999999999,0.026,0.066,0.0605,0.0657499999999999,0.0394999999999999,0.0479999999999999,0.0459999999999999,0.1039999999999999,0.0504999999999999,0.03375,0.0772499999999999,0.03475,0.0404999999999999,0.0655,0.0364999999999999,0.12425,0.03875,0.04025,0.0222499999999999,0.0364999999999999,0.03275,0.0272499999999999,0.0247499999999999,0.03225,0.03975
"Crazies, The (2010)",0.7782500000000001,0.8285,0.737,0.762,0.3984999999999999,0.90875,0.54525,0.3984999999999999,0.8165,0.737,0.667,0.3984999999999999,0.497,0.7782500000000001,0.44475,0.737,0.54525,0.406,0.4307499999999999,0.18075,0.4385,0.4589999999999999,0.46225,0.503,0.7782500000000001,0.20775,0.618,0.31575,0.20425,0.649,0.39925,0.235,0.3582499999999999,0.1257499999999999,0.4595,0.58425,0.2425,0.348,0.34675,0.2544999999999999,0.365,0.21275,0.0895,0.2524999999999999,0.16575,0.1272499999999999,0.14125,0.21975,0.38575,0.0454999999999999,0.14375,0.1694999999999999,0.0687499999999999,0.1704999999999999,0.2355,0.16525,0.4625,0.128,0.1297499999999999,0.17575,0.092,0.0832499999999999,0.15275,0.0939999999999999,0.123,0.118,0.9795,0.25675,0.1579999999999999,0.0712499999999999,0.16025,0.083,0.28525,0.20925,0.1957499999999999,0.1405,0.238,0.1109999999999999,0.20825,0.1402499999999999,0.1425,0.1297499999999999,0.027,0.15225,0.11325,0.083,0.0895,0.24725,0.06225,0.0702499999999999,0.22775,0.08,0.09275,0.16475,0.03575,0.093,0.12475,0.10525,0.0662499999999999,0.0584999999999999,0.0797499999999999,0.2194999999999999,0.09,0.44425,0.12425,0.05125,0.0695,0.092,0.0559999999999999,0.1365,0.0787499999999999,0.26075,0.1039999999999999,0.10975,0.0384999999999999,0.0672499999999999,0.1044999999999999,0.085,0.078,0.1114999999999999,0.2309999999999999,0.0792499999999999,0.09125,0.0439999999999999,0.0399999999999999,0.06,0.09625,0.064,0.254,0.0439999999999999,0.05925,0.05325,0.0727499999999999,0.04675,0.093,0.978,0.04475,0.0554999999999999,0.0534999999999999,0.04175,0.03225,0.04275,0.076,0.0394999999999999,0.06,0.0272499999999999,0.0509999999999999,0.0469999999999999,0.0677499999999999
Eden Log (2007),0.9185,0.8620000000000001,0.97425,0.8620000000000001,0.7729999999999999,0.9995,0.62375,0.62375,0.51725,0.88575,0.6385,0.4399999999999999,0.54675,0.75525,0.6005,0.57925,0.4117499999999999,0.65225,0.382,0.65175,0.652,0.3732499999999999,0.27975,0.47,0.40025,0.61275,0.22125,0.33625,0.3315,0.32525,0.2897499999999999,0.27125,0.3914999999999999,0.7395,0.1337499999999999,0.23275,0.30425,0.15075,0.10175,0.4135,0.2564999999999999,0.136,0.1997499999999999,0.1634999999999999,0.1262499999999999,0.243,0.23175,0.1887499999999999,0.25325,0.139,0.0935,0.11875,0.278,0.32225,0.12225,0.1154999999999999,0.11975,0.1267499999999999,0.15875,0.10725,0.2947499999999999,0.28525,0.13,0.198,0.15425,0.17075,0.0717499999999999,0.14225,0.0722499999999999,0.0642499999999999,0.15125,0.1079999999999999,0.2264999999999999,0.1362499999999999,0.11925,0.1395,0.11725,0.0935,0.503,0.25475,0.0652499999999999,0.30525,0.0895,0.0564999999999999,0.085,0.0675,0.18675,0.0752499999999999,0.0817499999999999,0.0647499999999999,0.0802499999999999,0.281,0.0737499999999999,0.122,0.0705,0.0875,0.1034999999999999,0.10575,0.3145,0.0434999999999999,0.0702499999999999,0.1129999999999999,0.04475,0.1235,0.0574999999999999,0.03625,0.0815,0.0845,0.04475,0.0677499999999999,0.0584999999999999,0.14375,0.0949999999999999,0.0595,0.1405,0.0494999999999999,0.0712499999999999,0.04775,0.06125,0.0334999999999999,0.015,0.0479999999999999,0.17925,0.0665,0.0364999999999999,0.11525,0.0715,0.0817499999999999,0.03375,0.06125,0.04275,0.04075,0.04075,0.0275,0.04425,0.0215,0.05125,0.138,0.04575,0.073,0.125,0.03675,0.0419999999999999,0.05625,0.0632499999999999,0.04025,0.03475,0.0414999999999999,0.0125
[REC]² (2009),0.941,0.90475,0.3235,0.7882499999999999,0.61975,0.8302499999999999,0.54,0.61975,0.88625,0.5025,0.79925,0.61975,0.65725,0.3139999999999999,0.3295,0.58125,0.3804999999999999,0.5925,0.53125,0.47575,0.4525,0.45875,0.49475,0.588,0.284,0.3185,0.24775,0.33525,0.1765,0.61775,0.39025,0.1699999999999999,0.3295,0.1885,0.3625,0.54125,0.427,0.394,0.4459999999999999,0.368,0.251,0.147,0.0915,0.16725,0.1765,0.11875,0.1185,0.2644999999999999,0.4125,0.292,0.27925,0.0852499999999999,0.2475,0.1139999999999999,0.367,0.18025,0.367,0.255,0.1485,0.0855,0.1009999999999999,0.292,0.1297499999999999,0.1347499999999999,0.4629999999999999,0.1945,0.1589999999999999,0.23825,0.1345,0.1992499999999999,0.12275,0.1372499999999999,0.392,0.3359999999999999,0.14925,0.1629999999999999,0.32125,0.0722499999999999,0.26225,0.12275,0.1175,0.173,0.0404999999999999,0.16225,0.12275,0.11775,0.0837499999999999,0.271,0.09625,0.062,0.089,0.0944999999999999,0.0682499999999999,0.1049999999999999,0.04475,0.1175,0.11475,0.086,0.0939999999999999,0.131,0.1054999999999999,0.138,0.04575,0.09825,0.1285,0.0675,0.0474999999999999,0.0925,0.0697499999999999,0.1024999999999999,0.14275,0.11225,0.3239999999999999,0.1059999999999999,0.2155,0.0802499999999999,0.12325,0.04375,0.10825,0.309,0.2319999999999999,0.05925,0.09475,0.0979999999999999,0.081,0.071,0.1064999999999999,0.14925,0.075,0.05625,0.0344999999999999,0.16175,0.0695,0.0812499999999999,0.074,0.2825,0.0369999999999999,0.0662499999999999,0.05475,0.04625,0.04825,0.05275,0.05175,0.0579999999999999,0.04725,0.1302499999999999,0.04425,0.0757499999999999,0.0687499999999999
"Sky Crawlers, The (Sukai kurora) (2008)",0.8772500000000001,0.682,0.59125,0.8772500000000001,0.8772500000000001,0.16625,0.8772500000000001,0.3834999999999999,0.7035,0.59125,0.55175,0.50525,0.4337499999999999,0.3894999999999999,0.79325,0.4579999999999999,0.235,0.34575,0.37525,0.39325,0.4529999999999999,0.31275,0.76,0.26525,0.25475,0.15975,0.3265,0.25475,0.4117499999999999,0.32075,0.32575,0.0672499999999999,0.3465,0.212,0.1925,0.7125,0.2339999999999999,0.4609999999999999,0.1714999999999999,0.0797499999999999,0.1704999999999999,0.1372499999999999,0.074,0.09175,0.09075,0.4609999999999999,0.1235,0.18,0.09675,0.05675,0.15775,0.25775,0.14175,0.1335,0.1119999999999999,0.252,0.0815,0.14125,0.143,0.0595,0.09825,0.0584999999999999,0.12375,0.0539999999999999,0.922,0.0389999999999999,0.0717499999999999,0.09275,0.071,0.25275,0.09225,0.09875,0.0984999999999999,0.10375,0.1129999999999999,0.132,0.14725,0.0499999999999999,0.0979999999999999,0.1185,0.087,0.0414999999999999,0.0237499999999999,0.04775,0.086,0.11825,0.1059999999999999,0.1295,0.1272499999999999,0.10675,0.0364999999999999,0.1255,0.0672499999999999,0.14075,0.03625,0.4609999999999999,0.03775,0.028,0.065,0.09,0.084,0.0217499999999999,0.0469999999999999,0.11825,0.03425,0.04225,0.0262499999999999,0.03225,0.0272499999999999,0.04575,0.0559999999999999,0.179,0.05875,0.0832499999999999,0.066,0.0175,0.0742499999999999,0.0205,0.0895,0.0277499999999999,0.061,0.0282499999999999,0.08875,0.0147499999999999,0.0595,0.0767499999999999,0.085,0.04525,0.0399999999999999,0.0384999999999999,0.0474999999999999,0.02975,0.04625,0.0707499999999999,0.059,0.023,0.0182499999999999,0.0925,0.0182499999999999,0.03075,0.0439999999999999,0.03025,0.028,0.0632499999999999,0.0202499999999999,0.04825,0.0369999999999999,0.0329999999999999,0.0287499999999999
Cargo (2009),0.91075,0.8847499999999999,0.984,0.8847499999999999,0.749,0.92625,0.749,0.749,0.65,0.8485,0.6145,0.633,0.58175,0.4185,0.643,0.8614999999999999,0.7645,0.4155,0.40075,0.383,0.758,0.44075,0.4095,0.274,0.36975,0.585,0.2065,0.2495,0.32625,0.3415,0.3305,0.48075,0.33025,0.31225,0.32025,0.416,0.2015,0.1885,0.22525,0.352,0.66925,0.2744999999999999,0.4475,0.22625,0.16875,0.149,0.4287499999999999,0.1654999999999999,0.2334999999999999,0.3105,0.1109999999999999,0.4539999999999999,0.28125,0.249,0.1975,0.1535,0.1639999999999999,0.0812499999999999,0.14825,0.11475,0.10625,0.24175,0.083,0.11625,0.2244999999999999,0.3045,0.11275,0.141,0.1079999999999999,0.18625,0.146,0.1169999999999999,0.153,0.1159999999999999,0.09675,0.133,0.10925,0.125,0.0672499999999999,0.34375,0.1325,0.258,0.22625,0.1009999999999999,0.0647499999999999,0.08625,0.24775,0.0652499999999999,0.11525,0.1475,0.085,0.2229999999999999,0.0787499999999999,0.0434999999999999,0.0994999999999999,0.46575,0.09825,0.2264999999999999,0.155,0.181,0.0787499999999999,0.08825,0.22575,0.20675,0.05975,0.04525,0.1297499999999999,0.0782499999999999,0.0727499999999999,0.075,0.0999999999999999,0.05875,0.05225,0.0499999999999999,0.06,0.05075,0.05175,0.0295,0.05875,0.069,0.03125,0.0474999999999999,0.10275,0.0414999999999999,0.03975,0.10725,0.0185,0.071,0.0564999999999999,0.0712499999999999,0.0812499999999999,0.0777499999999999,0.0489999999999999,0.0494999999999999,0.04625,0.0722499999999999,0.0439999999999999,0.0474999999999999,0.0665,0.0705,0.03975,0.03125,0.05075,0.05025,0.0127499999999999,0.0479999999999999,0.05125,0.0257499999999999,0.02975
Buried (2010),0.99225,0.985,0.4785,0.985,0.65325,0.7987500000000001,0.7562500000000001,0.6785,0.985,0.606,0.8945000000000001,0.6785,0.7542500000000001,0.489,0.4335,0.6215,0.5935,0.62525,0.39425,0.24425,0.2274999999999999,0.38025,0.3884999999999999,0.397,0.2915,0.45175,0.28925,0.2485,0.20875,0.4,0.2294999999999999,0.0949999999999999,0.3249999999999999,0.2804999999999999,0.50525,0.3105,0.3864999999999999,0.24125,0.22925,0.23725,0.29225,0.2714999999999999,0.0805,0.22225,0.16075,0.4752499999999999,0.32225,0.21175,0.2319999999999999,0.22025,0.214,0.6555,0.05075,0.17975,0.25375,0.1995,0.37575,0.15775,0.1654999999999999,0.125,0.10125,0.205,0.1485,0.1305,0.18225,0.2314999999999999,0.151,0.16975,0.16675,0.0805,0.16725,0.142,0.26575,0.1375,0.11875,0.141,0.1865,0.091,0.24525,0.1684999999999999,0.1164999999999999,0.11425,0.08775,0.09125,0.0797499999999999,0.0637499999999999,0.16175,0.1997499999999999,0.0652499999999999,0.1059999999999999,0.09175,0.1325,0.1069999999999999,0.1069999999999999,0.0324999999999999,0.1292499999999999,0.0642499999999999,0.1357499999999999,0.0765,0.0925,0.11125,0.0994999999999999,0.05025,0.1245,0.38775,0.0439999999999999,0.132,0.076,0.04475,0.10325,0.0692499999999999,0.05275,0.12475,0.0777499999999999,0.0434999999999999,0.134,0.0524999999999999,0.26975,0.0857499999999999,0.2,0.084,0.10325,0.1292499999999999,0.0762499999999999,0.05375,0.05425,0.04275,0.05925,0.0514999999999999,0.0762499999999999,0.05575,0.12325,0.05525,0.04825,0.0419999999999999,0.05525,0.0677499999999999,0.1054999999999999,0.0524999999999999,0.04825,0.04175,0.04775,0.0314999999999999,0.05275,0.03175,0.04325,0.05275,0.06125,0.0459999999999999
TiMER (2009),0.68575,0.95725,0.91625,0.76125,0.87175,0.8654999999999999,0.65225,0.4912499999999999,0.76125,0.79925,0.76125,0.76125,0.9645,0.56275,0.38375,0.52925,0.2345,0.21325,0.55575,0.27675,0.295,0.3735,0.6435,0.39025,0.285,0.71275,0.21775,0.26975,0.7907500000000001,0.27175,0.24325,0.285,0.31575,0.4044999999999999,0.1992499999999999,0.1805,0.44175,0.17675,0.62975,0.2025,0.17275,0.4882499999999999,0.0857499999999999,0.257,0.718,0.271,0.4579999999999999,0.1785,0.2244999999999999,0.064,0.17525,0.05225,0.1059999999999999,0.15275,0.4982499999999999,0.402,0.1277499999999999,0.2304999999999999,0.2744999999999999,0.145,0.089,0.26375,0.1272499999999999,0.14125,0.25325,0.27075,0.196,0.1352499999999999,0.09125,0.0905,0.1755,0.1785,0.03575,0.65675,0.3005,0.21175,0.2855,0.1495,0.1887499999999999,0.0765,0.1139999999999999,0.25825,0.1987499999999999,0.0974999999999999,0.17075,0.1574999999999999,0.0792499999999999,0.1357499999999999,0.11025,0.0675,0.0637499999999999,0.09475,0.0652499999999999,0.0615,0.185,0.1059999999999999,0.0727499999999999,0.05575,0.12225,0.0499999999999999,0.0737499999999999,0.0257499999999999,0.10475,0.1185,0.0569999999999999,0.08825,0.1034999999999999,0.0564999999999999,0.05825,0.35175,0.0695,0.0197499999999999,0.15,0.05875,0.1262499999999999,0.05425,0.09175,0.0394999999999999,0.1604999999999999,0.22525,0.0349999999999999,0.0479999999999999,0.05925,0.073,0.1265,0.0354999999999999,0.03075,0.0595,0.0642499999999999,0.0379999999999999,0.0757499999999999,0.0752499999999999,0.14625,0.2604999999999999,0.0772499999999999,0.0324999999999999,0.1124999999999999,0.0637499999999999,0.2574999999999999,0.0237499999999999,0.04475,0.04225,0.175,0.03375,0.3309999999999999,0.05775,0.1352499999999999,0.02975,0.0524999999999999
Monsters (2010),0.8725,0.8925000000000001,0.945,0.8725,0.7677499999999999,0.6615,0.7677499999999999,0.7677499999999999,0.3662499999999999,0.686,0.8899999999999999,0.52325,0.669,0.5795,0.4317499999999999,0.686,0.429,0.26175,0.4024999999999999,0.33925,0.61875,0.4575,0.3712499999999999,0.3299999999999999,0.2875,0.45925,0.3129999999999999,0.3077499999999999,0.4455,0.1785,0.4955,0.96075,0.3315,0.15475,0.185,0.639,0.23925,0.23175,0.16775,0.25975,0.26325,0.304,0.20625,0.34875,0.1795,0.18125,0.22025,0.1634999999999999,0.16825,0.1604999999999999,0.143,0.31875,0.1714999999999999,0.2005,0.185,0.15125,0.1402499999999999,0.17075,0.137,0.4509999999999999,0.091,0.22175,0.1357499999999999,0.22025,0.238,0.21825,0.1694999999999999,0.22875,0.1962499999999999,0.3794999999999999,0.1235,0.1134999999999999,0.1887499999999999,0.25025,0.131,0.1285,0.1689999999999999,0.15475,0.14525,0.09175,0.0652499999999999,0.16225,0.0454999999999999,0.181,0.09775,0.122,0.119,0.09275,0.09225,0.093,0.1475,0.1295,0.076,0.04525,0.0504999999999999,0.0969999999999999,0.082,0.267,0.0717499999999999,0.09825,0.0635,0.1277499999999999,0.18725,0.14575,0.0494999999999999,0.09025,0.127,0.08825,0.0529999999999999,0.09125,0.0775,0.03525,0.0642499999999999,0.0817499999999999,0.0595,0.0637499999999999,0.02975,0.11725,0.05925,0.04125,0.04575,0.09975,0.0807499999999999,0.04125,0.0677499999999999,0.05375,0.1624999999999999,0.0702499999999999,0.1049999999999999,0.0692499999999999,0.0842499999999999,0.09525,0.0675,0.06125,0.0175,0.027,0.04375,0.0579999999999999,0.0399999999999999,0.04825,0.0359999999999999,0.03925,0.0534999999999999,0.067,0.0329999999999999,0.05675,0.03925,0.03075,0.0207499999999999
Hereafter (2010),0.7967500000000001,0.8855,0.8935,0.738,0.8734999999999999,0.61025,0.49975,0.73275,0.6735,0.8935,0.73275,0.69025,0.7562500000000001,0.73275,0.99525,0.8935,0.28625,0.24225,0.687,0.378,0.52425,0.44175,0.7495,0.4379999999999999,0.293,0.22175,0.495,0.3712499999999999,0.199,0.3555,0.2937499999999999,0.14325,0.356,0.40275,0.9965,0.28025,0.2229999999999999,0.428,0.24125,0.203,0.367,0.44225,0.27575,0.2095,0.68175,0.3035,0.2012499999999999,0.1962499999999999,0.1922499999999999,0.295,0.10275,0.0752499999999999,0.23125,0.14725,0.2654999999999999,0.17175,0.539,0.31225,0.2644999999999999,0.1882499999999999,0.093,0.295,0.24475,0.5805,0.131,0.275,0.11875,0.1927499999999999,0.10975,0.129,0.27075,0.1952499999999999,0.1325,0.1382499999999999,0.17125,0.142,0.1392499999999999,0.1094999999999999,0.1345,0.064,0.08925,0.0705,0.11375,0.21425,0.0802499999999999,0.16375,0.2035,0.156,0.08925,0.0935,0.04275,0.1094999999999999,0.1877499999999999,0.0655,0.068,0.1074999999999999,0.0549999999999999,0.0529999999999999,0.1265,0.1144999999999999,0.1024999999999999,0.0534999999999999,0.0262499999999999,0.1505,0.0677499999999999,0.11325,0.1074999999999999,0.0409999999999999,0.069,0.15025,0.0807499999999999,0.04825,0.10475,0.2554999999999999,0.1639999999999999,0.4915,0.05225,0.03575,0.1134999999999999,0.1887499999999999,0.2249999999999999,0.1982499999999999,0.0837499999999999,0.0554999999999999,0.082,0.0632499999999999,0.0632499999999999,0.0429999999999999,0.0354999999999999,0.03425,0.1059999999999999,0.1245,0.0474999999999999,0.17525,0.4097499999999999,0.088,0.3185,0.08975,0.1029999999999999,0.121,0.58175,0.069,0.1159999999999999,0.04175,0.0822499999999999,0.0349999999999999,0.0697499999999999,0.0292499999999999,0.05375
"Troll Hunter, The (Trolljegeren) (2010)",0.69775,0.9435,0.61775,0.63775,0.57775,0.3804999999999999,0.48275,0.57775,0.63775,0.5175,0.491,0.57775,0.5225,0.5035,0.254,0.3219999999999999,0.885,0.5685,0.416,0.96525,0.61775,0.62075,0.39075,0.6005,0.3097499999999999,0.47,0.21175,0.258,0.42325,0.22675,0.34575,0.74975,0.2664999999999999,0.08675,0.21375,0.4679999999999999,0.476,0.25,0.52225,0.264,0.12475,0.146,0.1215,0.1684999999999999,0.17375,0.21325,0.42825,0.1907499999999999,0.1267499999999999,0.254,0.12475,0.0652499999999999,0.1275,0.16975,0.15575,0.4425,0.121,0.1815,0.16425,0.1805,0.10175,0.5255,0.1282499999999999,0.183,0.2435,0.18475,0.1574999999999999,0.1375,0.1345,0.16275,0.139,0.24225,0.83575,0.1882499999999999,0.125,0.16575,0.2967499999999999,0.122,0.15625,0.1382499999999999,0.0707499999999999,0.1305,0.0329999999999999,0.16975,0.23675,0.129,0.0692499999999999,0.088,0.09075,0.08925,0.12175,0.15725,0.0685,0.0574999999999999,0.03075,0.082,0.05475,0.084,0.04625,0.09,0.088,0.77725,0.1897499999999999,0.0635,0.04575,0.05275,0.09475,0.145,0.1355,0.0534999999999999,0.0797499999999999,0.0595,0.0835,0.1034999999999999,0.0642499999999999,0.0489999999999999,0.0399999999999999,0.1387499999999999,0.0454999999999999,0.0635,0.0319999999999999,0.0665,0.0817499999999999,0.093,0.04975,0.1024999999999999,0.2264999999999999,0.0765,0.0584999999999999,0.0637499999999999,0.0767499999999999,0.0737499999999999,0.04875,0.066,0.0464999999999999,0.06075,0.04375,0.0665,0.06,0.421,0.05525,0.0409999999999999,0.05375,0.0574999999999999,0.0399999999999999,0.207,0.0245,0.0399999999999999,0.0305
Melancholia (2011),0.9655,0.8705,0.91725,0.9825,0.9825,0.7225,0.8855,0.926,0.62275,0.91725,0.9825,0.926,0.586,0.9825,0.8049999999999999,0.627,0.5445,0.64875,0.3135,0.30425,0.14375,0.45425,0.4762499999999999,0.1485,0.433,0.20775,0.9825,0.24875,0.4107499999999999,0.18375,0.2724999999999999,0.12075,0.3672499999999999,0.1945,0.43525,0.1704999999999999,0.2504999999999999,0.2584999999999999,0.082,0.179,0.3269999999999999,0.27775,0.29525,0.819,0.16325,0.0964999999999999,0.143,0.178,0.16575,0.309,0.24925,0.1619999999999999,0.05425,0.1445,0.1664999999999999,0.0797499999999999,0.25025,0.1639999999999999,0.2065,0.242,0.1395,0.213,0.1272499999999999,0.12125,0.10975,0.1014999999999999,0.1332499999999999,0.10925,0.1074999999999999,0.2065,0.52275,0.18075,0.1272499999999999,0.08875,0.24125,0.22475,0.0642499999999999,0.133,0.23075,0.21275,0.1937499999999999,0.084,0.03025,0.0737499999999999,0.09,0.0697499999999999,0.23725,0.067,0.0695,0.17075,0.0584999999999999,0.09025,0.16775,0.24925,0.031,0.074,0.0235,0.0564999999999999,0.031,0.1169999999999999,0.0685,0.0837499999999999,0.1094999999999999,0.1694999999999999,0.0394999999999999,0.0745,0.04225,0.0454999999999999,0.05375,0.4475,0.0652499999999999,0.025,0.0772499999999999,0.0935,0.0662499999999999,0.14,0.0464999999999999,0.031,0.0384999999999999,0.0245,0.05175,0.04625,0.1054999999999999,0.0324999999999999,0.0737499999999999,0.0725,0.03725,0.06025,0.0685,0.05025,0.1287499999999999,0.0792499999999999,0.0805,0.09725,0.011,0.0122499999999999,0.0324999999999999,0.03025,0.021,0.0439999999999999,0.0499999999999999,0.0262499999999999,0.0384999999999999,0.0762499999999999,0.0324999999999999,0.0484999999999999,0.0394999999999999,0.0222499999999999,0.03275
"Tunnel, The (2011)",0.96475,0.88775,0.4882499999999999,0.88775,0.6605,0.86775,0.47275,0.5705,0.8445,0.54075,0.73475,0.5705,0.6125,0.88775,0.40325,0.60375,0.908,0.88775,0.45275,0.2294999999999999,0.36375,0.525,0.257,0.6845,0.121,0.423,0.18725,0.3087499999999999,0.2604999999999999,0.58325,0.21075,0.71075,0.3359999999999999,0.374,0.499,0.3784999999999999,0.156,0.43625,0.18675,0.37625,0.4409999999999999,0.1927499999999999,0.0845,0.1342499999999999,0.10925,0.16825,0.6335,0.1312499999999999,0.348,0.08825,0.1124999999999999,0.1664999999999999,0.0715,0.272,0.2145,0.11525,0.1765,0.197,0.144,0.10275,0.32675,0.1584999999999999,0.2015,0.1297499999999999,0.18225,0.1905,0.182,0.1555,0.3555,0.119,0.38325,0.1297499999999999,0.17375,0.0895,0.09225,0.1144999999999999,0.121,0.0292499999999999,0.3285,0.16375,0.0615,0.1579999999999999,0.10575,0.15925,0.08675,0.2085,0.1205,0.177,0.0615,0.10875,0.08625,0.05575,0.1425,0.064,0.0242499999999999,0.1079999999999999,0.207,0.142,0.1154999999999999,0.1144999999999999,0.1195,0.6595,0.1639999999999999,0.301,0.27325,0.0915,0.05375,0.72225,0.10225,0.03875,0.05825,0.1287499999999999,0.11525,0.06225,0.05425,0.0835,0.2125,0.16525,0.05375,0.03875,0.357,0.65375,0.0554999999999999,0.24425,0.0514999999999999,0.11075,0.1917499999999999,0.0842499999999999,0.2085,0.1024999999999999,0.0677499999999999,0.0802499999999999,0.05275,0.018,0.03875,0.063,0.147,0.04225,0.0812499999999999,0.083,0.065,0.3269999999999999,0.05625,0.0702499999999999,0.03275,0.1139999999999999,0.11625,0.0187499999999999,0.03975
