movieId,weird,greed,original,runaway,melancholic,light,culture clash,good,drama,very funny,farce,vengeance,dialogue,fun movie,betrayal,chase,mentor,drinking,1930s,film noir,catastrophe,adaptation,period piece,independent film,childhood,absurd,quirky,divorce,surveillance,unlikely friendships,sexy,hotel,british,transformation,life philosophy,creativity,life & death,family,women,fantasy world,pornography,prejudice,predictable,fight scenes,islam,wartime,not funny,first contact,underrated,alter ego,sacrifice,dysfunctional family,writers,classic car,queer,death,teen movie,censorship,stereotypes,mad scientist,computer animation,california,good music,nudity (full frontal - brief),new york city,weapons,doctors,small town,simple,french,workplace,interracial romance,multiple storylines,survival,wine,hospital,road movie,san francisco,tokyo,island,pulp,fashion,blindness,dreams,memory,brothers,nudity (topless - brief),bollywood,lawyer,too long,irish accent,awesome soundtrack,radio,camp,ensemble cast,immortality,prison,new jersey,alternate history,time,desert,directorial debut,80s,oil,race,adoption,wilderness,indians,hunting,ghosts/afterlife,stand-up comedy,shopping,kidnapping,no plot,internet,snakes,rebellion,stoner movie,father daughter relationship,russian,best of 2005,atheism,made for tv,texas,addiction,prostitution,notable nudity,foul language,homeless,buddy movie,nudity (rear),finnish,robert downey jr,kick-butt women,australia,documentary,unlikeable characters,trilogy,potential oscar nom,single father,hip hop,too short,los angeles,cancer,god,goth,remake,graphic novel,reality tv
How to Steal a Million (1966),0.954,0.954,0.954,0.69375,0.954,0.85375,0.7615000000000001,0.8394999999999999,0.7615000000000001,0.91875,0.64325,0.6105,0.691,0.8859999999999999,0.4765,0.61875,0.5755,0.37875,0.21475,0.3295,0.4922499999999999,0.3884999999999999,0.43125,0.2664999999999999,0.6555,0.22275,0.4499999999999999,0.3542499999999999,0.5025,0.3605,0.51075,0.34025,0.52625,0.43025,0.44925,0.50925,0.425,0.45375,0.1649999999999999,0.32475,0.18125,0.286,0.296,0.26275,0.21625,0.11525,0.2897499999999999,0.3037499999999999,0.2455,0.1639999999999999,0.12225,0.206,0.17225,0.245,0.1684999999999999,0.1139999999999999,0.2504999999999999,0.1725,0.21575,0.254,0.3047499999999999,0.136,0.1699999999999999,0.28525,0.136,0.16525,0.1855,0.1382499999999999,0.31275,0.39725,0.0837499999999999,0.18425,0.16275,0.21075,0.4569999999999999,0.11975,0.0805,0.1594999999999999,0.1515,0.17625,0.1694999999999999,0.3525,0.17425,0.10775,0.1325,0.1402499999999999,0.177,0.3345,0.17875,0.1714999999999999,0.25125,0.138,0.0974999999999999,0.0762499999999999,0.144,0.1049999999999999,0.1649999999999999,0.0732499999999999,0.29225,0.2897499999999999,0.0812499999999999,0.11575,0.0632499999999999,0.1335,0.1825,0.082,0.078,0.16375,0.0519999999999999,0.1445,0.11425,0.14125,0.23425,0.141,0.1765,0.0994999999999999,0.0677499999999999,0.0559999999999999,0.8887499999999999,0.203,0.0479999999999999,0.118,0.0665,0.05925,0.0837499999999999,0.05325,0.1215,0.09575,0.0344999999999999,0.0514999999999999,0.0852499999999999,0.0369999999999999,0.0685,0.0815,0.078,0.0994999999999999,0.03425,0.05175,0.0564999999999999,0.05275,0.03525,0.03075,0.0265,0.03075,0.03025,0.0444999999999999,0.028,0.018,0.0292499999999999
Captain Blood (1935),0.94625,0.8912500000000001,0.8912500000000001,0.94625,0.6915,0.94625,0.8912500000000001,0.8912500000000001,0.8912500000000001,0.5375,0.51875,0.72975,0.717,0.8154999999999999,0.6595,0.8187500000000001,0.66475,0.49275,0.825,0.8685,0.43775,0.51575,0.74775,0.4495,0.648,0.15925,0.1795,0.2085,0.62525,0.3745,0.46675,0.1957499999999999,0.74775,0.4549999999999999,0.50775,0.27125,0.22175,0.31575,0.14275,0.53425,0.24925,0.4932499999999999,0.3185,0.8187500000000001,0.356,0.178,0.37175,0.47,0.31775,0.30225,0.4932499999999999,0.133,0.0905,0.282,0.1609999999999999,0.28075,0.15875,0.1392499999999999,0.3255,0.37825,0.21225,0.3742499999999999,0.17875,0.1332499999999999,0.1014999999999999,0.8187500000000001,0.60375,0.23675,0.3219999999999999,0.3159999999999999,0.0645,0.2827499999999999,0.0807499999999999,0.38,0.0767499999999999,0.1139999999999999,0.20625,0.156,0.15,0.527,0.27525,0.26,0.1267499999999999,0.1159999999999999,0.15875,0.3315,0.2604999999999999,0.17825,0.0615,0.14225,0.09775,0.23925,0.10825,0.15525,0.06,0.149,0.1505,0.1014999999999999,0.1325,0.2825,0.28075,0.12325,0.28425,0.198,0.081,0.03375,0.132,0.1865,0.16875,0.18275,0.0737499999999999,0.0464999999999999,0.1185,0.04125,0.10875,0.26925,0.7827500000000001,0.0712499999999999,0.0765,0.10675,0.10825,0.05325,0.12475,0.10125,0.05675,0.0564999999999999,0.0705,0.1054999999999999,0.0329999999999999,0.17175,0.0464999999999999,0.15525,0.087,0.0969999999999999,0.15525,0.0459999999999999,0.0295,0.20975,0.0787499999999999,0.0247499999999999,0.03575,0.0675,0.05075,0.04625,0.0409999999999999,0.021,0.0615,0.0379999999999999,0.0247499999999999
Mystery of the Wax Museum (1933),0.85375,0.7669999999999999,0.8305,0.85375,0.7669999999999999,0.85375,0.74325,0.59175,0.59175,0.236,0.46375,0.62725,0.598,0.265,0.74925,0.6975,0.54125,0.3305,0.8162499999999999,0.6275,0.416,0.40625,0.26325,0.4399999999999999,0.198,0.1425,0.23475,0.10525,0.627,0.135,0.5645,0.269,0.386,0.41925,0.26125,0.25725,0.24375,0.2015,0.15175,0.28825,0.4399999999999999,0.1262499999999999,0.25875,0.4075,0.0742499999999999,0.22025,0.3339999999999999,0.4725,0.1564999999999999,0.4379999999999999,0.2012499999999999,0.17975,0.1545,0.15275,0.154,0.3774999999999999,0.2105,0.3429999999999999,0.32125,0.75875,0.2012499999999999,0.404,0.0677499999999999,0.21425,0.4892499999999999,0.3645,0.48275,0.24975,0.14275,0.03975,0.0765,0.09075,0.1195,0.38075,0.076,0.3007499999999999,0.141,0.061,0.377,0.24225,0.37575,0.0939999999999999,0.1619999999999999,0.0935,0.09625,0.1714999999999999,0.198,0.083,0.0324999999999999,0.0837499999999999,0.1252499999999999,0.06025,0.1305,0.2269999999999999,0.04775,0.8245,0.0817499999999999,0.2189999999999999,0.0964999999999999,0.06125,0.0725,0.12375,0.1614999999999999,0.1009999999999999,0.0802499999999999,0.03675,0.18225,0.079,0.139,0.385,0.10125,0.10025,0.05275,0.09725,0.11725,0.218,0.0319999999999999,0.05125,0.02975,0.0655,0.10575,0.05325,0.0277499999999999,0.059,0.21925,0.0595,0.0255,0.05925,0.0539999999999999,0.0574999999999999,0.076,0.0344999999999999,0.0257499999999999,0.11575,0.0197499999999999,0.021,0.0394999999999999,0.04825,0.0354999999999999,0.0225,0.05475,0.0257499999999999,0.0627499999999999,0.031,0.05325,0.09375,0.512,0.05925,0.021
Safety Last! (1923),0.8634999999999999,0.985,0.8634999999999999,0.81175,0.99375,0.81175,0.8634999999999999,0.8634999999999999,0.8634999999999999,0.86625,0.6395,0.70325,0.7589999999999999,0.48175,0.39975,0.72525,0.4855,0.525,0.75925,0.54525,0.4419999999999999,0.48975,0.20475,0.6845,0.74625,0.4355,0.4355,0.2524999999999999,0.44425,0.652,0.38975,0.38025,0.3435,0.3025,0.276,0.414,0.4625,0.297,0.24175,0.4127499999999999,0.25625,0.3245,0.1694999999999999,0.1995,0.2435,0.22175,0.23575,0.2897499999999999,0.24875,0.353,0.3245,0.2304999999999999,0.15675,0.26025,0.1629999999999999,0.5035,0.15425,0.1982499999999999,0.18175,0.187,0.26025,0.3035,0.368,0.22375,0.16975,0.24675,0.2304999999999999,0.506,0.4812499999999999,0.17275,0.84825,0.11575,0.197,0.133,0.149,0.31775,0.2185,0.16025,0.3824999999999999,0.197,0.155,0.0845,0.3645,0.3582499999999999,0.188,0.119,0.1659999999999999,0.2027499999999999,0.0817499999999999,0.244,0.071,0.15625,0.149,0.1305,0.0564999999999999,0.0627499999999999,0.1895,0.4389999999999999,0.13,0.2774999999999999,0.1345,0.1215,0.11675,0.1385,0.10825,0.129,0.0915,0.1669999999999999,0.136,0.17425,0.21875,0.14175,0.09,0.089,0.074,0.1109999999999999,0.2175,0.36375,0.1034999999999999,0.0835,0.083,0.1435,0.10475,0.09975,0.092,0.1377499999999999,0.0554999999999999,0.11425,0.11025,0.2804999999999999,0.0855,0.0275,0.04375,0.05475,0.18475,0.1895,0.03175,0.11225,0.0737499999999999,0.0409999999999999,0.06225,0.1119999999999999,0.20625,0.0454999999999999,0.0454999999999999,0.0132499999999999,0.0167499999999999,0.028,0.0222499999999999
"Most Dangerous Game, The (1932)",0.87625,0.8645,0.8645,0.87625,0.9765,0.87625,0.7575000000000001,0.7215,0.59525,0.34275,0.3067499999999999,0.8167500000000001,0.6125,0.689,0.62725,0.8480000000000001,0.4187499999999999,0.3077499999999999,0.91675,0.8572500000000001,0.4357499999999999,0.577,0.27675,0.53325,0.529,0.1377499999999999,0.1877499999999999,0.0857499999999999,0.60475,0.2524999999999999,0.3229999999999999,0.2175,0.3429999999999999,0.32775,0.29,0.3482499999999999,0.39175,0.405,0.10625,0.381,0.2897499999999999,0.21225,0.33325,0.42625,0.2,0.47,0.37075,0.29925,0.25875,0.4395,0.22925,0.12225,0.146,0.25875,0.34125,0.387,0.1965,0.065,0.21025,0.47575,0.405,0.2022499999999999,0.063,0.0875,0.0939999999999999,0.6325,0.18475,0.2017499999999999,0.3645,0.12175,0.0635,0.0732499999999999,0.0969999999999999,0.74,0.1584999999999999,0.2734999999999999,0.1297499999999999,0.39725,0.204,0.97425,0.21425,0.1669999999999999,0.22625,0.20475,0.2224999999999999,0.1674999999999999,0.18325,0.1109999999999999,0.0549999999999999,0.22775,0.08625,0.0484999999999999,0.1714999999999999,0.2985,0.06025,0.1272499999999999,0.16475,0.14275,0.11625,0.261,0.2784999999999999,0.26725,0.15825,0.136,0.15325,0.0339999999999999,0.11225,0.1069999999999999,0.95975,0.08875,0.077,0.0195,0.1952499999999999,0.1215,0.09175,0.2514999999999999,0.10525,0.093,0.03375,0.46525,0.061,0.0645,0.088,0.0514999999999999,0.06125,0.0504999999999999,0.03525,0.0364999999999999,0.08775,0.03425,0.03575,0.27175,0.0847499999999999,0.05825,0.1109999999999999,0.06175,0.05125,0.1044999999999999,0.0359999999999999,0.0272499999999999,0.03425,0.143,0.0295,0.0539999999999999,0.05725,0.0187499999999999,0.0687499999999999,0.03975,0.04275
"Man Who Came to Dinner, The (1942)",0.7909999999999999,0.71675,0.7909999999999999,0.7875000000000001,0.648,0.7909999999999999,0.648,0.7909999999999999,0.69475,0.7665,0.77125,0.61625,0.7135,0.37775,0.3145,0.50575,0.47575,0.297,0.4725,0.64925,0.4935,0.4795,0.4435,0.1689999999999999,0.54475,0.7145,0.414,0.3662499999999999,0.3145,0.15775,0.45975,0.38425,0.2975,0.44175,0.3655,0.26375,0.15775,0.54475,0.1674999999999999,0.31725,0.147,0.4455,0.26775,0.23475,0.21225,0.62575,0.24425,0.33675,0.17425,0.389,0.15325,0.393,0.2955,0.074,0.15375,0.1255,0.18025,0.5415,0.1277499999999999,0.4,0.27475,0.1957499999999999,0.0865,0.09975,0.2827499999999999,0.20425,0.1119999999999999,0.46425,0.10625,0.0832499999999999,0.0785,0.12175,0.1634999999999999,0.1392499999999999,0.1679999999999999,0.079,0.065,0.09375,0.16025,0.134,0.12275,0.1405,0.2055,0.0817499999999999,0.09225,0.2875,0.0459999999999999,0.066,0.0509999999999999,0.2299999999999999,0.2135,0.09525,0.3784999999999999,0.10475,0.11125,0.135,0.09825,0.22425,0.187,0.03425,0.03475,0.085,0.0489999999999999,0.1574999999999999,0.0544999999999999,0.0812499999999999,0.09225,0.0642499999999999,0.0494999999999999,0.10125,0.0772499999999999,0.1154999999999999,0.027,0.0852499999999999,0.18425,0.0247499999999999,0.08925,0.0544999999999999,0.04825,0.0529999999999999,0.0837499999999999,0.134,0.194,0.0359999999999999,0.10575,0.03675,0.2284999999999999,0.10475,0.063,0.05675,0.0285,0.0439999999999999,0.1265,0.05575,0.0394999999999999,0.03625,0.0657499999999999,0.03475,0.04925,0.03375,0.05875,0.1574999999999999,0.0685,0.06,0.0329999999999999,0.04275,0.05425,0.0404999999999999,0.0935
"Major and the Minor, The (1942)",0.657,0.58825,0.55775,0.669,0.4972499999999999,0.81,0.62325,0.62325,0.62325,0.72675,0.53175,0.58825,0.37775,0.76475,0.39175,0.7575000000000001,0.67975,0.5415,0.11325,0.295,0.4715,0.21175,0.1415,0.1902499999999999,0.676,0.22225,0.22925,0.38525,0.39175,0.257,0.179,0.66875,0.2714999999999999,0.24625,0.274,0.285,0.31425,0.4825,0.44475,0.3245,0.179,0.2229999999999999,0.31625,0.28625,0.172,0.74775,0.29625,0.1805,0.18425,0.123,0.1385,0.12275,0.1405,0.3502499999999999,0.1392499999999999,0.0524999999999999,0.72175,0.196,0.18025,0.2857499999999999,0.39125,0.1104999999999999,0.09525,0.193,0.2204999999999999,0.1885,0.3794999999999999,0.176,0.1285,0.11725,0.128,0.14175,0.083,0.1014999999999999,0.21525,0.28625,0.11175,0.27575,0.40025,0.0842499999999999,0.1164999999999999,0.147,0.176,0.0852499999999999,0.2544999999999999,0.0595,0.278,0.06075,0.128,0.0827499999999999,0.0667499999999999,0.2445,0.10875,0.23175,0.03525,0.1014999999999999,0.0647499999999999,0.32725,0.06075,0.088,0.076,0.22625,0.12475,0.0665,0.0685,0.1307499999999999,0.12425,0.05025,0.013,0.0344999999999999,0.05075,0.16425,0.09875,0.1277499999999999,0.0944999999999999,0.1629999999999999,0.05925,0.0434999999999999,0.05375,0.04025,0.0262499999999999,0.0895,0.05675,0.0205,0.05925,0.0802499999999999,0.0314999999999999,0.05225,0.04325,0.0267499999999999,0.0409999999999999,0.04325,0.028,0.1069999999999999,0.0504999999999999,0.0584999999999999,0.0202499999999999,0.061,0.0235,0.2887499999999999,0.1245,0.0152499999999999,0.027,0.0215,0.0192499999999999,0.017,0.0187499999999999,0.0162499999999999,0.0137499999999999
Lover Come Back (1961),0.68575,0.69225,0.65275,0.69225,0.593,0.68575,0.69225,0.55525,0.69225,0.67625,0.82725,0.36375,0.64,0.65525,0.25325,0.562,0.3025,0.69575,0.1255,0.28825,0.4752499999999999,0.2234999999999999,0.151,0.20575,0.51875,0.382,0.1619999999999999,0.631,0.28225,0.1455,0.476,0.2935,0.1049999999999999,0.4745,0.3409999999999999,0.5165,0.4137499999999999,0.2907499999999999,0.52725,0.28725,0.28,0.139,0.20675,0.1995,0.2734999999999999,0.0885,0.23125,0.212,0.371,0.28425,0.09925,0.145,0.218,0.3265,0.11675,0.05275,0.1215,0.1659999999999999,0.27425,0.6115,0.1972499999999999,0.184,0.2475,0.1569999999999999,0.25675,0.25775,0.50025,0.1159999999999999,0.1014999999999999,0.136,0.3025,0.24575,0.1129999999999999,0.2375,0.32025,0.1965,0.09275,0.0885,0.252,0.1272499999999999,0.18325,0.122,0.11925,0.0615,0.15325,0.0765,0.0765,0.06,0.066,0.10475,0.10275,0.119,0.22625,0.11575,0.0509999999999999,0.04275,0.074,0.1397499999999999,0.1455,0.18625,0.05025,0.0574999999999999,0.1599999999999999,0.0852499999999999,0.1385,0.11025,0.0855,0.0837499999999999,0.4044999999999999,0.06025,0.13,0.2214999999999999,0.0369999999999999,0.1307499999999999,0.1992499999999999,0.18425,0.04375,0.0652499999999999,0.1014999999999999,0.0255,0.14575,0.259,0.03575,0.0292499999999999,0.0727499999999999,0.0595,0.0409999999999999,0.028,0.0787499999999999,0.024,0.0672499999999999,0.0414999999999999,0.0404999999999999,0.09625,0.0339999999999999,0.04375,0.12025,0.04475,0.0449999999999999,0.1365,0.0657499999999999,0.1164999999999999,0.0339999999999999,0.03,0.04075,0.0207499999999999,0.0212499999999999,0.0787499999999999,0.04725
"Last of Sheila, The (1973)",0.772,0.97075,0.85625,0.7565,0.72225,0.741,0.77525,0.9315,0.796,0.4965,0.4285,0.8414999999999999,0.7702500000000001,0.694,0.9605,0.52575,0.60275,0.61675,0.19,0.29525,0.4579999999999999,0.4555,0.362,0.33675,0.5085,0.35975,0.50225,0.27825,0.665,0.2714999999999999,0.5395,0.3057499999999999,0.2887499999999999,0.24825,0.20725,0.45475,0.26225,0.10625,0.18725,0.20375,0.3984999999999999,0.15525,0.251,0.189,0.17825,0.0974999999999999,0.27675,0.2664999999999999,0.25725,0.1855,0.2365,0.254,0.5605,0.3045,0.1589999999999999,0.39025,0.09825,0.2887499999999999,0.09325,0.15325,0.1205,0.29625,0.1315,0.24025,0.138,0.2724999999999999,0.37825,0.23725,0.0817499999999999,0.12125,0.10425,0.08775,0.54275,0.139,0.252,0.0745,0.0755,0.2135,0.11125,0.303,0.1952499999999999,0.0712499999999999,0.1175,0.0647499999999999,0.1574999999999999,0.0817499999999999,0.1694999999999999,0.1644999999999999,0.1907499999999999,0.14975,0.245,0.1315,0.1275,0.04825,0.93525,0.0215,0.13,0.1019999999999999,0.16725,0.05625,0.0182499999999999,0.13,0.0655,0.09325,0.0935,0.05975,0.0852499999999999,0.152,0.073,0.028,0.082,0.05425,0.10525,0.1347499999999999,0.07,0.3854999999999999,0.0212499999999999,0.0554999999999999,0.0295,0.05925,0.065,0.0827499999999999,0.05675,0.0665,0.23325,0.0745,0.0905,0.3814999999999999,0.03675,0.0812499999999999,0.14625,0.03275,0.562,0.0554999999999999,0.0677499999999999,0.17775,0.076,0.0192499999999999,0.3117499999999999,0.0195,0.0667499999999999,0.0282499999999999,0.08925,0.0349999999999999,0.0272499999999999,0.0262499999999999,0.0105,0.03825,0.20675
"Adventures of Sherlock Holmes, The (1939)",0.81375,0.92525,0.7215,0.81375,0.75,0.81375,0.75,0.7355,0.8779999999999999,0.36275,0.5555,0.671,0.68775,0.71625,0.8055000000000001,0.75275,0.54725,0.428,0.44575,0.54125,0.44375,0.4882499999999999,0.7005,0.14875,0.598,0.15075,0.22075,0.11025,0.639,0.244,0.31375,0.31525,0.7922499999999999,0.347,0.4965,0.3175,0.218,0.2927499999999999,0.10025,0.34075,0.18575,0.1405,0.26375,0.261,0.1315,0.77325,0.34875,0.24175,0.2504999999999999,0.387,0.3105,0.2035,0.1365,0.4599999999999999,0.1985,0.23725,0.1362499999999999,0.14525,0.0935,0.1815,0.2927499999999999,0.16425,0.1465,0.1322499999999999,0.0414999999999999,0.3085,0.518,0.14925,0.22825,0.1282499999999999,0.0775,0.082,0.27475,0.0747499999999999,0.11525,0.0605,0.15375,0.179,0.132,0.10775,0.2584999999999999,0.15,0.1957499999999999,0.08825,0.16525,0.0787499999999999,0.1044999999999999,0.1515,0.45275,0.143,0.09775,0.1805,0.2885,0.1584999999999999,0.1104999999999999,0.2594999999999999,0.12275,0.073,0.092,0.2967499999999999,0.119,0.08825,0.1295,0.06225,0.1387499999999999,0.087,0.0632499999999999,0.1169999999999999,0.07,0.15675,0.09025,0.05625,0.122,0.2194999999999999,0.10225,0.06025,0.05725,0.1064999999999999,0.1435,0.08625,0.04825,0.0479999999999999,0.12125,0.0459999999999999,0.0484999999999999,0.04575,0.09275,0.05125,0.03825,0.0712499999999999,0.084,0.0559999999999999,0.079,0.071,0.1124999999999999,0.0787499999999999,0.03175,0.0865,0.04825,0.03225,0.04125,0.1169999999999999,0.0285,0.0232499999999999,0.027,0.0359999999999999,0.0137499999999999,0.0235,0.018
"Hound of the Baskervilles, The (1939)",0.9155,0.912,0.81125,0.9155,0.81575,0.9155,0.81575,0.722,0.58025,0.39575,0.1014999999999999,0.73075,0.37525,0.5,0.8402499999999999,0.669,0.495,0.25275,0.69875,0.70425,0.4305,0.976,0.7729999999999999,0.27825,0.3017499999999999,0.11575,0.3209999999999999,0.1094999999999999,0.62475,0.391,0.18475,0.345,0.7729999999999999,0.3632499999999999,0.33475,0.249,0.27425,0.47875,0.132,0.3285,0.27825,0.1714999999999999,0.31275,0.241,0.1925,0.1302499999999999,0.373,0.196,0.3329999999999999,0.3515,0.176,0.2199999999999999,0.26025,0.1347499999999999,0.40925,0.533,0.10625,0.479,0.0999999999999999,0.6065,0.1225,0.2774999999999999,0.1064999999999999,0.16525,0.1669999999999999,0.2574999999999999,0.563,0.2355,0.208,0.05275,0.04925,0.088,0.21525,0.0845,0.05925,0.1074999999999999,0.11675,0.20925,0.1019999999999999,0.20425,0.20425,0.1267499999999999,0.1699999999999999,0.084,0.37475,0.1104999999999999,0.12075,0.0742499999999999,0.2925,0.17725,0.22875,0.12075,0.16925,0.05925,0.1014999999999999,0.194,0.1312499999999999,0.1584999999999999,0.133,0.17975,0.0954999999999999,0.091,0.09,0.072,0.1375,0.1257499999999999,0.172,0.16375,0.0745,0.1064999999999999,0.05925,0.04225,0.0979999999999999,0.12325,0.0807499999999999,0.09925,0.0632499999999999,0.09825,0.0805,0.0534999999999999,0.04825,0.0752499999999999,0.1825,0.0765,0.16225,0.0434999999999999,0.0282499999999999,0.0359999999999999,0.0544999999999999,0.0722499999999999,0.1574999999999999,0.0394999999999999,0.598,0.0627499999999999,0.0727499999999999,0.0479999999999999,0.0444999999999999,0.14225,0.0667499999999999,0.0295,0.0182499999999999,0.09825,0.0449999999999999,0.0767499999999999,0.03275,0.06225,0.0667499999999999,0.0175,0.025
Bachelor Mother (1939),0.80525,0.73375,0.80525,0.778,0.573,0.80525,0.778,0.80525,0.778,0.8307500000000001,0.9075,0.591,0.4712499999999999,0.78775,0.434,0.7629999999999999,0.46425,0.3149999999999999,0.2017499999999999,0.51625,0.4862499999999999,0.47475,0.41525,0.25275,0.73575,0.5215,0.2837499999999999,0.37475,0.3635,0.6115,0.2764999999999999,0.26425,0.5715,0.3107499999999999,0.3107499999999999,0.2634999999999999,0.24,0.72325,0.4735,0.3745,0.14575,0.495,0.25175,0.3635,0.4044999999999999,0.31975,0.2624999999999999,0.44725,0.0685,0.1815,0.4077499999999999,0.69375,0.2935,0.1169999999999999,0.25675,0.0792499999999999,0.3545,0.10725,0.141,0.2435,0.5305,0.32875,0.4505,0.11675,0.272,0.17975,0.475,0.1997499999999999,0.41925,0.1495,0.1355,0.1054999999999999,0.201,0.1377499999999999,0.1614999999999999,0.4585,0.1704999999999999,0.1644999999999999,0.3695,0.0832499999999999,0.10375,0.129,0.04575,0.064,0.1955,0.141,0.0434999999999999,0.1915,0.185,0.15,0.1704999999999999,0.18175,0.23425,0.2204999999999999,0.11725,0.0389999999999999,0.127,0.1185,0.0632499999999999,0.1694999999999999,0.029,0.0705,0.0605,0.0677499999999999,0.1312499999999999,0.64175,0.05475,0.1985,0.27825,0.024,0.0755,0.1765,0.0237499999999999,0.0434999999999999,0.1317499999999999,0.03375,0.0399999999999999,0.0579999999999999,0.062,0.0959999999999999,0.199,0.0652499999999999,0.0657499999999999,0.0812499999999999,0.05625,0.0687499999999999,0.0255,0.18725,0.05075,0.0202499999999999,0.04375,0.14925,0.1362499999999999,0.08775,0.06,0.05875,0.0257499999999999,0.24675,0.0349999999999999,0.23625,0.1945,0.2804999999999999,0.04225,0.04225,0.0635,0.0117499999999999,0.24275,0.0275,0.023
"Christmas Carol, A (Scrooge) (1951)",0.95825,0.86625,0.8045,0.95825,0.69625,0.95825,0.8045,0.8045,0.8045,0.3492499999999999,0.17775,0.63375,0.69625,0.4792499999999999,0.40525,0.37625,0.7577499999999999,0.386,0.46375,0.794,0.45875,0.86225,0.62025,0.281,0.6435,0.2017499999999999,0.1664999999999999,0.1415,0.377,0.4625,0.134,0.2045,0.62025,0.554,0.26775,0.434,0.3894999999999999,0.558,0.09475,0.2975,0.397,0.345,0.21725,0.377,0.1669999999999999,0.1094999999999999,0.34325,0.32475,0.2867499999999999,0.31125,0.2825,0.2125,0.12375,0.1235,0.1312499999999999,0.40425,0.12225,0.1975,0.18675,0.249,0.3345,0.14375,0.15625,0.307,0.1124999999999999,0.20625,0.12325,0.1272499999999999,0.21425,0.069,0.0429999999999999,0.09,0.09825,0.17775,0.031,0.1114999999999999,0.08,0.05375,0.15375,0.186,0.10775,0.0399999999999999,0.16525,0.10125,0.1375,0.17225,0.0847499999999999,0.0574999999999999,0.0742499999999999,0.20775,0.1094999999999999,0.1327499999999999,0.08825,0.152,0.0494999999999999,0.33125,0.1154999999999999,0.0765,0.1342499999999999,0.2324999999999999,0.0792499999999999,0.11125,0.11675,0.0569999999999999,0.1029999999999999,0.1079999999999999,0.0852499999999999,0.1267499999999999,0.0584999999999999,0.1154999999999999,0.0539999999999999,0.0677499999999999,0.03925,0.03975,0.0735,0.16675,0.0742499999999999,0.09175,0.0812499999999999,0.03575,0.14125,0.0772499999999999,0.42125,0.04075,0.04275,0.0414999999999999,0.0384999999999999,0.0944999999999999,0.075,0.062,0.0954999999999999,0.05125,0.05825,0.0514999999999999,0.0564999999999999,0.03,0.031,0.09575,0.0314999999999999,0.0384999999999999,0.03175,0.03775,0.0257499999999999,0.04925,0.241,0.0384999999999999,0.03225,0.05525,0.03025
"Day at the Races, A (1937)",0.829,0.829,0.829,0.8227500000000001,0.81925,0.8227500000000001,0.829,0.829,0.829,0.8835,0.7629999999999999,0.6295,0.74025,0.69075,0.4812499999999999,0.6415,0.537,0.4489999999999999,0.693,0.4285,0.4469999999999999,0.565,0.25925,0.36775,0.40525,0.53875,0.48575,0.127,0.37175,0.275,0.4277499999999999,0.676,0.4285,0.40425,0.27625,0.419,0.25975,0.30025,0.16025,0.28225,0.33675,0.509,0.25575,0.412,0.40275,0.15625,0.25225,0.1952499999999999,0.3715,0.33125,0.2674999999999999,0.38875,0.17275,0.26975,0.2175,0.26625,0.1335,0.2007499999999999,0.424,0.267,0.1679999999999999,0.31375,0.9565,0.2895,0.093,0.1995,0.60575,0.1397499999999999,0.1342499999999999,0.1004999999999999,0.1987499999999999,0.239,0.144,0.1069999999999999,0.0677499999999999,0.3159999999999999,0.1584999999999999,0.17275,0.1845,0.1377499999999999,0.18,0.11625,0.14625,0.147,0.08625,0.69425,0.2835,0.22825,0.0637499999999999,0.3964999999999999,0.24425,0.27075,0.1977499999999999,0.10975,0.14825,0.0785,0.17025,0.0812499999999999,0.1282499999999999,0.11875,0.1049999999999999,0.18075,0.16025,0.14075,0.649,0.0865,0.176,0.139,0.0697499999999999,0.0767499999999999,0.21925,0.04425,0.08875,0.1897499999999999,0.085,0.1079999999999999,0.127,0.23875,0.1385,0.124,0.0974999999999999,0.0797499999999999,0.10875,0.065,0.086,0.0642499999999999,0.0815,0.16275,0.0672499999999999,0.0925,0.1044999999999999,0.14275,0.083,0.0725,0.0792499999999999,0.0564999999999999,0.04025,0.0665,0.1099999999999999,0.03125,0.1445,0.0817499999999999,0.0419999999999999,0.0722499999999999,0.1355,0.065,0.017,0.0549999999999999,0.03075
