movieId,predictable,first contact,catastrophe,good,weapons,fight scenes,original,chase,survival,fun movie,mad scientist,dialogue,weird,light,mentor,fantasy world,vengeance,runaway,culture clash,betrayal,adaptation,transformation,greed,very funny,drama,not funny,life philosophy,camp,melancholic,sacrifice,pulp,family,creativity,teen movie,death,computer animation,absurd,alter ego,island,immortality,independent film,pornography,internet,life & death,quirky,god,childhood,surveillance,stereotypes,writers,desert,sexy,nudity (full frontal - brief),underrated,memory,islam,dysfunctional family,snakes,classic car,80s,alternate history,california,doctors,remake,drinking,multiple storylines,unlikely friendships,women,new jersey,no plot,hospital,prejudice,simple,irish accent,nudity (rear),farce,queer,too long,trilogy,atheism,unlikeable characters,race,road movie,los angeles,time,too short,awesome soundtrack,tokyo,small town,blindness,notable nudity,wartime,hunting,period piece,dreams,british,prison,new york city,indians,film noir,wilderness,kick-butt women,san francisco,nudity (topless - brief),made for tv,radio,good music,hotel,stand-up comedy,shopping,graphic novel,single father,russian,hip hop,ensemble cast,reality tv,ghosts/afterlife,interracial romance,oil,workplace,kidnapping,brothers,stoner movie,fashion,bollywood,divorce,foul language,censorship,adoption,rebellion,addiction,buddy movie,1930s,goth,australia,directorial debut,cancer,father daughter relationship,robert downey jr,homeless,finnish,texas,best of 2005,prostitution,wine,potential oscar nom,french,lawyer,documentary
Reign of Fire (2002),0.952,0.952,0.913,0.97425,0.9665,0.9665,0.743,0.9665,0.92225,0.64575,0.6135,0.59175,0.762,0.523,0.48275,0.97425,0.3702499999999999,0.3794999999999999,0.56125,0.33175,0.31475,0.4217499999999999,0.3794999999999999,0.23175,0.3794999999999999,0.3732499999999999,0.3169999999999999,0.17975,0.23875,0.59625,0.22225,0.2145,0.34225,0.15775,0.1855,0.53025,0.2229999999999999,0.2837499999999999,0.2015,0.4852499999999999,0.28825,0.16975,0.31425,0.208,0.15825,0.1139999999999999,0.1402499999999999,0.1317499999999999,0.32975,0.17625,0.1915,0.1345,0.18675,0.25125,0.21175,0.28825,0.16025,0.3265,0.135,0.0677499999999999,0.18025,0.09925,0.148,0.13,0.215,0.199,0.17975,0.15975,0.144,0.1725,0.121,0.15925,0.23775,0.20725,0.1385,0.08725,0.11025,0.17925,0.1659999999999999,0.1295,0.0885,0.17575,0.1649999999999999,0.0529999999999999,0.10375,0.18175,0.0815,0.1195,0.1064999999999999,0.1982499999999999,0.0885,0.0974999999999999,0.1382499999999999,0.18475,0.0742499999999999,0.4812499999999999,0.10425,0.0717499999999999,0.0705,0.0959999999999999,0.088,0.0984999999999999,0.04925,0.0494999999999999,0.0637499999999999,0.0692499999999999,0.0595,0.0419999999999999,0.0812499999999999,0.0494999999999999,0.3,0.0685,0.085,0.0812499999999999,0.0429999999999999,0.0745,0.123,0.0782499999999999,0.11225,0.1525,0.0605,0.0707499999999999,0.0772499999999999,0.05275,0.0687499999999999,0.0775,0.03225,0.0319999999999999,0.04925,0.0787499999999999,0.069,0.0822499999999999,0.04325,0.2259999999999999,0.0454999999999999,0.072,0.0454999999999999,0.0657499999999999,0.027,0.05425,0.0399999999999999,0.03975,0.0635,0.0374999999999999,0.0379999999999999,0.0374999999999999,0.0379999999999999,0.0172499999999999,0.0185
Eight Legged Freaks (2002),0.908,0.908,0.58525,0.67975,0.908,0.70925,0.73125,0.70925,0.31825,0.932,0.99925,0.474,0.494,0.8567499999999999,0.4034999999999999,0.3359999999999999,0.3159999999999999,0.298,0.2907499999999999,0.30725,0.32025,0.46875,0.295,0.73825,0.2907499999999999,0.26525,0.29625,0.8567499999999999,0.3562499999999999,0.177,0.3145,0.3722499999999999,0.34975,0.29625,0.3472499999999999,0.58825,0.7649999999999999,0.2664999999999999,0.348,0.068,0.1877499999999999,0.2345,0.1415,0.25775,0.3485,0.0925,0.2405,0.1985,0.3914999999999999,0.156,0.38275,0.3305,0.2199999999999999,0.1505,0.073,0.0797499999999999,0.1912499999999999,0.692,0.1975,0.14175,0.1297499999999999,0.20475,0.1485,0.143,0.29425,0.244,0.195,0.1679999999999999,0.2865,0.1265,0.14225,0.12275,0.1932499999999999,0.1614999999999999,0.0735,0.24775,0.1745,0.127,0.04025,0.086,0.0712499999999999,0.0632499999999999,0.1912499999999999,0.05575,0.03175,0.0835,0.0857499999999999,0.1034999999999999,0.74375,0.1104999999999999,0.1337499999999999,0.0627499999999999,0.14325,0.0715,0.0984999999999999,0.0964999999999999,0.087,0.0705,0.08925,0.1059999999999999,0.16425,0.0875,0.093,0.1119999999999999,0.0732499999999999,0.33825,0.05325,0.065,0.0954999999999999,0.1594999999999999,0.0805,0.05175,0.05625,0.0895,0.1014999999999999,0.05825,0.04625,0.0662499999999999,0.0812499999999999,0.08875,0.0419999999999999,0.1074999999999999,0.12475,0.1292499999999999,0.1619999999999999,0.0785,0.0762499999999999,0.0642499999999999,0.071,0.0242499999999999,0.0595,0.14175,0.065,0.0835,0.05375,0.0817499999999999,0.06,0.05375,0.0349999999999999,0.04425,0.05525,0.0944999999999999,0.024,0.0282499999999999,0.04325,0.05325,0.0359999999999999,0.03775,0.03275
"Adventures of Pluto Nash, The (2002)",0.981,0.99025,0.98925,0.99025,0.7582500000000001,0.9035,0.7695000000000001,0.64875,0.97275,0.5525,0.3279999999999999,0.3804999999999999,0.601,0.4705,0.4852499999999999,0.4792499999999999,0.3239999999999999,0.2897499999999999,0.309,0.23425,0.29225,0.2425,0.24225,0.71225,0.208,0.2654999999999999,0.3475,0.2229999999999999,0.26275,0.1912499999999999,0.3692499999999999,0.43425,0.3355,0.23175,0.16325,0.276,0.352,0.1765,0.1175,0.53425,0.14225,0.2055,0.34275,0.1805,0.38575,0.1805,0.15525,0.14875,0.25875,0.16475,0.1272499999999999,0.2,0.22275,0.10425,0.40125,0.14225,0.1997499999999999,0.0504999999999999,0.175,0.3485,0.1415,0.123,0.151,0.1795,0.093,0.152,0.17875,0.12175,0.1335,0.0959999999999999,0.0984999999999999,0.0837499999999999,0.1312499999999999,0.142,0.25825,0.16875,0.14175,0.12025,0.1579999999999999,0.081,0.18,0.1069999999999999,0.17075,0.0637499999999999,0.23825,0.1044999999999999,0.09875,0.084,0.08725,0.075,0.14175,0.0642499999999999,0.0192499999999999,0.10875,0.0705,0.0925,0.1054999999999999,0.0712499999999999,0.17525,0.1882499999999999,0.0489999999999999,0.09875,0.04925,0.05125,0.05125,0.0519999999999999,0.15325,0.0707499999999999,0.2319999999999999,0.08925,0.061,0.12275,0.075,0.2835,0.0564999999999999,0.0852499999999999,0.0825,0.0807499999999999,0.04075,0.0847499999999999,0.065,0.087,0.0757499999999999,0.11875,0.0994999999999999,0.0665,0.04725,0.0717499999999999,0.09575,0.0665,0.05925,0.0765,0.0817499999999999,0.0484999999999999,0.0389999999999999,0.0655,0.04675,0.0419999999999999,0.0544999999999999,0.05525,0.04275,0.0439999999999999,0.06,0.0544999999999999,0.0665,0.0434999999999999,0.0459999999999999,0.0282499999999999,0.017
Clash of the Titans (1981),0.9795,0.9795,0.8165,0.999,0.9795,0.7842499999999999,0.8727499999999999,0.64675,0.43225,0.5875,0.8975,0.66675,0.859,0.7595000000000001,0.7669999999999999,0.999,0.51275,0.62275,0.5995,0.3405,0.558,0.5705,0.351,0.4962499999999999,0.3409999999999999,0.312,0.2895,0.44375,0.4535,0.81725,0.32825,0.2274999999999999,0.42525,0.21225,0.29125,0.70575,0.3735,0.3814999999999999,0.4479999999999999,0.83575,0.4535,0.3712499999999999,0.1352499999999999,0.211,0.24625,0.7537499999999999,0.68,0.118,0.1395,0.14125,0.1679999999999999,0.2175,0.2865,0.43225,0.21125,0.1352499999999999,0.2294999999999999,0.8035000000000001,0.2125,0.5795,0.3117499999999999,0.2455,0.16075,0.254,0.4535,0.2249999999999999,0.1629999999999999,0.10375,0.15575,0.11125,0.1352499999999999,0.15875,0.25075,0.15575,0.0815,0.1352499999999999,0.126,0.0745,0.118,0.26675,0.0959999999999999,0.1342499999999999,0.083,0.126,0.183,0.0245,0.22225,0.1912499999999999,0.12025,0.217,0.1977499999999999,0.05375,0.1039999999999999,0.15025,0.3195,0.14875,0.09175,0.1019999999999999,0.0875,0.08975,0.244,0.0652499999999999,0.1014999999999999,0.261,0.11525,0.04125,0.09375,0.10675,0.11425,0.0767499999999999,0.16175,0.0499999999999999,0.0772499999999999,0.0697499999999999,0.062,0.05175,0.1659999999999999,0.0767499999999999,0.1004999999999999,0.09225,0.0775,0.10825,0.09875,0.0984999999999999,0.09,0.04975,0.08775,0.09425,0.05825,0.0777499999999999,0.0499999999999999,0.076,0.15075,0.1159999999999999,0.1392499999999999,0.1124999999999999,0.05725,0.0665,0.08725,0.04675,0.03275,0.05825,0.12175,0.026,0.03325,0.06125,0.0314999999999999,0.03325,0.0217499999999999
"Swarm, The (1978)",0.987,0.7949999999999999,0.7717499999999999,0.56775,0.7949999999999999,0.987,0.7737499999999999,0.4335,0.4489999999999999,0.244,0.8480000000000001,0.7035,0.431,0.714,0.59825,0.4337499999999999,0.5625,0.3572499999999999,0.27375,0.3027499999999999,0.371,0.4107499999999999,0.29925,0.25575,0.279,0.33175,0.3495,0.8042499999999999,0.4287499999999999,0.4415,0.278,0.32025,0.14275,0.18275,0.53275,0.22225,0.264,0.17475,0.628,0.2324999999999999,0.215,0.3575,0.1525,0.2815,0.25,0.4945,0.22225,0.0569999999999999,0.1317499999999999,0.2135,0.1104999999999999,0.14925,0.1335,0.0807499999999999,0.0667499999999999,0.10575,0.24625,0.50325,0.2345,0.135,0.1679999999999999,0.23875,0.35775,0.14325,0.15775,0.3702499999999999,0.1669999999999999,0.11275,0.23725,0.1725,0.4075,0.10375,0.1175,0.1669999999999999,0.0657499999999999,0.12175,0.12275,0.33125,0.0255,0.1589999999999999,0.0875,0.0722499999999999,0.1169999999999999,0.08625,0.03575,0.0792499999999999,0.0687499999999999,0.22375,0.2945,0.1332499999999999,0.067,0.0745,0.1957499999999999,0.04775,0.125,0.0635,0.0742499999999999,0.0807499999999999,0.0554999999999999,0.10975,0.1285,0.0939999999999999,0.075,0.0735,0.28725,0.0514999999999999,0.04575,0.05575,0.133,0.04225,0.10875,0.04275,0.0504999999999999,0.05775,0.3179999999999999,0.1312499999999999,0.03925,0.0449999999999999,0.14725,0.0705,0.0605,0.0875,0.0852499999999999,0.0349999999999999,0.04175,0.03975,0.04825,0.05525,0.10875,0.026,0.05925,0.0202499999999999,0.04925,0.05525,0.03275,0.04325,0.0979999999999999,0.03875,0.0349999999999999,0.0359999999999999,0.03325,0.3764999999999999,0.026,0.0474999999999999,0.0265,0.04375,0.03425,0.0195,0.0152499999999999
Spaced Invaders (1990),0.952,0.952,0.952,0.90975,0.737,0.74675,0.717,0.46975,0.20425,0.8285,0.425,0.53825,0.4044999999999999,0.90325,0.46975,0.59575,0.434,0.268,0.32925,0.3419999999999999,0.28325,0.50425,0.2945,0.7797499999999999,0.247,0.25725,0.3229999999999999,0.41525,0.2915,0.2634999999999999,0.3409999999999999,0.513,0.37975,0.21475,0.3572499999999999,0.49575,0.304,0.17825,0.293,0.06125,0.1855,0.24875,0.15675,0.301,0.4185,0.2564999999999999,0.49575,0.086,0.21375,0.2867499999999999,0.2022499999999999,0.194,0.17425,0.15225,0.087,0.1205,0.25025,0.1952499999999999,0.1902499999999999,0.20775,0.254,0.34175,0.36875,0.1355,0.2075,0.2425,0.17625,0.09875,0.09525,0.2314999999999999,0.243,0.0954999999999999,0.205,0.1589999999999999,0.0959999999999999,0.26375,0.15,0.155,0.026,0.0905,0.10075,0.14525,0.2875,0.0772499999999999,0.0772499999999999,0.0655,0.0944999999999999,0.0695,0.45875,0.0797499999999999,0.12225,0.184,0.08675,0.0772499999999999,0.11975,0.0999999999999999,0.10275,0.0672499999999999,0.1044999999999999,0.11975,0.10325,0.10325,0.0514999999999999,0.0979999999999999,0.11425,0.64975,0.0752499999999999,0.1104999999999999,0.1282499999999999,0.0544999999999999,0.03025,0.0842499999999999,0.0875,0.05475,0.0785,0.0645,0.0842499999999999,0.0605,0.067,0.0642499999999999,0.09825,0.1064999999999999,0.093,0.04875,0.0534999999999999,0.04875,0.295,0.067,0.1039999999999999,0.0222499999999999,0.05975,0.079,0.061,0.0605,0.0429999999999999,0.062,0.0655,0.04225,0.0424999999999999,0.026,0.04475,0.05225,0.0314999999999999,0.03975,0.0245,0.0449999999999999,0.03775,0.0222499999999999,0.0225
Heartbeeps (1981),0.90975,0.93425,0.98375,0.93425,0.365,0.415,0.7795000000000001,0.8687499999999999,0.90975,0.415,0.6275,0.69175,0.69175,0.3592499999999999,0.418,0.5815,0.261,0.63875,0.3219999999999999,0.25175,0.20875,0.28725,0.376,0.34475,0.3219999999999999,0.282,0.28075,0.3592499999999999,0.3652499999999999,0.39175,0.3309999999999999,0.51,0.2634999999999999,0.303,0.23125,0.248,0.283,0.2022499999999999,0.26475,0.0682499999999999,0.22425,0.2857499999999999,0.3685,0.0935,0.374,0.531,0.2654999999999999,0.2259999999999999,0.1485,0.2199999999999999,0.09525,0.285,0.1367499999999999,0.09625,0.4555,0.09275,0.20475,0.09425,0.247,0.7742500000000001,0.5465,0.1795,0.22375,0.084,0.1495,0.1845,0.2495,0.1564999999999999,0.11475,0.09925,0.084,0.125,0.15125,0.13,0.15375,0.22825,0.2015,0.1785,0.04725,0.1322499999999999,0.1049999999999999,0.348,0.35875,0.0569999999999999,0.701,0.24075,0.11825,0.0895,0.0705,0.0339999999999999,0.296,0.0757499999999999,0.0925,0.09875,0.24075,0.05725,0.1154999999999999,0.12275,0.1114999999999999,0.12125,0.076,0.0672499999999999,0.0727499999999999,0.0349999999999999,0.068,0.43525,0.0772499999999999,0.0875,0.144,0.1325,0.0319999999999999,0.04675,0.04175,0.05575,0.05025,0.15275,0.04175,0.15025,0.05625,0.17575,0.0379999999999999,0.0247499999999999,0.15275,0.0222499999999999,0.1865,0.04325,0.0404999999999999,0.16175,0.15625,0.087,0.0685,0.0232499999999999,0.0549999999999999,0.0359999999999999,0.03725,0.09775,0.04125,0.0295,0.0359999999999999,0.09975,0.0217499999999999,0.04325,0.0215,0.04475,0.024,0.0529999999999999,0.0329999999999999,0.018,0.0092499999999999
Left Behind II: Tribulation Force (2002),0.8327500000000001,0.726,0.8327500000000001,0.8327500000000001,0.60925,0.8327500000000001,0.748,0.52925,0.9115,0.3655,0.1937499999999999,0.7729999999999999,0.1865,0.2574999999999999,0.50775,0.411,0.3249999999999999,0.211,0.4167499999999999,0.4167499999999999,0.996,0.31,0.22175,0.24075,0.4167499999999999,0.3409999999999999,0.27225,0.24375,0.2155,0.39875,0.55175,0.61775,0.1215,0.57325,0.17275,0.21975,0.1084999999999999,0.189,0.2075,0.09925,0.90875,0.1322499999999999,0.21125,0.1574999999999999,0.14425,0.996,0.187,0.17875,0.1639999999999999,0.2135,0.03675,0.1312499999999999,0.12425,0.079,0.0847499999999999,0.90875,0.16975,0.04425,0.1287499999999999,0.09,0.1614999999999999,0.0474999999999999,0.0944999999999999,0.1694999999999999,0.1317499999999999,0.2269999999999999,0.16325,0.1114999999999999,0.1525,0.1282499999999999,0.1604999999999999,0.0777499999999999,0.09625,0.24875,0.0915,0.1505,0.0969999999999999,0.15725,0.2865,0.9755,0.0574999999999999,0.0822499999999999,0.05275,0.04825,0.0529999999999999,0.0777499999999999,0.11775,0.0389999999999999,0.063,0.063,0.0697499999999999,0.90875,0.0132499999999999,0.0655,0.0657499999999999,0.08925,0.0742499999999999,0.082,0.09775,0.10975,0.0504999999999999,0.10325,0.0665,0.0127499999999999,0.08675,0.0222499999999999,0.0727499999999999,0.0474999999999999,0.0827499999999999,0.05425,0.0195,0.0685,0.2365,0.1525,0.0742499999999999,0.0727499999999999,0.0235,0.081,0.04025,0.05325,0.03975,0.04425,0.04175,0.03725,0.05825,0.0905,0.11425,0.0484999999999999,0.0935,0.023,0.05825,0.0222499999999999,0.0334999999999999,0.0147499999999999,0.022,0.02975,0.06,0.0295,0.03,0.0277499999999999,0.02975,0.0282499999999999,0.0192499999999999,0.04975,0.027,0.0205,0.0247499999999999,0.0314999999999999,0.009
"Sword and the Sorcerer, The (1982)",0.899,0.899,0.51525,0.9715,0.899,0.806,0.7715000000000001,0.8075000000000001,0.18375,0.80325,0.5265,0.74625,0.71375,0.70975,0.57425,0.9715,0.65575,0.40575,0.25375,0.4435,0.252,0.43775,0.4925,0.3665,0.25375,0.3229999999999999,0.22525,0.676,0.2804999999999999,0.4197499999999999,0.80975,0.29125,0.16575,0.298,0.34325,0.34475,0.3415,0.16275,0.201,0.28125,0.20425,0.4499999999999999,0.14475,0.17875,0.264,0.1169999999999999,0.3774999999999999,0.1435,0.17725,0.0895,0.18025,0.3169999999999999,0.3295,0.34125,0.263,0.0845,0.1315,0.28525,0.22425,0.65975,0.10975,0.11975,0.0665,0.03725,0.20325,0.23425,0.14475,0.17625,0.127,0.242,0.1039999999999999,0.134,0.1335,0.11625,0.1315,0.09425,0.14175,0.10325,0.1034999999999999,0.0549999999999999,0.0655,0.146,0.142,0.15625,0.0984999999999999,0.0399999999999999,0.44075,0.0767499999999999,0.0717499999999999,0.0807499999999999,0.22425,0.064,0.2365,0.2997499999999999,0.10375,0.2997499999999999,0.11925,0.05875,0.10425,0.1049999999999999,0.23175,0.0915,0.1084999999999999,0.1985,0.12125,0.025,0.1039999999999999,0.04625,0.127,0.04975,0.0815,0.0225,0.11425,0.0737499999999999,0.05375,0.0544999999999999,0.0429999999999999,0.0662499999999999,0.22525,0.0727499999999999,0.202,0.0635,0.0979999999999999,0.11525,0.075,0.0305,0.0695,0.0787499999999999,0.0627499999999999,0.17675,0.0394999999999999,0.14075,0.06175,0.061,0.1342499999999999,0.289,0.0584999999999999,0.031,0.03275,0.03825,0.05125,0.12225,0.024,0.0329999999999999,0.0157499999999999,0.0519999999999999,0.03525,0.0182499999999999,0.0145
"Man Who Saves the World, The (Dünyayi Kurtaran Adam) (1982)",0.91875,0.91875,0.91875,0.8394999999999999,0.65775,0.60825,0.80375,0.52325,0.433,0.2947499999999999,0.67325,0.724,0.55175,0.36975,0.4892499999999999,0.58525,0.31675,0.44675,0.43625,0.3672499999999999,0.3874999999999999,0.23025,0.43625,0.36975,0.43625,0.27475,0.3315,0.17325,0.5075,0.141,0.51825,0.4685,0.26775,0.2214999999999999,0.56825,0.2224999999999999,0.7757499999999999,0.31,0.1992499999999999,0.71025,0.3115,0.54175,0.1855,0.26475,0.36075,0.37275,0.18375,0.129,0.138,0.179,0.425,0.1887499999999999,0.39975,0.12425,0.14325,0.70675,0.2945,0.20725,0.1382499999999999,0.15875,0.2504999999999999,0.119,0.068,0.4649999999999999,0.3115,0.2189999999999999,0.2105,0.2375,0.1965,0.1375,0.12,0.14975,0.5515,0.2045,0.1099999999999999,0.14175,0.179,0.197,0.069,0.37275,0.04775,0.088,0.16275,0.0757499999999999,0.1195,0.0225,0.0687499999999999,0.076,0.05425,0.0682499999999999,0.177,0.1267499999999999,0.0509999999999999,0.1679999999999999,0.0782499999999999,0.1285,0.10925,0.0692499999999999,0.2825,0.12375,0.03675,0.0732499999999999,0.0755,0.1362499999999999,0.091,0.0855,0.17975,0.0549999999999999,0.05625,0.0905,0.0429999999999999,0.05975,0.10325,0.1094999999999999,0.0605,0.0424999999999999,0.0544999999999999,0.04975,0.03025,0.0835,0.0642499999999999,0.18425,0.07,0.0662499999999999,0.199,0.0745,0.0825,0.1887499999999999,0.09525,0.1074999999999999,0.0827499999999999,0.03925,0.2239999999999999,0.089,0.03275,0.0765,0.04175,0.023,0.05475,0.04675,0.0584999999999999,0.0574999999999999,0.0187499999999999,0.06125,0.05025,0.092,0.03375,0.03875,0.064
Star Trek: Nemesis (2002),0.993,0.993,0.975,0.962,0.98375,0.8560000000000001,0.69075,0.7729999999999999,0.82775,0.49075,0.285,0.53375,0.39175,0.3025,0.5725,0.5155,0.3715,0.36475,0.36475,0.3259999999999999,0.186,0.33275,0.36475,0.22975,0.36475,0.3545,0.32725,0.0979999999999999,0.26,0.7315,0.2244999999999999,0.20925,0.304,0.18225,0.37875,0.193,0.1604999999999999,0.23975,0.076,0.2965,0.16375,0.14625,0.1699999999999999,0.2927499999999999,0.1564999999999999,0.0895,0.18425,0.60825,0.09175,0.26775,0.2855,0.092,0.1079999999999999,0.34475,0.2847499999999999,0.16375,0.1927499999999999,0.0247499999999999,0.1599999999999999,0.093,0.1604999999999999,0.078,0.2584999999999999,0.0559999999999999,0.10175,0.154,0.2065,0.10825,0.0797499999999999,0.2385,0.12075,0.0777499999999999,0.10275,0.10275,0.143,0.0852499999999999,0.118,0.278,0.4635,0.0529999999999999,0.0652499999999999,0.2002499999999999,0.0822499999999999,0.0324999999999999,0.20875,0.18325,0.348,0.09025,0.0645,0.09575,0.0564999999999999,0.0692499999999999,0.03375,0.0635,0.0675,0.09,0.0655,0.03475,0.0775,0.0885,0.03125,0.0524999999999999,0.1362499999999999,0.04225,0.283,0.09225,0.0755,0.08875,0.0627499999999999,0.0469999999999999,0.0235,0.0672499999999999,0.1004999999999999,0.0484999999999999,0.20625,0.1034999999999999,0.04525,0.05675,0.09975,0.04575,0.0459999999999999,0.05225,0.0727499999999999,0.0205,0.0642499999999999,0.0579999999999999,0.03275,0.04875,0.0695,0.1337499999999999,0.079,0.0305,0.03775,0.05075,0.0444999999999999,0.04475,0.061,0.027,0.0595,0.0235,0.0292499999999999,0.04075,0.03225,0.02975,0.03725,0.0202499999999999,0.027,0.03375,0.0182499999999999
Megaforce (1982),0.8707499999999999,0.8087500000000001,0.538,0.65425,0.8087500000000001,0.79725,0.71125,0.79725,0.65725,0.735,0.7697499999999999,0.656,0.7867500000000001,0.89575,0.4952499999999999,0.54125,0.41925,0.302,0.35175,0.37875,0.33275,0.3475,0.27425,0.89575,0.27425,0.28625,0.1619999999999999,0.93525,0.32825,0.22875,0.432,0.3295,0.1735,0.611,0.374,0.3239999999999999,0.8180000000000001,0.62125,0.1282499999999999,0.64375,0.1835,0.365,0.23925,0.15975,0.265,0.179,0.24,0.25575,0.206,0.2314999999999999,0.3325,0.4235,0.26175,0.11025,0.0595,0.11525,0.2105,0.2714999999999999,0.235,0.78325,0.187,0.4755,0.0847499999999999,0.10425,0.237,0.3209999999999999,0.2,0.12225,0.2304999999999999,0.3265,0.0994999999999999,0.092,0.1312499999999999,0.172,0.1029999999999999,0.356,0.17375,0.0984999999999999,0.09025,0.0657499999999999,0.0805,0.1272499999999999,0.1639999999999999,0.1922499999999999,0.0439999999999999,0.0255,0.58575,0.0805,0.086,0.083,0.17325,0.0652499999999999,0.069,0.06175,0.1312499999999999,0.0939999999999999,0.0832499999999999,0.05825,0.0652499999999999,0.13,0.1885,0.15625,0.0702499999999999,0.1069999999999999,0.066,0.08,0.1262499999999999,0.1335,0.1382499999999999,0.2734999999999999,0.0519999999999999,0.03075,0.0479999999999999,0.11575,0.0847499999999999,0.077,0.0642499999999999,0.0722499999999999,0.073,0.08825,0.0324999999999999,0.0692499999999999,0.1775,0.08,0.0197499999999999,0.04975,0.059,0.1044999999999999,0.10325,0.026,0.0672499999999999,0.1154999999999999,0.0717499999999999,0.074,0.0805,0.0762499999999999,0.06,0.0434999999999999,0.10825,0.0394999999999999,0.05475,0.04225,0.03275,0.04125,0.0305,0.03875,0.0215,0.0212499999999999,0.01
"Yor, the Hunter from the Future (1983)",0.871,0.871,0.94175,0.80125,0.78525,0.68125,0.79775,0.45975,0.871,0.28525,0.85975,0.42325,0.67,0.61525,0.392,0.7305,0.42525,0.39825,0.33425,0.3545,0.36275,0.357,0.33425,0.5325,0.33425,0.2857499999999999,0.366,0.53075,0.4702499999999999,0.17675,0.294,0.292,0.2534999999999999,0.34225,0.40175,0.20425,0.54525,0.284,0.6675,0.5195,0.26975,0.57,0.18,0.119,0.30925,0.4752499999999999,0.186,0.14175,0.1154999999999999,0.2194999999999999,0.69,0.16075,0.1589999999999999,0.1149999999999999,0.2875,0.1079999999999999,0.2554999999999999,0.2887499999999999,0.2714999999999999,0.27,0.1535,0.3335,0.0815,0.0662499999999999,0.63525,0.3105,0.1694999999999999,0.1995,0.2945,0.05725,0.1245,0.1099999999999999,0.136,0.21925,0.0765,0.205,0.179,0.20375,0.04225,0.1034999999999999,0.0564999999999999,0.072,0.14075,0.08775,0.0792499999999999,0.0529999999999999,0.11875,0.1985,0.072,0.27425,0.187,0.073,0.24075,0.086,0.16025,0.072,0.10775,0.0757499999999999,0.10275,0.1257499999999999,0.1317499999999999,0.11125,0.0647499999999999,0.0687499999999999,0.14175,0.093,0.0979999999999999,0.05225,0.1495,0.14,0.25375,0.0374999999999999,0.05275,0.0787499999999999,0.05025,0.0805,0.06,0.1044999999999999,0.18475,0.142,0.0842499999999999,0.1395,0.09475,0.1059999999999999,0.0702499999999999,0.05475,0.03225,0.04975,0.11075,0.063,0.09525,0.0252499999999999,0.04725,0.0999999999999999,0.1034999999999999,0.0797499999999999,0.0775,0.0564999999999999,0.04825,0.077,0.3189999999999999,0.05075,0.03825,0.071,0.04675,0.04275,0.0499999999999999,0.0275,0.03125
Teenagers from Outer Space (1959),0.94025,0.94025,0.94025,0.9395,0.7842499999999999,0.5295,0.7715000000000001,0.486,0.4449999999999999,0.29325,0.8165,0.6455,0.6455,0.6185,0.44575,0.32175,0.33475,0.2955,0.2674999999999999,0.2674999999999999,0.2614999999999999,0.5195,0.2165,0.2837499999999999,0.2674999999999999,0.3035,0.2135,0.71425,0.26725,0.33025,0.701,0.24575,0.2264999999999999,0.8045,0.30625,0.2514999999999999,0.204,0.243,0.25125,0.2734999999999999,0.14625,0.18375,0.1535,0.17575,0.2244999999999999,0.14425,0.2514999999999999,0.0762499999999999,0.08,0.21925,0.32125,0.14075,0.0989999999999999,0.0464999999999999,0.068,0.0687499999999999,0.21575,0.3395,0.2664999999999999,0.16325,0.14175,0.3545,0.1455,0.09875,0.12,0.204,0.1775,0.0775,0.0964999999999999,0.15525,0.2254999999999999,0.0595,0.1535,0.08725,0.0707499999999999,0.1372499999999999,0.1425,0.15875,0.0295,0.059,0.1074999999999999,0.09475,0.143,0.0994999999999999,0.04475,0.0399999999999999,0.1019999999999999,0.0579999999999999,0.14525,0.05325,0.0605,0.0697499999999999,0.1485,0.0574999999999999,0.08725,0.03975,0.0707499999999999,0.05925,0.0652499999999999,0.1345,0.0732499999999999,0.0747499999999999,0.0489999999999999,0.077,0.0697499999999999,0.1009999999999999,0.05975,0.1124999999999999,0.09575,0.0697499999999999,0.0275,0.04975,0.081,0.0494999999999999,0.0394999999999999,0.05275,0.0175,0.03775,0.0287499999999999,0.0529999999999999,0.0504999999999999,0.14125,0.09825,0.0232499999999999,0.03825,0.0384999999999999,0.022,0.03275,0.0895,0.14325,0.0667499999999999,0.0205,0.03875,0.05425,0.03,0.05925,0.03575,0.02,0.02,0.0349999999999999,0.0524999999999999,0.0394999999999999,0.018,0.04525,0.0262499999999999,0.0275,0.028,0.014,0.0137499999999999
