movieId,drama,culture clash,good,runaway,betrayal,mentor,weird,unlikely friendships,original,independent film,melancholic,greed,life & death,drinking,catastrophe,childhood,prejudice,light,dialogue,adaptation,sacrifice,family,life philosophy,teen movie,vengeance,dysfunctional family,very funny,fun movie,predictable,death,transformation,islam,chase,good music,fight scenes,hospital,creativity,not funny,fantasy world,period piece,stereotypes,quirky,dreams,nudity (full frontal - brief),survival,pornography,first contact,doctors,bollywood,cancer,awesome soundtrack,small town,weapons,underrated,british,simple,classic car,computer animation,irish accent,writers,new jersey,brothers,surveillance,foul language,queer,women,alter ego,addiction,indians,california,nudity (topless - brief),road movie,multiple storylines,single father,absurd,memory,race,wartime,1930s,alternate history,adoption,too long,sexy,father daughter relationship,blindness,rebellion,divorce,directorial debut,atheism,80s,homeless,tokyo,radio,prison,wilderness,censorship,film noir,new york city,internet,hotel,farce,ensemble cast,interracial romance,stoner movie,god,mad scientist,pulp,workplace,best of 2005,lawyer,island,potential oscar nom,texas,hip hop,immortality,stand-up comedy,made for tv,ghosts/afterlife,san francisco,camp,time,australia,buddy movie,hunting,russian,notable nudity,los angeles,nudity (rear),robert downey jr,too short,documentary,desert,shopping,fashion,kidnapping,wine,finnish,trilogy,french,kick-butt women,reality tv,snakes,prostitution,goth,no plot,unlikeable characters,oil,graphic novel,remake
City of Men (Cidade dos Homens) (2007),0.8267500000000001,0.90525,0.6285,0.71025,0.92075,0.73175,0.821,0.905,0.90625,0.82325,0.821,0.78075,0.71275,0.53525,0.4375,0.57625,0.7455,0.38275,0.61425,0.37775,0.50325,0.22575,0.5385,0.56475,0.92075,0.8505,0.35975,0.31575,0.262,0.41525,0.22375,0.26,0.3834999999999999,0.406,0.31575,0.3175,0.2714999999999999,0.375,0.2847499999999999,0.208,0.3295,0.44925,0.282,0.53125,0.61325,0.501,0.22175,0.1735,0.214,0.24375,0.406,0.22925,0.4135,0.3349999999999999,0.2274999999999999,0.24925,0.4675,0.14625,0.14875,0.32125,0.2209999999999999,0.1957499999999999,0.531,0.15,0.245,0.2907499999999999,0.133,0.7662500000000001,0.192,0.1624999999999999,0.477,0.14825,0.2309999999999999,0.0579999999999999,0.20525,0.20375,0.1525,0.44225,0.1099999999999999,0.12175,0.16875,0.16775,0.472,0.199,0.0832499999999999,0.152,0.0777499999999999,0.149,0.0999999999999999,0.15325,0.375,0.3754999999999999,0.0762499999999999,0.346,0.0667499999999999,0.10525,0.1215,0.10525,0.071,0.1169999999999999,0.091,0.2,0.1079999999999999,0.199,0.6045,0.0855,0.10925,0.08625,0.31325,0.10475,0.0802499999999999,0.24775,0.1315,0.32975,0.0915,0.072,0.15075,0.04525,0.05025,0.1644999999999999,0.0409999999999999,0.1312499999999999,0.11825,0.0667499999999999,0.1435,0.087,0.1599999999999999,0.12025,0.04225,0.085,0.11675,0.0695,0.0454999999999999,0.05075,0.04525,0.0504999999999999,0.16725,0.11675,0.072,0.0979999999999999,0.0792499999999999,0.0319999999999999,0.0655,0.03025,0.1252499999999999,0.04375,0.0509999999999999,0.0389999999999999,0.0182499999999999
"Life Before Her Eyes, The (2007)",0.723,0.723,0.67325,0.723,0.723,0.5515,0.71,0.7225,0.8925000000000001,0.54225,0.7065,0.61325,0.91,0.54225,0.67325,0.65675,0.4842499999999999,0.48275,0.49,0.413,0.54,0.34275,0.5345,0.8109999999999999,0.5655,0.198,0.38325,0.3055,0.5515,0.40075,0.21875,0.24925,0.4549999999999999,0.1699999999999999,0.39025,0.22175,0.36975,0.35575,0.3259999999999999,0.1664999999999999,0.24125,0.401,0.65675,0.27925,0.3115,0.64475,0.46325,0.22325,0.1084999999999999,0.1019999999999999,0.15825,0.3405,0.4135,0.425,0.1935,0.2995,0.3329999999999999,0.1415,0.18475,0.2925,0.1725,0.0677499999999999,0.5465,0.259,0.1704999999999999,0.56725,0.34175,0.202,0.0837499999999999,0.062,0.37775,0.135,0.23375,0.122,0.24875,0.6115,0.14875,0.0984999999999999,0.10225,0.1277499999999999,0.17825,0.1795,0.1735,0.1134999999999999,0.3055,0.1515,0.0817499999999999,0.18075,0.21775,0.05275,0.0787499999999999,0.178,0.09725,0.0984999999999999,0.23075,0.083,0.10425,0.1425,0.26075,0.0675,0.38325,0.061,0.05325,0.65125,0.3445,0.1624999999999999,0.1925,0.1159999999999999,0.0584999999999999,0.0579999999999999,0.17975,0.077,0.067,0.34225,0.12125,0.0469999999999999,0.17925,0.27075,0.148,0.09175,0.24325,0.0595,0.04525,0.0369999999999999,0.0702499999999999,0.14175,0.0424999999999999,0.30625,0.0559999999999999,0.0399999999999999,0.021,0.12225,0.1415,0.10725,0.089,0.0202499999999999,0.089,0.0414999999999999,0.0379999999999999,0.061,0.04925,0.0812499999999999,0.05175,0.0757499999999999,0.1277499999999999,0.04525,0.0147499999999999,0.0685,0.0852499999999999
"American Crime, An (2007)",0.8525,0.8525,0.8525,0.915,0.941,0.9865,0.88825,0.4679999999999999,0.7709999999999999,0.66425,0.4519999999999999,0.7737499999999999,0.8525,0.66425,0.44925,0.731,0.64925,0.4147499999999999,0.33425,0.63225,0.56825,0.731,0.346,0.3369999999999999,0.8692500000000001,0.5435,0.3299999999999999,0.12175,0.44375,0.4782499999999999,0.265,0.64925,0.1902499999999999,0.14825,0.44375,0.202,0.254,0.4145,0.45075,0.4357499999999999,0.2239999999999999,0.18525,0.2204999999999999,0.4932499999999999,0.2694999999999999,0.636,0.204,0.29625,0.252,0.10025,0.0964999999999999,0.143,0.1402499999999999,0.24925,0.1295,0.144,0.1835,0.16175,0.22875,0.18275,0.1815,0.254,0.1375,0.26925,0.181,0.1649999999999999,0.1599999999999999,0.20825,0.1267499999999999,0.04725,0.16375,0.1377499999999999,0.1392499999999999,0.151,0.1079999999999999,0.2055,0.0925,0.31425,0.066,0.17225,0.24175,0.09275,0.1455,0.1084999999999999,0.2415,0.1034999999999999,0.0662499999999999,0.0865,0.21775,0.0265,0.0474999999999999,0.147,0.03425,0.261,0.11175,0.569,0.08875,0.0369999999999999,0.4277499999999999,0.05775,0.12475,0.10725,0.06225,0.10875,0.1927499999999999,0.0974999999999999,0.1094999999999999,0.05525,0.1225,0.18675,0.0519999999999999,0.18275,0.0544999999999999,0.0837499999999999,0.0324999999999999,0.124,0.28725,0.0195,0.0275,0.0584999999999999,0.03375,0.09125,0.027,0.0579999999999999,0.0782499999999999,0.1134999999999999,0.0227499999999999,0.09325,0.03525,0.0762499999999999,0.093,0.019,0.018,0.0172499999999999,0.24325,0.027,0.04375,0.04825,0.04925,0.08,0.0329999999999999,0.04025,0.1044999999999999,0.1024999999999999,0.0277499999999999,0.0559999999999999,0.028,0.2564999999999999,0.04375
"Ron Clark Story, The (2006)",0.84975,0.84975,0.84975,0.8225,0.87575,0.9675,0.84975,0.662,0.7782500000000001,0.51075,0.51075,0.50225,0.53175,0.51075,0.4535,0.7255,0.46025,0.541,0.4117499999999999,0.48875,0.46025,0.61025,0.80125,0.7962499999999999,0.3442499999999999,0.3754999999999999,0.2985,0.33625,0.381,0.36775,0.2985,0.3017499999999999,0.3145,0.25575,0.25225,0.20425,0.5225,0.3289999999999999,0.23075,0.27325,0.32275,0.26425,0.721,0.2304999999999999,0.34375,0.5365,0.27975,0.4285,0.41225,0.2544999999999999,0.25575,0.5085,0.14525,0.20675,0.09025,0.29025,0.5415,0.61025,0.2015,0.37625,0.1865,0.2249999999999999,0.244,0.293,0.25325,0.10575,0.08775,0.18675,0.06225,0.195,0.37725,0.23875,0.08,0.263,0.1044999999999999,0.273,0.0707499999999999,0.067,0.11325,0.15825,0.1735,0.10875,0.0757499999999999,0.11625,0.1175,0.1515,0.1495,0.1277499999999999,0.0767499999999999,0.0655,0.177,0.1337499999999999,0.2229999999999999,0.0969999999999999,0.31425,0.1292499999999999,0.1714999999999999,0.52975,0.1089999999999999,0.1397499999999999,0.04825,0.067,0.04525,0.119,0.1129999999999999,0.1905,0.0855,0.0775,0.11875,0.05725,0.0705,0.2857499999999999,0.122,0.1235,0.284,0.074,0.37,0.14275,0.10275,0.0652499999999999,0.302,0.05475,0.0564999999999999,0.0559999999999999,0.11825,0.268,0.0584999999999999,0.1392499999999999,0.23475,0.0344999999999999,0.0534999999999999,0.0252499999999999,0.04425,0.063,0.062,0.0905,0.0155,0.0314999999999999,0.0915,0.03725,0.0314999999999999,0.0265,0.0282499999999999,0.04775,0.03475,0.03075,0.0217499999999999,0.03475,0.0135
Red (2008),0.74675,0.7935000000000001,0.74675,0.73775,0.9605,0.8180000000000001,0.74675,0.72425,0.78375,0.73775,0.70325,0.7715000000000001,0.7802500000000001,0.73775,0.43125,0.42825,0.3595,0.362,0.43825,0.70025,0.363,0.542,0.40375,0.28075,0.91575,0.39025,0.28825,0.215,0.417,0.395,0.2395,0.235,0.59125,0.20325,0.2644999999999999,0.2827499999999999,0.15425,0.364,0.2319999999999999,0.1835,0.311,0.22225,0.1292499999999999,0.3189999999999999,0.2105,0.4605,0.20375,0.33375,0.4459999999999999,0.17025,0.14375,0.389,0.24775,0.3625,0.2185,0.2524999999999999,0.32375,0.353,0.2007499999999999,0.1185,0.15425,0.26025,0.5845,0.18625,0.1875,0.1709999999999999,0.30425,0.06175,0.15125,0.1285,0.2185,0.26925,0.11275,0.04175,0.2329999999999999,0.1775,0.1465,0.10225,0.11925,0.065,0.2774999999999999,0.1029999999999999,0.08625,0.0697499999999999,0.2744999999999999,0.1654999999999999,0.0737499999999999,0.10875,0.17325,0.0409999999999999,0.3645,0.063,0.0499999999999999,0.18575,0.0579999999999999,0.11525,0.1377499999999999,0.0865,0.136,0.0782499999999999,0.1267499999999999,0.0494999999999999,0.1785,0.0795,0.0682499999999999,0.05775,0.172,0.15025,0.0875,0.4925,0.077,0.259,0.1215,0.03725,0.0519999999999999,0.2405,0.2075,0.0637499999999999,0.05675,0.1875,0.0217499999999999,0.1079999999999999,0.18075,0.404,0.0777499999999999,0.0802499999999999,0.0334999999999999,0.03175,0.0785,0.1377499999999999,0.026,0.10775,0.0635,0.081,0.26275,0.0707499999999999,0.0439999999999999,0.1079999999999999,0.04625,0.0374999999999999,0.0682499999999999,0.0414999999999999,0.0949999999999999,0.04375,0.0349999999999999,0.0464999999999999,0.0394999999999999,0.1634999999999999,0.03425
Changeling (2008),0.8815,0.96475,0.84425,0.8815,0.96475,0.94775,0.84425,0.61125,0.873,0.67975,0.7565,0.96475,0.545,0.65075,0.63925,0.5005,0.67975,0.3642499999999999,0.3754999999999999,0.4765,0.67975,0.37375,0.33175,0.21,0.683,0.528,0.3452499999999999,0.1922499999999999,0.3359999999999999,0.32125,0.3065,0.538,0.4885,0.143,0.264,0.618,0.312,0.34975,0.32025,0.8305,0.1955,0.22475,0.22125,0.38575,0.2987499999999999,0.3572499999999999,0.2095,0.60575,0.3105,0.1215,0.143,0.1535,0.187,0.37625,0.1589999999999999,0.245,0.353,0.16825,0.6885,0.20525,0.2435,0.2734999999999999,0.74775,0.2025,0.15475,0.301,0.1995,0.088,0.29725,0.612,0.23225,0.1875,0.147,0.2624999999999999,0.191,0.1669999999999999,0.2115,0.12,0.7845,0.16475,0.4127499999999999,0.218,0.12375,0.1252499999999999,0.26175,0.1684999999999999,0.10625,0.10925,0.11025,0.0984999999999999,0.09175,0.16575,0.17675,0.17125,0.2015,0.1574999999999999,0.188,0.0687499999999999,0.0944999999999999,0.14775,0.0757499999999999,0.05875,0.0595,0.0875,0.073,0.05525,0.1699999999999999,0.17825,0.123,0.25725,0.1089999999999999,0.1845,0.1282499999999999,0.065,0.0964999999999999,0.0905,0.1079999999999999,0.0354999999999999,0.1765,0.0627499999999999,0.09025,0.14925,0.06075,0.08625,0.05275,0.0925,0.9165,0.092,0.0637499999999999,0.0842499999999999,0.04175,0.10825,0.0429999999999999,0.0635,0.7985,0.0675,0.03,0.05625,0.0494999999999999,0.05375,0.04975,0.03875,0.154,0.0414999999999999,0.0645,0.04025,0.03775,0.09825,0.0554999999999999
Slumdog Millionaire (2008),0.97225,0.975,0.96725,0.96375,0.8955,0.8494999999999999,0.97225,0.8955,0.944,0.7585,0.91275,0.97225,0.8474999999999999,0.74075,0.73375,0.7785,0.564,0.59525,0.7585,0.7675000000000001,0.564,0.38325,0.476,0.31775,0.7797499999999999,0.1865,0.4415,0.609,0.42025,0.32725,0.3325,0.43725,0.609,0.7585,0.4945,0.27125,0.4145,0.3702499999999999,0.31625,0.23675,0.4185,0.214,0.546,0.33275,0.64025,0.29025,0.194,0.32625,0.91825,0.1689999999999999,0.7585,0.145,0.385,0.26525,0.4024999999999999,0.3389999999999999,0.37475,0.3259999999999999,0.17975,0.15575,0.15325,0.732,0.4205,0.4225,0.1674999999999999,0.125,0.20925,0.16575,0.957,0.14125,0.216,0.1699999999999999,0.2405,0.073,0.235,0.52875,0.2025,0.1365,0.15875,0.23875,0.0775,0.23075,0.09975,0.11525,0.2254999999999999,0.2095,0.0785,0.1584999999999999,0.16425,0.09975,0.34475,0.22925,0.1445,0.1435,0.1659999999999999,0.08975,0.1119999999999999,0.0885,0.12,0.14175,0.14225,0.1029999999999999,0.09425,0.14625,0.1059999999999999,0.0632499999999999,0.14575,0.04725,0.131,0.0559999999999999,0.1654999999999999,0.2022499999999999,0.0605,0.16525,0.0792499999999999,0.09075,0.0712499999999999,0.084,0.05825,0.0747499999999999,0.1099999999999999,0.0802499999999999,0.079,0.06225,0.0852499999999999,0.03575,0.0772499999999999,0.0675,0.06,0.2065,0.06,0.0712499999999999,0.0424999999999999,0.05425,0.14375,0.03675,0.071,0.1352499999999999,0.0534999999999999,0.0389999999999999,0.0745,0.0579999999999999,0.21,0.03125,0.1144999999999999,0.03775,0.03275,0.09525,0.0265
Gran Torino (2008),0.95675,0.95675,0.91375,0.95675,0.93875,0.95125,0.95675,0.91975,0.8492500000000001,0.7777499999999999,0.8005,0.95675,0.92825,0.72425,0.73325,0.3235,0.8085,0.6385,0.67425,0.3695,0.87575,0.60775,0.75475,0.469,0.93875,0.63375,0.51075,0.4725,0.55775,0.5,0.38875,0.7662500000000001,0.5195,0.38875,0.55775,0.282,0.253,0.3389999999999999,0.263,0.184,0.6565,0.32375,0.12475,0.3385,0.51225,0.3215,0.26725,0.2339999999999999,0.2817499999999999,0.487,0.38875,0.2239999999999999,0.557,0.346,0.254,0.32975,0.8979999999999999,0.2935,0.29425,0.20575,0.23775,0.293,0.542,0.83125,0.1962499999999999,0.17425,0.33375,0.21225,0.1079999999999999,0.379,0.2907499999999999,0.23725,0.27025,0.1735,0.36675,0.16425,0.28725,0.7535000000000001,0.11675,0.27875,0.21825,0.213,0.1322499999999999,0.15,0.188,0.398,0.178,0.197,0.16125,0.1865,0.1915,0.1235,0.1385,0.17875,0.18025,0.1935,0.14275,0.1054999999999999,0.12125,0.11825,0.1955,0.2239999999999999,0.0979999999999999,0.15425,0.1397499999999999,0.1285,0.138,0.152,0.21225,0.11675,0.15325,0.23375,0.0852499999999999,0.09675,0.03825,0.11975,0.0692499999999999,0.0384999999999999,0.1059999999999999,0.16875,0.0707499999999999,0.075,0.1629999999999999,0.1355,0.11325,0.0737499999999999,0.311,0.0655,0.1034999999999999,0.1257499999999999,0.0349999999999999,0.1195,0.0984999999999999,0.0595,0.1275,0.1039999999999999,0.14625,0.12,0.0514999999999999,0.0389999999999999,0.0837499999999999,0.0742499999999999,0.05175,0.062,0.071,0.0925,0.1619999999999999,0.1495,0.0334999999999999
Seven Pounds (2008),0.93775,0.9335,0.9335,0.93775,0.93775,0.8654999999999999,0.9335,0.93775,0.82375,0.8055000000000001,0.77,0.8055000000000001,0.86775,0.8055000000000001,0.6165,0.236,0.49,0.417,0.4479999999999999,0.194,0.8634999999999999,0.20525,0.752,0.24575,0.3495,0.1892499999999999,0.2774999999999999,0.20375,0.45675,0.804,0.34975,0.22275,0.23275,0.31525,0.25425,0.6365,0.3319999999999999,0.3565,0.22225,0.1397499999999999,0.18325,0.18175,0.16975,0.311,0.38925,0.201,0.404,0.2604999999999999,0.43975,0.67525,0.14425,0.09975,0.2224999999999999,0.32025,0.10575,0.3025,0.1815,0.26825,0.304,0.2,0.1415,0.1124999999999999,0.1922499999999999,0.1845,0.123,0.1089999999999999,0.131,0.1735,0.10575,0.0825,0.085,0.1104999999999999,0.27175,0.2284999999999999,0.15375,0.384,0.1154999999999999,0.0747499999999999,0.04475,0.15,0.10175,0.1735,0.0984999999999999,0.0949999999999999,0.4054999999999999,0.04425,0.0712499999999999,0.0925,0.2185,0.0227499999999999,0.4832499999999999,0.08725,0.0702499999999999,0.1175,0.088,0.0454999999999999,0.08875,0.0655,0.16975,0.18625,0.05675,0.0935,0.06125,0.087,0.24125,0.0685,0.1139999999999999,0.08925,0.1064999999999999,0.0857499999999999,0.10625,0.186,0.0509999999999999,0.11025,0.152,0.065,0.064,0.23825,0.1139999999999999,0.04425,0.1785,0.0384999999999999,0.0479999999999999,0.03775,0.064,0.0424999999999999,0.0579999999999999,0.09,0.0677499999999999,0.123,0.0349999999999999,0.0334999999999999,0.0665,0.0359999999999999,0.0305,0.03775,0.0275,0.03525,0.03475,0.0399999999999999,0.0702499999999999,0.023,0.0334999999999999,0.0389999999999999,0.1164999999999999,0.04925,0.0339999999999999,0.0399999999999999,0.03325
"Curious Case of Benjamin Button, The (2008)",0.91225,0.8,0.92775,0.91225,0.91225,0.8142499999999999,0.8567499999999999,0.91225,0.94175,0.7485,0.8899999999999999,0.7777499999999999,0.97675,0.7485,0.733,0.653,0.3525,0.56725,0.75525,0.69125,0.59475,0.247,0.815,0.16175,0.43925,0.14275,0.40325,0.386,0.601,0.8045,0.3545,0.20675,0.34275,0.296,0.4177499999999999,0.78975,0.583,0.3652499999999999,0.46575,0.43625,0.184,0.28425,0.437,0.249,0.487,0.1957499999999999,0.601,0.369,0.27,0.469,0.296,0.15825,0.601,0.27025,0.175,0.37625,0.3565,0.23225,0.26875,0.209,0.181,0.1619999999999999,0.29425,0.1395,0.1215,0.16225,0.238,0.0925,0.1485,0.14275,0.15275,0.1952499999999999,0.2995,0.1277499999999999,0.2435,0.57,0.11275,0.1312499999999999,0.22275,0.1825,0.09625,0.92075,0.09375,0.1649999999999999,0.15775,0.09375,0.11525,0.11325,0.1322499999999999,0.10325,0.153,0.2985,0.0935,0.1205,0.16475,0.0677499999999999,0.0802499999999999,0.15825,0.09425,0.2289999999999999,0.0757499999999999,0.0682499999999999,0.04375,0.13,0.11275,0.29925,0.1267499999999999,0.0792499999999999,0.1977499999999999,0.0449999999999999,0.18725,0.1024999999999999,0.062,0.04325,0.5515,0.10575,0.05375,0.1725,0.0625,0.0564999999999999,0.478,0.1029999999999999,0.0712499999999999,0.08675,0.0805,0.05325,0.0812499999999999,0.082,0.068,0.3129999999999999,0.03775,0.1079999999999999,0.11425,0.0632499999999999,0.0564999999999999,0.068,0.03925,0.14825,0.05025,0.0414999999999999,0.0349999999999999,0.067,0.0564999999999999,0.0212499999999999,0.10175,0.0514999999999999,0.0409999999999999,0.0359999999999999,0.0454999999999999
Dear Zachary: A Letter to a Son About His Father (2008),0.9905,0.9905,0.9905,0.96675,0.9905,0.8314999999999999,0.936,0.96675,0.8955,0.936,0.8534999999999999,0.936,0.9905,0.936,0.55125,0.729,0.61025,0.72625,0.5595,0.55475,0.61025,0.603,0.38525,0.375,0.6885,0.4549999999999999,0.46525,0.415,0.25725,0.553,0.21325,0.4065,0.415,0.2925,0.26775,0.433,0.3784999999999999,0.38675,0.205,0.20825,0.1925,0.355,0.18475,0.3442499999999999,0.208,0.4187499999999999,0.1972499999999999,0.525,0.28,0.60675,0.26225,0.25425,0.25725,0.30625,0.197,0.22225,0.3129999999999999,0.1282499999999999,0.20375,0.173,0.1992499999999999,0.3429999999999999,0.65425,0.3067499999999999,0.2594999999999999,0.1907499999999999,0.23625,0.2224999999999999,0.1659999999999999,0.46475,0.42025,0.1545,0.23925,0.088,0.26975,0.44475,0.176,0.1805,0.1205,0.2817499999999999,0.20425,0.17325,0.38825,0.1835,0.24825,0.0969999999999999,0.1845,0.17475,0.26275,0.137,0.1425,0.1372499999999999,0.062,0.31475,0.2654999999999999,0.2294999999999999,0.2279999999999999,0.17775,0.304,0.1694999999999999,0.1004999999999999,0.1029999999999999,0.0755,0.10975,0.0875,0.071,0.10175,0.067,0.14075,0.31325,0.08675,0.264,0.24175,0.182,0.028,0.10775,0.14225,0.05675,0.18325,0.05975,0.0645,0.1725,0.0509999999999999,0.1865,0.0569999999999999,0.10025,0.0742499999999999,0.0712499999999999,0.0324999999999999,0.0815,0.953,0.0549999999999999,0.0195,0.05075,0.1425,0.1069999999999999,0.0354999999999999,0.082,0.0969999999999999,0.0657499999999999,0.0735,0.0637499999999999,0.066,0.06,0.028,0.0217499999999999,0.1367499999999999,0.05175,0.0167499999999999
"Damned United, The (2009)",0.9105,0.9105,0.9105,0.7965,0.8382499999999999,0.90325,0.9105,0.9415,0.8,0.79725,0.595,0.8067500000000001,0.2744999999999999,0.595,0.4935,0.57225,0.79725,0.57075,0.6015,0.933,0.32425,0.2314999999999999,0.4315,0.2634999999999999,0.52725,0.1885,0.3047499999999999,0.58,0.268,0.24775,0.29525,0.79725,0.3475,0.3482499999999999,0.293,0.20675,0.25475,0.35175,0.2995,0.7815000000000001,0.2314999999999999,0.4659999999999999,0.118,0.24025,0.18675,0.18,0.21125,0.35,0.10875,0.1262499999999999,0.3482499999999999,0.31325,0.23775,0.275,0.7815000000000001,0.0772499999999999,0.24775,0.1589999999999999,0.34125,0.26725,0.3994999999999999,0.2022499999999999,0.3515,0.248,0.251,0.11575,0.34375,0.274,0.0564999999999999,0.27025,0.182,0.14325,0.14075,0.0242499999999999,0.2845,0.14825,0.1044999999999999,0.11175,0.1634999999999999,0.37875,0.09875,0.081,0.1262499999999999,0.1352499999999999,0.1272499999999999,0.0915,0.06075,0.188,0.08,0.20875,0.0615,0.09975,0.2734999999999999,0.1255,0.1589999999999999,0.17925,0.11825,0.0842499999999999,0.26525,0.076,0.09275,0.1589999999999999,0.0349999999999999,0.14725,0.0605,0.1024999999999999,0.15875,0.05125,0.11075,0.067,0.0935,0.19,0.21925,0.1049999999999999,0.0939999999999999,0.0857499999999999,0.185,0.0655,0.0802499999999999,0.0732499999999999,0.0559999999999999,0.08925,0.1669999999999999,0.0429999999999999,0.0662499999999999,0.0807499999999999,0.05825,0.0807499999999999,0.1684999999999999,0.0282499999999999,0.21025,0.0242499999999999,0.027,0.04925,0.1099999999999999,0.0652499999999999,0.10375,0.0797499999999999,0.0484999999999999,0.0504999999999999,0.07,0.0662499999999999,0.0384999999999999,0.0725,0.03825,0.0845,0.0579999999999999,0.0394999999999999,0.0252499999999999
Sin Nombre (2009),0.8827499999999999,0.86625,0.8160000000000001,0.86625,0.97875,0.7015,0.8160000000000001,0.65,0.84325,0.86625,0.80975,0.7797499999999999,0.8025,0.7797499999999999,0.4469999999999999,0.5985,0.551,0.714,0.5175,0.373,0.551,0.252,0.50425,0.5545,0.97875,0.2875,0.3067499999999999,0.2937499999999999,0.149,0.5695,0.2279999999999999,0.32475,0.4044999999999999,0.4054999999999999,0.2937499999999999,0.265,0.21,0.38025,0.2065,0.09325,0.4822499999999999,0.383,0.35175,0.382,0.572,0.32325,0.23925,0.18025,0.28825,0.1835,0.4054999999999999,0.31625,0.2937499999999999,0.258,0.1972499999999999,0.17125,0.4665,0.125,0.218,0.23625,0.8605,0.32775,0.41025,0.245,0.259,0.16325,0.15625,0.5555,0.18425,0.4575,0.527,0.4905,0.22825,0.10075,0.10525,0.23525,0.14175,0.25725,0.1054999999999999,0.09725,0.1295,0.14075,0.15875,0.1907499999999999,0.11575,0.14775,0.05925,0.31625,0.09175,0.18625,0.1395,0.18325,0.04425,0.207,0.2375,0.127,0.11025,0.11325,0.1614999999999999,0.0787499999999999,0.0635,0.079,0.085,0.27275,0.08675,0.0554999999999999,0.1044999999999999,0.0677499999999999,0.1024999999999999,0.0685,0.0752499999999999,0.24825,0.273,0.26625,0.03325,0.10775,0.0672499999999999,0.0605,0.138,0.0954999999999999,0.0324999999999999,0.1225,0.091,0.11475,0.1639999999999999,0.1029999999999999,0.4735,0.0717499999999999,0.05275,0.03575,0.22925,0.0837499999999999,0.05275,0.0267499999999999,0.0969999999999999,0.04825,0.18025,0.072,0.06175,0.0499999999999999,0.0349999999999999,0.066,0.0822499999999999,0.08,0.04675,0.09325,0.1074999999999999,0.10075,0.0217499999999999
"Soloist, The (2009)",0.821,0.821,0.737,0.821,0.8687499999999999,0.94575,0.821,0.78525,0.8069999999999999,0.698,0.5135,0.821,0.605,0.52,0.50475,0.2977499999999999,0.484,0.2654999999999999,0.38825,0.94425,0.484,0.45025,0.62125,0.17525,0.3399999999999999,0.1955,0.26675,0.148,0.4227499999999999,0.3305,0.3502499999999999,0.139,0.2155,0.837,0.3145,0.4445,0.528,0.33375,0.2784999999999999,0.1322499999999999,0.15475,0.24675,0.38775,0.37675,0.43775,0.23775,0.3105,0.3532499999999999,0.302,0.375,0.1275,0.1545,0.17075,0.2885,0.133,0.3015,0.2254999999999999,0.1967499999999999,0.17925,0.46225,0.3315,0.136,0.21875,0.1149999999999999,0.17825,0.17925,0.14275,0.505,0.0807499999999999,0.3944999999999999,0.253,0.2254999999999999,0.201,0.16375,0.18275,0.2875,0.1185,0.12025,0.1995,0.1307499999999999,0.1277499999999999,0.09575,0.11375,0.08675,0.1545,0.04475,0.1352499999999999,0.144,0.2314999999999999,0.0627499999999999,0.99725,0.10225,0.20525,0.12275,0.1495,0.11875,0.10275,0.24875,0.23775,0.1932499999999999,0.08825,0.06175,0.07,0.14125,0.24475,0.1252499999999999,0.1345,0.14275,0.20925,0.0509999999999999,0.1139999999999999,0.24675,0.05425,0.4945,0.09,0.1397499999999999,0.10275,0.059,0.1225,0.09825,0.1285,0.04075,0.04775,0.04575,0.09975,0.0262499999999999,0.9765,0.10275,0.9595,0.08975,0.10925,0.0389999999999999,0.188,0.0394999999999999,0.04225,0.0359999999999999,0.133,0.03175,0.0584999999999999,0.04575,0.06075,0.03725,0.05875,0.05575,0.0842499999999999,0.0637499999999999,0.04175,0.0439999999999999,0.05225
