movieId,original,mentor,good,runaway,predictable,weird,betrayal,catastrophe,vengeance,culture clash,melancholic,greed,drama,chase,dialogue,life philosophy,fantasy world,adaptation,fight scenes,pornography,independent film,first contact,not funny,weapons,life & death,very funny,teen movie,light,death,family,fun movie,quirky,transformation,dysfunctional family,drinking,unlikely friendships,writers,nudity (full frontal - brief),creativity,childhood,women,classic car,pulp,sexy,absurd,surveillance,sacrifice,computer animation,prejudice,queer,hospital,multiple storylines,irish accent,stereotypes,internet,islam,underrated,alter ego,small town,doctors,new jersey,farce,california,road movie,mad scientist,memory,period piece,survival,notable nudity,british,indians,camp,too long,bollywood,film noir,hip hop,hotel,alternate history,dreams,divorce,stand-up comedy,nudity (rear),addiction,blindness,prison,interracial romance,wartime,simple,good music,island,brothers,kidnapping,immortality,atheism,adoption,wilderness,texas,80s,finnish,cancer,awesome soundtrack,god,remake,nudity (topless - brief),censorship,race,new york city,stoner movie,1930s,no plot,workplace,lawyer,tokyo,russian,made for tv,australia,foul language,directorial debut,shopping,ghosts/afterlife,ensemble cast,single father,unlikeable characters,reality tv,robert downey jr,radio,kick-butt women,homeless,fashion,los angeles,san francisco,desert,too short,hunting,goth,father daughter relationship,graphic novel,trilogy,documentary,wine,prostitution,snakes,time,oil,buddy movie,potential oscar nom,best of 2005,french,rebellion
River of No Return (1954),0.594,0.6285,0.5605,0.722,0.4297499999999999,0.5605,0.5605,0.437,0.5605,0.61025,0.52125,0.4942499999999999,0.28,0.5425,0.5605,0.251,0.291,0.1947499999999999,0.428,0.243,0.20675,0.37725,0.3419999999999999,0.428,0.11325,0.196,0.37975,0.21325,0.18225,0.1029999999999999,0.23325,0.1215,0.26725,0.16175,0.20675,0.16425,0.15525,0.11525,0.1955,0.1629999999999999,0.1995,0.3139999999999999,0.1965,0.1995,0.0949999999999999,0.1277499999999999,0.2425,0.146,0.37075,0.1034999999999999,0.0554999999999999,0.1312499999999999,0.09425,0.1205,0.08825,0.087,0.08,0.199,0.78925,0.1084999999999999,0.17475,0.0662499999999999,0.21625,0.1337499999999999,0.1669999999999999,0.18275,0.08675,0.3502499999999999,0.14525,0.068,0.943,0.0935,0.1069999999999999,0.249,0.1912499999999999,0.0394999999999999,0.1885,0.0865,0.1069999999999999,0.0314999999999999,0.05125,0.0554999999999999,0.1285,0.1372499999999999,0.1997499999999999,0.11175,0.072,0.40175,0.10325,0.201,0.16475,0.04625,0.0324999999999999,0.0635,0.1094999999999999,0.2614999999999999,0.51975,0.2365,0.0172499999999999,0.0305,0.0469999999999999,0.0265,0.0319999999999999,0.22125,0.04025,0.059,0.03775,0.0735,0.0459999999999999,0.079,0.05625,0.308,0.1445,0.10175,0.04425,0.0767499999999999,0.0267499999999999,0.03775,0.028,0.06075,0.0287499999999999,0.247,0.04225,0.068,0.04175,0.04525,0.1044999999999999,0.03075,0.3025,0.0165,0.0802499999999999,0.4832499999999999,0.0949999999999999,0.24875,0.0295,0.0177499999999999,0.0349999999999999,0.04525,0.0087499999999999,0.021,0.0805,0.17525,0.11225,0.2027499999999999,0.0225,0.0504999999999999,0.05575,0.03,0.0775
5 Card Stud (1968),0.6665,0.69225,0.41,0.583,0.39475,0.34875,0.7562500000000001,0.45375,0.7235,0.559,0.3562499999999999,0.57475,0.2624999999999999,0.62625,0.34675,0.3814999999999999,0.32925,0.24775,0.29625,0.17875,0.2007499999999999,0.2485,0.3289999999999999,0.35375,0.52,0.20625,0.17675,0.20925,0.514,0.3794999999999999,0.5935,0.1977499999999999,0.21725,0.154,0.3592499999999999,0.256,0.11325,0.13,0.1599999999999999,0.3349999999999999,0.16325,0.2827499999999999,0.25875,0.1564999999999999,0.12325,0.1445,0.184,0.3077499999999999,0.252,0.12175,0.09775,0.18175,0.4565,0.16775,0.15825,0.08925,0.1397499999999999,0.4285,0.395,0.303,0.16225,0.0994999999999999,0.36375,0.1465,0.10875,0.11125,0.0712499999999999,0.10225,0.0905,0.08925,0.69525,0.0747499999999999,0.2375,0.1352499999999999,0.291,0.0615,0.29125,0.0984999999999999,0.05875,0.0655,0.06125,0.2209999999999999,0.0419999999999999,0.1159999999999999,0.0964999999999999,0.0935,0.09275,0.06025,0.16875,0.0949999999999999,0.141,0.0339999999999999,0.0665,0.40125,0.1397499999999999,0.1352499999999999,0.742,0.132,0.05675,0.0349999999999999,0.089,0.0652499999999999,0.0707499999999999,0.0489999999999999,0.04075,0.1342499999999999,0.04125,0.0712499999999999,0.084,0.1967499999999999,0.0494999999999999,0.271,0.1629999999999999,0.15075,0.03875,0.0665,0.0752499999999999,0.0509999999999999,0.04125,0.0712499999999999,0.10525,0.0735,0.05175,0.04025,0.02975,0.0939999999999999,0.0665,0.03225,0.0682499999999999,0.0247499999999999,0.0484999999999999,0.1995,0.04375,0.086,0.085,0.03875,0.0255,0.05025,0.09725,0.03225,0.28525,0.15625,0.2514999999999999,0.17225,0.11675,0.0795,0.016,0.06175,0.0364999999999999
Who Is Cletis Tout? (2001),0.62975,0.82575,0.73275,0.29025,0.667,0.4685,0.6495,0.52825,0.492,0.61875,0.4065,0.4659999999999999,0.4685,0.39775,0.352,0.39125,0.368,0.302,0.30425,0.196,0.2395,0.406,0.30125,0.29925,0.144,0.3135,0.73275,0.28825,0.088,0.284,0.73375,0.4297499999999999,0.25175,0.2045,0.239,0.191,0.22925,0.3645,0.22575,0.23225,0.15825,0.1915,0.568,0.2115,0.16425,0.4605,0.21675,0.1917499999999999,0.21675,0.141,0.1044999999999999,0.2284999999999999,0.39075,0.145,0.46575,0.1169999999999999,0.4165,0.12225,0.05075,0.16575,0.0737499999999999,0.2485,0.1149999999999999,0.09175,0.084,0.2375,0.4389999999999999,0.09225,0.14725,0.11625,0.26375,0.089,0.0735,0.57,0.09875,0.0732499999999999,0.1149999999999999,0.30725,0.0627499999999999,0.09675,0.0832499999999999,0.25475,0.06175,0.1885,0.24925,0.05925,0.10375,0.0935,0.22225,0.05225,0.0544999999999999,0.286,0.0534999999999999,0.3169999999999999,0.0657499999999999,0.04075,0.03475,0.0509999999999999,0.0092499999999999,0.05825,0.0865,0.1134999999999999,0.20625,0.0855,0.0539999999999999,0.1382499999999999,0.091,0.066,0.0812499999999999,0.22075,0.074,0.15425,0.0647499999999999,0.1375,0.0369999999999999,0.04525,0.0539999999999999,0.11825,0.05375,0.27375,0.11075,0.0559999999999999,0.0544999999999999,0.04325,0.09675,0.0685,0.10175,0.02975,0.3225,0.03525,0.0742499999999999,0.0245,0.0215,0.0217499999999999,0.04275,0.069,0.03975,0.0519999999999999,0.0257499999999999,0.214,0.088,0.073,0.0349999999999999,0.064,0.05225,0.1619999999999999,0.03025,0.0404999999999999,0.0222499999999999
Flaming Star (1960),0.58025,0.3405,0.4575,0.66925,0.61375,0.22325,0.2845,0.413,0.3379999999999999,0.57775,0.4265,0.676,0.4345,0.3645,0.33525,0.388,0.22725,0.22075,0.26425,0.18475,0.2644999999999999,0.2504999999999999,0.3065,0.23225,0.34025,0.3555,0.1634999999999999,0.3555,0.412,0.5685,0.26425,0.1982499999999999,0.18075,0.1654999999999999,0.10325,0.1725,0.11575,0.2259999999999999,0.1245,0.1975,0.14,0.1694999999999999,0.1644999999999999,0.0747499999999999,0.1395,0.05425,0.1455,0.136,0.7842499999999999,0.14825,0.066,0.0837499999999999,0.0675,0.144,0.05375,0.1355,0.0685,0.45125,0.156,0.09025,0.124,0.09525,0.09875,0.361,0.084,0.03425,0.145,0.0444999999999999,0.05325,0.03275,0.991,0.10825,0.1397499999999999,0.08625,0.10325,0.1594999999999999,0.1425,0.0935,0.0499999999999999,0.0374999999999999,0.1265,0.0642499999999999,0.03275,0.059,0.0765,0.2754999999999999,0.0514999999999999,0.085,0.298,0.0805,0.5055,0.18025,0.03725,0.10675,0.0625,0.1332499999999999,0.8935,0.2015,0.0205,0.03775,0.04525,0.04875,0.0215,0.0319999999999999,0.0732499999999999,0.242,0.0187499999999999,0.12275,0.0725,0.04225,0.05225,0.17425,0.0324999999999999,0.0292499999999999,0.03725,0.1059999999999999,0.0225,0.0275,0.0177499999999999,0.12175,0.10675,0.0499999999999999,0.0364999999999999,0.0775,0.0295,0.028,0.0697499999999999,0.023,0.0329999999999999,0.04275,0.0222499999999999,0.33725,0.0449999999999999,0.0725,0.0755,0.0762499999999999,0.4115,0.0235,0.02,0.0245,0.031,0.0632499999999999,0.0954999999999999,0.04675,0.16875,0.0147499999999999,0.0409999999999999,0.03075,0.04275
Aspen Extreme (1993),0.64175,0.53475,0.4105,0.31825,0.58075,0.31825,0.22725,0.4305,0.50675,0.2155,0.35,0.20725,0.3355,0.402,0.3575,0.42725,0.3175,0.21525,0.51525,0.2684999999999999,0.31825,0.25825,0.30425,0.402,0.193,0.3532499999999999,0.23375,0.3532499999999999,0.20725,0.11925,0.22875,0.2329999999999999,0.16025,0.14075,0.31825,0.486,0.26575,0.18175,0.15275,0.12025,0.25875,0.119,0.2405,0.121,0.1397499999999999,0.09175,0.181,0.1604999999999999,0.1129999999999999,0.1327499999999999,0.12125,0.1365,0.14425,0.1099999999999999,0.17525,0.1124999999999999,0.0539999999999999,0.1584999999999999,0.39225,0.15475,0.1255,0.1059999999999999,0.0742499999999999,0.1029999999999999,0.10125,0.1044999999999999,0.0825,0.064,0.122,0.0895,0.15575,0.21125,0.1875,0.04525,0.10975,0.1515,0.088,0.14075,0.4317499999999999,0.0419999999999999,0.09725,0.0807499999999999,0.1059999999999999,0.1255,0.069,0.0539999999999999,0.06075,0.10625,0.084,0.0835,0.0697499999999999,0.04675,0.0737499999999999,0.05825,0.0344999999999999,0.0752499999999999,0.09825,0.3722499999999999,0.08925,0.04625,0.08975,0.0842499999999999,0.0695,0.04375,0.0434999999999999,0.04575,0.0369999999999999,0.1815,0.04525,0.10025,0.1257499999999999,0.05925,0.0625,0.05825,0.08725,0.0662499999999999,0.0384999999999999,0.05925,0.1267499999999999,0.05775,0.0369999999999999,0.03925,0.0285,0.03575,0.04875,0.31475,0.09125,0.34875,0.0444999999999999,0.04725,0.04225,0.05025,0.0615,0.0295,0.03475,0.0285,0.03025,0.03425,0.0165,0.06025,0.0344999999999999,0.0419999999999999,0.0459999999999999,0.0499999999999999,0.21225,0.0339999999999999,0.0277499999999999,0.0329999999999999,0.0262499999999999
Flashback (1990),0.6675,0.659,0.7865,0.4237499999999999,0.43525,0.3445,0.6575,0.45525,0.4419999999999999,0.6575,0.34225,0.6575,0.257,0.8574999999999999,0.3145,0.34475,0.28075,0.274,0.2594999999999999,0.2145,0.15575,0.306,0.29,0.205,0.16325,0.51725,0.186,0.4227499999999999,0.25125,0.3249999999999999,0.409,0.24825,0.2734999999999999,0.16125,0.15575,0.4137499999999999,0.2754999999999999,0.2935,0.1972499999999999,0.5665,0.1039999999999999,0.1982499999999999,0.2085,0.09275,0.17075,0.4337499999999999,0.122,0.16075,0.1307499999999999,0.1915,0.153,0.1292499999999999,0.3105,0.1315,0.25425,0.1709999999999999,0.348,0.236,0.574,0.20975,0.1054999999999999,0.1967499999999999,0.239,0.1624999999999999,0.0855,0.2827499999999999,0.0837499999999999,0.0994999999999999,0.12,0.0817499999999999,0.2684999999999999,0.0885,0.0722499999999999,0.09675,0.122,0.1104999999999999,0.20625,0.3005,0.1169999999999999,0.05925,0.072,0.1084999999999999,0.04975,0.1252499999999999,0.283,0.08775,0.10575,0.17475,0.091,0.0974999999999999,0.075,0.0722499999999999,0.0439999999999999,0.0595,0.08975,0.12,0.089,0.4024999999999999,0.1235,0.1064999999999999,0.09125,0.0524999999999999,0.06025,0.32225,0.11275,0.0815,0.0717499999999999,0.0795,0.09525,0.0752499999999999,0.0574999999999999,0.12275,0.11775,0.20975,0.1287499999999999,0.03575,0.0742499999999999,0.0984999999999999,0.0795,0.0359999999999999,0.04125,0.0605,0.0822499999999999,0.059,0.1555,0.0964999999999999,0.0727499999999999,0.0544999999999999,0.1014999999999999,0.0695,0.6785,0.028,0.14,0.04725,0.0419999999999999,0.0339999999999999,0.0162499999999999,0.0394999999999999,0.029,0.0222499999999999,0.1129999999999999,0.031,0.079,0.0339999999999999,0.0672499999999999,0.0419999999999999,0.04075,0.0262499999999999,0.0217499999999999
Abandon (2002),0.68425,0.499,0.4865,0.637,0.71925,0.637,0.4925,0.4379999999999999,0.3195,0.36775,0.3472499999999999,0.604,0.36775,0.31625,0.356,0.34475,0.26625,0.2249999999999999,0.2734999999999999,0.518,0.127,0.3442499999999999,0.3532499999999999,0.3442499999999999,0.1755,0.1997499999999999,0.26,0.26325,0.16625,0.20925,0.1897499999999999,0.2574999999999999,0.15275,0.14825,0.1735,0.1455,0.33775,0.2,0.14725,0.173,0.21175,0.1149999999999999,0.18575,0.26125,0.12325,0.4865,0.0717499999999999,0.1525,0.0747499999999999,0.53225,0.186,0.191,0.14425,0.2055,0.345,0.073,0.0812499999999999,0.11025,0.079,0.09625,0.1054999999999999,0.0697499999999999,0.0895,0.0785,0.0574999999999999,0.239,0.0705,0.0434999999999999,0.0974999999999999,0.073,0.0554999999999999,0.1317499999999999,0.1425,0.12125,0.0964999999999999,0.1355,0.09575,0.14275,0.17525,0.0707499999999999,0.1175,0.10275,0.1335,0.0762499999999999,0.05775,0.03325,0.0564999999999999,0.0825,0.0915,0.126,0.059,0.2835,0.0469999999999999,0.0974999999999999,0.0762499999999999,0.0414999999999999,0.027,0.04775,0.05575,0.0499999999999999,0.0717499999999999,0.0504999999999999,0.09475,0.03775,0.02975,0.05675,0.0755,0.0984999999999999,0.03325,0.10225,0.0504999999999999,0.06175,0.05025,0.0787499999999999,0.06225,0.0374999999999999,0.0519999999999999,0.32225,0.05025,0.0464999999999999,0.0554999999999999,0.0645,0.0252499999999999,0.0444999999999999,0.0529999999999999,0.0805,0.0464999999999999,0.03175,0.0735,0.04575,0.0822499999999999,0.0182499999999999,0.0237499999999999,0.0165,0.0285,0.04025,0.0177499999999999,0.0314999999999999,0.0202499999999999,0.0292499999999999,0.03275,0.03275,0.05125,0.015,0.04025,0.0662499999999999,0.018,0.0275,0.0265
Death Hunt (1981),0.623,0.8282499999999999,0.4004999999999999,0.71625,0.5455,0.3794999999999999,0.52025,0.4505,0.57975,0.472,0.3794999999999999,0.472,0.3249999999999999,0.973,0.3015,0.2875,0.21375,0.241,0.5735,0.23575,0.30025,0.2465,0.3359999999999999,0.5735,0.4565,0.1805,0.10775,0.2015,0.249,0.1255,0.419,0.1392499999999999,0.2804999999999999,0.1395,0.20675,0.1925,0.14075,0.1089999999999999,0.2022499999999999,0.22225,0.20425,0.4625,0.1624999999999999,0.133,0.1039999999999999,0.22975,0.21,0.15725,0.30025,0.1054999999999999,0.3005,0.1084999999999999,0.16975,0.11025,0.0984999999999999,0.30025,0.0782499999999999,0.0519999999999999,0.12075,0.148,0.137,0.15825,0.1654999999999999,0.2405,0.0797499999999999,0.1195,0.18175,0.8127500000000001,0.1285,0.074,0.09825,0.1942499999999999,0.09825,0.0817499999999999,0.09325,0.05325,0.0994999999999999,0.075,0.0509999999999999,0.0702499999999999,0.1004999999999999,0.0539999999999999,0.04675,0.1689999999999999,0.14925,0.15775,0.0499999999999999,0.0825,0.0404999999999999,0.11675,0.0732499999999999,0.22925,0.029,0.1084999999999999,0.127,0.97675,0.073,0.17525,0.0569999999999999,0.0282499999999999,0.03125,0.0354999999999999,0.04025,0.0252499999999999,0.069,0.08,0.05925,0.0675,0.38675,0.0257499999999999,0.04375,0.09925,0.03725,0.05075,0.09475,0.127,0.0285,0.03725,0.03525,0.013,0.184,0.0439999999999999,0.02975,0.04075,0.0792499999999999,0.16375,0.0817499999999999,0.1342499999999999,0.13,0.0642499999999999,0.05275,0.1967499999999999,0.0419999999999999,0.93525,0.0142499999999999,0.0439999999999999,0.301,0.0252499999999999,0.05725,0.03575,0.0454999999999999,0.21425,0.017,0.028,0.03075,0.0339999999999999,0.0384999999999999,0.05775,0.0339999999999999
Ghost Story (1981),0.62275,0.4575,0.5155,0.7715000000000001,0.39625,0.56675,0.58775,0.419,0.8474999999999999,0.33025,0.54725,0.4599999999999999,0.25575,0.46425,0.3645,0.3535,0.3215,0.98025,0.22175,0.5345,0.1985,0.38975,0.3419999999999999,0.38975,0.309,0.25875,0.2304999999999999,0.2877499999999999,0.5855,0.18325,0.1932499999999999,0.21,0.371,0.1079999999999999,0.21775,0.21175,0.22125,0.419,0.18725,0.176,0.09525,0.34675,0.23725,0.257,0.17275,0.15175,0.181,0.134,0.1629999999999999,0.14975,0.20625,0.28075,0.2957499999999999,0.21375,0.11675,0.0797499999999999,0.487,0.17475,0.38175,0.1267499999999999,0.12375,0.1345,0.22175,0.1382499999999999,0.3315,0.0737499999999999,0.30725,0.0989999999999999,0.083,0.30725,0.27875,0.21825,0.16925,0.0732499999999999,0.1257499999999999,0.04475,0.1362499999999999,0.10775,0.16175,0.065,0.0964999999999999,0.56175,0.0855,0.2365,0.1029999999999999,0.0625,0.073,0.0657499999999999,0.2194999999999999,0.1315,0.143,0.0745,0.27775,0.0852499999999999,0.0419999999999999,0.139,0.1064999999999999,0.32525,0.0895,0.0802499999999999,0.1985,0.0852499999999999,0.14175,0.32225,0.0989999999999999,0.05325,0.0939999999999999,0.145,0.42125,0.065,0.0737499999999999,0.15,0.0752499999999999,0.0665,0.10275,0.0672499999999999,0.0842499999999999,0.069,0.04625,0.0994999999999999,0.31975,0.0292499999999999,0.0605,0.0287499999999999,0.0705,0.0665,0.0737499999999999,0.06225,0.1252499999999999,0.04275,0.0747499999999999,0.12425,0.04925,0.1315,0.295,0.0334999999999999,0.0737499999999999,0.03725,0.019,0.03125,0.06075,0.087,0.06025,0.0334999999999999,0.0339999999999999,0.04925,0.0285,0.05225,0.031
Paid in Full (2002),0.4915,0.8935,0.24275,0.3984999999999999,0.1855,0.29325,0.70675,0.4345,0.267,0.3984999999999999,0.32625,0.5195,0.2284999999999999,0.15075,0.39375,0.27925,0.21475,0.16625,0.15075,0.22175,0.39875,0.1535,0.3325,0.15075,0.15775,0.16575,0.1245,0.09,0.11275,0.04625,0.1392499999999999,0.09275,0.18725,0.12225,0.8280000000000001,0.14625,0.15375,0.0677499999999999,0.1397499999999999,0.1649999999999999,0.12275,0.1347499999999999,0.10425,0.10675,0.0777499999999999,0.0735,0.0504999999999999,0.1059999999999999,0.23725,0.1445,0.16925,0.118,0.1555,0.04175,0.09,0.0772499999999999,0.0647499999999999,0.068,0.0725,0.0642499999999999,0.14925,0.03925,0.0404999999999999,0.14,0.04725,0.0469999999999999,0.05825,0.0404999999999999,0.04575,0.03075,0.0237499999999999,0.03425,0.0725,0.1307499999999999,0.0802499999999999,0.9765,0.0399999999999999,0.0692499999999999,0.0787499999999999,0.0369999999999999,0.0767499999999999,0.1392499999999999,0.9535,0.0885,0.21625,0.0524999999999999,0.0404999999999999,0.0414999999999999,0.09725,0.03675,0.0802499999999999,0.0147499999999999,0.04425,0.0364999999999999,0.04625,0.0449999999999999,0.1039999999999999,0.1297499999999999,0.0842499999999999,0.082,0.0772499999999999,0.0147499999999999,0.0225,0.03775,0.03075,0.0369999999999999,0.1285,0.52775,0.0237499999999999,0.03525,0.0232499999999999,0.1285,0.072,0.2204999999999999,0.0484999999999999,0.0112499999999999,0.0227499999999999,0.0202499999999999,0.03925,0.016,0.0439999999999999,0.04075,0.0374999999999999,0.0672499999999999,0.10075,0.05875,0.05625,0.211,0.0207499999999999,0.03275,0.0177499999999999,0.0137499999999999,0.03375,0.0285,0.0082499999999999,0.0494999999999999,0.0235,0.0252499999999999,0.14725,0.0047499999999999,0.04375,0.03075,0.0207499999999999,0.014,0.0772499999999999,0.027,0.04575,0.0277499999999999,0.0245
"Pursuit of D.B. Cooper, The (a.k.a. Pursuit) (1981)",0.6635,0.80925,0.4125,0.45975,0.2784999999999999,0.32375,0.7549999999999999,0.43875,0.623,0.45075,0.5295,0.726,0.6515,0.8959999999999999,0.25225,0.3355,0.4499999999999999,0.31025,0.287,0.38,0.4335,0.278,0.28925,0.287,0.24025,0.27525,0.135,0.4307499999999999,0.122,0.0544999999999999,0.1925,0.26125,0.17875,0.1317499999999999,0.3015,0.1957499999999999,0.1975,0.1977499999999999,0.22425,0.2135,0.0389999999999999,0.186,0.3685,0.11925,0.25225,0.4034999999999999,0.1265,0.129,0.23475,0.129,0.2155,0.09475,0.2495,0.1305,0.12375,0.3325,0.088,0.292,0.139,0.0687499999999999,0.2279999999999999,0.21625,0.1465,0.37975,0.10625,0.088,0.156,0.0434999999999999,0.3974999999999999,0.1169999999999999,0.3379999999999999,0.0524999999999999,0.11225,0.0807499999999999,0.1649999999999999,0.027,0.1965,0.1099999999999999,0.1225,0.0474999999999999,0.175,0.0787499999999999,0.0635,0.172,0.22575,0.10475,0.26975,0.22925,0.1337499999999999,0.1014999999999999,0.23375,0.1937499999999999,0.10625,0.1009999999999999,0.04675,0.21375,0.1382499999999999,0.1124999999999999,0.05425,0.05125,0.071,0.0479999999999999,0.0175,0.0282499999999999,0.15725,0.33825,0.0569999999999999,0.21075,0.3125,0.0145,0.072,0.0925,0.03675,0.23925,0.1119999999999999,0.0479999999999999,0.03025,0.1425,0.1624999999999999,0.073,0.04175,0.0519999999999999,0.03625,0.0237499999999999,0.0554999999999999,0.0697499999999999,0.0524999999999999,0.04175,0.0439999999999999,0.0205,0.0935,0.217,0.0132499999999999,0.4395,0.03775,0.153,0.0479999999999999,0.0554999999999999,0.0675,0.0237499999999999,0.0762499999999999,0.0885,0.0195,0.0479999999999999,0.09275,0.03275,0.0404999999999999,0.0554999999999999,0.0267499999999999
They (2002),0.69575,0.42325,0.5085,0.708,0.7947500000000001,0.6075,0.24075,0.5085,0.28925,0.2584999999999999,0.28525,0.56625,0.18,0.4399999999999999,0.56625,0.312,0.4775,0.25175,0.51675,0.2015,0.1649999999999999,0.4429999999999999,0.33025,0.396,0.17975,0.205,0.2027499999999999,0.4277499999999999,0.285,0.21825,0.18275,0.22125,0.23175,0.18575,0.2289999999999999,0.1277499999999999,0.20925,0.1922499999999999,0.236,0.38275,0.1485,0.11525,0.2209999999999999,0.0954999999999999,0.11375,0.1215,0.1902499999999999,0.1725,0.0765,0.1255,0.2754999999999999,0.145,0.18075,0.1059999999999999,0.266,0.09475,0.15775,0.1317499999999999,0.075,0.1119999999999999,0.1034999999999999,0.125,0.08825,0.1875,0.7947500000000001,0.1119999999999999,0.0605,0.149,0.04675,0.05275,0.1049999999999999,0.1689999999999999,0.18525,0.066,0.11325,0.0735,0.0742499999999999,0.0935,0.2209999999999999,0.05275,0.0767499999999999,0.0727499999999999,0.11675,0.1387499999999999,0.072,0.0549999999999999,0.0489999999999999,0.0974999999999999,0.0514999999999999,0.143,0.04625,0.085,0.1094999999999999,0.0725,0.08825,0.09675,0.0257499999999999,0.0905,0.0255,0.04325,0.0682499999999999,0.0677499999999999,0.1465,0.0637499999999999,0.0389999999999999,0.0615,0.0329999999999999,0.0792499999999999,0.0529999999999999,0.0944999999999999,0.0655,0.0305,0.03625,0.0677499999999999,0.04625,0.03125,0.027,0.04725,0.0414999999999999,0.1342499999999999,0.0384999999999999,0.04725,0.1079999999999999,0.0792499999999999,0.0509999999999999,0.059,0.05875,0.04325,0.05225,0.03725,0.0755,0.0314999999999999,0.14375,0.06175,0.31525,0.031,0.0444999999999999,0.0652499999999999,0.0155,0.024,0.0615,0.0682499999999999,0.04325,0.03825,0.027,0.03925,0.0539999999999999,0.02975,0.03225
Warning for the Joensson Gang (Varning för Jönssonligan) (1981),0.73225,0.44275,0.709,0.4955,0.4795,0.412,0.478,0.42125,0.45925,0.478,0.33425,0.478,0.412,0.611,0.352,0.3285,0.709,0.51125,0.3485,0.23075,0.31275,0.38925,0.2827499999999999,0.4795,0.33325,0.686,0.1134999999999999,0.40075,0.3545,0.652,0.3485,0.23125,0.2624999999999999,0.25475,0.21025,0.48675,0.151,0.1845,0.23575,0.3275,0.214,0.46975,0.2935,0.12425,0.16775,0.11925,0.1895,0.3275,0.16675,0.241,0.0702499999999999,0.1614999999999999,0.278,0.0855,0.0925,0.25875,0.3665,0.1755,0.2544999999999999,0.27375,0.1619999999999999,0.1935,0.21125,0.1159999999999999,0.22975,0.1245,0.3662499999999999,0.0915,0.119,0.3662499999999999,0.0615,0.16775,0.091,0.135,0.1307499999999999,0.4935,0.198,0.1255,0.077,0.09625,0.0915,0.3045,0.0857499999999999,0.10675,0.0905,0.1342499999999999,0.0835,0.0792499999999999,0.2644999999999999,0.2035,0.12,0.32825,0.10875,0.10375,0.1039999999999999,0.0414999999999999,0.1245,0.1315,0.3215,0.076,0.0925,0.0685,0.062,0.0737499999999999,0.09925,0.0702499999999999,0.11075,0.16775,0.1965,0.065,0.08825,0.24075,0.0954999999999999,0.0569999999999999,0.05175,0.2055,0.0549999999999999,0.06075,0.0364999999999999,0.0645,0.0994999999999999,0.03475,0.0717499999999999,0.025,0.1044999999999999,0.16125,0.08675,0.0292499999999999,0.05425,0.04375,0.09375,0.0939999999999999,0.0489999999999999,0.0755,0.0574999999999999,0.0534999999999999,0.0732499999999999,0.10625,0.09725,0.15575,0.04475,0.16425,0.0615,0.0805,0.0464999999999999,0.065,0.04625,0.118,0.04225
