movieId,good,teen movie,very funny,original,predictable,family,catastrophe,melancholic,mentor,women,chase,fun movie,divorce,light,computer animation,stereotypes,dialogue,runaway,culture clash,vengeance,first contact,life philosophy,fantasy world,drama,weird,greed,sexy,adaptation,unlikely friendships,betrayal,transformation,fight scenes,shopping,dysfunctional family,farce,not funny,quirky,writers,pornography,creativity,new york city,drinking,single father,surveillance,internet,hotel,fashion,interracial romance,childhood,life & death,hospital,new jersey,absurd,sacrifice,nudity (full frontal - brief),queer,independent film,weapons,death,doctors,simple,prejudice,multiple storylines,underrated,nudity (rear),california,irish accent,alter ego,pulp,notable nudity,classic car,adoption,san francisco,period piece,remake,british,foul language,too long,small town,wine,islam,workplace,alternate history,island,unlikeable characters,memory,bollywood,lawyer,mad scientist,road movie,dreams,hip hop,camp,no plot,indians,blindness,ghosts/afterlife,survival,awesome soundtrack,father daughter relationship,80s,good music,stand-up comedy,ensemble cast,film noir,wartime,immortality,los angeles,too short,cancer,brothers,race,kick-butt women,atheism,radio,time,prison,stoner movie,addiction,reality tv,buddy movie,1930s,robert downey jr,god,tokyo,nudity (topless - brief),kidnapping,russian,homeless,french,wilderness,censorship,directorial debut,prostitution,australia,made for tv,texas,trilogy,oil,potential oscar nom,goth,finnish,best of 2005,snakes,hunting,desert,rebellion,graphic novel,documentary
"Lot Like Love, A (2005)",0.962,0.87775,0.37975,0.6915,0.5315,0.7095,0.58275,0.93325,0.5665,0.21875,0.4932499999999999,0.6195,0.1887499999999999,0.66875,0.58025,0.2105,0.306,0.4065,0.4065,0.4065,0.27275,0.42425,0.16325,0.4135,0.3075,0.4065,0.3735,0.2065,0.654,0.218,0.258,0.1932499999999999,0.21975,0.1257499999999999,0.093,0.3077499999999999,0.6165,0.3645,0.16225,0.2185,0.6425,0.258,0.0524999999999999,0.1337499999999999,0.3542499999999999,0.25525,0.1995,0.178,0.27675,0.3612499999999999,0.2005,0.25925,0.1569999999999999,0.0852499999999999,0.3159999999999999,0.11425,0.3612499999999999,0.087,0.202,0.11725,0.15275,0.0792499999999999,0.1684999999999999,0.2857499999999999,0.1525,0.27975,0.3017499999999999,0.0797499999999999,0.1245,0.11425,0.196,0.0662499999999999,0.34875,0.11525,0.0504999999999999,0.0915,0.0715,0.10625,0.1495,0.10525,0.0687499999999999,0.0725,0.0785,0.0695,0.062,0.1962499999999999,0.0755,0.03375,0.05475,0.15225,0.1375,0.09075,0.1039999999999999,0.06125,0.0742499999999999,0.1367499999999999,0.1054999999999999,0.0692499999999999,0.383,0.0514999999999999,0.0504999999999999,0.383,0.0742499999999999,0.0359999999999999,0.0845,0.04975,0.0777499999999999,0.73575,0.061,0.2485,0.068,0.0305,0.0777499999999999,0.0989999999999999,0.09325,0.34475,0.081,0.0775,0.09675,0.04375,0.0404999999999999,0.0384999999999999,0.04075,0.0245,0.073,0.1704999999999999,0.0464999999999999,0.0637499999999999,0.04525,0.0344999999999999,0.06125,0.0305,0.0682499999999999,0.03875,0.04425,0.0369999999999999,0.074,0.0344999999999999,0.0409999999999999,0.0559999999999999,0.025,0.0255,0.1245,0.024,0.04275,0.04925,0.0245,0.0127499999999999,0.0237499999999999
Monster-in-Law (2005),0.60025,0.96425,0.94425,0.526,0.7505,0.48,0.61125,0.414,0.3834999999999999,0.70475,0.3515,0.28825,0.81975,0.3007499999999999,0.48,0.40125,0.2957499999999999,0.3435,0.24075,0.2485,0.4495,0.37925,0.3904999999999999,0.24075,0.1599999999999999,0.24075,0.42,0.235,0.14625,0.1765,0.33875,0.2564999999999999,0.3325,0.247,0.3007499999999999,0.2294999999999999,0.3615,0.20575,0.148,0.279,0.0969999999999999,0.26125,0.39875,0.188,0.196,0.2249999999999999,0.33625,0.3097499999999999,0.1139999999999999,0.204,0.293,0.16625,0.1109999999999999,0.10075,0.1835,0.1972499999999999,0.0944999999999999,0.15325,0.11725,0.277,0.179,0.09375,0.127,0.11975,0.20325,0.1257499999999999,0.11125,0.1175,0.16425,0.1495,0.12325,0.1185,0.17625,0.064,0.2319999999999999,0.05775,0.05575,0.2085,0.071,0.0514999999999999,0.0925,0.10325,0.09525,0.1074999999999999,0.2012499999999999,0.0509999999999999,0.0999999999999999,0.10225,0.1435,0.1079999999999999,0.1109999999999999,0.1144999999999999,0.11725,0.1034999999999999,0.0817499999999999,0.122,0.0705,0.05425,0.05425,0.0509999999999999,0.04925,0.03725,0.1004999999999999,0.0222499999999999,0.0954999999999999,0.05775,0.11875,0.0539999999999999,0.04325,0.0559999999999999,0.05225,0.06225,0.10025,0.0439999999999999,0.0554999999999999,0.0534999999999999,0.05975,0.05675,0.09725,0.0725,0.03,0.03675,0.04725,0.0994999999999999,0.05425,0.018,0.0464999999999999,0.0414999999999999,0.0339999999999999,0.0215,0.0519999999999999,0.03675,0.028,0.04775,0.0292499999999999,0.0474999999999999,0.0267499999999999,0.03175,0.0192499999999999,0.026,0.03075,0.0212499999999999,0.1094999999999999,0.024,0.023,0.0207499999999999,0.021,0.0292499999999999,0.0165
"Perfect Man, The (2005)",0.58875,0.982,0.39025,0.61,0.628,0.7245,0.4755,0.601,0.37725,0.5155,0.373,0.265,0.4765,0.179,0.7245,0.5035,0.4669999999999999,0.298,0.238,0.2534999999999999,0.40025,0.2774999999999999,0.3125,0.24225,0.238,0.2534999999999999,0.3622499999999999,0.2395,0.2967499999999999,0.174,0.235,0.197,0.263,0.59375,0.08625,0.30225,0.20525,0.2199999999999999,0.2294999999999999,0.17225,0.32175,0.14075,0.3452499999999999,0.22025,0.37175,0.151,0.192,0.2554999999999999,0.1079999999999999,0.1272499999999999,0.1104999999999999,0.6825,0.066,0.12225,0.0959999999999999,0.5455,0.11425,0.1415,0.0925,0.15525,0.2185,0.0742499999999999,0.131,0.09975,0.0645,0.1094999999999999,0.1654999999999999,0.11425,0.14475,0.04325,0.277,0.2455,0.1205,0.05175,0.1235,0.0489999999999999,0.0757499999999999,0.0979999999999999,0.153,0.08975,0.1295,0.0645,0.0742499999999999,0.12175,0.1397499999999999,0.1054999999999999,0.10625,0.0484999999999999,0.08875,0.05425,0.0792499999999999,0.1785,0.1175,0.1425,0.1004999999999999,0.0722499999999999,0.0339999999999999,0.0449999999999999,0.1064999999999999,0.194,0.05725,0.04725,0.064,0.0364999999999999,0.08825,0.04725,0.0605,0.0675,0.1034999999999999,0.05025,0.0717499999999999,0.0685,0.0939999999999999,0.06125,0.0282499999999999,0.05575,0.05725,0.09425,0.0579999999999999,0.0785,0.0344999999999999,0.0265,0.04475,0.0627499999999999,0.0707499999999999,0.0165,0.0275,0.0384999999999999,0.0319999999999999,0.018,0.03675,0.0394999999999999,0.03825,0.0409999999999999,0.0329999999999999,0.0534999999999999,0.03625,0.0374999999999999,0.021,0.0215,0.0242499999999999,0.0162499999999999,0.125,0.0245,0.0187499999999999,0.0115,0.0235,0.0237499999999999,0.0135
Must Love Dogs (2005),0.86425,0.6795,0.695,0.6315,0.7665,0.792,0.5485,0.7982499999999999,0.573,0.282,0.5285,0.37575,0.8692500000000001,0.5265,0.792,0.5945,0.4655,0.2284999999999999,0.29825,0.32375,0.301,0.34175,0.278,0.24225,0.3405,0.1972499999999999,0.27325,0.2857499999999999,0.257,0.2375,0.2329999999999999,0.26125,0.2075,0.32625,0.10775,0.3189999999999999,0.4097499999999999,0.2875,0.15925,0.18375,0.12475,0.22925,0.8634999999999999,0.291,0.56925,0.14125,0.21725,0.2445,0.4345,0.1935,0.15825,0.17575,0.12375,0.121,0.1927499999999999,0.23475,0.18125,0.1365,0.15625,0.15775,0.16325,0.174,0.15025,0.14725,0.1425,0.11125,0.75525,0.1235,0.15775,0.1882499999999999,0.155,0.27075,0.0999999999999999,0.0825,0.10275,0.16075,0.17125,0.1164999999999999,0.24825,0.0489999999999999,0.076,0.061,0.10825,0.1654999999999999,0.062,0.0944999999999999,0.1104999999999999,0.23525,0.0795,0.0835,0.086,0.0647499999999999,0.0745,0.0994999999999999,0.18625,0.15475,0.0655,0.0675,0.05725,0.0574999999999999,0.05375,0.0915,0.079,0.065,0.0832499999999999,0.05575,0.05225,0.0314999999999999,0.0765,0.11675,0.077,0.083,0.1297499999999999,0.08725,0.11425,0.0574999999999999,0.065,0.062,0.0735,0.0672499999999999,0.0514999999999999,0.04275,0.05525,0.07,0.0494999999999999,0.027,0.0272499999999999,0.05575,0.0579999999999999,0.025,0.05675,0.04775,0.0444999999999999,0.027,0.0735,0.0519999999999999,0.09125,0.04525,0.0272499999999999,0.0404999999999999,0.0272499999999999,0.0434999999999999,0.08875,0.031,0.0707499999999999,0.0414999999999999,0.0255,0.0449999999999999,0.0165
Just Like Heaven (2005),0.952,0.91375,0.719,0.641,0.60775,0.7762500000000001,0.63625,0.3005,0.586,0.242,0.58725,0.586,0.2415,0.56825,0.7545,0.38225,0.30425,0.3199999999999999,0.54825,0.3199999999999999,0.2947499999999999,0.3754999999999999,0.51725,0.5055,0.27275,0.349,0.197,0.3379999999999999,0.5055,0.2309999999999999,0.3295,0.24525,0.24125,0.0805,0.45475,0.30325,0.24925,0.2185,0.138,0.20675,0.1235,0.206,0.1387499999999999,0.17975,0.151,0.1995,0.193,0.26725,0.1335,0.37,0.6,0.183,0.11425,0.1785,0.23625,0.1049999999999999,0.12175,0.127,0.17925,0.36675,0.22475,0.1225,0.1445,0.203,0.1305,0.1089999999999999,0.25325,0.1302499999999999,0.1154999999999999,0.0835,0.1357499999999999,0.062,0.9325,0.09225,0.0954999999999999,0.10175,0.3249999999999999,0.1114999999999999,0.0915,0.1099999999999999,0.078,0.0717499999999999,0.09125,0.12425,0.04125,0.2947499999999999,0.1287499999999999,0.0974999999999999,0.1465,0.12275,0.0707499999999999,0.0747499999999999,0.0827499999999999,0.1084999999999999,0.141,0.1785,0.9925,0.146,0.089,0.0635,0.06175,0.2017499999999999,0.069,0.062,0.078,0.0459999999999999,0.1054999999999999,0.0394999999999999,0.1365,0.1342499999999999,0.0807499999999999,0.1275,0.05425,0.0672499999999999,0.1967499999999999,0.18475,0.0697499999999999,0.08,0.0484999999999999,0.0275,0.0807499999999999,0.03975,0.2714999999999999,0.0389999999999999,0.0439999999999999,0.04825,0.0772499999999999,0.08,0.05525,0.03425,0.0484999999999999,0.03425,0.04275,0.0324999999999999,0.04275,0.0657499999999999,0.0384999999999999,0.03825,0.0379999999999999,0.0459999999999999,0.0802499999999999,0.03225,0.1765,0.03375,0.03475,0.03825,0.023,0.0222499999999999,0.0155
Prime (2005),0.6755,0.53225,0.43775,0.6055,0.43,0.28075,0.50275,0.96225,0.4945,0.692,0.2835,0.2644999999999999,0.8327500000000001,0.3335,0.16875,0.27825,0.3465,0.48275,0.3732499999999999,0.2995,0.21875,0.481,0.3359999999999999,0.26275,0.26275,0.32325,0.4755,0.2259999999999999,0.372,0.26025,0.32375,0.22875,0.3452499999999999,0.20525,0.25675,0.27075,0.2185,0.3365,0.2634999999999999,0.212,0.8685,0.378,0.2815,0.148,0.143,0.1579999999999999,0.3592499999999999,0.34575,0.174,0.1775,0.1755,0.191,0.083,0.1372499999999999,0.2185,0.1659999999999999,0.1905,0.156,0.12225,0.1912499999999999,0.1785,0.12125,0.15325,0.1475,0.14825,0.148,0.1292499999999999,0.1185,0.145,0.15725,0.2027499999999999,0.1402499999999999,0.0959999999999999,0.1405,0.0685,0.087,0.0627499999999999,0.11125,0.084,0.23475,0.09575,0.33325,0.0959999999999999,0.09425,0.0627499999999999,0.0949999999999999,0.1074999999999999,0.085,0.0677499999999999,0.1169999999999999,0.05075,0.23775,0.08925,0.0727499999999999,0.0752499999999999,0.1805,0.0257499999999999,0.0815,0.0647499999999999,0.05425,0.04825,0.05975,0.0857499999999999,0.0324999999999999,0.12025,0.38825,0.0737499999999999,0.04775,0.0374999999999999,0.05825,0.06075,0.067,0.072,0.09775,0.0509999999999999,0.04875,0.0584999999999999,0.0652499999999999,0.0657499999999999,0.065,0.04175,0.0429999999999999,0.025,0.09775,0.11375,0.0369999999999999,0.04375,0.0354999999999999,0.0672499999999999,0.04125,0.0534999999999999,0.04875,0.0715,0.04125,0.021,0.0424999999999999,0.0394999999999999,0.0329999999999999,0.03075,0.0747499999999999,0.0305,0.0247499999999999,0.1124999999999999,0.029,0.0295,0.0127499999999999,0.0399999999999999,0.0424999999999999,0.0267499999999999
"Family Stone, The (2005)",0.7155,0.54725,0.8122499999999999,0.6535,0.565,0.8872500000000001,0.638,0.891,0.4489999999999999,0.31575,0.4579999999999999,0.3105,0.3429999999999999,0.4659999999999999,0.22025,0.487,0.4337499999999999,0.3055,0.535,0.359,0.45025,0.3065,0.282,0.7849999999999999,0.29325,0.359,0.14925,0.26675,0.6295,0.27925,0.2624999999999999,0.23525,0.1927499999999999,0.923,0.1669999999999999,0.27475,0.54425,0.3924999999999999,0.1975,0.25825,0.1169999999999999,0.16925,0.278,0.212,0.2239999999999999,0.2155,0.1265,0.215,0.21375,0.1955,0.1569999999999999,0.3295,0.279,0.147,0.1292499999999999,0.8274999999999999,0.217,0.2025,0.1945,0.1619999999999999,0.09975,0.274,0.27375,0.1927499999999999,0.1009999999999999,0.1195,0.2085,0.1195,0.1265,0.18175,0.1882499999999999,0.72275,0.11125,0.22525,0.08875,0.22525,0.1342499999999999,0.084,0.0757499999999999,0.0827499999999999,0.1287499999999999,0.0695,0.15475,0.0635,0.45475,0.09225,0.0802499999999999,0.0735,0.05925,0.08675,0.088,0.09075,0.05825,0.10275,0.0747499999999999,0.119,0.0275,0.0865,0.0662499999999999,0.0915,0.0344999999999999,0.09625,0.0765,0.6025,0.0837499999999999,0.0549999999999999,0.0524999999999999,0.09525,0.10525,0.6265,0.307,0.0687499999999999,0.0697499999999999,0.1034999999999999,0.04575,0.0424999999999999,0.073,0.1387499999999999,0.1104999999999999,0.1109999999999999,0.03425,0.03125,0.1205,0.0314999999999999,0.0584999999999999,0.0554999999999999,0.0554999999999999,0.03625,0.0414999999999999,0.03025,0.05375,0.05175,0.05825,0.0305,0.04675,0.0775,0.03975,0.0354999999999999,0.04025,0.0519999999999999,0.0339999999999999,0.0329999999999999,0.182,0.0354999999999999,0.0245,0.0282499999999999,0.025,0.03075,0.023
Rumor Has It... (2005),0.7625,0.91575,0.69125,0.659,0.7295,0.6805,0.59,0.3904999999999999,0.44575,0.60075,0.39925,0.2915,0.4895,0.44475,0.4255,0.352,0.3017499999999999,0.33675,0.31525,0.23675,0.4,0.3445,0.3087499999999999,0.22775,0.1905,0.38575,0.50275,0.34575,0.11825,0.2289999999999999,0.26875,0.2259999999999999,0.1704999999999999,0.557,0.1325,0.22625,0.35,0.2865,0.201,0.1594999999999999,0.1629999999999999,0.1485,0.215,0.245,0.45325,0.129,0.1365,0.26075,0.12025,0.17825,0.14875,0.2564999999999999,0.16975,0.0762499999999999,0.2234999999999999,0.10475,0.0994999999999999,0.1455,0.14475,0.1054999999999999,0.0795,0.1307499999999999,0.14075,0.1074999999999999,0.195,0.2445,0.0875,0.123,0.1385,0.185,0.11925,0.176,0.67075,0.1059999999999999,0.1995,0.09675,0.084,0.14725,0.0745,0.086,0.09175,0.0787499999999999,0.0852499999999999,0.0822499999999999,0.1292499999999999,0.12225,0.0944999999999999,0.193,0.0775,0.1119999999999999,0.067,0.1034999999999999,0.078,0.18525,0.1225,0.09225,0.05525,0.05475,0.0509999999999999,0.1305,0.05225,0.05925,0.09475,0.1574999999999999,0.0954999999999999,0.0564999999999999,0.0792499999999999,0.0635,0.04875,0.04675,0.0702499999999999,0.0642499999999999,0.0785,0.0949999999999999,0.05275,0.0369999999999999,0.0637499999999999,0.0667499999999999,0.10825,0.0529999999999999,0.03175,0.0444999999999999,0.0752499999999999,0.066,0.05925,0.027,0.0319999999999999,0.0469999999999999,0.0262499999999999,0.024,0.04525,0.0627499999999999,0.06075,0.0364999999999999,0.0319999999999999,0.0429999999999999,0.0285,0.0277499999999999,0.04525,0.029,0.0305,0.03875,0.18675,0.0232499999999999,0.03675,0.03275,0.0207499999999999,0.03325,0.02
Casanova (2005),0.7665,0.5245,0.8374999999999999,0.62875,0.62975,0.3562499999999999,0.665,0.38325,0.486,0.7702500000000001,0.4569999999999999,0.8935,0.23975,0.6405,0.32325,0.27825,0.61325,0.34075,0.37,0.3429999999999999,0.266,0.3385,0.37275,0.3055,0.68275,0.44625,0.6925,0.44775,0.1375,0.3745,0.4395,0.3175,0.10125,0.1139999999999999,0.7589999999999999,0.26625,0.1882499999999999,0.23625,0.20325,0.34475,0.0762499999999999,0.1795,0.05725,0.61325,0.1255,0.184,0.357,0.1574999999999999,0.1545,0.15625,0.0715,0.0954999999999999,0.0954999999999999,0.25175,0.1385,0.37275,0.1079999999999999,0.2644999999999999,0.127,0.15575,0.08925,0.16425,0.144,0.17225,0.18725,0.1285,0.24525,0.1435,0.1825,0.24425,0.1375,0.04275,0.0672499999999999,0.8634999999999999,0.0969999999999999,0.295,0.074,0.0905,0.0915,0.1755,0.3195,0.05375,0.1704999999999999,0.1679999999999999,0.03075,0.1019999999999999,0.122,0.05925,0.1679999999999999,0.0792499999999999,0.077,0.0762499999999999,0.10525,0.15125,0.0787499999999999,0.1149999999999999,0.1119999999999999,0.0807499999999999,0.1029999999999999,0.079,0.05075,0.077,0.0677499999999999,0.1169999999999999,0.082,0.08875,0.1367499999999999,0.0319999999999999,0.0605,0.04675,0.0825,0.127,0.09525,0.12025,0.0389999999999999,0.0787499999999999,0.0805,0.05725,0.0509999999999999,0.0374999999999999,0.0979999999999999,0.15975,0.10675,0.09625,0.0732499999999999,0.0454999999999999,0.0584999999999999,0.0655,0.0282499999999999,0.0509999999999999,0.0449999999999999,0.05625,0.0434999999999999,0.0514999999999999,0.0645,0.0439999999999999,0.0574999999999999,0.05375,0.03925,0.04675,0.03525,0.017,0.1372499999999999,0.0469999999999999,0.05525,0.03875,0.04725,0.0747499999999999,0.0197499999999999
Christmas in Connecticut (1945),0.5485,0.22625,0.3642499999999999,0.5485,0.3419999999999999,0.64075,0.608,0.49675,0.3462499999999999,0.6075,0.611,0.4479999999999999,0.482,0.5485,0.3682499999999999,0.09775,0.4265,0.57475,0.49675,0.55,0.3419999999999999,0.26575,0.294,0.4935,0.5485,0.55,0.142,0.20425,0.14925,0.3345,0.3682499999999999,0.177,0.4375,0.22375,0.71725,0.263,0.2165,0.24475,0.21725,0.47175,0.2845,0.21975,0.0287499999999999,0.3345,0.0655,0.52775,0.3259999999999999,0.0852499999999999,0.4692499999999999,0.11325,0.36975,0.0895,0.187,0.45525,0.072,0.10625,0.123,0.1154999999999999,0.0915,0.5195,0.1029999999999999,0.10875,0.138,0.288,0.069,0.24475,0.1089999999999999,0.20775,0.1255,0.06175,0.0885,0.10325,0.0762499999999999,0.407,0.12125,0.3219999999999999,0.04075,0.1475,0.4117499999999999,0.1245,0.45525,0.024,0.16675,0.093,0.0802499999999999,0.13,0.0469999999999999,0.0449999999999999,0.2025,0.0915,0.084,0.10775,0.2025,0.0802499999999999,0.04175,0.0539999999999999,0.3642499999999999,0.3199999999999999,0.06025,0.0257499999999999,0.05175,0.12075,0.0424999999999999,0.0534999999999999,0.363,0.699,0.05375,0.04275,0.13,0.0359999999999999,0.08625,0.1064999999999999,0.0595,0.0469999999999999,0.03625,0.05875,0.0685,0.04325,0.0657499999999999,0.05725,0.03975,0.0935,0.07,0.0197499999999999,0.1175,0.0227499999999999,0.082,0.021,0.0339999999999999,0.066,0.132,0.04275,0.0549999999999999,0.0314999999999999,0.0212499999999999,0.25275,0.059,0.0479999999999999,0.0984999999999999,0.04575,0.0329999999999999,0.04825,0.04625,0.03125,0.0334999999999999,0.14375,0.0195,0.0285,0.0237499999999999
Last Holiday (2006),0.91825,0.831,0.7709999999999999,0.665,0.6135,0.6525,0.69025,0.25375,0.664,0.24275,0.42625,0.8002499999999999,0.1277499999999999,0.3954999999999999,0.59075,0.51975,0.3385,0.34025,0.25375,0.261,0.4197499999999999,0.71,0.26025,0.29625,0.261,0.302,0.2314999999999999,0.24275,0.29625,0.1352499999999999,0.5175,0.564,0.61525,0.0752499999999999,0.17325,0.27325,0.1659999999999999,0.187,0.15275,0.32725,0.077,0.354,0.189,0.1545,0.15525,0.65875,0.1337499999999999,0.124,0.1295,0.33825,0.31125,0.2269999999999999,0.11775,0.2319999999999999,0.14375,0.1164999999999999,0.33825,0.1375,0.14575,0.4712499999999999,0.2365,0.2319999999999999,0.11575,0.24475,0.1044999999999999,0.127,0.14575,0.14375,0.11925,0.0559999999999999,0.12375,0.075,0.15975,0.0825,0.2504999999999999,0.0772499999999999,0.40575,0.1297499999999999,0.1385,0.1977499999999999,0.06125,0.135,0.0857499999999999,0.10375,0.0605,0.11025,0.0757499999999999,0.04475,0.2465,0.2015,0.63725,0.29525,0.12475,0.03725,0.1029999999999999,0.14625,0.266,0.1154999999999999,0.0519999999999999,0.0394999999999999,0.04275,0.0745,0.06175,0.03125,0.0777499999999999,0.0424999999999999,0.2022499999999999,0.06225,0.14525,0.3445,0.089,0.0657499999999999,0.0745,0.0637499999999999,0.11375,0.1927499999999999,0.0895,0.05675,0.0625,0.0394999999999999,0.08925,0.03925,0.0727499999999999,0.155,0.04675,0.025,0.026,0.0434999999999999,0.1195,0.0267499999999999,0.03625,0.0344999999999999,0.03525,0.05425,0.0354999999999999,0.04725,0.0287499999999999,0.021,0.0329999999999999,0.0282499999999999,0.029,0.03425,0.05775,0.0339999999999999,0.0112499999999999,0.04375,0.0207499999999999,0.026,0.0172499999999999
Tyler Perry's Madea's Family Reunion (2006),0.367,0.41125,0.44575,0.533,0.5345,0.8267500000000001,0.5345,0.3095,0.488,0.7345,0.1907499999999999,0.1395,0.40075,0.11575,0.14625,0.3672499999999999,0.276,0.275,0.22525,0.3532499999999999,0.5345,0.40025,0.3115,0.383,0.16775,0.22525,0.135,0.25275,0.185,0.22525,0.363,0.22575,0.10375,0.67375,0.1154999999999999,0.27725,0.1327499999999999,0.2209999999999999,0.1277499999999999,0.26325,0.04725,0.089,0.8999999999999999,0.14375,0.1579999999999999,0.0747499999999999,0.146,0.27025,0.1325,0.1564999999999999,0.1089999999999999,0.1144999999999999,0.1574999999999999,0.0777499999999999,0.1495,0.12475,0.1169999999999999,0.1495,0.0984999999999999,0.10125,0.0605,0.1392499999999999,0.1937499999999999,0.14975,0.12275,0.2244999999999999,0.091,0.14,0.18,0.0954999999999999,0.1129999999999999,0.3635,0.061,0.083,0.0974999999999999,0.0544999999999999,0.0685,0.1385,0.06175,0.03725,0.1245,0.0855,0.24975,0.079,0.03625,0.0667499999999999,0.0695,0.1962499999999999,0.0605,0.05725,0.05525,0.1104999999999999,0.04925,0.1357499999999999,0.0534999999999999,0.0419999999999999,0.0469999999999999,0.04675,0.0429999999999999,0.0564999999999999,0.03225,0.0697499999999999,0.2355,0.0484999999999999,0.09125,0.0677499999999999,0.09425,0.03925,0.0287499999999999,0.11875,0.0434999999999999,0.18475,0.0792499999999999,0.0959999999999999,0.0549999999999999,0.0237499999999999,0.0765,0.0484999999999999,0.18175,0.2534999999999999,0.0369999999999999,0.03925,0.03875,0.1892499999999999,0.08875,0.0145,0.0935,0.04975,0.023,0.0172499999999999,0.029,0.0549999999999999,0.0439999999999999,0.09,0.0097499999999999,0.04725,0.03375,0.0217499999999999,0.031,0.0359999999999999,0.0292499999999999,0.072,0.0177499999999999,0.0122499999999999,0.0095,0.0185,0.014,0.03375,0.0177499999999999
Failure to Launch (2006),0.7642500000000001,0.93575,0.8612500000000001,0.60725,0.8267500000000001,0.60425,0.6125,0.57975,0.406,0.41225,0.4105,0.573,0.3834999999999999,0.44675,0.60425,0.55525,0.38825,0.24075,0.2524999999999999,0.286,0.383,0.5495,0.3085,0.186,0.1972499999999999,0.3399999999999999,0.48175,0.24,0.156,0.2115,0.30625,0.27375,0.5165,0.1967499999999999,0.3035,0.2334999999999999,0.32775,0.211,0.24325,0.21475,0.22125,0.347,0.386,0.17175,0.39,0.15,0.27625,0.16425,0.11675,0.1634999999999999,0.1387499999999999,0.3175,0.14675,0.11425,0.23325,0.124,0.09275,0.22875,0.129,0.1019999999999999,0.1099999999999999,0.1004999999999999,0.125,0.0715,0.58825,0.09325,0.1775,0.1915,0.1485,0.1009999999999999,0.137,0.0944999999999999,0.182,0.077,0.18525,0.09525,0.1355,0.1149999999999999,0.069,0.1917499999999999,0.0802499999999999,0.10275,0.1004999999999999,0.0935,0.35875,0.0797499999999999,0.084,0.1129999999999999,0.0984999999999999,0.08625,0.0657499999999999,0.0715,0.10375,0.1495,0.0569999999999999,0.086,0.0717499999999999,0.059,0.074,0.0449999999999999,0.05975,0.0615,0.1302499999999999,0.123,0.09,0.064,0.1352499999999999,0.12025,0.0797499999999999,0.0544999999999999,0.0747499999999999,0.0675,0.0812499999999999,0.0554999999999999,0.0389999999999999,0.04575,0.0737499999999999,0.0762499999999999,0.0772499999999999,0.25275,0.1332499999999999,0.04575,0.0717499999999999,0.0519999999999999,0.0449999999999999,0.0314999999999999,0.04825,0.04025,0.0712499999999999,0.0265,0.03625,0.0389999999999999,0.0324999999999999,0.09125,0.03525,0.0479999999999999,0.03775,0.03575,0.0255,0.0272499999999999,0.0324999999999999,0.026,0.05975,0.0265,0.0277499999999999,0.0222499999999999,0.0334999999999999,0.0277499999999999,0.0152499999999999
