movieId,chase,fight scenes,surveillance,weapons,betrayal,original,vengeance,greed,good,predictable,mentor,catastrophe,weird,fun movie,dialogue,drama,runaway,first contact,culture clash,melancholic,very funny,life philosophy,adaptation,kidnapping,not funny,pornography,fantasy world,light,survival,sexy,classic car,death,sacrifice,transformation,pulp,creativity,absurd,family,internet,alter ego,teen movie,islam,life & death,underrated,british,stereotypes,nudity (full frontal - brief),hospital,drinking,irish accent,independent film,period piece,hotel,unlikely friendships,california,quirky,dysfunctional family,women,computer animation,memory,writers,no plot,prison,childhood,notable nudity,doctors,russian,prejudice,foul language,buddy movie,multiple storylines,remake,nudity (topless - brief),blindness,new york city,new jersey,oil,san francisco,divorce,simple,nudity (rear),queer,alternate history,island,lawyer,farce,kick-butt women,mad scientist,80s,road movie,camp,los angeles,wartime,ensemble cast,good music,film noir,hunting,too long,small town,race,trilogy,awesome soundtrack,addiction,shopping,single father,interracial romance,unlikeable characters,father daughter relationship,wilderness,desert,brothers,tokyo,indians,too short,bollywood,immortality,fashion,workplace,hip hop,atheism,snakes,censorship,time,stand-up comedy,adoption,directorial debut,potential oscar nom,robert downey jr,dreams,cancer,ghosts/afterlife,graphic novel,radio,stoner movie,best of 2005,1930s,made for tv,reality tv,homeless,prostitution,god,texas,wine,rebellion,french,australia,finnish,goth,documentary
"Star Chamber, The (1983)",0.8955,0.5905,0.8247500000000001,0.502,0.90675,0.82925,0.97425,0.909,0.699,0.4065,0.8282499999999999,0.60175,0.45075,0.4075,0.4165,0.4825,0.515,0.49275,0.36675,0.39775,0.2455,0.307,0.363,0.58225,0.3522499999999999,0.642,0.38475,0.21575,0.087,0.1375,0.30925,0.3944999999999999,0.14825,0.2804999999999999,0.256,0.16475,0.16175,0.36875,0.1967499999999999,0.1455,0.16475,0.1982499999999999,0.4004999999999999,0.2219999999999999,0.0742499999999999,0.1365,0.32725,0.21025,0.14925,0.1312499999999999,0.14925,0.1069999999999999,0.1679999999999999,0.1475,0.217,0.1694999999999999,0.14525,0.0697499999999999,0.206,0.1935,0.11875,0.10475,0.1965,0.2294999999999999,0.08675,0.16625,0.0652499999999999,0.1069999999999999,0.10475,0.137,0.22425,0.1382499999999999,0.1347499999999999,0.3692499999999999,0.11275,0.0765,0.0242499999999999,0.23525,0.1215,0.12375,0.3545,0.3702499999999999,0.14975,0.0745,0.88175,0.3914999999999999,0.127,0.0805,0.2935,0.1377499999999999,0.1235,0.2415,0.0935,0.09975,0.0725,0.25425,0.05975,0.1129999999999999,0.08675,0.2294999999999999,0.083,0.11825,0.073,0.1659999999999999,0.06025,0.09225,0.0725,0.0449999999999999,0.04425,0.08,0.0715,0.08675,0.28425,0.064,0.10125,0.04675,0.0282499999999999,0.25825,0.0314999999999999,0.0667499999999999,0.0384999999999999,0.17725,0.1262499999999999,0.08725,0.0817499999999999,0.0539999999999999,0.0444999999999999,0.0989999999999999,0.0712499999999999,0.0324999999999999,0.09425,0.0172499999999999,0.0549999999999999,0.05625,0.0177499999999999,0.0625,0.11225,0.1297499999999999,0.0815,0.0727499999999999,0.0627499999999999,0.0329999999999999,0.0544999999999999,0.0287499999999999,0.02975,0.05675,0.0295,0.04225,0.0262499999999999
Out for Justice (1991),0.9615,0.9615,0.80125,0.9615,0.9335,0.96575,0.96575,0.7829999999999999,0.6935,0.51825,0.696,0.46975,0.5985,0.3635,0.595,0.48,0.41725,0.3235,0.4559999999999999,0.47,0.2937499999999999,0.288,0.2825,0.3844999999999999,0.352,0.80125,0.25725,0.264,0.3425,0.3672499999999999,0.369,0.5485,0.196,0.1825,0.648,0.263,0.3525,0.35575,0.15825,0.17725,0.1322499999999999,0.0855,0.2269999999999999,0.26675,0.155,0.2847499999999999,0.5255,0.24225,0.16725,0.1104999999999999,0.3525,0.10025,0.12025,0.25675,0.26975,0.2654999999999999,0.16625,0.1089999999999999,0.2329999999999999,0.2055,0.14975,0.0905,0.211,0.38625,0.37,0.068,0.0642499999999999,0.0827499999999999,0.3472499999999999,0.5905,0.22925,0.11425,0.7135,0.16625,0.379,0.32825,0.06025,0.20725,0.1614999999999999,0.147,0.1639999999999999,0.1465,0.11675,0.21475,0.118,0.2714999999999999,0.1475,0.1292499999999999,0.27325,0.17625,0.2155,0.4712499999999999,0.089,0.06075,0.0815,0.1257499999999999,0.51875,0.1019999999999999,0.1104999999999999,0.0504999999999999,0.04925,0.0787499999999999,0.3097499999999999,0.25775,0.04775,0.11225,0.05975,0.0775,0.2455,0.0702499999999999,0.0627499999999999,0.1345,0.0735,0.04875,0.05475,0.0409999999999999,0.09675,0.0705,0.1952499999999999,0.0692499999999999,0.1669999999999999,0.1292499999999999,0.085,0.24525,0.0852499999999999,0.1149999999999999,0.1877499999999999,0.1054999999999999,0.09375,0.0707499999999999,0.09525,0.173,0.0855,0.09825,0.0464999999999999,0.134,0.0404999999999999,0.05825,0.0745,0.1124999999999999,0.06125,0.0675,0.0514999999999999,0.03775,0.04425,0.05675,0.03725,0.028,0.025
"Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les) (2004)",0.9145,0.7697499999999999,0.76075,0.7697499999999999,0.8915,0.76075,0.76075,0.76075,0.76075,0.4257499999999999,0.5055,0.6585,0.55275,0.4599999999999999,0.366,0.3622499999999999,0.4127499999999999,0.6585,0.4127499999999999,0.4127499999999999,0.2584999999999999,0.32125,0.41,0.20575,0.3505,0.26825,0.27025,0.3117499999999999,0.8752500000000001,0.138,0.26,0.2925,0.24375,0.177,0.31625,0.21,0.1892499999999999,0.2125,0.1987499999999999,0.1614999999999999,0.1282499999999999,0.1455,0.2445,0.3065,0.12125,0.26175,0.197,0.243,0.1545,0.154,0.23425,0.05325,0.0812499999999999,0.206,0.09125,0.16375,0.1292499999999999,0.1684999999999999,0.1882499999999999,0.1624999999999999,0.17375,0.2614999999999999,0.1322499999999999,0.14625,0.1069999999999999,0.069,0.08825,0.0702499999999999,0.06075,0.0727499999999999,0.2005,0.03075,0.10375,0.21025,0.0632499999999999,0.0632499999999999,0.04025,0.04125,0.076,0.0905,0.1079999999999999,0.1355,0.1265,0.0605,0.0777499999999999,0.0875,0.22025,0.0762499999999999,0.0677499999999999,0.08925,0.1262499999999999,0.0434999999999999,0.2584999999999999,0.0665,0.21575,0.125,0.089,0.087,0.05575,0.0805,0.1377499999999999,0.1265,0.1357499999999999,0.03575,0.059,0.0692499999999999,0.0725,0.04375,0.04925,0.073,0.0662499999999999,0.0785,0.0672499999999999,0.0605,0.0647499999999999,0.15025,0.04375,0.1039999999999999,0.0637499999999999,0.6175,0.029,0.064,0.08725,0.1029999999999999,0.0625,0.0994999999999999,0.03925,0.0354999999999999,0.0529999999999999,0.04925,0.05825,0.0369999999999999,0.0469999999999999,0.08625,0.03175,0.04625,0.03625,0.0255,0.0504999999999999,0.0419999999999999,0.6175,0.0242499999999999,0.0637499999999999,0.0399999999999999,0.4107499999999999,0.09,0.0807499999999999,0.04025,0.0165
"Interpreter, The (2005)",0.6985,0.686,0.934,0.686,0.934,0.89025,0.89025,0.934,0.89025,0.645,0.50325,0.63175,0.70025,0.3665,0.5735,0.63525,0.57,0.369,0.5555,0.4565,0.2199999999999999,0.33125,0.33925,0.375,0.3824999999999999,0.16675,0.2835,0.29325,0.2005,0.3425,0.2214999999999999,0.32275,0.2055,0.23075,0.1985,0.22275,0.21225,0.22825,0.37925,0.121,0.192,0.8995,0.244,0.20875,0.1402499999999999,0.16875,0.1997499999999999,0.239,0.15375,0.21475,0.33975,0.1282499999999999,0.27175,0.217,0.0915,0.16525,0.15325,0.2405,0.173,0.3015,0.4217499999999999,0.505,0.09325,0.1485,0.1297499999999999,0.17725,0.072,0.12,0.195,0.03125,0.12275,0.0935,0.11675,0.1689999999999999,0.829,0.1164999999999999,0.16725,0.0705,0.18325,0.1342499999999999,0.20775,0.1402499999999999,0.17225,0.09425,0.1609999999999999,0.11075,0.0682499999999999,0.04775,0.0717499999999999,0.11825,0.076,0.0384999999999999,0.2055,0.0615,0.0885,0.142,0.0489999999999999,0.11775,0.08925,0.10075,0.0399999999999999,0.0777499999999999,0.0479999999999999,0.085,0.07,0.08925,0.0605,0.0489999999999999,0.073,0.05925,0.10125,0.05875,0.0772499999999999,0.0752499999999999,0.133,0.05775,0.14875,0.0657499999999999,0.09325,0.12325,0.03775,0.0939999999999999,0.04175,0.0875,0.1317499999999999,0.06175,0.1624999999999999,0.0404999999999999,0.077,0.04825,0.0469999999999999,0.0202499999999999,0.09675,0.06125,0.1725,0.0837499999999999,0.04225,0.03175,0.0682499999999999,0.03625,0.0642499999999999,0.04225,0.0994999999999999,0.03625,0.076,0.0632499999999999,0.0732499999999999,0.0245,0.0272499999999999
Ice Station Zebra (1968),0.79775,0.7685,0.949,0.7445,0.949,0.7195,0.8827499999999999,0.8827499999999999,0.69675,0.70175,0.53175,0.70175,0.7165,0.59575,0.6095,0.35875,0.4965,0.7685,0.3462499999999999,0.399,0.41425,0.3017499999999999,0.90275,0.1345,0.3255,0.1927499999999999,0.33025,0.2794999999999999,0.297,0.2015,0.254,0.153,0.31925,0.20675,0.3239999999999999,0.21425,0.1674999999999999,0.24875,0.2985,0.3349999999999999,0.2204999999999999,0.14175,0.26575,0.3562499999999999,0.3615,0.1765,0.09725,0.0999999999999999,0.15875,0.7549999999999999,0.1305,0.12025,0.2319999999999999,0.1735,0.17625,0.1892499999999999,0.1604999999999999,0.1505,0.1765,0.1252499999999999,0.11975,0.11725,0.192,0.15475,0.1614999999999999,0.072,0.7982499999999999,0.1335,0.0775,0.0439999999999999,0.2534999999999999,0.05275,0.1614999999999999,0.10875,0.0665,0.1064999999999999,0.11175,0.16875,0.05325,0.08875,0.1922499999999999,0.12175,0.172,0.29025,0.0757499999999999,0.1245,0.072,0.22025,0.198,0.0792499999999999,0.1704999999999999,0.0595,0.2005,0.1965,0.1089999999999999,0.09425,0.0672499999999999,0.1972499999999999,0.0827499999999999,0.1317499999999999,0.17275,0.1604999999999999,0.05975,0.05275,0.0245,0.0905,0.0979999999999999,0.04525,0.1932499999999999,0.31875,0.0852499999999999,0.0637499999999999,0.1332499999999999,0.0637499999999999,0.081,0.1525,0.12375,0.066,0.0319999999999999,0.06075,0.076,0.04525,0.153,0.0682499999999999,0.05025,0.0865,0.0287499999999999,0.0737499999999999,0.0484999999999999,0.0314999999999999,0.05225,0.03325,0.1714999999999999,0.1034999999999999,0.04425,0.0697499999999999,0.173,0.0579999999999999,0.03275,0.0349999999999999,0.0494999999999999,0.0404999999999999,0.0222499999999999,0.081,0.0389999999999999,0.077,0.03075,0.04225,0.03625
Assault on Precinct 13 (2005),0.97875,0.97875,0.8767499999999999,0.97875,0.924,0.924,0.91425,0.924,0.649,0.5685,0.52025,0.649,0.38325,0.3249999999999999,0.51075,0.56275,0.4054999999999999,0.4692499999999999,0.2875,0.312,0.27525,0.433,0.3445,0.2995,0.374,0.3035,0.26775,0.22225,0.56925,0.294,0.269,0.4645,0.193,0.3632499999999999,0.30925,0.30725,0.293,0.21075,0.1775,0.1765,0.1795,0.1235,0.3784999999999999,0.212,0.081,0.352,0.3562499999999999,0.275,0.20375,0.2244999999999999,0.1525,0.17075,0.09,0.1649999999999999,0.21225,0.22625,0.1917499999999999,0.17675,0.218,0.12325,0.1129999999999999,0.1235,0.38175,0.11075,0.194,0.1505,0.05475,0.176,0.1272499999999999,0.142,0.19,0.9925,0.1139999999999999,0.2289999999999999,0.1332499999999999,0.196,0.0777499999999999,0.09725,0.1307499999999999,0.11075,0.14425,0.1599999999999999,0.11675,0.10775,0.0625,0.1089999999999999,0.23275,0.0822499999999999,0.0605,0.1684999999999999,0.0984999999999999,0.3125,0.084,0.1365,0.072,0.1169999999999999,0.076,0.1064999999999999,0.075,0.09675,0.0989999999999999,0.05175,0.10625,0.11525,0.079,0.10225,0.1755,0.04725,0.1535,0.16475,0.1215,0.089,0.11875,0.10225,0.10025,0.0775,0.05325,0.1014999999999999,0.079,0.073,0.05875,0.0742499999999999,0.0384999999999999,0.1295,0.12375,0.0665,0.0682499999999999,0.03625,0.082,0.11575,0.0805,0.24125,0.0474999999999999,0.0675,0.689,0.04675,0.04375,0.05325,0.0514999999999999,0.071,0.0579999999999999,0.0935,0.05425,0.0419999999999999,0.05375,0.0419999999999999,0.0275,0.04725,0.0265
Hostage (2005),0.935,0.935,0.8787499999999999,0.935,0.55725,0.8787499999999999,0.8787499999999999,0.8787499999999999,0.8787499999999999,0.61425,0.44175,0.742,0.67575,0.45425,0.39775,0.77725,0.55475,0.35275,0.3954999999999999,0.30325,0.3349999999999999,0.35075,0.3722499999999999,0.95925,0.36375,0.3215,0.29725,0.251,0.38325,0.2764999999999999,0.33025,0.3145,0.4755,0.3415,0.25725,0.25875,0.28,0.6205,0.26025,0.3007499999999999,0.393,0.479,0.2534999999999999,0.259,0.10825,0.38225,0.255,0.2744999999999999,0.1579999999999999,0.15725,0.23425,0.091,0.1195,0.1327499999999999,0.45525,0.2204999999999999,0.591,0.12125,0.44575,0.1659999999999999,0.2045,0.1915,0.11575,0.251,0.15675,0.15675,0.0539999999999999,0.1019999999999999,0.367,0.368,0.12325,0.1014999999999999,0.10325,0.15025,0.0964999999999999,0.2015,0.04875,0.10575,0.16875,0.187,0.1119999999999999,0.1402499999999999,0.1335,0.1325,0.0514999999999999,0.11825,0.2204999999999999,0.0742499999999999,0.0697499999999999,0.19,0.10375,0.3754999999999999,0.0625,0.05125,0.1425,0.2309999999999999,0.05775,0.11925,0.44725,0.0807499999999999,0.1169999999999999,0.0635,0.05025,0.082,0.81,0.077,0.242,0.11275,0.0672499999999999,0.0865,0.15875,0.0697499999999999,0.0605,0.11225,0.0825,0.05675,0.076,0.09525,0.0755,0.0647499999999999,0.09075,0.0732499999999999,0.0635,0.068,0.17175,0.08725,0.1089999999999999,0.0732499999999999,0.0697499999999999,0.0539999999999999,0.0409999999999999,0.1897499999999999,0.05325,0.0964999999999999,0.7902499999999999,0.0439999999999999,0.0539999999999999,0.0857499999999999,0.0409999999999999,0.05425,0.0369999999999999,0.064,0.0252499999999999,0.04325,0.0339999999999999,0.0439999999999999,0.0257499999999999,0.1882499999999999,0.0142499999999999
"League of Ordinary Gentlemen, A (2004)",0.5655,0.725,0.531,0.5655,0.44025,0.7785,0.76125,0.76125,0.727,0.64325,0.656,0.727,0.45725,0.5565,0.3562499999999999,0.58925,0.58925,0.39825,0.305,0.3735,0.31475,0.27125,0.293,0.2012499999999999,0.351,0.31875,0.50175,0.3754999999999999,0.298,0.27525,0.22225,0.1709999999999999,0.31375,0.347,0.40375,0.3279999999999999,0.1455,0.50325,0.5305,0.30525,0.2435,0.25125,0.28525,0.45425,0.1892499999999999,0.4505,0.2445,0.1599999999999999,0.1282499999999999,0.214,0.2475,0.22875,0.0685,0.17425,0.39675,0.24075,0.2455,0.1609999999999999,0.2724999999999999,0.1292499999999999,0.18325,0.077,0.14325,0.4445,0.1325,0.1972499999999999,0.065,0.145,0.0765,0.141,0.25025,0.20425,0.0905,0.1699999999999999,0.092,0.1922499999999999,0.0807499999999999,0.1302499999999999,0.1084999999999999,0.11425,0.3655,0.25775,0.3135,0.1505,0.0647499999999999,0.0777499999999999,0.1755,0.217,0.22875,0.3139999999999999,0.3175,0.12225,0.0715,0.09275,0.09625,0.1129999999999999,0.0305,0.218,0.14925,0.1659999999999999,0.09475,0.16375,0.1134999999999999,0.11525,0.1342499999999999,0.127,0.2219999999999999,0.081,0.12325,0.075,0.0832499999999999,0.06175,0.1367499999999999,0.1265,0.1129999999999999,0.2005,0.078,0.083,0.10075,0.0984999999999999,0.04225,0.1307499999999999,0.1129999999999999,0.1074999999999999,0.0974999999999999,0.0752499999999999,0.0484999999999999,0.188,0.09425,0.0765,0.23225,0.0534999999999999,0.10325,0.0785,0.0489999999999999,0.092,0.0627499999999999,0.268,0.05425,0.0737499999999999,0.077,0.0989999999999999,0.08725,0.0672499999999999,0.0434999999999999,0.0827499999999999,0.04725,0.16325,0.4619999999999999
"Eiger Sanction, The (1975)",0.905,0.905,0.97625,0.905,0.99875,0.8242499999999999,0.912,0.96775,0.8242499999999999,0.46975,0.745,0.493,0.7385,0.50275,0.584,0.56725,0.66225,0.31725,0.56725,0.557,0.46975,0.34875,0.563,0.239,0.2937499999999999,0.50625,0.404,0.32425,0.3195,0.747,0.34175,0.4509999999999999,0.235,0.17675,0.33175,0.21075,0.379,0.11225,0.2385,0.211,0.1272499999999999,0.2975,0.3045,0.3085,0.2274999999999999,0.2475,0.3319999999999999,0.3037499999999999,0.5875,0.21675,0.2804999999999999,0.1525,0.401,0.3622499999999999,0.3245,0.2145,0.1365,0.21025,0.1907499999999999,0.118,0.15775,0.1302499999999999,0.14875,0.1897499999999999,0.3565,0.23325,0.1382499999999999,0.1654999999999999,0.1505,0.26725,0.2304999999999999,0.15375,0.72875,0.17175,0.1395,0.09125,0.2269999999999999,0.205,0.0989999999999999,0.066,0.247,0.16775,0.09725,0.156,0.1375,0.3279999999999999,0.26375,0.13,0.14325,0.1345,0.308,0.1352499999999999,0.1905,0.065,0.0994999999999999,0.14225,0.16025,0.2304999999999999,0.11925,0.1302499999999999,0.1312499999999999,0.08675,0.1267499999999999,0.0812499999999999,0.03275,0.213,0.0319999999999999,0.0287499999999999,0.1312499999999999,0.43,0.06025,0.09425,0.10375,0.03725,0.08825,0.0489999999999999,0.0837499999999999,0.075,0.07,0.0642499999999999,0.273,0.087,0.0655,0.0705,0.0394999999999999,0.1205,0.18425,0.04725,0.0697499999999999,0.0627499999999999,0.0205,0.0177499999999999,0.0745,0.0757499999999999,0.0544999999999999,0.0974999999999999,0.0529999999999999,0.0519999999999999,0.0775,0.1079999999999999,0.0642499999999999,0.09225,0.0344999999999999,0.04475,0.06075,0.03175,0.0569999999999999,0.0314999999999999,0.0277499999999999
Mr. & Mrs. Smith (2005),0.98675,0.98675,0.91725,0.98675,0.99275,0.82975,0.8382499999999999,0.91725,0.8915,0.7737499999999999,0.549,0.8915,0.64175,0.714,0.69575,0.432,0.3954999999999999,0.45575,0.3954999999999999,0.4579999999999999,0.89625,0.427,0.34675,0.2027499999999999,0.25,0.3662499999999999,0.381,0.46075,0.23325,0.7405,0.295,0.2239999999999999,0.26475,0.371,0.44075,0.39225,0.48875,0.4067499999999999,0.2339999999999999,0.3325,0.2845,0.2279999999999999,0.252,0.2115,0.22975,0.3695,0.1815,0.19,0.2957499999999999,0.14675,0.14975,0.1535,0.3245,0.149,0.197,0.1935,0.1475,0.3345,0.276,0.1957499999999999,0.17375,0.24825,0.093,0.1252499999999999,0.23875,0.1589999999999999,0.0745,0.1305,0.1039999999999999,0.26075,0.21475,0.1955,0.09525,0.1745,0.1614999999999999,0.126,0.1579999999999999,0.10825,0.8280000000000001,0.22675,0.1295,0.1619999999999999,0.1252499999999999,0.17575,0.05275,0.37575,0.3695,0.1315,0.071,0.0999999999999999,0.1315,0.1272499999999999,0.1059999999999999,0.0662499999999999,0.09825,0.10225,0.0574999999999999,0.1902499999999999,0.073,0.089,0.1009999999999999,0.088,0.0595,0.2714999999999999,0.1149999999999999,0.2175,0.10475,0.0707499999999999,0.05375,0.194,0.0775,0.12,0.089,0.148,0.137,0.10275,0.1962499999999999,0.15075,0.11425,0.0895,0.1109999999999999,0.0579999999999999,0.088,0.08,0.11875,0.0677499999999999,0.0964999999999999,0.0484999999999999,0.0845,0.0657499999999999,0.125,0.1335,0.04075,0.06075,0.2504999999999999,0.0722499999999999,0.0409999999999999,0.0569999999999999,0.0464999999999999,0.05675,0.075,0.04625,0.0705,0.0339999999999999,0.0404999999999999,0.0265,0.03175,0.03175,0.0265
Four Brothers (2005),0.9275,0.9275,0.62,0.9275,0.8360000000000001,0.95275,0.95275,0.8182499999999999,0.5895,0.51925,0.6315,0.5895,0.4225,0.30725,0.494,0.53825,0.5595,0.2339999999999999,0.502,0.40825,0.33475,0.3339999999999999,0.2209999999999999,0.2027499999999999,0.3299999999999999,0.62,0.3095,0.1634999999999999,0.18075,0.1654999999999999,0.3299999999999999,0.45875,0.2704999999999999,0.2445,0.2269999999999999,0.2224999999999999,0.1664999999999999,0.5035,0.1159999999999999,0.178,0.17725,0.091,0.2624999999999999,0.2714999999999999,0.1084999999999999,0.46075,0.31225,0.1639999999999999,0.3015,0.262,0.1972499999999999,0.11525,0.123,0.3125,0.1402499999999999,0.195,0.47375,0.17575,0.1624999999999999,0.1579999999999999,0.0994999999999999,0.1375,0.11625,0.2249999999999999,0.22725,0.05375,0.0812499999999999,0.5595,0.3602499999999999,0.2264999999999999,0.11575,0.27025,0.0925,0.192,0.0939999999999999,0.16175,0.04375,0.0632499999999999,0.077,0.1485,0.0939999999999999,0.3065,0.10375,0.0842499999999999,0.09975,0.09975,0.2155,0.0652499999999999,0.0579999999999999,0.11975,0.0855,0.1104999999999999,0.06075,0.1054999999999999,0.18225,0.0832499999999999,0.0762499999999999,0.05925,0.09725,0.1352499999999999,0.0474999999999999,0.1604999999999999,0.147,0.03,0.11525,0.17375,0.10175,0.0845,0.0775,0.0514999999999999,0.972,0.0837499999999999,0.181,0.0925,0.089,0.0595,0.064,0.0509999999999999,0.47075,0.0732499999999999,0.03325,0.0672499999999999,0.0524999999999999,0.0727499999999999,0.7597499999999999,0.1235,0.0682499999999999,0.0682499999999999,0.068,0.08625,0.0554999999999999,0.23775,0.03775,0.09425,0.61975,0.0474999999999999,0.0642499999999999,0.0665,0.0642499999999999,0.063,0.064,0.10725,0.03225,0.04025,0.03625,0.0795,0.0832499999999999,0.0675,0.0267499999999999
Red Eye (2005),0.918,0.658,0.9145,0.658,0.90525,0.97825,0.97825,0.97825,0.9145,0.7662500000000001,0.4565,0.74825,0.93575,0.50325,0.48675,0.65175,0.62925,0.41225,0.4034999999999999,0.2365,0.3395,0.3095,0.25775,0.66725,0.32725,0.2209999999999999,0.27175,0.3735,0.37975,0.3665,0.26175,0.22125,0.21575,0.24025,0.2175,0.252,0.2229999999999999,0.477,0.3309999999999999,0.2269999999999999,0.4782499999999999,0.1034999999999999,0.2254999999999999,0.2002499999999999,0.0954999999999999,0.2867499999999999,0.147,0.2935,0.182,0.422,0.3319999999999999,0.0725,0.74225,0.1332499999999999,0.1917499999999999,0.18275,0.1387499999999999,0.20425,0.2027499999999999,0.20675,0.2025,0.3179999999999999,0.11975,0.15425,0.1094999999999999,0.24,0.0845,0.122,0.1175,0.0752499999999999,0.123,0.11325,0.0682499999999999,0.215,0.10025,0.1337499999999999,0.0727499999999999,0.12225,0.11675,0.26475,0.138,0.2015,0.124,0.142,0.135,0.0969999999999999,0.1569999999999999,0.09375,0.1129999999999999,0.1589999999999999,0.0885,0.0782499999999999,0.0687499999999999,0.04225,0.0757499999999999,0.0959999999999999,0.11375,0.12325,0.1074999999999999,0.10275,0.11525,0.0795,0.0464999999999999,0.10375,0.1044999999999999,0.1064999999999999,0.09075,0.1704999999999999,0.0667499999999999,0.08825,0.05425,0.0805,0.0847499999999999,0.1684999999999999,0.11275,0.0847499999999999,0.12425,0.1029999999999999,0.0755,0.0615,0.1104999999999999,0.0374999999999999,0.08975,0.08625,0.065,0.0687499999999999,0.0544999999999999,0.04125,0.0705,0.04325,0.0747499999999999,0.0305,0.09225,0.0737499999999999,0.18375,0.0469999999999999,0.0797499999999999,0.09825,0.04575,0.05675,0.0469999999999999,0.0994999999999999,0.0539999999999999,0.03975,0.03425,0.0702499999999999,0.0349999999999999,0.03525,0.0257499999999999
Flightplan (2005),0.7949999999999999,0.6775,0.8827499999999999,0.6775,0.3944999999999999,0.90175,0.90175,0.90175,0.8952500000000001,0.8547499999999999,0.49,0.71175,0.47375,0.38575,0.8827499999999999,0.4955,0.53,0.6555,0.3612499999999999,0.2694999999999999,0.4409999999999999,0.33725,0.1972499999999999,0.8667499999999999,0.39025,0.17775,0.235,0.30925,0.2965,0.27325,0.1285,0.6805,0.2997499999999999,0.26025,0.1885,0.27975,0.2734999999999999,0.33775,0.40525,0.127,0.53725,0.287,0.3419999999999999,0.20525,0.0742499999999999,0.1995,0.21025,0.3355,0.09625,0.1545,0.263,0.09625,0.2804999999999999,0.11925,0.16725,0.1305,0.22975,0.3309999999999999,0.172,0.299,0.2817499999999999,0.38375,0.123,0.1079999999999999,0.0675,0.2485,0.0509999999999999,0.09725,0.0722499999999999,0.0459999999999999,0.138,0.193,0.021,0.17625,0.1445,0.16225,0.04825,0.11825,0.2035,0.1372499999999999,0.0969999999999999,0.1265,0.1195,0.27775,0.13,0.1365,1.0,0.10175,0.0319999999999999,0.1019999999999999,0.05775,0.0745,0.04925,0.05225,0.05925,0.09175,0.027,0.128,0.0807499999999999,0.1104999999999999,0.0349999999999999,0.0305,0.0449999999999999,0.14275,0.3722499999999999,0.0939999999999999,0.0424999999999999,0.282,0.0514999999999999,0.05175,0.05425,0.0675,0.0762499999999999,0.082,0.0735,0.0822499999999999,0.08625,0.068,0.10375,0.1185,0.09225,0.04825,0.09475,0.0755,0.152,0.0424999999999999,0.04425,0.0384999999999999,0.084,0.0747499999999999,0.09975,0.0242499999999999,0.0374999999999999,0.061,0.11875,0.0444999999999999,0.0429999999999999,0.04275,0.05025,0.0579999999999999,0.05725,0.028,0.0569999999999999,0.0175,0.029,0.02975,0.0272499999999999,0.023,0.0205
District 13 (Banlieue 13) (2004),0.98425,0.98425,0.4962499999999999,0.98425,0.7649999999999999,0.85825,0.85825,0.5835,0.72,0.32775,0.7729999999999999,0.61525,0.7649999999999999,0.4679999999999999,0.62975,0.4812499999999999,0.4629999999999999,0.68475,0.4044999999999999,0.4619999999999999,0.32275,0.3994999999999999,0.3395,0.4895,0.37175,0.53825,0.251,0.4117499999999999,0.68475,0.3305,0.3974999999999999,0.2425,0.40625,0.3924999999999999,0.2065,0.52475,0.2915,0.20625,0.21025,0.297,0.22725,0.3409999999999999,0.2017499999999999,0.31375,0.12075,0.3329999999999999,0.20725,0.18075,0.17325,0.1765,0.186,0.08725,0.1535,0.23175,0.173,0.25125,0.20825,0.156,0.17025,0.15275,0.1624999999999999,0.393,0.543,0.2309999999999999,0.2445,0.0832499999999999,0.0715,0.3794999999999999,0.3535,0.33775,0.18225,0.0645,0.1775,0.27275,0.0994999999999999,0.11175,0.0564999999999999,0.1144999999999999,0.1445,0.525,0.0792499999999999,0.196,0.1302499999999999,0.13,0.026,0.18725,0.4187499999999999,0.11275,0.129,0.11825,0.11075,0.1305,0.0647499999999999,0.05675,0.1885,0.1069999999999999,0.063,0.08875,0.1004999999999999,0.1245,0.16425,0.15275,0.4639999999999999,0.1049999999999999,0.02975,0.0837499999999999,0.082,0.0742499999999999,0.1114999999999999,0.0712499999999999,0.146,0.2015,0.0564999999999999,0.11725,0.1385,0.15325,0.0905,0.12275,0.1775,0.0787499999999999,0.16025,0.1134999999999999,0.0414999999999999,0.0845,0.09475,0.293,0.1079999999999999,0.0687499999999999,0.0855,0.0469999999999999,0.0509999999999999,0.17175,0.0235,0.0822499999999999,0.31475,0.061,0.0524999999999999,0.04925,0.0579999999999999,0.0762499999999999,0.0429999999999999,0.04025,0.16225,0.10925,0.8999999999999999,0.08625,0.0379999999999999,0.0787499999999999,0.04775
