movieId,original,very funny,weird,light,good,absurd,quirky,culture clash,runaway,farce,melancholic,greed,dialogue,betrayal,drama,mentor,independent film,vengeance,predictable,catastrophe,pornography,fun movie,chase,adaptation,drinking,life philosophy,creativity,fantasy world,dysfunctional family,life & death,fight scenes,writers,sexy,unlikely friendships,weapons,transformation,first contact,death,family,underrated,nudity (full frontal - brief),childhood,stereotypes,multiple storylines,queer,teen movie,surveillance,prejudice,not funny,alter ego,classic car,british,islam,stand-up comedy,hotel,doctors,road movie,hospital,pulp,computer animation,workplace,women,california,addiction,stoner movie,good music,nudity (topless - brief),new jersey,small town,censorship,irish accent,ensemble cast,sacrifice,foul language,period piece,divorce,camp,directorial debut,brothers,mad scientist,alternate history,film noir,dreams,awesome soundtrack,simple,internet,notable nudity,new york city,buddy movie,nudity (rear),unlikeable characters,1930s,80s,wartime,too long,memory,survival,hip hop,wilderness,bollywood,prison,tokyo,atheism,blindness,radio,reality tv,indians,kidnapping,adoption,los angeles,robert downey jr,island,no plot,wine,shopping,cancer,russian,texas,interracial romance,french,finnish,god,australia,race,lawyer,best of 2005,homeless,time,ghosts/afterlife,desert,immortality,fashion,kick-butt women,documentary,made for tv,san francisco,father daughter relationship,potential oscar nom,prostitution,hunting,goth,graphic novel,rebellion,oil,snakes,too short,remake,trilogy,single father
Once Upon a Time in the Midlands (2002),0.8885000000000001,0.8460000000000001,0.8029999999999999,0.6485,0.581,0.54275,0.8065,0.514,0.48175,0.24575,0.5365,0.48175,0.55925,0.3635,0.7629999999999999,0.54625,0.85825,0.4579999999999999,0.50775,0.581,0.218,0.4365,0.702,0.3492499999999999,0.2345,0.26375,0.3249999999999999,0.425,0.65925,0.21325,0.414,0.38925,0.26475,0.26175,0.362,0.1972499999999999,0.362,0.1255,0.81125,0.2594999999999999,0.24375,0.31875,0.1545,0.36175,0.1535,0.389,0.33875,0.1245,0.2837499999999999,0.30925,0.1634999999999999,0.53925,0.1367499999999999,0.1059999999999999,0.0979999999999999,0.0845,0.0875,0.0815,0.2334999999999999,0.24875,0.292,0.10925,0.14575,0.0999999999999999,0.37525,0.1505,0.23025,0.10875,0.3087499999999999,0.1985,0.22475,0.3864999999999999,0.1455,0.1912499999999999,0.23975,0.08625,0.15425,0.216,0.128,0.203,0.44225,0.22025,0.1054999999999999,0.1505,0.197,0.2224999999999999,0.1029999999999999,0.1982499999999999,0.061,0.1574999999999999,0.4137499999999999,0.1485,0.12375,0.0817499999999999,0.09425,0.1175,0.28525,0.0222499999999999,0.139,0.1475,0.08825,0.1109999999999999,0.0579999999999999,0.10725,0.03775,0.776,0.0735,0.1947499999999999,0.15825,0.091,0.0815,0.0979999999999999,0.0662499999999999,0.03425,0.12475,0.30225,0.11125,0.0574999999999999,0.08825,0.0202499999999999,0.0414999999999999,0.0632499999999999,0.1435,0.0662499999999999,0.024,0.0595,0.063,0.1629999999999999,0.091,0.0665,0.1337499999999999,0.0825,0.1109999999999999,0.071,0.0454999999999999,0.05375,0.18075,0.0287499999999999,0.0647499999999999,0.05875,0.21725,0.04025,0.1054999999999999,0.03025,0.03125,0.0509999999999999,0.0509999999999999,0.37,0.0605
Anything Else (2003),0.7682500000000001,0.529,0.72225,0.80375,0.4822499999999999,0.80375,0.79375,0.4822499999999999,0.628,0.1355,0.96275,0.4375,0.71025,0.3725,0.3725,0.9055,0.675,0.44275,0.4495,0.4845,0.3015,0.32375,0.2897499999999999,0.2937499999999999,0.3535,0.52575,0.3199999999999999,0.21675,0.37625,0.3355,0.20975,0.78725,0.3225,0.66625,0.17925,0.1925,0.2125,0.20875,0.11125,0.2175,0.175,0.24075,0.2915,0.423,0.264,0.16625,0.13,0.11925,0.2634999999999999,0.1922499999999999,0.258,0.0805,0.086,0.071,0.119,0.11975,0.1584999999999999,0.11975,0.1902499999999999,0.121,0.12475,0.1382499999999999,0.2764999999999999,0.21925,0.10025,0.17725,0.142,0.46325,0.1245,0.064,0.17375,0.291,0.0727499999999999,0.137,0.05325,0.3295,0.0655,0.1275,0.0665,0.0705,0.11525,0.088,0.1965,0.17725,0.05725,0.10225,0.0795,0.4257499999999999,0.05125,0.0855,0.27325,0.05075,0.04825,0.3125,0.2465,0.0732499999999999,0.0705,0.0715,0.1292499999999999,0.0647499999999999,0.0895,0.10625,0.08625,0.0765,0.0805,0.064,0.09325,0.0232499999999999,0.08625,0.1109999999999999,0.1059999999999999,0.066,0.0625,0.0625,0.0735,0.05525,0.05075,0.0697499999999999,0.0424999999999999,0.0344999999999999,0.1044999999999999,0.0434999999999999,0.0202499999999999,0.0579999999999999,0.0247499999999999,0.10325,0.04775,0.0404999999999999,0.0615,0.0227499999999999,0.0414999999999999,0.0364999999999999,0.0782499999999999,0.0305,0.03525,0.0379999999999999,0.0275,0.1069999999999999,0.03525,0.0305,0.04225,0.03025,0.0245,0.05075,0.027,0.0282499999999999,0.04175,0.05125,0.0245
Leningrad Cowboys Go America (1989),0.8362499999999999,0.9035,0.633,0.9035,0.496,0.8400000000000001,0.90375,0.776,0.50225,0.485,0.7887500000000001,0.56375,0.37525,0.2877499999999999,0.4862499999999999,0.48,0.67425,0.3315,0.2825,0.422,0.392,0.43775,0.369,0.2855,0.32125,0.26375,0.299,0.20725,0.18075,0.32275,0.2244999999999999,0.21525,0.1967499999999999,0.3125,0.2189999999999999,0.20875,0.1897499999999999,0.45325,0.10375,0.186,0.2385,0.2002499999999999,0.16075,0.21375,0.1375,0.092,0.1639999999999999,0.1425,0.207,0.1039999999999999,0.32375,0.1325,0.3117499999999999,0.0757499999999999,0.1905,0.067,0.944,0.1164999999999999,0.22625,0.144,0.15625,0.153,0.09325,0.2259999999999999,0.46225,0.87975,0.4395,0.2304999999999999,0.2465,0.09525,0.08675,0.08,0.09725,0.1054999999999999,0.05075,0.0424999999999999,0.5225,0.1634999999999999,0.1345,0.0797499999999999,0.09875,0.1149999999999999,0.48675,0.33025,0.13,0.04375,0.0782499999999999,0.1709999999999999,0.23825,0.137,0.0569999999999999,0.067,0.1154999999999999,0.1205,0.16825,0.05925,0.0584999999999999,0.312,0.15725,0.073,0.0737499999999999,0.09675,0.0652499999999999,0.0775,0.1327499999999999,0.063,0.149,0.0479999999999999,0.09225,0.05025,0.0429999999999999,0.0459999999999999,0.0625,0.0349999999999999,0.0989999999999999,0.03375,0.5215,0.23975,0.0364999999999999,0.04675,0.99475,0.0404999999999999,0.09225,0.03225,0.0197499999999999,0.0237499999999999,0.0837499999999999,0.03575,0.0707499999999999,0.0782499999999999,0.0464999999999999,0.0177499999999999,0.09325,0.04875,0.04375,0.04025,0.06225,0.0314999999999999,0.04475,0.02,0.03825,0.0222499999999999,0.071,0.0647499999999999,0.0334999999999999,0.0364999999999999,0.0167499999999999,0.0384999999999999,0.0252499999999999
Into the Night (1985),0.7925,0.8002499999999999,0.76325,0.8002499999999999,0.62125,0.543,0.8514999999999999,0.4705,0.609,0.4629999999999999,0.584,0.4825,0.609,0.59225,0.348,0.5315,0.3804999999999999,0.57875,0.33525,0.43225,0.2055,0.77275,0.8947499999999999,0.1805,0.3215,0.40575,0.1962499999999999,0.2175,0.1962499999999999,0.427,0.405,0.3625,0.53025,0.3844999999999999,0.405,0.267,0.2334999999999999,0.16825,0.1714999999999999,0.1982499999999999,0.23575,0.34675,0.14675,0.1765,0.15225,0.12375,0.2744999999999999,0.077,0.2365,0.0989999999999999,0.194,0.24525,0.079,0.0695,0.277,0.11225,0.41125,0.2284999999999999,0.358,0.1947499999999999,0.1099999999999999,0.148,0.18275,0.0569999999999999,0.0885,0.3804999999999999,0.5395,0.14125,0.1375,0.0534999999999999,0.1972499999999999,0.10025,0.0529999999999999,0.04875,0.12075,0.23125,0.1129999999999999,0.17125,0.091,0.1332499999999999,0.0707499999999999,0.3525,0.0805,0.3804999999999999,0.0795,0.071,0.029,0.04575,0.1114999999999999,0.1535,0.03275,0.05975,0.311,0.0464999999999999,0.0812499999999999,0.20875,0.0847499999999999,0.081,0.194,0.0672499999999999,0.17725,0.0672499999999999,0.087,0.1629999999999999,0.1342499999999999,0.016,0.1505,0.129,0.089,0.613,0.0344999999999999,0.0825,0.0544999999999999,0.0915,0.14575,0.0379999999999999,0.04575,0.1362499999999999,0.10575,0.0329999999999999,0.0439999999999999,0.0285,0.0479999999999999,0.0974999999999999,0.0484999999999999,0.05125,0.24525,0.24725,0.04025,0.16125,0.03175,0.0625,0.10225,0.0287499999999999,0.0474999999999999,0.0865,0.0434999999999999,0.083,0.0747499999999999,0.17625,0.03625,0.015,0.03325,0.0812499999999999,0.0685,0.0132499999999999,0.0334999999999999,0.0489999999999999,0.05325
Intolerable Cruelty (2003),0.73025,0.8127500000000001,0.68225,0.62675,0.8807499999999999,0.60975,0.56475,0.62675,0.43525,0.8512500000000001,0.44625,0.71775,0.70775,0.74875,0.42325,0.50575,0.2065,0.4095,0.51625,0.46725,0.406,0.57,0.31225,0.369,0.1515,0.3535,0.3005,0.2955,0.186,0.21575,0.25075,0.269,0.5485,0.11425,0.15425,0.2269999999999999,0.20425,0.1907499999999999,0.1907499999999999,0.2837499999999999,0.1654999999999999,0.176,0.3615,0.24675,0.1902499999999999,0.8807499999999999,0.1845,0.2075,0.1922499999999999,0.184,0.172,0.2105,0.2007499999999999,0.0805,0.28625,0.15775,0.0944999999999999,0.1064999999999999,0.16125,0.1694999999999999,0.1129999999999999,0.1255,0.4855,0.0707499999999999,0.0712499999999999,0.05875,0.1144999999999999,0.0984999999999999,0.10425,0.0999999999999999,0.1917499999999999,0.10275,0.14525,0.11925,0.27075,0.8845000000000001,0.1325,0.0837499999999999,0.2155,0.0782499999999999,0.1164999999999999,0.15475,0.071,0.0504999999999999,0.11825,0.1755,0.09675,0.082,0.062,0.1044999999999999,0.52975,0.3585,0.05125,0.05675,0.064,0.10175,0.05425,0.075,0.0534999999999999,0.09225,0.0827499999999999,0.0742499999999999,0.0707499999999999,0.09375,0.0459999999999999,0.08625,0.0885,0.06,0.0489999999999999,0.15625,0.145,0.0692499999999999,0.10525,0.302,0.0925,0.0514999999999999,0.0625,0.1619999999999999,0.14,0.0369999999999999,0.03475,0.04325,0.0647499999999999,0.05475,0.8280000000000001,0.0817499999999999,0.0439999999999999,0.03575,0.08625,0.0277499999999999,0.0539999999999999,0.23925,0.0687499999999999,0.0295,0.0444999999999999,0.0439999999999999,0.05975,0.085,0.0404999999999999,0.03875,0.0419999999999999,0.0364999999999999,0.03825,0.28325,0.03975,0.0439999999999999,0.0685,0.0459999999999999,0.0364999999999999
Bad Santa (2003),0.7947500000000001,0.7702500000000001,0.8109999999999999,0.68525,0.587,0.68525,0.8109999999999999,0.747,0.492,0.7702500000000001,0.4589999999999999,0.57475,0.6465,0.44325,0.4905,0.4702499999999999,0.4609999999999999,0.47875,0.3994999999999999,0.415,0.4705,0.33325,0.39775,0.35,0.8062499999999999,0.37375,0.417,0.275,0.373,0.23925,0.23275,0.30825,0.32625,0.271,0.27725,0.24975,0.20475,0.199,0.60975,0.243,0.265,0.60975,0.26675,0.304,0.25475,0.18525,0.2055,0.138,0.2155,0.2175,0.25575,0.1335,0.0925,0.1104999999999999,0.3315,0.138,0.1957499999999999,0.22725,0.24325,0.60975,0.1755,0.14225,0.2135,0.17325,0.265,0.1235,0.14775,0.16975,0.148,0.16175,0.20475,0.1119999999999999,0.12075,0.9055,0.0827499999999999,0.1515,0.1375,0.15925,0.1285,0.065,0.10375,0.1335,0.1084999999999999,0.1235,0.138,0.091,0.1594999999999999,0.09275,0.2249999999999999,0.09,0.183,0.0662499999999999,0.1069999999999999,0.0665,0.1215,0.1649999999999999,0.0825,0.068,0.08625,0.0742499999999999,0.12,0.0969999999999999,0.081,0.15825,0.0559999999999999,0.0534999999999999,0.0787499999999999,0.1044999999999999,0.1059999999999999,0.1094999999999999,0.0727499999999999,0.0642499999999999,0.067,0.05075,0.56025,0.0429999999999999,0.04425,0.08775,0.0419999999999999,0.05025,0.05325,0.05025,0.03525,0.0615,0.0374999999999999,0.18325,0.132,0.0797499999999999,0.03075,0.1009999999999999,0.0499999999999999,0.03725,0.05325,0.0419999999999999,0.089,0.03875,0.0384999999999999,0.1272499999999999,0.11525,0.0765,0.05125,0.063,0.10725,0.03875,0.04925,0.03675,0.0314999999999999,0.0379999999999999,0.0374999999999999
"Freshman, The (1990)",0.8612500000000001,0.90875,0.694,0.8222499999999999,0.694,0.7909999999999999,0.86375,0.64225,0.50975,0.7495,0.6135,0.6135,0.59375,0.47675,0.50975,0.65775,0.3472499999999999,0.5705,0.6305,0.4385,0.2895,0.63025,0.55575,0.3652499999999999,0.16875,0.3115,0.3505,0.277,0.30625,0.1905,0.3095,0.37975,0.4287499999999999,0.5045,0.17975,0.296,0.24075,0.2604999999999999,0.35175,0.3844999999999999,0.265,0.57275,0.309,0.2155,0.17525,0.2105,0.24275,0.2115,0.1907499999999999,0.26875,0.172,0.21775,0.12075,0.075,0.1257499999999999,0.1405,0.1887499999999999,0.1382499999999999,0.15775,0.258,0.22375,0.093,0.1972499999999999,0.0605,0.12125,0.245,0.4675,0.45525,0.22225,0.1159999999999999,0.17125,0.5155,0.21,0.1569999999999999,0.1485,0.0642499999999999,0.17425,0.17375,0.187,0.12125,0.1365,0.11475,0.154,0.245,0.10025,0.0959999999999999,0.11275,0.668,0.10725,0.14975,0.154,0.10375,0.1094999999999999,0.092,0.0499999999999999,0.16275,0.0677499999999999,0.1089999999999999,0.09425,0.079,0.1044999999999999,0.09525,0.10175,0.1185,0.0964999999999999,0.03025,0.077,0.0765,0.0787499999999999,0.1345,0.1664999999999999,0.0722499999999999,0.09475,0.1609999999999999,0.03225,0.04725,0.04525,0.09925,0.0707499999999999,0.03625,0.03475,0.0685,0.05975,0.1084999999999999,0.15325,0.0479999999999999,0.0682499999999999,0.06025,0.177,0.03625,0.0595,0.06075,0.1039999999999999,0.03,0.06025,0.0747499999999999,0.1099999999999999,0.05075,0.0504999999999999,0.04775,0.09475,0.04475,0.04025,0.05975,0.0802499999999999,0.05075,0.0625,0.087,0.05875
"What's New, Pussycat (1965)",0.737,0.7155,0.5255,0.76725,0.60975,0.74175,0.44375,0.60975,0.55275,0.9305,0.61025,0.44675,0.61325,0.56,0.56,0.55575,0.3295,0.3115,0.76725,0.4107499999999999,0.7847500000000001,0.51025,0.79975,0.5675,0.3295,0.32225,0.279,0.34125,0.2855,0.436,0.2694999999999999,0.4034999999999999,0.84125,0.2234999999999999,0.24675,0.397,0.2495,0.1887499999999999,0.24275,0.23775,0.3702499999999999,0.27325,0.22525,0.16925,0.32425,0.121,0.28,0.32425,0.18125,0.26575,0.1674999999999999,0.38775,0.31275,0.0835,0.575,0.286,0.1679999999999999,0.2415,0.1865,0.10925,0.3139999999999999,0.91175,0.154,0.29725,0.12475,0.09875,0.37825,0.10175,0.0737499999999999,0.3165,0.0672499999999999,0.11775,0.0692499999999999,0.04375,0.40175,0.42,0.2465,0.149,0.082,0.254,0.1064999999999999,0.16975,0.1445,0.11225,0.1164999999999999,0.12225,0.38975,0.47175,0.0282499999999999,0.21875,0.0635,0.251,0.0499999999999999,0.141,0.09275,0.25075,0.0685,0.06175,0.1574999999999999,0.0944999999999999,0.088,0.12425,0.1765,0.16825,0.11675,0.05275,0.0765,0.05225,0.0665,0.04075,0.05425,0.09,0.10225,0.22125,0.12475,0.0539999999999999,0.0625,0.11375,0.18025,0.15825,0.022,0.067,0.0419999999999999,0.077,0.0514999999999999,0.0399999999999999,0.0777499999999999,0.0842499999999999,0.0735,0.0852499999999999,0.1465,0.46075,0.0675,0.03625,0.06025,0.15075,0.078,0.10025,0.1297499999999999,0.13,0.0232499999999999,0.03425,0.08775,0.05125,0.09725,0.0414999999999999,0.0459999999999999,0.05925,0.03875
"Front Page, The (1974)",0.7525,0.87575,0.46275,0.74225,0.67825,0.601,0.2835,0.76325,0.74225,0.7782500000000001,0.47075,0.76325,0.53325,0.76325,0.45775,0.57075,0.3275,0.50725,0.20675,0.4345,0.2324999999999999,0.7755000000000001,0.67825,0.55175,0.46025,0.269,0.2544999999999999,0.20475,0.1555,0.2214999999999999,0.4125,0.22575,0.2224999999999999,0.3087499999999999,0.213,0.2937499999999999,0.2385,0.198,0.138,0.433,0.2654999999999999,0.16225,0.2339999999999999,0.16925,0.1345,0.1669999999999999,0.1699999999999999,0.3275,0.24675,0.287,0.2365,0.0797499999999999,0.3299999999999999,0.09175,0.287,0.1745,0.065,0.0855,0.1709999999999999,0.1902499999999999,0.1942499999999999,0.09975,0.2209999999999999,0.066,0.0925,0.0845,0.25125,0.15375,0.0742499999999999,0.81125,0.1952499999999999,0.0645,0.14725,0.0807499999999999,0.24575,0.20575,0.05775,0.18175,0.092,0.176,0.392,0.1845,0.0727499999999999,0.10425,0.1262499999999999,0.213,0.02975,0.1985,0.2249999999999999,0.1825,0.063,0.588,0.2907499999999999,0.1039999999999999,0.0935,0.087,0.1094999999999999,0.0645,0.2219999999999999,0.0524999999999999,0.14275,0.156,0.05425,0.1069999999999999,0.0762499999999999,0.04125,0.08825,0.12075,0.1297499999999999,0.09725,0.1629999999999999,0.0782499999999999,0.0434999999999999,0.0742499999999999,0.05675,0.04125,0.0389999999999999,0.09625,0.1639999999999999,0.0534999999999999,0.0757499999999999,0.05525,0.0314999999999999,0.083,0.1257499999999999,0.1415,0.03625,0.16125,0.05625,0.0439999999999999,0.1275,0.0529999999999999,0.0705,0.0419999999999999,0.05375,0.141,0.11225,0.0409999999999999,0.17175,0.0615,0.025,0.017,0.0354999999999999,0.0855,0.09525,0.03775,0.4795,0.02975,0.027
Money for Nothing (1993),0.69675,0.8955,0.4435,0.3732499999999999,0.4935,0.22275,0.654,0.8360000000000001,0.4435,0.8955,0.38425,0.93625,0.36975,0.968,0.80175,0.99425,0.475,0.60875,0.4625,0.45925,0.5115,0.426,0.43825,0.2764999999999999,0.3732499999999999,0.5115,0.22975,0.2544999999999999,0.249,0.192,0.2045,0.3645,0.2035,0.2594999999999999,0.2045,0.1614999999999999,0.261,0.14175,0.2007499999999999,0.1029999999999999,0.4565,0.0949999999999999,0.08875,0.119,0.1415,0.4355,0.37625,0.139,0.29025,0.11425,0.156,0.0625,0.16075,0.0712499999999999,0.1104999999999999,0.235,0.537,0.285,0.199,0.1659999999999999,0.1372499999999999,0.11975,0.4277499999999999,0.2564999999999999,0.292,0.0795,0.3199999999999999,0.264,0.22975,0.1054999999999999,0.28225,0.08,0.1997499999999999,0.42925,0.1094999999999999,0.0524999999999999,0.09775,0.12325,0.15225,0.16325,0.156,0.10525,0.3309999999999999,0.0717499999999999,0.08975,0.1377499999999999,0.61275,0.09125,0.15225,0.1337499999999999,0.2475,0.0657499999999999,0.37875,0.066,0.11425,0.0885,0.0815,0.4599999999999999,0.0782499999999999,0.1252499999999999,0.1325,0.069,0.0825,0.0767499999999999,0.0817499999999999,0.0632499999999999,0.2309999999999999,0.302,0.1044999999999999,0.1335,0.1377499999999999,0.064,0.0579999999999999,0.0675,0.0777499999999999,0.05975,0.0434999999999999,0.16625,0.10425,0.029,0.0227499999999999,0.0314999999999999,0.1049999999999999,0.0554999999999999,0.396,0.0544999999999999,0.1252499999999999,0.024,0.0344999999999999,0.0464999999999999,0.11625,0.0222499999999999,0.0755,0.0775,0.07,0.03625,0.10625,0.0509999999999999,0.1287499999999999,0.2324999999999999,0.0349999999999999,0.03175,0.03625,0.0479999999999999,0.0305,0.0225,0.03525,0.025,0.026
"Out of Towners, The (1970)",0.6835,0.8587499999999999,0.571,0.5295,0.5295,0.3075,0.45525,0.5295,0.865,0.4945,0.571,0.59025,0.5295,0.3622499999999999,0.5105,0.726,0.865,0.29125,0.3425,0.47975,0.285,0.2744999999999999,0.7535000000000001,0.3345,0.3662499999999999,0.4715,0.30725,0.306,0.3325,0.3015,0.3395,0.29725,0.1415,0.1714999999999999,0.196,0.23025,0.3425,0.15475,0.2209999999999999,0.17675,0.32225,0.2135,0.1004999999999999,0.17375,0.119,0.1455,0.1515,0.143,0.26375,0.17525,0.156,0.15475,0.1725,0.1134999999999999,0.8185,0.25225,0.1942499999999999,0.264,0.16175,0.15625,0.3255,0.218,0.1265,0.09925,0.1285,0.28525,0.16025,0.394,0.3615,0.11325,0.08775,0.0765,0.16075,0.3389999999999999,0.10575,0.276,0.0647499999999999,0.1357499999999999,0.09125,0.1054999999999999,0.22225,0.1315,0.16325,0.09025,0.1629999999999999,0.09925,0.11825,0.98625,0.059,0.1485,0.1245,0.076,0.261,0.09425,0.121,0.1104999999999999,0.146,0.0715,0.133,0.05025,0.146,0.0652499999999999,0.0625,0.15225,0.09425,0.0434999999999999,0.05025,0.144,0.1245,0.10725,0.074,0.131,0.03875,0.0549999999999999,0.2935,0.1515,0.0695,0.0409999999999999,0.05525,0.0647499999999999,0.0145,0.21425,0.03925,0.2185,0.3179999999999999,0.0207499999999999,0.32575,0.31425,0.0805,0.069,0.0845,0.23725,0.04075,0.0237499999999999,0.0534999999999999,0.2445,0.05175,0.03875,0.0559999999999999,0.0305,0.028,0.0127499999999999,0.0192499999999999,0.1255,0.04725,0.0265,0.2514999999999999,0.0319999999999999,0.0595
Uptown Saturday Night (1974),0.643,0.961,0.476,0.674,0.7795000000000001,0.65125,0.71725,0.58,0.4615,0.84375,0.46825,0.46825,0.512,0.668,0.4862499999999999,0.73875,0.426,0.6305,0.2987499999999999,0.4469999999999999,0.305,0.5675,0.7445,0.384,0.426,0.3615,0.23125,0.25875,0.2065,0.1684999999999999,0.71575,0.1932499999999999,0.24875,0.3552499999999999,0.39825,0.2345,0.3475,0.2329999999999999,0.44325,0.2564999999999999,0.14625,0.3525,0.39725,0.277,0.2075,0.3219999999999999,0.1982499999999999,0.2395,0.197,0.21625,0.1257499999999999,0.46425,0.3045,0.52575,0.147,0.123,0.27375,0.2115,0.4217499999999999,0.2017499999999999,0.1195,0.1387499999999999,0.21325,0.0969999999999999,0.29625,0.1545,0.24725,0.4087499999999999,0.28925,0.50175,0.14675,0.16275,0.2865,0.1307499999999999,0.2279999999999999,0.19,0.10525,0.2847499999999999,0.0732499999999999,0.2987499999999999,0.085,0.1347499999999999,0.1099999999999999,0.1644999999999999,0.21,0.1325,0.1664999999999999,0.1134999999999999,0.544,0.15825,0.0842499999999999,0.17575,0.201,0.34225,0.0772499999999999,0.1455,0.10075,0.706,0.0647499999999999,0.04475,0.22375,0.05275,0.09425,0.1902499999999999,0.03675,0.079,0.0514999999999999,0.1009999999999999,0.128,0.0765,0.1377499999999999,0.11925,0.0802499999999999,0.0817499999999999,0.0247499999999999,0.2274999999999999,0.17475,0.09775,0.179,0.0989999999999999,0.128,0.14325,0.1277499999999999,0.265,0.1004999999999999,0.0275,0.03325,0.10275,0.1415,0.15375,0.072,0.2784999999999999,0.0625,0.179,0.0672499999999999,0.0959999999999999,0.0832499999999999,0.03925,0.0509999999999999,0.11125,0.0137499999999999,0.0122499999999999,0.0359999999999999,0.0257499999999999,0.05225,0.172,0.0255,0.2274999999999999,0.05125
"Ladykillers, The (2004)",0.8720000000000001,0.83325,0.53425,0.44525,0.53425,0.3712499999999999,0.56075,0.57675,0.307,0.4465,0.50725,0.7502500000000001,0.78575,0.3645,0.33725,0.40175,0.3139999999999999,0.6065,0.576,0.45675,0.3355,0.3399999999999999,0.265,0.50925,0.1257499999999999,0.3465,0.496,0.2544999999999999,0.292,0.35075,0.26825,0.2784999999999999,0.15025,0.1337499999999999,0.2,0.2259999999999999,0.22525,0.31975,0.18475,0.2875,0.248,0.1352499999999999,0.555,0.3015,0.1815,0.1312499999999999,0.082,0.1684999999999999,0.22425,0.15175,0.1865,0.2977499999999999,0.127,0.0954999999999999,0.1375,0.1252499999999999,0.0954999999999999,0.1119999999999999,0.1755,0.16875,0.1089999999999999,0.14675,0.18025,0.0835,0.0939999999999999,0.1402499999999999,0.09375,0.15125,0.18425,0.1402499999999999,0.1392499999999999,0.38975,0.0979999999999999,0.81325,0.2794999999999999,0.10725,0.0715,0.0807499999999999,0.3502499999999999,0.0777499999999999,0.16575,0.10125,0.0875,0.0792499999999999,0.0875,0.1195,0.0837499999999999,0.069,0.03675,0.11825,0.30325,0.1985,0.0459999999999999,0.0895,0.11875,0.10825,0.0984999999999999,0.20775,0.124,0.12,0.0974999999999999,0.11125,0.1044999999999999,0.1149999999999999,0.04825,0.0549999999999999,0.09825,0.0915,0.0514999999999999,0.04625,0.1029999999999999,0.1347499999999999,0.16325,0.09325,0.082,0.05225,0.05625,0.1159999999999999,0.0595,0.0509999999999999,0.05825,0.086,0.04425,0.0717499999999999,0.06125,0.185,0.0319999999999999,0.0464999999999999,0.03975,0.11125,0.06,0.062,0.0855,0.0339999999999999,0.03375,0.0329999999999999,0.04125,0.0647499999999999,0.0529999999999999,0.0369999999999999,0.0454999999999999,0.0847499999999999,0.0409999999999999,0.04175,0.0409999999999999,0.03575,0.968,0.0559999999999999,0.0344999999999999
"Mother, Jugs & Speed (1976)",0.8607499999999999,0.8347500000000001,0.534,0.74375,0.44375,0.54875,0.534,0.44725,0.44725,0.636,0.3582499999999999,0.531,0.612,0.50825,0.4872499999999999,0.45275,0.273,0.50825,0.62575,0.38775,0.4862499999999999,0.577,0.73475,0.23875,0.62225,0.3,0.21725,0.40825,0.368,0.1955,0.4085,0.1267499999999999,0.357,0.235,0.3087499999999999,0.20575,0.23225,0.293,0.4357499999999999,0.3255,0.1785,0.27375,0.29425,0.25275,0.1845,0.4157499999999999,0.1064999999999999,0.0822499999999999,0.2704999999999999,0.407,0.25675,0.14175,0.1252499999999999,0.1292499999999999,0.118,0.09475,0.386,0.51275,0.4575,0.2835,0.9305,0.20875,0.3199999999999999,0.1594999999999999,0.125,0.1317499999999999,0.40175,0.192,0.0732499999999999,0.18625,0.1285,0.14075,0.194,0.2704999999999999,0.24575,0.153,0.37,0.14325,0.04475,0.3315,0.124,0.1089999999999999,0.2425,0.15025,0.10075,0.09925,0.1664999999999999,0.28125,0.312,0.236,0.2045,0.11525,0.21325,0.0564999999999999,0.1252499999999999,0.12275,0.1277499999999999,0.04225,0.126,0.0812499999999999,0.0775,0.0682499999999999,0.0584999999999999,0.0697499999999999,0.0885,0.0549999999999999,0.09575,0.028,0.10225,0.50375,0.04325,0.25225,0.0727499999999999,0.04775,0.0715,0.0399999999999999,0.0635,0.04675,0.1395,0.03975,0.0147499999999999,0.0717499999999999,0.066,0.0792499999999999,0.089,0.0329999999999999,0.0449999999999999,0.0772499999999999,0.04475,0.1014999999999999,0.12075,0.0954999999999999,0.05575,0.0434999999999999,0.0687499999999999,0.0939999999999999,0.0222499999999999,0.05325,0.0742499999999999,0.0172499999999999,0.0295,0.0637499999999999,0.09525,0.04575,0.17575,0.0202499999999999,0.10075,0.04925,0.03775
