movieId,original,melancholic,good,teen movie,unlikely friendships,independent film,runaway,weird,mentor,pornography,culture clash,drama,betrayal,queer,catastrophe,women,sexy,greed,dialogue,stereotypes,predictable,drinking,quirky,vengeance,childhood,life philosophy,light,adaptation,dysfunctional family,family,fantasy world,very funny,fun movie,life & death,not funny,writers,prejudice,fight scenes,chase,small town,nudity (full frontal - brief),new jersey,transformation,first contact,death,underrated,classic car,creativity,multiple storylines,awesome soundtrack,california,weapons,addiction,interracial romance,absurd,divorce,sacrifice,road movie,computer animation,internet,irish accent,british,good music,islam,camp,farce,notable nudity,dreams,hip hop,pulp,censorship,hospital,bollywood,period piece,alter ego,doctors,surveillance,nudity (topless - brief),hotel,new york city,stoner movie,directorial debut,80s,workplace,texas,cancer,ensemble cast,nudity (rear),shopping,unlikeable characters,simple,stand-up comedy,wartime,brothers,film noir,tokyo,alternate history,indians,adoption,blindness,single father,memory,foul language,kick-butt women,too long,fashion,atheism,rebellion,australia,goth,mad scientist,san francisco,los angeles,survival,race,prison,finnish,reality tv,father daughter relationship,wilderness,island,robert downey jr,no plot,prostitution,wine,1930s,graphic novel,made for tv,potential oscar nom,radio,documentary,too short,god,homeless,russian,immortality,best of 2005,kidnapping,buddy movie,ghosts/afterlife,desert,lawyer,french,trilogy,remake,hunting,snakes,time,oil
Never Again (2001),0.728,0.84775,0.90325,0.90325,0.5025,0.2885,0.597,0.4419999999999999,0.49575,0.8362499999999999,0.4419999999999999,0.5025,0.5025,0.715,0.44425,0.74225,0.8362499999999999,0.3814999999999999,0.4992499999999999,0.25075,0.396,0.5645,0.46575,0.3325,0.597,0.1775,0.6275,0.356,0.1877499999999999,0.3159999999999999,0.28075,0.4054999999999999,0.25875,0.21275,0.29925,0.31125,0.0682499999999999,0.24275,0.356,0.09875,0.60725,0.17075,0.1887499999999999,0.258,0.2005,0.394,0.19,0.2694999999999999,0.2855,0.1054999999999999,0.0657499999999999,0.176,0.1785,0.22725,0.61725,0.3535,0.1965,0.0667499999999999,0.2274999999999999,0.14475,0.10175,0.0652499999999999,0.1252499999999999,0.082,0.14925,0.33375,0.36175,0.1175,0.1282499999999999,0.252,0.14325,0.2674999999999999,0.0584999999999999,0.0444999999999999,0.11725,0.14575,0.09325,0.18225,0.10025,0.0677499999999999,0.083,0.1987499999999999,0.09875,0.063,0.0767499999999999,0.1245,0.04975,0.15375,0.473,0.1312499999999999,0.05475,0.0705,0.0762499999999999,0.1225,0.1144999999999999,0.17925,0.13,0.0389999999999999,0.14775,0.12125,0.0842499999999999,0.05575,0.09,0.0652499999999999,0.0745,0.10525,0.0595,0.0245,0.0232499999999999,0.05425,0.148,0.15925,0.0414999999999999,0.067,0.0722499999999999,0.092,0.0175,0.1395,0.04575,0.06,0.16625,0.1297499999999999,0.0687499999999999,0.09775,0.04975,0.0737499999999999,0.4085,0.0364999999999999,0.2234999999999999,0.09125,0.0994999999999999,0.0235,0.0549999999999999,0.1397499999999999,0.04925,0.133,0.024,0.025,0.05175,0.0935,0.0282499999999999,0.0215,0.0695,0.03025,0.05825,0.0247499999999999,0.0464999999999999,0.0305,0.0177499999999999
Tadpole (2002),0.8305,0.7415,0.883,0.73325,0.8600000000000001,0.94525,0.883,0.7975000000000001,0.537,0.4549999999999999,0.883,0.883,0.65325,0.3055,0.4805,0.79575,0.8027500000000001,0.58075,0.616,0.48175,0.4665,0.3542499999999999,0.8347500000000001,0.3399999999999999,0.537,0.26975,0.67475,0.37725,0.2007499999999999,0.25675,0.277,0.64475,0.3725,0.3675,0.30025,0.46675,0.27525,0.22125,0.1995,0.15125,0.3259999999999999,0.28625,0.189,0.2075,0.185,0.16675,0.1699999999999999,0.24875,0.2614999999999999,0.28025,0.2085,0.22125,0.0964999999999999,0.1765,0.48275,0.20375,0.1149999999999999,0.12325,0.1875,0.12425,0.1149999999999999,0.15575,0.28025,0.1292499999999999,0.09925,0.39225,0.22575,0.26275,0.0979999999999999,0.1589999999999999,0.2185,0.183,0.0675,0.14925,0.1674999999999999,0.15325,0.09675,0.2855,0.121,0.40275,0.20325,0.1865,0.0742499999999999,0.3047499999999999,0.08975,0.0989999999999999,0.172,0.1317499999999999,0.09075,0.0815,0.1735,0.088,0.11525,0.0675,0.092,0.32425,0.1069999999999999,0.0795,0.18725,0.18175,0.1134999999999999,0.10125,0.1372499999999999,0.22025,0.0935,0.11975,0.1415,0.1149999999999999,0.0815,0.0524999999999999,0.086,0.04325,0.0732499999999999,0.0827499999999999,0.0822499999999999,0.0717499999999999,0.03175,0.0329999999999999,0.0875,0.1059999999999999,0.0702499999999999,0.04475,0.0944999999999999,0.118,0.059,0.10125,0.10075,0.03625,0.10525,0.10625,0.068,0.15225,0.03775,0.026,0.03,0.04675,0.0627499999999999,0.03025,0.062,0.0569999999999999,0.04875,0.069,0.1154999999999999,0.03475,0.0255,0.09625,0.04925,0.0627499999999999,0.03125
Flirting (1991),0.8505,0.861,0.70825,0.903,0.99475,0.6215,0.835,0.65625,0.7585,0.589,0.835,0.65625,0.56925,0.37,0.428,0.576,0.62175,0.65625,0.55725,0.45325,0.179,0.378,0.46875,0.682,0.68025,0.387,0.6355,0.35575,0.22475,0.26925,0.4024999999999999,0.4175,0.3742499999999999,0.2025,0.3149999999999999,0.37075,0.81525,0.3742499999999999,0.3195,0.35975,0.4742499999999999,0.29425,0.2997499999999999,0.22325,0.1435,0.3117499999999999,0.3582499999999999,0.1895,0.25275,0.38425,0.34875,0.3742499999999999,0.22825,0.473,0.3305,0.11275,0.16375,0.2115,0.2145,0.0717499999999999,0.1252499999999999,0.555,0.35075,0.31275,0.26275,0.1355,0.1955,0.22125,0.0732499999999999,0.4075,0.33725,0.09925,0.2355,0.24225,0.16975,0.121,0.242,0.25175,0.274,0.0895,0.2835,0.237,0.2294999999999999,0.09325,0.1955,0.04125,0.1485,0.1992499999999999,0.0324999999999999,0.146,0.2514999999999999,0.0637499999999999,0.16775,0.1134999999999999,0.16675,0.1495,0.122,0.32875,0.0812499999999999,0.10975,0.05825,0.1134999999999999,0.21,0.0732499999999999,0.09125,0.062,0.05575,0.62675,0.86825,0.11525,0.0969999999999999,0.04225,0.09,0.072,0.1955,0.143,0.03625,0.05075,0.1335,0.11325,0.14625,0.0832499999999999,0.1634999999999999,0.10825,0.256,0.1365,0.11675,0.0605,0.216,0.063,0.08975,0.0192499999999999,0.0394999999999999,0.0272499999999999,0.0479999999999999,0.0544999999999999,0.04825,0.062,0.174,0.0277499999999999,0.09525,0.03225,0.0529999999999999,0.0519999999999999,0.019,0.07,0.0682499999999999,0.0272499999999999,0.0439999999999999
Texasville (1990),0.748,0.70875,0.44125,0.51225,0.3452499999999999,0.70875,0.5085,0.552,0.46175,0.3602499999999999,0.5175,0.70875,0.70875,0.39225,0.4785,0.216,0.18175,0.5285,0.2987499999999999,0.33275,0.4795,0.70875,0.53275,0.433,0.3055,0.21525,0.31225,0.33575,0.26025,0.5705,0.33875,0.409,0.2085,0.17725,0.351,0.3552499999999999,0.2987499999999999,0.2554999999999999,0.31425,0.99025,0.2895,0.3265,0.1912499999999999,0.1805,0.3087499999999999,0.10425,0.2395,0.29525,0.18375,0.16625,0.1609999999999999,0.18675,0.1397499999999999,0.1564999999999999,0.17025,0.37875,0.31525,0.4357499999999999,0.18625,0.11975,0.1325,0.175,0.0755,0.10625,0.25025,0.409,0.3265,0.17175,0.10925,0.132,0.085,0.133,0.0857499999999999,0.09725,0.08,0.1282499999999999,0.10075,0.15775,0.138,0.1475,0.0675,0.10075,0.36675,0.1049999999999999,0.907,0.0722499999999999,0.55,0.088,0.0845,0.17675,0.08975,0.139,0.0534999999999999,0.155,0.1009999999999999,0.089,0.0949999999999999,0.086,0.1109999999999999,0.059,0.14875,0.0797499999999999,0.071,0.0499999999999999,0.1285,0.151,0.0835,0.03775,0.0852499999999999,0.084,0.10775,0.04225,0.04125,0.06025,0.32025,0.10725,0.20375,0.24175,0.05325,0.10025,0.12325,0.1252499999999999,0.0349999999999999,0.05125,0.063,0.0885,0.0105,0.205,0.1912499999999999,0.2907499999999999,0.02975,0.03475,0.04675,0.1445,0.071,0.34175,0.011,0.0255,0.15775,0.132,0.0715,0.0564999999999999,0.0544999999999999,0.3205,0.03525,0.1332499999999999,0.04625,0.0464999999999999,0.4762499999999999
Real Women Have Curves (2002),0.69475,0.57975,0.65075,0.6385,0.98525,0.6485,0.8447499999999999,0.4247499999999999,0.5215,0.3369999999999999,0.873,0.45925,0.4415,0.2977499999999999,0.65075,0.959,0.57725,0.4247499999999999,0.471,0.88975,0.37175,0.3095,0.3515,0.2987499999999999,0.3944999999999999,0.307,0.38,0.36,0.8222499999999999,0.8492500000000001,0.4715,0.29025,0.34175,0.23325,0.304,0.23625,0.36575,0.2504999999999999,0.3359999999999999,0.203,0.18725,0.181,0.3355,0.23325,0.2485,0.1922499999999999,0.368,0.23875,0.1725,0.11275,0.4649999999999999,0.185,0.0484999999999999,0.35475,0.1124999999999999,0.2279999999999999,0.37175,0.12275,0.2634999999999999,0.2012499999999999,0.16325,0.173,0.1252499999999999,0.27,0.09425,0.089,0.0657499999999999,0.2987499999999999,0.122,0.10375,0.11825,0.1059999999999999,0.15875,0.1644999999999999,0.15875,0.18725,0.22475,0.0782499999999999,0.10725,0.2025,0.0832499999999999,0.14825,0.1315,0.26625,0.11225,0.05575,0.0944999999999999,0.1195,0.154,0.0484999999999999,0.11425,0.11275,0.1664999999999999,0.11925,0.087,0.253,0.141,0.1455,0.21175,0.0964999999999999,0.214,0.0722499999999999,0.0642499999999999,0.24775,0.08,0.308,0.0944999999999999,0.3655,0.10875,0.0579999999999999,0.1215,0.088,0.31125,0.1272499999999999,0.1252499999999999,0.0802499999999999,0.05325,0.1215,0.16875,0.1019999999999999,0.12125,0.04075,0.07,0.0677499999999999,0.1144999999999999,0.12475,0.0424999999999999,0.0625,0.0827499999999999,0.0757499999999999,0.1044999999999999,0.0409999999999999,0.0944999999999999,0.0227499999999999,0.0384999999999999,0.04075,0.091,0.0287499999999999,0.031,0.0494999999999999,0.04275,0.03975,0.0645,0.04775,0.0305,0.072,0.0827499999999999,0.028,0.0615
Gregory's Girl (1981),0.736,0.61825,0.5115,0.8867499999999999,0.96925,0.43225,0.8267500000000001,0.5285,0.68425,0.3087499999999999,0.67875,0.36875,0.4715,0.3592499999999999,0.4175,0.4105,0.59875,0.5755,0.3954999999999999,0.355,0.18225,0.18575,0.7815000000000001,0.2684999999999999,0.8267500000000001,0.3429999999999999,0.71475,0.25675,0.2224999999999999,0.3097499999999999,0.3209999999999999,0.5905,0.2895,0.17475,0.2955,0.242,0.3015,0.1937499999999999,0.32675,0.31025,0.33875,0.23375,0.23075,0.14675,0.0984999999999999,0.154,0.2314999999999999,0.16875,0.1185,0.40375,0.25075,0.1937499999999999,0.06,0.18725,0.2987499999999999,0.062,0.277,0.09425,0.1335,0.16075,0.2002499999999999,0.7725,0.3185,0.0857499999999999,0.1465,0.1885,0.09075,0.1877499999999999,0.09325,0.1109999999999999,0.1295,0.064,0.206,0.48875,0.09175,0.0529999999999999,0.1725,0.0865,0.0747499999999999,0.05275,0.0657499999999999,0.1402499999999999,0.44575,0.0712499999999999,0.14525,0.029,0.0725,0.0655,0.04025,0.0742499999999999,0.10875,0.0984999999999999,0.1024999999999999,0.11575,0.1059999999999999,0.12075,0.0642499999999999,0.18425,0.08725,0.10675,0.077,0.1139999999999999,0.0439999999999999,0.09375,0.0579999999999999,0.239,0.0747499999999999,0.2002499999999999,0.2975,0.05575,0.11575,0.063,0.0177499999999999,0.04075,0.0772499999999999,0.083,0.0514999999999999,0.0202499999999999,0.1287499999999999,0.0665,0.0822499999999999,0.0637499999999999,0.0479999999999999,0.0752499999999999,0.0349999999999999,0.152,0.0285,0.10275,0.0305,0.072,0.072,0.0137499999999999,0.03425,0.022,0.0292499999999999,0.0344999999999999,0.0615,0.063,0.03225,0.05275,0.05475,0.0182499999999999,0.03625,0.024,0.0155,0.03925,0.0637499999999999,0.04975,0.0529999999999999
"World of Henry Orient, The (1964)",0.5905,0.551,0.3954999999999999,0.748,0.8334999999999999,0.304,0.77275,0.36475,0.48675,0.44225,0.51325,0.4097499999999999,0.4097499999999999,0.1445,0.42325,0.4315,0.52125,0.389,0.3874999999999999,0.242,0.35575,0.421,0.1897499999999999,0.3572499999999999,0.4882499999999999,0.2845,0.3305,0.22025,0.3047499999999999,0.23925,0.52975,0.40175,0.20775,0.15575,0.29525,0.119,0.21325,0.22925,0.4549999999999999,0.2065,0.18125,0.2955,0.4127499999999999,0.18725,0.18025,0.33525,0.20375,0.253,0.129,0.091,0.24575,0.1669999999999999,0.0687499999999999,0.26625,0.15325,0.2095,0.0875,0.0737499999999999,0.1927499999999999,0.0605,0.09175,0.3552499999999999,0.09575,0.2075,0.0605,0.4439999999999999,0.0717499999999999,0.1985,0.0707499999999999,0.1305,0.11725,0.09875,0.252,0.20875,0.1049999999999999,0.21375,0.21425,0.0319999999999999,0.1367499999999999,0.376,0.0665,0.1009999999999999,0.11975,0.1387499999999999,0.1235,0.0265,0.16075,0.03325,0.1639999999999999,0.0662499999999999,0.0454999999999999,0.0682499999999999,0.0687499999999999,0.0755,0.0984999999999999,0.3572499999999999,0.06175,0.0745,0.1064999999999999,0.267,0.125,0.1885,0.126,0.179,0.093,0.123,0.09175,0.18575,0.0775,0.0772499999999999,0.1019999999999999,0.0757499999999999,0.03175,0.0637499999999999,0.0705,0.074,0.0334999999999999,0.0419999999999999,0.87825,0.05925,0.12025,0.0464999999999999,0.05475,0.0865,0.04875,0.11025,0.03625,0.15825,0.0682499999999999,0.0339999999999999,0.0459999999999999,0.03225,0.0737499999999999,0.03775,0.1375,0.668,0.0404999999999999,0.04725,0.063,0.0792499999999999,0.0354999999999999,0.0354999999999999,0.04375,0.04325,0.02,0.0795,0.03325,0.04825,0.04525
Raggedy Man (1981),0.63025,0.6285,0.359,0.3452499999999999,0.70275,0.555,0.55075,0.53725,0.7675000000000001,0.4535,0.6285,0.7825,0.27125,0.4177499999999999,0.40125,0.34125,0.33425,0.51125,0.31425,0.28,0.3522499999999999,0.31425,0.5695,0.7609999999999999,0.65725,0.39425,0.539,0.3595,0.271,0.57675,0.5325,0.41825,0.172,0.18025,0.3405,0.18275,0.1982499999999999,0.46875,0.26075,0.88025,0.1992499999999999,0.35175,0.2784999999999999,0.21025,0.1099999999999999,0.47475,0.1614999999999999,0.20875,0.187,0.303,0.15025,0.17675,0.079,0.3685,0.14425,0.3622499999999999,0.434,0.15875,0.57675,0.0785,0.1335,0.1297499999999999,0.204,0.143,0.3235,0.202,0.0549999999999999,0.05175,0.1144999999999999,0.1335,0.1094999999999999,0.1262499999999999,0.0677499999999999,0.1997499999999999,0.14475,0.207,0.22525,0.4565,0.14875,0.1262499999999999,0.29025,0.311,0.2997499999999999,0.17175,0.6535,0.0384999999999999,0.12425,0.251,0.08925,0.22775,0.1262499999999999,0.14,0.2185,0.15,0.1604999999999999,0.04725,0.05925,0.09025,0.0949999999999999,0.1402499999999999,0.023,0.1154999999999999,0.04625,0.1367499999999999,0.1134999999999999,0.10125,0.1019999999999999,0.03675,0.0727499999999999,0.18475,0.0544999999999999,0.063,0.022,0.04325,0.12125,0.1009999999999999,0.0155,0.03575,0.04975,0.2,0.03875,0.141,0.0595,0.0677499999999999,0.0162499999999999,0.1275,0.05925,0.0379999999999999,0.0175,0.501,0.16625,0.0434999999999999,0.1302499999999999,0.0549999999999999,0.1927499999999999,0.04075,0.0225,0.259,0.04225,0.1059999999999999,0.079,0.0974999999999999,0.10325,0.09925,0.0177499999999999,0.0222499999999999,0.0334999999999999,0.11625,0.0434999999999999
Rich and Famous (1981),0.66875,0.93625,0.8959999999999999,0.8959999999999999,0.96675,0.6115,0.594,0.594,0.66125,0.66825,0.45025,0.45025,0.60475,0.4429999999999999,0.5455,0.98025,0.5455,0.4862499999999999,0.70575,0.0817499999999999,0.59425,0.3015,0.218,0.3245,0.285,0.46275,0.25675,0.52875,0.178,0.2254999999999999,0.3452499999999999,0.26675,0.29425,0.31425,0.31925,0.6825,0.405,0.26375,0.29425,0.091,0.6555,0.279,0.2,0.31625,0.1755,0.37825,0.0994999999999999,0.2987499999999999,0.1385,0.14375,0.10825,0.16875,0.14925,0.3027499999999999,0.151,0.2965,0.1265,0.1175,0.1355,0.1342499999999999,0.0984999999999999,0.23275,0.0782499999999999,0.4639999999999999,0.578,0.071,0.24475,0.04075,0.17275,0.20875,0.361,0.1164999999999999,0.0745,0.38475,0.3635,0.18275,0.32875,0.60625,0.3057499999999999,0.2905,0.084,0.06025,0.33825,0.06025,0.05275,0.1307499999999999,0.1955,0.5255,0.2967499999999999,0.235,0.0559999999999999,0.0747499999999999,0.0727499999999999,0.0615,0.14525,0.2115,0.078,0.1009999999999999,0.174,0.09925,0.1149999999999999,0.11025,0.7855000000000001,0.1922499999999999,0.1099999999999999,0.36675,0.153,0.0842499999999999,0.0364999999999999,0.04075,0.11175,0.20725,0.2564999999999999,0.0697499999999999,0.10575,0.0845,0.09625,0.05975,0.0469999999999999,0.03675,0.068,0.1775,0.09175,0.0999999999999999,0.10875,0.22925,0.0102499999999999,0.0439999999999999,0.06125,0.0539999999999999,0.0767499999999999,0.0464999999999999,0.0915,0.026,0.0524999999999999,0.30825,0.2495,0.05225,0.03525,0.0172499999999999,0.1277499999999999,0.24425,0.077,0.02975,0.3369999999999999,0.0245,0.298,0.06125,0.03375
Dogfight (1991),0.8480000000000001,0.7515000000000001,0.93975,0.34475,0.6585,0.64125,0.6585,0.62075,0.54175,0.3,0.7515000000000001,0.6585,0.6585,0.3685,0.45025,0.5925,0.38325,0.53125,0.519,0.3125,0.1955,0.4245,0.3465,0.4972499999999999,0.6305,0.292,0.4882499999999999,0.3259999999999999,0.1589999999999999,0.2975,0.28225,0.404,0.237,0.4519999999999999,0.3259999999999999,0.218,0.3525,0.22525,0.24125,0.27225,0.2754999999999999,0.1912499999999999,0.24275,0.25225,0.29125,0.3725,0.1335,0.17825,0.303,0.3149999999999999,0.3452499999999999,0.22525,0.12175,0.29425,0.14825,0.10625,0.3625,0.137,0.14525,0.15125,0.23425,0.2365,0.2734999999999999,0.2574999999999999,0.1877499999999999,0.0989999999999999,0.242,0.2835,0.0479999999999999,0.09825,0.14,0.17075,0.2825,0.3225,0.1654999999999999,0.1545,0.173,0.31275,0.1679999999999999,0.10025,0.09125,0.196,0.1709999999999999,0.11275,0.122,0.04175,0.1014999999999999,0.1139999999999999,0.059,0.1965,0.26175,0.0845,0.516,0.17425,0.13,0.16375,0.1129999999999999,0.11525,0.0984999999999999,0.18475,0.03925,0.11875,0.0994999999999999,0.0822499999999999,0.0702499999999999,0.0852499999999999,0.071,0.143,0.32775,0.0875,0.10825,0.6975,0.0625,0.1574999999999999,0.08825,0.1034999999999999,0.04425,0.0344999999999999,0.0827499999999999,0.075,0.10375,0.204,0.0544999999999999,0.0805,0.1272499999999999,0.1295,0.06175,0.05625,0.0944999999999999,0.0837499999999999,0.0677499999999999,0.03975,0.071,0.0464999999999999,0.073,0.0379999999999999,0.0519999999999999,0.0682499999999999,0.0852499999999999,0.0702499999999999,0.09,0.073,0.05175,0.0827499999999999,0.0252499999999999,0.0389999999999999,0.0399999999999999,0.12325,0.0364999999999999
"Last American Virgin, The (1982)",0.666,0.3339999999999999,0.4265,0.984,0.8254999999999999,0.4855,0.523,0.43425,0.52075,0.91875,0.4855,0.4177499999999999,0.4177499999999999,0.15425,0.40825,0.623,0.91875,0.26825,0.4855,0.20725,0.4167499999999999,0.4735,0.1967499999999999,0.4307499999999999,0.2865,0.23975,0.43025,0.297,0.15,0.253,0.32475,0.43025,0.2915,0.4177499999999999,0.32275,0.138,0.142,0.2915,0.3389999999999999,0.128,0.346,0.2987499999999999,0.20725,0.241,0.193,0.18625,0.22575,0.1555,0.16825,0.96575,0.251,0.2915,0.24225,0.089,0.1495,0.0439999999999999,0.17675,0.2445,0.182,0.1405,0.0782499999999999,0.0715,0.4855,0.1004999999999999,0.4275,0.1965,0.3612499999999999,0.24875,0.0655,0.21925,0.1485,0.2055,0.0732499999999999,0.0822499999999999,0.2254999999999999,0.10075,0.12425,0.173,0.0807499999999999,0.0449999999999999,0.1614999999999999,0.0635,0.83525,0.0695,0.0852499999999999,0.0524999999999999,0.05675,0.145,0.071,0.27075,0.0847499999999999,0.0785,0.0745,0.1039999999999999,0.10375,0.0672499999999999,0.1252499999999999,0.0697499999999999,0.15775,0.128,0.04025,0.184,0.10925,0.04075,0.0832499999999999,0.10625,0.04875,0.0915,0.1004999999999999,0.082,0.0949999999999999,0.0657499999999999,0.0835,0.09975,0.10475,0.09525,0.21,0.173,0.0359999999999999,0.1609999999999999,0.1287499999999999,0.0429999999999999,0.0389999999999999,0.2855,0.0414999999999999,0.0364999999999999,0.0424999999999999,0.04675,0.03825,0.028,0.03575,0.0454999999999999,0.0399999999999999,0.079,0.0775,0.0494999999999999,0.0282499999999999,0.1159999999999999,0.11925,0.0287499999999999,0.0979999999999999,0.024,0.0339999999999999,0.05425,0.4065,0.0579999999999999,0.03475,0.0652499999999999,0.0185
Making Love (1982),0.63625,0.89175,0.8720000000000001,0.8592500000000001,0.46725,0.367,0.59175,0.59175,0.51025,0.8294999999999999,0.43525,0.5495,0.4665,0.999,0.58725,0.8005,0.59625,0.3075,0.45625,0.8887499999999999,0.50975,0.2925,0.24125,0.6545,0.1982499999999999,0.58475,0.18625,0.31375,0.242,0.34675,0.2935,0.218,0.10175,0.5935,0.31725,0.50025,0.81925,0.2005,0.202,0.05875,0.45675,0.0637499999999999,0.20825,0.2754999999999999,0.16625,0.536,0.11775,0.15925,0.192,0.0949999999999999,0.3705,0.1887499999999999,0.1114999999999999,0.45875,0.1644999999999999,0.71875,0.207,0.09425,0.16325,0.192,0.0434999999999999,0.3429999999999999,0.0905,0.10975,0.37875,0.076,0.255,0.0959999999999999,0.09625,0.147,0.4469999999999999,0.1295,0.1905,0.37675,0.1039999999999999,0.4077499999999999,0.0865,0.15525,0.21225,0.24775,0.0534999999999999,0.05025,0.21975,0.075,0.063,0.45375,0.0389999999999999,0.3645,0.27975,0.2915,0.123,0.185,0.1402499999999999,0.0737499999999999,0.0939999999999999,0.063,0.12025,0.1357499999999999,0.2224999999999999,0.1124999999999999,0.26925,0.1154999999999999,0.078,0.0657499999999999,0.1947499999999999,0.4215,0.2845,0.0329999999999999,0.0349999999999999,0.0265,0.0529999999999999,0.41025,0.1297499999999999,0.0374999999999999,0.12225,0.0755,0.0449999999999999,0.14275,0.0404999999999999,0.0225,0.0805,0.35275,0.0725,0.0394999999999999,0.03325,0.09975,0.05025,0.04525,0.3415,0.071,0.0852499999999999,0.16275,0.026,0.04525,0.0319999999999999,0.05025,0.259,0.0514999999999999,0.0112499999999999,0.0242499999999999,0.0157499999999999,0.119,0.0449999999999999,0.018,0.1945,0.04375,0.0765,0.15825,0.04625
"Slaughter Rule, The (2002)",0.5895,0.4845,0.402,0.4675,0.501,0.73075,0.3722499999999999,0.4845,0.74825,0.9325,0.431,0.4589999999999999,0.33875,0.67625,0.4135,0.24,0.2794999999999999,0.472,0.3672499999999999,0.1245,0.37475,0.3722499999999999,0.3565,0.422,0.14225,0.3135,0.20375,0.2319999999999999,0.24625,0.14275,0.24775,0.271,0.31825,0.22175,0.3155,0.1962499999999999,0.10125,0.13,0.244,0.519,0.18,0.31575,0.2199999999999999,0.31425,0.2309999999999999,0.28925,0.0852499999999999,0.173,0.1079999999999999,0.0697499999999999,0.06025,0.177,0.2294999999999999,0.0705,0.1699999999999999,0.14275,0.12,0.23775,0.12175,0.06225,0.0717499999999999,0.10225,0.0697499999999999,0.071,0.0702499999999999,0.271,0.3309999999999999,0.312,0.17225,0.1679999999999999,0.1064999999999999,0.68675,0.0964999999999999,0.069,0.09325,0.1952499999999999,0.086,0.09825,0.0615,0.0647499999999999,0.0842499999999999,0.15375,0.091,0.0827499999999999,0.23675,0.04125,0.04575,0.0755,0.0444999999999999,0.03975,0.04325,0.0964999999999999,0.0682499999999999,0.3555,0.194,0.08975,0.0802499999999999,0.0755,0.0795,0.14375,0.176,0.0459999999999999,0.04875,0.04525,0.17525,0.12175,0.05575,0.014,0.1175,0.0949999999999999,0.1327499999999999,0.065,0.02,0.0812499999999999,0.1054999999999999,0.10175,0.18675,0.139,0.04625,0.0232499999999999,0.0187499999999999,0.1225,0.0172499999999999,0.0627499999999999,0.0275,0.06125,0.018,0.091,0.0212499999999999,0.0974999999999999,0.0925,0.0137499999999999,0.0222499999999999,0.065,0.03125,0.0359999999999999,0.019,0.0319999999999999,0.0595,0.081,0.04225,0.0305,0.0394999999999999,0.0167499999999999,0.0359999999999999,0.05125,0.04525,0.02975,0.05175
Assassination Tango (2002),0.7515000000000001,0.8387500000000001,0.7645,0.1905,0.43875,0.50325,0.46575,0.56875,0.5195,0.49275,0.66125,0.4317499999999999,0.50375,0.386,0.43125,0.414,0.66675,0.4317499999999999,0.58775,0.1004999999999999,0.4347499999999999,0.5405,0.4439999999999999,0.46875,0.15125,0.5395,0.3365,0.2754999999999999,0.2534999999999999,0.278,0.46725,0.2624999999999999,0.2224999999999999,0.45075,0.3315,0.4702499999999999,0.21425,0.22625,0.41725,0.1917499999999999,0.22625,0.1365,0.22525,0.2714999999999999,0.2524999999999999,0.18375,0.6395,0.2115,0.1892499999999999,0.1594999999999999,0.286,0.3525,0.10425,0.3349999999999999,0.3462499999999999,0.175,0.33375,0.26875,0.1765,0.208,0.10175,0.09975,0.14075,0.145,0.03575,0.09925,0.2644999999999999,0.1367499999999999,0.353,0.197,0.10975,0.25825,0.0652499999999999,0.1947499999999999,0.1609999999999999,0.21675,0.4732499999999999,0.12475,0.3705,0.2095,0.1574999999999999,0.3315,0.078,0.11275,0.25225,0.09175,0.05575,0.1475,0.0707499999999999,0.1322499999999999,0.1392499999999999,0.07,0.0825,0.09225,0.12025,0.073,0.1302499999999999,0.2375,0.11725,0.129,0.0805,0.18275,0.04625,0.176,0.2254999999999999,0.065,0.0675,0.02975,0.0712499999999999,0.0329999999999999,0.1282499999999999,0.04875,0.0785,0.0672499999999999,0.0827499999999999,0.08925,0.0682499999999999,0.05225,0.0334999999999999,0.20575,0.10275,0.0785,0.2175,0.0652499999999999,0.063,0.09275,0.0569999999999999,0.0359999999999999,0.3592499999999999,0.0752499999999999,0.05075,0.0737499999999999,0.0675,0.1455,0.085,0.0379999999999999,0.14675,0.0434999999999999,0.04675,0.0235,0.0785,0.2375,0.0232499999999999,0.061,0.0504999999999999,0.15,0.24925,0.03475,0.04825
