movieId,chase,weapons,fight scenes,good,fun movie,surveillance,betrayal,predictable,catastrophe,original,vengeance,mentor,dialogue,culture clash,first contact,greed,runaway,weird,drama,light,life philosophy,not funny,fantasy world,melancholic,adaptation,very funny,sexy,transformation,teen movie,kidnapping,alter ego,internet,absurd,survival,sacrifice,creativity,death,classic car,family,pulp,life & death,british,stereotypes,islam,pornography,underrated,independent film,drinking,hospital,no plot,women,nudity (full frontal - brief),hotel,irish accent,computer animation,period piece,quirky,dysfunctional family,writers,unlikely friendships,california,memory,remake,russian,prison,childhood,oil,doctors,island,multiple storylines,prejudice,new york city,mad scientist,buddy movie,notable nudity,new jersey,blindness,alternate history,san francisco,divorce,simple,foul language,camp,queer,kick-butt women,farce,nudity (topless - brief),nudity (rear),race,wartime,too long,interracial romance,road movie,80s,ensemble cast,trilogy,lawyer,shopping,good music,single father,too short,los angeles,immortality,film noir,unlikeable characters,small town,awesome soundtrack,fashion,snakes,father daughter relationship,tokyo,desert,bollywood,hip hop,brothers,workplace,atheism,hunting,indians,addiction,time,stand-up comedy,wilderness,adoption,robert downey jr,censorship,god,dreams,ghosts/afterlife,cancer,radio,stoner movie,reality tv,graphic novel,made for tv,directorial debut,1930s,best of 2005,potential oscar nom,wine,homeless,prostitution,rebellion,texas,australia,french,finnish,goth,documentary
Salt (2010),0.98925,0.98925,0.98925,0.94475,0.94475,0.9765,0.9615,0.76125,0.8474999999999999,0.65275,0.7455,0.72875,0.6265,0.50075,0.76125,0.50075,0.51575,0.4285,0.4765,0.5065,0.39825,0.31825,0.3269999999999999,0.3345,0.2945,0.21925,0.4842499999999999,0.36975,0.2229999999999999,0.27475,0.4955,0.23825,0.48,0.3035,0.368,0.2564999999999999,0.1932499999999999,0.31525,0.21575,0.3585,0.192,0.2329999999999999,0.27425,0.26525,0.2249999999999999,0.205,0.198,0.18525,0.1917499999999999,0.421,0.27875,0.16575,0.249,0.09325,0.22475,0.127,0.1684999999999999,0.1397499999999999,0.1669999999999999,0.16575,0.0964999999999999,0.1997499999999999,0.09375,0.65725,0.132,0.15625,0.17525,0.15325,0.10425,0.1185,0.15425,0.1955,0.09425,0.05275,0.146,0.12475,0.14725,0.11925,0.10025,0.15275,0.184,0.09325,0.082,0.2055,0.23625,0.16575,0.0439999999999999,0.08625,0.09975,0.16125,0.10525,0.1054999999999999,0.0984999999999999,0.05475,0.05025,0.1674999999999999,0.03725,0.0979999999999999,0.0584999999999999,0.0627499999999999,0.1352499999999999,0.0549999999999999,0.0802499999999999,0.08775,0.09575,0.0647499999999999,0.05525,0.17625,0.0692499999999999,0.0885,0.1305,0.0722499999999999,0.1074999999999999,0.068,0.073,0.126,0.07,0.06025,0.0692499999999999,0.067,0.0559999999999999,0.0682499999999999,0.0449999999999999,0.0792499999999999,0.0817499999999999,0.03875,0.05525,0.0647499999999999,0.0657499999999999,0.0549999999999999,0.0434999999999999,0.059,0.0434999999999999,0.11775,0.04175,0.0635,0.03725,0.09,0.0632499999999999,0.05825,0.0559999999999999,0.0544999999999999,0.0424999999999999,0.04975,0.0222499999999999,0.0439999999999999,0.0379999999999999,0.028,0.017
"Expendables, The (2010)",0.9935,0.9935,0.9935,0.8447499999999999,0.9715,0.47275,0.8952500000000001,0.8342499999999999,0.8342499999999999,0.6785,0.8952500000000001,0.72325,0.8660000000000001,0.389,0.64475,0.36,0.38925,0.3695,0.31325,0.5115,0.41325,0.33475,0.32875,0.34225,0.3225,0.4247499999999999,0.1972499999999999,0.4077499999999999,0.2022499999999999,0.15475,0.66625,0.1345,0.31975,0.3389999999999999,0.28025,0.31225,0.2319999999999999,0.25425,0.2825,0.2624999999999999,0.2604999999999999,0.1064999999999999,0.38675,0.1009999999999999,0.24925,0.1745,0.1124999999999999,0.2905,0.1225,0.489,0.15925,0.146,0.085,0.11675,0.256,0.1014999999999999,0.15975,0.18675,0.15025,0.152,0.1902499999999999,0.122,0.1397499999999999,0.1139999999999999,0.086,0.4702499999999999,0.0742499999999999,0.0885,0.68125,0.2229999999999999,0.1644999999999999,0.1312499999999999,0.269,0.3385,0.2017499999999999,0.1335,0.1235,0.131,0.06025,0.08975,0.24975,0.23725,0.1594999999999999,0.1357499999999999,0.22325,0.0827499999999999,0.0394999999999999,0.09475,0.10025,0.09825,0.1267499999999999,0.0815,0.15625,0.4499999999999999,0.69725,0.1099999999999999,0.027,0.0549999999999999,0.0837499999999999,0.082,0.25625,0.0742499999999999,0.09475,0.092,0.1755,0.0762499999999999,0.18025,0.1292499999999999,0.10675,0.0717499999999999,0.1402499999999999,0.0707499999999999,0.148,0.1185,0.10675,0.06125,0.0682499999999999,0.04075,0.076,0.1312499999999999,0.05025,0.10425,0.05575,0.0665,0.2857499999999999,0.0752499999999999,0.11125,0.09475,0.05925,0.05275,0.0247499999999999,0.0772499999999999,0.0514999999999999,0.3279999999999999,0.03675,0.0595,0.05375,0.0627499999999999,0.05425,0.03275,0.05325,0.0444999999999999,0.0464999999999999,0.0419999999999999,0.03775,0.03225,0.0767499999999999,0.0275,0.0192499999999999
Red (2010),0.98225,0.98225,0.98225,0.981,0.91625,0.981,0.9655,0.94375,0.8425,0.6605,0.7642500000000001,0.8740000000000001,0.7829999999999999,0.5195,0.43325,0.51375,0.43925,0.50325,0.43925,0.6365,0.58075,0.3399999999999999,0.25625,0.386,0.38825,0.927,0.33975,0.4475,0.23475,0.3385,0.51175,0.18475,0.582,0.20925,0.2514999999999999,0.3635,0.1725,0.3565,0.281,0.306,0.32175,0.26675,0.30125,0.1114999999999999,0.15825,0.2947499999999999,0.153,0.3087499999999999,0.14525,0.18525,0.16175,0.14375,0.23275,0.244,0.2965,0.22325,0.311,0.2025,0.093,0.2075,0.1402499999999999,0.154,0.0682499999999999,0.22325,0.0845,0.22725,0.294,0.12325,0.1317499999999999,0.1845,0.2055,0.1094999999999999,0.1755,0.32425,0.1285,0.1385,0.1699999999999999,0.15675,0.0964999999999999,0.14525,0.17575,0.147,0.16925,0.1395,0.1654999999999999,0.4615,0.079,0.06125,0.0999999999999999,0.0539999999999999,0.0852499999999999,0.1029999999999999,0.1327499999999999,0.074,0.58125,0.1029999999999999,0.05125,0.0994999999999999,0.08625,0.091,0.14425,0.04925,0.1129999999999999,0.0835,0.06125,0.1252499999999999,0.1225,0.126,0.1169999999999999,0.0775,0.1044999999999999,0.06225,0.0949999999999999,0.04625,0.1644999999999999,0.08,0.08975,0.147,0.0667499999999999,0.0605,0.09875,0.05975,0.0519999999999999,0.078,0.2304999999999999,0.11675,0.06075,0.1009999999999999,0.1044999999999999,0.2955,0.05425,0.0655,0.0464999999999999,0.2714999999999999,0.05325,0.10275,0.0529999999999999,0.09275,0.0524999999999999,0.0722499999999999,0.05675,0.04775,0.0605,0.0772499999999999,0.0334999999999999,0.0275,0.03575,0.04325,0.0172499999999999
Unstoppable (2010),0.9485,0.9485,0.9485,0.8625,0.8625,0.497,0.6195,0.86625,0.81375,0.609,0.40725,0.7842499999999999,0.596,0.54825,0.6535,0.5265,0.8767499999999999,0.385,0.54825,0.3735,0.4075,0.3425,0.2445,0.385,0.24275,0.23125,0.1845,0.4429999999999999,0.21125,0.22125,0.3445,0.24375,0.255,0.54875,0.52675,0.4619999999999999,0.18325,0.34225,0.2654999999999999,0.2105,0.3712499999999999,0.0905,0.23375,0.1347499999999999,0.129,0.22675,0.52675,0.148,0.3185,0.17575,0.209,0.147,0.16525,0.0905,0.20675,0.14625,0.1415,0.23125,0.143,0.1745,0.2284999999999999,0.1455,0.1435,0.076,0.12025,0.1649999999999999,0.1604999999999999,0.27075,0.1745,0.0812499999999999,0.52675,0.11825,0.1367499999999999,0.14975,0.1644999999999999,0.1382499999999999,0.2345,0.1064999999999999,0.10875,0.17525,0.37675,0.1297499999999999,0.0697499999999999,0.1159999999999999,0.1225,0.0677499999999999,0.0339999999999999,0.083,0.23725,0.0762499999999999,0.14975,0.0797499999999999,0.26275,0.0715,0.04325,0.0434999999999999,0.0632499999999999,0.1362499999999999,0.0974999999999999,0.1089999999999999,0.1375,0.08825,0.09225,0.081,0.11925,0.199,0.0584999999999999,0.14675,0.0494999999999999,0.09025,0.0782499999999999,0.085,0.1014999999999999,0.10525,0.16575,0.125,0.09325,0.08825,0.09475,0.04475,0.0842499999999999,0.0652499999999999,0.20475,0.11075,0.09475,0.05025,0.0444999999999999,0.0647499999999999,0.0687499999999999,0.079,0.09775,0.05525,0.05325,0.06175,0.05775,0.04675,0.0672499999999999,0.0757499999999999,0.0549999999999999,0.0857499999999999,0.0852499999999999,0.0379999999999999,0.03175,0.03575,0.04275,0.0329999999999999,0.0232499999999999,0.027,0.0197499999999999
"Tourist, The (2010)",0.887,0.887,0.887,0.7642500000000001,0.72275,0.855,0.63775,0.748,0.68025,0.66575,0.33825,0.4449999999999999,0.665,0.645,0.5145,0.346,0.311,0.68725,0.22175,0.4207499999999999,0.3562499999999999,0.3642499999999999,0.4177499999999999,0.3672499999999999,0.25775,0.3027499999999999,0.61375,0.27875,0.73575,0.27025,0.1332499999999999,0.3525,0.17075,0.0652499999999999,0.11625,0.267,0.1327499999999999,0.15175,0.176,0.17625,0.21,0.15975,0.25225,0.17425,0.24175,0.153,0.33075,0.33075,0.11625,0.26075,0.22125,0.1357499999999999,0.742,0.16675,0.16475,0.184,0.2095,0.10775,0.2319999999999999,0.14,0.092,0.2035,0.40175,0.20975,0.077,0.1277499999999999,0.0434999999999999,0.1337499999999999,0.15375,0.1059999999999999,0.1044999999999999,0.10525,0.0702499999999999,0.03075,0.12325,0.10925,0.1295,0.13,0.10925,0.142,0.1555,0.0645,0.0702499999999999,0.1295,0.1352499999999999,0.0782499999999999,0.0272499999999999,0.1397499999999999,0.0885,0.0782499999999999,0.091,0.1995,0.0549999999999999,0.0605,0.03925,0.074,0.09475,0.1139999999999999,0.0632499999999999,0.0524999999999999,0.141,0.0559999999999999,0.1305,0.1059999999999999,0.1159999999999999,0.0584999999999999,0.07,0.44025,0.0379999999999999,0.05025,0.066,0.0319999999999999,0.11525,0.0494999999999999,0.0549999999999999,0.03675,0.09025,0.0369999999999999,0.0579999999999999,0.03775,0.0837499999999999,0.067,0.06025,0.0579999999999999,0.0827499999999999,0.03625,0.0675,0.0665,0.0655,0.0499999999999999,0.03425,0.0484999999999999,0.04425,0.04775,0.0364999999999999,0.05475,0.0675,0.11375,0.03525,0.1347499999999999,0.03825,0.0399999999999999,0.02975,0.02975,0.0272499999999999,0.11375,0.03225,0.018,0.0162499999999999
Faster (2010),0.98375,0.98375,0.98375,0.728,0.93425,0.681,0.859,0.5345,0.59975,0.66625,0.96325,0.74625,0.90275,0.859,0.2784999999999999,0.859,0.4375,0.31725,0.49575,0.1795,0.46525,0.39125,0.34325,0.32125,0.24075,0.304,0.10925,0.2309999999999999,0.1327499999999999,0.20325,0.187,0.1164999999999999,0.21025,0.17675,0.1164999999999999,0.2189999999999999,0.3245,0.37925,0.2375,0.3572499999999999,0.284,0.0935,0.084,0.0845,0.2095,0.2025,0.1335,0.2975,0.254,0.1124999999999999,0.1079999999999999,0.10675,0.1355,0.1375,0.1385,0.0682499999999999,0.20725,0.1795,0.1659999999999999,0.16175,0.1327499999999999,0.1307499999999999,0.0785,0.1252499999999999,0.67325,0.11175,0.04575,0.061,0.0712499999999999,0.1397499999999999,0.077,0.0785,0.0595,0.3602499999999999,0.15175,0.18725,0.11875,0.1069999999999999,0.16375,0.21025,0.24675,0.14725,0.069,0.12225,0.11225,0.14125,0.0265,0.06125,0.2304999999999999,0.0647499999999999,0.09225,0.0489999999999999,0.18225,0.061,0.0672499999999999,0.05875,0.0627499999999999,0.0745,0.09225,0.04475,0.062,0.0655,0.06125,0.15375,0.1387499999999999,0.1139999999999999,0.0615,0.0454999999999999,0.0282499999999999,0.0672499999999999,0.075,0.0677499999999999,0.088,0.1887499999999999,0.15075,0.21175,0.0524999999999999,0.15475,0.04375,0.23125,0.03275,0.0944999999999999,0.0625,0.0742499999999999,0.11275,0.0615,0.071,0.0712499999999999,0.0364999999999999,0.05375,0.05125,0.0747499999999999,0.0504999999999999,0.093,0.0449999999999999,0.078,0.0354999999999999,0.11775,0.04625,0.0544999999999999,0.0845,0.0414999999999999,0.02975,0.04275,0.063,0.03375,0.0905,0.028,0.0165
Unknown (2011),0.9655,0.9655,0.9655,0.98675,0.8959999999999999,0.98675,0.972,0.79175,0.68125,0.74425,0.5875,0.634,0.5515,0.628,0.79175,0.628,0.47875,0.84825,0.57675,0.35175,0.34875,0.364,0.1599999999999999,0.4245,0.2175,0.2339999999999999,0.242,0.279,0.138,0.4962499999999999,0.1634999999999999,0.34075,0.397,0.60375,0.1169999999999999,0.2804999999999999,0.22525,0.285,0.14775,0.16925,0.26525,0.1609999999999999,0.152,0.14875,0.15275,0.272,0.14625,0.17375,0.7517499999999999,0.31725,0.1584999999999999,0.2845,0.8825000000000001,0.204,0.1495,0.138,0.132,0.1292499999999999,0.21375,0.11775,0.14625,0.9585,0.14775,0.1164999999999999,0.1649999999999999,0.118,0.14275,0.36075,0.17775,0.079,0.0984999999999999,0.156,0.0842499999999999,0.0825,0.1355,0.1109999999999999,0.21225,0.1104999999999999,0.10075,0.24225,0.1357499999999999,0.10325,0.0424999999999999,0.2319999999999999,0.09725,0.0837499999999999,0.071,0.09375,0.09875,0.15625,0.0825,0.0845,0.132,0.0324999999999999,0.0449999999999999,0.1009999999999999,0.1775,0.1305,0.156,0.0564999999999999,0.0697499999999999,0.10325,0.05825,0.11525,0.0795,0.074,0.03525,0.08625,0.04025,0.05725,0.0795,0.06125,0.0685,0.0772499999999999,0.0655,0.1195,0.09225,0.131,0.04475,0.03925,0.18,0.0675,0.09975,0.08,0.0737499999999999,0.0637499999999999,0.03025,0.073,0.0615,0.0404999999999999,0.0424999999999999,0.0489999999999999,0.0319999999999999,0.0192499999999999,0.04125,0.071,0.0399999999999999,0.0665,0.0707499999999999,0.1069999999999999,0.1039999999999999,0.076,0.02,0.0242499999999999,0.03425,0.0655,0.0285,0.0142499999999999,0.0157499999999999
"Mechanic, The (2011)",0.9845,0.9845,0.9845,0.7829999999999999,0.9525,0.91575,0.91575,0.51025,0.668,0.69425,0.92225,0.98525,0.92225,0.59925,0.3405,0.59925,0.3675,0.34475,0.39025,0.16175,0.39225,0.3492499999999999,0.21725,0.4782499999999999,0.255,0.25,0.1357499999999999,0.3555,0.14575,0.141,0.3025,0.17525,0.202,0.23625,0.16325,0.3255,0.3804999999999999,0.2825,0.093,0.1292499999999999,0.2185,0.14275,0.1455,0.0785,0.2405,0.1634999999999999,0.09425,0.21725,0.2105,0.0984999999999999,0.14375,0.1987499999999999,0.1119999999999999,0.14325,0.14275,0.0765,0.15525,0.1252499999999999,0.0855,0.2385,0.09075,0.1159999999999999,0.93875,0.091,0.09525,0.09975,0.1315,0.0757499999999999,0.0755,0.1205,0.1069999999999999,0.0999999999999999,0.0685,0.1049999999999999,0.25725,0.144,0.1937499999999999,0.09125,0.0935,0.071,0.1515,0.06,0.059,0.126,0.2345,0.09975,0.05925,0.0999999999999999,0.0905,0.08875,0.09125,0.0825,0.0805,0.05175,0.0399999999999999,0.08675,0.0329999999999999,0.05975,0.1362499999999999,0.1039999999999999,0.133,0.0529999999999999,0.18025,0.0765,0.1059999999999999,0.059,0.04425,0.1149999999999999,0.0292499999999999,0.06225,0.10725,0.03125,0.0895,0.079,0.1024999999999999,0.077,0.05825,0.03675,0.0504999999999999,0.11675,0.0404999999999999,0.062,0.0524999999999999,0.08625,0.09275,0.0504999999999999,0.0245,0.04725,0.10575,0.066,0.0225,0.0705,0.03775,0.18225,0.04775,0.04425,0.03375,0.0732499999999999,0.0429999999999999,0.0637499999999999,0.068,0.09425,0.0314999999999999,0.0364999999999999,0.0232499999999999,0.0364999999999999,0.0459999999999999,0.0339999999999999,0.0127499999999999
"Fast Five (Fast and the Furious 5, The) (2011)",0.98525,0.98525,0.98525,0.8492500000000001,0.92825,0.3592499999999999,0.59125,0.9825,0.7542500000000001,0.60775,0.60025,0.55075,0.7025,0.59125,0.36975,0.59125,0.4555,0.23875,0.26025,0.486,0.3409999999999999,0.3169999999999999,0.27125,0.27525,0.20525,0.24925,0.25825,0.3622499999999999,0.3375,0.1755,0.42225,0.11275,0.2485,0.1574999999999999,0.22275,0.28125,0.11575,0.55025,0.37375,0.12225,0.21975,0.08675,0.1664999999999999,0.15825,0.147,0.15925,0.1935,0.1935,0.14975,0.292,0.23975,0.0954999999999999,0.14775,0.16275,0.1372499999999999,0.0662499999999999,0.1235,0.20425,0.1144999999999999,0.185,0.1397499999999999,0.0762499999999999,0.04975,0.10675,0.3722499999999999,0.1624999999999999,0.1725,0.0755,0.12025,0.1265,0.092,0.0875,0.0925,0.1967499999999999,0.14675,0.14725,0.10425,0.076,0.10575,0.0777499999999999,0.1185,0.1139999999999999,0.0812499999999999,0.299,0.205,0.089,0.0369999999999999,0.0772499999999999,0.624,0.05975,0.1049999999999999,0.0782499999999999,0.1765,0.05375,0.294,0.1335,0.0519999999999999,0.0865,0.12,0.0484999999999999,0.14275,0.0837499999999999,0.1275,0.0787499999999999,0.05075,0.0687499999999999,0.1195,0.11725,0.0419999999999999,0.0675,0.4982499999999999,0.075,0.11075,0.2895,0.12425,0.06175,0.04525,0.09425,0.04925,0.0712499999999999,0.0354999999999999,0.06175,0.0489999999999999,0.071,0.1024999999999999,0.04125,0.0479999999999999,0.05625,0.09825,0.03925,0.0267499999999999,0.06075,0.0777499999999999,0.04425,0.0389999999999999,0.0464999999999999,0.0319999999999999,0.03775,0.04175,0.0685,0.0484999999999999,0.0369999999999999,0.0247499999999999,0.04625,0.05125,0.0285,0.0305,0.0192499999999999,0.0192499999999999
Legend of the Fist: The Return of Chen Zhen (Jing wu feng yun: Chen Zhen) (2010),0.96025,0.96025,0.97975,0.7609999999999999,0.794,0.8872500000000001,0.8872500000000001,0.52175,0.501,0.6455,0.808,0.9185,0.4775,0.4585,0.389,0.4585,0.4775,0.44975,0.4277499999999999,0.43025,0.3349999999999999,0.3155,0.44875,0.42325,0.242,0.3249999999999999,0.138,0.3994999999999999,0.1654999999999999,0.09125,0.8545,0.0735,0.3129999999999999,0.2264999999999999,0.26475,0.3305,0.7887500000000001,0.1689999999999999,0.1654999999999999,0.415,0.393,0.24225,0.1342499999999999,0.57825,0.1955,0.10425,0.57825,0.3085,0.1185,0.1987499999999999,0.075,0.10525,0.09475,0.0707499999999999,0.122,0.37,0.20725,0.17975,0.17425,0.18675,0.063,0.0837499999999999,0.11225,0.1104999999999999,0.1347499999999999,0.1332499999999999,0.0554999999999999,0.1272499999999999,0.11075,0.14775,0.21625,0.0969999999999999,0.173,0.064,0.03175,0.06075,0.252,0.26325,0.09475,0.0344999999999999,0.18075,0.0277499999999999,0.2155,0.12,0.21475,0.11175,0.1275,0.2219999999999999,0.05225,0.57825,0.141,0.15825,0.0755,0.205,0.06125,0.08675,0.0227499999999999,0.03625,0.1019999999999999,0.04975,0.3027499999999999,0.0334999999999999,0.2214999999999999,0.0949999999999999,0.1895,0.08625,0.11125,0.1997499999999999,0.03575,0.05525,0.52425,0.121,0.15775,0.0275,0.17075,0.0725,0.0815,0.0424999999999999,0.131,0.04525,0.0374999999999999,0.0549999999999999,0.2634999999999999,0.04825,0.0712499999999999,0.082,0.05925,0.077,0.076,0.0812499999999999,0.0197499999999999,0.0969999999999999,0.0285,0.031,0.0647499999999999,0.0695,0.18125,0.0242499999999999,0.0845,0.0404999999999999,0.0449999999999999,0.07,0.1245,0.0827499999999999,0.1619999999999999,0.0514999999999999,0.247,0.0645,0.0255
Colombiana (2011),0.981,0.981,0.981,0.7825,0.92925,0.91475,0.91475,0.61675,0.74775,0.6195,0.95925,0.8454999999999999,0.7505,0.56925,0.46725,0.56925,0.31725,0.5175,0.3345,0.3824999999999999,0.291,0.3944999999999999,0.2455,0.49475,0.26775,0.2847499999999999,0.49075,0.3055,0.3309999999999999,0.15875,0.215,0.254,0.27,0.15375,0.189,0.2925,0.355,0.36975,0.2214999999999999,0.18525,0.30325,0.119,0.16375,0.0959999999999999,0.279,0.21475,0.0959999999999999,0.2175,0.21675,0.1659999999999999,0.46475,0.1887499999999999,0.1312499999999999,0.217,0.138,0.0827499999999999,0.15725,0.3692499999999999,0.235,0.16725,0.14975,0.1397499999999999,0.188,0.0895,0.16475,0.11475,0.074,0.0837499999999999,0.06225,0.11375,0.10425,0.1059999999999999,0.06125,0.09525,0.1992499999999999,0.2355,0.1505,0.10775,0.09775,0.1785,0.149,0.11475,0.075,0.1397499999999999,0.215,0.0647499999999999,0.0615,0.1377499999999999,0.0519999999999999,0.05375,0.08925,0.089,0.0852499999999999,0.0459999999999999,0.118,0.0579999999999999,0.0574999999999999,0.16425,0.0715,0.09375,0.14675,0.075,0.0727499999999999,0.0855,0.087,0.073,0.0579999999999999,0.09825,0.03825,0.0685,0.12,0.03675,0.0657499999999999,0.1074999999999999,0.1069999999999999,0.0757499999999999,0.05275,0.1745,0.05925,0.10175,0.0354999999999999,0.0662499999999999,0.0514999999999999,0.195,0.0489999999999999,0.0489999999999999,0.06,0.0817499999999999,0.03075,0.06075,0.03025,0.05125,0.04925,0.2075,0.0454999999999999,0.06025,0.03075,0.0705,0.05575,0.0414999999999999,0.0559999999999999,0.0935,0.0429999999999999,0.03425,0.0227499999999999,0.04825,0.05375,0.04875,0.0142499999999999
Killer Elite (2011),0.98525,0.98525,0.98525,0.8075000000000001,0.95575,0.95275,0.95275,0.55325,0.53725,0.6135,0.877,0.98475,0.722,0.52025,0.2925,0.52025,0.353,0.3185,0.3994999999999999,0.29725,0.419,0.38525,0.2927499999999999,0.266,0.839,0.25575,0.133,0.2804999999999999,0.14925,0.56125,0.21925,0.14525,0.21525,0.3097499999999999,0.17675,0.26325,0.729,0.3027499999999999,0.1357499999999999,0.23325,0.46325,0.519,0.134,0.17025,0.23225,0.3067499999999999,0.2704999999999999,0.2704999999999999,0.393,0.2674999999999999,0.1094999999999999,0.1594999999999999,0.1285,0.249,0.15125,0.3565,0.14425,0.1267499999999999,0.1262499999999999,0.1897499999999999,0.0847499999999999,0.0807499999999999,0.2664999999999999,0.1265,0.16625,0.10425,0.39175,0.0974999999999999,0.1019999999999999,0.15425,0.17025,0.0682499999999999,0.0662499999999999,0.1664999999999999,0.22425,0.2155,0.10175,0.15975,0.0494999999999999,0.1149999999999999,0.16125,0.05625,0.1054999999999999,0.118,0.09625,0.1019999999999999,0.04475,0.16825,0.069,0.0722499999999999,0.10525,0.0665,0.124,0.181,0.0777499999999999,0.0722499999999999,0.05025,0.14375,0.05725,0.12225,0.04725,0.04075,0.10075,0.0817499999999999,0.37,0.06025,0.06025,0.0797499999999999,0.05775,0.061,0.0642499999999999,0.2279999999999999,0.04875,0.14525,0.1195,0.05775,0.0605,0.252,0.0677499999999999,0.1154999999999999,0.059,0.0797499999999999,0.09375,0.0635,0.0845,0.0672499999999999,0.0394999999999999,0.05325,0.1262499999999999,0.077,0.0215,0.10025,0.04525,0.1139999999999999,0.05475,0.073,0.0394999999999999,0.05025,0.04825,0.0627499999999999,0.0939999999999999,0.0534999999999999,0.209,0.03825,0.2877499999999999,0.0334999999999999,0.0419999999999999,0.0339999999999999,0.015
Abduction (2011),0.9575,0.9575,0.9575,0.754,0.8162499999999999,0.808,0.46525,0.8140000000000001,0.63125,0.57575,0.496,0.50525,0.57225,0.46525,0.57425,0.46525,0.65075,0.2654999999999999,0.2654999999999999,0.2584999999999999,0.29825,0.356,0.31425,0.2015,0.24425,0.2995,0.1564999999999999,0.26,0.9445,0.46725,0.17025,0.39025,0.18525,0.1069999999999999,0.1084999999999999,0.1185,0.1525,0.16175,0.31675,0.2905,0.23475,0.077,0.31275,0.0655,0.22775,0.1144999999999999,0.08675,0.15475,0.37775,0.33075,0.26425,0.1297499999999999,0.1054999999999999,0.12375,0.1375,0.075,0.1317499999999999,0.192,0.23625,0.15775,0.1009999999999999,0.1149999999999999,0.1265,0.191,0.0777499999999999,0.11225,0.05225,0.09975,0.0775,0.088,0.10225,0.06075,0.0905,0.0329999999999999,0.05025,0.0742499999999999,0.0675,0.08625,0.0792499999999999,0.089,0.1265,0.1144999999999999,0.2002499999999999,0.1084999999999999,0.1694999999999999,0.09675,0.0399999999999999,0.0747499999999999,0.088,0.0564999999999999,0.09975,0.06225,0.1069999999999999,0.0989999999999999,0.0404999999999999,0.0564999999999999,0.03375,0.062,0.0409999999999999,0.12475,0.0994999999999999,0.06125,0.0747499999999999,0.10075,0.15225,0.062,0.059,0.05425,0.0459999999999999,0.0702499999999999,0.05975,0.0354999999999999,0.0752499999999999,0.2644999999999999,0.066,0.05875,0.0529999999999999,0.03725,0.0319999999999999,0.03925,0.0267499999999999,0.09375,0.04275,0.4325,0.05025,0.0454999999999999,0.1367499999999999,0.0964999999999999,0.0277499999999999,0.05725,0.0167499999999999,0.05775,0.0524999999999999,0.0344999999999999,0.0682499999999999,0.0559999999999999,0.0324999999999999,0.0262499999999999,0.0235,0.0319999999999999,0.0389999999999999,0.031,0.03025,0.0272499999999999,0.0257499999999999,0.0172499999999999,0.04475,0.0192499999999999,0.0087499999999999
"Double, The (2011)",0.9085,0.749,0.73475,0.8787499999999999,0.81125,0.99625,0.959,0.749,0.66875,0.65975,0.58025,0.7842499999999999,0.433,0.64825,0.749,0.64825,0.4217499999999999,0.51175,0.4217499999999999,0.1639999999999999,0.3452499999999999,0.32525,0.277,0.28325,0.18275,0.27775,0.151,0.173,0.2754999999999999,0.3017499999999999,0.11225,0.39275,0.3452499999999999,0.09175,0.09,0.1669999999999999,0.23675,0.1272499999999999,0.2289999999999999,0.1679999999999999,0.1332499999999999,0.1975,0.10825,0.0999999999999999,0.17275,0.1265,0.142,0.142,0.3375,0.3425,0.0805,0.24075,0.27225,0.17375,0.2095,0.10625,0.1599999999999999,0.1079999999999999,0.209,0.1387499999999999,0.0637499999999999,0.4499999999999999,0.0875,0.70475,0.1302499999999999,0.0817499999999999,0.0712499999999999,0.10425,0.0675,0.1649999999999999,0.0692499999999999,0.1245,0.0662499999999999,0.0974999999999999,0.17825,0.0832499999999999,0.1674999999999999,0.126,0.092,0.10575,0.065,0.1725,0.04775,0.1272499999999999,0.0524999999999999,0.1545,0.12,0.1164999999999999,0.1044999999999999,0.065,0.1654999999999999,0.0267499999999999,0.0504999999999999,0.0915,0.0534999999999999,0.0832499999999999,0.176,0.0449999999999999,0.059,0.0725,0.09725,0.03775,0.0429999999999999,0.088,0.0464999999999999,0.0944999999999999,0.0559999999999999,0.1952499999999999,0.0172499999999999,0.0319999999999999,0.0469999999999999,0.0097499999999999,0.0667499999999999,0.0384999999999999,0.0409999999999999,0.0777499999999999,0.05025,0.0725,0.03825,0.0717499999999999,0.0705,0.0615,0.0205,0.03825,0.03675,0.03775,0.03525,0.0657499999999999,0.025,0.0262499999999999,0.1144999999999999,0.05575,0.0449999999999999,0.014,0.0805,0.0605,0.0267499999999999,0.0275,0.0642499999999999,0.08625,0.0295,0.03,0.0282499999999999,0.0182499999999999,0.0182499999999999,0.0272499999999999,0.0165,0.0202499999999999,0.014
