movieId,original,good,drama,mentor,greed,culture clash,runaway,vengeance,weird,melancholic,unlikely friendships,sacrifice,prejudice,independent film,catastrophe,adaptation,betrayal,life & death,islam,dialogue,period piece,childhood,drinking,life philosophy,chase,light,fun movie,family,very funny,surveillance,teen movie,fight scenes,transformation,predictable,survival,death,not funny,first contact,pornography,good music,creativity,fantasy world,nudity (full frontal - brief),doctors,underrated,stereotypes,small town,hospital,indians,british,bollywood,dysfunctional family,weapons,dreams,irish accent,classic car,awesome soundtrack,quirky,brothers,new jersey,1930s,race,california,computer animation,simple,alter ego,foul language,wartime,cancer,writers,women,too long,alternate history,queer,road movie,prison,nudity (topless - brief),80s,addiction,absurd,radio,multiple storylines,blindness,sexy,texas,film noir,memory,lawyer,censorship,internet,atheism,wilderness,rebellion,adoption,interracial romance,farce,mad scientist,pulp,island,hotel,god,new york city,ensemble cast,single father,immortality,father daughter relationship,san francisco,desert,directorial debut,homeless,made for tv,australia,camp,stoner movie,workplace,tokyo,hip hop,divorce,time,best of 2005,russian,ghosts/afterlife,buddy movie,stand-up comedy,hunting,potential oscar nom,notable nudity,nudity (rear),robert downey jr,documentary,too short,snakes,kidnapping,oil,fashion,los angeles,kick-butt women,trilogy,finnish,shopping,prostitution,wine,reality tv,goth,no plot,graphic novel,unlikeable characters,french,remake
World Trade Center (2006),0.7562500000000001,0.8167500000000001,0.74475,0.92675,0.74475,0.72525,0.71025,0.65175,0.3692499999999999,0.72525,0.41925,0.96575,0.96575,0.72525,0.84375,0.283,0.306,0.436,0.6615,0.4865,0.4659999999999999,0.23975,0.18325,0.31825,0.40475,0.33825,0.24825,0.8262499999999999,0.383,0.556,0.3325,0.8300000000000001,0.28025,0.84375,0.8162499999999999,0.48175,0.38475,0.84375,0.283,0.1395,0.1915,0.40825,0.296,0.2485,0.2095,0.27475,0.10225,0.5565,0.1962499999999999,0.09,0.12375,0.4054999999999999,0.32525,0.08975,0.18375,0.16775,0.0974999999999999,0.20375,0.15975,0.38475,0.0835,0.16575,0.27075,0.2955,0.31275,0.37075,0.24625,0.4905,0.15725,0.1629999999999999,0.209,0.1385,0.241,0.12275,0.09775,0.09125,0.11075,0.1134999999999999,0.0544999999999999,0.196,0.24325,0.237,0.1317499999999999,0.1285,0.0949999999999999,0.1004999999999999,0.2395,0.0519999999999999,0.174,0.21625,0.2224999999999999,0.1054999999999999,0.0255,0.21275,0.11725,0.17925,0.1345,0.15525,0.2035,0.10225,0.3057499999999999,0.6455,0.1205,0.24,0.05975,0.11725,0.127,0.0802499999999999,0.0737499999999999,0.15,0.10075,0.1089999999999999,0.1445,0.089,0.25,0.0667499999999999,0.1255,0.1094999999999999,0.09075,0.0569999999999999,0.125,0.1119999999999999,0.1287499999999999,0.0875,0.04825,0.265,0.10725,0.2165,0.0364999999999999,0.0692499999999999,0.09575,0.16525,0.1392499999999999,0.12475,0.1049999999999999,0.1104999999999999,0.05175,0.0635,0.03475,0.04725,0.04675,0.0295,0.2035,0.0409999999999999,0.0695,0.0767499999999999,0.0655,0.03625,0.1195
"Pursuit of Happyness, The (2006)",0.914,0.98575,0.98575,0.96975,0.90625,0.94575,0.94575,0.8452500000000001,0.8979999999999999,0.9255,0.98575,0.902,0.902,0.88575,0.73975,0.32175,0.4895,0.88575,0.22225,0.312,0.17125,0.4649999999999999,0.63875,0.7245,0.37775,0.278,0.2927499999999999,0.4225,0.4992499999999999,0.18275,0.2294999999999999,0.4217499999999999,0.4345,0.354,0.71975,0.26275,0.37375,0.2564999999999999,0.1885,0.26675,0.387,0.2005,0.4044999999999999,0.59225,0.3055,0.254,0.16625,0.573,0.1317499999999999,0.11275,0.4175,0.58125,0.20375,0.8320000000000001,0.18725,0.273,0.26675,0.21925,0.31775,0.3335,0.09475,0.2329999999999999,0.173,0.172,0.3612499999999999,0.16275,0.183,0.11375,0.3027499999999999,0.18125,0.1372499999999999,0.14375,0.14675,0.11175,0.276,0.121,0.14125,0.1175,0.25525,0.151,0.1505,0.1255,0.175,0.0949999999999999,0.0825,0.0775,0.204,0.069,0.0444999999999999,0.0845,0.189,0.1317499999999999,0.09825,0.2774999999999999,0.04625,0.09,0.092,0.09225,0.1074999999999999,0.148,0.185,0.11625,0.04325,0.99425,0.1564999999999999,0.15375,0.73925,0.0394999999999999,0.092,0.96875,0.0905,0.05175,0.05175,0.10025,0.38225,0.15325,0.1345,0.1305,0.16475,0.1297499999999999,0.04625,0.10575,0.08725,0.1149999999999999,0.0959999999999999,0.2987499999999999,0.04925,0.0504999999999999,0.066,0.0444999999999999,0.1079999999999999,0.0314999999999999,0.0835,0.0484999999999999,0.05375,0.0795,0.03575,0.04025,0.0212499999999999,0.0825,0.0805,0.04825,0.09475,0.0242499999999999,0.0414999999999999,0.04075,0.0394999999999999,0.03675,0.04025
Invincible (2006),0.83725,0.947,0.83725,0.98275,0.83725,0.59675,0.6055,0.5975,0.71,0.33575,0.6425,0.8532500000000001,0.8532500000000001,0.2764999999999999,0.8075000000000001,0.2564999999999999,0.4855,0.351,0.46575,0.33225,0.4054999999999999,0.5095,0.1315,0.4802499999999999,0.345,0.1877499999999999,0.48975,0.26975,0.24575,0.3335,0.45875,0.45325,0.41725,0.432,0.14625,0.1405,0.355,0.26225,0.192,0.32125,0.2405,0.26175,0.295,0.2015,0.1952499999999999,0.23175,0.2485,0.1865,0.10525,0.0935,0.3409999999999999,0.092,0.345,0.46075,0.1599999999999999,0.15975,0.5175,0.155,0.24175,0.74575,0.0925,0.2405,0.17475,0.15975,0.15225,0.269,0.33375,0.08625,0.22875,0.1089999999999999,0.14275,0.0817499999999999,0.23675,0.10925,0.14,0.12475,0.0695,0.12175,0.11825,0.15425,0.21475,0.0805,0.1245,0.11725,0.142,0.0822499999999999,0.13,0.08675,0.04925,0.15975,0.06075,0.0519999999999999,0.04425,0.1049999999999999,0.0692499999999999,0.05825,0.1124999999999999,0.1265,0.09375,0.068,0.0389999999999999,0.1149999999999999,0.04875,0.1555,0.1902499999999999,0.09125,0.1609999999999999,0.0349999999999999,0.16725,0.146,0.081,0.0314999999999999,0.27175,0.0652499999999999,0.05425,0.0715,0.16425,0.0762499999999999,0.11275,0.2145,0.09125,0.11325,0.1875,0.063,0.0374999999999999,0.059,0.1069999999999999,0.0667499999999999,0.1475,0.0499999999999999,0.0974999999999999,0.061,0.04525,0.0374999999999999,0.10325,0.05575,0.0564999999999999,0.0489999999999999,0.059,0.0354999999999999,0.03025,0.04075,0.04375,0.03325,0.05075,0.0314999999999999,0.0389999999999999,0.03075,0.0595
We Are Marshall (2006),0.80775,0.8625,0.80775,0.985,0.80775,0.7255,0.504,0.504,0.56125,0.7255,0.6425,0.89575,0.89575,0.7255,0.62925,0.16975,0.428,0.27375,0.61925,0.284,0.38975,0.3155,0.1305,0.4649999999999999,0.2845,0.267,0.2674999999999999,0.47075,0.2365,0.21175,0.40725,0.302,0.44925,0.4095,0.292,0.20425,0.36475,0.33175,0.131,0.0817499999999999,0.245,0.22375,0.24775,0.35275,0.1892499999999999,0.16475,0.5205,0.22025,0.1435,0.085,0.1987499999999999,0.10575,0.192,0.1144999999999999,0.235,0.128,0.0817499999999999,0.21125,0.262,0.4499999999999999,0.09875,0.23975,0.21825,0.2017499999999999,0.128,0.302,0.1019999999999999,0.1614999999999999,0.2405,0.0805,0.196,0.0712499999999999,0.134,0.1084999999999999,0.14775,0.10725,0.0767499999999999,0.05225,0.0707499999999999,0.10575,0.33925,0.0755,0.11875,0.1094999999999999,0.17125,0.083,0.20725,0.05925,0.0707499999999999,0.17775,0.0665,0.0925,0.0424999999999999,0.1875,0.0665,0.09975,0.11925,0.1094999999999999,0.09375,0.0677499999999999,0.11725,0.0534999999999999,0.0697499999999999,0.138,0.141,0.089,0.11675,0.0272499999999999,0.0777499999999999,0.131,0.1277499999999999,0.05325,0.10225,0.0685,0.04725,0.06125,0.203,0.0544999999999999,0.059,0.05825,0.088,0.0787499999999999,0.1004999999999999,0.0695,0.03625,0.0494999999999999,0.0549999999999999,0.066,0.17425,0.0837499999999999,0.1119999999999999,0.0232499999999999,0.0579999999999999,0.04175,0.04775,0.067,0.04575,0.04125,0.0469999999999999,0.0329999999999999,0.024,0.03125,0.0509999999999999,0.04075,0.0454999999999999,0.03675,0.0354999999999999,0.04425,0.085
"Hoax, The (2007)",0.8300000000000001,0.78975,0.74425,0.97675,0.841,0.58575,0.871,0.7862499999999999,0.71925,0.62975,0.59775,0.6765,0.3035,0.4545,0.58525,0.9555,0.8300000000000001,0.4545,0.6765,0.64325,0.39475,0.27025,0.4275,0.40225,0.3804999999999999,0.3602499999999999,0.67325,0.256,0.40275,0.64325,0.1505,0.2189999999999999,0.2445,0.303,0.14175,0.395,0.33775,0.363,0.39425,0.217,0.3944999999999999,0.3874999999999999,0.3655,0.39125,0.36475,0.1297499999999999,0.18375,0.1659999999999999,0.1134999999999999,0.178,0.135,0.2145,0.25925,0.24925,0.1937499999999999,0.2624999999999999,0.1372499999999999,0.9005000000000001,0.21225,0.4145,0.17225,0.11125,0.3722499999999999,0.148,0.09875,0.3299999999999999,0.2319999999999999,0.1967499999999999,0.1714999999999999,0.70375,0.1129999999999999,0.11675,0.18275,0.4525,0.2395,0.1952499999999999,0.6215,0.2204999999999999,0.3155,0.2065,0.14375,0.14525,0.23525,0.22425,0.1342499999999999,0.1255,0.15675,0.24425,0.1139999999999999,0.235,0.1327499999999999,0.133,0.10075,0.0837499999999999,0.03675,0.21225,0.09375,0.22575,0.087,0.17425,0.1327499999999999,0.38875,0.21575,0.0369999999999999,0.078,0.1139999999999999,0.12125,0.0484999999999999,0.11625,0.1654999999999999,0.0642499999999999,0.145,0.12075,0.0925,0.0944999999999999,0.0837499999999999,0.078,0.142,0.1069999999999999,0.21775,0.064,0.09225,0.0682499999999999,0.11775,0.1119999999999999,0.23425,0.0712499999999999,0.0989999999999999,0.204,0.0767499999999999,0.03275,0.1049999999999999,0.14125,0.11075,0.066,0.21075,0.0645,0.0574999999999999,0.03025,0.04125,0.03575,0.11275,0.0399999999999999,0.05625,0.0675,0.0379999999999999,0.1054999999999999,0.05025,0.0832499999999999
"Goodbye Bafana (Color of Freedom, The) (2007)",0.81,0.81,0.81,0.87975,0.81,0.559,0.69825,0.81125,0.558,0.558,0.7907500000000001,0.511,0.8767499999999999,0.578,0.59125,0.9735,0.762,0.578,0.8487499999999999,0.371,0.7622500000000001,0.70275,0.4175,0.9185,0.4385,0.1892499999999999,0.39675,0.3355,0.24675,0.7255,0.3525,0.21175,0.49575,0.4922499999999999,0.628,0.42325,0.355,0.289,0.45725,0.1795,0.2254999999999999,0.42925,0.407,0.64525,0.16125,0.633,0.306,0.249,0.18275,0.50525,0.0782499999999999,0.09,0.15375,0.265,0.38425,0.3047499999999999,0.1795,0.21875,0.32475,0.3199999999999999,0.16425,0.48975,0.2445,0.27225,0.1059999999999999,0.2269999999999999,0.14675,0.3522499999999999,0.243,0.1195,0.27775,0.25675,0.21075,0.1505,0.1064999999999999,0.95875,0.2784999999999999,0.1064999999999999,0.1079999999999999,0.1252499999999999,0.2015,0.10575,0.23025,0.10475,0.128,0.088,0.083,0.2975,0.2165,0.0817499999999999,0.22225,0.246,0.1614999999999999,0.16425,0.144,0.0554999999999999,0.25075,0.1089999999999999,0.7609999999999999,0.085,0.03675,0.1277499999999999,0.0682499999999999,0.2115,0.03425,0.151,0.1154999999999999,0.0235,0.1649999999999999,0.18475,0.2604999999999999,0.145,0.0354999999999999,0.04325,0.3005,0.12275,0.3,0.09125,0.17875,0.16575,0.1405,0.183,0.03225,0.1074999999999999,0.0777499999999999,0.3652499999999999,0.148,0.2075,0.15425,0.0549999999999999,0.153,0.05875,0.04225,0.12175,0.142,0.11125,0.05825,0.0662499999999999,0.0579999999999999,0.0217499999999999,0.0464999999999999,0.04875,0.0564999999999999,0.0424999999999999,0.0329999999999999,0.0489999999999999,0.212,0.03875,0.0677499999999999
"Kite Runner, The (2007)",0.8227500000000001,0.8227500000000001,0.8227500000000001,0.768,0.8227500000000001,0.8227500000000001,0.8227500000000001,0.8227500000000001,0.69925,0.69925,0.9545,0.8022499999999999,0.8022499999999999,0.5835,0.786,0.98425,0.78,0.5835,0.89375,0.408,0.3735,0.8600000000000001,0.37075,0.507,0.253,0.1669999999999999,0.1287499999999999,0.3914999999999999,0.3645,0.266,0.20775,0.3502499999999999,0.39,0.2514999999999999,0.32675,0.35275,0.3692499999999999,0.2249999999999999,0.344,0.20775,0.3279999999999999,0.407,0.22975,0.2875,0.209,0.2614999999999999,0.10375,0.25175,0.14225,0.297,0.503,0.27275,0.18425,0.14975,0.24425,0.3472499999999999,0.17825,0.174,0.309,0.1312499999999999,0.10925,0.1505,0.21375,0.17375,0.16375,0.1795,0.1385,0.1704999999999999,0.2644999999999999,0.2987499999999999,0.209,0.1945,0.14375,0.1579999999999999,0.1445,0.12275,0.23125,0.0632499999999999,0.15125,0.1064999999999999,0.0454999999999999,0.14775,0.12375,0.11225,0.0569999999999999,0.0815,0.2624999999999999,0.0775,0.1069999999999999,0.079,0.16625,0.1084999999999999,0.2045,0.385,0.066,0.09,0.0687499999999999,0.09575,0.10075,0.0835,0.1089999999999999,0.0519999999999999,0.04925,0.077,0.1154999999999999,0.1535,0.26075,0.0685,0.1327499999999999,0.0479999999999999,0.1599999999999999,0.0727499999999999,0.0895,0.14,0.03925,0.0905,0.09325,0.05725,0.0319999999999999,0.1992499999999999,0.2905,0.0665,0.0705,0.11475,0.04525,0.1485,0.09475,0.071,0.05475,0.06125,0.1335,0.0282499999999999,0.1297499999999999,0.0832499999999999,0.0349999999999999,0.05375,0.0409999999999999,0.08775,0.122,0.0574999999999999,0.06125,0.0645,0.0245,0.0802499999999999,0.0682499999999999,0.09525,0.03,0.059,0.03025
"Great Debaters, The (2007)",0.83175,0.8725,0.83175,0.95225,0.76725,0.83175,0.9755,0.66325,0.66325,0.366,0.4539999999999999,0.723,0.98075,0.272,0.56325,0.2145,0.598,0.26825,0.71,0.3107499999999999,0.743,0.1907499999999999,0.29925,0.384,0.25975,0.18375,0.2985,0.20675,0.20725,0.144,0.4187499999999999,0.245,0.4044999999999999,0.3355,0.09675,0.2504999999999999,0.33475,0.33225,0.189,0.1119999999999999,0.23925,0.2274999999999999,0.23025,0.3399999999999999,0.299,0.56975,0.37175,0.1935,0.25375,0.1335,0.44225,0.10075,0.353,0.14775,0.30825,0.256,0.08775,0.18575,0.27875,0.24725,0.79725,0.4785,0.39325,0.1745,0.0652499999999999,0.14675,0.2254999999999999,0.15925,0.12375,0.2294999999999999,0.14525,0.0544999999999999,0.2534999999999999,0.1795,0.26,0.1599999999999999,0.0637499999999999,0.1649999999999999,0.1154999999999999,0.1154999999999999,0.39475,0.21425,0.1317499999999999,0.08675,0.8574999999999999,0.17425,0.0949999999999999,0.17875,0.1594999999999999,0.39575,0.1579999999999999,0.0534999999999999,0.3175,0.0449999999999999,0.17725,0.075,0.0657499999999999,0.1044999999999999,0.05475,0.10525,0.10775,0.0795,0.13,0.1634999999999999,0.078,0.11075,0.0715,0.04925,0.1019999999999999,0.0785,0.14275,0.0474999999999999,0.1019999999999999,0.0647499999999999,0.081,0.0717499999999999,0.17575,0.0762499999999999,0.0695,0.1985,0.0815,0.1465,0.0705,0.12025,0.0287499999999999,0.075,0.0625,0.0745,0.17725,0.11225,0.0579999999999999,0.0344999999999999,0.0655,0.04525,0.0359999999999999,0.1475,0.0529999999999999,0.0247499999999999,0.03125,0.0349999999999999,0.026,0.0802499999999999,0.0267499999999999,0.03725,0.03075,0.0359999999999999,0.02,0.0329999999999999,0.03225
"Class, The (Klass) (2007)",0.97675,0.90675,0.90675,0.75,0.90675,0.84775,0.7235,0.97675,0.74325,0.74325,0.46675,0.52,0.4649999999999999,0.72975,0.5865,0.496,0.7775000000000001,0.56775,0.52,0.673,0.174,0.35375,0.407,0.5885,0.45075,0.1495,0.1937499999999999,0.17425,0.3904999999999999,0.37475,0.94,0.41725,0.33075,0.264,0.46825,0.205,0.3495,0.1915,0.7305,0.23075,0.3735,0.26,0.55675,0.37075,0.2204999999999999,0.17375,0.2055,0.23875,0.0815,0.0969999999999999,0.16325,0.15775,0.57625,0.3269999999999999,0.1624999999999999,0.255,0.23075,0.4449999999999999,0.16925,0.17825,0.1069999999999999,0.20675,0.066,0.17425,0.09125,0.21725,0.3139999999999999,0.243,0.067,0.152,0.14475,0.19,0.3299999999999999,0.26475,0.0334999999999999,0.1355,0.259,0.083,0.39975,0.2395,0.0954999999999999,0.1977499999999999,0.11025,0.27825,0.074,0.0954999999999999,0.22925,0.0255,0.31575,0.3994999999999999,0.1855,0.05425,0.19,0.0635,0.0242499999999999,0.05375,0.0539999999999999,0.1915,0.0235,0.059,0.072,0.0519999999999999,0.0469999999999999,0.1124999999999999,0.03875,0.10925,0.0369999999999999,0.068,0.15225,0.0657499999999999,0.0657499999999999,0.0147499999999999,0.06075,0.20425,0.0504999999999999,0.20925,0.11875,0.0544999999999999,0.0272499999999999,0.41225,0.0715,0.05075,0.022,0.2035,0.0464999999999999,0.236,0.14,0.0969999999999999,0.04825,0.1149999999999999,0.05925,0.0165,0.08925,0.03075,0.0212499999999999,0.0305,0.0725,0.0494999999999999,0.0245,0.0147499999999999,0.27175,0.0125,0.11325,0.2917499999999999,0.08725,0.30025,0.0287499999999999,0.1059999999999999,0.0549999999999999
"American Crime, An (2007)",0.8127500000000001,0.8525,0.8525,0.9865,0.8127500000000001,0.78925,0.74475,0.905,0.88825,0.66425,0.4679999999999999,0.64925,0.56825,0.8525,0.44925,0.63225,0.52425,0.8525,0.64925,0.7737499999999999,0.4357499999999999,0.731,0.27575,0.346,0.1902499999999999,0.2945,0.12175,0.731,0.3299999999999999,0.2334999999999999,0.3369999999999999,0.185,0.265,0.44375,0.2694999999999999,0.4782499999999999,0.4145,0.204,0.65175,0.14825,0.254,0.45075,0.4932499999999999,0.29625,0.24925,0.2239999999999999,0.143,0.202,0.1267499999999999,0.1295,0.252,0.5435,0.1402499999999999,0.2204999999999999,0.22875,0.1835,0.0964999999999999,0.18525,0.254,0.1815,0.066,0.0925,0.04725,0.16175,0.144,0.1599999999999999,0.26925,0.31425,0.10025,0.18275,0.1649999999999999,0.09275,0.17225,0.181,0.1377499999999999,0.261,0.16375,0.0265,0.20825,0.1079999999999999,0.03425,0.1392499999999999,0.2415,0.15775,0.0544999999999999,0.08875,0.2055,0.18675,0.569,0.4277499999999999,0.21775,0.11175,0.1034999999999999,0.24175,0.06225,0.12475,0.0974999999999999,0.1094999999999999,0.0519999999999999,0.05775,0.1927499999999999,0.0369999999999999,0.10725,0.151,0.0324999999999999,0.1084999999999999,0.0275,0.019,0.0865,0.0474999999999999,0.28725,0.09125,0.0584999999999999,0.10875,0.05525,0.147,0.0837499999999999,0.0662499999999999,0.03375,0.1225,0.0782499999999999,0.0195,0.027,0.124,0.0579999999999999,0.18275,0.1134999999999999,0.09325,0.03525,0.093,0.0762499999999999,0.04025,0.24325,0.028,0.0172499999999999,0.0227499999999999,0.08,0.04825,0.04375,0.018,0.1044999999999999,0.027,0.0329999999999999,0.1024999999999999,0.0277499999999999,0.2564999999999999,0.0559999999999999,0.04925,0.04375
Felon (2008),0.9485,0.94525,0.94525,0.93125,0.9005000000000001,0.94525,0.79925,0.9485,0.79925,0.62925,0.4892499999999999,0.4975,0.4975,0.79925,0.4762499999999999,0.3017499999999999,0.9005000000000001,0.5285,0.4852499999999999,0.36175,0.1205,0.1644999999999999,0.38,0.4395,0.7729999999999999,0.30225,0.24575,0.394,0.352,0.4915,0.16325,0.48775,0.2947499999999999,0.33925,0.70175,0.40275,0.38075,0.249,0.8002499999999999,0.173,0.17675,0.27225,0.3409999999999999,0.15175,0.4685,0.3365,0.1985,0.236,0.206,0.1395,0.44425,0.2435,0.44075,0.16475,0.2867499999999999,0.32375,0.151,0.2055,0.212,0.289,0.0812499999999999,0.35775,0.27725,0.16975,0.188,0.18725,0.5905,0.12175,0.1584999999999999,0.17025,0.1205,0.1245,0.1119999999999999,0.125,0.1119999999999999,0.986,0.11075,0.0695,0.42025,0.14275,0.0832499999999999,0.17225,0.244,0.12225,0.14125,0.0979999999999999,0.1315,0.33875,0.0775,0.144,0.071,0.0827499999999999,0.0705,0.079,0.084,0.10325,0.08625,0.2329999999999999,0.14425,0.10575,0.092,0.1104999999999999,0.0772499999999999,0.0727499999999999,0.04925,0.084,0.0842499999999999,0.03825,0.1704999999999999,0.1877499999999999,0.10075,0.0672499999999999,0.05525,0.1755,0.0805,0.04975,0.1317499999999999,0.0747499999999999,0.1154999999999999,0.0895,0.23425,0.0964999999999999,0.08625,0.26775,0.0999999999999999,0.11725,0.1937499999999999,0.1154999999999999,0.123,0.0424999999999999,0.14475,0.03475,0.1992499999999999,0.0292499999999999,0.0197499999999999,0.064,0.0464999999999999,0.0404999999999999,0.1654999999999999,0.03575,0.05225,0.0295,0.05275,0.04075,0.0842499999999999,0.066,0.0767499999999999,0.0434999999999999,0.0717499999999999
Red (2008),0.8799999999999999,0.74675,0.74675,0.8180000000000001,0.9605,0.74675,0.698,0.9605,0.70325,0.73775,0.72425,0.363,0.3595,0.73775,0.43125,0.70025,0.7715000000000001,0.7802500000000001,0.235,0.3017499999999999,0.1835,0.42825,0.70325,0.40375,0.59125,0.17575,0.215,0.542,0.28825,0.5845,0.28075,0.2644999999999999,0.2395,0.417,0.2105,0.395,0.364,0.20375,0.4605,0.20325,0.15425,0.2319999999999999,0.3189999999999999,0.33375,0.3625,0.311,0.389,0.2827499999999999,0.15125,0.2185,0.4459999999999999,0.39025,0.24775,0.1292499999999999,0.2007499999999999,0.32375,0.14375,0.22225,0.26025,0.15425,0.11925,0.1465,0.1285,0.353,0.2524999999999999,0.30425,0.18625,0.10225,0.17025,0.1185,0.1709999999999999,0.1029999999999999,0.065,0.1875,0.26925,0.18575,0.2185,0.0409999999999999,0.06175,0.2329999999999999,0.0499999999999999,0.11275,0.2744999999999999,0.08625,0.1215,0.1377499999999999,0.1775,0.4925,0.11525,0.136,0.17325,0.0579999999999999,0.1654999999999999,0.2774999999999999,0.1785,0.1285,0.05775,0.172,0.077,0.0782499999999999,0.0682499999999999,0.0865,0.0494999999999999,0.04175,0.0519999999999999,0.0697499999999999,0.05675,0.10775,0.10875,0.3645,0.2075,0.1079999999999999,0.1875,0.0795,0.15025,0.063,0.03725,0.0737499999999999,0.0217499999999999,0.0875,0.0777499999999999,0.0637499999999999,0.18075,0.2405,0.404,0.259,0.0802499999999999,0.03175,0.0785,0.026,0.1377499999999999,0.0414999999999999,0.26275,0.0394999999999999,0.081,0.0334999999999999,0.0374999999999999,0.1079999999999999,0.0439999999999999,0.0635,0.0949999999999999,0.0707499999999999,0.0682499999999999,0.04375,0.0349999999999999,0.1634999999999999,0.0464999999999999,0.04625,0.03425
"Express, The (2008)",0.74825,0.8147500000000001,0.74825,0.93775,0.74825,0.6315,0.6315,0.472,0.645,0.54475,0.61125,0.7455,0.91275,0.54475,0.5475,0.364,0.5415,0.397,0.73575,0.28075,0.73575,0.6015,0.18575,0.66475,0.32775,0.243,0.2534999999999999,0.54675,0.29,0.22625,0.393,0.3259999999999999,0.584,0.33125,0.214,0.427,0.3682499999999999,0.28025,0.18025,0.12175,0.25825,0.2784999999999999,0.3542499999999999,0.24525,0.38225,0.32875,0.16675,0.2594999999999999,0.2,0.183,0.64,0.09575,0.1475,0.2299999999999999,0.21525,0.1935,0.12175,0.1555,0.1257499999999999,0.63575,0.216,0.36975,0.05975,0.22625,0.12,0.3259999999999999,0.09225,0.1114999999999999,0.3395,0.35,0.1355,0.0747499999999999,0.18475,0.10925,0.2987499999999999,0.10025,0.05475,0.0737499999999999,0.154,0.10675,0.3445,0.084,0.15675,0.0832499999999999,0.58925,0.1124999999999999,0.09625,0.0564999999999999,0.0845,0.0642499999999999,0.1109999999999999,0.132,0.0564999999999999,0.0817499999999999,0.1225,0.10625,0.10275,0.1255,0.22425,0.119,0.0857499999999999,0.03325,0.0404999999999999,0.1342499999999999,0.39625,0.09975,0.0765,0.0225,0.0785,0.1325,0.197,0.04675,0.0715,0.04825,0.0459999999999999,0.0394999999999999,0.2002499999999999,0.0509999999999999,0.09025,0.06125,0.207,0.093,0.0549999999999999,0.136,0.10575,0.0755,0.1154999999999999,0.0379999999999999,0.1785,0.11725,0.0795,0.018,0.029,0.0265,0.1159999999999999,0.05425,0.05975,0.0265,0.1515,0.0222499999999999,0.0235,0.0182499999999999,0.04875,0.1245,0.0364999999999999,0.0359999999999999,0.0449999999999999,0.03375,0.0642499999999999
Changeling (2008),0.96475,0.8815,0.8815,0.94775,0.976,0.84425,0.835,0.8494999999999999,0.7565,0.7565,0.61125,0.67975,0.67975,0.65075,0.63925,0.4765,0.976,0.545,0.538,0.42125,0.8305,0.5005,0.3462499999999999,0.33175,0.4885,0.3077499999999999,0.14575,0.37375,0.3452499999999999,0.976,0.21,0.264,0.3065,0.3359999999999999,0.2987499999999999,0.32125,0.34975,0.2095,0.3572499999999999,0.143,0.312,0.32025,0.38575,0.60575,0.37625,0.1955,0.1535,0.618,0.29725,0.1589999999999999,0.3105,0.528,0.187,0.22125,0.6885,0.353,0.143,0.22475,0.2734999999999999,0.2435,0.7845,0.2115,0.612,0.16825,0.245,0.1995,0.2025,0.12,0.1215,0.20525,0.301,0.218,0.16475,0.15475,0.1875,0.17125,0.23225,0.0984999999999999,0.088,0.191,0.17675,0.147,0.26175,0.12375,0.1282499999999999,0.188,0.1669999999999999,0.25725,0.1574999999999999,0.0944999999999999,0.11025,0.2015,0.1684999999999999,0.4127499999999999,0.0595,0.0757499999999999,0.05525,0.1699999999999999,0.1089999999999999,0.14775,0.073,0.0687499999999999,0.05875,0.2624999999999999,0.0964999999999999,0.1252499999999999,0.1765,0.10825,0.10925,0.09175,0.1079999999999999,0.14925,0.0627499999999999,0.0875,0.17825,0.16575,0.065,0.10625,0.09025,0.123,0.05275,0.0354999999999999,0.06075,0.0905,0.08625,0.1845,0.0925,0.092,0.0637499999999999,0.04175,0.0842499999999999,0.03875,0.7985,0.03775,0.0635,0.9165,0.05375,0.05625,0.03,0.0429999999999999,0.154,0.0675,0.04975,0.0414999999999999,0.0645,0.09825,0.04025,0.0494999999999999,0.0554999999999999
