movieId,weird,runaway,betrayal,melancholic,greed,original,culture clash,vengeance,dialogue,drama,pornography,independent film,good,quirky,drinking,mentor,adaptation,catastrophe,death,light,predictable,absurd,chase,sexy,surveillance,life & death,fantasy world,not funny,film noir,life philosophy,dysfunctional family,weapons,creativity,very funny,fight scenes,transformation,pulp,first contact,nudity (full frontal - brief),classic car,underrated,writers,censorship,hospital,doctors,addiction,small town,multiple storylines,hotel,fun movie,mad scientist,sacrifice,survival,alter ego,queer,women,british,nudity (topless - brief),unlikely friendships,childhood,road movie,wilderness,dreams,blindness,goth,irish accent,camp,graphic novel,teen movie,family,california,directorial debut,kidnapping,good music,islam,prejudice,tokyo,awesome soundtrack,computer animation,memory,farce,stoner movie,period piece,stereotypes,hunting,new jersey,texas,80s,divorce,prison,brothers,too long,nudity (rear),workplace,alternate history,simple,prostitution,atheism,desert,australia,internet,stand-up comedy,wartime,god,immortality,foul language,no plot,unlikeable characters,best of 2005,reality tv,1930s,ensemble cast,new york city,kick-butt women,notable nudity,indians,island,bollywood,potential oscar nom,russian,homeless,finnish,hip hop,snakes,adoption,made for tv,robert downey jr,radio,los angeles,lawyer,interracial romance,cancer,french,trilogy,race,wine,documentary,rebellion,ghosts/afterlife,oil,father daughter relationship,fashion,shopping,buddy movie,san francisco,remake,time,too short,single father
Dr. Terror's House of Horrors (1965),0.847,0.93975,0.68225,0.8274999999999999,0.69975,0.7809999999999999,0.6145,0.80325,0.69975,0.64875,0.57525,0.3419999999999999,0.57875,0.829,0.19,0.43525,0.40575,0.39925,0.3592499999999999,0.2714999999999999,0.406,0.216,0.39125,0.16725,0.15375,0.256,0.3565,0.27375,0.32025,0.2514999999999999,0.133,0.2345,0.17175,0.26875,0.216,0.24125,0.294,0.25175,0.172,0.46625,0.23325,0.25775,0.14675,0.1699999999999999,0.62925,0.1337499999999999,0.585,0.40825,0.093,0.2465,0.64175,0.535,0.1397499999999999,0.10125,0.14925,0.05925,0.25625,0.15625,0.2204999999999999,0.1019999999999999,0.0725,0.1704999999999999,0.29425,0.45475,0.3602499999999999,0.1307499999999999,0.40025,0.06175,0.17675,0.05875,0.078,0.1674999999999999,0.04675,0.20825,0.084,0.0875,0.14175,0.2025,0.13,0.0707499999999999,0.245,0.11175,0.0845,0.0969999999999999,0.1014999999999999,0.09125,0.2475,0.1634999999999999,0.015,0.08675,0.143,0.05175,0.0389999999999999,0.1435,0.10375,0.0752499999999999,0.0579999999999999,0.0752499999999999,0.22125,0.11725,0.071,0.0949999999999999,0.2002499999999999,0.064,0.0959999999999999,0.0262499999999999,0.03625,0.05675,0.1415,0.03875,0.10775,0.061,0.0182499999999999,0.0984999999999999,0.0524999999999999,0.0895,0.1935,0.0354999999999999,0.0275,0.0885,0.0479999999999999,0.0855,0.10725,0.178,0.03,0.05575,0.0222499999999999,0.09825,0.0135,0.04175,0.0349999999999999,0.091,0.04875,0.05675,0.0202499999999999,0.0429999999999999,0.04575,0.0132499999999999,0.028,0.03525,0.0127499999999999,0.0205,0.015,0.01,0.0145,0.0075,0.021,0.0122499999999999,0.0112499999999999
"Day of the Locust, The (1975)",0.92725,0.8732500000000001,0.68925,0.8227500000000001,0.8227500000000001,0.619,0.68925,0.388,0.7867500000000001,0.71275,0.782,0.80775,0.3605,0.91475,0.4835,0.34025,0.59975,0.4014999999999999,0.33025,0.391,0.577,0.7,0.15475,0.635,0.1169999999999999,0.371,0.15975,0.2564999999999999,0.3635,0.23175,0.4565,0.09325,0.26475,0.29225,0.17425,0.202,0.1485,0.18075,0.138,0.1624999999999999,0.1275,0.5935,0.4067499999999999,0.21225,0.0672499999999999,0.43725,0.39225,0.2185,0.45225,0.0832499999999999,0.0715,0.0949999999999999,0.0657499999999999,0.0939999999999999,0.235,0.22475,0.0747499999999999,0.147,0.10025,0.1465,0.44225,0.22175,0.32725,0.0845,0.05325,0.1402499999999999,0.0787499999999999,0.08925,0.08925,0.04125,0.741,0.09575,0.05025,0.076,0.3189999999999999,0.3429999999999999,0.05675,0.04325,0.10525,0.0935,0.09625,0.15525,0.21475,0.06225,0.086,0.0574999999999999,0.279,0.0319999999999999,0.0842499999999999,0.0765,0.05475,0.214,0.0444999999999999,0.10175,0.074,0.04325,0.1579999999999999,0.0334999999999999,0.142,0.05525,0.05275,0.14725,0.05875,0.1262499999999999,0.0655,0.0142499999999999,0.141,0.3475,0.03425,0.05525,0.9395,0.134,0.02975,0.0637499999999999,0.14825,0.05175,0.0615,0.0242499999999999,0.09575,0.05825,0.126,0.03125,0.0954999999999999,0.3622499999999999,0.0434999999999999,0.0277499999999999,0.257,0.0574999999999999,0.623,0.0127499999999999,0.04525,0.0277499999999999,0.0647499999999999,0.0257499999999999,0.03025,0.0255,0.0389999999999999,0.0277499999999999,0.015,0.09675,0.0155,0.017,0.031,0.0215,0.0635,0.0052499999999999,0.0142499999999999,0.0147499999999999,0.0085
King of the Ants (2003),0.95,0.95,0.983,0.84975,0.8585,0.7925,0.7697499999999999,0.983,0.8325,0.659,0.97025,0.6625,0.5425,0.8127500000000001,0.4107499999999999,0.3259999999999999,0.34275,0.38325,0.4375,0.4912499999999999,0.565,0.4,0.474,0.52925,0.5425,0.422,0.2887499999999999,0.34375,0.27675,0.23675,0.1272499999999999,0.38725,0.14625,0.4912499999999999,0.4177499999999999,0.25875,0.74575,0.4177499999999999,0.60125,0.174,0.3189999999999999,0.202,0.397,0.1347499999999999,0.17425,0.432,0.08625,0.15575,0.2289999999999999,0.26675,0.4177499999999999,0.0605,0.20725,0.2055,0.147,0.04625,0.10475,0.44925,0.09075,0.06125,0.12025,0.3199999999999999,0.1139999999999999,0.15725,0.0994999999999999,0.09625,0.1609999999999999,0.3465,0.0785,0.04875,0.3035,0.33625,0.4895,0.06125,0.0737499999999999,0.071,0.09225,0.06125,0.122,0.18225,0.25075,0.28225,0.05125,0.128,0.312,0.09025,0.14275,0.18025,0.0632499999999999,0.13,0.0564999999999999,0.153,0.4439999999999999,0.05425,0.0782499999999999,0.09175,0.123,0.0474999999999999,0.1965,0.0227499999999999,0.1382499999999999,0.0394999999999999,0.05775,0.0469999999999999,0.0662499999999999,0.176,0.0429999999999999,0.1287499999999999,0.0272499999999999,0.08775,0.06125,0.133,0.0554999999999999,0.0815,0.22425,0.0645,0.09225,0.0439999999999999,0.04875,0.0379999999999999,0.58025,0.1069999999999999,0.0652499999999999,0.0767499999999999,0.04375,0.11375,0.1004999999999999,0.05425,0.1445,0.0895,0.0349999999999999,0.0257499999999999,0.0305,0.03275,0.04875,0.0374999999999999,0.0282499999999999,0.0295,0.04225,0.0314999999999999,0.014,0.01,0.023,0.0424999999999999,0.03825,0.0389999999999999,0.0237499999999999,0.0222499999999999,0.0192499999999999
Enduring Love (2004),0.94825,0.9045,0.73625,0.8274999999999999,0.8680000000000001,0.8325,0.73625,0.491,0.65175,0.72075,0.582,0.514,0.5185,0.54275,0.4054999999999999,0.4665,0.98875,0.39825,0.584,0.5785,0.369,0.61525,0.43725,0.4065,0.5185,0.3622499999999999,0.3097499999999999,0.36475,0.302,0.4585,0.24175,0.252,0.22125,0.22975,0.309,0.2584999999999999,0.299,0.267,0.1815,0.21775,0.384,0.46425,0.1149999999999999,0.12175,0.3692499999999999,0.12325,0.1104999999999999,0.3289999999999999,0.18425,0.23575,0.1159999999999999,0.1034999999999999,0.17125,0.2997499999999999,0.554,0.17275,0.435,0.09,0.2825,0.1805,0.11075,0.087,0.08975,0.1257499999999999,0.08875,0.1059999999999999,0.11575,0.0785,0.14275,0.15775,0.1485,0.155,0.12075,0.0935,0.11725,0.0949999999999999,0.0687499999999999,0.09075,0.16625,0.1555,0.1395,0.0944999999999999,0.3095,0.1257499999999999,0.066,0.05025,0.04475,0.05275,0.26625,0.126,0.08725,0.09,0.23775,0.10475,0.078,0.11325,0.04775,0.0935,0.0717499999999999,0.0529999999999999,0.0775,0.0802499999999999,0.05575,0.206,0.03775,0.0549999999999999,0.1445,0.63475,0.14575,0.0484999999999999,0.081,0.0865,0.0725,0.0715,0.32825,0.0677499999999999,0.12375,0.05975,0.2269999999999999,0.0504999999999999,0.0394999999999999,0.0835,0.1044999999999999,0.04025,0.05925,0.0275,0.14625,0.025,0.03225,0.0797499999999999,0.0645,0.0732499999999999,0.0419999999999999,0.076,0.03275,0.10825,0.03825,0.0374999999999999,0.0715,0.0339999999999999,0.0504999999999999,0.04625,0.0252499999999999,0.05025,0.04825,0.0444999999999999,0.0182499999999999,0.0479999999999999,0.0205
"Hush... Hush, Sweet Charlotte (1964)",0.978,0.974,0.9025,0.835,0.95125,0.85025,0.8867499999999999,0.63225,0.7789999999999999,0.8867499999999999,0.6145,0.7802500000000001,0.782,0.70125,0.7802500000000001,0.405,0.5165,0.40925,0.256,0.4295,0.23375,0.52175,0.2935,0.58175,0.4087499999999999,0.33675,0.2375,0.41425,0.7802500000000001,0.27325,0.27075,0.2165,0.1619999999999999,0.2254999999999999,0.1905,0.297,0.22475,0.246,0.204,0.16825,0.213,0.121,0.14925,0.38325,0.629,0.09,0.36275,0.199,0.274,0.2214999999999999,0.26425,0.1982499999999999,0.0847499999999999,0.244,0.186,0.153,0.28075,0.29825,0.3299999999999999,0.411,0.212,0.18325,0.14125,0.27375,0.1104999999999999,0.09575,0.399,0.1282499999999999,0.10325,0.2259999999999999,0.1387499999999999,0.1387499999999999,0.0564999999999999,0.148,0.128,0.1564999999999999,0.0832499999999999,0.0524999999999999,0.139,0.2115,0.1387499999999999,0.0685,0.1885,0.1049999999999999,0.081,0.0954999999999999,0.217,0.0424999999999999,0.21975,0.10175,0.154,0.208,0.1185,0.05975,0.0852499999999999,0.09425,0.093,0.09875,0.0559999999999999,0.1134999999999999,0.0524999999999999,0.09625,0.064,0.1267499999999999,0.0974999999999999,0.0767499999999999,0.0939999999999999,0.0265,0.04675,0.04925,0.40475,0.2065,0.0464999999999999,0.0812499999999999,0.1475,0.0665,0.05325,0.0717499999999999,0.10575,0.04425,0.10275,0.062,0.0242499999999999,0.1074999999999999,0.1325,0.0954999999999999,0.03225,0.1342499999999999,0.03925,0.1044999999999999,0.1159999999999999,0.05375,0.0569999999999999,0.0237499999999999,0.0802499999999999,0.0504999999999999,0.04875,0.0399999999999999,0.0292499999999999,0.05825,0.09825,0.0404999999999999,0.0257499999999999,0.0374999999999999,0.1365,0.0265,0.09975,0.0162499999999999,0.03525
Dracula: Prince of Darkness (1966),0.8892500000000001,0.9515,0.65875,0.7595000000000001,0.8892500000000001,0.62425,0.65875,0.665,0.8892500000000001,0.53375,0.6285,0.20825,0.4842499999999999,0.44775,0.4287499999999999,0.4165,0.50975,0.4127499999999999,0.21725,0.6785,0.308,0.16975,0.379,0.307,0.11325,0.27325,0.30225,0.33375,0.406,0.1495,0.20975,0.2995,0.1367499999999999,0.17525,0.21975,0.58325,0.3345,0.24925,0.29825,0.43925,0.0825,0.198,0.10425,0.2345,0.2365,0.151,0.0895,0.136,0.16325,0.1505,0.469,0.485,0.10975,0.3309999999999999,0.11775,0.1654999999999999,0.3165,0.178,0.0817499999999999,0.27975,0.1355,0.207,0.05775,0.085,0.49,0.0807499999999999,0.2917499999999999,0.0175,0.0852499999999999,0.05825,0.1795,0.09625,0.09275,0.062,0.0752499999999999,0.06,0.17025,0.1485,0.08925,0.0845,0.17725,0.0944999999999999,0.3165,0.0692499999999999,0.17475,0.074,0.10375,0.16825,0.1149999999999999,0.0905,0.09575,0.1609999999999999,0.0935,0.0384999999999999,0.073,0.0835,0.0712499999999999,0.0389999999999999,0.16225,0.081,0.0642499999999999,0.12375,0.15875,0.0389999999999999,0.1312499999999999,0.0484999999999999,0.0314999999999999,0.05875,0.05075,0.0359999999999999,0.2915,0.05225,0.0314999999999999,0.072,0.05375,0.0489999999999999,0.173,0.03525,0.0252499999999999,0.10575,0.023,0.0354999999999999,0.05275,0.3472499999999999,0.03675,0.073,0.026,0.125,0.0112499999999999,0.0145,0.0755,0.019,0.04425,0.065,0.0989999999999999,0.021,0.0125,0.015,0.03675,0.05075,0.0217499999999999,0.0647499999999999,0.0285,0.0185,0.1034999999999999,0.0107499999999999,0.031,0.0097499999999999,0.0102499999999999
Branded to Kill (Koroshi no rakuin) (1967),0.9395,0.69125,0.77075,0.991,0.82375,0.6315,0.90525,0.82375,0.82375,0.4762499999999999,0.8049999999999999,0.7577499999999999,0.27775,0.4925,0.7577499999999999,0.38025,0.16675,0.411,0.2855,0.27775,0.283,0.669,0.4535,0.8049999999999999,0.77075,0.3047499999999999,0.35375,0.22725,0.7577499999999999,0.24675,0.133,0.3525,0.32675,0.27225,0.3525,0.1835,0.7105,0.1947499999999999,0.2435,0.2027499999999999,0.11775,0.0665,0.18375,0.11775,0.2249999999999999,0.18375,0.04275,0.1912499999999999,0.2925,0.3525,0.1402499999999999,0.145,0.04875,0.0665,0.138,0.189,0.1084999999999999,0.2035,0.065,0.2455,0.244,0.20475,0.136,0.14075,0.12075,0.1845,0.1074999999999999,0.021,0.0747499999999999,0.0822499999999999,0.08875,0.0675,0.05725,0.1215,0.1029999999999999,0.1059999999999999,0.6755,0.0954999999999999,0.141,0.18175,0.23075,0.0775,0.0687499999999999,0.03975,0.16725,0.0544999999999999,0.0747499999999999,0.0529999999999999,0.0725,0.10725,0.05325,0.12025,0.10775,0.1169999999999999,0.0564999999999999,0.1265,0.139,0.0444999999999999,0.08975,0.03625,0.04675,0.09725,0.09175,0.0667499999999999,0.0479999999999999,0.0404999999999999,0.28,0.0172499999999999,0.029,0.0514999999999999,0.072,0.05725,0.04075,0.0454999999999999,0.024,0.09075,0.0237499999999999,0.0707499999999999,0.0579999999999999,0.289,0.07,0.1059999999999999,0.20775,0.0285,0.0685,0.082,0.0334999999999999,0.0205,0.03025,0.0182499999999999,0.1362499999999999,0.0292499999999999,0.1475,0.12225,0.03225,0.031,0.03575,0.0225,0.0102499999999999,0.0802499999999999,0.0167499999999999,0.1119999999999999,0.145,0.016,0.04225,0.0092499999999999,0.0449999999999999,0.0257499999999999,0.01
Let's Scare Jessica to Death (1971),0.97675,0.9895,0.786,0.81725,0.96575,0.8427500000000001,0.786,0.7,0.8645,0.7829999999999999,0.64825,0.8382499999999999,0.52325,0.59975,0.52325,0.3944999999999999,0.482,0.3854999999999999,0.39325,0.52325,0.2554999999999999,0.3655,0.398,0.18225,0.21125,0.1044999999999999,0.2,0.38625,0.674,0.2445,0.2274999999999999,0.1925,0.15425,0.15625,0.43975,0.22775,0.16775,0.25025,0.17925,0.1952499999999999,0.4915,0.2544999999999999,0.135,0.667,0.3545,0.1044999999999999,0.55825,0.09225,0.1917499999999999,0.11475,0.48275,0.1987499999999999,0.1995,0.309,0.151,0.148,0.3017499999999999,0.3107499999999999,0.24075,0.26075,0.31425,0.21425,0.4902499999999999,0.60675,0.473,0.066,0.2209999999999999,0.3229999999999999,0.1415,0.0777499999999999,0.15325,0.12425,0.0344999999999999,0.1019999999999999,0.0792499999999999,0.0822499999999999,0.1255,0.0434999999999999,0.14975,0.179,0.0777499999999999,0.1604999999999999,0.09575,0.0605,0.30025,0.16975,0.2105,0.0885,0.0717499999999999,0.1079999999999999,0.0449999999999999,0.08775,0.0812499999999999,0.2115,0.073,0.1574999999999999,0.09975,0.1332499999999999,0.085,0.177,0.1272499999999999,0.563,0.14925,0.084,0.174,0.04975,0.0792499999999999,0.04875,0.025,0.015,0.1277499999999999,0.0424999999999999,0.1674999999999999,0.08725,0.04025,0.0364999999999999,0.03025,0.1049999999999999,0.0842499999999999,0.308,0.0539999999999999,0.0989999999999999,0.297,0.03425,0.0549999999999999,0.1255,0.011,0.09975,0.0247499999999999,0.018,0.0227499999999999,0.04925,0.0529999999999999,0.013,0.0167499999999999,0.0245,0.1382499999999999,0.0364999999999999,0.04025,0.0574999999999999,0.015,0.0225,0.0285,0.0334999999999999,0.1397499999999999,0.0082499999999999,0.0275,0.0082499999999999,0.0175
"Topo, El (1970)",0.99225,0.87375,0.784,0.90725,0.87425,0.69125,0.7055,0.8285,0.89425,0.54475,0.81325,0.7055,0.35,0.62225,0.67525,0.37675,0.2847499999999999,0.4107499999999999,0.34775,0.64575,0.3185,0.6295,0.25725,0.4722499999999999,0.2189999999999999,0.305,0.2704999999999999,0.377,0.16725,0.2827499999999999,0.2189999999999999,0.25175,0.31225,0.25225,0.26025,0.37475,0.2025,0.2005,0.17525,0.26125,0.27725,0.14525,0.55,0.124,0.17975,0.20775,0.1352499999999999,0.21025,0.2224999999999999,0.1525,0.131,0.25875,0.1235,0.10625,0.24425,0.426,0.14775,0.34225,0.1225,0.2395,0.243,0.2279999999999999,0.2654999999999999,0.4599999999999999,0.10375,0.24425,0.1604999999999999,0.11775,0.0837499999999999,0.075,0.14825,0.16775,0.05225,0.17575,0.1054999999999999,0.14425,0.21425,0.156,0.1275,0.1302499999999999,0.11475,0.27375,0.0842499999999999,0.0642499999999999,0.0697499999999999,0.091,0.16775,0.0657499999999999,0.0394999999999999,0.1385,0.1584999999999999,0.0905,0.09125,0.074,0.09975,0.059,0.10675,0.4085,0.934,0.09575,0.0707499999999999,0.1014999999999999,0.0959999999999999,0.67175,0.078,0.05775,0.0895,0.018,0.04275,0.05475,0.087,0.03775,0.09675,0.092,0.14325,0.06,0.0994999999999999,0.04225,0.0429999999999999,0.2,0.0524999999999999,0.0245,0.03475,0.0677499999999999,0.088,0.0855,0.0424999999999999,0.0222499999999999,0.0354999999999999,0.0207499999999999,0.08775,0.0334999999999999,0.0574999999999999,0.03875,0.04825,0.0295,0.093,0.0559999999999999,0.029,0.0782499999999999,0.0185,0.0287499999999999,0.0277499999999999,0.0195,0.08975,0.0135,0.061,0.014,0.017
Lone Wolf and Cub: Sword of Vengeance (Kozure Ôkami: Kowokashi udekashi tsukamatsuru) (1972),0.7869999999999999,0.8915,0.8645,0.97475,0.53725,0.77675,0.97175,0.96425,0.8915,0.5375,0.5535,0.6935,0.5375,0.4679999999999999,0.6935,0.51375,0.286,0.422,0.555,0.5375,0.16925,0.1654999999999999,0.61675,0.21325,0.6425,0.668,0.32425,0.35275,0.2445,0.44775,0.242,0.67425,0.2554999999999999,0.21675,0.84425,0.1995,0.475,0.18225,0.16775,0.3944999999999999,0.2055,0.1169999999999999,0.2329999999999999,0.15725,0.1099999999999999,0.1054999999999999,0.1255,0.3442499999999999,0.191,0.39275,0.10025,0.376,0.0777499999999999,0.132,0.1367499999999999,0.17325,0.421,0.18025,0.18375,0.3745,0.4832499999999999,0.2574999999999999,0.1262499999999999,0.0875,0.0155,0.092,0.0775,0.2905,0.1285,0.1094999999999999,0.12375,0.06125,0.10375,0.3275,0.0635,0.1225,0.8465,0.3275,0.1104999999999999,0.235,0.20375,0.0999999999999999,0.12025,0.067,0.05775,0.062,0.1367499999999999,0.0777499999999999,0.09075,0.144,0.16075,0.15675,0.2022499999999999,0.05375,0.073,0.08,0.1805,0.0449999999999999,0.1465,0.3385,0.0717499999999999,0.40425,0.086,0.0767499999999999,0.2855,0.09725,0.1307499999999999,0.0255,0.0574999999999999,0.1372499999999999,0.0837499999999999,0.0504999999999999,0.03575,0.3085,0.0444999999999999,0.15675,0.12425,0.14375,0.0802499999999999,0.0785,0.063,0.2264999999999999,0.1465,0.1885,0.0504999999999999,0.09875,0.1149999999999999,0.0314999999999999,0.0272499999999999,0.0705,0.05625,0.05625,0.0707499999999999,0.14875,0.0272499999999999,0.029,0.05825,0.4409999999999999,0.04325,0.0564999999999999,0.03375,0.11475,0.0232499999999999,0.0192499999999999,0.0252499999999999,0.0242499999999999,0.0544999999999999,0.0305,0.04475
Emperor of the North (Emperor of the North Pole) (1973),0.742,0.5735,0.897,0.742,0.68575,0.67875,0.9075,0.93475,0.68575,0.691,0.288,0.691,0.517,0.21175,0.691,0.8422499999999999,0.40575,0.4287499999999999,0.38075,0.511,0.26025,0.263,0.5925,0.2784999999999999,0.4922499999999999,0.54975,0.33025,0.33925,0.22025,0.383,0.09125,0.50475,0.11025,0.1505,0.2774999999999999,0.15825,0.33375,0.20725,0.46075,0.27975,0.42525,0.1265,0.10575,0.3285,0.0675,0.1594999999999999,0.15425,0.09975,0.14275,0.27225,0.549,0.2239999999999999,0.819,0.1129999999999999,0.13,0.14575,0.3065,0.309,0.238,0.1865,0.6255,0.52525,0.0994999999999999,0.04225,0.0675,0.10675,0.25325,0.23225,0.1019999999999999,0.0127499999999999,0.14725,0.0464999999999999,0.04925,0.1495,0.16825,0.1295,0.22975,0.075,0.0742499999999999,0.4337499999999999,0.05375,0.0652499999999999,0.11875,0.04775,0.27275,0.11825,0.124,0.22425,0.0275,0.1004999999999999,0.13,0.089,0.063,0.0494999999999999,0.0842499999999999,0.0379999999999999,0.0822499999999999,0.0802499999999999,0.4649999999999999,0.23575,0.0625,0.0712499999999999,0.278,0.0802499999999999,0.35275,0.09275,0.026,0.0434999999999999,0.0339999999999999,0.0295,0.73625,0.0489999999999999,0.14425,0.0675,0.1104999999999999,0.03025,0.0697499999999999,0.04475,0.0235,0.3095,0.7642500000000001,0.245,0.0374999999999999,0.0544999999999999,0.0319999999999999,0.0959999999999999,0.04975,0.38625,0.0984999999999999,0.0182499999999999,0.03475,0.061,0.05975,0.1139999999999999,0.10025,0.0077499999999999,0.0182499999999999,0.018,0.0792499999999999,0.1942499999999999,0.0252499999999999,0.008,0.0742499999999999,0.0444999999999999,0.0554999999999999,0.0715,0.1689999999999999,0.0135,0.0225
Sisters (1973),0.95675,0.92775,0.979,0.9765,0.92125,0.73175,0.8712500000000001,0.81975,0.746,0.5995,0.64125,0.34475,0.582,0.716,0.27175,0.34875,0.31275,0.39975,0.486,0.23875,0.27725,0.4065,0.68625,0.91525,0.582,0.1382499999999999,0.27625,0.3522499999999999,0.3339999999999999,0.23975,0.188,0.1987499999999999,0.3275,0.22375,0.2007499999999999,0.1745,0.39775,0.27125,0.2135,0.28125,0.20725,0.2249999999999999,0.22725,0.34075,0.382,0.122,0.125,0.14925,0.4495,0.2304999999999999,0.1785,0.11925,0.11425,0.1709999999999999,0.1515,0.14325,0.1785,0.064,0.12125,0.2425,0.2355,0.21625,0.15575,0.27825,0.05225,0.0984999999999999,0.2895,0.0935,0.1435,0.0767499999999999,0.2027499999999999,0.1634999999999999,0.32225,0.1285,0.088,0.0885,0.2385,0.0657499999999999,0.13,0.26575,0.3,0.136,0.0665,0.11975,0.1795,0.08625,0.11875,0.1175,0.131,0.10125,0.0772499999999999,0.1335,0.05475,0.14675,0.091,0.123,0.10375,0.0752499999999999,0.0959999999999999,0.0685,0.06,0.15825,0.0855,0.0419999999999999,0.0554999999999999,0.077,0.1965,0.0484999999999999,0.0235,0.15075,0.125,0.0524999999999999,0.10375,0.1205,0.081,0.0637499999999999,0.17175,0.0652499999999999,0.0569999999999999,0.09,0.083,0.0584999999999999,0.0675,0.0797499999999999,0.0747499999999999,0.05275,0.0534999999999999,0.092,0.03575,0.0787499999999999,0.059,0.0215,0.2385,0.0439999999999999,0.03375,0.09625,0.08625,0.03125,0.0247499999999999,0.0359999999999999,0.0285,0.10225,0.0434999999999999,0.03675,0.17975,0.0225,0.05325,0.0277499999999999,0.0122499999999999
Theatre of Blood (1973),0.8845000000000001,0.78375,0.93925,0.64875,0.53275,0.78375,0.6185,0.8725,0.6305,0.64575,0.357,0.527,0.66875,0.71375,0.527,0.5435,0.528,0.5125,0.80975,0.5015,0.48375,0.433,0.5625,0.351,0.53575,0.23675,0.261,0.3269999999999999,0.14325,0.22375,0.201,0.3429999999999999,0.50375,0.5015,0.74375,0.23625,0.17875,0.4439999999999999,0.16675,0.21925,0.26325,0.1305,0.5035,0.16025,0.32425,0.1114999999999999,0.193,0.1109999999999999,0.1159999999999999,0.4399999999999999,0.48375,0.4619999999999999,0.21225,0.4722499999999999,0.2219999999999999,0.0994999999999999,0.534,0.1599999999999999,0.16525,0.2145,0.16875,0.22325,0.0939999999999999,0.1185,0.207,0.061,0.7657499999999999,0.16225,0.1392499999999999,0.17275,0.21175,0.11875,0.05975,0.1699999999999999,0.09525,0.177,0.1129999999999999,0.36575,0.14775,0.15775,0.35475,0.0885,0.16475,0.1664999999999999,0.0842499999999999,0.0559999999999999,0.0712499999999999,0.3165,0.09625,0.12475,0.2022499999999999,0.09875,0.0369999999999999,0.0285,0.0964999999999999,0.0757499999999999,0.0384999999999999,0.05325,0.22375,0.0762499999999999,0.1345,0.0847499999999999,0.2002499999999999,0.0444999999999999,0.24075,0.1079999999999999,0.0959999999999999,0.068,0.062,0.1357499999999999,0.15625,0.2744999999999999,0.1064999999999999,0.0795,0.083,0.06075,0.1397499999999999,0.059,0.0217499999999999,0.0389999999999999,0.2274999999999999,0.0285,0.0147499999999999,0.22975,0.0344999999999999,0.1912499999999999,0.125,0.09825,0.0474999999999999,0.0489999999999999,0.067,0.02,0.05025,0.0642499999999999,0.1144999999999999,0.1094999999999999,0.03275,0.135,0.0999999999999999,0.0364999999999999,0.06125,0.12225,0.04675,0.05475,0.04825,0.02975,0.0459999999999999,0.025,0.03075
Sonatine (Sonachine) (1993),0.8367500000000001,0.84975,0.96775,0.9475,0.80325,0.6605,0.9475,0.96975,0.84975,0.8015000000000001,0.483,0.9475,0.54575,0.566,0.8015000000000001,0.46475,0.31525,0.4067499999999999,0.4912499999999999,0.54575,0.41725,0.3525,0.8815,0.3375,0.6175,0.8025,0.3165,0.31475,0.2614999999999999,0.4792499999999999,0.1654999999999999,0.3784999999999999,0.283,0.369,0.3754999999999999,0.2905,0.46725,0.16675,0.24775,0.3745,0.248,0.122,0.14325,0.1947499999999999,0.06025,0.20775,0.1124999999999999,0.355,0.3239999999999999,0.3155,0.0579999999999999,0.1465,0.11275,0.2594999999999999,0.299,0.1302499999999999,0.1392499999999999,0.21225,0.57625,0.5205,0.1942499999999999,0.0667499999999999,0.1609999999999999,0.1245,0.03175,0.18425,0.072,0.1365,0.17125,0.0725,0.15075,0.1402499999999999,0.0499999999999999,0.355,0.09025,0.1629999999999999,0.91375,0.355,0.11775,0.1629999999999999,0.09775,0.2887499999999999,0.0642499999999999,0.09325,0.11225,0.0775,0.2,0.05975,0.1709999999999999,0.0964999999999999,0.14275,0.20575,0.061,0.1654999999999999,0.0637499999999999,0.17775,0.072,0.04525,0.0544999999999999,0.05625,0.0474999999999999,0.1337499999999999,0.131,0.067,0.092,0.10625,0.0584999999999999,0.0464999999999999,0.0715,0.0499999999999999,0.10225,0.059,0.0494999999999999,0.074,0.04725,0.0662499999999999,0.0717499999999999,0.085,0.19,0.1945,0.0732499999999999,0.2365,0.1564999999999999,0.04775,0.074,0.05525,0.0677499999999999,0.0295,0.04825,0.017,0.091,0.1205,0.09325,0.145,0.0364999999999999,0.0559999999999999,0.0857499999999999,0.09,0.0275,0.0715,0.0615,0.05225,0.0215,0.0195,0.0344999999999999,0.0102499999999999,0.0314999999999999,0.0237499999999999,0.0175
