movieId,documentary,weird,runaway,culture clash,melancholic,original,greed,drama,independent film,good,betrayal,drinking,mentor,dialogue,light,vengeance,life & death,catastrophe,islam,creativity,pornography,quirky,life philosophy,childhood,unlikely friendships,adaptation,fun movie,prejudice,death,good music,chase,very funny,not funny,family,dysfunctional family,predictable,addiction,classic car,surveillance,fantasy world,queer,internet,fight scenes,nudity (full frontal - brief),censorship,weapons,first contact,computer animation,california,transformation,small town,teen movie,hip hop,british,sexy,absurd,film noir,multiple storylines,sacrifice,women,wilderness,dreams,new jersey,road movie,period piece,underrated,awesome soundtrack,alter ego,writers,nudity (topless - brief),hotel,stand-up comedy,doctors,atheism,bollywood,hospital,brothers,wartime,stereotypes,irish accent,survival,hunting,texas,tokyo,farce,prison,memory,too long,oil,simple,new york city,workplace,80s,divorce,alternate history,reality tv,directorial debut,indians,blindness,1930s,wine,finnish,pulp,interracial romance,san francisco,homeless,cancer,stoner movie,best of 2005,race,adoption,radio,foul language,made for tv,mad scientist,notable nudity,god,australia,lawyer,french,kick-butt women,camp,island,potential oscar nom,rebellion,father daughter relationship,los angeles,russian,prostitution,nudity (rear),immortality,desert,fashion,kidnapping,ensemble cast,snakes,time,shopping,buddy movie,goth,too short,robert downey jr,unlikeable characters,ghosts/afterlife,graphic novel,trilogy,no plot,single father,remake
Trouble the Water (2008),0.94475,0.7385,0.7385,0.8047500000000001,0.837,0.608,0.8047500000000001,0.7509999999999999,0.70225,0.7509999999999999,0.8047500000000001,0.695,0.3754999999999999,0.355,0.5135,0.2847499999999999,0.7509999999999999,0.9145,0.7305,0.16725,0.73925,0.359,0.4945,0.3139999999999999,0.15875,0.3,0.1139999999999999,0.74775,0.59075,0.081,0.291,0.1735,0.26725,0.0865,0.21675,0.9145,0.4399999999999999,0.10625,0.2045,0.265,0.2095,0.1619999999999999,0.44325,0.0822499999999999,0.37725,0.1644999999999999,0.9145,0.126,0.1094999999999999,0.17925,0.11825,0.1277499999999999,0.8042499999999999,0.0775,0.1699999999999999,0.2825,0.18225,0.1287499999999999,0.15025,0.17275,0.14475,0.0835,0.51425,0.17125,0.072,0.0755,0.0504999999999999,0.1255,0.16725,0.03725,0.1962499999999999,0.2274999999999999,0.1425,0.1825,0.1634999999999999,0.33575,0.0509999999999999,0.2269999999999999,0.1322499999999999,0.188,0.2554999999999999,0.39325,0.434,0.086,0.4247499999999999,0.2907499999999999,0.0692499999999999,0.119,0.14675,0.09575,0.03825,0.1195,0.04125,0.1357499999999999,0.09175,0.15325,0.10425,0.0875,0.1139999999999999,0.192,0.1104999999999999,0.40725,0.15525,0.0772499999999999,0.0715,0.6365,0.15575,0.05575,0.0905,0.0727499999999999,0.0685,0.05925,0.0222499999999999,0.08775,0.0665,0.03475,0.1185,0.0777499999999999,0.0319999999999999,0.21825,0.068,0.16225,0.0855,0.0252499999999999,0.0245,0.0339999999999999,0.277,0.3904999999999999,0.21475,0.05525,0.23125,0.0334999999999999,0.061,0.08675,0.04925,0.0287499999999999,0.0127499999999999,0.09525,0.0157499999999999,0.04775,0.017,0.08625,0.0272499999999999,0.0732499999999999,0.0085,0.0187499999999999,0.0637499999999999,0.0162499999999999,0.0072499999999999
Maradona by Kusturica (2008),0.90625,0.4545,0.6715,0.6715,0.47275,0.673,0.58225,0.6315,0.40525,0.533,0.6315,0.1654999999999999,0.63975,0.384,0.33925,0.3582499999999999,0.279,0.43975,0.78,0.16375,0.2975,0.20325,0.3685,0.3027499999999999,0.29125,0.27575,0.2095,0.16725,0.3425,0.15475,0.208,0.407,0.31225,0.8785000000000001,0.34375,0.2925,0.7949999999999999,0.3159999999999999,0.1059999999999999,0.3592499999999999,0.154,0.0837499999999999,0.17625,0.2845,0.2975,0.1569999999999999,0.25,0.31225,0.18125,0.3592499999999999,0.1064999999999999,0.10125,0.1119999999999999,0.27875,0.2045,0.197,0.1295,0.1684999999999999,0.15425,0.1312499999999999,0.0752499999999999,0.09475,0.10175,0.11275,0.27875,0.132,0.1952499999999999,0.1594999999999999,0.132,0.3455,0.11025,0.0642499999999999,0.128,0.0885,0.52375,0.27775,0.21925,0.40525,0.0905,0.0727499999999999,0.0434999999999999,0.1589999999999999,0.28025,0.1235,0.084,0.1154999999999999,0.10175,0.0852499999999999,0.10925,0.14175,0.04925,0.03675,0.0915,0.26125,0.24775,0.145,0.0845,0.0742499999999999,0.08975,0.1159999999999999,0.0837499999999999,0.081,0.15025,0.15875,0.0489999999999999,0.0524999999999999,0.27925,0.1044999999999999,0.0755,0.2465,0.2155,0.0672499999999999,0.03375,0.0787499999999999,0.132,0.086,0.50225,0.0127499999999999,0.078,0.0524999999999999,0.0632499999999999,0.1415,0.0544999999999999,0.0354999999999999,0.0275,0.0857499999999999,0.0232499999999999,0.09875,0.04475,0.34125,0.4207499999999999,0.1377499999999999,0.0187499999999999,0.04075,0.0605,0.089,0.077,0.0252499999999999,0.022,0.0324999999999999,0.019,0.134,0.0514999999999999,0.13,0.05025,0.03575,0.0292499999999999,0.0334999999999999,0.0544999999999999
"Class, The (Entre les murs) (2008)",0.638,0.99675,0.748,0.99675,0.99675,0.74525,0.85175,0.70875,0.85175,0.541,0.4912499999999999,0.53575,0.914,0.5,0.53575,0.4014999999999999,0.44675,0.413,0.3592499999999999,0.3005,0.4097499999999999,0.244,0.51175,0.65375,0.4655,0.8242499999999999,0.1932499999999999,0.30925,0.2445,0.10775,0.2199999999999999,0.283,0.37275,0.31625,0.22575,0.1942499999999999,0.17675,0.3017499999999999,0.27775,0.41025,0.253,0.18225,0.1555,0.2935,0.3145,0.23725,0.1865,0.31625,0.08975,0.2495,0.17375,0.9535,0.1119999999999999,0.3129999999999999,0.181,0.469,0.1392499999999999,0.1402499999999999,0.14825,0.2284999999999999,0.06225,0.27375,0.31825,0.09425,0.11275,0.1594999999999999,0.10775,0.1079999999999999,0.2804999999999999,0.11325,0.1332499999999999,0.09725,0.15025,0.0652499999999999,0.05475,0.23275,0.09125,0.12425,0.27425,0.09925,0.0675,0.03675,0.0842499999999999,0.34775,0.1709999999999999,0.10375,0.12125,0.09325,0.05525,0.1297499999999999,0.078,0.16325,0.0842499999999999,0.1185,0.11075,0.2095,0.1302499999999999,0.0757499999999999,0.0655,0.1302499999999999,0.356,0.087,0.10775,0.0865,0.0434999999999999,0.04875,0.04625,0.06125,0.0787499999999999,0.0847499999999999,0.26725,0.05375,0.04725,0.0554999999999999,0.0635,0.0782499999999999,0.0615,0.09275,0.0374999999999999,0.9435,0.0675,0.144,0.0682499999999999,0.143,0.23925,0.064,0.019,0.05525,0.0782499999999999,0.066,0.0549999999999999,0.0205,0.077,0.03175,0.04825,0.0444999999999999,0.0252499999999999,0.03325,0.0262499999999999,0.0705,0.0262499999999999,0.05075,0.05475,0.0267499999999999,0.04725,0.0384999999999999,0.0439999999999999,0.0295,0.0125
Confessions of a Superhero (2007),0.975,0.8512500000000001,0.657,0.5355,0.657,0.6795,0.551,0.5355,0.43225,0.7625,0.5205,0.609,0.82325,0.38025,0.6705,0.4615,0.2664999999999999,0.42525,0.2445,0.25375,0.2997499999999999,0.398,0.57475,0.11925,0.18325,0.3025,0.4762499999999999,0.154,0.4145,0.0697499999999999,0.25875,0.6705,0.33525,0.237,0.1815,0.3305,0.271,0.37625,0.18425,0.3894999999999999,0.188,0.31825,0.7625,0.22425,0.3914999999999999,0.68,0.24525,0.12475,0.3189999999999999,0.17625,0.5875,0.24525,0.3055,0.10925,0.24825,0.2229999999999999,0.1205,0.17975,0.196,0.22925,0.3442499999999999,0.4175,0.2504999999999999,0.36475,0.0695,0.1445,0.0579999999999999,0.7625,0.21225,0.0712499999999999,0.32675,0.27925,0.1525,0.172,0.066,0.17675,0.05825,0.0935,0.2309999999999999,0.0642499999999999,0.0852499999999999,0.133,0.2634999999999999,0.12025,0.11275,0.1332499999999999,0.062,0.11675,0.14675,0.0782499999999999,0.1674999999999999,0.09825,0.1755,0.09125,0.0959999999999999,0.22425,0.05475,0.04675,0.0802499999999999,0.0675,0.10775,0.1435,0.179,0.09175,0.1589999999999999,0.91375,0.0802499999999999,0.0752499999999999,0.03075,0.1545,0.10125,0.04275,0.11775,0.04125,0.093,0.28075,0.0672499999999999,0.05075,0.04025,0.0705,0.12425,0.066,0.0697499999999999,0.025,0.0217499999999999,0.04525,0.5655,0.03825,0.119,0.0627499999999999,0.05425,0.03075,0.0685,0.0605,0.0504999999999999,0.151,0.0287499999999999,0.0815,0.185,0.0429999999999999,0.06125,0.03975,0.0379999999999999,0.10825,0.0172499999999999,0.0202499999999999,0.0389999999999999,0.0255,0.0192499999999999
"Pervert's Guide to Cinema, The (2006)",0.8620000000000001,0.9445,0.9445,0.79325,0.8454999999999999,0.72775,0.8454999999999999,0.79325,0.6095,0.5805,0.51925,0.512,0.34225,0.8512500000000001,0.57775,0.3974999999999999,0.33525,0.4337499999999999,0.53325,0.4549999999999999,0.6625,0.4802499999999999,0.63825,0.1009999999999999,0.1245,0.2634999999999999,0.33975,0.1262499999999999,0.46325,0.1927499999999999,0.1377499999999999,0.2887499999999999,0.277,0.05375,0.2209999999999999,0.3375,0.0885,0.24175,0.34075,0.385,0.2827499999999999,0.16475,0.1545,0.21,0.731,0.1545,0.22875,0.11925,0.182,0.3007499999999999,0.1014999999999999,0.0775,0.064,0.15575,0.6625,0.56125,0.1714999999999999,0.2764999999999999,0.09825,0.1535,0.13,0.1639999999999999,0.063,0.09975,0.17425,0.24,0.0984999999999999,0.1205,0.2214999999999999,0.3369999999999999,0.46075,0.0755,0.21325,0.1977499999999999,0.0625,0.0984999999999999,0.128,0.0865,0.0509999999999999,0.2002499999999999,0.0895,0.12375,0.09775,0.1159999999999999,0.09425,0.09775,0.0775,0.604,0.16275,0.03525,0.1109999999999999,0.0675,0.0802499999999999,0.083,0.2055,0.0687499999999999,0.11525,0.0974999999999999,0.0944999999999999,0.1169999999999999,0.05125,0.0949999999999999,0.176,0.0822499999999999,0.03475,0.0384999999999999,0.03975,0.1019999999999999,0.0374999999999999,0.05725,0.05625,0.04375,0.03275,0.1114999999999999,0.12025,0.17225,0.1312499999999999,0.03375,0.0672499999999999,0.1272499999999999,0.068,0.0529999999999999,0.0564999999999999,0.09325,0.04525,0.04725,0.04625,0.088,0.0742499999999999,0.1282499999999999,0.04975,0.0964999999999999,0.03775,0.0999999999999999,0.0652499999999999,0.0984999999999999,0.05075,0.03375,0.0205,0.04475,0.012,0.0775,0.0295,0.024,0.0177499999999999,0.0554999999999999,0.0474999999999999,0.0157499999999999,0.0107499999999999
This Filthy World (2006),0.8907499999999999,0.52375,0.61175,0.61175,0.587,0.58025,0.4565,0.61175,0.59175,0.55625,0.61175,0.28075,0.65275,0.52375,0.4762499999999999,0.4722499999999999,0.21975,0.4297499999999999,0.3189999999999999,0.4495,0.83725,0.2684999999999999,0.591,0.70675,0.204,0.55075,0.34075,0.3189999999999999,0.55175,0.1347499999999999,0.44075,0.27275,0.25,0.4277499999999999,0.36575,0.3189999999999999,0.15275,0.2329999999999999,0.51375,0.2027499999999999,0.723,0.265,0.53475,0.385,0.967,0.1332499999999999,0.3189999999999999,0.4277499999999999,0.34475,0.2927499999999999,0.1785,0.55625,0.4004999999999999,0.1669999999999999,0.2744999999999999,0.1034999999999999,0.11825,0.1965,0.20725,0.25625,0.0469999999999999,0.0732499999999999,0.0479999999999999,0.122,0.1215,0.17375,0.1629999999999999,0.38675,0.2007499999999999,0.4712499999999999,0.218,0.946,0.0529999999999999,0.17425,0.09575,0.0735,0.0772499999999999,0.09125,0.151,0.26425,0.0499999999999999,0.023,0.1265,0.1277499999999999,0.27275,0.0772499999999999,0.08875,0.1175,0.0832499999999999,0.254,0.6365,0.0389999999999999,0.512,0.04375,0.0605,0.0712499999999999,0.0969999999999999,0.15325,0.2075,0.1982499999999999,0.0484999999999999,0.1169999999999999,0.213,0.17775,0.1392499999999999,0.0232499999999999,0.0645,0.03075,0.0444999999999999,0.27575,0.0469999999999999,0.0652499999999999,0.03125,0.26575,0.1892499999999999,0.03925,0.0177499999999999,0.11325,0.1395,0.04175,0.1947499999999999,0.57975,0.18075,0.1312499999999999,0.0354999999999999,0.05425,0.09875,0.0529999999999999,0.0757499999999999,0.0682499999999999,0.203,0.17425,0.2614999999999999,0.0645,0.0964999999999999,0.05875,0.11225,0.0182499999999999,0.0235,0.0705,0.024,0.0935,0.0404999999999999,0.22675,0.0449999999999999,0.03475,0.0192499999999999,0.0399999999999999,0.0215
Crips and Bloods: Made in America (2008),0.90725,0.6815,0.75275,0.75275,0.65575,0.82525,0.553,0.50475,0.50475,0.5915,0.7542500000000001,0.50475,0.31825,0.51175,0.6055,0.8222499999999999,0.30525,0.4325,0.428,0.25975,0.6715,0.4307499999999999,0.38125,0.1967499999999999,0.5395,0.44725,0.5615,0.8454999999999999,0.3732499999999999,0.29725,0.416,0.604,0.3107499999999999,0.6275,0.558,0.61275,0.5555,0.1885,0.5915,0.651,0.377,0.484,0.61275,0.2825,0.39675,0.26125,0.2329999999999999,0.2845,0.85425,0.2194999999999999,0.2385,0.25,0.949,0.2917499999999999,0.31625,0.4595,0.206,0.2324999999999999,0.311,0.59725,0.0757499999999999,0.1139999999999999,0.2214999999999999,0.25125,0.1282499999999999,0.2574999999999999,0.29725,0.16075,0.1735,0.29925,0.1679999999999999,0.11875,0.18575,0.12125,0.1967499999999999,0.128,0.0725,0.428,0.4722499999999999,0.10775,0.196,0.0202499999999999,0.0935,0.15475,0.45375,0.152,0.10075,0.0817499999999999,0.0939999999999999,0.14225,0.11075,0.15875,0.0837499999999999,0.08925,0.12475,0.22675,0.1332499999999999,0.22975,0.1164999999999999,0.092,0.0499999999999999,0.0524999999999999,0.143,0.41525,0.1925,0.0815,0.03075,0.579,0.1435,0.05425,0.3055,0.0665,0.17475,0.0727499999999999,0.3295,0.1129999999999999,0.12125,0.1154999999999999,0.0265,0.05425,0.24875,0.4147499999999999,0.0765,0.1074999999999999,0.0615,0.0282499999999999,0.99125,0.0915,0.063,0.147,0.04825,0.278,0.15625,0.0777499999999999,0.20475,0.09875,0.04925,0.44325,0.4054999999999999,0.0652499999999999,0.2304999999999999,0.1967499999999999,0.26425,0.0245,0.072,0.10225,0.1272499999999999,0.0305,0.04425
Sugar (2008),0.54975,0.7115,0.69475,0.71175,0.7235,0.77075,0.7235,0.7115,0.95725,0.7115,0.6715,0.52375,0.63975,0.59275,0.52375,0.4275,0.4605,0.3974999999999999,0.207,0.1505,0.372,0.6715,0.3355,0.179,0.3642499999999999,0.361,0.3,0.46525,0.1992499999999999,0.0815,0.2189999999999999,0.2279999999999999,0.3552499999999999,0.21025,0.414,0.20525,0.5425,0.185,0.0949999999999999,0.21125,0.205,0.5605,0.33075,0.15425,0.21725,0.3,0.25425,0.1019999999999999,0.11025,0.20975,0.67125,0.4105,0.08675,0.10375,0.09425,0.1902499999999999,0.24675,0.1684999999999999,0.2234999999999999,0.139,0.0662499999999999,0.5875,0.369,0.0915,0.1285,0.18525,0.0815,0.388,0.2857499999999999,0.1004999999999999,0.0964999999999999,0.3195,0.2684999999999999,0.1574999999999999,0.16425,0.1835,0.15675,0.176,0.10225,0.18225,0.0627499999999999,0.0339999999999999,0.28825,0.088,0.1997499999999999,0.0837499999999999,0.0762499999999999,0.0702499999999999,0.126,0.0949999999999999,0.3225,0.11175,0.142,0.0524999999999999,0.32025,0.0419999999999999,0.184,0.08725,0.08975,0.20425,0.1019999999999999,0.2065,0.1332499999999999,0.0787499999999999,0.0215,0.03325,0.0825,0.10425,0.05425,0.0832499999999999,0.0359999999999999,0.10175,0.139,0.203,0.138,0.0379999999999999,0.1574999999999999,0.2309999999999999,0.11025,0.065,0.061,0.0855,0.03825,0.0399999999999999,0.0549999999999999,0.25775,0.0404999999999999,0.0949999999999999,0.0539999999999999,0.03025,0.05475,0.0474999999999999,0.0324999999999999,0.10275,0.1049999999999999,0.04375,0.0235,0.029,0.0569999999999999,0.17525,0.0142499999999999,0.28825,0.1947499999999999,0.0712499999999999,0.0232499999999999,0.0252499999999999,0.04125,0.0267499999999999,0.0182499999999999
Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),0.97,0.8707499999999999,0.8919999999999999,0.8919999999999999,0.8919999999999999,0.78925,0.8580000000000001,0.8919999999999999,0.8919999999999999,0.66425,0.7762500000000001,0.8919999999999999,0.37375,0.8580000000000001,0.72275,0.5535,0.64925,0.525,0.2025,0.46525,0.5775,0.53175,0.382,0.5815,0.7355,0.38425,0.276,0.35975,0.3345,0.2917499999999999,0.45275,0.1945,0.3455,0.56575,0.557,0.2475,0.2415,0.4529999999999999,0.14775,0.61525,0.27975,0.32975,0.276,0.3335,0.39375,0.31425,0.3055,0.09925,0.2284999999999999,0.3445,0.57425,0.22375,0.0354999999999999,0.26875,0.1614999999999999,0.2185,0.3419999999999999,0.2957499999999999,0.31675,0.55925,0.58025,0.12175,0.41325,0.09425,0.1332499999999999,0.2504999999999999,0.37575,0.25625,0.241,0.09225,0.23925,0.10725,0.0777499999999999,0.26275,0.0717499999999999,0.243,0.3135,0.496,0.0974999999999999,0.1845,0.1555,0.5225,0.087,0.3115,0.11675,0.14425,0.2644999999999999,0.39,0.1144999999999999,0.31675,0.0842499999999999,0.0802499999999999,0.0857499999999999,0.1669999999999999,0.37525,0.0949999999999999,0.10175,0.16325,0.437,0.18175,0.2175,0.1905,0.17675,0.1257499999999999,0.15225,0.18475,0.1699999999999999,0.1397499999999999,0.0509999999999999,0.1345,0.1644999999999999,0.3864999999999999,0.04925,0.05425,0.14575,0.0277499999999999,0.15325,0.0389999999999999,0.0162499999999999,0.2249999999999999,0.074,0.05725,0.33525,0.0702499999999999,0.04325,0.1104999999999999,0.0504999999999999,0.243,0.0802499999999999,0.0885,0.147,0.4347499999999999,0.04325,0.03425,0.0852499999999999,0.183,0.064,0.0434999999999999,0.04225,0.295,0.067,0.0334999999999999,0.0637499999999999,0.0305,0.03675,0.0705,0.11875,0.0667499999999999,0.012
Anvil! The Story of Anvil (2008),0.97075,0.7095,0.7095,0.7095,0.7495,0.8307500000000001,0.81725,0.7095,0.688,0.66875,0.6675,0.6495,0.7485,0.64575,0.6495,0.52775,0.6145,0.4267499999999999,0.3057499999999999,0.53775,0.31625,0.50325,0.5795,0.48075,0.82175,0.4695,0.5585,0.348,0.4659999999999999,0.76525,0.4882499999999999,0.3239999999999999,0.29725,0.4469999999999999,0.366,0.14425,0.3249999999999999,0.4435,0.244,0.2355,0.1545,0.288,0.3505,0.272,0.18325,0.3145,0.24025,0.14375,0.3462499999999999,0.2264999999999999,0.28525,0.3329999999999999,0.36775,0.2304999999999999,0.1955,0.275,0.21325,0.2065,0.409,0.1545,0.22125,0.92075,0.63125,0.5815,0.247,0.1987499999999999,0.3562499999999999,0.21175,0.2319999999999999,0.2845,0.215,0.119,0.2055,0.1385,0.12375,0.1895,0.2817499999999999,0.1315,0.16725,0.15925,0.209,0.0685,0.182,0.3375,0.265,0.10325,0.2504999999999999,0.17125,0.3355,0.27275,0.10375,0.24375,0.737,0.08825,0.203,0.0752499999999999,0.38225,0.1215,0.1664999999999999,0.1515,0.282,0.11625,0.147,0.09875,0.1164999999999999,0.085,0.1485,0.1465,0.3582499999999999,0.1252499999999999,0.12,0.17725,0.1317499999999999,0.064,0.09025,0.0564999999999999,0.0637499999999999,0.1285,0.2017499999999999,0.11675,0.0745,0.0845,0.0885,0.14675,0.1175,0.2465,0.0915,0.0697499999999999,0.0705,0.09625,0.04575,0.0732499999999999,0.0752499999999999,0.17375,0.1485,0.04825,0.09675,0.06225,0.2604999999999999,0.0685,0.0494999999999999,0.0677499999999999,0.089,0.0394999999999999,0.06075,0.0329999999999999,0.03525,0.03075,0.0165
Global Metal (2008),0.958,0.6905,0.6905,0.59725,0.79325,0.70825,0.79325,0.5735,0.79325,0.569,0.579,0.4659999999999999,0.7737499999999999,0.34675,0.4659999999999999,0.709,0.569,0.43725,0.8552500000000001,0.4792499999999999,0.61975,0.298,0.27525,0.303,0.32825,0.55125,0.2514999999999999,0.3535,0.74375,0.9615,0.1877499999999999,0.20625,0.3067499999999999,0.2925,0.1745,0.203,0.2194999999999999,0.35,0.29625,0.6085,0.2022499999999999,0.70075,0.23175,0.23625,0.384,0.37975,0.2085,0.2229999999999999,0.2209999999999999,0.2254999999999999,0.2125,0.15775,0.525,0.601,0.1649999999999999,0.20375,0.1977499999999999,0.285,0.297,0.05875,0.10825,0.12175,0.3722499999999999,0.2199999999999999,0.31225,0.18375,0.3934999999999999,0.1997499999999999,0.24125,0.3025,0.0969999999999999,0.33125,0.0484999999999999,0.1995,0.06025,0.2224999999999999,0.244,0.136,0.2027499999999999,0.2244999999999999,0.0702499999999999,0.05225,0.16875,0.376,0.10025,0.10025,0.0757499999999999,0.2319999999999999,0.15,0.093,0.15075,0.1044999999999999,0.182,0.0534999999999999,0.14875,0.11025,0.17925,0.6855,0.1875,0.1735,0.3455,0.22575,0.133,0.25725,0.0727499999999999,0.0429999999999999,0.08775,0.088,0.44025,0.127,0.0605,0.0554999999999999,0.202,0.298,0.0855,0.0755,0.06025,0.2025,0.0237499999999999,0.0782499999999999,0.09325,0.0277499999999999,0.08675,0.09125,0.0389999999999999,0.05075,0.0777499999999999,0.0727499999999999,0.1114999999999999,0.0434999999999999,0.0747499999999999,0.1134999999999999,0.0747499999999999,0.0267499999999999,0.0564999999999999,0.0875,0.03525,0.0222499999999999,0.0187499999999999,0.11875,0.068,0.06175,0.0272499999999999,0.04775,0.04925,0.0717499999999999,0.03325,0.0197499999999999,0.0105
Earth (2007),0.72275,0.839,0.9555,0.9555,0.743,0.66725,0.715,0.49675,0.715,0.587,0.406,0.715,0.4702499999999999,0.69425,0.3375,0.374,0.66575,0.45725,0.39225,0.4385,0.349,0.14825,0.367,0.7867500000000001,0.2375,0.36975,0.2684999999999999,0.39225,0.4205,0.1609999999999999,0.4745,0.21875,0.26775,0.35575,0.2309999999999999,0.372,0.10875,0.284,0.1614999999999999,0.40225,0.1584999999999999,0.16925,0.2684999999999999,0.292,0.1535,0.2684999999999999,0.372,0.7867500000000001,0.15875,0.408,0.0655,0.09625,0.0285,0.14,0.2674999999999999,0.1385,0.11825,0.1649999999999999,0.2,0.2955,0.6295,0.09125,0.09425,0.1094999999999999,0.1099999999999999,0.15075,0.1039999999999999,0.11025,0.10875,0.1064999999999999,0.15025,0.0827499999999999,0.132,0.25625,0.1059999999999999,0.1069999999999999,0.1014999999999999,0.12475,0.1372499999999999,0.212,0.474,0.56,0.0812499999999999,0.262,0.0695,0.08,0.18575,0.4942499999999999,0.2005,0.0717499999999999,0.0595,0.0935,0.04325,0.0772499999999999,0.1669999999999999,0.1014999999999999,0.09325,0.28825,0.1104999999999999,0.10175,0.08875,0.0459999999999999,0.1282499999999999,0.1912499999999999,0.069,0.03225,0.08,0.0727499999999999,0.1139999999999999,0.1205,0.15475,0.064,0.11175,0.075,0.119,0.0529999999999999,0.0847499999999999,0.1372499999999999,0.05675,0.0642499999999999,0.1014999999999999,0.06,0.15275,0.0845,0.0745,0.134,0.03625,0.0637499999999999,0.0697499999999999,0.0837499999999999,0.1385,0.3149999999999999,0.03525,0.04625,0.06175,0.0657499999999999,0.0785,0.023,0.0255,0.0484999999999999,0.081,0.04625,0.03175,0.0647499999999999,0.0559999999999999,0.03825,0.0969999999999999,0.0202499999999999,0.0275
Stanley Kubrick: A Life in Pictures (2001),0.98625,0.8560000000000001,0.948,0.948,0.81775,0.86975,0.86425,0.86425,0.7782500000000001,0.86425,0.70425,0.54175,0.67,0.72525,0.6615,0.7465,0.66625,0.4445,0.7782500000000001,0.4922499999999999,0.669,0.7525,0.3492499999999999,0.29825,0.3974999999999999,0.646,0.64125,0.4425,0.74725,0.32175,0.52225,0.4872499999999999,0.33975,0.67525,0.433,0.3065,0.3395,0.351,0.435,0.2005,0.3572499999999999,0.29525,0.3552499999999999,0.5965,0.669,0.3552499999999999,0.3365,0.25375,0.3199999999999999,0.261,0.436,0.31375,0.143,0.4237499999999999,0.3087499999999999,0.3622499999999999,0.3672499999999999,0.2475,0.2614999999999999,0.135,0.2694999999999999,0.2175,0.263,0.183,0.5965,0.2967499999999999,0.32175,0.4167499999999999,0.2704999999999999,0.286,0.3572499999999999,0.2165,0.36975,0.2155,0.0675,0.1669999999999999,0.28325,0.1099999999999999,0.1144999999999999,0.1709999999999999,0.2007499999999999,0.18075,0.26175,0.20825,0.2674999999999999,0.1295,0.3572499999999999,0.23325,0.151,0.4479999999999999,0.3784999999999999,0.11925,0.1835,0.177,0.29625,0.12425,0.347,0.1679999999999999,0.1159999999999999,0.16275,0.11175,0.0707499999999999,0.1927499999999999,0.1362499999999999,0.1619999999999999,0.1114999999999999,0.15075,0.4679999999999999,0.1315,0.17175,0.0625,0.1569999999999999,0.30925,0.272,0.21125,0.1455,0.22975,0.0615,0.126,0.0707499999999999,0.14675,0.3622499999999999,0.239,0.12125,0.177,0.03025,0.17275,0.0642499999999999,0.1059999999999999,0.182,0.05675,0.22375,0.0737499999999999,0.125,0.142,0.17975,0.26175,0.0429999999999999,0.1282499999999999,0.092,0.0257499999999999,0.08975,0.0494999999999999,0.04525,0.0187499999999999,0.0725,0.0439999999999999,0.023,0.0152499999999999
Every Little Step (2008),0.941,0.688,0.688,0.66175,0.688,0.79775,0.44675,0.66175,0.40425,0.66175,0.66175,0.40425,0.45775,0.27475,0.40425,0.247,0.66175,0.4255,0.28525,0.3722499999999999,0.176,0.3209999999999999,0.4655,0.2634999999999999,0.252,0.4585,0.17175,0.3572499999999999,0.1039999999999999,0.85825,0.1455,0.15225,0.29,0.1955,0.2684999999999999,0.17475,0.1275,0.10225,0.0717499999999999,0.2995,0.8242499999999999,0.1714999999999999,0.1455,0.1245,0.21475,0.17475,0.17475,0.1985,0.09725,0.207,0.155,0.0949999999999999,0.3625,0.23275,0.1185,0.24075,0.1019999999999999,0.3435,0.24425,0.144,0.09025,0.26225,0.6705,0.14925,0.0742499999999999,0.0549999999999999,0.1034999999999999,0.1387499999999999,0.25175,0.0185,0.064,0.23625,0.0647499999999999,0.0835,0.089,0.11925,0.084,0.141,0.0732499999999999,0.1124999999999999,0.0959999999999999,0.09275,0.03575,0.1614999999999999,0.1795,0.06175,0.08625,0.0905,0.16675,0.06,0.0247499999999999,0.0969999999999999,0.0305,0.14125,0.0549999999999999,0.50675,0.05325,0.0449999999999999,0.268,0.20975,0.35575,0.2564999999999999,0.1134999999999999,0.09125,0.0217499999999999,0.05625,0.10025,0.0549999999999999,0.05775,0.189,0.09375,0.21175,0.04825,0.1907499999999999,0.04575,0.019,0.05875,0.0344999999999999,0.0245,0.0835,0.0712499999999999,0.0667499999999999,0.03,0.0217499999999999,0.0165,0.04225,0.0202499999999999,0.0787499999999999,0.0257499999999999,0.0232499999999999,0.1009999999999999,0.018,0.023,0.03675,0.136,0.03025,0.0185,0.0282499999999999,0.012,0.0275,0.018,0.0429999999999999,0.0155,0.02,0.0127499999999999,0.0237499999999999,0.0155,0.0242499999999999,0.0529999999999999
